,feature_1,feature_2,feature_3,feature_4,feature_5,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_15,feature_16,feature_17,feature_18,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_29,feature_30,feature_33,feature_34,feature_35,feature_36,feature_38,feature_39,feature_40,feature_41,feature_42,feature_44,feature_45,feature_46,feature_48,feature_49,feature_54,feature_56,feature_58,feature_59,feature_60,feature_62,feature_64,feature_65,feature_68,feature_69,feature_72,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_100,feature_101,feature_103,feature_104,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_127,feature_129,feature_130,feature_132,feature_133,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_143,feature_144,feature_145,feature_146,feature_147,feature_149,feature_151,feature_152,feature_153,feature_156,feature_157,feature_160,feature_161,feature_162,feature_163,feature_164,feature_165,feature_166,feature_167,feature_168,feature_169,feature_171,feature_172,feature_173,feature_174,feature_176,feature_177,feature_178,feature_181,feature_182,feature_183,feature_184,feature_185,feature_186,feature_189,feature_196,feature_197,feature_198,feature_199,feature_200,feature_201,feature_205,feature_206,feature_209,feature_211,feature_212,feature_213,feature_214,feature_215,feature_216,feature_217,feature_218,feature_219,feature_220,feature_222,feature_224,feature_225,feature_226,feature_228,feature_229,feature_239,feature_240,feature_245,feature_246,feature_247,feature_248,feature_249,feature_253,feature_254,feature_256,feature_268,feature_269,feature_270,feature_346,feature_347,feature_368,feature_369,feature_419,feature_420,feature_424,feature_433,feature_434,feature_461,feature_469,feature_483,feature_484,feature_485,feature_486,feature_487,feature_488,feature_489,feature_490,feature_500,feature_501,feature_511,feature_512,feature_543,feature_544,feature_545,feature_547,feature_548,feature_549,feature_551,feature_552,feature_559,feature_560,feature_563,feature_564,feature_565,feature_566,feature_571,feature_572,feature_573,feature_574,feature_579,feature_580,feature_582,feature_583,feature_584,feature_587,feature_588,feature_590
236,3058.08,2524.6,2192.3778,1110.5453,0.8147,99.29220000000001,0.1226,1.4958,0.0003999999999999989,0.003700000000000002,0.9704000000000002,197.7901,8.5915,409.9272,9.8208,0.9759,12.559,1.4268999999999998,-5300.5,2589.5,-4454.0,171.99999999999966,1.304,72.8667,2.5556,85.188,8.9562,50.1992,63.90100000000001,66.2283,86.8401,118.0178,78.17,2.774,354.9182,10.2218,127.8109,1.1469,137.0691,4.576,2872.0,0.9420000000000001,4.6594,5.7944999999999975,10.4995,7.469199999999999,14.205499999999999,1.2493,143.74,45.5615,468.9078,0.0,-0.007299999999999998,0.0034000000000000033,0.0352,0.018799999999999997,-0.0039000000000000007,-0.0202,-0.0347,0.034100000000000005,7.5679,0.1411,2.3828,0.986,1809.8301,0.2073,9072.73,0.08839999999999999,-0.0007000000000000002,0.0017000000000000003,-0.00010000000000000002,9.999999999999999e-05,0.05949999999999998,-0.00019999999999999998,-0.0813,-0.0125,0.004899999999999989,-0.0037000000000000223,0.9767,101.0559,232.116,0.4547680207375817,0.9495,0.0,782.2624,0.9907,59.45450000000001,0.598,0.9817,6.1604,15.81,3.559,3.009,3.239,-0.5677000000000001,0.9963,2.418,36.1936,173.0,250.5,112.6,57.600100000000005,544.252,0.089,4.29,0.0033,0.0581,0.0495,0.0867,8.9635,5.419,12.985,0.4488,0.22,0.1258,580.0,266.0,4494.0,980.0,0.06099999999999999,0.059,0.179,5.40830062322795,2.0,0.17199999999999996,0.8045,0.1741,0.3415,0.4744,0.9507,0.245,0.177,20.74,0.421,7.27,27.487999999999996,0.231,4.49,30.896999999999995,0.279,8.350000000000001,18.01,0.3,6.329999999999999,13.85,0.2608,8.73,41.57399999999999,0.1112,0.0613,0.0877,0.0606,0.0635,0.09100000000000001,0.0403,0.0429,2.7961,0.0026,0.0679,138.887,0.035,543.2002,0.0215,0.0206,0.0036000000000000008,0.0041,0.0014,0.8632,2.6321,0.05893210260064384,0.0264,4.3399,0.0545,0.2527,0.122,18.36,3.5500999999999996,5.6702,2.7864,0.0059,0.0049,0.0,0.0,63.07430000000001,100.8981,569.7674,57.6061,144.101,0.0,0.0,249.50209999999998,322.7696,0.0,451.0533,116.2221,125.7143,0.0,0.0,28.8867,512.5,0.1076,0.0071,0.002,0.8147,402.83480000000003,73.4608,15.472,1.1260000000000001,1.0442,0.5682,259.102,0.7006,1.14,0.1137,531.0009,2.0786,11.15,0.1571,0.0218,0.0054,24.6547,0.4974,0.0171,0.021800000000000003,0.0054,24.6547
237,3008.77,2542.36,2167.4222,2577.336448597396,1.4892,83.8222,0.1255,1.2895,0.0023000000000000034,-0.0024,0.9724999999999999,203.9768,8.8905,410.8538,9.9181,0.9743,12.6088,1.3982,-5222.0,2678.0,-3985.9999999999995,-1.7499999999996543,1.3323,72.6,2.6333000000000006,83.84049999999999,8.7164,50.2482,64.3573,66.2013,86.36719999999998,120.5156,81.21,1.427,346.8036,9.9874,144.9591,1.3085,143.0818,4.602,2820.0,0.9523999999999999,4.611,1.5644999999999996,10.1375,11.6236,18.4355,0.847,147.42,96.2382,466.39853999999997,0.0,0.002379999999999998,0.0033599999999999884,-0.015059999999999997,-0.013720000000000012,-0.0004399999999999987,0.0016400000000000093,-0.0232,-0.009579999999999995,7.558400000000001,0.1341,2.4303,0.99,1755.6484,0.18694,8549.79996,-0.154,-0.0044,0.0039000000000000003,0.0,0.0,-0.067,-0.00010000000000000005,0.06980000000000001,-0.0117,-0.1092,0.03490000000000001,0.9824000000000002,98.8736,234.9088,0.46206,0.9544,0.0,775.9137,0.9898,58.5492,0.5965199999999999,0.9675,6.2797,15.71,4.936,2.518,3.209,-0.5677000000000001,0.9957,2.2868,42.5992,101.00000000000001,59.9,73.4,27.9001,1066.6312961872436,0.2155,10.099999999999998,0.0019,0.1009,0.0435,0.0659,12.7499,6.173,8.739,0.6,0.25,0.0462,733.0,362.00000000000006,2297.0,1098.0,0.087,0.042,0.352,3.9,0.6,0.115,0.7184,0.0885,0.3017,0.455,0.6572,0.2718,0.159,14.170000000000002,0.494,14.05,29.066000000000003,0.14349999999999996,5.67,39.333999999999996,0.32999999999999996,16.45,17.81,0.724,28.859999999999996,18.2,0.2059,9.75,67.182,0.0857,0.0497,0.04293999999999999,0.04776,0.07826,0.09912,0.07608,0.06872,2.8003,0.0032000000000000006,0.0404,94.1166,0.04938000000000001,1069.94044,0.0168,0.0144,0.0035000000000000005,0.0043,0.0019,3.5759,4.674099999999999,0.02672,0.0257,2.4448,0.03898,0.4119,0.0847,12.779,3.7838,6.80744,2.8099,0.0015,0.0029,0.0,0.0,69.4333,57.6267,0.0,19.8777,0.0,250.31774,333.50164353338573,123.38000000000002,142.43572,257.59952000000004,198.68066,366.2508,263.65142,380.7365,365.1347,30.0107,477.7778,0.112,0.0093,0.0024,1.3115000000000003,403.934,74.714,21.950000000000003,1.32,1.0102,0.2489,264.272,0.5671,4.98,0.0877,532.1618,2.1401,7.109999999999999,0.4659,0.0222,0.008,36.2975,0.5012,0.016,0.0222,0.008,36.2975
238,2979.77,2493.03,2208.6556,1728.7576,1.5137,97.0367,0.124,1.4691,-0.008799999999999999,0.000199999999999998,0.9710000000000001,198.1256,9.9154,414.3119,9.1253,0.9762,12.3996,1.4027,-5418.75,2643.5,-3475.7499999999995,-2297.5000000000005,1.2685,68.3111,2.9111,86.6554,9.0061,50.01140000000001,64.1901,65.8984,86.89069999999998,118.162,77.5,3.417,357.3,10.2445,130.1418,1.0259,141.4236,4.617,2865.0,0.9476,4.5968,6.8491000000000035,10.4666,7.6141,13.1509,1.4373,149.8327,192.97900225781,467.10488000000004,0.0,-0.0379,-0.006499999999999993,-0.0358,0.026799999999999987,0.022099999999999998,0.04490000000000001,-0.0401,0.013300000000000001,8.1525,0.1356,2.3907,0.9917000000000001,1795.2321,0.2022,8168.4099,0.05710000000000002,-0.0013000000000000002,0.0011999999999999992,0.00010000000000000002,-0.0001,0.019499999999999997,-0.00030000000000000003,-0.07330000000000002,-0.0134,0.03729999999999997,-0.08650000000000001,0.98002,100.998,231.68066000000002,0.46244,0.9485,0.0,703.9763,0.9911,57.6585,0.5923,0.9802,6.350699999999999,15.88,3.636,2.857,3.3159999999999994,-0.14189999999999994,0.9972,2.3984,40.1991,97.0,88.6,126.4,65.5,194.30299999999997,0.6081,4.35,0.0034,0.0854,0.0779,0.0549,6.5237,6.85,7.957,1.079,0.24,0.0556,602.0000000000001,762.0,915.0,8776.0,0.021,0.065,0.146,1.7,1.1,0.115,0.4657,0.1259,0.5096,0.7603,0.7617000000000002,0.10770000000000002,1.13,18.26,0.394,4.94,26.209,0.083,6.31,26.996,0.30099999999999993,8.76,19.63,0.181,7.990000000000001,15.73,0.1274,6.57,60.478,0.07840000000000001,0.028400000000000005,0.0385,0.0482,0.0764,0.0938,0.10150000000000002,0.0807,2.7591,0.0021,0.09089999999999998,72.824,0.0517,973.2002,0.0148,0.0172,0.0029,0.006,0.00214,1.31044,4.64878,0.03132,0.0272,1.5123,0.0219,0.2617,0.1578,13.91,2.187,5.604099999999999,2.66828,0.0043,0.0035,880.8481,0.0,69.08470000000001,26.325300000000002,381.9804,20.2307,127.90019999999998,206.6557,435.249,107.61709999999998,179.8507,345.5059,209.1416,253.11720000000003,605.6285,0.0,0.0,21.6822,0.0,0.11000000000000001,0.0084,0.0024,0.8806599999999999,399.47920000000005,78.3668,17.52,1.6660000000000001,1.0169,0.5697,268.032,0.7705,8.82,0.17460000000000003,534.6127,2.2455,9.57,0.26,0.021400000000000002,0.017519999999999997,83.71355999999999,0.49570000000000003,0.0251,0.0473,0.028,59.0825
239,2975.87,2514.44,2206.4,982.5452,1.1853,116.8167,0.1228,1.3657,0.0273,0.0063,0.9698,202.8041,12.5764,427.52549999999997,9.7946,0.9752,12.5492,1.4081000000000001,-5519.25,2622.0,-977.5000000000002,-74.00000000000063,1.2993,68.4111,2.7111,84.9605,9.0744,50.8538,64.2376,66.2771,85.9594,119.45139999999999,80.69,2.308,351.8327,9.9091,141.4736,1.3155,138.2936,4.604,2836.0,0.9513,4.3467448224642,4.9336,9.8421,9.1691,15.0664,0.583,142.8891,175.1677,464.3914,0.0,-0.0404,-0.0532,-0.053899999999999997,0.011399999999999988,-0.0107,0.018800000000000015,-0.0594,-0.017399999999999995,7.668,0.1317,2.4137,0.9884999999999999,1787.5122,0.1815,8471.5101,0.08320000000000001,-0.00030000000000000035,-0.0034,0.0,0.0,0.04930000000000001,0.0,0.0014999999999999937,-0.0099,0.07720000000000003,0.021500000000000026,0.9826,98.7119,234.7631,0.46129999999999993,0.9536,0.0,734.4335,0.9895,58.53509999999999,0.5906,0.9597,6.4806,15.77,4.058,2.563,3.098,-0.8988000000000002,0.9986000000000002,2.2729,43.8116,90.0,215.2,226.2,58.0,241.589,0.1633,4.81,0.0033,0.1066,0.0647,0.042499999999999996,6.8501,9.425,8.412,0.4628,0.8660842758435894,0.0454,601.0,315.0,8872.0,1483.0,0.14,0.048,0.324,2.8000000000000003,1.3999999999999997,0.101,0.4063,0.1045,0.3678,0.7631,0.8259,0.4319,0.261,20.110000000000003,0.44300000000000006,5.63,24.894,0.1375,6.110000000000001,48.889,0.5137399330136083,9.37,17.58,0.824,8.4,18.23,0.0734,8.32,157.171,0.0936,0.0606,0.0483,0.0658,0.0809,0.0862,0.1217,0.09040000000000001,2.3501,0.0038,0.0457,93.4705,0.0343,1337.6006,0.015000000000000001,0.0086,0.0062,0.0048,0.0013,1.3735,2.7493,0.02566,0.0177,3.806199999999999,0.0352,0.4082,0.045,24.67,7.102437672723125,5.8128,3.1848,0.0022,0.0017,236.6712,677.2908,74.9422,358.1437913038493,0.0,20.8626,189.9209,231.8984,113.8563,89.5273,578.4615,756.5167,458.5106,204.796,521.0375,0.0,255.76210000000003,62.9442,724.5283,0.10859999999999999,0.0117,0.0027,1.3876,403.384,74.366,19.900000000000002,1.27,0.9533,0.12349999999999998,264.272,0.5671,4.98,0.0877,531.3091,1.9363000000000001,10.85,0.2938,0.020499999999999997,0.01236,69.40746,0.49820000000000003,0.0079,0.0295,0.0154,52.2049
240,3097.63,2461.58,2194.9556,2341.7833,2.3917,86.81,0.1231,1.5347,-0.025399999999999995,0.0247,0.9578,198.269,8.0211,417.32770000000005,9.9552,0.9739,12.5488,1.4151,-5554.5,2551.75,-3596.25,-1195.0,1.2544999999999997,70.3556,2.7778,88.1490276737989,8.6611,51.149413213821056,65.02546648794095,66.3012,87.0853,121.39204311600899,77.33,4.329,352.0545,10.0289,142.9291,1.0756,135.4991,4.59,2852.0,0.952,4.6823,-3.865499999999999,10.3736,11.1677,23.8655,0.9791,149.6627,146.2218,465.5077,0.0,-0.013799999999999998,-0.028399999999999995,0.0648,0.061399999999999996,-0.019400000000000004,0.030600000000000013,0.022099999999999995,0.008899999999999996,7.499099999999999,0.1448,2.3611,0.9891,1784.8978,0.1678,8808.6001,-0.026800000000000018,-0.0015,-0.00859789493896608,0.0,0.0,-0.08000000000000002,-0.00010000000000000005,-0.05190000000000001,-0.0103,0.013300000000000001,-0.0852,0.978,100.79314000000001,230.3154,0.4630000000000001,0.96,0.0,750.0886,0.9665,56.99349999999999,0.6018,0.9802,6.3692,15.75,6.063,2.393,2.908,-3.025,0.9953,2.2647,40.2179,113.0,172.3,106.3,47.8999,441.3691,0.5864,3.52,0.0031,0.1088,0.0648,0.0307,9.2974,4.968,12.340999999999998,0.4245,0.20999999999999996,0.0287,2456.560298741555,270.0,1251.0,3077.9999999999995,0.127,0.09,0.141,2.4,0.9,0.14399999999999996,0.7245,0.0589,0.2403,0.2958,0.6659,0.1614,1.2374723098859828,14.76,0.6970000000000001,15.46,34.652,0.1353,5.72,12.76,0.295,15.96,17.89,1.001,23.72,16.33,0.148,9.55,122.51,0.0857,0.0547,0.0557,0.0571,0.0394,0.0964,0.0681,0.0712,5.7463,0.0015,0.0977,143.9138,0.0506,728.5996,0.0179,0.0141,0.0021,0.0026,0.002048519989556104,0.8609600000000001,4.31036,0.0321,0.0311,4.749099999999999,0.0428,0.3575,0.07339999999999999,19.071,5.0843,6.526739999999999,3.770739999999999,0.0032,0.003,254.8046,124.1031,61.9367,34.7862,257.5732,24.043799999999997,412.8881,622.9896,192.43619999999999,85.8905,92.9967,203.3548,314.5188,308.4938,795.5307,0.0,123.0098,20.4629,241.8605,0.1152,0.0082,0.0021,0.5179,400.854,72.906,16.49,0.86,1.1151,0.7874,260.564,0.6881,4.33,0.3523,532.8227,2.3242,11.76,0.2441,0.029900000000000006,0.011799999999999998,39.5108,0.49007975601059983,0.02692129530517496,0.0299,0.0118,39.5108
241,2938.03,2480.9,2138.8778,1046.6043,1.2559,103.34,0.124,1.4701,-0.005599999999999999,0.010699999999999998,0.9723,200.7632,6.1867,421.2201,9.9513,0.977,12.5849,1.4054,-7134.1855407522135,2998.0,-3287.6667,1410.499999999999,0.9580000000000001,63.1333,3.2222,85.2575,9.094,50.249,64.235,66.6677,88.0720812108527,119.66719999999998,13.92,4.839,359.4255,9.8295,129.0055,0.9401,136.2964,4.581,2894.0,0.9524999999999999,4.7217,21.757300000000004,10.4915,13.1337,18.2427,1.0699,144.0245,61.15030000000001,465.81712,0.0,-0.0203,-0.03269999999999999,0.013999999999999999,-0.011799999999999998,0.008000000000000005,0.10060000000000001,-0.019199999999999995,0.03310000000000001,7.1572,0.1348,2.4077,0.9879,1836.552,0.2079,8438.2601,0.033299999999999975,-0.0013000000000000002,0.0013000000000000006,0.0,9.999999999999999e-05,0.1423,-0.00030000000000000003,0.001800000000000004,-0.0054,-0.005499999999999994,-0.021100000000000004,0.9795200000000001,101.45714,230.47050000000002,0.4555,0.9359,0.0,705.2311,0.9905,59.0053,0.5888,0.9676,6.178099999999999,15.76,3.093,2.828,3.4229999999999996,0.14189999999999994,0.9988999999999999,2.3997,36.9917,79.99999999999999,124.30000000000001,143.1,54.5,353.903,0.1767,5.39,0.0039,0.124,0.0412,0.0468,8.3001,7.531000000000001,15.227000000000002,0.19580000000000003,0.28,0.0344,1661.0,551.0,1886.0,100.0,0.09,0.101,0.031000000000000003,4.7,0.8,0.095,0.6491,0.1001,0.4024,0.5695,0.6695,0.1325,1.121,16.79,0.6899999999999998,8.440000000000001,16.346,0.1764,7.74,40.203,0.255,7.79,15.059999999999999,0.32200000000000006,3.5000000000000004,17.36,0.1035,8.24,31.604,0.0445,0.0653,0.0446,0.1028,0.0354,0.0558,0.0616,0.0847,2.7076,0.003,0.0738,182.1221,0.1232,502.3994,0.0121,0.0128,0.0092,0.0047,0.00186,1.2183599999999999,3.8159200000000006,0.0829,0.0392,4.7405,0.0323,0.4139,0.0993,17.942,4.2332,4.43958,3.2925600000000004,0.0026999999999999997,0.0033,734.0757,436.1095,121.7283,57.365899999999996,7.0897,57.7848,35.8041,219.1444,199.6942,318.5714,821.9131584200284,442.5,55.4948,320.0,255.6981,963.1841,952.5581,132.85278293010546,245.7516,0.10960000000000002,0.0078,0.0026,1.2798,408.2,73.582,22.27,1.3,0.9401,0.7933,242.286,0.7839,3.1,0.1832,535.6864,1.908,10.25,0.18370000000000003,0.015160000000000005,0.014199999999999999,110.78551999999999,0.4915,0.0112,0.010399999999999998,0.0221,211.6182
242,3056.49,2488.9,2192.5556,1908.553,1.3766,96.14000000000001,0.1258,1.5745,0.004999999999999996,0.0006,0.9555,201.4365,7.564600000000001,413.0839,9.8614,0.9626,12.3543,1.4019,-5295.0,2713.75,-3675.7500000000005,-6073.3333,1.3168,68.2444,2.0,86.4883,8.6544,51.149413213821056,65.02546648794095,66.2357,86.32999999999998,118.464,80.67,2.584,349.8445,9.7703,134.76,1.001,136.1436,4.534,2847.0,0.9552,4.6263,1.7318000000000002,10.3133,6.810199999999999,18.2682,0.861,151.57,105.5,465.88921999999997,0.0,-0.0197,-0.027700000000000006,-0.0439,0.0714,-0.004300000000000003,0.0005000000000000114,-0.009299999999999994,0.02129999999999999,8.111,0.13,2.3665,0.9888999999999999,1790.2606,0.2186,8637.8899,0.1185,0.0038999999999999994,-0.0024,-0.0004,0.0,-0.019499999999999997,-0.00019999999999999998,-0.0319,-0.0098,-0.02789999999999999,-0.015599999999999994,0.9771000000000001,100.6252,231.2581,0.46337999999999996,0.9617,0.0,753.7902,0.99,60.0375,0.5929,0.9649,6.330299999999999,15.74,5.675,2.411,3.06,-3.5429999999999997,0.9965,2.2445,39.171,73.0,201.4,167.5,46.8,555.8311,0.5611,2.9300000000000006,0.0031,0.23689999999999997,0.055,0.0334,9.5654,4.773,11.022,0.4584,0.8660842758435894,0.0229,419.99999999999994,656.0,628.0,9931.0,0.2,0.047,0.054,1.5,0.9,0.12400000000000001,0.5744,0.2043,0.22380000000000003,0.3145,0.8115999999999999,0.1565,0.36,24.38,0.761,8.54,24.893,0.0846,5.92,44.14999999999999,0.208,5.78,22.14,0.248,6.709999999999999,10.54,0.0973,5.62,69.879,0.1013,0.0363,0.0342,0.037,0.1034,0.08669999999999999,0.10000000000000002,0.0565,2.6606,0.0025,0.0708,94.3271,0.1072,661.5,0.0203,0.0134,0.0038000000000000004,0.0064,0.0014,0.693,1.9662999999999997,0.027840000000000004,0.011099999999999999,4.3831999999999995,0.0436,0.2504,0.058300000000000005,11.313,2.332,5.550039999999999,2.7689999999999992,0.0071,0.0027,0.0,0.0,63.0962,17.0849,163.5181,36.9884,333.7533,513.8871,131.1653,77.9043,51.802600000000005,0.0,0.0,0.0,265.2582,523.871,558.3333,38.6768,0.0,0.1169,0.0094,0.0027,0.8482,400.684,73.218,14.89,0.98,1.025,0.364,264.272,0.5671,4.98,0.0877,533.2855,2.0362,6.32,0.2679,0.022119999999999997,0.011160000000000002,60.40556,0.4963000000000001,0.0123,0.011099999999999999,0.0195,176.2709
243,3026.09,2553.9,2215.5111,2039.3196,1.215,99.4189,0.1238,1.4328,0.005400000000000005,0.010499999999999999,0.9468999999999999,203.2867,9.4695,413.4659,9.2924,0.9703,12.4124,1.4168999999999998,-5834.5,2765.0,-4818.5,-4695.5,1.2993,68.8111,1.8999999999999997,84.5951,8.58,50.684799999999996,64.4791,66.2596,86.4157,118.426,79.04,3.0709999999999997,352.6609,9.8878,144.8591,1.2515,136.7545,4.598,2847.0,0.9493,4.6627,-5.520000000000001,10.2252,16.0845,25.52,0.8376,145.29,129.9215,464.32002,0.0,0.0,-0.03359999999999999,-0.0403,0.08970000000000002,0.004400000000000001,0.004499999999999986,-0.0219,0.017400000000000006,7.6951,0.136,2.4494,0.9702,1713.9729,0.2001,8768.41,0.01480000000000002,0.0025000000000000005,-0.0003999999999999998,-0.00010000000000000002,0.0,-0.067,-0.00010000000000000005,0.0157,-0.012700000000000001,0.007600000000000025,0.007599999999999971,0.9772,104.636,230.3848,0.46164,0.9403,0.0,756.9412,0.9907,59.06849999999999,0.6022,0.9799,6.2918,15.84,3.431,3.0179999999999993,3.107,-2.789,0.9954,2.2527,39.8676,203.73104672025602,104.7,105.3,48.7002,248.683,0.4786,4.36,0.0036,0.1139,0.0605,0.0381,7.975,6.689,21.365000000000002,1.2124,0.41999999999999993,0.0297,858.0,203.0,2861.0,4695.0,0.176,0.051,0.161,2.2,2.0,0.196,0.5786,0.1744,0.3889,0.4197,0.7959,0.3653,0.465,21.1,0.695,13.17,31.814899999999998,0.1137,7.680000000000001,64.781,0.291,7.200000000000001,13.99,1.106,18.28,26.47,0.19079999999999997,5.4,76.171,0.1046,0.0544,0.046,0.0284,0.092,0.0552,0.1088,0.0468,3.4007999999999994,0.0019,0.0744,93.498,0.0342,1289.8999,0.011,0.0125,0.0067,0.0073999999999999995,0.0017,0.8778,4.4797,0.02212,0.0206,4.620399999999999,0.0273,0.3748,0.0473,23.218,4.0617,6.70494,2.84458,0.0032,0.0018999999999999998,0.0,364.3754,70.637,59.3753,99.9894,31.396499999999996,130.435,0.0,161.6642,114.1439,31.6699,0.0,0.0,496.2372,268.5796,433.4975,0.0,52.65229999999999,822.2222,0.11029999999999998,0.0091,0.0024,0.8734999999999999,408.638,72.464,14.48,1.23,0.9716,0.1625,273.346,0.7950000000000002,5.07,0.1451,529.5955,2.1619,8.0099,0.1878,0.0171,0.0071,41.6047,0.5012,0.0143,0.017100000000000004,0.0071,41.6047
244,2917.47,2481.56,2247.3666,1039.741,1.3594,104.36,0.1171,1.5351,0.003899999999999999,-0.004599999999999999,0.9788,197.1106,8.36,409.6625,9.5292,0.9794,12.4996,1.4059,-5352.75,2497.25,-3279.25,-465.24999999999983,1.3018,68.1111,2.5444,84.052,8.8581,50.137,64.6559,66.1061,86.90339999999999,117.89359999999999,13.6,5.31,350.0373,10.1403,132.9018,1.186,138.9791,4.611,2836.0,0.9469,4.724,-0.6326999999999997,10.5155,9.7918,20.6327,1.0017,148.9882,134.1961,466.7522,0.0,-0.0298,-0.022500000000000006,-0.019300000000000005,0.0662,-0.0011000000000000003,-0.0049999999999999975,-0.013000000000000003,0.012700000000000003,6.789100000000001,0.1334,2.3813,0.9899,1819.2784,0.2006,8097.34,0.042900000000000015,-0.0018000000000000004,-0.0003999999999999998,-0.00010000000000000002,0.0,0.00650000000000001,-0.00010000000000000005,-0.076,-0.0122,-0.1077,-0.1422,0.9762,100.05629999999998,230.4574,0.46148,0.9574,0.0,777.6508,0.9904,58.6058,0.5917,0.9621,6.3905,15.74,5.675,2.411,3.06,-3.5429999999999997,0.9965,2.2445,39.171,131.0,69.8,52.7,71.8,270.163,0.0881,6.57,0.0054,0.1417,0.05349999999999999,0.0331,7.025,5.953,9.404,0.3909,0.20999999999999996,0.035,511.0,63.0,779.0,1435.0,0.11,0.079,0.131,3.5,1.6999999999999997,0.18399999999999997,0.5357,0.1389,0.20599999999999996,0.4529,0.7208,0.1012,1.026,20.25,0.66,6.62,28.339999999999996,0.11579999999999999,6.58,16.506,0.242,4.12,20.540000000000003,0.233,5.74,20.35,0.091,4.51,115.049,0.0785,0.0342,0.0329,0.0271,0.0963,0.053,0.096,0.0475,4.537,0.0018000000000000002,0.05530000000000001,123.16720000000001,0.0588,1992.8003,0.0169,0.0194,0.0049,0.0044,0.0024,0.7228,4.3298,0.02274,0.0155,4.724,0.0196,0.1954,0.058300000000000005,11.313,2.332,5.51968,2.9401800000000002,0.0024,0.0022,0.0,726.4746,71.2081,23.7554,308.4363,31.8031,651.1494,263.0366,151.8313,170.6874,40.952,0.0,0.0,739.8844,373.2809,942.1603,0.0,40.0409,0.0,0.1164,0.0123,0.0031,0.8372,395.332,74.21,22.23,1.25,1.025,0.364,264.272,0.5671,4.98,0.0877,530.9809,2.3259,9.94,0.2182,0.021760000000000005,0.01408,76.04993999999999,0.5035,0.0129,0.009600000000000001,0.0191,197.50769999999997
245,3102.49,2502.44,2189.8778,1158.0925,1.5291,107.82,0.12190000000000001,1.4855,-0.002499999999999998,0.0147,0.964,203.3887,11.3848,415.6037,9.9175,0.9806,12.5169,1.4128,-5458.75,2718.0,-4400.25,7618.333299999999,1.3045,73.3,1.7778,84.5303,8.2638,50.4559,64.3628,65.9266,86.7056,119.6408,80.91,3.009,349.9118,10.1551,139.59,1.3124,141.0509,4.55,2864.0,0.9467,4.4988,5.177299999999997,10.3115,8.6617,14.8227,1.0894,149.41,100.9935,472.2758,0.0,0.017600000000000008,-0.01830000000000001,0.07989999999999998,-0.003399999999999996,-0.016599999999999997,0.003799999999999993,-0.0594,0.009899999999999992,6.434800000000001,0.131,2.3944,0.9643,1832.6928,0.2024,8693.64,0.02989999999999999,-0.0007000000000000002,-0.00859789493896608,0.00010000000000000002,0.0,-0.044600000000000015,0.0005999999999999998,-0.06870000000000001,-0.007499999999999998,-0.029299999999999986,-0.0442,0.97992,101.63992,231.3555,0.46142,0.9591,0.0,754.6217,0.9906,58.2842,0.589,0.9633,6.4590000000000005,15.67,4.756,3.3419999999999996,3.7718943614816487,0.04729999999999975,0.9965,2.4073,40.6886,114.0,176.0,259.6,44.2,470.21,0.2845,5.61,0.003,0.1024,0.05720000000000001,0.0322,6.6331,10.226,6.268,0.4995,0.24,0.060500000000000005,378.0,657.0,2680.0,17279.0,0.107,0.089,0.196,3.9,1.7999999999999998,0.24800000000000003,0.8221,0.0817,0.2393,0.5653,0.8722,0.2719,0.171,20.58,0.376,16.27,20.775,0.1165,9.07,70.784,0.31899999999999995,15.77,24.59,0.569,29.8064680408702,19.87,0.3652,7.239999999999999,105.049,0.0861,0.0421,0.0666,0.0722,0.0722,0.0901,0.1476,0.0214,4.4061,0.0042,0.0846,97.0593,0.0347,1269.9004,0.0167,0.0132,0.0045,0.0058,0.0034000000000000007,1.8579804379557476,3.8712199999999997,0.01846,0.0237,2.9461,0.0341,0.5312,0.0697,10.597,6.2744,9.9688,6.6565,0.0042,0.0021,0.0,218.6757,89.8214,60.90560000000001,226.80810000000002,32.2595,304.6005,488.1644,229.4278,83.4064,0.0,435.9245,0.0,248.3803,216.7089,0.0,132.3308,60.1002,966.6667,0.1107,0.0065,0.002,1.2022,401.018,73.176,16.77,1.25,0.9653,0.0928,247.852,0.6402,7.680000000000001,0.23080000000000003,535.9764,2.6756,8.53,0.3616,0.037338410005306306,0.01612,41.31878,0.5021,0.013099999999999999,0.0419,0.009799999999999998,23.3852
