,feature_1,feature_17,feature_20,feature_22,feature_34,feature_60,feature_65,feature_82,feature_91,feature_92,feature_104,feature_116,feature_118,feature_122,feature_130,feature_131,feature_206,feature_288,feature_300,feature_337,feature_417,feature_421,feature_424,feature_461,feature_489,feature_520
23,3021.61,9.3651,12.4124,-5720.25,8.8581,-3.7509,23.7509,-0.0203,8562.79,0.1024,-0.0086,710.5846,59.3419,15.73,-3.449,0.5042,4.95,0.2818,0.0648,9.9534,2.4749000000000003,1.6264000000000003,104.409,21.7993,450.7389,6.29052
24,3048.76,10.4536,12.512,-5122.5,8.8624,4.911800000000003,15.088199999999999,-0.015599999999999998,9060.0199,0.01179999999999998,-0.0114,782.5507,57.1869,15.75,0.7096,0.8543,7.04,0.0752,0.0839,9.5915,2.7308,0.9130999999999999,122.35709999999999,36.519,450.7223,4.1715
25,2980.566,10.3503,12.4761,-5434.0,8.6397,0.11999999999999994,19.88,-0.0309,9233.7999,-0.1293,-0.0092,804.2368,58.690799999999996,15.87,-0.4258000000000001,0.7785,8.33,0.1078,0.0052,9.1303,4.3793,2.3232,74.1514,31.398699999999998,351.4956,4.873920000000001
26,2943.9,10.4094,12.4753,-6349.750000000001,9.5713,1.8172999999999997,18.1827,-0.0093,8639.07,0.02570000000000003,-0.016,763.2943000000001,59.42029999999999,15.92,0.23650000000000015,0.7287,5.14,0.10319999999999999,0.025999999999999995,8.5625,2.3289,2.6912,78.125,66.3273450377527,0.0,4.4127
27,2965.41,9.8053,12.7051,-5419.75,8.2345,2.792699999999999,17.2073,-0.0452,8742.2499,0.004999999999999996,-0.0091,815.9082000000001,58.3601,15.87,-0.8042000000000002,0.7003,6.01,0.1437,0.0327,8.674,3.4228000000000005,1.1494,72.29360000000001,19.1756,106.7403,4.3916
28,3030.27,9.999,12.4608,-6154.0,9.1502,2.1109,17.8891,-0.0281,9238.3601,0.1397,-0.004200000000000001,806.2734,58.82299999999999,15.83,-0.4730999999999999,0.7589,13.41,0.12069999999999999,0.0174,8.099,3.9300000000000006,2.5678,91.3669,23.6929,355.7932,15.523359999275584
29,3035.89,9.3572,12.58,-5341.25,8.6544,-4.4109,24.4109,-0.027200000000000002,8628.6799,-0.027999999999999997,-0.0101,730.2174,59.432199999999995,15.84,-2.553,0.8014000000000001,5.5,0.1541,0.0642,8.0188,2.4678,0.8233,154.9622,32.6596,251.19709999999998,4.65718
30,2943.58,9.1952,12.5698,-5474.25,10.063204409341335,8.9136,31.0864,-0.005400000000000003,8527.2501,0.1834,-0.0039000000000000003,737.8589,59.0911,15.74,-0.3310999999999997,0.7681,10.220000000000002,0.1116,0.050300000000000004,7.9086,4.9359,1.9598999999999998,95.2363,53.5488,0.0,36.3044
31,3006.39,9.4949,12.5218,-6305.250000000001,8.5891,-2.0764000000000014,22.0764,0.0,8763.57,-0.0109,-0.0141,755.3513999999999,59.06439999999999,15.93,-1.655,0.7591,9.35,0.1247,0.0411,10.3051,5.366,0.5995,129.9072,33.3826,0.0,3.5726
32,3007.75,9.8632,12.5488,-5639.75,8.287,0.5518000000000001,19.4482,-0.014299999999999995,8875.2099,-0.003600000000000007,-0.0123,782.4784999999999,55.44,15.77,0.04729999999999975,0.6423,8.84,0.1373,0.0433,9.7387,2.7396,1.6993,66.6712,56.318,675.3065,4.885
33,2936.51,9.9457,12.4059,-5977.249999999999,8.5851,-0.936399999999999,20.9364,-0.0228,8163.3701,-0.0288,-0.0158,682.5904,58.22570000000001,15.79,-2.222,0.7821999999999999,4.38,0.0877,0.059,8.7863,5.1,1.4106000000000003,51.7334,22.4105,396.9332,10.8381
34,3021.83,10.6553,12.4349,-5466.75,8.572,5.206400000000001,14.7936,-0.019799999999999998,8812.8499,0.0,-0.0102,744.1374,58.6223,15.9,0.0,0.8536,5.7,0.158,0.0742,9.4316,2.294700000000001,2.4229,109.1323,18.8183,474.0554,3.9393000000000002
35,3033.29,10.5538,12.4998,-6278.999999999999,9.7836,1.2836,18.7164,-0.019099999999999995,8543.74,0.025099999999999983,-0.012,702.0667999999998,59.1488,15.95,-0.5203999999999996,0.7232,17.87436398387004,0.1317,0.0276,13.0936,2.9429,1.9827000000000001,55.3285,14.2191,465.445,6.341899999999999
36,3230.125904598164,9.9621,12.56,-5477.0,8.9132,1.002699999999999,18.9973,-0.0664,8974.0602,0.0636,-0.0139,768.3565,57.5441,15.76,0.0,0.8253000000000001,10.4,0.1034,0.0483,9.8985,3.922,1.9321000000000002,65.3446,28.1081,58.8634,7.495760000000001
37,2951.06,9.8259,12.5967,-5371.5,9.0447,-2.6564,22.6564,-0.0063999999999999994,9268.49,-0.029400000000000013,-0.0083,811.2656,58.83389999999999,15.74,-0.5203999999999996,0.7154,3.49,0.1598,0.0566,8.1657,2.9472,1.5853000000000002,115.0351,18.1961,889.0625,9.4737
38,2994.06,9.0234,12.2981,-5176.25,8.9191,-0.06359999999999964,20.0636,0.0002000000000000038,9575.3898,0.0,-0.0106,827.0727,57.645100000000006,15.83,-2.93,0.8144999999999999,15.35,0.33869999999999995,0.0095,8.1525,4.6113,1.3856,55.9769,46.502100000000006,0.0,10.59278
39,2955.3,9.1855,12.4247,-5641.25,9.2405,3.905499999999998,34.62999992554279,-0.0271,8802.4499,0.0,-0.006799999999999999,759.1619,57.7094,15.7,0.7568999999999998,0.7859999999999999,8.66,0.10509999999999999,0.05319999999999999,7.8787,5.8208,2.1898,86.7402,29.586499999999997,239.9261,3.8763
40,2996.65,10.2747,12.649,-5193.25,8.7512,2.0318000000000014,17.9682,-0.004999999999999995,8799.59396,-0.1331,-0.0101,791.9736,58.5099,15.74,0.6622999999999996,0.8780999999999999,6.37,0.0827,0.05740000000000001,12.3178,3.6377,0.758,82.9691,20.8576,0.0,5.17788
41,2988.99,10.215,12.4231,-5369.0,8.9336,17.387300000000003,22.6127,-0.0076,8608.34,-0.1689,-0.0078000000000000005,735.4067,58.6421,15.98,-0.04729999999999975,0.6287,8.26,0.44190388499406486,0.049,8.585,2.56,2.0262,90.9661,30.4356,815.894,6.975700000000001
42,3054.52,10.001,12.6122,-5770.75,8.8909,-0.15449999999999883,20.1545,-0.0088,8997.84,-0.04349999999999999,-0.0164,787.916,58.7766,15.82,0.04729999999999975,0.8343000000000002,6.33,0.1299,0.0933,8.9376,2.5011,0.8953999999999999,89.7356,28.4535,0.0,4.7976
43,3221.21,10.115,12.551,-5658.25,8.7635,-0.3308999999999991,20.3309,-0.0265,7936.6601,-0.03599999999999998,-0.0118,714.6349,61.28280000000001,15.8,-1.797,0.5662,4.78,0.12480000000000001,0.0533,8.0577,3.2281000000000004,1.6860000000000002,57.9488,45.239900000000006,689.9152,6.33714
44,2977.43,11.0543,12.4616,-5282.75,9.1855,-5.7181999999999995,25.7182,-0.022099999999999998,8552.3599,-0.009400000000000004,-0.0135,740.1718,59.3036,15.87,-0.23650000000000015,0.8117000000000002,9.82,0.1301,0.0374,8.9853,2.985,1.9768999999999999,129.5748,33.5223,345.7627,4.40258
45,3017.87,9.703,12.5018,-5936.000000000001,9.0121,3.649999999999999,16.35,-0.0316,8672.8999,-0.030200000000000015,-0.01,745.5714,56.9856,15.97,0.0,0.7986999999999999,9.02,0.1319,0.0316,10.256,3.4157,0.8225,62.19589999999999,30.783899999999996,281.5166,4.1212
46,2950.454,10.4161,12.5088,-5657.75,9.094,25.51269999999999,14.4873,-0.0572,8394.1499,0.09199999999999998,-0.0044,719.0445000000001,57.897800000000004,15.7,-0.14189999999999994,0.6925,7.74,0.1348,0.0381,6.0479,3.0264,3.0263,55.1427,53.85500000000001,94.7967,13.6335
47,3230.125904598164,10.384,12.4661,-5226.5,8.536,-5.647300000000001,25.6473,-0.0186,9839.3898,0.05060000000000003,-0.011899999999999999,839.7342,58.147999999999996,15.79,0.23650000000000015,0.6755,9.04,0.24929999999999997,0.017199999999999997,8.5708,2.5588,0.9489,48.2409,45.946000000000005,568.5061,9.7529
48,3182.87,9.4151,12.6122,-5603.75,8.8097,1.860900000000001,18.1391,-0.006799999999999996,8901.3802,0.11619999999999998,-0.0092,759.6441,59.305,15.78,1.4190000000000003,0.821,3.85,0.2412,0.0456,8.8196,2.488100000000001,0.6982,66.0575,14.495,0.0,4.7375
49,3037.2,9.4495,12.498,-5508.5,8.58,-4.492699999999999,24.4927,-0.016000000000000004,9044.85,0.007700000000000022,-0.01,732.8970999999999,59.002500000000005,15.84,-2.553,0.8014000000000001,6.78,0.0901,0.0475,8.2088,4.0665,1.865,114.7241,22.1105,537.9095,3.5461999999999994
50,3024.15,10.0974,12.6202,-6112.249999999999,8.8287,17.399999999999995,22.6,-0.07160404781624563,9309.2001,-0.1676,-0.004599999999999999,800.7351000000001,57.0914,15.75,-0.14189999999999994,0.7085,7.23,0.0898,0.0289,8.853999999999997,3.9627,2.9276,75.4748,31.099000000000004,119.6131,12.695100000000002
51,3004.71,10.4994,12.4706,-5422.0,8.7219,1.6072999999999997,18.3927,-0.0283,9025.0999,-0.0884,-0.011,774.0379,59.3308,16.0,-0.0946000000000002,0.7974999999999999,7.03,0.0688,0.054799999999999995,7.8666,3.4157,1.6524,64.52409999999998,25.3724,254.54550000000003,41.0461
52,2894.04,8.876,12.4616,-6280.749999999999,8.4092,0.8873000000000001,19.1127,-0.0519,9223.0399,0.0689,-0.005000000000000001,670.0627,58.3741,15.82,0.8042000000000002,0.6518,5.71,0.44190388499406486,0.0401,10.7031,2.6326000000000005,2.2843,94.243,47.83950000000001,159.1915,20.57392
53,2997.45,10.055,12.6012,-5425.5,9.6515,-2.7136000000000005,22.7136,-0.07160404781624563,8835.2399,0.018699999999999974,-0.0129,743.0757,58.35730000000001,15.87,-1.277,0.7223,9.09,0.1649,0.0677,8.517799999999998,2.6882,0.7504,56.1262,21.569,37.5878,18.330699999275584
54,2950.0,10.6526,12.4743,-4173.536428374855,9.1784,5.338200000000002,34.62999992554279,-0.0292,8844.5601,-0.001099999999999995,-0.004200000000000001,779.7999999999998,58.97440000000001,15.72,-0.04729999999999975,0.7304,9.26,0.44190388499406486,0.10292340670916168,9.7353,3.5498,0.6393,44.72189999999999,25.2808,314.188,10.8909
55,2997.15,10.7136,12.4841,-6310.250000000001,8.5987,1.6372999999999998,18.3627,-0.030499999999999996,9491.1301,0.10139999999999998,-0.013,811.2332,58.7323,15.74,-0.04729999999999975,0.6887,8.83,0.22300000000000003,0.0342,10.2277,2.4680000000000004,1.0597,52.3941,35.497,286.7925,3.3605000000000005
56,3058.6,9.8139,12.4618,-5490.25,9.754,2.9690999999999996,17.0309,-0.0219,8726.7798,0.015200000000000002,-0.0089,744.2807,58.57659999999999,15.92,-0.0946000000000002,0.7436,5.07,0.0928,0.0488,9.4876,2.7145000000000006,0.7677,60.4369,16.6688,409.1429,4.4362
57,2940.26,10.3125,12.4743,-5273.0,8.5855,-1.099100000000001,21.0991,-0.012799999999999999,8220.8401,0.014500000000000006,-0.0085,723.0805,58.31360000000001,15.62,0.14189999999999994,0.7697,8.97,0.1468,0.0345,8.0304,3.6535,0.5105,70.5906,18.1084,687.5,10.9789
58,3053.49,10.0805,12.5894,-5427.75,8.7994,2.9518000000000018,17.0482,-0.0313,8588.1999,-0.1999,-0.0118,732.0802000000001,59.0601,15.87,-0.9461000000000002,0.8244,7.15,0.2372,0.0571,10.3095,4.2646,1.9332,70.0125,13.4574,326.5176,3.7925
59,3035.75,8.50625324281945,12.47,-6438.999999999999,8.5177,-10.37,30.37,-0.012799999999999999,9092.3101,0.03359999999999998,-0.0117,695.9574,57.9622,15.82,-0.04729999999999975,0.6751,6.91,0.44190388499406486,0.017099999999999997,9.4337,2.6326000000000005,0.587,67.9396,42.3395,627.6803,26.577799999275584
60,3017.39,9.9808,12.27669424820973,-5250.75,8.2395,1.3444999999999991,18.6555,-0.027399999999999997,9055.2699,0.0,-0.013599999999999998,796.4259,57.3415,15.76,-1.2290000000000003,0.7905999999999999,5.94,0.132,0.0788,13.698050732242546,4.7154,0.7364,137.0837,20.9694,248.1752,3.4148000000000005
61,2978.81,9.8372,12.4555,-5153.25,8.1728,1.1663999999999999,18.8336,-0.020700000000000007,8992.6702,-0.022300000000000007,-0.0142,704.2686,59.204600000000006,15.734,-1.43704,0.7048599999999999,5.33,0.1789,0.032,7.9584,3.5584999999999996,1.21772,64.35898,37.7546,208.45818,6.9998000000000005
62,2994.22,10.1854,12.5412,-5359.25,8.6544,0.1873000000000013,19.8127,-0.029,8946.8699,-0.2011,-0.0137,770.2,59.2204,15.8,-2.033,0.8826,5.2,0.19350000000000003,0.0246,8.5,4.2249,1.5628,79.834,18.1433,341.136,4.35092
63,3040.34,9.847,12.5222,-5575.25,8.6397,0.4835999999999995,19.5164,-0.0344,9242.01,-0.014200000000000013,-0.005200000000000001,790.0665,59.483799999999995,15.87,-0.4258000000000001,0.7785,5.95,0.1433,0.030699999999999998,9.5519,4.3793,2.2048,62.9543,20.4401,143.5004,4.967580000000001
64,3171.54,9.4268,12.499,-6028.999999999999,8.322,4.080899999999997,15.9191,-0.016199999999999996,8373.9599,0.05709999999999999,-0.0114,712.0192000000001,58.8463,15.79,-1.986,0.8529,4.87,0.0876,0.0432,13.698050732242546,2.7404,3.4596,76.5729,30.104299999999995,467.9012,5.23818
65,2884.74,8.8407,12.4761,-4173.536428374855,9.2007,18.393600000000003,21.6064,-0.016199999999999996,8621.49,0.0,-0.0108,762.9077,56.8545,15.96,-0.4730999999999999,0.8092999999999999,6.28,0.44190388499406486,0.10292340670916168,7.4833,3.9505,2.1094,53.0074,25.905,531.0665,46.81789999637793
66,3045.07,9.3875,12.4349,-5371.25,8.3331,1.2808999999999995,18.7191,0.0014999999999999953,8796.8197,-0.039899999999999984,-0.0112,754.9920000000001,59.234100000000005,15.650000000000002,-0.5677000000000001,0.6697,6.47,0.127,0.0616,8.5052,3.8274000000000004,1.8250999999999997,72.968,26.5649,0.0,3.8307
67,3085.57,10.1473,12.5302,-5932.0,8.7994,0.5682000000000013,19.4318,-0.0331,8785.2899,-0.25288966230365295,-0.0122,761.0258,57.167300000000004,15.87,-0.9461000000000002,0.8244,11.19,0.2578,0.0345,10.5813,5.1243,1.8931,37.2684,10.8607,171.0407,7.763600000000001
68,2954.36,10.2399,12.4896,-6383.750000000001,9.5713,8.0955,11.9045,-0.029100000000000004,8701.1101,0.051499999999999976,-0.0106,740.0677999999999,59.0927,15.74,0.5203999999999996,0.698,10.23,0.2272,0.0367,8.6057,2.4091000000000005,3.6138999999999997,86.7429,46.42020000000001,207.9174,19.7945
69,2908.47,9.7751,12.5722,-5377.0,9.088,-1.97,21.97,-0.0159,8362.97,0.09870000000000001,-0.011099999999999999,707.236,59.6505,15.82,1.6550000000000002,0.8137,4.15,0.22889999999999996,0.022899999999999997,7.5909,3.3355999999999995,0.7325,45.736200000000004,22.1334,500.6289,5.535880000000001
70,3031.9,9.4636,12.4743,-5393.25,8.8249,-8.225500000000002,28.2255,-0.0174,8929.2,0.13539999999999996,-0.0053,768.9496,57.6821,15.77,0.1892200000000002,0.7948600000000001,7.58,0.2387,0.0264,7.2231,5.8208,1.4955,80.6783,35.7201,521.0904,5.553439999999999
71,3084.23,9.7939,12.5488,-5692.5,8.6544,-0.7499999999999997,20.75,-0.0188,8854.61,0.03090000000000001,-0.0091,773.5931,57.23490000000001,15.75,-3.025,0.562,8.49,0.1262,0.0553,8.8828,2.518200000000001,1.7461,77.0389,43.53820000000001,488.7118,3.8743
72,2914.04,9.9364,12.4647,-5326.5,8.6472,0.16269999999999946,19.8373,-0.013500000000000002,8646.3799,0.08809999999999998,-0.0093,673.5806000000001,59.2585,15.78,1.4190000000000003,0.821,4.89,0.154,0.0678,8.5926,4.148,2.0227,86.72159999999998,22.2221,597.026,5.0895
73,2993.48,10.3491,12.4759,-6453.750000000001,9.9964,-1.9554999999999993,21.9555,-0.0312,8842.5401,0.0728,-0.005900000000000001,704.7627,57.472199999999994,15.8,-0.23650000000000015,0.7527,10.52,0.2218,0.0429,9.264,2.985,2.6144,82.829,20.3639,244.5513,9.27608
74,2990.46,9.6358,12.4245,-5175.5,8.7538,-1.3017999999999996,21.3018,-0.027599999999999996,8837.014000000001,-0.10340000000000002,-0.0096,753.7796,59.6445,15.56,-1.088,0.592,8.42,0.0958,0.0421,8.8514,3.2618,2.0111,52.6653,8.6169,239.4928,6.13386
75,3064.81,9.8098,12.5094,-5336.0,9.0425,-0.01909999999999893,20.0191,-0.024700000000000003,8846.63,-0.1227,-0.0132,758.1576,58.38680000000001,15.92,-0.0946000000000002,0.7436,9.75,0.1281,0.0284,8.844,3.6814999999999998,0.6356,74.3853,31.245299999999997,360.404,9.0472
76,3019.44,9.8657,12.4363,-5305.25,9.1526,-2.0327000000000006,22.0327,-0.031,8790.21,-0.217,-0.0124,771.077,56.675799999999995,15.81,-1.2290000000000003,0.7189,7.01,0.0909,0.0392,9.2033,2.921,2.107,54.5909,42.9683,267.8485,7.56568
77,3058.91,10.1903,12.5106,-5548.25,8.8546,3.0981999999999994,16.9018,-0.010999999999999998,8445.5301,0.08020000000000002,-0.0126,732.2913,58.2014,15.84,-2.647,0.8349,7.05,0.1552,0.0431,9.6698,2.9623999999999997,0.9782,43.9243,15.239799999999999,0.0,9.3272
78,2963.26,9.9175,12.5184,-5426.0,8.2963,-2.9609000000000014,22.9609,-0.017899999999999996,8965.11,-0.1031,-0.0141,779.7144,59.38870000000001,15.63,-0.8042000000000002,0.6534,10.810000000000002,0.2147,0.0665,10.4322,4.4829,2.6642,98.7296,41.09310000000001,567.5978,16.81778
79,3010.75,9.9672,12.5145,-5329.25,8.8519,3.543599999999998,16.4564,-0.0273,8512.3,0.043300000000000005,-0.0143,722.1561,57.890699999999995,15.76,-2.033,0.8121000000000002,6.56,0.0817,0.0787,8.4183,6.327342896153667,0.6798,115.4525,36.1226,331.6271,0.0
80,2939.6,9.595,12.5302,-6447.25,8.5779,1.5126999999999988,18.4873,-0.021999999999999995,8666.5399,-0.016900000000000012,-0.0096,720.4036,59.4696,15.96,0.04729999999999975,0.8161999999999999,12.380000000000003,0.0611,0.0528,10.7125,3.1572,1.7616000000000003,65.6385,19.107,340.7745,5.061940000000002
81,2965.52,8.7153,12.499,-5545.75,8.8132,1.1699999999999995,18.83,-0.011200000000000002,8944.2699,-0.10299999999999998,-0.007,762.103,58.5681,15.86,-0.4730999999999999,0.8318000000000002,6.39,0.3078,0.041,10.4546,4.2939,0.8233,55.3391,14.7869,0.0,31.7587
82,3188.9,10.0827,12.2981,-5439.25,8.9979,-0.8044999999999994,20.8045,-0.019400000000000004,8910.68,-0.019500000000000003,-0.0093,680.5773,59.6825,15.72,-3.779,0.5708,7.990000000000001,0.1507,0.0523,9.96,2.5857,0.9966999999999999,40.509,25.1543,488.0309,6.458240000000001
83,3025.81,9.3832,12.4896,-5513.5,9.754,2.9899999999999993,17.01,-0.024999999999999998,8700.71,0.0675,-0.0011935444305960904,749.6111,57.4551,15.86,0.04729999999999975,0.7747,9.9,0.1418,0.0382,9.4448,3.463,2.1239,102.155,28.116,253.30660000000003,3.6451
84,3049.19,9.7663,12.4371,-6472.500000000002,8.6667,27.3427,12.6573,-0.014900000000000005,8783.97,0.09519999999999998,-0.0070999999999999995,741.6048,56.9211,15.7,0.3310999999999997,0.7636,10.31,0.0734,0.0319,6.2821,3.4465000000000003,2.2424,121.1641,27.9613,544.7811,9.2278
85,3033.11,9.4434,12.3351,-5339.5,8.1161,0.6999999999999987,19.3,-0.0306,8943.6502,-0.022600000000000002,-0.0106,748.6221,59.3614,15.74,-3.5429999999999997,0.6304,5.88,0.0921,0.0485,7.9876,4.0439,1.0328,65.7748,31.0537,480.3265,3.988819999999999
86,2917.09,10.3872,12.6278,-5633.25,8.6013,10.995500000000002,29.0045,-0.038,8783.23,0.03589999999999998,-0.007700000000000001,761.2689,58.4879,15.77,-0.04729999999999975,0.6586,13.97,0.2199,0.043,10.4214,3.2218000000000004,3.0711,56.978,27.2655,152.8947,7.1397
87,3072.41,9.2549,12.5065,-5763.75,9.7324,1.7373000000000016,18.2627,-0.038,8518.33,0.1741,-0.0082,744.1361,57.094199999999994,15.72,-0.14189999999999994,0.6556,6.4,0.2442,0.0735,8.3559,2.565,2.7535,74.2308,57.459700000000005,191.8421,26.741499999999995
