,feature_66,feature_427,feature_442,feature_133,feature_3
59,39.7257,2.2773,0.8384,2.295,2207.0444
60,26.283299999999997,0.6101,1.0216,2.2807999999999997,2246.5778
61,25.893900000000002,0.8139799999999999,0.7584,2.3285199999999997,2206.3
62,26.0522,1.1702,0.6641,2.3922999999999996,2222.0111
63,26.2174,1.4615999999999998,0.9964999999999999,2.3121999999999994,2207.3889
64,19.9076,2.2414,0.7506,2.4079,2168.7
65,29.3176,1.5379,0.7015,2.2936,2160.3667
66,23.6041,1.9706,0.9396,2.349,2175.9667
67,24.9899,1.1539000000000001,0.8435,2.3573,2178.6889
68,14.1135,2.0544,0.7928,2.3865,2238.5444
69,27.9713,0.7382,0.481,2.2797,2223.0444
70,37.532,1.3796,0.6302,2.34284,2191.9
71,24.5799,1.2366,0.6641,2.2647,2194.9556
72,23.4468,1.5257,0.7611,2.2825999999999995,2238.1444
73,30.0288,0.4832,0.7477,2.3161,2218.0555
74,27.3802,1.4317,0.8470999999999999,2.2915,2204.6667
75,27.3069,0.5758,0.6335,2.3063,2167.2
76,25.7305,1.5603999999999998,0.4254,2.2563,2231.0555
77,22.0576,0.5481,0.7337,2.3883,2114.9905666080886
78,30.9387,1.7736,0.8136,2.2859,2199.3
79,22.3195,0.6244,0.6927,2.2726,2175.1222
80,23.5326,1.8290999999999997,1.0189,2.3322999999999996,2233.1556
81,24.7337,0.5965,0.8146,2.3402,2201.0667
82,26.2439,0.5518,0.7258,2.2472,2213.9111
83,23.2157,1.8725,0.577,2.3604,2179.2
84,20.2591,2.1221,1.0959,2.3524,2222.3222
85,26.3407,1.0482000000000002,0.8594999999999999,2.2445,2172.3111
86,37.4668,1.4978,1.1815,2.3073,2213.7556
87,21.2309,0.7851,0.8751999999999999,2.3162,2183.3111
88,44.78388654286515,1.2405000000000002,0.8716,2.3375,2183.5
89,28.1684,1.39,0.5194,2.212,2211.4
90,31.4027,1.588,0.7392,2.2877,2198.5667
91,28.9181,0.6811,1.0143,2.4167,2250.3667
92,18.6295,1.4069,0.745,2.1996,2173.4889
93,13.8957,1.6695,0.8435,2.2697,2173.4556
94,28.0428,0.557,0.7032,2.3936000000000006,2187.4111
95,26.4354,0.7473,0.7643,2.2937,2216.4778
96,29.5723,0.7797,0.9078999999999999,2.3289,2200.0666
97,30.6875,0.6728,0.8229,2.2555,2195.4444
98,27.7301,1.4506,0.7611,2.2915,2182.4111
99,25.475899999999996,0.9418,0.9726000000000001,2.3481,2211.7222
100,25.02,1.7597,0.7928,2.3099000000000003,2186.9889
101,27.5264,1.5321,0.8689999999999999,2.2588,2170.9667
102,28.5851,0.4657,0.46599999999999997,2.2725,2227.2444
103,26.336000000000002,0.5311,1.062,2.3177,2218.0555
104,21.0498,1.4331,0.6163,2.2673999999999994,2223.0444
105,24.8429,0.6266,1.0551,2.4244,2184.8778
106,20.9393,0.9017,0.6222,2.4213999999999998,2162.7556
107,23.8674,0.6247000000000001,0.6796,2.2949,2203.1667
108,17.735,0.5238,0.9639,2.3672,2178.6889
109,44.78388654286515,1.6916000000000002,0.8556,2.4,2179.0445
110,26.254,1.2856,0.8133,2.4073,2136.4111
111,22.9551,0.8812,0.593,2.2821,2227.9778
112,23.7582,0.5256,0.6641,2.3471,2178.1444
113,20.0076,0.7915,0.9273999999999999,2.2673999999999994,2223.0444
114,36.3451,1.272,0.3973,2.3079,2213.2889
115,26.368200000000005,1.2353,0.7852,2.2789,2285.90517674489
116,22.7319,0.4244,1.0918,2.2728,2155.6333
117,23.5781,1.1499000000000001,0.5779,2.2474,2172.3111
118,17.7542,1.4744,0.8446,2.3596000000000004,2265.1889
119,22.2504,2.741894765762037,0.5478,2.3984,2199.6334
120,29.1501,1.4873,1.0135,2.3296,2183.1
121,23.23742,1.2939,0.7093,2.3883,2194.31558
122,44.78388654286515,1.6353,0.7574,2.3407,2224.4778
123,25.117200000000004,1.3654,0.593,2.4151,2170.7444
124,23.5582,0.5748,0.8342999999999999,2.3099000000000003,2218.5778
125,22.513,0.4496,1.1213,2.2527,2215.1778
126,28.6073,0.4115,0.5779,2.2631,2180.5556
127,30.1818,0.8449000000000001,0.8159,2.3495,2159.0556
128,32.1774,1.9126999999999998,0.6268,2.2711,2205.5
129,20.2515,1.0177000000000003,0.8159,2.4201,2203.4556
130,27.0475,1.1538,1.0541,2.3883,2114.9905666080886
131,33.7771,1.3867,0.7477,2.2989,2194.5889
132,44.78388654286515,0.9767000000000002,0.9835999999999999,2.3412599999999997,2172.3666
133,23.112,0.3917,0.9048,2.2588,2210.2778
134,20.9574,1.0549,0.9174999999999999,2.2877,2195.1
135,19.9951,2.4480999999999997,0.8235,2.3038,2197.2667
136,25.2645,0.5565,0.811,2.3978,2218.0555
137,44.78388654286515,1.4959,0.7574,2.3073,2205.2222
138,29.012,2.741894765762037,0.7643,2.2771,2179.0778
139,36.283,1.4018,0.6163,2.2216,2173.4889
140,21.9929,0.9597,0.7139,2.2802,2224.6778
141,30.9009,1.6516000000000002,0.9174999999999999,2.3021,2187.9889
142,26.3771,1.2486,0.7477,2.3161,2198.7222
143,37.8425,1.5108,0.573,2.2705,2207.9555
144,24.1495,1.1770000000000003,0.7532,2.2931,2207.1
145,24.1581,0.6995,0.573,2.2705,2231.0555
146,27.7378,1.507,0.7507,2.3128,2177.3222
147,28.7957,1.6801,0.6787,2.2809,2207.9555
148,28.475400000000004,1.0482000000000002,0.9588,2.3063,2242.8555
149,22.8177,0.9541,0.3963,2.3301,2201.0667
150,28.2316,1.145,1.0186,2.4196000000000004,2266.8333
151,30.5545,1.687,0.9683,2.298,2243.7778
152,44.78388654286515,1.6432999999999998,1.0459,2.3997,2221.9444
153,44.78388654286515,1.5114,0.7584,2.3237,2166.5222
154,22.8392,1.8575,0.7059,2.298,2177.3222
155,24.7192,0.7827,0.7928,2.2928,2197.2667
156,39.8719,1.4282,0.7524,2.3314,2171.8111
157,21.6833,1.725,0.5955,2.2764,2196.2111
158,21.4549,1.1178,0.577,2.4201,2146.9111
159,22.4948,1.1846000000000003,0.5194,2.2892,2221.3667
160,33.5324,0.6766,1.1623,2.3884,2187.7888
161,31.622,1.1462,0.8615999999999999,2.2553,2180.5556
162,29.1444,1.068,0.5377,2.2697,2200.7333
163,27.4264,0.61,0.7677,2.4349,2249.2556
164,23.9846,0.9771,0.9048,2.2616,2191.1333
165,23.2147,0.4391,0.8882999999999999,2.2909,2235.0556
166,21.8556,1.5403,0.7532,2.2859,2195.1
167,27.0269,2.4842,0.7408,2.3715,2238.5444
168,30.4987,0.5555,0.9332,2.4167,2200.2
169,18.3248,1.3886999999999998,0.6576,2.3025,2178.0778
170,34.2074,1.1199000000000001,0.8858999999999999,2.2634,2211.6
171,20.7886,0.587,0.768,2.3099000000000003,2196.8
172,39.6865,1.7284,0.7162,2.3403000000000005,2196.6555
173,20.1161,1.261,1.0959,2.3403000000000005,2196.6555
174,25.9809,1.126,1.0541,2.4108,2189.3556
175,25.1055,0.5593,0.9066,2.2954,2181.1889
176,37.5213,1.3533,0.7524,2.3132,2197.2333
177,17.4684,0.5947000000000001,0.8446,2.3471,2239.4223
178,26.7205,1.2194000000000003,0.8858999999999999,2.2596,2218.6223
179,24.6207,1.429,0.7277,2.2711,2195.9778
180,29.7075,1.3251,0.8146,2.2967,2167.2
181,44.78388654286515,0.6224,0.9059,2.3078,2178.7333
182,34.3077,1.3425,0.9276000000000001,2.292,2243.8556
183,24.0276,1.2937,0.6385,2.2825999999999995,2236.1111
184,25.5747,1.3582000000000003,0.7852,2.2809,2209.6667
185,22.1925,1.4507,1.0189,2.3453,2236.0667
186,22.3699,0.948,0.8556,2.3194,2214.7111
187,42.2381,0.8327,1.148,2.3378,2181.5111
188,25.6635,1.6932,0.685,2.2569,2203.4445
189,23.1222,1.5101,0.6796,2.2732,2173.2778
190,30.222,1.42,0.6385,2.212,2173.2778
191,41.5043,0.9558,0.7898,2.3313,2183.4333
192,44.78388654286515,1.4774999999999998,0.9087,2.3314,2139.2667
193,22.2242,0.8521,0.9735,2.3453,2184.8889
194,24.411900000000003,1.9183,1.0078,2.3401,2233.1556
195,25.4657,1.036,0.8858999999999999,2.4023,2226.0667
196,26.114,0.9145,0.6257,2.3207,2181.0444
197,26.9505,1.1351,0.5888,2.3162,2141.0667
198,32.7145,1.0438,0.7954,2.2647,2202.3556
199,21.6961,0.499,0.8235,2.3834,2197.6444
200,23.7588,1.1126,0.47490000000000004,2.2392,2203.1667
201,26.5186,1.0423000000000002,0.8615999999999999,2.3883,2228.7222
202,24.5318,1.4033,0.9525000000000001,2.2959,2180.8889
203,22.9188,0.6153,0.6644,2.3479,2232.0778
204,22.1064,1.1443,0.4382,2.349,2194.8
205,23.863500000000002,1.416,0.8197999999999999,2.2949,2200.1222
206,31.6904,1.5750999999999997,0.7158,2.3038,2185.8111
207,19.9232,1.1092,0.9237999999999998,2.2989,2218.8778
208,23.863500000000002,0.7485000000000002,0.7928,2.307,2176.6334
209,16.8961,0.589,0.713,2.2989,2188.7111
210,18.8096,1.4644999999999997,0.4389,2.2773,2234.5222
211,29.6277,1.3408,0.4817,2.2749000000000006,2221.9778
212,22.1063,0.6104,0.9725,2.295,2208.4444
213,28.2022,0.8961,0.832,2.3289,2200.0666
214,29.2332,0.5862,0.7681,2.3503,2159.0556
215,36.1696,0.7666,0.6268,2.2732,2192.1889
216,21.0159,0.8832,0.7865,2.3124,2210.3556
217,37.055499999999995,0.5426,0.9059,2.3144,2197.6778
218,34.578,2.3536,0.811,2.2881,2218.5778
219,32.6371,0.7727,1.026,2.2982,2177.4333
220,34.6022,0.8833,0.7015,2.3954000000000004,2221.9444
221,20.0533,0.7133,1.0393,2.2909,2235.0556
222,26.314000000000004,0.9055,0.9525000000000001,2.2982,2192.7556
223,26.5379,1.4885,0.78,2.3259,2230.7555
224,28.3035,0.7743,0.6373,2.2631,2210.2778
225,19.1593,1.5638,0.596,2.3834,2185.9333
226,24.6278,1.1976000000000002,0.7611,2.3138,2137.6111
227,27.0311,0.8222,0.9091,2.4172,2178.5889
228,38.8982,1.7323,0.7584,2.3248,2166.5222
229,22.8831,1.2968,0.6163,2.2939,2189.6778
230,27.6339,1.1740000000000002,0.7558,2.2631,2216.5
231,29.5672,0.5358,0.8451999999999998,2.2604,2177.0333
232,31.7775,0.6779,0.9074999999999999,2.4023,2231.6111
233,38.0547,1.697,0.8384,2.2881,2224.0
234,20.9881,0.4833,0.687,2.3132,2205.2222
235,27.7301,1.2028999999999999,0.6302,2.3179,2172.9778
236,15.7033,0.9953999999999998,0.9444,2.418,2192.3778
237,24.9562,1.0296,0.8569,2.2868,2167.4222
238,13.570500000000001,0.9166,0.5374,2.3984,2208.6556
239,24.1408,0.8871,0.4782,2.2729,2206.4
240,30.1925,0.9429,0.7719,2.2647,2194.9556
241,21.8247,0.5923,0.7613,2.3997,2138.8778
242,23.8107,1.911,0.6641,2.2445,2192.5556
243,31.8429,1.7271,0.684,2.2527,2215.5111
244,25.0547,0.5866,0.6373,2.2445,2247.3666
245,21.0858,0.45169999999999993,0.9726000000000001,2.4073,2189.8778
246,24.6357,1.2765,1.1248,2.2697,2163.5889
247,29.8877,0.5368,0.9332,2.4167,2219.7667
248,31.4055,1.6067,0.47439999999999993,2.2757,2192.1889
249,24.3734,0.87,0.481,2.2673999999999994,2210.8556
250,30.190499999999997,1.6506,0.5329,2.2544,2187.3444
251,14.406,2.0383,0.5593,2.3038,2243.7778
252,30.3384,1.33,0.9186,2.3079,2208.9
253,19.7743,2.3024,0.8735,2.3592,2220.7111
254,26.841,1.0179,1.1638,2.2728,2155.6333
255,30.0271,1.1969999999999998,0.7337,2.2474,2213.9111
256,39.587,0.9742000000000001,0.7584,2.4153,2206.5112
257,22.0794,1.6752,0.8658999999999999,2.292,2243.8556
258,20.8163,0.5671,0.9251,2.3796,2197.6778
259,26.3647,1.1396,0.6805,2.2831,2188.6
260,32.4091,1.0539,0.9707000000000001,2.3058,2204.2889
261,24.2043,2.4514999999999993,0.9254999999999999,2.3038,2178.7333
262,25.1914,0.5783,0.6815,2.1995,2200.1222
263,21.3934,0.9338,0.57,2.3308,2217.8667
264,29.0059,1.1257000000000001,0.7032,2.4012,2171.5
265,25.6619,1.1328000000000003,0.6332,2.2445,2201.8666
266,34.4785,1.4004,0.3512,2.2959,2205.5
267,26.2155,0.672,0.9525000000000001,2.2247,2172.8111
268,20.0249,0.9178000000000001,0.9192999999999999,2.3044,2183.3444
269,28.6915,0.9433,0.9715000000000001,2.3453,2229.3333
270,27.8586,0.9332,0.8336,2.3322999999999996,2236.0667
271,15.585,0.8101,0.7121,2.3149,2224.0
272,28.8169,0.6411,0.6611,2.2337,2183.5889
273,27.1415,1.0165,0.8716,2.2868,2199.6334
274,18.6383,0.9655,0.6644,2.3932,2260.2222
275,28.2459,1.8361,0.7663,2.2757,2217.0
276,28.4192,0.6801,0.768,2.3341000000000003,2167.9444
277,30.426900000000003,0.543,0.593,2.4349,2200.2
278,24.1042,1.5766,0.9066,2.2886,2192.7556
279,29.7647,1.1059000000000003,0.6903,2.2474,2172.3111
280,19.930400000000002,1.4043,0.8089,2.2673999999999994,2204.92442
281,29.085,1.066,0.9072,2.3322999999999996,2214.9333
282,26.025499999999997,0.8903,0.8704999999999999,2.2646000000000006,2246.5778
283,24.4489,1.3825,0.9735,2.3625,2229.3333
284,27.8129,0.8107,0.6787,2.2757,2217.0
285,23.195,0.9669000000000001,0.8149999999999998,2.2647,2195.5
286,36.74080000000001,0.7686,1.0765,2.4241,2244.9778
287,37.4995,1.2543,0.8007,2.3348,2239.3
288,29.5935,2.1387,1.1869,2.3573,2172.5333
289,32.3553,0.738,0.714,2.4160000000000004,2181.61108
290,21.2995,1.1757000000000002,0.8658999999999999,2.2671,2241.1778
291,20.4284,2.051,1.0047,2.3025,2186.9889
292,19.9683,0.8661,0.7664,2.3984,2200.9556
293,25.7524,0.5952,0.8571,2.2671,2188.5111
294,25.8775,1.0047000000000001,1.0918,2.2785000000000006,2192.7889
295,23.4612,1.3849,0.7153,2.2771,2124.8444
296,22.2958,1.2098,0.6857,2.3932,2244.9778
297,20.1338,1.2667,0.7674,2.2797,2218.8111
298,38.597,0.6741000000000001,0.8384,2.3997,2248.4222
299,12.0446,0.8297,0.7316,2.2773,2170.9667
300,35.4148,2.4479999999999995,0.7059,2.3132,2196.6889
301,26.26,0.5796,1.1623,2.4160000000000004,2231.9555
302,20.1913,0.6628,0.7724,2.2717,2199.6556
303,32.3293,2.3988000000000005,0.8962,2.3695,2203.0445
304,19.983099999999997,1.267,0.8689999999999999,2.2588,2173.4556
305,22.9633,0.9146,0.9729,2.2967,2183.3444
306,21.7752,1.8588,0.8160999999999999,2.349,2134.7445
307,26.9923,1.1613,0.5066,2.2939,2205.2555
308,25.841199999999997,1.0562,0.6222,2.4213999999999998,2245.3667
309,44.78388654286515,1.478,1.0803,2.3314,2139.2667
310,30.1316,1.8196,0.5677,2.3052,2243.7778
311,22.863,0.661,0.5858,2.2729,2206.9667
312,25.5177,1.9245000000000003,1.1054,2.3216,2195.1222
313,24.6273,2.741894765762037,0.9826,2.3257,2171.8556
314,28.4535,0.5624,0.9329000000000001,2.2604,2216.8111
315,30.6183,1.0395,0.9707000000000001,2.2453,2192.7556
316,25.5848,0.5054,0.604,2.2964999999999995,2167.2
317,30.3896,1.3556999999999997,0.687,2.3296,2170.9667
318,28.8331,1.6262,0.9329000000000001,2.2711,2195.9778
319,44.78388654286515,0.663,1.0551,2.4066999999999994,2221.9444
320,19.9156,0.6777,0.7642,2.3073,2202.1222
321,27.118399999999998,0.8503,0.7532,2.3187,2192.7889
322,25.2629,0.7847,0.8336,2.2868,2205.7
323,32.6343,1.1404,1.148,2.3505,2186.2667
324,25.2855,0.5176,1.0338,2.3073,2213.7556
325,26.307999999999996,0.4807,1.0359,2.2553,2206.1444
326,22.613100000000003,0.547,1.0323,2.3796,2224.0
327,32.7382,0.5159,1.0478,2.4439,2231.6111
328,25.456600000000005,0.4382,0.8435,2.3162,2179.0778
329,23.6862,1.1866,0.8807,2.2697,2200.7333
330,23.229,1.0777000000000003,0.7643,2.3063,2216.4778
331,26.658,1.8978999999999997,1.0459,2.3237,2180.6778
332,21.1288,0.4907,1.0338,2.3073,2213.7556
333,27.090400000000002,0.9052000000000001,0.9074999999999999,2.2337,2189.6778
334,18.6087,1.2833,0.8681,2.3582999999999994,2180.1556
335,28.3785,0.6415,0.577,2.3063,2216.4778
336,26.5918,1.2209,0.9276000000000001,2.1996,2172.8111
337,28.1825,1.0556,0.8154999999999999,2.3301,2177.4333
338,34.1825,1.1885,0.7677,2.3797000000000006,2244.5
339,39.9106,2.4641,0.7747,2.31,2184.8889
340,25.7025,1.4643,0.8230999999999999,2.3257,2171.8556
341,25.5875,2.1837,0.7507,2.2928,2243.7778
342,23.8478,1.2156,0.9332,2.3331,2194.5889
343,30.268500000000003,1.0912,0.9174999999999999,2.3021,2187.9889
344,35.7866,1.9645,0.9059,2.3149,2196.6889
345,23.5681,1.4277,0.8689999999999999,2.2588,2172.1223
346,40.8846,0.6209,0.3973,2.2949,2203.1667
347,23.7727,1.9923,0.8041,2.3978,2218.0555
348,31.4605,0.8899000000000001,1.0189,2.3257,2171.8556
349,31.9995,1.4218,0.47439999999999993,2.3021,2216.8333
350,22.5764,1.9578,0.8807,2.3695,2177.0222
351,30.42346,1.0355,0.6644,2.4241,2269.2556
352,23.241000000000003,1.1257000000000001,0.8435,2.3296,2170.9667
353,18.5853,1.4659,1.0891,2.3403000000000005,2174.8666
354,29.6922,0.4922,0.685,2.2563,2243.8556
355,33.7075,1.3401,0.7719,2.2527,2188.5444
356,30.1518,1.746,0.768,2.3604,2236.0667
357,29.1285,0.8158000000000001,0.8159,2.3322999999999996,2171.3222
358,25.8642,0.9396,1.0631,2.2553,2213.9111
359,20.8541,0.54,1.0216,2.3275,2190.1555
360,20.139400000000002,0.7954,0.8344999999999999,2.31,2212.7111
361,22.8619,0.6347000000000002,0.8047,2.4151,2218.7778
362,32.5387,1.7394,1.0323,2.3101,2177.3222
363,20.8256,1.2145999999999997,1.0216,2.3124,2220.0445
364,44.78388654286515,0.8075,0.9413000000000001,2.3099000000000003,2196.6889
365,44.07009999999999,1.1821,0.9393,2.3756,2171.9
366,29.5895,1.0292,1.0393,2.3503,2159.0556
367,24.0616,0.5019,0.745,2.2671,2170.7444
368,44.78388654286515,1.8287,0.6302,2.3026,2285.90517674489
369,20.4431,1.8924,1.062,2.3132,2208.4444
370,23.2908,2.3473,1.0338,2.3672,2180.0556
371,23.9046,1.5431,0.5194,2.2717,2199.6556
372,24.824499999999997,1.3016,0.593,2.2954,2266.8333
373,26.1208,1.2793,0.6222,2.3207,2174.7555
374,28.081500000000002,1.0089,0.587,2.2569,2194.9556
375,23.3059,1.1364000000000003,0.687,2.3099000000000003,2186.9889
376,28.8578,1.2126,0.7506,2.4201,2165.0333
377,44.78388654286515,0.8832,1.0803,2.4066999999999994,2221.9444
378,29.7843,1.3151,0.47439999999999993,2.2858,2196.1111
379,25.9662,1.56,0.9361,2.2909,2183.3111
380,21.6796,0.8488,0.713,2.3036,2218.8778
381,31.879,0.7724,0.7159,2.2756,2200.9889
382,28.1985,0.5141,0.5836,2.3378,2164.3
383,23.708700000000004,0.6813,0.687,2.3144,2197.2333
384,25.2115,0.9829,0.9826,2.2771,2201.8222
385,35.2757,0.636,0.5677,2.2948,2197.6778
386,30.013,0.9405,0.46599999999999997,2.2472,2206.1444
387,28.6157,1.2209,0.6066,2.4073,2203.4556
388,31.0321,2.3927,0.9683,2.4,2280.8222
389,18.7085,1.4867,0.6242,2.212,2173.2778
390,21.9055,1.0252000000000001,0.587,2.4012,2211.7778
391,24.0673,1.053,1.0323,2.3865,2196.6889
392,18.2764,2.4210000000000003,1.0323,2.3805,2205.4667
393,32.176,1.8408999999999998,0.7159,2.3883,2210.2778
394,31.3396,1.0947000000000002,1.0541,2.2564,2194.3778
395,23.4301,1.4327,0.8076,2.2717,2199.6556
396,17.8357,1.1921,0.9232,2.2555,2217.4111
397,20.5351,0.9092,0.9251,2.3244,2168.7222
398,23.3895,0.9037000000000001,0.6903,2.2588,2210.2778
399,28.1392,1.4406,0.7015,2.3262,2224.6222
400,31.7755,1.1524,0.8296999999999999,2.3058,2201.2889
401,26.8972,0.5412,1.0393,2.3044,2235.0556
402,29.146399999999996,1.3462,0.9735,2.3708,2205.7222
403,17.3399,1.1433,1.0135,2.3087,2189.6555
404,22.588,0.454,0.8342999999999999,2.3078,2218.5778
405,25.0401,2.1857,0.7507,2.3099000000000003,2186.9889
406,21.235900000000004,1.2893000000000001,0.7059,2.3808,2197.2333
407,30.2702,1.3868,0.5967,2.3025,2204.2889
408,22.6626,1.8458,0.6796,2.2959,2187.9889
409,28.810599999999997,0.9833000000000001,1.0541,2.2725,2114.9905666080886
410,30.7204,1.3541,0.7534,2.212,2236.1111
411,39.683,0.8118,1.1086,2.3348,2187.5222
412,19.3697,0.6189,0.9725,2.2948,2208.4444
413,18.6476,1.3617,0.4221,2.3592,2265.1889
414,22.848900000000004,0.7446,0.8751999999999999,2.2909,2183.3111
415,22.9832,0.6305,0.8229,2.4723,2231.6111
416,29.8057,1.5357,0.8136,2.3021,2205.5
417,38.9877,2.3928000000000003,0.8556,2.3167,2201.5777
418,14.8409,1.1482000000000003,0.713,2.2802,2202.2556
419,32.7742,1.6889,0.5742,2.2737,2207.9555
420,23.6925,0.8588,0.8689999999999999,2.2622,2180.7
421,22.8057,0.6902,0.9136,2.2927,2176.4667
422,24.3585,0.5434,0.9091,2.2563,2227.9778
423,30.59,0.5378,0.7258,2.4160000000000004,2276.4556
424,22.7886,1.3679,0.4685,2.2216,2171.8556
425,30.3824,1.0263,0.9735,2.4201,2162.7556
426,26.3334,1.7920999999999998,0.7681,2.3406,2159.0556
427,30.9695,1.7352,0.6056,2.2799,2217.0
428,25.4819,1.4776,0.6066,2.3275,2190.1555
429,25.4333,1.7578,1.0407,2.3221,2220.5445
430,31.3826,0.9984,0.8149999999999998,2.2805,2216.5
431,20.2022,0.5358,0.4817,2.3867,2260.7333
432,33.6506,1.5318,0.4817,2.1996,2171.8556
433,41.5512,1.7925,0.9368,2.3248,2166.5222
434,33.9495,0.6368,0.6161,2.3914,2260.7333
435,24.7094,0.6321,0.5284,2.4201,2244.5
436,31.391800000000003,1.1005000000000003,1.0631,2.3936000000000006,2189.3556
437,22.97,0.6766,0.7032,2.2757,2200.9889
438,39.6821,2.1091,0.6302,2.3505,2228.0555
439,25.4943,0.9553,0.573,2.2673999999999994,2212.3
440,41.9354,1.5056,0.7574,2.4066999999999994,2217.7556
441,38.5841,1.6454,0.9254999999999999,2.3167,2194.6444
442,28.8009,2.741894765762037,0.9588,2.3322999999999996,2184.8889
443,27.2525,1.0037,0.8149999999999998,2.2474,2206.1444
444,29.9212,1.6691,0.4254,2.2915,2182.4111
445,20.6576,1.1005000000000003,0.9273999999999999,2.2868,2195.4444
446,26.1479,1.6595,0.714,2.2689,2173.6444
447,30.0241,1.9298,1.2223,2.3416,2180.3778
448,23.1757,1.7020999999999997,0.7613,2.3313,2183.4333
449,44.78388654286515,2.1645,1.0216,2.2564,2176.846993321618
450,30.3538,1.7789,0.7162,2.3416,2180.3778
451,29.0454,0.9172,0.6254,2.3308,2195.1
452,26.7098,0.7935,0.577,2.3306,2171.8556
453,25.479800000000004,1.5394,0.6385,2.1911,2173.2778
454,27.984,2.0675,0.8163,2.2569,2166.2111
455,18.277,0.9862999999999998,0.3963,2.3391,2205.7222
456,30.2755,0.8142,0.8384,2.3026,2223.4
457,32.4807,1.2878,0.6611,2.2671,2241.1778
458,26.0868,0.8824,1.0359,2.2668,2168.7333
459,21.9792,1.1737,0.8146,2.3391,2205.7222
460,25.688,0.4568,0.9873,2.2689,2126.6555
461,23.113600000000005,0.7457999999999999,1.0216,2.3331,2204.5445
462,23.8511,0.9222,0.9174999999999999,2.3021,2187.9889
463,39.451499999999996,2.3584,0.9109,2.3911,2280.8222
464,24.509499999999996,1.5174,0.7193,2.2216,2198.8556
465,29.2938,1.6628000000000003,0.6259,2.2673999999999994,2207.9555
466,28.4793,0.5152,0.604,2.2728,2253.5111
