,feature_1,feature_20,feature_22,feature_29,feature_34,feature_60,feature_91,feature_92,feature_103,feature_104,feature_112,feature_118,feature_122,feature_130,feature_131,feature_154,feature_206,feature_248,feature_337,feature_417,feature_426,feature_456,feature_461,feature_511,feature_580,feature_588
10,3028.08,12.5967,-5345.25,68.4333,9.534,2.9282000000000004,8078.23,0.019299999999999987,-0.03740000000000001,-0.0086,229.0942,55.9011,15.95,0.5203999999999996,0.6778,0.013,6.990000000000001,0.04272,8.5805,3.234,8.2419,3.0707,13.0192,52.0231,0.01016,0.01
11,3003.82,12.4998,-5192.5,67.5,8.5288,5.499099999999998,8564.1802,-0.030100000000000005,-0.016599999999999997,-0.0105,230.50316,56.4388,15.94,-0.5677000000000001,0.6786,0.014999999999999998,7.32,0.0217,11.094,2.6283999999999996,3.9779,5.1316999999999995,27.419400000000003,29.453699999999998,0.018539999999999997,0.0226
12,2990.57,12.5373,-6623.75,70.5667,8.1605,-2.5026999999999995,8808.85,-0.1331,0.009899999999999985,-0.0094,233.8565,56.3776,15.699999999999998,0.0,0.7048,0.0153,9.69,0.027299999999999998,10.1164,3.2298,3.778,2.2906,33.2053,44.947880000000005,0.0121,0.0121
13,2986.5,12.4849,-5416.0,68.7333,8.8043,0.34,8303.47,-0.02720000000000001,-0.0323,-0.013,230.8273,59.0911,15.96,-0.9461000000000002,0.7527,0.0073,10.32,0.0153,11.13,2.5382,3.5024999999999995,2.8617,30.5482,54.6154,0.0277,0.0277
14,3026.66,12.5914,-5187.25,68.0889,8.7556,4.169099999999998,8508.81,0.04250000000000002,-0.0867,-0.0121,234.1616,59.6793,15.82,-0.4258000000000001,0.6888,0.0065,10.11,0.036140000000000005,10.0258,2.3278,2.5595,2.385,24.0618,39.6285,0.013240000000000002,0.0121
15,2913.4,12.5488,-5153.750000000001,75.5556,8.5571,-3.74,9303.0001,0.03299999999999998,-0.04,-0.0098,231.50452,56.77839999999999,15.750000000000002,-3.4960000000000004,0.5638,0.0082,4.12,0.02658,10.0281,3.8732,4.319,3.6843,55.391,34.7826,0.01956,0.012700000000000001
16,3018.8,12.47784,-5334.749999999999,69.5222,9.131,5.048719999999999,9207.0201,0.0,0.0,-0.0108,231.8164,59.0958,15.8,0.0,0.7865,0.005699999999999999,8.022,0.029639999999999996,8.05614,3.0259,2.2301,3.8579,44.9213,42.3963,0.0103,0.013500000000000002
17,2942.41,12.6278,-5410.500000000001,69.0111,8.5687,1.9482000000000004,8738.47,0.01599999999999999,0.005199999999999986,-0.0072,231.38916,57.4901,15.77,0.0,0.8217,0.0194,13.53,0.0167,10.2062,3.439,8.302,4.685,20.7031,91.9861,0.01766,0.0355
18,2848.46,12.4716,-5233.75,66.0111,8.7187,8.145499999999998,9280.83,0.06359999999999999,-0.026500000000000003,-0.0114,229.8595,58.86978,16.02,-0.7568999999999998,0.7403,0.006299999999999999,4.95,0.03258,12.8157,2.4834,2.459,4.1721,25.4407,51.8112,0.0159,0.0159
19,3010.26,12.4049,-6100.1,72.8778,8.441,4.955499999999999,8531.5401,-0.08229999999999998,0.036999999999999984,-0.0097,232.28662,58.74580000000001,15.59,-0.14189999999999994,0.6847,0.0196,14.740000000000002,0.0354,8.8046,4.3082,2.8742,2.9258,14.845299999999998,48.329,0.010039999999999999,0.0227
20,3033.29,12.6278,-6363.0,63.0556,9.5642,9.1882,8981.2399,0.015599999999999994,-0.008399999999999996,-0.0086,232.63232,59.8003,15.83,-0.3784000000000001,0.7463000000000001,0.0153,9.02,0.0202,8.4756,5.1493,8.788079999999999,4.6522,26.160999999999998,45.152,0.014659999999999998,0.014200000000000003
21,2941.23,12.58,-6257.5,70.2667,8.6706,2.2854999999999985,8586.1801,-0.1071,0.04727999999999998,-0.006199999999999999,232.34418,59.5427,15.65,1.0399999999999998,0.657,0.0146,14.91,0.02038,10.5906,3.5302999999999995,3.9069,2.701,16.8406,42.0202,0.015999999999999997,0.0189
22,3043.22,12.4849,-5607.25,68.1222,8.7867,0.6191000000000002,8881.1499,0.09989999999999999,-0.0442,-0.008,230.77322,58.4837,15.740000000000002,-0.9461000000000002,0.6893,0.007199999999999999,11.18,0.0444,11.5569,2.4583,8.6391,2.6550000000000002,28.830399999999997,71.028,0.0196,0.0335
23,3021.61,12.4124,-5720.25,69.4222,8.8581,-3.7508999999999997,8562.79,0.10239999999999999,0.024399999999999974,-0.0086,230.8913,59.3419,15.729999999999999,-3.449,0.668,0.0123,4.95,0.022060000000000003,9.9534,2.4749,10.5695,4.3437,21.7993,39.708,0.02098,0.02
24,3048.76,12.512,-5122.5,70.9889,8.8624,4.9117999999999995,9060.0199,0.011799999999999988,0.02859999999999999,-0.0114,233.3418,57.18690000000001,15.750000000000002,0.7096,0.8542999999999998,0.0053,7.039999999999999,0.0196,9.5915,2.7308,2.275,3.7061,36.519,30.837000000000003,0.013139999999999997,0.0113
25,3001.796,12.4761,-5434.0,65.1667,8.6397,0.12,9233.7999,-0.1293,0.0776,-0.0092,230.7574,58.690799999999996,15.87,-0.4258000000000001,0.7784999999999999,0.0167,8.33,0.029400000000000003,9.1303,4.3793,3.3881,2.7682000000000007,31.398700000000005,64.3929,0.006,0.006
26,2943.9,12.4753,-6349.75,67.9889,9.5713,1.8173000000000006,8639.07,0.025700000000000004,-0.0785,-0.016,233.04183999999998,59.4203,15.92,0.23650000000000015,0.7286999999999999,0.0211,5.14,0.0205,8.5625,2.3289,3.3223,4.4504,47.770300000000006,50.7439,0.01736,0.0159
27,2965.41,12.7051,-5419.75,73.1222,8.2345,2.7927000000000017,8742.249899999999,0.004999999999999999,0.019499999999999983,-0.0091,230.9354,58.3601,15.87,-0.8042000000000002,0.7003,0.0082,6.01,0.015880000000000002,8.674,3.4228,4.5711,3.9386,19.1756,56.044,0.01234,0.021
28,3030.27,12.4608,-6154.0,60.8,9.1502,2.1109,9238.3601,0.13969999999999996,0.022099999999999974,-0.004200000000000001,231.87572,58.82299999999999,15.83,-0.4730999999999999,0.7589,0.0189,13.41,0.040519999999999994,8.099,3.93,4.1364,2.1894,23.6929,70.33696,0.01438,0.0151
29,3035.89,12.58,-5341.25,68.0444,8.6544,-4.4109,8628.6799,-0.028000000000000004,0.03709999999999998,-0.0101,230.123,59.4322,15.84,-2.553,0.8014,0.005999999999999999,5.5,0.03457999999999999,8.0188,2.4678,5.6515,2.9883,32.6596,34.6535,0.01052,0.0181
30,2943.58,12.5698,-5474.250000000001,65.7778,8.788559999999999,8.913599999999999,8527.2501,0.1834,-0.0483,-0.0039,231.34956,59.0911,15.740000000000002,-0.3310999999999997,0.7681,0.013099999999999999,10.22,0.049780000000000005,7.9086,4.935899999999998,3.553,3.0191,53.5488,93.9683,0.0145,0.0145
31,3006.39,12.5218,-6305.25,67.4111,8.5891,-2.076400000000001,8763.57,-0.010900000000000005,-0.057400000000000014,-0.0141,234.22209999999998,59.06439999999999,15.93,-1.655,0.7590999999999999,0.0047,9.35,0.0162,10.3051,5.365999999999999,3.9632,3.7537,33.3826,33.2449,0.01358,0.0102
32,3007.75,12.5488,-5639.749999999999,72.6778,8.287,0.5517999999999996,8875.2099,-0.0036000000000000064,0.017399999999999975,-0.0123,231.8074,58.1689,15.77,0.04729999999999975,0.6423,0.0091,8.84,0.0225,9.7387,2.7396000000000003,4.8315,3.7263,56.318000000000005,44.8065,0.020180000000000003,0.013900000000000001
33,2936.51,12.4059,-5977.250000000001,71.8,8.5851,-0.9364000000000007,8163.3701,-0.0288,0.033599999999999984,-0.0158,230.0787,58.2257,15.79,-2.222,0.7822,0.009,4.38,0.025440000000000004,8.7863,5.1,2.5717,3.2273,22.4105,25.3365,0.0093,0.0093
34,3021.83,12.4349,-5466.75,73.6111,8.572,5.2064,8812.8499,0.0,0.0,-0.0102,231.1416,58.6223,15.9,0.0,0.8536000000000001,0.0122,5.7,0.018,9.4316,2.2947,4.7584,3.6241,18.8183,37.3464,0.014719999999999999,0.0184
35,3033.29,12.4998,-6279.0,70.6889,9.7836,1.2835999999999992,8543.74,0.02509999999999998,-0.060399999999999995,-0.012,231.36174,59.1488,15.95,-0.5203999999999996,0.7232000000000001,0.01,10.064,0.0293,13.093599999999999,2.9429000000000003,4.2737,5.0114,14.2191,28.333299999999998,0.01566,0.0189
36,3003.474,12.56,-5477.0,72.2333,8.9132,1.0026999999999995,8974.0602,0.06359999999999999,-0.015499999999999995,-0.0139,230.6949,57.5441,15.76,0.0,0.8253,0.0053,10.4,0.023600000000000003,9.8985,3.9219999999999993,3.3751000000000007,4.5881,28.108100000000004,38.9189,0.00974,0.0059
37,2951.06,12.5967,-5371.5,69.9556,9.0447,-2.6564000000000005,9268.49,-0.029399999999999996,-0.043500000000000004,-0.0083,229.6407,58.8339,15.740000000000002,-0.5203999999999996,0.7154,0.011399999999999999,3.4899999999999998,0.01948,8.1657,2.9472,5.7134,3.5501,18.1961,44.3778,0.00954,0.0183
38,2994.06,12.2981,-5176.249999999999,67.5222,8.9191,-0.06359999999999927,9575.3898,0.0,0.0,-0.0106,231.2142,57.6451,15.83,-2.93,0.8145,0.0083,15.35,0.03942,8.1525,4.611299999999998,12.900300000000001,3.6577000000000006,46.5021,55.9242,0.013259999999999997,0.0071
39,2955.3,12.4247,-5641.250000000001,61.8333,9.2405,3.9054999999999986,8802.4499,0.0,0.0,-0.0068000000000000005,233.04272,57.7094,15.699999999999998,0.7568999999999998,0.7859999999999999,0.014,8.66,0.0182,7.878700000000001,5.820799999999999,3.4952,2.8727,29.5865,61.764700000000005,0.019299999999999998,0.014879999999999999
40,2996.65,12.649,-5193.25,72.3,8.7512,2.0317999999999996,8795.87198,-0.1331,0.0389,-0.0101,229.5449,58.5099,15.740000000000002,0.6622999999999996,0.8781,0.0053,6.369999999999999,0.0205,12.3178,3.6376999999999997,2.448,4.2078,20.8576,23.7037,0.0106,0.0106
41,2988.99,12.4231,-5369.000000000001,62.88889999999999,8.9336,17.387300000000003,8608.34,-0.1689,0.03849999999999998,-0.0078,230.9132,58.6421,15.98,-0.04729999999999975,0.6287,0.0123,8.26,0.0332,8.585,2.56,8.50546,2.7888000000000006,30.435600000000004,69.6774,0.020220000000000002,0.020220000000000005
42,3054.52,12.6122,-5770.75,69.8,8.8909,-0.15449999999999908,8997.84,-0.04349999999999998,0.0060999999999999934,-0.0164,230.3738,58.7766,15.82,0.04729999999999975,0.8343000000000002,0.0059,6.33,0.0219,8.9376,2.5011,4.4616,2.4525,28.4535,21.3577,0.014040000000000002,0.0108
43,3021.238,12.551,-5658.25,67.8111,8.7635,-0.3308999999999998,7936.6601,-0.03599999999999999,-0.028999999999999998,-0.0118,231.2351,61.2828,15.8,-1.797,0.5662,0.0127,4.78,0.030640000000000008,8.0577,3.2280999999999995,4.1007,3.6174,45.2399,42.4178,0.0089,0.0078
44,2977.43,12.4616,-5282.75,71.2333,9.1855,-5.7182,8552.3599,-0.0094,0.03769999999999996,-0.0135,231.48612,59.3036,15.87,-0.23650000000000015,0.8117,0.014800000000000002,9.82,0.038579999999999996,8.9853,2.985,4.0274,4.7254,33.5223,49.0251,0.012,0.0115
45,3017.87,12.5018,-5935.999999999999,68.4111,9.0121,3.65,8672.8999,-0.030199999999999994,0.06849999999999999,-0.01,231.356,56.9856,15.97,0.0,0.7987,0.0065,9.02,0.019,10.256,3.4157,4.5953,4.8727,30.783900000000003,46.2312,0.014560000000000002,0.0106
46,2945.682,12.5088,-5657.75,64.7111,9.094,6.098179999999999,8394.1499,0.092,-0.0124,-0.004400000000000001,233.74370000000002,57.8978,15.699999999999998,-0.14189999999999994,0.6925,0.0203,7.739999999999999,0.0641,6.0479,3.0264,4.4233,2.2445,53.855,77.2727,0.0102,0.0102
47,3002.406,12.4661,-5226.5,68.3,8.536,-5.6473,9839.3898,0.050599999999999985,-0.07060000000000001,-0.0119,233.49932,58.148,15.79,0.23650000000000015,0.6755,0.0061,9.04,0.0455,8.5708,2.5588,8.21,2.7632000000000003,45.946,26.8344,0.011319999999999998,0.0191
48,3182.87,12.6122,-5603.75,74.65560000000002,8.8097,1.8608999999999998,8901.3802,0.1162,0.014399999999999993,-0.0092,230.7053,59.305,15.78,1.4190000000000003,0.8209999999999998,0.0058,3.85,0.0219,8.8196,2.4881,8.8796,4.0384,14.495000000000001,61.8725,0.01282,0.0326
49,3037.2,12.498,-5508.5,67.2222,8.58,-4.492699999999999,9044.85,0.007699999999999998,0.03769999999999996,-0.01,231.7058,59.0025,15.84,-2.553,0.8014,0.015499999999999998,6.78,0.0162,8.2088,4.0665,3.0672,2.7925,22.1105,34.0852,0.012679999999999999,0.0096
50,3024.15,12.6202,-6112.25,67.4,8.8287,17.4,9309.2001,-0.1676,0.0687,-0.0046,231.77964,57.0914,15.750000000000002,-0.14189999999999994,0.7085,0.0161,7.230000000000001,0.0593,8.854,3.9627,2.519,4.5918,31.099,71.16368000000001,0.017499999999999998,0.0191
51,3004.71,12.4706,-5422.0,69.1333,8.7219,1.6073000000000006,9025.0999,-0.08840000000000002,0.0852,-0.011,231.92586,59.3308,16.0,-0.0946000000000002,0.7975,0.0167,7.03,0.02424,7.8666,3.4157,2.2245,3.0382,25.3724,43.7856,0.012199999999999999,0.014900000000000002
52,2894.04,12.4616,-6280.75,70.0778,8.4092,0.8873000000000005,9223.0399,0.06889999999999998,-0.08599999999999998,-0.004999999999999999,233.57395999999997,58.3741,15.82,0.8042000000000002,0.6518,0.0058,5.71,0.042019999999999995,10.7031,2.6325999999999996,4.96704,4.4513,47.8395,60.3015,0.01214,0.0106
53,2997.45,12.6012,-5425.5,74.0889,9.6515,-2.713599999999999,8835.2399,0.018700000000000015,0.023099999999999978,-0.0129,231.6601,58.3573,15.87,-1.277,0.7222999999999999,0.0065,9.09,0.04112,8.5178,2.6882,5.4384,2.2198,21.568999999999996,16.3107,0.01542,0.0203
54,2950.0,12.4743,-5771.0,63.4889,9.1784,5.3382000000000005,8844.5601,-0.001100000000000007,0.03269999999999997,-0.004200000000000001,232.14998,58.97440000000001,15.719999999999999,-0.04729999999999975,0.7304,0.011899999999999999,9.26,0.0507,9.7353,3.5497999999999994,13.249,4.9626,25.280799999999996,56.4706,0.0218,0.0218
55,2997.15,12.4841,-6310.25,67.4889,8.5987,1.6373000000000006,9491.1301,0.10139999999999998,-0.041100000000000005,-0.013,231.5849,58.732299999999995,15.740000000000002,-0.04729999999999975,0.6887,0.0055,8.83,0.0154,10.2277,2.468,7.386699999999999,5.1487,35.497,24.6154,0.012039999999999999,0.012200000000000003
56,3058.6,12.4618,-5490.25,65.6556,9.754,2.969099999999998,8726.7798,0.015199999999999997,0.02109999999999997,-0.0089,231.65896,58.5766,15.92,-0.0946000000000002,0.7435999999999999,0.006299999999999999,5.07,0.0203,9.4876,2.7145,3.0283,4.7213,16.6688,67.0391,0.0105,0.0146
57,2940.26,12.4743,-5273.0,68.0556,8.5855,-1.0991000000000002,8220.8401,0.014500000000000013,0.0814,-0.0085,232.10246,58.3136,15.62,0.14189999999999994,0.7697,0.0053,8.97,0.051,8.0304,3.6534999999999997,5.2607,3.1465,18.1084,35.2423,0.0276,0.0276
58,3053.49,12.5894,-5427.749999999999,65.7111,8.7994,2.9517999999999995,8588.1999,-0.1999,0.09160000000000001,-0.0118,231.9746,59.0601,15.87,-0.9461000000000002,0.8244,0.011399999999999999,7.150000000000001,0.0176,10.3095,4.2646,8.8425,4.971000000000001,13.4574,42.4178,0.01438,0.0156
59,3035.75,12.47,-6439.000000000001,68.4333,8.5177,-10.37,9092.3101,0.0336,0.004499999999999971,-0.0117,233.1969,57.9622,15.82,-0.04729999999999975,0.6751,0.0218,6.910000000000001,0.05008,9.4337,2.6325999999999996,3.9941199999999997,4.8552,42.3395,44.3497,0.017859999999999997,0.015080000000000001
60,3017.39,12.4726,-5250.75,72.9222,8.2395,1.3444999999999991,9055.269899999998,0.0,0.0,-0.0136,231.4772,57.3415,15.76,-1.2290000000000003,0.7906000000000001,0.005999999999999999,5.94,0.02342,10.30508,4.7154,4.436,4.8902,20.9694,34.4322,0.0116,0.013500000000000002
61,2978.81,12.4555,-5153.25,71.2667,8.1728,1.1664000000000008,8992.6702,-0.022299999999999997,0.0021999999999999693,-0.0142,231.2249,59.20459999999999,15.772,-0.7850399999999998,0.65476,0.011840000000000002,5.33,0.039639999999999995,7.9584,3.5585,4.74024,2.8922000000000003,37.7546,54.833,0.0086,0.0086
62,2994.22,12.5412,-5359.25,69.4222,8.6544,0.18730000000000055,8946.8699,-0.2011,0.050600000000000006,-0.0137,230.0474,59.2204,15.8,-2.033,0.8826,0.0113,5.2,0.024760000000000004,8.5,4.2249,6.133,3.5866000000000002,18.1433,27.8134,0.01278,0.0072
63,3040.34,12.5222,-5575.25,66.2,8.6397,0.48359999999999925,9242.01,-0.0142,0.03729999999999998,-0.0052,230.09614,59.4838,15.87,-0.4258000000000001,0.7784999999999999,0.014200000000000003,5.95,0.02854,9.5519,4.3793,4.1254,2.7427999999999995,20.4401,102.9126,0.016599999999999997,0.0151
64,3171.54,12.499,-6029.000000000001,75.8667,8.322,4.080900000000002,8373.9599,0.05710000000000002,-0.0028000000000000043,-0.0114,232.0602,58.8463,15.79,-1.986,0.8529,0.0214,4.87,0.024879999999999996,11.14404,2.7404000000000006,2.6276,4.1926,30.1043,31.718099999999996,0.01778,0.0181
65,2884.74,12.4761,-5496.15,62.5,9.2007,18.3936,8621.49,0.0,0.0,-0.0108,230.27193999999997,56.8545,15.96,-0.4730999999999999,0.8093000000000001,0.014899999999999998,6.2799999999999985,0.035440000000000006,7.483300000000001,3.950499999999999,9.289779999999999,3.1906,25.904999999999998,60.11559999999999,0.021300000000000003,0.0213
66,3045.07,12.4349,-5371.25,72.5444,8.3331,1.2809,8796.8197,-0.039900000000000005,-0.001700000000000002,-0.0112,232.68728,59.2341,15.65,-0.5677000000000001,0.6697,0.0189,6.47,0.0174,8.5052,3.8273999999999995,4.6917,3.8198,26.564899999999998,41.9175,0.0058,0.0058
67,3085.57,12.5302,-5932.0,67.8222,8.7994,0.5682000000000004,8785.2899,-0.05362000000000003,0.10889999999999998,-0.0122,230.56864000000002,57.1673,15.87,-0.9461000000000002,0.8244,0.0112,11.19,0.0359,10.5813,5.1243,9.495,5.223,10.8607,36.7722,0.0156,0.0156
68,2954.36,12.4896,-6383.750000000001,67.4667,9.5713,8.0955,8701.1101,0.0515,-0.04590000000000002,-0.0106,232.43786,59.0927,15.740000000000002,0.5203999999999996,0.698,0.0198,10.23,0.0916,8.6057,2.4091,8.12,4.2017,46.4202,33.8425,0.0106,0.0106
69,2908.47,12.5722,-5377.0,74.9222,9.088,-1.97,8362.97,0.0987,0.019499999999999983,-0.0111,234.1873,59.6505,15.82,1.6550000000000002,0.8136999999999999,0.007199999999999999,4.15,0.027719999999999998,7.5909,3.3356,8.257,3.1361999999999997,22.133399999999998,27.8652,0.0192,0.0192
70,3031.9,12.4743,-5393.250000000001,66.0889,8.8249,-8.2255,8929.2,0.1354,-0.0336,-0.0053,230.50871999999998,57.6821,15.806,0.08513999999999956,0.7682200000000001,0.0133,7.579999999999999,0.0423,7.2231,5.820799999999999,9.3572,2.5397999999999996,35.7201,76.815,0.0083,0.0083
71,3084.23,12.5488,-5692.5,67.7556,8.6544,-0.75,8854.61,0.030900000000000028,-0.03570000000000001,-0.0091,230.7885,57.2349,15.750000000000002,-3.025,0.562,0.011999999999999999,8.49,0.0181,8.8828,2.5182000000000007,4.4733,3.8216,43.5382,57.1429,0.0156,0.0156
72,2914.04,12.4647,-5326.5,68.2444,8.6472,0.16269999999999946,8646.3799,0.08809999999999998,-0.043699999999999996,-0.0093,228.9898,59.25849999999999,15.78,1.4190000000000003,0.8209999999999998,0.014800000000000002,4.89,0.0233,8.5926,4.147999999999998,5.3426,2.3545,22.222099999999998,35.2941,0.015200000000000002,0.0152
73,2993.48,12.4759,-6453.75,70.1889,9.0407,-1.955500000000001,8842.5401,0.07279999999999999,-0.04100000000000001,-0.0059,232.49142,57.4722,15.8,-0.23650000000000015,0.7527,0.0047,10.52,0.03868,9.264,2.985,7.2284,2.5385,20.3639,46.055460000000004,0.00984,0.0112
74,2990.46,12.4245,-5175.5,73.4,8.7538,-1.3017999999999996,9001.87598,-0.10340000000000002,0.045299999999999986,-0.0096,235.6203,59.644499999999994,15.56,-1.088,0.592,0.0139,8.42,0.0374,8.8514,3.2618,3.3413,2.4969999999999994,8.6169,50.9091,0.0266,0.0266
75,3064.81,12.5094,-5336.0,65.9111,9.0425,-0.019100000000000183,8846.63,-0.1227,-0.014899999999999995,-0.0132,231.06692,58.3868,15.92,-0.0946000000000002,0.7435999999999999,0.0056,9.75,0.0411,8.844,3.6814999999999998,4.112,3.3496,31.245299999999997,18.1303,0.013519999999999999,0.012700000000000001
76,3019.44,12.4363,-5305.25,68.4556,9.1526,-2.0326999999999993,8790.21,-0.217,0.0684,-0.0124,235.1533,56.67580000000001,15.81,-1.2290000000000003,0.7189,0.0151,7.01,0.02378,9.2033,2.9209999999999994,2.6589,2.4365,42.9683,33.0312,0.0163,0.0078
77,3058.91,12.5106,-5548.250000000001,67.9778,8.8546,3.0982000000000003,8445.5301,0.08019999999999998,-0.06539999999999999,-0.0126,233.0361,58.20140000000001,15.84,-2.647,0.8348999999999999,0.0054,7.050000000000001,0.0435,9.6698,2.9624,5.0973,4.0315,15.239799999999999,25.3968,0.0058,0.0058
78,2963.26,12.5184,-5426.000000000001,72.3222,8.2963,-2.9608999999999996,8965.11,-0.1031,0.01799999999999999,-0.0141,234.4585,59.3887,15.63,-0.8042000000000002,0.6534,0.0171,10.81,0.02902,10.4322,4.482899999999999,7.5851,2.3085,41.0931,17.6991,0.013439999999999999,0.017320000000000002
79,3010.75,12.5145,-5329.25,68.3778,8.8519,3.543599999999999,8512.3,0.04330000000000001,-0.06809999999999998,-0.0143,231.17007999999998,57.8907,15.76,-2.033,0.8121000000000002,0.0061,6.56,0.0,8.4183,3.23816,2.6822,2.3526,36.1226,43.9407,0.01612,0.0207
80,2939.6,12.5302,-6447.25,66.2778,8.5779,1.5126999999999995,8666.5399,-0.0169,0.10670000000000002,-0.0096,232.36562,59.4696,15.96,0.04729999999999975,0.8162,0.0176,12.38,0.01882,10.7125,3.1572,1.8454,4.7214,19.107,40.4669,0.021099999999999997,0.0277
81,2965.52,12.499,-5545.75,66.1778,8.8132,1.17,8944.2699,-0.103,0.0589,-0.007000000000000001,231.72308,58.5681,15.86,-0.4730999999999999,0.8318,0.0059,6.39,0.02448,10.4546,4.2939,12.1596,4.292,14.786899999999997,45.5516,0.0113,0.0129
82,3188.9,12.2981,-5439.25,69.1778,8.9979,-0.8044999999999991,8910.68,-0.01950000000000001,0.03519999999999997,-0.0093,230.8775,59.68249999999999,15.719999999999999,-3.779,0.5708,0.0054,7.99,0.0332,9.96,2.5857,5.0379,4.4635,25.1543,61.2903,0.0187,0.0187
83,3025.81,12.4896,-5513.5,65.9111,9.754,2.99,8700.71,0.06750000000000002,-0.03330000000000001,-0.00926,231.90816,57.4551,15.86,0.04729999999999975,0.7747,0.018,9.9,0.0168,9.4448,3.463,5.0879,4.3042,28.116,20.6769,0.0113,0.0113
84,3049.19,12.4371,-6472.5,68.0444,8.6667,10.13308,8783.97,0.09520000000000003,-0.001799999999999999,-0.0070999999999999995,232.94654,56.9211,15.699999999999998,0.3310999999999997,0.7635999999999998,0.0204,10.31,0.0427,6.2821,3.4465,2.1438,2.1629,27.961299999999998,85.7645,0.012640000000000002,0.0218
85,3033.11,12.3351,-5339.5,75.7778,8.1161,0.7,8943.6502,-0.02260000000000001,0.0026999999999999897,-0.0106,229.9405,59.3614,15.740000000000002,-3.5429999999999997,0.6304,0.010199999999999997,5.88,0.020680000000000004,7.9876000000000005,4.0439,3.1728,3.7441,31.0537,48.9412,0.013760000000000001,0.0191
86,2917.09,12.6278,-5633.25,67.4889,8.6013,10.995499999999998,8783.23,0.03590000000000003,-0.1327,-0.007700000000000001,232.02126,58.4879,15.77,-0.04729999999999975,0.6586,0.0145,13.970000000000002,0.0334,10.4214,3.2217999999999996,7.3788,4.2611,27.265499999999996,64.6204,0.016599999999999997,0.014100000000000001
