,feature_1,feature_20,feature_22,feature_34,feature_60,feature_104,feature_113,feature_122,feature_130,feature_131,feature_206,feature_248,feature_349,feature_383
19,3010.26,12.4049,-4173.970012780552,8.441,4.9555,-0.0097,0.456,15.59,-0.1419,0.6847,14.74,0.0354,0.0184,0.0008068628676070298
20,3033.29,12.6278,-6363.0,9.5642,9.1882,-0.0086,0.4653,15.83,-0.3784,0.7463,9.02,0.0202,0.014,0.001524262956860407
21,2941.23,12.58,-6257.5,8.6706,2.2855,-0.0062,0.463281536340869,15.65,1.04,0.657,14.91,0.0569609335563415,0.0162,0.0013459286674111764
22,3043.22,12.4849,-5607.25,8.7867,0.6191,-0.008,0.469,15.74,-0.9461,0.6893,11.18,0.0444,0.0229,0.0010511000320144511
23,3021.61,12.4124,-5720.25,8.8581,-3.7509,-0.0086,0.4598707253405827,15.73,-3.449,0.5042,4.95,0.0521263699599633,0.0209,0.0009846388325827557
24,3048.76,12.512,-5122.5,8.8624,4.9118,-0.0114,0.4691,15.75,0.7096,0.8543,7.04,0.0196,0.0154,0.0018587630143334258
25,3011.944164109951,12.4761,-5434.0,8.6397,0.12,-0.0092,0.45963181245027146,15.87,-0.4258,0.7785,8.33,0.055635593580085844,0.0241,0.00017667491093676865
26,2943.9,12.4753,-6349.75,9.5713,1.8173,-0.016,0.4648,15.92,0.2365,0.7287,5.14,0.0205,0.0445,0.0008854017544657339
27,2965.41,12.7051,-5419.75,8.2345,2.7927,-0.0091,0.46216719186435484,15.87,-0.8042,0.7003,6.01,0.02406402115425533,0.0245,0.0004
28,3030.27,12.4608,-6154.0,9.1502,2.1109,-0.0042,0.46377688518050736,15.83,-0.4731,0.7589,13.41,0.06546009065962033,0.0177,0.00042233228105422946
29,3035.89,12.58,-5341.25,8.6544,-4.4109,-0.0101,0.46062493505593183,15.84,-2.553,0.8014,5.5,0.049255343926919944,0.0199,0.0006
30,2943.58,12.5698,-5474.25,10.053780907542267,8.9136,-0.0039,0.4618,15.74,-0.3311,0.7681,10.22,0.1677,0.0373,0.0010081745570024413
31,3006.39,12.5218,-6305.25,8.5891,-2.0764,-0.0141,0.4526,15.93,-1.655,0.7591,9.35,0.0162,0.0278,0.00010497468324864936
32,3007.75,12.5488,-5639.75,8.287,0.5518,-0.0123,0.4615,15.77,0.0473,0.6423,8.84,0.0225,0.0273,0.0010117767553450077
33,2936.51,12.4059,-5977.25,8.5851,-0.9364,-0.0158,0.45999075996201033,15.79,-2.222,0.7822,4.38,0.03891996581623455,0.017,0.0003
34,3021.83,12.4349,-5466.75,8.572,5.2064,-0.0102,0.4568,15.9,0.0,0.8536,5.7,0.018,0.0207,0.0012
35,3033.29,12.4998,-6279.0,9.7836,1.2836,-0.012,0.4618,15.95,-0.5204,0.7232,17.847438965921228,0.0293,0.0319,0.0006935930983615925
36,3230.1250333237695,12.56,-5477.0,8.9132,1.0027,-0.0139,0.4588925857913152,15.76,0.0,0.8253,10.4,0.04418309480181051,0.0221,0.0012
37,2951.06,12.5967,-5371.5,9.0447,-2.6564,-0.0083,0.45912982000239305,15.74,-0.5204,0.7154,3.49,0.04786212096765009,0.0256,0.0001
38,2994.06,12.2981,-5176.25,8.9191,-0.0636,-0.0106,0.46707911312256534,15.83,-2.93,0.8145,15.35,0.05383748024152408,0.0253,0.0004
39,2955.3,12.4247,-5641.25,9.2405,3.9055,-0.0068,0.4694,15.7,0.7569,0.786,8.66,0.0182,0.0164,0.0008662844460933655
40,2996.65,12.649,-5193.25,8.7512,2.0318,-0.0101,0.4627169065833024,15.74,0.6623,0.8781,6.37,0.050085150893378824,0.0227,0.0018587630143334258
41,2988.99,12.4231,-5369.0,8.9336,17.3873,-0.0078,0.476,15.98,-0.0473,0.6287,8.26,0.0332,0.0461,0.0006217434460003401
42,3054.52,12.6122,-5770.75,8.8909,-0.1545,-0.0164,0.4568,15.82,0.0473,0.8343,6.33,0.0219,0.0241,0.0005
43,3221.21,12.551,-5658.25,8.7635,-0.3309,-0.0118,0.4623294413386352,15.8,-1.797,0.5662,4.78,0.0474649655923951,0.0169,0.0004
44,2977.43,12.4616,-5282.75,9.1855,-5.7182,-0.0135,0.46879142639469595,15.87,-0.2365,0.8117,9.82,0.0281073273215,0.0144,0.0014335144022087336
45,3017.87,12.5018,-5936.0,9.0121,3.65,-0.01,0.4617,15.97,0.0,0.7987,9.02,0.019,0.0247,0.0007314728562194794
46,3015.787998928025,12.5088,-5657.75,9.094,25.5127,-0.0044,0.4702,15.7,-0.1419,0.6925,7.74,0.0641,0.0151,0.0009013769252068978
47,3230.1250333237695,12.4661,-5226.5,8.536,-5.6473,-0.0119,0.4666,15.79,0.2365,0.6755,9.04,0.0455,0.0252,0.00011879084054604479
48,3182.87,12.6122,-5603.75,8.8097,1.8609,-0.0092,0.4622,15.78,1.419,0.821,3.85,0.0219,0.0197,0.0006
49,3037.2,12.498,-5508.5,8.58,-4.4927,-0.01,0.4582,15.84,-2.553,0.8014,6.78,0.0162,0.0141,0.0009
50,3024.15,12.6202,-6112.25,8.8287,17.4,-0.0046,0.4674,15.75,-0.1419,0.7085,7.23,0.0593,0.0256,0.0011844810291035748
51,3004.71,12.4706,-5422.0,8.7219,1.6073,-0.011,0.44421999493820763,16.0,-0.0946,0.7975,7.03,0.1811,0.0232,0.0008575148189455956
52,2894.04,12.4616,-6280.75,8.4092,0.8873,-0.005,0.4691477530280333,15.82,0.8042,0.6518,5.71,0.05691679620433211,0.04999352804382382,0.0009722123286525445
53,2997.45,12.6012,-5425.5,9.6515,-2.7136,-0.0129,0.4617127754258095,15.87,-1.277,0.7223,9.09,0.056833487550624,0.0211,0.0003
54,2950.0,12.4743,-4173.970012780552,9.1784,5.3382,-0.0042,0.4654,15.72,-0.0473,0.7304,9.26,0.0507,0.0162,0.001371158417351968
55,2997.15,12.4841,-6310.25,8.5987,1.6373,-0.013,0.457,15.74,-0.0473,0.6887,8.83,0.0154,0.0236,0.0010103746061990004
56,3058.6,12.4618,-5490.25,9.754,2.9691,-0.0089,0.4569,15.92,-0.0946,0.7436,5.07,0.0203,0.0141,0.0007306404170142142
57,2940.26,12.4743,-5273.0,8.5855,-1.0991,-0.0085,0.4644,15.62,0.1419,0.7697,8.97,0.051,0.0154,0.0010222398247812618
58,3053.49,12.5894,-5427.75,8.7994,2.9518,-0.0118,0.4636,15.87,-0.9461,0.8244,7.15,0.0176,0.0194,0.000558644432341519
59,3035.75,12.47,-6439.0,8.5177,-10.37,-0.0117,0.4669309157412206,15.82,-0.0473,0.6751,6.91,0.04227706480962534,0.04999352804382382,0.001372259074623048
60,3017.39,12.276893641994103,-5250.75,8.2395,1.3445,-0.0136,0.456084683498573,15.76,-1.229,0.7906,5.94,0.05088930376302693,0.0208,0.0011
61,2978.81,12.4555,-5153.25,8.1728,1.1664,-0.0142,0.46419165836760956,15.790079742669409,-0.8208222735178231,0.7248454761333991,5.33,0.05456355460750194,0.021973560889153886,0.0002
62,2994.22,12.5412,-5359.25,8.6544,0.1873,-0.0137,0.4643382516123961,15.8,-2.033,0.8826,5.2,0.04728595844765172,0.0248,0.0005
63,3040.34,12.5222,-5575.25,8.6397,0.4836,-0.0052,0.46076722172938367,15.87,-0.4258,0.7785,5.95,0.05395186921404083,0.0185,0.0003278124136389376
64,3171.54,12.499,-6029.0,8.322,4.0809,-0.0114,0.45999487262681993,15.79,-1.986,0.8529,4.87,0.048786537444321286,0.0208,0.0018587630143334258
65,2884.74,12.4761,-4173.970012780552,9.2007,18.3936,-0.0108,0.4689,15.96,-0.4731,0.8093,6.28,0.21496475034650175,0.0386,0.0007642194364781384
66,3045.07,12.4349,-5371.25,8.3331,1.2809,-0.0112,0.4547,15.65,-0.5677,0.6697,6.47,0.0174,0.0208,0.0006181371076890811
67,3085.57,12.5302,-5932.0,8.7994,0.5682,-0.0122,0.4619,15.87,-0.9461,0.8244,11.19,0.0359,0.0183,0.0007034452194143431
68,2954.36,12.4896,-6383.75,9.5713,8.0955,-0.0106,0.4628,15.74,0.5204,0.698,10.23,0.0916,0.04999352804382382,0.0010027182769803862
69,2908.47,12.5722,-5377.0,9.088,-1.97,-0.0111,0.46572778437990625,15.82,1.655,0.8137,4.15,0.05341249334248205,0.0337,0.0003
70,3031.9,12.4743,-5393.25,8.8249,-8.2255,-0.0053,0.4660325055096176,15.771241964090898,-0.8838168514766913,0.7629150005212613,7.58,0.027144304426181896,0.0138,0.0011316247805831271
71,3084.23,12.5488,-5692.5,8.6544,-0.75,-0.0091,0.4667,15.75,-3.025,0.562,8.49,0.0181,0.025,0.0007
72,2914.04,12.4647,-5326.5,8.6472,0.1627,-0.0093,0.4576,15.78,1.419,0.821,4.89,0.0233,0.0215,0.0006
73,2993.48,12.4759,-6453.75,9.9964,-1.9555,-0.0059,0.46482691297572915,15.8,-0.2365,0.7527,10.52,0.05444457463048074,0.0201,6.173633817868618e-05
74,2990.46,12.4245,-5175.5,8.7538,-1.3018,-0.0096,0.46494161168472575,15.56,-1.088,0.592,8.42,0.04190310684035458,0.0281,0.0007
75,3064.81,12.5094,-5336.0,9.0425,-0.0191,-0.0132,0.4547,15.92,-0.0946,0.7436,9.75,0.0411,0.0149,0.00024924772071019917
76,3019.44,12.4363,-5305.25,9.1526,-2.0327,-0.0124,0.45786549846691693,15.81,-1.229,0.7189,7.01,0.05665020056091761,0.0229,0.0004
77,3058.91,12.5106,-5548.25,8.8546,3.0982,-0.0126,0.4666,15.84,-2.647,0.8349,7.05,0.0435,0.0192,0.0017
78,2963.26,12.5184,-5426.0,8.2963,-2.9609,-0.0141,0.4634059944248518,15.63,-0.8042,0.6534,10.81,0.0546443705460938,0.0134,0.0005
79,3010.75,12.5145,-5329.25,8.8519,3.5436,-0.0143,0.44421999493820763,15.76,-2.033,0.8121,6.56,0.0,0.0199,0.0009019259996524212
80,2939.6,12.5302,-6447.25,8.5779,1.5127,-0.0096,0.4614496494772178,15.96,0.0473,0.8162,12.38,0.05459501713276933,0.0239,0.0006194668658635865
81,2965.52,12.499,-5545.75,8.8132,1.17,-0.007,0.4577,15.86,-0.4731,0.8318,6.39,0.1454,0.0234,0.0009766494946576443
82,3188.9,12.2981,-5439.25,8.9979,-0.8045,-0.0093,0.4634119407770251,15.72,-3.779,0.5708,7.99,0.054094608865732925,0.0152,0.0003
83,3025.81,12.4896,-5513.5,9.754,2.99,-0.0011935517508222578,0.4611,15.86,0.0473,0.7747,9.9,0.0168,0.0461,0.0009269337679189971
84,3049.19,12.4371,-6472.5,8.6667,27.3427,-0.0071,0.463,15.7,0.3311,0.7636,10.31,0.0427,0.0135,0.0013678343095621381
85,3033.11,12.3351,-5339.5,8.1161,0.7,-0.0106,0.4638511729277503,15.74,-3.543,0.6304,5.88,0.04177720226272859,0.0175,0.0009
86,2917.09,12.6278,-5633.25,8.6013,10.9955,-0.0077,0.4673,15.77,-0.0473,0.6586,13.97,0.0334,0.0306,0.0016774252977142124
87,3072.41,12.5065,-5763.75,9.7324,1.7373,-0.0082,0.4664,15.72,-0.1419,0.6556,6.4,0.1247,0.0269,0.0006218708785571455
88,3041.23,12.5906,-5362.75,9.0121,-19.9927,-0.0095,0.465,15.97,0.0,0.7987,10.01,0.0149,0.0323,0.00019522950390523514
89,3225.54,12.4018,-5663.5,8.8356,0.9573,-0.0093,0.46049608074793835,15.95,0.5204,0.6778,8.32,0.061038486771791294,0.0219,0.0013
90,3052.31,12.402,-6408.75,8.9607,-3.3555,-0.0116,0.4629895742341157,15.92,-0.1419,0.8712,9.54,0.053520711229372894,0.020030397527918565,0.0006
91,2978.96,12.5661,-5434.25,8.8078,-0.6327,-0.0119,0.46304806565753154,15.79,-2.08,0.8405,8.16,0.04724400160145732,0.0169,0.0006489788769023022
92,3075.05,12.4018,-5138.5,8.7782,5.0691,-0.0111,0.457847816618226,16.03,0.2838,0.7772,4.13,0.05460366323845875,0.0193,0.0005
93,2949.82,12.5553,-5343.0,8.7994,11.2909,-0.0111,0.4591,15.9,-0.7096,0.6802,15.56,0.0312,0.021,0.0005226205373726773
94,3007.47,12.5429,-5621.0,8.5571,-2.6109,-0.0123,0.44421999493820763,15.85,-1.56,0.822,3.84,0.0,0.0151,0.0007
95,3158.88,12.5031,-5135.0,8.9635,-0.3736,-0.0107,0.4592,15.93,-1.655,0.7591,8.67,0.0147,0.0127,0.0005696581079906778
96,2985.38,12.4618,-5750.0,8.6427,-1.1391,-0.0078,0.4606622202469185,15.92,-0.1419,0.808,4.95,0.0513600874156389,0.0204,0.0007700971266880741
97,3183.63,12.5453,-5491.75,10.053780907542267,-4.99,-0.011,0.4627915192811011,15.7,-0.8515,0.6102,6.33,0.04685694227205404,0.019076073117419195,0.0009
98,3025.04,12.3869,-5160.75,8.6472,-0.9091,-0.0135,0.4661705064299088,15.56,-1.088,0.592,6.32,0.05622258579307203,0.0176,0.0004
99,3055.66,12.4769,-5763.0,8.2638,1.8164,-0.0089,0.4603,15.7,0.0,0.7308,8.59,0.0338,0.0226,0.0008302863366574272
100,3037.81,12.4104,-6391.5,9.5713,0.1227,-0.0093,0.4638,15.79,0.2365,0.6755,8.98,0.0394,0.0262,0.0010609201814892957
101,3007.38,12.4724,-6409.5,8.5251,0.8745,-0.012,0.4598,15.88,-0.5204,0.7884,7.21,0.0264,0.0125,0.0005944230857183718
102,2945.9,12.4996,-5966.75,8.7779,-1.0182,-0.0119,0.4629907172173684,15.75,-3.496,0.5013,9.49,0.0415831244461045,0.0142,0.0009410297798368161
103,2940.72,12.448,-6259.5,8.8513,0.3036,-0.0136,0.4675829800345923,15.73,-0.2838,0.6834,9.79,0.05467568959145446,0.0189,0.0005936370647689603
104,2873.83,12.5439,-5445.25,8.6556,2.0509,-0.0114,0.46486809921933914,15.88,-0.615,0.7202,12.38,0.057017685712955075,0.026,0.0006496747308105642
105,2949.65,12.5506,-5707.5,9.0998,22.7927,-0.0051,0.4645,15.73,0.0,0.8764,12.74,0.131,0.0352,0.001084881156002561
106,3080.89,12.5663,-5618.75,8.5889,4.1464,-0.0099,0.46369838757799464,15.62,0.1419,0.7697,12.08,0.023508095285890273,0.0202,0.0011289381215775635
107,3202.9,12.6149,-5390.0,8.8973,0.3245,-0.0092,0.46196753956972403,15.64,0.9461,0.7573,12.8,0.04053234175363179,0.04999352804382382,0.0005
108,2933.88,12.4655,-5487.25,8.6915,6.1527,-0.0129,0.4626,15.87,-0.2365,0.8117,3.86,0.0284,0.0183,0.0011841373731561085
109,2954.1,12.6063,-5518.0,8.7879,-1.8473,-0.0049,0.4716,15.79,0.0,0.8187,13.31,0.0446,0.0249,0.0013299177234472326
110,2953.41,12.601,-5539.5,8.2823,-1.6436,-0.0078,0.4587704959177606,15.67,0.0473,0.7639,10.41,0.05481072653188757,0.0202,0.0008288129624751898
111,3059.68,12.4431,-5402.0,8.6799,2.2982,-0.0138,0.46030386030789755,15.77,-2.175,0.8318,6.12,0.05196840077808496,0.0171,0.0004804233725567049
112,3044.46,12.5849,-6599.25,9.1638,23.8864,-0.005,0.4651,15.74,-0.3784,0.7429,5.27,0.058,0.0395,0.0012009343221836086
113,2997.84,12.5039,-5260.25,8.9605,3.8109,-0.0102,0.46517192371860105,15.88,-0.615,0.7202,7.53,0.02248799250411431,0.0146,0.0005465422715385838
114,2990.66,12.4839,-5415.25,9.7137,-6.74,-0.0084,0.46469620858377686,15.67,0.1419,0.7131,7.3,0.05256202561032565,0.0195,0.0003
115,3026.86,12.5469,-5641.0,9.7571,2.2618,-0.0125,0.4644733791128004,15.7,-0.0946,0.6815,12.5,0.052195250126276224,0.0253,0.0005
116,2990.72,12.448,-5803.0,8.5459,1.9245,-0.0118,0.4652,15.92,0.2365,0.7287,6.76,0.0362,0.0136,0.0007348922332179701
117,3012.68,12.3578,-5125.75,8.3663,-0.4409,-0.0118,0.4628035866936783,15.75,-3.591,0.5882,8.97,0.05140853292741405,0.0175,0.0011
118,3049.31,12.4882,-5497.75,8.7947,27.651774929270285,-0.005,0.4633,15.71,0.0473,0.7388,9.77,0.21496475034650175,0.0432,0.000998624132383193
119,3085.1,12.5967,-5451.75,9.0145,2.4209,-0.0112,0.4577627938055775,15.88,-0.1419,0.8106,9.46,0.054544133853792635,0.0218,0.0012
120,3053.95,12.5351,-6310.25,8.6439,-0.81,-0.0011935517508222578,0.4603,15.71,-0.6623,0.6852,17.847438965921228,0.0138,0.0294,0.0007281509160885335
121,2982.4,12.3996,-5420.25,8.2981,-3.176418762354558,-0.0103,0.4646,15.84,-2.647,0.8349,8.360722088381975,0.0126,0.0153,0.0009
122,3072.73,12.5816,-6364.25,9.043,-17.9336,-0.0045,0.4650418959221714,15.81,-0.615,0.7675,7.33,0.05276207674418328,0.0237,0.0009680159636251042
123,3026.07,12.5008,-5729.25,8.6799,-0.7155,-0.0109,0.4568,15.82,0.0473,0.8343,3.19,0.0289,0.0245,0.0009730290023665794
124,3105.49,12.4492,-5566.75,9.0622,4.1509,-0.0044,0.46542914720596806,15.79,0.2365,0.6755,7.54,0.04795762866550236,0.0285,0.0010130249934133233
125,3045.11,12.5106,-6411.0,9.0811,3.9673,-0.0117,0.4604,15.74,-3.732,0.5833,8.13,0.017,0.0171,0.0005900516574754277
126,2978.57,12.5429,-5217.25,8.3663,-3.65,-0.0122,0.4641,15.77,-1.608,0.5812,7.34,0.0148,0.0261,0.0003
127,2898.08,12.5094,-5329.0,8.7932,-1.9855,-0.015,0.4619,15.79,0.7569,0.6627,11.23,0.0152,0.0197,0.0005927282903359019
128,3031.93,12.5214,-5153.5,8.3675,-3.88,-0.0122,0.4574996941780434,15.73,-0.9461,0.7269,7.2,0.053849317160416785,0.0122,0.0004
129,3057.65,12.3639,-5452.75,8.7932,5.8045,-0.0114,0.4587,15.59,0.2838,0.7879,11.8,0.0177,0.0248,0.0009001733225321371
130,3087.24,12.5049,-5477.5,8.287,-0.9945,-0.0132,0.4651,15.84,-2.647,0.8349,9.57,0.0097,0.0284,0.0008816727372002453
131,3103.85,12.4049,-5592.75,9.9964,-4.6636,-0.0127,0.45875579365718366,15.79,-0.4258,0.7217,6.33,0.04575759569658769,0.0224,0.000207614939769684
132,3023.86,12.4743,-6563.75,8.8388,-19.1518,-0.0056,0.46169448925422535,15.771535831421051,0.0005995522709703049,0.685490788129921,5.17,0.06069346985419701,0.0283,0.0008999036876617024
133,2914.86,12.5376,-5508.75,8.6772,3.2509,-0.013,0.4623,15.92,-1.135,0.8391,8.71,0.0231,0.0222,0.0011
134,2939.35,12.452,-6416.25,8.1605,2.3318,-0.0107,0.4624305432454884,15.92,-0.1419,0.8712,8.42,0.05158580930938917,0.02548078208556493,0.0018587630143334258
135,2972.78,12.4104,-6565.5,8.6406,5.4018,-0.0098,0.4672,15.83,-0.5677,0.6887,4.81,0.0254,0.0146,0.0009834699183599131
136,2908.11,12.4273,-6420.25,9.2291,-0.5691,-0.0072,0.46853890842521456,15.7,0.6623,0.7914,4.89,0.05146633532048579,0.0156,0.0009703000192111278
137,3048.73,12.6278,-5563.5,9.043,-21.83001485591713,-0.0049,0.4636105781810341,15.77,-0.0473,0.6586,8.89,0.04946763912217889,0.0362,0.00039252465130323877
138,2984.68,12.276893641994103,-5055.5,8.9635,-1.0573,-0.012,0.4613,15.95,-0.5204,0.7232,4.89,0.0121,0.024,0.0007296534390934042
139,3016.93,12.4614,-5729.5,8.6556,-6.8764,-0.007,0.45888370252595617,15.93,-0.1419,0.7284,6.2,0.06079239265956412,0.0195,0.0001
140,3084.81,12.4078,-5195.75,9.131,2.8136,-0.0101,0.468,15.75,0.7096,0.8543,8.45,0.0125,0.0164,0.0013
141,2976.92,12.521,-6194.0,8.1605,-3.7245,-0.0092,0.45772133386839414,15.71,0.0,0.6567,7.31,0.05769630340949183,0.0307,0.0002
142,3127.07,12.5106,-6411.75,9.9964,-1.2182,-0.0064,0.46494389521655355,15.8,-0.2365,0.7527,7.78,0.055872949537514406,0.0342,0.0011018098737492973
143,2981.72,12.4363,-5422.75,8.8215,-5.68,-0.0113,0.4629418788338803,15.8,0.0473,0.743,12.4,0.05287966289197263,0.0245,0.0005
144,2968.78,12.6308,-6473.25,8.6384,1.2518,-0.0112,0.45894997617769145,15.62,-1.229,0.7248,5.79,0.04961121754085715,0.0372,0.0009
145,3084.17,12.7051,-5404.5,8.8215,-0.1145,-0.01,0.4564,15.8,0.0473,0.743,7.97,0.0219,0.0229,0.0004049882641557756
146,2850.33,12.4337,-6426.5,9.4832,19.5609,-0.0074,0.4682,15.85,-0.4258,0.7135,9.98,0.1307,0.0243,0.0014062252428067926
147,3093.31,12.3858,-5656.75,8.3845,-3.7673,-0.0112,0.46169685214704637,15.78,-0.8042,0.7348,8.56,0.05017230083392983,0.0293,0.0005
148,3050.22,12.4673,-6234.5,8.5855,-3.6855,-0.0111,0.4609,15.92,-0.0946,0.7436,8.41,0.0225,0.0291,0.0005208701005944526
149,3108.56,12.488,-6590.75,8.7696,3.3918,-0.0104,0.46008285608430965,15.98,0.615,0.8261,7.78,0.054981150134445156,0.022,0.0009690849655525878
150,3016.34,12.4002,-5062.25,8.7383,-2.5036,-0.0115,0.46264634329955245,15.83,-2.505,0.7932,7.9,0.0613657011816803,0.0128,0.0003
151,3010.71,12.4469,-6277.75,8.5788,16.2418,-0.0071,0.466,15.8,0.4258,0.6909,9.07,0.0429,0.0293,0.0010337044127032916
152,2954.44,12.5037,-5073.25,8.7487,4.6609,-0.0043,0.4604,15.76,0.1419,0.8434,6.31,0.0711,0.0386,0.0011690619104313595
153,2938.41,12.4871,-5175.5,10.053780907542267,1.5882,-0.0075,0.4551,15.82,-0.1419,0.7304,4.34,0.21496475034650175,0.0169,0.001862395086643917
154,3008.84,12.46,-5242.25,9.1757,24.14,-0.0096,0.4715,15.8,0.4258,0.6909,12.26,0.0385,0.0187,0.0015113012194549452
155,2968.02,12.4492,-5064.0,9.5713,0.1518,-0.0107,0.4682,15.83,-0.3784,0.7463,4.32,0.0323,0.0239,0.0009742681548756162
156,3109.01,12.6202,-4781.5,8.872,8.0636,-0.0067,0.4626,15.72,-0.1892,0.7138,9.01,0.0216,0.0244,0.0009275590124713518
157,2928.84,12.5263,-6097.75,9.6234,25.0836,-0.0059,0.4727,15.88,-0.5677,0.8038,12.1,0.0458,0.037,0.0008628694726966219
158,2961.73,12.5163,-5636.75,9.754,3.2655,-0.0028,0.47164711241583346,15.59,0.2838,0.7879,10.49,0.023013718367762327,0.0145,0.0008867548782308492
159,3021.25,12.5596,-5422.25,8.8356,2.2009,-0.01,0.4596594135735703,15.72,-2.128,0.7931,6.07,0.05209817074477029,0.0191,0.0008
160,3182.35,12.5651,-5455.25,9.4336,-6.6409,-0.0143,0.4585698575968976,15.81,-3.025,0.809,4.46,0.026771631488192157,0.0186,0.0007
161,2971.54,12.3578,-5339.0,8.6695,-3.7045,-0.0128,0.458,15.72,-3.591,0.5949,10.29,0.0179,0.0264,0.0003
162,2974.93,12.5351,-5628.0,8.7897,-2.63,-0.0093,0.4626,15.9,-0.7096,0.6802,7.3,0.0214,0.0221,0.0011508289841850386
163,2950.97,12.5786,-5181.75,9.0942,-2.7282,-0.0129,0.4618,15.76,0.0946,0.8046,4.24,0.0175,0.0143,0.0004
164,3000.38,12.4692,-5604.5,8.6772,2.6718,-0.0107,0.4599,15.8,-1.797,0.5662,4.09,0.0248,0.0213,0.0011
165,2973.55,12.448,-5669.75,8.9546,1.0045,-0.0111,0.464,15.81,0.7569,0.7025,9.99,0.0221,0.0264,0.0008587159132174681
166,3051.1,12.6308,-6586.0,8.6384,1.6018,-0.0113,0.4601231760529099,15.63,-0.8042,0.6534,5.43,0.05788017654239936,0.0151,0.0006
167,2889.93,12.5078,-6205.0,8.6211,20.7209,-0.0084,0.4677,15.77,1.419,0.8284,6.86,0.0217,0.0462,0.0013699532070523043
168,3009.94,12.5786,-5870.5,8.5862,-3.1255,-0.0129,0.45759725531420264,15.79,-2.08,0.8405,5.98,0.061956681767026935,0.0203,0.0009
169,2988.92,12.5894,-5415.0,9.396,4.0991,-0.0132,0.4587,15.81,-0.2838,0.6469,5.71,0.0182,0.0289,0.0009712997780986828
170,3053.34,12.3543,-4951.25,8.9191,-6.3391,-0.0113,0.4695,15.72,-3.449,0.5793,3.91,0.0551,0.0158,0.0005522882646359518
171,3047.65,12.4722,-6408.75,8.8384,6.2455,-0.0085,0.4743,15.79,0.2365,0.6755,7.32,0.0583,0.0277,0.0010311623540171892
172,2924.23,12.4247,-5683.75,9.1502,10.2109,-0.0045,0.466,15.79,0.6623,0.6956,7.25,0.0191,0.0405,0.0015301009092744018
