,feature_1,feature_17,feature_20,feature_22,feature_34,feature_60,feature_65,feature_103,feature_104,feature_112,feature_116,feature_122,feature_131,feature_153,feature_154,feature_206,feature_248,feature_300,feature_320,feature_461,feature_511,feature_517,feature_588
55,2997.15,10.7136,12.4841,-6310.249999999999,8.5987,1.6372999999999995,18.3627,-0.0411,-0.013,233.48986,811.2332,15.74,0.6887,0.7914,0.0055,8.83,0.0154,0.0342,11.3511,35.497,24.6154,0.2728628467313867,0.0122
56,3058.6,9.8139,12.4618,-5490.25,9.754,2.9691000000000014,17.0309,0.021100000000000008,-0.008900000000000002,231.89442,744.2807,15.92,0.7436,0.2972,0.006299999999999999,5.07,0.0203,0.0488,10.2887,16.6688,67.0391,0.13986000000000004,0.0146
57,2940.26,10.3125,12.474299999999998,-5273.0,8.5855,-1.0991,21.0991,0.08139999999999997,-0.008499999999999999,231.87476,723.0805,15.62,0.7697,0.5425,0.0053,8.97,0.051,0.0345,6.6419,18.1084,35.2423,0.23450000000000001,0.0276
58,3053.49,10.0805,12.5894,-5427.75,8.7994,2.951799999999998,17.0482,0.09160000000000001,-0.0118,231.21488,732.0802,15.87,0.8244,0.8914,0.011400000000000002,7.15,0.0176,0.0571,11.0799,13.4574,42.4178,0.16382000000000002,0.0156
59,3035.75,8.21078726933714,12.47,-6439.0,8.5177,-10.37,30.37,0.0045000000000000075,-0.0117,231.51932,695.9574,15.82,0.6751,6.2782,0.0218,6.91,0.0853,0.0171,10.6012,42.3395,44.3497,0.16530000000000003,0.039606435566824
60,3017.39,9.9808,12.21949803477214,-5250.75,8.2395,1.3444999999999994,18.6555,0.0,-0.0136,231.4772,796.4259,15.759999999999998,0.7906,0.44270000000000004,0.005999999999999999,5.94,0.02122,0.0788,10.2987,20.9694,34.4322,0.3171,0.0135
61,2978.81,9.837200000000001,12.4555,-5153.25,8.1728,1.1664000000000012,18.8336,0.0021999999999999915,-0.0142,231.2249,704.2686,15.734,0.7048599999999999,0.60306,0.007940000000000001,5.33,0.031040000000000005,0.032,6.4476,37.7546,54.833,0.0743,0.0086
62,2994.22,10.1854,12.5412,-5359.25,8.6544,0.187300000000001,19.8127,0.05060000000000002,-0.0137,230.0474,770.2,15.8,0.8826,0.6247,0.0113,5.2,0.06476,0.0246,7.180900000000001,18.1433,27.8134,0.11810000000000001,0.0072
63,3040.34,9.847,12.5222,-5575.25,8.6397,0.48359999999999864,19.5164,0.037299999999999986,-0.0052,230.50566,790.0665,15.87,0.7785,0.40620000000000006,0.014200000000000003,5.95,0.0493,0.030700000000000005,6.9173,20.4401,102.9126,0.11446,0.0151
64,3171.54,9.4268,12.499,-6029.0,8.322,4.0809000000000015,15.919100000000002,-0.0028000000000000017,-0.0114,232.0602,712.0192,15.79,0.8528999999999999,0.24770000000000003,0.0214,4.869999999999999,0.02646,0.0432,8.9913,30.104300000000002,31.7181,0.6165142336569333,0.0181
65,2884.74,8.8407,12.4761,-4090.620481174927,9.2007,18.3936,21.6064,0.0,-0.0108,232.38809999999998,762.9077000000001,15.960000000000003,0.8093,2.0334,0.0149,6.28,0.22883699377408898,0.24250819530221143,6.9612,25.904999999999998,60.1156,0.13822000000000004,0.0213
66,3045.07,9.3875,12.4349,-5371.25,8.3331,1.2809000000000008,18.7191,-0.0017000000000000058,-0.0112,232.70424,754.992,15.65,0.6697,0.44040000000000007,0.0189,6.47,0.0174,0.0616,8.7815,26.564899999999998,41.9175,0.32534284673138664,0.0058
67,3085.57,10.1473,12.5302,-5932.0,8.7994,0.5682000000000004,19.4318,0.10890000000000001,-0.0122,231.61769999999999,761.0258,15.87,0.8244,0.9635000000000001,0.0112,11.19,0.0359,0.0345,11.6452,10.8607,36.7722,0.20008,0.0156
68,2954.36,10.2399,12.4896,-6383.750000000001,9.5713,8.0955,11.9045,-0.0459,-0.0106,232.5549,740.0678,15.74,0.698,0.8315,0.0198,10.23,0.0916,0.0367,9.1487,46.4202,33.8425,0.16764,0.0106
69,2908.47,9.7751,12.5722,-5377.0,9.088,-1.9700000000000009,21.97,0.019500000000000007,-0.0111,234.1873,707.236,15.82,0.8137,0.8071,0.007200000000000001,4.15,0.06295999999999999,0.0229,7.3351,22.1334,27.8652,0.0986,0.0192
70,3031.9,9.4636,12.474299999999998,-5393.25,8.8249,-8.225500000000002,28.2255,-0.0336,-0.0053,232.11416,768.9496,15.77,0.7948599999999999,0.8855,0.013299999999999998,7.580000000000002,0.026820000000000004,0.0264,5.170999999999999,35.7201,76.81500000000001,0.12314000000000001,0.0083
71,3084.23,9.7939,12.5488,-5692.5,8.6544,-0.7500000000000012,20.75,-0.0357,-0.0091,230.7885,773.5931,15.75,0.562,0.4381,0.011999999999999999,8.49,0.0181,0.0553,8.4755,43.5382,57.1429,0.20030000000000003,0.0156
72,2914.04,9.9364,12.464699999999999,-5326.5,8.6472,0.1627000000000005,19.8373,-0.04370000000000001,-0.0093,228.9898,673.5806,15.78,0.821,0.5309,0.0148,4.890000000000001,0.0233,0.0678,4.467,22.2221,35.2941,0.21220000000000003,0.015199999999999998
73,2993.48,10.3491,12.4759,-6453.749999999999,9.9964,-1.9555000000000005,21.9555,-0.041000000000000016,-0.005900000000000002,232.0676,704.7627,15.8,0.7527,0.7481,0.0047,10.52,0.04307999999999999,0.0429,5.0498,20.3639,114.5263,0.10074000000000001,0.0112
74,2990.46,9.6358,12.4245,-5175.5,8.7538,-1.3018000000000012,21.3018,0.04529999999999999,-0.0096,235.6203,753.7796,15.56,0.592,0.322,0.013899999999999997,8.42,0.027240000000000007,0.0421,4.7613,8.6169,50.909099999999995,0.2166,0.0266
75,3064.81,9.8098,12.5094,-5336.0,9.0425,-0.019100000000000384,20.0191,-0.014899999999999993,-0.0132,231.2315,758.1576,15.92,0.7436,0.40340000000000004,0.0056,9.749999999999998,0.0411,0.0284,6.8615,31.245300000000004,18.1303,0.21148000000000003,0.0127
76,3019.44,9.8657,12.4363,-5305.25,9.1526,-2.0326999999999993,22.0327,0.0684,-0.0124,235.1533,771.077,15.809999999999999,0.7189,0.2623,0.0151,7.01,0.03524,0.0392,4.8461,42.9683,33.0312,0.10310000000000001,0.0078
77,3058.91,10.1903,12.5106,-5548.25,8.8546,3.098200000000001,16.9018,-0.0654,-0.0126,233.0361,732.2913,15.84,0.8349,0.5194,0.0054,7.050000000000001,0.0435,0.0431,8.9793,15.2398,25.3968,0.5229,0.0058
78,2963.26,9.9175,12.5184,-5426.0,8.2963,-2.9609000000000014,22.9609,0.01800000000000001,-0.014099999999999998,234.4585,779.7144,15.630000000000003,0.6534,0.7523,0.0171,10.81,0.0758,0.0665,4.6887,41.0931,17.6991,0.2018,0.0373
79,3010.75,9.9672,12.5145,-5329.25,8.8519,3.543599999999999,16.4564,-0.06809999999999998,-0.0143,230.87586,722.1561,15.759999999999998,0.8121000000000002,0.2673,0.0061,6.559999999999999,0.0,0.0787,4.9575,36.1226,43.94070000000001,0.16408,0.0207
80,2939.6,9.595,12.5302,-6447.249999999999,8.5779,1.5127,18.4873,0.10669999999999998,-0.0096,233.67690000000002,720.4035999999999,15.960000000000003,0.8162000000000001,0.1771,0.0176,12.38,0.0239,0.0528,10.6519,19.107,40.4669,0.1295,0.0277
81,2965.52,8.7153,12.499,-5545.75,8.8132,1.1700000000000013,18.83,0.0589,-0.007,231.71368,762.103,15.860000000000001,0.8317999999999999,1.0597,0.0059,6.39,0.1454,0.041,8.8426,14.7869,45.5516,0.16686,0.0129
82,3188.9,10.0827,12.2981,-5439.25,8.9979,-0.8044999999999995,20.8045,0.0352,-0.0093,230.8775,680.5773,15.72,0.5708,0.508,0.0054,7.990000000000001,0.029879999999999997,0.0523,9.9205,25.1543,61.2903,0.0764,0.0187
83,3025.81,9.3832,12.4896,-5513.5,9.754,2.9899999999999993,17.01,-0.0333,-0.0011584123627733252,231.98406,749.6111,15.860000000000001,0.7747,0.4774,0.018,9.900000000000002,0.0168,0.0382,9.3046,28.115999999999996,20.6769,0.20364000000000002,0.0113
84,3049.19,9.7663,12.4371,-6472.499999999999,8.6667,27.342700000000004,12.6573,-0.0017999999999999913,-0.0071,232.79652000000002,741.6048,15.7,0.7636,0.2094,0.0204,10.31,0.0427,0.0319,4.3737,27.9613,85.76449999999998,0.15986000000000003,0.0218
85,3033.11,9.4434,12.3351,-5339.5,8.1161,0.7000000000000002,19.3,0.0026999999999999967,-0.0106,229.9405,748.6221,15.74,0.6304,0.2996,0.0102,5.88,0.01878,0.0485,8.4733,31.0537,48.9412,0.3083,0.019099999999999995
86,2917.09,10.3872,12.6278,-5633.25,8.6013,10.995499999999996,29.0045,-0.1327,-0.0077,232.29085999999998,761.2689,15.77,0.6586,0.7665,0.0145,13.97,0.0334,0.043,9.2144,27.2655,64.6204,0.20492000000000005,0.0141
87,3072.41,9.2549,12.506500000000003,-5763.75,9.7324,1.737299999999999,18.2627,-0.0444,-0.0082,231.01809999999998,744.1361,15.72,0.6556,0.8448,0.0076,6.4,0.1247,0.0735,8.9392,57.4597,53.4954,0.20083999999999996,0.0071
88,3041.23,9.6397,12.5906,-5362.75,9.0121,-19.9927,34.80729782443748,0.1206,-0.0095,232.54121999999998,727.6517,15.97,0.7987,0.45920000000000005,0.0121,10.01,0.0149,0.0545,7.3131,36.4153,58.9474,0.16208,0.0277
89,3225.54,9.9475,12.4018,-5663.5,8.8356,0.9572999999999998,19.0427,-0.03309999999999999,-0.0093,230.7703,695.0070000000001,15.95,0.6778,0.2529,0.0135,8.32,0.022379999999999997,0.0807,9.3746,33.7616,63.44089999999999,0.41939999999999994,0.0134
90,3052.31,10.2285,12.401999999999997,-6408.750000000001,8.9607,-3.355500000000001,23.3555,0.08550000000000002,-0.0116,235.2582,755.7527,15.92,0.8712,0.2046,0.0154,9.54,0.05926,0.0192,8.8413,18.5401,29.4372,0.1894,0.0138
91,2978.96,10.2423,12.5661,-5434.25,8.8078,-0.6326999999999988,20.6327,0.0013000000000000056,-0.0119,231.3996,755.753,15.79,0.8405000000000001,0.4231,0.0067,8.16,0.03344,0.0355,9.3188,33.5782,26.1328,0.29775999999999997,0.0172
92,3075.05,9.9706,12.4018,-5138.5,8.7782,5.0691,14.9309,-0.0297,-0.0111,230.0099,766.8431,16.03,0.7772,0.5416,0.013700000000000002,4.13,0.03368,0.0415,9.3547,28.250599999999995,43.9462,0.1265,0.0112
93,2949.82,10.6914,12.5553,-5343.0,8.7994,11.290900000000002,8.7091,-0.0606,-0.0111,231.48364,748.9609,15.9,0.6802,0.4713,0.0161,15.56,0.0312,0.0308,9.1337,14.2373,39.50620000000001,0.13184,0.0216
94,3007.47,9.9886,12.5429,-5621.0,8.5571,-2.6109,22.6109,0.034700000000000016,-0.0123,231.6966,744.0963,15.85,0.8219999999999998,0.3648,0.0055,3.84,0.0,0.0709,7.9677,38.1751,31.7073,0.2072,0.0123
95,3158.88,9.629,12.5031,-5135.0,8.9635,-0.3735999999999992,20.3736,0.008999999999999996,-0.0107,232.23098,686.1109,15.93,0.7591,0.45080000000000003,0.0073,8.67,0.0147,0.0591,10.7483,9.9594,62.9108,0.19382,0.0122
96,2985.38,9.5986,12.4618,-5750.0,8.6427,-1.1391000000000007,21.1391,0.1503,-0.0078,231.90194,761.5121,15.92,0.8079999999999999,0.9121,0.0076,4.950000000000001,0.015300000000000001,0.0561,7.3476,32.6244,69.12,0.18328000000000003,0.0159
97,3183.63,10.3714,12.5453,-5491.75,10.806534937395435,-4.99,24.99,-0.1203,-0.011,235.9079,767.2725,15.7,0.6102,0.8347,0.006599999999999999,6.33,0.01812,0.0256,8.5238,17.566,31.710099999999997,0.3042,0.0224
98,3025.04,9.7261,12.3869,-5160.75,8.6472,-0.9090999999999989,20.9091,-0.0708,-0.0135,236.152,666.0704000000001,15.56,0.592,0.3909,0.0141,6.32,0.021039999999999996,0.0091,9.3483,24.7655,47.2761,0.1494,0.0194
99,3055.66,9.9146,12.4769,-5763.0,8.2638,1.8164000000000005,18.1836,0.05619999999999998,-0.008900000000000002,230.88472000000002,710.4381,15.7,0.7308,0.4921,0.0092,8.59,0.0338,0.0365,6.3553,25.609699999999997,46.0028,0.21246,0.0079
100,3037.81,11.3119,12.4104,-6391.500000000001,9.5713,0.1226999999999997,19.8773,0.03899999999999999,-0.0093,231.04516,830.0359999999998,15.79,0.6755,1.2115,0.017,8.98,0.0394,0.0388,8.9882,48.6567,51.4745,0.25106,0.039606435566824
101,3007.38,10.0467,12.4724,-6409.500000000001,8.5251,0.8745000000000009,19.1255,-0.018099999999999995,-0.012,232.11893999999998,785.3684,15.88,0.7883999999999999,1.1587,0.0148,7.210000000000001,0.0264,0.0357,4.4974,13.3724,47.4506,0.11782,0.0355
102,2945.9,9.0907,12.4996,-5966.75,8.7779,-1.018200000000001,21.0182,0.021100000000000008,-0.0119,230.79526,781.5384,15.75,0.5013,1.272,0.0046,9.49,0.03256,0.0445,9.2908,21.8978,38.6555,0.19356000000000007,0.0203
