,feature_60,feature_478,feature_421,feature_349,feature_65,feature_435,feature_124,feature_442,feature_332,feature_34,feature_22,feature_563
37,-2.6563999999999997,2.3646,1.5853,0.0256,22.6564,19.2454,15.78,0.7534,0.0824,9.0447,-5371.5,272.572
38,-0.0636000000000001,10.0705,1.3856,0.0253,20.0636,4.3531,15.840000000000002,0.8858999999999999,0.0699,8.9191,-5176.25,256.014
39,3.9055,6.1617,2.1898,0.0164,34.628234914183935,5.645,15.75,0.6901,0.0224,9.2405,-5641.25,263.176
40,2.0317999999999996,4.3582,0.758,0.022699999999999998,17.9682,5.1253,15.8,0.5317,0.1065,8.7512,-5193.25,253.17
41,17.3873,5.7628,2.0262,0.0461,22.6127,6.7048,15.989999999999998,1.0644,0.0247,8.9336,-5369.0,265.49
42,-0.1544999999999993,4.318999999999999,0.8953999999999999,0.0241,20.1545,6.4061,15.840000000000002,0.6815,0.0381,8.8909,-5770.75,250.206
43,-0.3308999999999988,3.2036,1.686,0.0169,20.3309,13.1777,15.86,0.7053,0.0699,8.7635,-5658.25,264.272
44,-5.718200000000001,6.748,1.9769000000000003,0.014400000000000001,25.7182,7.990500000000001,15.87,0.5632,0.09689999999999997,9.1855,-5282.75,264.272
45,3.649999999999998,6.0536,0.8225,0.0247,16.35,6.3029,15.989999999999998,0.8716,0.0833,9.0121,-5936.0,250.292
46,25.5127,5.1949,3.0263000000000004,0.015100000000000002,14.487300000000001,7.627900000000001,15.72,0.7613,0.0778,9.094,-5657.75,261.542
47,-5.647300000000001,6.4204,0.9489,0.025200000000000004,25.6473,16.1069,15.840000000000002,1.1525,0.0254,8.536,-5226.5,249.548
48,1.8608999999999989,2.582,0.6982,0.0197,18.1391,20.1799,15.79,0.9136,0.0832,8.8097,-5603.75,264.272
49,-4.4927,4.5795,1.8650000000000002,0.0141,24.4927,10.4381,15.88,0.684,0.0381,8.58,-5508.5,264.272
50,17.400000000000002,5.1848,2.9276,0.0256,22.6,14.361,15.8,0.9251,0.09639999999999999,8.8287,-6112.25,262.938
51,1.6073000000000008,4.6249,1.6524,0.0232,18.3927,2.4696,16.01,0.7663,0.0623,8.7219,-5422.0,260.0684
52,0.8872999999999994,3.9097,2.2843,0.04999352051195748,19.1127,13.239,15.91,0.9251,0.10029999999999999,8.4092,-6280.75,262.4296
53,-2.713599999999999,6.015,0.7504,0.0211,22.7136,10.168200000000002,15.89,0.5669,0.0306,9.6515,-5425.5,257.404
54,5.338199999999997,6.0748,0.6393,0.0162,34.628234914183935,22.800435167947946,15.77,0.7898,0.0779,9.1784,-4173.970024483161,264.136
55,1.6373000000000009,6.026,1.0597,0.0236,18.3627,10.619500000000002,15.75,0.8807,0.0813,8.5987,-6310.25,250.0
56,2.969100000000001,3.4708,0.7677,0.0141,17.0309,7.4002,15.96,0.577,0.0817,9.754,-5490.25,250.698
57,-1.0991000000000004,6.1979,0.5105,0.0154,21.0991,5.5035,15.62,0.9588,0.0658,8.5855,-5273.0,248.774
58,2.9518,4.885699999999999,1.9332,0.0194,17.0482,8.5058,15.87,0.8435,0.0813,8.7994,-5427.75,262.778
59,-10.37,4.454399999999999,0.587,0.04999352051195748,30.370000000000005,7.1982,15.88,0.8384,0.0823,8.5177,-6439.0,263.90200000000004
60,1.3444999999999991,3.9991,0.7364,0.0208,18.6555,12.9923,15.82,1.0216,0.1044,8.2395,-5250.75,251.15600000000003
61,1.1664000000000005,3.4878,1.2177200000000001,0.024598704102391497,18.8336,8.43,15.758000000000001,0.7584,0.0706,8.1728,-5153.25,256.73
62,0.18729999999999974,3.4793,1.5628,0.0248,19.8127,8.8156,15.9,0.6641,0.0686,8.6544,-5359.25,268.152
63,0.48359999999999936,3.9691,2.2048,0.0185,19.5164,8.177000000000001,15.87,0.9964999999999999,0.09139999999999998,8.6397,-5575.25,263.066
64,4.080900000000001,3.2357000000000005,3.4596,0.0208,15.919099999999998,6.3871,15.79,0.7506,0.1061,8.322,-6029.0,264.272
65,18.3936,4.2732,2.1094,0.038599999999999995,21.6064,22.800435167947946,16.04,0.7015,0.0859,9.2007,-4173.970024483161,263.7856
66,1.2808999999999988,4.392199999999999,1.8251,0.0208,18.7191,10.8354,15.710000000000003,0.9396,0.086,8.3331,-5371.25,266.8
67,0.5682000000000003,7.684,1.8931000000000002,0.0183,19.4318,14.927099999999998,15.87,0.8435,0.0813,8.7994,-5932.0,262.9168
68,8.095500000000003,6.9474,3.6139,0.04999352051195748,11.9045,13.2003,15.78,0.7928,0.0998,9.5713,-6383.75,265.88
69,-1.970000000000001,2.8027,0.7325,0.0337,21.97,15.6194,15.86,0.481,0.0863,9.088,-5377.0,256.778
70,-8.2255,5.2293,1.4955,0.013800000000000002,28.225499999999997,15.2786,15.815999999999999,0.6302,0.15596532402764018,8.8249,-5393.25,261.436
71,-0.7500000000000014,5.8268,1.7461,0.025,20.75,13.3543,15.83,0.6641,0.0875,8.6544,-5692.5,261.234
72,0.16269999999999873,3.2662,2.0227,0.0215,19.8373,2.2511,15.79,0.7611,0.034,8.6472,-5326.5,264.272
73,-1.9555000000000007,7.154799999999999,2.6144,0.020099999999999996,21.9555,13.765399999999998,15.89,0.7477,0.0241,9.996400000000001,-6453.75,264.272
74,-1.3018,5.6614,2.0111,0.0281,21.3018,8.4459,15.54,0.8470999999999999,0.0337,8.7538,-5175.5,264.272
75,-0.019099999999999683,6.4234,0.6356,0.0149,20.0191,16.5013,15.96,0.6335,0.0599,9.0425,-5336.0,250.556
76,-2.0326999999999993,4.817199999999999,2.107,0.0229,22.0327,5.654800000000001,15.83,0.4254,0.030000000000000002,9.1526,-5305.25,280.32
77,3.0981999999999994,4.8741,0.9782,0.0192,16.9018,13.933499999999999,15.91,0.7337,0.0895,8.8546,-5548.25,264.272
78,-2.9608999999999988,7.325199999999999,2.6642000000000006,0.0134,22.9609,10.1575,15.72,0.8136,0.0311,8.2963,-5426.0,271.75
79,3.5436000000000023,4.3696,0.6798,0.0199,16.4564,18.9251,15.76,0.6927,0.0347,8.8519,-5329.25,248.426
80,1.512699999999999,8.4684,1.7616,0.023899999999999998,18.4873,16.4479,15.97,1.0189,0.0817,8.5779,-6447.25,259.8004
81,1.1700000000000006,4.533,0.8233,0.0234,18.83,9.778500000000001,15.88,0.8146,0.0871,8.8132,-5545.75,252.932
82,-0.8045,5.2200999999999995,0.9966999999999999,0.0152,20.8045,14.3598,15.72,0.7258,0.10919999999999999,8.9979,-5439.25,256.832
83,2.9899999999999993,6.8674,2.1239,0.0461,17.01,10.8833,15.86,0.577,0.1012,9.754,-5513.5,262.7392
84,27.3427,6.7229,2.2424000000000004,0.0135,12.6573,10.992399999999998,15.74,1.0959,0.0754,8.6667,-6472.500000000001,260.17
85,0.6999999999999996,3.952,1.0328,0.0175,19.3,15.2516,15.79,0.8594999999999999,0.0858,8.1161,-5339.5,264.272
86,10.9955,9.4756,3.0711000000000004,0.0306,29.004500000000004,6.215599999999999,15.76,1.1815,0.0937,8.6013,-5633.25,259.9956
87,1.7373000000000016,4.368199999999999,2.7535000000000003,0.0269,18.2627,15.564499999999999,15.75,0.8751999999999999,0.0909,9.7324,-5763.75,259.406
88,-19.9927,6.6127,1.558,0.032299999999999995,34.628234914183935,8.360000000000001,15.989999999999998,0.8716,0.0911,9.0121,-5362.75,265.16
89,0.9573000000000002,5.5044,1.8251,0.0219,19.0427,11.9272,15.98,0.5194,0.1067,8.8356,-5663.5,264.272
90,-3.3555,6.589599999999999,2.2185,0.02112,23.3555,5.0598,15.91,0.7392,0.0782,8.9607,-6408.75,266.832
91,-0.6326999999999997,5.515000000000001,1.1295,0.0169,20.6327,2.8640999999999996,15.83,1.0143,0.1087,8.8078,-5434.25,264.272
92,5.069099999999997,2.7352000000000003,2.2274,0.0193,14.9309,12.605,16.09,0.745,0.10579999999999998,8.7782,-5138.5,272.312
93,11.290899999999999,10.7271,2.3213000000000004,0.021,8.7091,7.0512,15.94,0.8435,0.0925,8.7994,-5343.0,265.432
94,-2.6109000000000004,2.5503,0.728,0.015100000000000002,22.6109,8.999800000000002,15.87,0.7032,0.0841,8.5571,-5621.0,264.272
95,-0.3736000000000005,5.7983,0.985,0.0127,20.3736,9.297100000000002,15.98,0.7643,0.0848,8.9635,-5135.0,258.9296
96,-1.1391000000000013,3.3645,3.974970864382434,0.020400000000000005,21.1391,7.782400000000001,15.94,0.9078999999999999,0.0619,8.6427,-5750.0,250.78
97,-4.99,4.343099999999999,1.2342,0.02102,24.99,6.0282,15.74,0.8229,0.0832,10.053779039737469,-5491.75,251.976
98,-0.9090999999999999,4.2125,2.1252,0.0176,20.9091,9.249400000000001,15.54,0.7611,0.11110000000000002,8.6472,-5160.75,272.74
99,1.8164000000000011,5.801000000000001,1.9196,0.022600000000000002,18.1836,14.0172,15.74,0.9726000000000001,0.0685,8.2638,-5763.0,257.5656
100,0.12270000000000063,6.0602,1.8766,0.0262,19.8773,9.177600000000002,15.840000000000002,0.7928,0.0998,9.5713,-6391.5,261.522
101,0.8745000000000008,5.0466,2.2727000000000004,0.0125,19.1255,12.9555,15.95,0.8689999999999999,0.0264,8.5251,-6409.5,265.4904
102,-1.0181999999999995,6.2631,0.6018,0.0142,21.0182,16.2183,15.82,0.46599999999999997,0.0858,8.7779,-5966.750000000001,251.252
103,0.3035999999999997,6.8782,0.8931999999999999,0.0189,19.6964,7.682300000000001,15.8,1.062,0.09689999999999997,8.8513,-6259.5,264.272
104,2.0508999999999995,8.3516,2.1524,0.026,17.9491,15.4171,15.85,0.6163,0.0845,8.6556,-5445.25,264.272
105,22.792700000000004,8.4149,0.5819,0.0352,17.2073,10.6846,15.78,1.0551,0.0529,9.0998,-5707.5,254.70360000000002
106,4.146400000000002,8.2175,1.8864000000000003,0.020200000000000003,15.8536,5.7493,15.62,0.6222,0.0865,8.5889,-5618.75,259.932
107,0.32450000000000084,8.9509,0.8376,0.04999352051195748,19.6755,5.4458,15.7,0.6796,0.1114,8.8973,-5390.0,264.272
108,6.1526999999999985,2.6252,0.9826,0.0183,13.8473,4.1104,15.87,0.9639,0.0915,8.6915,-5487.25,250.67599999999996
109,-1.8473000000000004,8.9647,2.3236000000000003,0.024899999999999995,34.628234914183935,10.717000000000002,15.79,0.8556,0.09459999999999999,8.7879,-5518.0,264.774
110,-1.643599999999999,7.076,1.4712,0.020200000000000003,21.6436,7.876100000000002,15.72,0.8133,0.1071,8.2823,-5539.5,261.24
111,2.298199999999999,4.252,0.9955,0.0171,17.7018,4.2138,15.8,0.593,0.0861,8.6799,-5402.0,266.644
112,23.8864,3.626,0.6129,0.03949999999999999,16.1136,9.3799,15.75,0.6641,0.0785,9.1638,-6599.25,243.71199999999996
113,3.810899999999998,5.1132,1.2073,0.0146,16.1891,10.6545,15.85,0.9273999999999999,0.15596532402764018,8.9605,-5260.25,264.272
114,-6.740000000000001,4.736,1.6664,0.0195,26.74,11.4899,15.710000000000003,0.3973,0.0452,9.7137,-5415.25,273.694
115,2.261800000000001,8.7071,1.775,0.0253,17.7382,12.2203,15.669999999999998,0.7852,0.09889999999999999,9.7571,-5641.0,264.298
116,1.924499999999999,4.641699999999999,0.4865999999999999,0.0136,18.0755,10.397700000000002,15.989999999999998,1.0918,0.09319999999999998,8.5459,-5803.0,250.11000000000004
117,-0.4409000000000004,6.1962,1.4757,0.0175,20.4409,12.1517,15.77,0.5779,0.1187,8.3663,-5125.75,264.272
118,27.651774908140876,6.5265,1.836,0.04320000000000001,11.5773,13.9178,15.79,0.8446,0.0529,8.7947,-5497.75,261.3068
119,2.4208999999999996,6.6675,3.974970864382434,0.0218,17.5791,3.0036,15.92,0.5478,0.1141,9.0145,-5451.75,261.262
120,-0.8100000000000013,12.043976418591186,2.7057,0.0294,20.81,14.0369,15.710000000000003,1.0135,0.09359999999999999,8.6439,-6310.25,257.7324
121,1.68184,4.257639999999999,1.7405,0.0153,18.318160000000002,9.5164,15.91,0.7093,0.0834,8.2981,-5420.25,265.378
122,-17.9336,4.7846,1.7306,0.023699999999999995,34.628234914183935,7.1685,15.840000000000002,0.7574,0.0871,9.043,-6364.25,260.87
123,-0.7154999999999991,2.1779,2.1813,0.0245,20.7155,8.3029,15.840000000000002,0.593,0.0939,8.6799,-5729.25,266.126
124,4.150900000000001,5.060099999999999,1.1449,0.0285,15.849100000000002,17.1637,15.840000000000002,0.8342999999999999,0.084,9.0622,-5566.75,247.374
125,3.9672999999999985,5.5115,0.6254,0.0171,16.0327,7.272700000000001,15.81,1.1213,0.15596532402764018,9.0811,-6411.0,264.272
126,-3.650000000000001,4.6997,0.8176,0.0261,23.65,10.5841,15.81,0.5779,0.11029999999999998,8.3663,-5217.25,247.772
127,-1.9855000000000005,7.9214,0.4724,0.0197,21.9855,8.8526,15.81,0.8159,0.0855,8.7932,-5329.0,255.6764
128,-3.8799999999999994,4.805799999999999,2.9509000000000003,0.0122,23.88,4.6438,15.77,0.6268,0.0315,8.3675,-5153.5,264.272
129,5.804499999999998,8.0418,1.2537,0.0248,14.1955,7.1704,15.56,0.8159,0.0824,8.7932,-5452.75,260.13
130,-0.9945000000000006,6.5778,2.1512,0.0284,20.9945,14.686,15.91,1.0541,0.1065,8.287,-5477.5,272.668
131,-4.663599999999998,4.3419,2.7454,0.0224,24.6636,7.936200000000001,15.840000000000002,0.7477,0.0857,9.996400000000001,-5592.75,269.484
132,-19.1518,3.4781,1.4538,0.0283,34.628234914183935,8.6154,15.864,0.9835999999999999,0.15596532402764018,8.8388,-6563.75,265.006
133,3.250900000000003,5.7289,0.7672,0.0222,16.7491,17.0732,15.95,0.9048,0.09319999999999998,8.6772,-5508.75,264.272
134,2.331799999999999,5.6591,1.4371,0.0317587041023915,17.6682,4.9712,15.91,0.9174999999999999,0.1051,8.1605,-6416.249999999999,267.712
135,5.4018,3.3141,3.5447000000000006,0.0146,14.5982,12.4288,15.85,0.8235,0.0848,8.6406,-6565.5,268.08520000000004
136,-0.5690999999999996,3.3826,0.8435,0.015600000000000001,20.5691,13.6743,15.76,0.811,0.0939,9.2291,-6420.249999999999,248.468
137,-21.830014838710813,6.0188,1.8808,0.036199999999999996,34.628234914183935,13.709499999999998,15.76,0.7574,0.0968,9.043,-5563.5,264.272
138,-1.057300000000001,3.3903,3.974970864382434,0.024000000000000004,21.0573,12.0108,16.01,0.7643,0.0775,8.9635,-5055.5,284.73166230454297
139,-6.876399999999999,4.0285,1.7813,0.0195,26.8764,5.3435,16.0,0.6163,0.0452,8.6556,-5729.5,279.076
140,2.8135999999999997,5.8022,1.9252999999999998,0.0164,17.1864,6.6705,15.8,0.7139,0.08969999999999999,9.131,-5195.75,267.726
141,-3.7244999999999986,5.1156,2.6715000000000004,0.030699999999999998,23.7245,11.750799999999998,15.77,0.9174999999999999,0.0368,8.1605,-6193.999999999999,274.576
142,-1.2182000000000008,5.243,2.1351,0.0342,21.2182,8.3418,15.89,0.7477,0.09379999999999998,9.996400000000001,-6411.75,267.428
143,-5.679999999999999,8.4634,2.3414,0.0245,25.68,16.715,15.83,0.573,0.0301,8.8215,-5422.75,284.73166230454297
144,1.2518000000000011,4.0841,1.775,0.0372,18.7482,7.3519000000000005,15.710000000000003,0.7532,0.0819,8.6384,-6473.250000000001,264.272
145,-0.11450000000000121,5.204100000000001,1.02,0.0229,20.1145,12.8,15.83,0.573,0.0323,8.8215,-5404.5,252.594
146,19.5609,6.634,2.4078000000000004,0.0243,20.4391,12.2271,15.9,0.7507,0.09689999999999997,9.4832,-6426.500000000001,257.2804
147,-3.7672999999999996,5.8656,1.9113000000000002,0.0293,23.7673,9.583200000000001,15.79,0.6787,0.030400000000000003,8.3845,-5656.75,264.272
148,-3.6854999999999993,5.7486,1.3434,0.0291,23.6855,12.6008,15.96,0.9588,0.0852,8.5855,-6234.5,265.448
149,3.391800000000001,5.4606,1.1369,0.022,16.6082,13.7056,16.0,0.3963,0.0849,8.7696,-6590.75,264.272
150,-2.5035999999999996,5.4421,0.7179,0.0128,22.5036,9.248100000000003,15.86,1.0186,0.0373,8.7383,-5062.25,264.272
151,16.2418,6.1628,2.7813000000000003,0.0293,23.7582,9.307100000000002,15.86,0.9683,0.0246,8.5788,-6277.749999999999,268.064
152,4.660899999999997,4.2114,2.0708,0.038599999999999995,34.628234914183935,22.800435167947946,15.77,1.0459,0.0786,8.7487,-5073.25,261.2
153,1.5882000000000012,2.8513000000000006,2.6078000000000006,0.0169,34.628234914183935,12.682399999999998,15.85,0.7584,0.0734,10.053779039737469,-5175.5,265.9248
154,24.140000000000004,8.171,3.1339,0.0187,15.859999999999998,15.1561,15.86,0.7059,0.09689999999999997,9.1757,-5242.25,265.934
155,0.1518000000000012,3.0125,1.0383,0.023899999999999998,19.8482,8.6891,15.91,0.7928,0.10029999999999999,9.5713,-5064.0,248.276
156,8.063599999999996,6.2537,2.4536,0.0244,31.936399999999995,7.264300000000002,15.77,0.7524,0.09639999999999999,8.872,-4781.5,262.798
157,25.083600000000004,8.3929,3.4671000000000003,0.037,14.9164,7.9778,15.89,0.5955,0.0789,9.6234,-6097.75,264.188
158,3.265500000000003,7.247099999999999,2.3014000000000006,0.014500000000000002,16.7345,11.6345,15.56,0.577,0.0865,9.754,-5636.75,264.36
159,2.200899999999999,3.9769999999999994,1.3672,0.0191,17.7991,13.3617,15.69,0.5194,0.1067,8.8356,-5422.25,273.0
160,-6.640899999999999,2.9266,0.862,0.0186,26.6409,18.1344,15.85,1.1623,0.0811,9.4336,-5455.25,264.272
161,-3.7044999999999995,6.9715,2.2267000000000006,0.026400000000000003,23.7045,9.6578,15.76,0.8615999999999999,0.10169999999999998,8.6695,-5339.0,264.272
162,-2.63,4.9807,1.8963,0.0221,22.63,3.1930999999999994,15.94,0.5377,0.0819,8.7897,-5628.0,259.6564
163,-2.7281999999999993,2.8666,1.0244,0.0143,22.7282,5.6402,15.77,0.7677,0.0939,9.0942,-5181.75,264.272
164,2.6717999999999993,2.7091,1.7514,0.021299999999999996,17.3282,13.6712,15.86,0.9048,0.15596532402764018,8.6772,-5604.5,266.568
165,1.0044999999999986,6.8317,0.8049,0.026400000000000003,18.9955,11.2676,15.89,0.8882999999999999,0.09319999999999998,8.9546,-5669.75,249.896
166,1.6017999999999994,3.6852,2.1633,0.015100000000000002,18.3982,6.6253,15.72,0.7532,0.0792,8.6384,-6586.000000000001,264.272
167,20.7209,4.603199999999999,3.3969,0.0462,19.2791,13.3739,15.81,0.7408,0.0804,8.6211,-6205.0,264.7108
168,-3.125500000000001,4.0177,0.6876,0.0203,23.1255,8.2055,15.83,0.9332,0.1088,8.5862,-5870.5,264.272
169,4.099099999999998,3.9273000000000002,2.3478000000000003,0.0289,15.9009,9.030800000000001,15.81,0.6576,0.0873,9.396,-5415.0,264.272
170,-6.339100000000001,2.5684,1.3299,0.0158,26.3391,11.9812,15.76,0.8858999999999999,0.1087,8.9191,-4951.25,264.272
171,6.245500000000002,5.0709,0.8252,0.0277,13.754500000000002,13.439300000000001,15.840000000000002,0.768,0.0915,8.8384,-6408.75,254.65800000000002
172,10.2109,4.8214,2.4317,0.0405,29.789100000000005,16.5962,15.85,0.7162,0.0734,9.1502,-5683.75,262.2176
173,26.774500000000003,5.766799999999999,2.1292,0.037099999999999994,13.2255,12.456100000000001,15.85,1.0959,0.0729,8.6667,-6362.5,265.296
174,-0.724500000000001,4.6526,1.5148,0.014,20.7245,5.3177,15.840000000000002,1.0541,0.0841,8.287,-5704.5,267.526
175,-0.27089999999999886,3.3925,0.5628,0.0247,20.2709,4.2496,15.59,0.9066,0.0324,8.7552,-5394.25,253.89199999999997
176,10.895500000000002,4.3312,2.2772000000000006,0.0328,29.104499999999998,10.396700000000001,15.840000000000002,0.7524,0.1004,8.872,-5593.75,262.55
177,27.651774908140876,12.043976418591186,1.8718,0.0162,10.8082,10.6416,15.75,0.8446,0.0786,8.7947,-5653.75,263.738
178,-1.090900000000001,5.727499999999999,2.5222000000000007,0.0177,21.0909,14.5916,15.74,0.8858999999999999,0.0686,8.9191,-5346.25,264.272
179,-0.5654999999999994,4.8219,2.1379,0.0209,20.5655,8.2409,15.77,0.7277,0.0315,9.2036,-6106.249999999999,270.686
180,-2.8817999999999993,5.3450999999999995,2.3022000000000005,0.015000000000000001,22.8818,3.7139,15.94,0.8146,0.065,8.8132,-5389.75,271.168
181,3.113600000000002,7.6392999999999995,1.1073,0.0296,34.628234914183935,14.206,15.88,0.9059,0.0257,8.5405,-6406.25,247.164
182,-7.008199999999999,7.8141,2.1375,0.0296,27.0082,7.483900000000001,15.79,0.9276000000000001,0.1088,8.5298,-5303.0,264.272
183,3.0717999999999996,6.275,1.955,0.0207,16.9282,18.5003,15.79,0.6385,0.0851,8.2914,-5524.5,270.158
184,-1.5036000000000003,2.8462,2.0028,0.0269,21.5036,8.203500000000002,15.79,0.7852,0.0863,9.7571,-5378.0,264.272
185,3.1844999999999994,5.4338,1.6881,0.0182,16.8155,10.9164,15.92,1.0189,0.0856,8.5779,-6448.250000000001,266.496
186,22.7173,5.3468,2.7002,0.0219,17.2827,17.2293,15.9,0.8556,0.10129999999999999,8.7879,-5302.75,250.474
187,-12.1527,5.096099999999999,1.6525,0.013200000000000002,32.1527,8.4243,15.81,1.148,0.0759,8.6309,-6349.5,262.136
188,2.3199999999999994,4.7428,2.9692000000000003,0.026400000000000003,17.68,9.803500000000001,15.840000000000002,0.685,0.084,8.7646,-5228.25,272.624
189,0.7863999999999993,5.034799999999999,1.9954999999999998,0.0217,19.2136,6.8992,15.73,0.6796,0.0323,8.8973,-5307.75,277.982
190,-2.481799999999999,3.3746,1.8234,0.020200000000000003,22.4818,8.6837,15.98,0.6385,0.0824,8.2914,-5719.0,268.894
191,9.3336,8.5107,1.4548,0.0153,30.666399999999996,4.5545,15.91,0.7898,0.0366,9.1784,-5537.5,264.188
192,2.0427,8.6072,1.9924,0.0316,34.628234914183935,7.6458,15.77,0.9087,0.09929999999999999,9.2362,-5336.5,261.32000000000005
193,2.430000000000001,3.6629,1.0834,0.0163,17.57,7.0539,15.92,0.9735,0.10169999999999998,8.4896,-5397.25,264.272
194,0.3035999999999997,7.5994,2.0297,0.021600000000000005,19.6964,3.3128,15.94,1.0078,0.0929,9.308,-5667.75,267.28
195,0.24640000000000026,6.4315999999999995,1.278,0.0241,19.7536,6.0,16.04,0.8858999999999999,0.10169999999999998,8.9191,-5313.5,264.272
196,1.2690999999999992,6.5857,1.2354,0.0301,18.7309,15.1735,15.83,0.6257,0.0621,8.3179,-5528.75,258.346
197,0.28179999999999916,4.416799999999999,1.4825,0.0261,19.7182,8.6348,15.75,0.5888,0.0852,9.0776,-6211.25,262.98
