,feature_66,feature_349,feature_332,feature_442,feature_133,feature_478,feature_461,feature_283,feature_34,feature_124,feature_299,feature_342,feature_65,feature_22,feature_60,feature_164,feature_435,feature_206,feature_185
15,21.2465,0.0245,0.0911,0.7233,2.2474,3.9522,19.1756,0.0036,8.2345,15.92,0.0643,1.8276,17.2073,-5419.75,2.7926999999999995,0.145,10.9953,6.009999999999999,0.11199999999999999
16,29.809000000000005,0.0199,0.0842,0.6641,2.4241,3.706,32.6596,0.0027,8.6544,15.880000000000003,0.1043,1.7378,24.4109,-5341.25,-4.4109,0.213,16.4288,5.5,0.1032
17,41.2374,0.0373,0.0224,0.7584,2.3684,7.1799,53.5488,0.0064,10.6376,15.77,0.0254,2.9373,31.0864,-5474.25,8.913599999999999,0.062000000000000006,4.7491,10.22,0.1266
18,30.4914,0.027800000000000002,0.0652,1.1255,2.2937,6.11,33.3826,0.0021,8.5891,15.980000000000002,0.0587,2.9181,22.0764,-6305.25,-2.0763999999999996,0.142,14.5455,9.35,0.11039999999999998
19,22.963499999999996,0.027299999999999998,0.0875,1.0541,2.2757,6.0246,56.31799999999999,0.0056,8.287,15.86,0.0286,2.476,19.4482,-5639.75,0.5518000000000012,0.062000000000000006,4.7256,8.84,0.2832
20,26.2691,0.017,0.0839,0.442,2.2658,2.9235,22.4105,0.0045,8.5851,15.77,0.0816,1.4553999999999998,20.9364,-5977.25,-0.9363999999999992,0.189,14.3617,4.38,0.06230000000000001
21,23.8157,0.0319,0.0775,0.6987,2.2771,12.675699999999999,14.2191,0.0065,9.7836,16.01,0.0472,5.4564,18.7164,-6279.0,1.2836000000000007,0.114,11.6714,18.96,0.11460000000000001
22,30.3233,0.025600000000000005,0.0824,0.7534,2.2434,2.3646,18.1961,0.005,9.0447,15.78,0.099,1.0967,22.6564,-5371.5,-2.6564,0.241,19.2454,3.4900000000000007,0.0704
23,21.6831,0.0227,0.1065,0.5317,2.3187,4.3582,20.8576,0.0025,8.7512,15.8,0.0327,2.1479,17.9682,-5193.25,2.0318,0.068,5.1253,6.37,0.0974
24,27.321099999999998,0.0169,0.0699,0.7053,2.2616,3.2036,45.2399,0.0055,8.7635,15.86,0.0805,1.5813999999999997,20.3309,-5658.25,-0.3309,0.175,13.1777,4.78,0.1224
25,23.5578,0.024699999999999996,0.0833,0.8716,2.3375,6.0536,30.7839,0.0025,9.0121,15.99,0.0351,2.6408,16.35,-5936.0,3.650000000000001,0.08,6.3029,9.02,0.1308
26,22.1353,0.0151,0.0778,0.7613,2.3756,5.1949,53.855,0.0093,9.094,15.72,0.0433,2.5308,14.4873,-5657.75,25.5127,0.098,7.6278999999999995,7.739999999999999,0.1467
27,32.7577,0.025199999999999997,0.0254,1.1525,2.3099000000000003,6.4204,45.946,0.0031,8.536,15.84,0.088,2.7357,25.6473,-5226.5,-5.647299999999999,0.211,16.1069,9.04,0.1279
28,22.727499999999996,0.0197,0.0832,0.9136,2.2825999999999995,2.582,14.495,0.0022,8.8097,15.79,0.1198,1.2755,18.1391,-5603.75,1.8609000000000004,0.258,20.1799,3.85,0.114
29,33.272,0.0141,0.0381,0.684,2.4241,4.5795,22.1105,0.0059,8.58,15.880000000000003,0.0573,1.9594,24.4927,-5508.5,-4.492699999999999,0.137,10.4381,6.780000000000001,0.2293
30,25.9809,0.0232,0.0623,0.7663,2.3257,4.6249,25.3724,0.0051,8.7219,16.01,0.0144,1.915,18.3927,-5422.0,1.607300000000001,0.032,2.4696,7.03,0.1221
31,24.725699999999996,0.0521,0.1003,0.9251,2.3132,3.9097,47.8395,0.0075,8.4092,15.91,0.061,1.7009,19.1127,-6280.75,0.8873000000000013,0.131,13.239,5.71,0.2526
32,30.7182,0.0211,0.0306,0.5669,2.2752,6.015,21.569,0.0026,9.6515,15.89,0.0626,2.5379,22.7136,-5425.5,-2.7135999999999982,0.13,10.1682,9.09,0.2531
33,26.6305,0.0236,0.0813,0.8807,2.3259,6.026,35.497,0.0032,8.5987,15.750000000000002,0.0454,2.6628,18.3627,-6310.25,1.6373000000000013,0.105,10.6195,8.83,0.1306
34,22.5569,0.0141,0.0817,0.577,2.3063,3.4708,16.6688,0.0025,9.754,15.96,0.0397,1.5393,17.0309,-5490.25,2.9690999999999996,0.095,7.400199999999999,5.07,0.121
35,26.063000000000002,0.0154,0.0658,0.9588,2.4213999999999998,6.1979,18.1084,0.0017,8.5855,15.620000000000001,0.0337,2.9541,21.0991,-5273.0,-1.0991000000000006,0.072,5.5035,8.97,0.0816
36,22.1675,0.0194,0.0813,0.8435,2.3573,4.8857,13.4574,0.0061,8.7994,15.87,0.05,2.386,17.0482,-5427.75,2.9517999999999995,0.112,8.5058,7.1499999999999995,0.1301
37,39.7257,0.0505,0.0823,0.8384,2.295,4.4544,42.3395,0.0022,8.5177,15.880000000000003,0.0339,2.3236,30.37,-6439.0,-10.370000000000001,0.072,7.1982,6.91,0.13
38,26.2833,0.0208,0.1044,1.0216,2.2807999999999997,3.9991000000000003,20.9694,0.0023,8.2395,15.82,0.074,1.9908999999999997,18.6555,-5250.75,1.3445000000000016,0.174,12.9923,5.9399999999999995,0.1336
39,26.052199999999996,0.0248,0.0686,0.6641,2.3922999999999996,3.4793,18.1433,0.0049,8.6544,15.9,0.0494,1.7606,19.8127,-5359.25,0.1872999999999995,0.115,8.8156,5.200000000000001,0.0883
40,26.2174,0.0185,0.0914,0.9964999999999999,2.3121999999999994,3.9691,20.4401,0.0069,8.6397,15.87,0.0467,1.8126000000000002,19.5164,-5575.25,0.4835999999999992,0.109,8.177,5.95,0.12150000000000001
41,23.6041,0.0208,0.086,0.9396,2.349,4.3922,26.5649,0.0057,8.3331,15.71,0.0644,2.2628,18.7191,-5371.25,1.2808999999999997,0.143,10.8354,6.47,0.0696
42,24.9899,0.0183,0.0813,0.8435,2.3573,7.684,10.8607,0.0061,8.7994,15.87,0.0875,3.1468,19.4318,-5932.0,0.568200000000001,0.192,14.9271,11.19,0.09929999999999999
43,27.971300000000003,0.0337,0.0863,0.481,2.2797,2.8027,22.1334,0.0025,9.088,15.86,0.0866,1.2915,21.97,-5377.0,-1.9699999999999989,0.197,15.619399999999999,4.15,0.1318
44,24.5799,0.025,0.0875,0.6641,2.2647,5.8268,43.5382,0.0055,8.6544,15.83,0.0803,2.5434,20.75,-5692.5,-0.7500000000000001,0.17,13.3543,8.49,0.1536
45,30.0288,0.0201,0.0241,0.7477,2.3161,7.1548,20.3639,0.0083,9.9964,15.89,0.0564,3.1815,21.9555,-6453.75,-1.9555000000000013,0.137,13.7654,10.52,0.1442
46,27.380200000000002,0.0281,0.0337,0.8470999999999999,2.2915,5.6613999999999995,8.6169,0.0064,8.7538,15.54,0.0551,3.1853,21.3018,-5175.5,-1.3018000000000014,0.111,8.4459,8.42,0.11620000000000001
47,25.7305,0.0229,0.03,0.4254,2.2563,4.8172,42.9683,0.0066,9.1526,15.83,0.0342,2.518,22.0327,-5305.25,-2.0327000000000006,0.076,5.6548,7.01,0.0862
48,22.0576,0.0192,0.0895,0.7337,2.3883,4.8741,15.2398,0.0032,8.8546,15.91,0.0884,2.2029,16.9018,-5548.25,3.0982000000000025,0.178,13.9335,7.050000000000001,0.10059999999999998
49,30.9387,0.013400000000000002,0.0311,0.8136,2.2859,7.3252,41.09309999999999,0.0083,8.2963,15.72,0.0532,3.406,22.9609,-5426.0,-2.9609000000000014,0.129,10.1575,10.81,0.23329999999999998
50,22.3195,0.0199,0.0347,0.6927,2.2726,4.3696,36.1226,0.0022,8.8519,15.76,0.1084,2.2344,16.4564,-5329.25,3.5436,0.25,18.9251,6.56,0.2226
51,23.5326,0.0239,0.0817,1.0189,2.3322999999999996,8.4684,19.107,0.006,8.5779,15.97,0.0678,3.8356,18.4873,-6447.25,1.5127000000000004,0.166,16.4479,12.380000000000003,0.077
52,24.7337,0.0234,0.0871,0.8146,2.3402,4.533,14.7869,0.0028,8.8132,15.880000000000003,0.059000000000000004,1.7536,18.83,-5545.75,1.1700000000000006,0.128,9.7785,6.39,0.0877
53,26.2439,0.015200000000000002,0.1092,0.7258,2.2472,5.2201,25.1543,0.0033,8.9979,15.72,0.0835,2.5895,20.8045,-5439.25,-0.8045000000000002,0.18,14.3598,7.990000000000001,0.08889999999999999
54,20.2591,0.0135,0.0754,1.0959,2.3524,6.7229,27.9613,0.0073,8.6667,15.74,0.04660000000000001,3.2989,12.6573,-6472.5,27.3427,0.108,10.9924,10.31,0.1468
55,26.3407,0.0175,0.0858,0.8594999999999999,2.2445,3.9520000000000004,31.0537,0.0037,8.1161,15.79,0.0849,1.6826,19.3,-5339.5,0.6999999999999986,0.194,15.2516,5.88,0.1659
56,31.4027,0.019979999999999998,0.0782,0.7392,2.2877,6.5896,18.5401,0.0071,8.9607,15.91,0.0249,2.9633,23.3555,-6408.75,-3.3554999999999984,0.055,5.0598,9.54,0.0736
57,28.9181,0.0169,0.1087,1.0143,2.4167,5.515,33.5782,0.0036,8.8078,15.83,0.0205,2.2925,20.6327,-5434.25,-0.6327000000000002,0.038,2.8641,8.16,0.1781
58,28.0428,0.0151,0.0841,0.7032,2.3936000000000006,2.5503,38.1751,0.0024,8.5571,15.87,0.0539,1.3464,22.6109,-5621.0,-2.6109000000000004,0.119,8.9998,3.84,0.1943
59,26.435400000000005,0.012700000000000001,0.0848,0.7643,2.2937,5.7983,9.9594,0.0033,8.9635,15.980000000000002,0.0536,2.6553,20.3736,-5135.0,-0.3736000000000004,0.123,9.2971,8.67,0.0759
60,30.6875,0.019780000000000002,0.0832,0.8229,2.2555,4.3431,17.566,0.0039,13.231945625292857,15.74,0.0367,2.1642,24.99,-5491.75,-4.99,0.079,6.0282,6.33,0.06080000000000001
61,27.7301,0.0176,0.1111,0.7611,2.2915,4.2125,24.7655,0.0067,8.6472,15.54,0.0554,1.6063,20.9091,-5160.75,-0.9091,0.122,9.2494,6.32,0.1183
62,27.5264,0.0125,0.0264,0.8689999999999999,2.2588,5.0466,13.3724,0.0072,8.5251,15.950000000000001,0.0525,2.1279,19.1255,-6409.5,0.8744999999999997,0.128,12.9555,7.21,0.1641
63,28.5851,0.0142,0.0858,0.46599999999999997,2.2725,6.2631,21.8978,0.0019,8.7779,15.82,0.0921,2.8934,21.0182,-5966.75,-1.0181999999999984,0.214,16.2183,9.49,0.09009999999999999
64,26.336,0.0189,0.0969,1.062,2.3177,6.8782,44.6147,0.0031,8.8513,15.8,0.030699999999999998,2.8587,19.6964,-6259.5,0.3036000000000008,0.074,7.682299999999999,9.79,0.1154
65,21.0498,0.026,0.0845,0.6163,2.2673999999999994,8.3516,40.55819999999999,0.0071,8.6556,15.850000000000001,0.0881,3.4824,17.9491,-5445.25,2.0509000000000013,0.201,15.4171,12.380000000000003,0.08589999999999999
66,24.8429,0.0352,0.0529,1.0551,2.4244,8.4149,41.80409999999999,0.0022,9.0998,15.78,0.0573,3.2629,17.2073,-5707.5,22.792699999999996,0.135,10.6846,12.74,0.2423
67,20.9393,0.0202,0.0865,0.6222,2.4213999999999998,8.2175,14.7718,0.0061,8.5889,15.620000000000001,0.0338,3.7309,15.853600000000002,-5618.75,4.146400000000002,0.075,5.749299999999999,12.080000000000002,0.08469999999999998
68,26.254,0.0202,0.1071,0.8133,2.4073,7.076,16.3298,0.0048,8.2823,15.72,0.0489,3.2738,21.6436,-5539.5,-1.6436000000000006,0.103,7.876099999999999,10.41,0.0818
69,20.0076,0.014600000000000002,0.1853,0.9273999999999999,2.2673999999999994,5.1132,23.5536,0.004,8.9605,15.850000000000001,0.0659,2.4511,16.1891,-5260.25,3.8109000000000015,0.14,10.6545,7.53,0.10489999999999998
70,36.3451,0.0195,0.0452,0.3973,2.3079,4.736,29.2547,0.0055,9.7137,15.71,0.0661,2.5064,26.74,-5415.25,-6.739999999999998,0.15,11.4899,7.3,0.22830000000000003
71,29.1501,0.0294,0.0936,1.0135,2.3296,12.644599999999997,20.4275,0.0085,8.6439,15.71,0.0572,5.0746,20.81,-6310.25,-0.8100000000000006,0.139,14.0369,18.53,0.0739
72,18.289440000000003,0.0153,0.0834,0.7093,2.3883,4.68178,14.3206,0.0054,8.2981,15.91,0.0534,2.29934,14.859799999999998,-5420.25,5.140199999999998,0.122,9.5164,7.007999999999999,0.029699999999999997
73,25.117199999999997,0.0245,0.0939,0.593,2.4151,2.1779,10.4895,0.0066,8.6799,15.84,0.0465,1.0125,20.7155,-5729.25,-0.7155000000000012,0.108,8.3029,3.1899999999999995,0.045
74,23.5582,0.028499999999999998,0.084,0.8342999999999999,2.3099000000000003,5.0601,30.2383,0.0037999999999999996,9.0622,15.84,0.0945,2.2828,15.8491,-5566.75,4.1509,0.223,17.1637,7.54,0.1878
75,22.513,0.0171,0.161,1.1213,2.2527,5.5115,15.934899999999999,0.002,9.0811,15.81,0.030499999999999996,2.0327,16.0327,-6411.0,3.967299999999997,0.073,7.2726999999999995,8.13,0.1313
76,28.6073,0.026099999999999998,0.1103,0.5779,2.2631,4.6997,52.7697,0.0027,8.3663,15.81,0.073,2.5175,23.65,-5217.25,-3.650000000000001,0.135,10.5841,7.34,0.1577
77,30.1818,0.0197,0.0855,0.8159,2.3495,7.9214,35.9372,0.0017,8.7932,15.81,0.0559,3.2271,21.9855,-5329.0,-1.9854999999999985,0.114,8.8526,11.23,0.1071
78,32.1774,0.012200000000000003,0.0315,0.6268,2.2711,4.805799999999999,22.441,0.0088,8.3675,15.77,0.0268,2.05,23.88,-5153.5,-3.880000000000001,0.059,4.6438,7.200000000000001,0.2506
79,27.0475,0.0284,0.1065,1.0541,2.3883,6.577799999999999,22.3774,0.0068,8.287,15.91,0.0804,2.5697,20.9945,-5477.5,-0.9945000000000008,0.19,14.686,9.57,0.1268
80,33.7771,0.0224,0.0857,0.7477,2.2989,4.3419,28.9328,0.0086,9.9964,15.84,0.0425,2.0231,24.6636,-5592.75,-4.663599999999999,0.102,7.936200000000001,6.33,0.096
81,46.922700000000006,0.028299999999999995,0.2726789575523948,0.9835999999999999,2.3456799999999998,3.4781,48.08089999999999,0.005,8.8388,15.816,0.0344,1.6553000000000002,35.591120445653786,-6563.75,-19.1518,0.077,8.6154,5.169999999999999,0.1627
82,20.9574,0.03112570264982453,0.1051,0.9174999999999999,2.2877,5.659099999999999,10.9048,0.0045,8.1605,15.91,0.0225,2.0412,17.6682,-6416.25,2.3317999999999994,0.054000000000000006,4.9712,8.42,0.136
83,19.9951,0.014600000000000002,0.0848,0.8235,2.3038,3.3141,49.47679999999999,0.0109,8.6406,15.850000000000001,0.0519,1.5029999999999997,14.5982,-6565.5,5.401800000000002,0.12,12.4288,4.81,0.1664
84,25.2645,0.0156,0.0939,0.811,2.3978,3.3826,46.534699999999994,0.0028,9.2291,15.76,0.0559,1.4949999999999999,20.5691,-6420.25,-0.5691000000000014,0.135,13.6743,4.89,0.1264
85,49.01150224566694,0.0362,0.0968,0.7574,2.3073,6.0188,39.3922,0.0059,9.043,15.76,0.0828,2.417,35.591120445653786,-5563.5,-25.7627542486036,0.181,13.7095,8.89,0.1131
86,29.012,0.023999999999999997,0.0775,0.7643,2.2771,3.3902999999999994,23.6161,0.0167,8.9635,16.01,0.0653,1.3666,21.0573,-5055.5,-1.0573000000000006,0.155,12.0108,4.89,0.146
87,36.283,0.0195,0.0452,0.6163,2.2216,4.0285,24.4516,0.0055,8.6556,16.0,0.029499999999999995,1.8514,26.8764,-5729.5,-6.876399999999999,0.07,5.343499999999999,6.2,0.148
88,21.9929,0.0164,0.0897,0.7139,2.2802,5.8022,14.9653,0.006,9.131,15.8,0.0358,2.4509,17.1864,-5195.75,2.8136000000000014,0.087,6.6705,8.45,0.10199999999999998
89,30.900900000000004,0.0307,0.0368,0.9174999999999999,2.3021,5.1156,16.8014,0.0086,8.1605,15.77,0.0554,2.4057,23.7245,-6194.0,-3.724499999999999,0.12400000000000001,11.7508,7.31,0.1907
90,26.377099999999995,0.0342,0.0938,0.7477,2.3161,5.243,56.016099999999994,0.0073,9.9964,15.89,0.0357,2.36,21.2182,-6411.75,-1.2182000000000013,0.082,8.3418,7.78,0.2829
91,37.8425,0.0245,0.0301,0.573,2.2705,8.4634,36.8197,0.0075,8.8215,15.83,0.0933,3.6995,25.68,-5422.75,-5.680000000000001,0.216,16.715,12.4,0.2586
92,24.149499999999996,0.0372,0.0819,0.7532,2.2931,4.0841,31.673799999999996,0.0055,8.6384,15.71,0.0334,1.7128,18.7482,-6473.25,1.2517999999999998,0.081,7.3519,5.789999999999999,0.0957
93,27.7378,0.0243,0.0969,0.7507,2.3128,6.634,19.3787,0.0078,9.4832,15.9,0.049300000000000004,2.6272,20.4391,-6426.5,19.5609,0.119,12.2271,9.98,0.0986
94,28.7957,0.0293,0.0304,0.6787,2.2809,5.8656,68.0777,0.0063,8.3845,15.79,0.0522,2.5016,23.7673,-5656.75,-3.7673000000000005,0.123,9.5832,8.56,0.1889
95,28.475399999999997,0.0291,0.0852,0.9588,2.3063,5.7486,17.8529,0.0043,8.5855,15.96,0.0526,2.1545,23.6855,-6234.5,-3.6855000000000016,0.125,12.6008,8.41,0.0944
96,22.8177,0.022,0.0849,0.3963,2.3301,5.4606,14.5404,0.0039,8.7696,16.0,0.0559,2.4601,16.6082,-6590.75,3.3918000000000013,0.135,13.7056,7.78,0.0737
97,28.2316,0.012800000000000002,0.0373,1.0186,2.4196000000000004,5.442100000000001,21.2922,0.0022,8.7383,15.86,0.0513,2.3285,22.5036,-5062.25,-2.5035999999999996,0.119,9.2481,7.9,0.1535
98,30.5545,0.0293,0.0246,0.9683,2.298,6.1628,29.1167,0.0089,8.5788,15.86,0.0407,2.9196,23.7582,-6277.75,16.2418,0.09,9.3071,9.07,0.1568
99,46.7625,0.0169,0.0734,0.7584,2.3237,2.8513,28.5384,0.0082,10.6376,15.850000000000001,0.0734,1.2342,35.591120445653786,-5175.5,1.5882000000000003,0.163,12.6824,4.34,0.1287
100,39.8719,0.024400000000000005,0.0964,0.7524,2.3314,6.253699999999999,39.616299999999995,0.0079,8.872,15.77,0.0458,2.4236,31.936400000000003,-4781.5,8.0636,0.094,7.2642999999999995,9.01,0.2067
101,21.4549,0.0145,0.0865,0.577,2.4201,7.2471,15.739800000000002,0.0073,9.754,15.56,0.0678,3.9223,16.7345,-5636.75,3.2655000000000007,0.155,11.6345,10.49,0.10219999999999999
102,22.4948,0.0191,0.1067,0.5194,2.2892,3.977,25.7881,0.0044,8.8356,15.69,0.0853,1.8615000000000002,17.7991,-5422.25,2.200899999999999,0.173,13.3617,6.07,0.2128
103,33.5324,0.0186,0.0811,1.1623,2.3884,2.9265999999999996,32.3429,0.0028,9.4336,15.850000000000001,0.0945,1.8185000000000002,26.6409,-5455.25,-6.640899999999999,0.226,18.1344,4.46,0.1026
104,29.1444,0.0221,0.0819,0.5377,2.2697,4.9807,22.8834,0.0061,8.7897,15.94,0.0169,2.2448,22.63,-5628.0,-2.629999999999998,0.041,3.1931,7.3,0.1122
105,27.4264,0.0143,0.0939,0.7677,2.4349,2.8666,17.3039,0.0033,9.0942,15.77,0.0362,1.6463,22.7282,-5181.75,-2.7282000000000006,0.074,5.6402,4.24,0.0686
106,23.9846,0.0213,0.161,0.9048,2.2616,2.7090999999999994,22.4885,0.0055,8.6772,15.86,0.0796,1.2209,17.3282,-5604.5,2.6718000000000015,0.174,13.6712,4.09,0.1427
107,21.8556,0.0151,0.0792,0.7532,2.2859,3.6852,12.0051,0.0071,8.6384,15.72,0.0321,1.9207999999999998,18.3982,-6586.0,1.6018000000000008,0.072,6.625299999999999,5.43,0.0789
108,27.0269,0.0462,0.0804,0.7408,2.3715,4.603199999999999,24.4849,0.0108,8.6211,15.81,0.0575,2.1692,19.2791,-6205.0,20.7209,0.132,13.3739,6.86,0.1611
109,30.498700000000003,0.0203,0.1088,0.9332,2.4167,4.0177,26.3999,0.0023,8.5862,15.83,0.0501,1.8023,23.1255,-5870.5,-3.125500000000002,0.107,8.2055,5.98,0.1266
110,18.3248,0.0289,0.0873,0.6576,2.3025,3.9273,31.3137,0.0073,9.396,15.81,0.0495,1.9976,15.9009,-5415.0,4.099099999999998,0.116,9.0308,5.71,0.1463
111,20.7886,0.0277,0.0915,0.768,2.3099000000000003,5.0709,18.9777,0.0028,8.8384,15.84,0.054,2.091,13.7545,-6408.75,6.245500000000003,0.131,13.4393,7.319999999999999,0.164
112,17.4684,0.0162,0.0786,0.8446,2.3471,14.6247,22.5632,0.0059,8.7947,15.750000000000002,0.0636,6.0832,10.8082,-5653.75,29.1918,0.136,10.6416,21.819999999999997,0.1069
113,26.7205,0.0177,0.0686,0.8858999999999999,2.2596,5.7275,19.0341,0.008,8.9191,15.74,0.0779,2.3853,21.0909,-5346.25,-1.090899999999999,0.184,14.5916,8.59,0.0883
114,47.3811,0.0296,0.0257,0.9059,2.3078,7.6393,29.6847,0.0036,8.5405,15.880000000000003,0.0588,3.3214,35.591120445653786,-6406.25,3.1135999999999973,0.14,14.206,11.47,0.1462
115,24.027600000000003,0.0207,0.0851,0.6385,2.2825999999999995,6.275,11.5422,0.006,8.2914,15.79,0.0989,2.6898,16.9282,-5524.5,3.0718000000000005,0.235,18.5003,9.16,0.12399999999999999
116,22.1925,0.0182,0.0856,1.0189,2.3453,5.4338,8.4841,0.0055,8.5779,15.92,0.0492,2.4628,16.8155,-6448.25,3.1845000000000008,0.109,10.9164,7.98,0.0768
117,22.3699,0.021900000000000003,0.1013,0.8556,2.3194,5.3468,56.8733,0.0086,8.7879,15.9,0.1044,2.3362,17.2827,-5302.75,22.7173,0.222,17.2293,8.02,0.1568
118,25.6635,0.026399999999999996,0.084,0.685,2.2569,4.7428,41.05479999999999,0.0091,8.7646,15.84,0.059000000000000004,1.7957000000000003,17.68,-5228.25,2.32,0.126,9.8035,6.81,0.1504
119,24.4119,0.0216,0.0929,1.0078,2.3401,7.5994,40.8202,0.0065,9.308,15.94,0.018,3.2029,19.6964,-5667.75,0.3036000000000008,0.043,3.3128,11.32,0.1631
120,25.465699999999995,0.0241,0.1017,0.8858999999999999,2.4023,6.4316,29.1183,0.004,8.9191,16.04,0.0322,2.597,19.7536,-5313.5,0.24639999999999965,0.078,6.0,9.52,0.1488
121,26.9505,0.026099999999999998,0.0852,0.5888,2.3162,4.4168,18.6318,0.0048,9.0776,15.750000000000002,0.0507,1.995,19.7182,-6211.25,0.2817999999999989,0.108,8.6348,6.29,0.1362
122,32.7145,0.0225,0.1062,0.7954,2.2647,6.536500000000001,16.3655,0.005,8.7548,15.83,0.0682,2.8475,20.9236,-5759.75,-0.9236000000000009,0.154,12.0312,9.56,0.1742
123,26.518599999999996,0.0212,0.0875,0.8615999999999999,2.3883,6.8146,29.9729,0.0066,8.6695,15.91,0.0618,3.2833,19.58,-5444.75,0.42000000000000043,0.133,10.2941,10.38,0.10229999999999999
124,24.5318,0.0216,0.0328,0.9525000000000001,2.2959,7.9017,20.4165,0.0059,9.4749,15.73,0.0613,3.3135,17.1764,-5514.75,2.8236000000000003,0.143,10.9202,11.74,0.2187
125,22.1064,0.024699999999999996,0.0662,0.4382,2.349,6.7038,13.0839,0.005,8.5407,15.71,0.0443,3.3449,18.0064,-5611.75,1.9935999999999985,0.108,8.2886,9.93,0.0675
126,19.9232,0.024699999999999996,0.0871,0.9237999999999998,2.2989,5.5553,37.1538,0.0059,8.572,15.84,0.0678,2.2853,13.3173,-5505.5,6.682700000000002,0.154,11.8804,8.02,0.1765
127,23.8635,0.0205,0.0848,0.7928,2.307,4.2813,58.2877,0.0026,9.5713,15.9,0.0443,2.0239,17.1755,-6273.5,2.8245000000000005,0.092,9.3094,6.190000000000001,0.24640000000000004
128,16.8961,0.0169,0.0896,0.713,2.2989,3.2839,35.2149,0.0037,8.3588,15.84,0.0435,1.3683,12.6836,-5585.25,7.316399999999998,0.096,7.486799999999999,4.78,0.0715
129,18.8096,0.0205,0.082,0.4389,2.2773,5.782500000000001,25.2232,0.0065,8.7851,15.97,0.0484,2.493,12.9291,-6626.5,7.070900000000002,0.108,11.0769,8.37,0.1594
130,36.1696,0.0163,0.0356,0.6268,2.2732,5.4535,22.2316,0.0031,8.3675,15.71,0.0481,2.5024,25.3264,-5636.0,-5.326400000000001,0.117,9.0909,7.65,0.1411
131,21.0159,0.024279999999999996,0.0818,0.7865,2.3124,4.0832,22.3216,0.004,8.5494,15.93,0.0188,2.1593,17.1991,-6456.25,2.8009000000000013,0.041,3.8016,6.08,0.0739
