,feature_1,feature_20,feature_22,feature_34,feature_60,feature_104,feature_122,feature_130,feature_131,feature_288,feature_337,feature_342,feature_427,feature_489
20,3033.29,12.6278,-6363.0,9.5642,9.188199999999998,-0.0086,15.830000000000002,-0.3784000000000001,0.7463,0.42921317865646114,8.4756,2.903,1.5739,848.0874
21,2941.23,12.58,-6257.5,8.6706,2.285500000000001,-0.0062,15.65,1.0399999999999998,0.657,0.11790000000000002,13.5441,4.8332,1.5151,420.6573
22,3043.22,12.4849,-5607.25,8.7867,0.6190999999999998,-0.008,15.74,-0.9461000000000002,0.6893,0.2329,11.5569,3.4031999999999996,0.737,212.4031
23,3021.61,12.4124,-5720.25,8.8581,-3.7509000000000015,-0.0086,15.73,-3.449,0.5042,0.2818,9.9534,1.5594,1.2605999999999997,450.7389
24,3048.76,12.512,-5122.5,8.8624,4.911800000000001,-0.011400000000000002,15.75,0.7096,0.8543,0.0752,9.5915,2.5103,0.5418,450.7223
25,2980.566,12.4761,-5434.0,8.6397,0.12000000000000101,-0.0092,15.870000000000001,-0.4258000000000001,0.7785,0.10779999999999999,9.1303,2.9003,1.7251,351.4956
26,2943.9,12.4753,-6349.749999999999,9.5713,1.8173000000000006,-0.016,15.92,0.23650000000000015,0.7287,0.10319999999999999,8.5625,1.9383,2.2004,0.0
27,2965.41,12.7051,-5419.75,8.2345,2.7927,-0.0091,15.870000000000001,-0.8042000000000002,0.7003,0.1437,8.673999999999998,1.8276,0.8378000000000001,106.7403
28,3030.27,12.4608,-6154.0,9.1502,2.1108999999999996,-0.004200000000000001,15.830000000000002,-0.4730999999999999,0.7589,0.12070000000000002,8.099,4.1816,1.9544,355.7932
29,3035.89,12.58,-5341.25,8.6544,-4.410899999999999,-0.010100000000000001,15.84,-2.553,0.8014000000000001,0.15410000000000001,8.0188,1.7378,0.6131,251.19709999999998
30,2943.58,12.5698,-5474.25,10.056017592522666,8.913600000000004,-0.0039000000000000003,15.74,-0.3310999999999997,0.7681,0.1116,7.9086,2.9373,1.3431,0.0
31,3006.39,12.5218,-6305.249999999999,8.5891,-2.0764,-0.0141,15.93,-1.655,0.7591,0.1247,10.3051,2.9181,0.4793,0.0
32,3007.75,12.5488,-5639.75,8.287,0.5517999999999995,-0.0123,15.77,0.04729999999999975,0.6423,0.1373,9.7387,2.476,0.9287,675.3065
33,2936.51,12.4059,-5977.25,8.5851,-0.9363999999999988,-0.0158,15.79,-2.222,0.7822,0.0877,8.7863,1.4554,0.9269,396.9332
34,3021.83,12.4349,-5466.75,8.572,5.206400000000001,-0.0102,15.9,0.0,0.8536,0.15800000000000006,9.4316,1.6991,1.2483,474.0554
35,3033.29,12.4998,-6279.0,9.7836,1.2836000000000005,-0.012,15.95,-0.5203999999999996,0.7232,0.1317,13.0936,5.073006761378037,1.0257,465.445
36,3230.1251316919993,12.56,-5477.0,8.9132,1.002700000000001,-0.0139,15.76,0.0,0.8252999999999999,0.1034,9.8985,2.7473,0.5418,58.8634
37,2951.06,12.5967,-5371.5,9.0447,-2.6564000000000005,-0.0083,15.74,-0.5203999999999996,0.7154,0.15980000000000003,8.1657,1.0967,1.1716,889.0625
38,2994.06,12.2981,-5176.25,8.9191,-0.06359999999999949,-0.010600000000000002,15.830000000000002,-2.93,0.8145,0.3387,8.1525,3.6057999999999995,0.8527,0.0
39,2955.3,12.4247,-5641.25,9.2405,3.9055000000000013,-0.0068,15.7,0.7568999999999998,0.786,0.1051,7.8787,2.822,1.4389,239.9261
40,2996.65,12.649,-5193.25,8.7512,2.031799999999999,-0.010100000000000001,15.74,0.6622999999999996,0.8780999999999999,0.0827,12.3178,2.1479,0.5403,0.0
41,2988.99,12.4231,-5369.0,8.9336,17.3873,-0.0078000000000000005,15.980000000000002,-0.04729999999999975,0.6287,0.42921317865646114,8.585,2.4997,1.2655,815.894
42,3054.52,12.6122,-5770.75,8.8909,-0.15450000000000066,-0.0164,15.82,0.04729999999999975,0.8343,0.1299,8.9376,2.3749,0.5996,0.0
43,3221.21,12.551,-5658.25,8.7635,-0.3309000000000004,-0.0118,15.8,-1.797,0.5662,0.1248,8.0577,1.5813999999999997,1.3047,689.9152
44,2977.43,12.4616,-5282.75,9.1855,-5.7181999999999995,-0.0135,15.870000000000001,-0.23650000000000015,0.8116999999999999,0.1301,8.9853,2.6755,1.5308,345.7627
45,3017.87,12.5018,-5936.000000000001,9.0121,3.650000000000001,-0.009999999999999998,15.97,0.0,0.7987,0.1319,10.256,2.6408,0.6632,281.5166
46,2950.4539999999997,12.5088,-5657.75,9.094,25.512700000000002,-0.004400000000000001,15.7,-0.14189999999999994,0.6925,0.1348,6.047899999999999,2.5308,2.1082,94.7967
47,3230.1251316919993,12.4661,-5226.5,8.536,-5.6473,-0.011900000000000003,15.79,0.23650000000000015,0.6755,0.2493,8.5708,2.7357,0.6269,568.5061
48,3182.87,12.6122,-5603.75,8.8097,1.8609000000000009,-0.0092,15.78,1.4190000000000003,0.821,0.2412,8.8196,1.2755,0.5892,0.0
49,3037.2,12.498,-5508.5,8.58,-4.492699999999999,-0.009999999999999998,15.84,-2.553,0.8014000000000001,0.0901,8.2088,1.9594,1.5991,537.9095
50,3024.15,12.6202,-6112.25,8.8287,17.4,-0.0046,15.75,-0.14189999999999994,0.7085,0.0898,8.854,2.4162,1.6607999999999998,119.6131
51,3004.71,12.4706,-5422.0,8.7219,1.6073000000000002,-0.011,16.0,-0.0946000000000002,0.7975000000000001,0.0688,7.8666,1.915,1.7426,254.54550000000003
52,2894.04,12.4616,-6280.75,8.4092,0.8872999999999998,-0.005000000000000001,15.82,0.8042000000000002,0.6518,0.42921317865646114,10.703099999999997,1.7009,0.6011,159.1915
53,2997.45,12.6012,-5425.5,9.6515,-2.713599999999999,-0.0129,15.870000000000001,-1.277,0.7223,0.16490000000000002,8.5178,2.5379,0.6632,37.5878
54,2950.0,12.4743,-4173.894919464572,9.1784,5.338200000000002,-0.004200000000000001,15.719999999999999,-0.04729999999999975,0.7304,0.42921317865646114,9.7353,3.2522,1.2224,314.188
55,2997.15,12.4841,-6310.249999999999,8.5987,1.637299999999999,-0.013,15.74,-0.04729999999999975,0.6887,0.223,10.2277,2.6628,0.5648,286.7925
56,3058.6,12.4618,-5490.25,9.754,2.9690999999999996,-0.0089,15.92,-0.0946000000000002,0.7436,0.09280000000000001,9.4876,1.5393,0.6418,409.1429
57,2940.26,12.4743,-5273.0,8.5855,-1.099100000000001,-0.008500000000000002,15.62,0.14189999999999994,0.7697,0.1468,8.0304,2.9541,0.5445,687.5
58,3053.49,12.5894,-5427.75,8.7994,2.9517999999999978,-0.0118,15.870000000000001,-0.9461000000000002,0.8244,0.23720000000000002,10.3095,2.386,1.1766,326.5176
59,3035.75,12.47,-6439.0,8.5177,-10.37,-0.0117,15.82,-0.04729999999999975,0.6751,0.42921317865646114,9.4337,2.3236,2.2773,627.6803
60,3017.39,12.27685990738101,-5250.75,8.2395,1.3445,-0.0136,15.76,-1.2290000000000003,0.7906,0.132,13.691420854040418,1.9909,0.6101,248.1752
61,2978.81,12.4555,-5153.25,8.1728,1.1664000000000012,-0.0142,15.734,-1.43704,0.7048599999999999,0.17889999999999998,7.9584,1.7756,0.81398,208.45818
62,2994.22,12.5412,-5359.25,8.6544,0.18730000000000122,-0.0137,15.8,-2.033,0.8826,0.1935,8.5,1.7606,1.1702000000000001,341.136
63,3040.34,12.5222,-5575.25,8.6397,0.48360000000000025,-0.005199999999999999,15.870000000000001,-0.4258000000000001,0.7785,0.1433,9.5519,1.8126,1.4616,143.5004
64,3171.54,12.499,-6029.0,8.322,4.080899999999997,-0.011400000000000002,15.79,-1.986,0.8528999999999999,0.0876,13.691420854040418,1.1728000000000003,2.2414,467.9012
65,2884.74,12.4761,-4173.894919464572,9.2007,18.3936,-0.010799999999999999,15.96,-0.4730999999999999,0.8093000000000001,0.42921317865646114,7.4833,1.9061,1.5379,531.0665
66,3045.07,12.4349,-5371.25,8.3331,1.2809000000000006,-0.0112,15.65,-0.5677000000000001,0.6697,0.127,8.5052,2.2628000000000004,1.9706000000000001,0.0
67,3085.57,12.5302,-5932.000000000001,8.7994,0.5681999999999998,-0.0122,15.870000000000001,-0.9461000000000002,0.8244,0.2578,10.5813,3.1468,1.1539000000000004,171.0407
68,2954.36,12.4896,-6383.749999999999,9.5713,8.095500000000001,-0.010600000000000002,15.74,0.5203999999999996,0.698,0.2272,8.6057,2.7761,2.0544,207.9174
69,2908.47,12.5722,-5377.0,9.088,-1.9700000000000004,-0.011100000000000002,15.82,1.6550000000000002,0.8137,0.2289,7.5909,1.2915,0.7382,500.6289
70,3031.9,12.4743,-5393.25,8.8249,-8.225499999999998,-0.005300000000000001,15.77,0.1892200000000002,0.7948599999999999,0.2387,7.2231,2.0766,1.3796,521.0904
71,3084.23,12.5488,-5692.5,8.6544,-0.7499999999999994,-0.0091,15.75,-3.025,0.562,0.1262,8.8828,2.5434,1.2366,488.7118
72,2914.04,12.4647,-5326.5,8.6472,0.16269999999999943,-0.009299999999999998,15.78,1.4190000000000003,0.821,0.15400000000000003,8.592599999999997,1.7493,1.5256999999999998,597.026
73,2993.48,12.4759,-6453.749999999999,9.9964,-1.9555,-0.0059,15.8,-0.23650000000000015,0.7527,0.22179999999999997,9.264,3.1815,0.4832,244.5513
74,2990.46,12.4245,-5175.5,8.7538,-1.301799999999999,-0.009600000000000001,15.56,-1.088,0.592,0.0958,8.8514,3.1853,1.4317,239.4928
75,3064.81,12.5094,-5336.0,9.0425,-0.019100000000000193,-0.0132,15.92,-0.0946000000000002,0.7436,0.1281,8.844,2.7577999999999996,0.5758,360.404
76,3019.44,12.4363,-5305.25,9.1526,-2.032700000000001,-0.0124,15.81,-1.2290000000000003,0.7189,0.0909,9.2033,2.518,1.5604,267.8485
77,3058.91,12.5106,-5548.25,8.8546,3.0981999999999985,-0.0126,15.84,-2.647,0.8349,0.1552,9.6698,2.2029,0.5481,0.0
78,2963.26,12.5184,-5426.0,8.2963,-2.960900000000001,-0.0141,15.63,-0.8042000000000002,0.6534,0.2147,10.4322,3.406,1.7736,567.5978
79,3010.75,12.5145,-5329.25,8.8519,3.5435999999999983,-0.0143,15.76,-2.033,0.8121,0.0817,8.4183,2.2344,0.6244,331.6271
80,2939.6,12.5302,-6447.249999999999,8.5779,1.512700000000001,-0.009600000000000001,15.96,0.04729999999999975,0.8162,0.0611,10.7125,3.8356,1.8291000000000002,340.7745
81,2965.52,12.499,-5545.75,8.8132,1.1700000000000002,-0.007,15.86,-0.4730999999999999,0.8318,0.3078,10.4546,1.7536,0.5965,0.0
82,3188.9,12.2981,-5439.25,8.9979,-0.8045000000000011,-0.009299999999999998,15.719999999999999,-3.779,0.5708,0.1507,9.96,2.5895000000000006,0.5518,488.0309
83,3025.81,12.4896,-5513.5,9.754,2.989999999999998,-0.0011935513167927257,15.86,0.04729999999999975,0.7747,0.1418,9.4448,3.0269,1.8725,253.30660000000003
84,3049.19,12.4371,-6472.5,8.6667,27.3427,-0.0070999999999999995,15.7,0.3310999999999997,0.7636,0.0734,6.2821,3.2989,2.1221,544.7811
85,3033.11,12.3351,-5339.5,8.1161,0.7000000000000013,-0.010600000000000002,15.74,-3.5429999999999997,0.6304,0.0921,7.9876,1.6826,1.0482,480.3265
86,2917.09,12.6278,-5633.25,8.6013,10.995499999999996,-0.007699999999999999,15.77,-0.04729999999999975,0.6586,0.21990000000000004,10.4214,3.9066000000000005,1.4978,152.8947
87,3072.41,12.5065,-5763.75,9.7324,1.737300000000001,-0.008200000000000002,15.719999999999999,-0.14189999999999994,0.6556,0.2442,8.3559,2.0352,0.7851,191.8421
88,3041.23,12.5906,-5362.75,9.0121,-19.9927,-0.009499999999999998,15.97,0.0,0.7987,0.1347,11.3172,3.1078,1.2405,531.0345
89,3225.54,12.4018,-5663.5,8.8356,0.9572999999999998,-0.009299999999999998,15.95,0.5203999999999996,0.6778,0.0843,10.4799,2.4035,1.39,313.4783
90,3052.31,12.402,-6408.749999999999,8.9607,-3.3554999999999997,-0.0116,15.92,-0.14189999999999994,0.8712,0.0702,8.6267,2.9633,1.588,380.77662000000004
91,2978.96,12.5661,-5434.25,8.8078,-0.632700000000001,-0.011900000000000003,15.79,-2.08,0.8405000000000001,0.1347,9.2373,2.2925,0.6810999999999999,938.9578
92,3075.05,12.4018,-5138.5,8.7782,5.069099999999998,-0.011100000000000002,16.03,0.2837999999999999,0.7772,0.1566,12.4613,1.2139000000000002,1.4069,294.4835
93,2949.82,12.5553,-5343.0,8.7994,11.290899999999999,-0.011100000000000002,15.9,-0.7096,0.6802,0.1371,9.0149,4.45,1.6695,526.7571
94,3007.47,12.5429,-5621.0,8.5571,-2.6109000000000004,-0.0123,15.85,-1.56,0.8219999999999998,0.1257,8.2633,1.3464,0.557,260.4361
95,3158.88,12.5031,-5135.0,8.9635,-0.3735999999999989,-0.010700000000000001,15.93,-1.655,0.7591,0.131,10.0215,2.6553,0.7473,0.0
96,2985.38,12.4618,-5750.0,8.6427,-1.1390999999999996,-0.0078000000000000005,15.92,-0.14189999999999994,0.8079999999999999,0.2479,8.6943,1.6455000000000002,0.7797,389.234
97,3183.63,12.5453,-5491.75,10.056017592522666,-4.99,-0.011,15.7,-0.8515,0.6102,0.23630000000000004,9.3789,2.1642,0.6728,273.20988
98,3025.04,12.3869,-5160.75,8.6472,-0.9090999999999998,-0.0135,15.56,-1.088,0.592,0.1191,12.3647,1.6063,1.4506,410.0327
99,3055.66,12.4769,-5763.0,8.2638,1.816399999999999,-0.0089,15.7,0.0,0.7308,0.1461,7.5606,2.9049,0.9418,886.2745
100,3037.81,12.4104,-6391.5,9.5713,0.12270000000000093,-0.009299999999999998,15.79,0.23650000000000015,0.6755,0.37649999999999995,9.0885,2.7719,1.7597,466.9578
101,3007.38,12.4724,-6409.5,8.5251,0.8745000000000012,-0.012,15.88,-0.5203999999999996,0.7884,0.3113,6.8033,2.1279,1.5321000000000002,175.0207
102,2945.9,12.4996,-5966.75,8.7779,-1.0181999999999993,-0.011900000000000003,15.75,-3.4960000000000004,0.5013,0.3689,7.7131,2.8933999999999997,0.4657,0.0
103,2940.72,12.448,-6259.5,8.8513,0.30359999999999876,-0.0136,15.73,-0.2837999999999999,0.6834,0.1565,9.6205,2.8586999999999994,0.5311,286.1842
104,2873.83,12.5439,-5445.25,8.6556,2.050899999999999,-0.011400000000000002,15.88,-0.6149999999999999,0.7202,0.1568,9.0683,3.4824,1.4331,297.1559
105,2949.65,12.5506,-5707.5,9.0998,22.7927,-0.0051,15.73,0.0,0.8764,0.1468,8.0679,3.2629,0.6266,708.142
106,3080.89,12.5663,-5618.75,8.5889,4.1464000000000025,-0.0099,15.62,0.14189999999999994,0.7697,0.1177,10.0769,3.7309,0.9017,555.6886
107,3202.9,12.6149,-5390.0,8.8973,0.3244999999999998,-0.0092,15.64,0.9461000000000002,0.7573,0.1358,11.2336,3.6908,0.6247,0.0
108,2933.88,12.4655,-5487.25,8.6915,6.152699999999998,-0.0129,15.870000000000001,-0.23650000000000015,0.8116999999999999,0.0814,8.6472,1.0932,0.5238,548.6111
109,2954.1,12.6063,-5518.0,8.7879,-1.8472999999999995,-0.004899999999999999,15.79,0.0,0.8187,0.2662,9.9482,3.5894,1.6916000000000002,296.2366
110,2953.41,12.601,-5539.5,8.2823,-1.6436000000000008,-0.0078000000000000005,15.67,0.04729999999999975,0.7639,0.1363,11.4066,3.2738,1.2856,0.0
111,3059.68,12.4431,-5402.0,8.6799,2.298200000000001,-0.0138,15.77,-2.175,0.8318,0.3226,8.3461,2.6086,0.8812,0.0
112,3044.46,12.5849,-6599.250000000001,9.1638,23.8864,-0.005000000000000001,15.74,-0.3784000000000001,0.7429,0.11580000000000001,7.0601,1.5626999999999998,0.5256,108.9835
113,2997.84,12.5039,-5260.25,8.9605,3.8108999999999993,-0.0102,15.88,-0.6149999999999999,0.7202,0.1576,9.102999999999998,2.4511,0.7915,878.6885
114,2990.66,12.4839,-5415.25,9.7137,-6.74,-0.008400000000000001,15.67,0.14189999999999994,0.7131,0.1501,8.841900000000003,2.5064,1.272,938.6819
115,3026.86,12.5469,-5641.0,9.7571,2.2617999999999987,-0.0125,15.7,-0.0946000000000002,0.6815,0.0856,10.7836,3.8378,1.2353,390.2954
116,2990.72,12.448,-5803.0,8.5459,1.9245000000000003,-0.0118,15.92,0.23650000000000015,0.7287,0.15890000000000004,10.4447,1.886,0.42440000000000005,265.5022
117,3012.68,12.3578,-5125.75,8.3663,-0.44089999999999907,-0.0118,15.75,-3.591,0.5882,0.1348,10.1734,2.4829,1.1499000000000004,137.3134
118,3049.31,12.4882,-5497.75,8.7947,27.651944607378546,-0.005000000000000001,15.71,0.04729999999999975,0.7388,0.16800000000000007,7.8403,3.0585,1.4744,244.504
119,3085.1,12.5967,-5451.75,9.0145,2.420899999999999,-0.0112,15.88,-0.14189999999999994,0.8106000000000001,0.1273,12.7208,2.5899,2.7419016186342007,69.9804
120,3053.95,12.5351,-6310.249999999999,8.6439,-0.8099999999999999,-0.0011935513167927257,15.71,-0.6623,0.6852,0.1886,10.2449,5.073006761378037,1.4872999999999998,677.2816
121,2982.4,12.3996,-5420.25,8.2981,1.6818399999999987,-0.010299999999999998,15.84,-2.647,0.8349,0.0671,8.97958,1.9924000000000002,1.2939,648.2972
122,3072.73,12.5816,-6364.249999999999,9.043,-17.9336,-0.004499999999999998,15.81,-0.6149999999999999,0.7675,0.0862,9.9488,1.8287,1.6353,443.3295
123,3026.07,12.5008,-5729.25,8.6799,-0.7154999999999997,-0.010900000000000002,15.82,0.04729999999999975,0.8343,0.0653,9.0905,1.0125,1.3654,462.8135
124,3105.49,12.4492,-5566.75,9.0622,4.150899999999997,-0.004400000000000001,15.79,0.23650000000000015,0.6755,0.2844,8.9269,2.2828,0.5748,578.3784
125,3045.11,12.5106,-6411.0,9.0811,3.9673000000000025,-0.0117,15.74,-3.732,0.5833,0.1394,8.8462,2.0327,0.4496,0.0
126,2978.57,12.5429,-5217.25,8.3663,-3.650000000000001,-0.0122,15.77,-1.608,0.5812,0.1357,9.2383,2.5175,0.41150000000000003,945.5378
127,2898.08,12.5094,-5329.0,8.7932,-1.985499999999999,-0.015,15.79,0.7568999999999998,0.6627,0.2939,10.3473,3.2270999999999996,0.8449,124.3471
128,3031.93,12.5214,-5153.5,8.3675,-3.8800000000000003,-0.0122,15.73,-0.9461000000000002,0.7269,0.1425,7.3427,2.05,1.9127000000000003,388.4666
129,3057.65,12.3639,-5452.75,8.7932,5.804500000000001,-0.011400000000000002,15.59,0.2837999999999999,0.7879,0.1827,9.5384,3.5342999999999996,1.0177,502.8721
130,3087.24,12.5049,-5477.5,8.287,-0.9944999999999995,-0.0132,15.84,-2.647,0.8349,0.149,10.7729,2.5697,1.1538000000000002,0.0
131,3103.85,12.4049,-5592.75,9.9964,-4.663600000000001,-0.0127,15.79,-0.4258000000000001,0.7217,0.1049,7.0587,2.0231,1.3867,0.0
132,3023.86,12.4743,-6563.750000000001,8.8388,-19.1518,-0.0056,15.834,-0.5390000000000003,0.77078,0.2147,7.6365,1.6553,0.9767000000000001,154.2668
133,2914.86,12.5376,-5508.75,8.6772,3.2508999999999983,-0.013,15.92,-1.1349999999999998,0.8391,0.1171,9.3674,3.0807,0.3917,579.3991
134,2939.35,12.452,-6416.249999999999,8.1605,2.331799999999999,-0.010700000000000001,15.92,-0.14189999999999994,0.8712,0.3068,11.6075,2.0412,1.0549,463.69982
135,2972.78,12.4104,-6565.5,8.6406,5.401800000000002,-0.009799999999999998,15.830000000000002,-0.5677000000000001,0.6887,0.1047,9.1456,1.503,2.4481,232.7398
136,2908.11,12.4273,-6420.249999999999,9.2291,-0.5690999999999988,-0.007200000000000001,15.7,0.6622999999999996,0.7914,0.1475,10.217,1.495,0.5565,956.5217
137,3048.73,12.6278,-5563.5,9.043,-21.83015303054365,-0.004899999999999999,15.77,-0.04729999999999975,0.6586,0.22739999999999996,10.3,2.417,1.4959,139.1127
138,2984.68,12.27685990738101,-5055.5,8.9635,-1.0572999999999988,-0.012,15.95,-0.5203999999999996,0.7232,0.1445,9.860400000000002,1.3666,2.7419016186342007,560.1164
139,3016.93,12.4614,-5729.5,8.6556,-6.876400000000002,-0.007,15.93,-0.14189999999999994,0.7284,0.1667,9.5795,1.8514,1.4018,446.172
140,3084.81,12.4078,-5195.75,9.131,2.813600000000001,-0.010100000000000001,15.75,0.7096,0.8543,0.0744,8.950399999999998,2.4509,0.9597000000000001,0.0
141,2976.92,12.521,-6194.0,8.1605,-3.724499999999999,-0.0092,15.71,0.0,0.6567,0.1615,8.1948,2.4057,1.6516000000000002,289.92
142,3127.07,12.5106,-6411.749999999999,9.9964,-1.2182000000000002,-0.0064,15.8,-0.23650000000000015,0.7527,0.1459,9.5349,2.3600000000000003,1.2485999999999997,452.0635
143,2981.72,12.4363,-5422.75,8.8215,-5.679999999999999,-0.0113,15.8,0.04729999999999975,0.743,0.1317,10.1358,3.6994999999999996,1.5108,961.9048
144,2968.78,12.6308,-6473.249999999999,8.6384,1.2518000000000007,-0.0112,15.62,-1.2290000000000003,0.7248,0.18070000000000003,7.6647,1.7128,1.177,854.8315
145,3084.17,12.7051,-5404.5,8.8215,-0.11449999999999942,-0.009999999999999998,15.8,0.04729999999999975,0.743,0.11619999999999998,7.9019,2.1549,0.6995,605.5215
146,2850.33,12.4337,-6426.5,9.4832,19.5609,-0.0073999999999999995,15.85,-0.4258000000000001,0.7135,0.0989,9.1823,2.6272,1.507,244.0917
147,3093.31,12.3858,-5656.75,8.3845,-3.767299999999999,-0.0112,15.78,-0.8042000000000002,0.7348,0.0993,8.7969,2.5016,1.6801,379.4118
148,3050.22,12.4673,-6234.5,8.5855,-3.685500000000001,-0.011100000000000002,15.92,-0.0946000000000002,0.7436,0.2726,8.6697,2.1545,1.0482,0.0
149,3108.56,12.488,-6590.750000000001,8.7696,3.3917999999999977,-0.010400000000000001,15.980000000000002,0.6149999999999999,0.8261,0.0664,7.4113,2.4601,0.9540999999999998,436.9686
150,3016.34,12.4002,-5062.25,8.7383,-2.5035999999999987,-0.0115,15.830000000000002,-2.505,0.7932,0.1222,8.834,2.3285,1.145,477.0252
151,3010.71,12.4469,-6277.75,8.5788,16.2418,-0.0070999999999999995,15.8,0.4258000000000001,0.6909,0.3858,8.3457,2.9196,1.687,448.2525
152,2954.44,12.5037,-5073.25,8.7487,4.660899999999998,-0.0043,15.76,0.14189999999999994,0.8434000000000001,0.0715,9.6351,2.2613,1.6433,636.8341
153,2938.41,12.4871,-5175.5,10.056017592522666,1.5882,-0.007500000000000001,15.82,-0.14189999999999994,0.7304,0.11899999999999998,7.6708,1.2342,1.5114,400.4802
154,3008.84,12.46,-5242.25,9.1757,24.14,-0.009600000000000001,15.8,0.4258000000000001,0.6909,0.3318,8.313,3.6649,1.8575,489.8522
155,2968.02,12.4492,-5064.0,9.5713,0.15180000000000074,-0.010700000000000001,15.830000000000002,-0.3784000000000001,0.7463,0.107,8.8499,1.4223,0.7827,533.515
156,3109.01,12.6202,-4781.5,8.872,8.0636,-0.0067,15.719999999999999,-0.1891999999999997,0.7138,0.1118,10.3505,2.4236,1.4282,939.3728
157,2928.84,12.5263,-6097.75,9.6234,25.083600000000004,-0.0059,15.88,-0.5677000000000001,0.8038000000000001,0.1335,10.5628,3.9784,1.725,141.3793
158,2961.73,12.5163,-5636.75,9.754,3.2654999999999976,-0.0028,15.59,0.2837999999999999,0.7879,0.1292,10.5092,3.9223,1.1178,462.3145
159,3021.25,12.5596,-5422.25,8.8356,2.200899999999999,-0.009999999999999998,15.719999999999999,-2.128,0.7931,0.2922,10.2964,1.8615,1.1846,385.4401
160,3182.35,12.5651,-5455.25,9.4336,-6.6409,-0.0143,15.81,-3.025,0.8090000000000002,0.1304,8.1453,1.8185,0.6766,408.0508
161,2971.54,12.3578,-5339.0,8.6695,-3.7044999999999995,-0.0128,15.719999999999999,-3.591,0.5949,0.1482,10.4902,2.9395,1.1462,398.827
162,2974.93,12.5351,-5628.0,8.7897,-2.6300000000000003,-0.009299999999999998,15.9,-0.7096,0.6802,0.1825,9.9324,2.2448,1.0680000000000005,600.0
