,feature_1,feature_20,feature_22,feature_34,feature_60,feature_65,feature_122,feature_130,feature_131,feature_288,feature_337,feature_342,feature_421,feature_424
49,3037.2,12.498,-5508.5,8.58,-4.492699999999999,24.4927,15.84,-2.553,0.8014000000000001,0.0901,8.2088,1.9594000000000003,1.865,114.7241
50,3024.15,12.6202,-6112.249999999999,8.8287,17.399999999999995,22.6,15.75,-0.14189999999999994,0.7085,0.0898,8.853999999999997,2.4162000000000003,2.9276,75.4748
51,3004.71,12.4706,-5422.0,8.7219,1.6072999999999997,18.3927,16.0,-0.0946000000000002,0.7974999999999999,0.0688,7.8666,1.915,1.6524,64.52409999999998
52,2894.04,12.4616,-6280.749999999999,8.4092,0.8873000000000001,19.1127,15.82,0.8042000000000002,0.6518,0.44190388499406486,10.7031,1.7009,2.2843,94.243
53,2997.45,12.6012,-5425.5,9.6515,-2.7136000000000005,22.7136,15.87,-1.277,0.7223,0.1649,8.517799999999998,2.5379,0.7504,56.1262
54,2950.0,12.4743,-4173.536428374855,9.1784,5.338200000000002,34.62999992554279,15.72,-0.04729999999999975,0.7304,0.44190388499406486,9.7353,3.2522,0.6393,44.72189999999999
55,2997.15,12.4841,-6310.250000000001,8.5987,1.6372999999999998,18.3627,15.74,-0.04729999999999975,0.6887,0.22300000000000003,10.2277,2.6628,1.0597,52.3941
56,3058.6,12.4618,-5490.25,9.754,2.9690999999999996,17.0309,15.92,-0.0946000000000002,0.7436,0.0928,9.4876,1.5393000000000001,0.7677,60.4369
57,2940.26,12.4743,-5273.0,8.5855,-1.099100000000001,21.0991,15.62,0.14189999999999994,0.7697,0.1468,8.0304,2.9541,0.5105,70.5906
58,3053.49,12.5894,-5427.75,8.7994,2.9518000000000018,17.0482,15.87,-0.9461000000000002,0.8244,0.2372,10.3095,2.386,1.9332,70.0125
59,3035.75,12.47,-6438.999999999999,8.5177,-10.37,30.37,15.82,-0.04729999999999975,0.6751,0.44190388499406486,9.4337,2.3236,0.587,67.9396
60,3017.39,12.27669424820973,-5250.75,8.2395,1.3444999999999991,18.6555,15.76,-1.2290000000000003,0.7905999999999999,0.132,13.698050732242546,1.9909,0.7364,137.0837
61,2978.81,12.4555,-5153.25,8.1728,1.1663999999999999,18.8336,15.734,-1.43704,0.7048599999999999,0.1789,7.9584,1.7756,1.21772,64.35898
62,2994.22,12.5412,-5359.25,8.6544,0.1873000000000013,19.8127,15.8,-2.033,0.8826,0.19350000000000003,8.5,1.7606,1.5628,79.834
63,3040.34,12.5222,-5575.25,8.6397,0.4835999999999995,19.5164,15.87,-0.4258000000000001,0.7785,0.1433,9.5519,1.8126000000000002,2.2048,62.9543
64,3171.54,12.499,-6028.999999999999,8.322,4.080899999999997,15.9191,15.79,-1.986,0.8529,0.0876,13.698050732242546,1.1728,3.4596,76.5729
65,2884.74,12.4761,-4173.536428374855,9.2007,18.393600000000003,21.6064,15.96,-0.4730999999999999,0.8092999999999999,0.44190388499406486,7.4833,1.9061,2.1094,53.0074
66,3045.07,12.4349,-5371.25,8.3331,1.2808999999999995,18.7191,15.650000000000002,-0.5677000000000001,0.6697,0.127,8.5052,2.2627999999999995,1.8250999999999997,72.968
67,3085.57,12.5302,-5932.0,8.7994,0.5682000000000013,19.4318,15.87,-0.9461000000000002,0.8244,0.2578,10.5813,3.1468,1.8931,37.2684
68,2954.36,12.4896,-6383.750000000001,9.5713,8.0955,11.9045,15.74,0.5203999999999996,0.698,0.2272,8.6057,2.7761,3.6138999999999997,86.7429
69,2908.47,12.5722,-5377.0,9.088,-1.97,21.97,15.82,1.6550000000000002,0.8137,0.22889999999999996,7.5909,1.2915,0.7325,45.736200000000004
70,3031.9,12.4743,-5393.25,8.8249,-8.225500000000002,28.2255,15.77,0.1892200000000002,0.7948600000000001,0.2387,7.2231,2.0766,1.4955,80.6783
71,3084.23,12.5488,-5692.5,8.6544,-0.7499999999999997,20.75,15.75,-3.025,0.562,0.1262,8.8828,2.5434,1.7461,77.0389
72,2914.04,12.4647,-5326.5,8.6472,0.16269999999999946,19.8373,15.78,1.4190000000000003,0.821,0.154,8.5926,1.7493000000000003,2.0227,86.72159999999998
73,2993.48,12.4759,-6453.750000000001,9.9964,-1.9554999999999993,21.9555,15.8,-0.23650000000000015,0.7527,0.2218,9.264,3.1815,2.6144,82.829
74,2990.46,12.4245,-5175.5,8.7538,-1.3017999999999996,21.3018,15.56,-1.088,0.592,0.0958,8.8514,3.1853,2.0111,52.6653
75,3064.81,12.5094,-5336.0,9.0425,-0.01909999999999893,20.0191,15.92,-0.0946000000000002,0.7436,0.1281,8.844,2.7578,0.6356,74.3853
76,3019.44,12.4363,-5305.25,9.1526,-2.0327000000000006,22.0327,15.81,-1.2290000000000003,0.7189,0.0909,9.2033,2.518,2.107,54.5909
77,3058.91,12.5106,-5548.25,8.8546,3.0981999999999994,16.9018,15.84,-2.647,0.8349,0.1552,9.6698,2.2029,0.9782,43.9243
78,2963.26,12.5184,-5426.0,8.2963,-2.9609000000000014,22.9609,15.63,-0.8042000000000002,0.6534,0.2147,10.4322,3.4060000000000006,2.6642,98.7296
79,3010.75,12.5145,-5329.25,8.8519,3.543599999999998,16.4564,15.76,-2.033,0.8121000000000002,0.0817,8.4183,2.2344,0.6798,115.4525
80,2939.6,12.5302,-6447.25,8.5779,1.5126999999999988,18.4873,15.96,0.04729999999999975,0.8161999999999999,0.0611,10.7125,3.8356,1.7616000000000003,65.6385
81,2965.52,12.499,-5545.75,8.8132,1.1699999999999995,18.83,15.86,-0.4730999999999999,0.8318000000000002,0.3078,10.4546,1.7536,0.8233,55.3391
82,3188.9,12.2981,-5439.25,8.9979,-0.8044999999999994,20.8045,15.72,-3.779,0.5708,0.1507,9.96,2.5895,0.9966999999999999,40.509
83,3025.81,12.4896,-5513.5,9.754,2.9899999999999993,17.01,15.86,0.04729999999999975,0.7747,0.1418,9.4448,3.0269,2.1239,102.155
84,3049.19,12.4371,-6472.500000000002,8.6667,27.3427,12.6573,15.7,0.3310999999999997,0.7636,0.0734,6.2821,3.2989,2.2424,121.1641
85,3033.11,12.3351,-5339.5,8.1161,0.6999999999999987,19.3,15.74,-3.5429999999999997,0.6304,0.0921,7.9876,1.6826,1.0328,65.7748
86,2917.09,12.6278,-5633.25,8.6013,10.995500000000002,29.0045,15.77,-0.04729999999999975,0.6586,0.2199,10.4214,3.9066,3.0711,56.978
87,3072.41,12.5065,-5763.75,9.7324,1.7373000000000016,18.2627,15.72,-0.14189999999999994,0.6556,0.2442,8.3559,2.0352,2.7535,74.2308
88,3041.23,12.5906,-5362.75,9.0121,-19.9927,34.62999992554279,15.97,0.0,0.7986999999999999,0.1347,11.3172,3.1078,1.558,76.3869
89,3225.54,12.4018,-5663.5,8.8356,0.9572999999999992,19.0427,15.95,0.5203999999999996,0.6778,0.0843,10.4799,2.4035,1.8250999999999997,108.1409
90,3052.31,12.402,-6408.750000000001,8.9607,-3.3554999999999997,23.3555,15.92,-0.14189999999999994,0.8711999999999999,0.0702,8.6267,2.9633,2.2185,83.2242
91,2978.96,12.5661,-5434.25,8.8078,-0.6327000000000002,20.6327,15.79,-2.08,0.8404999999999999,0.1347,9.2373,2.2925,1.1295,86.1034
92,3075.05,12.4018,-5138.5,8.7782,5.069099999999999,14.930899999999998,16.03,0.2837999999999999,0.7771999999999999,0.1566,12.4613,1.2139,2.2274,82.938
93,2949.82,12.5553,-5343.0,8.7994,11.2909,8.7091,15.9,-0.7096,0.6802,0.1371,9.0149,4.45,2.3213,57.6635
94,3007.47,12.5429,-5621.0,8.5571,-2.610900000000001,22.6109,15.85,-1.56,0.8219999999999998,0.1257,8.2633,1.3464,0.728,63.51569999999999
95,3158.88,12.5031,-5135.0,8.9635,-0.3736000000000013,20.3736,15.93,-1.655,0.7591,0.131,10.0215,2.6553,0.9850000000000001,52.4981
96,2985.38,12.4618,-5750.0,8.6427,-1.1391000000000002,21.1391,15.92,-0.14189999999999994,0.8079999999999999,0.2479,8.6943,1.6454999999999997,3.9751994452200634,42.0108
97,3183.63,12.5453,-5491.75,10.063204409341335,-4.989999999999999,24.99,15.7,-0.8515,0.6102,0.2363,9.3789,2.1642,1.2342,59.0269
98,3025.04,12.3869,-5160.75,8.6472,-0.9090999999999995,20.9091,15.56,-1.088,0.592,0.11910000000000001,12.3647,1.6063,2.1252,50.3169
99,3055.66,12.4769,-5763.0,8.2638,1.8164000000000005,18.1836,15.7,0.0,0.7308,0.1461,7.5606,2.9049,1.9196,165.8682929255299
100,3037.81,12.4104,-6391.499999999999,9.5713,0.12270000000000038,19.8773,15.79,0.23650000000000015,0.6755,0.37649999999999995,9.0885,2.7719,1.8766,63.7754
101,3007.38,12.4724,-6409.5,8.5251,0.8745000000000013,19.1255,15.879999999999999,-0.5203999999999996,0.7884000000000001,0.3113,6.8033,2.1279,2.2727,90.291
102,2945.9,12.4996,-5966.75,8.7779,-1.018200000000001,21.0182,15.75,-3.4960000000000004,0.5013,0.36889999999999995,7.7131,2.8934,0.6018,93.4114
103,2940.72,12.448,-6259.499999999999,8.8513,0.30359999999999954,19.6964,15.73,-0.2837999999999999,0.6834,0.1565,9.6205,2.8587,0.8931999999999999,61.9599
104,2873.83,12.5439,-5445.25,8.6556,2.0509,17.9491,15.879999999999999,-0.6149999999999999,0.7202,0.1568,9.0683,3.4824,2.1524,57.4148
105,2949.65,12.5506,-5707.5,9.0998,22.792700000000004,17.2073,15.73,0.0,0.8763999999999998,0.1468,8.0679,3.2629,0.5819,90.0421
106,3080.89,12.5663,-5618.75,8.5889,4.1464,15.8536,15.62,0.14189999999999994,0.7697,0.1177,10.0769,3.7309000000000005,1.8864,47.1725
107,3202.9,12.6149,-5390.0,8.8973,0.3244999999999997,19.6755,15.640000000000002,0.9461000000000002,0.7573,0.1358,11.2336,3.6908,0.8376,161.0362
108,2933.88,12.4655,-5487.25,8.6915,6.1527,13.8473,15.87,-0.23650000000000015,0.8117000000000002,0.0814,8.6472,1.0932,0.9826000000000001,63.126
109,2954.1,12.6063,-5518.0,8.7879,-1.8472999999999997,34.62999992554279,15.79,0.0,0.8186999999999999,0.2662,9.9482,3.5894,2.3236,38.9761
110,2953.41,12.601,-5539.5,8.2823,-1.6435999999999997,21.6436,15.669999999999998,0.04729999999999975,0.7639,0.1363,11.4066,3.2737999999999996,1.4712,64.2743
111,3059.68,12.4431,-5402.0,8.6799,2.2982000000000014,17.7018,15.77,-2.175,0.8318000000000002,0.3226,8.3461,2.6086,0.9955,56.8373
112,3044.46,12.5849,-6599.25,9.1638,23.886400000000002,16.1136,15.74,-0.3784000000000001,0.7429,0.1158,7.0601,1.5627,0.6129,39.9346
113,2997.84,12.5039,-5260.25,8.9605,3.810900000000003,16.1891,15.879999999999999,-0.6149999999999999,0.7202,0.1576,9.103,2.4511,1.2073,50.7544
114,2990.66,12.4839,-5415.25,9.7137,-6.74,26.74,15.669999999999998,0.14189999999999994,0.7131,0.1501,8.8419,2.5064,1.6664000000000005,60.5457
115,3026.86,12.5469,-5641.0,9.7571,2.261799999999999,17.7382,15.7,-0.0946000000000002,0.6815,0.0856,10.7836,3.8378,1.775,52.5577
116,2990.72,12.448,-5803.0,8.5459,1.9245000000000008,18.0755,15.92,0.23650000000000015,0.7287,0.1589,10.4447,1.886,0.4866,68.9974
117,3012.68,12.3578,-5125.75,8.3663,-0.44089999999999996,20.4409,15.75,-3.591,0.5882,0.1348,10.1734,2.4829000000000003,1.4757000000000002,29.3279
118,3049.31,12.4882,-5497.75,8.7947,27.65279966475097,11.5773,15.71,0.04729999999999975,0.7388,0.168,7.8403,3.0585,1.836,64.7218
119,3085.1,12.5967,-5451.75,9.0145,2.420899999999999,17.5791,15.879999999999999,-0.14189999999999994,0.8106,0.1273,12.7208,2.5899,3.9751994452200634,57.178
120,3053.95,12.5351,-6310.250000000001,8.6439,-0.8099999999999996,20.81,15.71,-0.6623,0.6852,0.1886,10.2449,5.0746,2.7057,47.0501
121,2982.4,12.3996,-5420.25,8.2981,1.6818400000000002,18.31816,15.84,-2.647,0.8349,0.0671,8.97958,1.9924,1.7405,89.1671
122,3072.73,12.5816,-6364.250000000001,9.043,-17.9336,34.62999992554279,15.81,-0.6149999999999999,0.7675,0.0862,9.9488,1.8287,1.7306,61.13249999999999
123,3026.07,12.5008,-5729.25,8.6799,-0.7155000000000008,20.7155,15.82,0.04729999999999975,0.8343000000000002,0.0653,9.0905,1.0125,2.1813,107.9188
124,3105.49,12.4492,-5566.75,9.0622,4.150899999999999,15.8491,15.79,0.23650000000000015,0.6755,0.28439999999999993,8.9269,2.2828000000000004,1.1449,102.0234
125,3045.11,12.5106,-6410.999999999999,9.0811,3.9673000000000025,16.0327,15.74,-3.732,0.5833,0.1394,8.8462,2.0327,0.6254,76.1079
126,2978.57,12.5429,-5217.25,8.3663,-3.649999999999999,23.65,15.77,-1.608,0.5812,0.1357,9.2383,2.5175,0.8176,41.6241
127,2898.08,12.5094,-5329.0,8.7932,-1.9854999999999994,21.9855,15.79,0.7568999999999998,0.6627,0.2939,10.3473,3.2271000000000005,0.47240000000000004,58.715700000000005
128,3031.93,12.5214,-5153.5,8.3675,-3.88,23.88,15.73,-0.9461000000000002,0.7269,0.1425,7.3427,2.05,2.9509,82.3194
129,3057.65,12.3639,-5452.75,8.7932,5.804500000000001,14.1955,15.59,0.2837999999999999,0.7878999999999999,0.1827,9.5384,3.5343,1.2537,81.03310000000002
130,3087.24,12.5049,-5477.5,8.287,-0.9945000000000012,20.9945,15.84,-2.647,0.8349,0.149,10.7729,2.5697,2.1512,59.2584
131,3103.85,12.4049,-5592.75,9.9964,-4.6636,24.6636,15.79,-0.4258000000000001,0.7217,0.1049,7.0587,2.0231,2.7454,66.1346
132,3023.86,12.4743,-6563.750000000002,8.8388,-19.1518,34.62999992554279,15.834,-0.5390000000000003,0.77078,0.2147,7.6365,1.6553,1.4538,83.1369
133,2914.86,12.5376,-5508.75,8.6772,3.2508999999999997,16.7491,15.92,-1.1349999999999998,0.8391,0.1171,9.3674,3.0807,0.7672,74.0405
134,2939.35,12.452,-6416.25,8.1605,2.331800000000001,17.6682,15.92,-0.14189999999999994,0.8711999999999999,0.3068,11.6075,2.0412,1.4371,149.1686
135,2972.78,12.4104,-6565.499999999999,8.6406,5.401799999999999,14.598200000000002,15.83,-0.5677000000000001,0.6887,0.1047,9.1456,1.503,3.5447,46.5143
136,2908.11,12.4273,-6420.250000000001,9.2291,-0.5691000000000005,20.5691,15.7,0.6622999999999996,0.7913999999999999,0.1475,10.217,1.495,0.8435,51.7241
137,3048.73,12.6278,-5563.5,9.043,-21.830849350044517,34.62999992554279,15.77,-0.04729999999999975,0.6586,0.22740000000000002,10.299999999999999,2.417,1.8807999999999998,62.08369999999999
138,2984.68,12.27669424820973,-5055.5,8.9635,-1.057300000000001,21.0573,15.95,-0.5203999999999996,0.7232,0.1445,9.860400000000002,1.3666,3.9751994452200634,80.2263
139,3016.93,12.4614,-5729.5,8.6556,-6.876399999999999,26.8764,15.93,-0.14189999999999994,0.7284,0.1667,9.5795,1.8514,1.7813,134.5021
140,3084.81,12.4078,-5195.75,9.131,2.813599999999999,17.1864,15.75,0.7096,0.8543,0.0744,8.9504,2.4509,1.9253,99.6334
141,2976.92,12.521,-6194.000000000001,8.1605,-3.7245,23.7245,15.71,0.0,0.6567,0.1615,8.1948,2.4057,2.6715,90.89329999999998
142,3127.07,12.5106,-6411.750000000001,9.9964,-1.218199999999999,21.2182,15.8,-0.23650000000000015,0.7527,0.1459,9.5349,2.36,2.1351,56.3055
143,2981.72,12.4363,-5422.75,8.8215,-5.679999999999999,25.68,15.8,0.04729999999999975,0.743,0.1317,10.1358,3.6995,2.3414,51.0776
144,2968.78,12.6308,-6473.250000000001,8.6384,1.251799999999999,18.7482,15.62,-1.2290000000000003,0.7248,0.1807,7.6647,1.7128,1.775,129.7764
145,3084.17,12.7051,-5404.5,8.8215,-0.11449999999999977,20.1145,15.8,0.04729999999999975,0.743,0.11619999999999998,7.9019,2.154900000000001,1.02,57.4575
146,2850.33,12.4337,-6426.5,9.4832,19.5609,20.4391,15.85,-0.4258000000000001,0.7135,0.0989,9.1823,2.6272,2.4078,77.4703
147,3093.31,12.3858,-5656.75,8.3845,-3.7672999999999988,23.7673,15.78,-0.8042000000000002,0.7348,0.0993,8.7969,2.5016,1.9113,43.3921
148,3050.22,12.4673,-6234.499999999999,8.5855,-3.6854999999999993,23.6855,15.92,-0.0946000000000002,0.7436,0.27259999999999995,8.6697,2.1545,1.3434,66.4813
149,3108.56,12.488,-6590.75,8.7696,3.3917999999999995,16.6082,15.98,0.6149999999999999,0.8261000000000001,0.0664,7.4113,2.4601,1.1369,60.4792
150,3016.34,12.4002,-5062.25,8.7383,-2.5036000000000005,22.5036,15.83,-2.505,0.7932,0.1222,8.834,2.3285,0.7179,70.68259999999998
151,3010.71,12.4469,-6277.749999999999,8.5788,16.2418,23.7582,15.8,0.4258000000000001,0.6909,0.3858,8.3457,2.9196,2.7813,70.8649
152,2954.44,12.5037,-5073.25,8.7487,4.660899999999999,34.62999992554279,15.76,0.14189999999999994,0.8433999999999999,0.0715,9.6351,2.2613,2.0708,113.633
153,2938.41,12.4871,-5175.5,10.063204409341335,1.5882000000000007,34.62999992554279,15.82,-0.14189999999999994,0.7304,0.119,7.670799999999999,1.2342,2.6078,124.6765
154,3008.84,12.46,-5242.25,9.1757,24.14,15.860000000000001,15.8,0.4258000000000001,0.6909,0.3317999999999999,8.313,3.6649,3.1339,29.6765
155,2968.02,12.4492,-5064.0,9.5713,0.15180000000000113,19.8482,15.83,-0.3784000000000001,0.7463,0.10699999999999998,8.8499,1.4223,1.0383,45.7418
156,3109.01,12.6202,-4781.5,8.872,8.0636,31.9364,15.72,-0.1891999999999997,0.7138,0.11180000000000001,10.3505,2.4236,2.4536,81.2095
157,2928.84,12.5263,-6097.749999999999,9.6234,25.083599999999997,14.9164,15.879999999999999,-0.5677000000000001,0.8037999999999998,0.1335,10.5628,3.9784,3.4671,51.3594
158,2961.73,12.5163,-5636.75,9.754,3.2655000000000025,16.7345,15.59,0.2837999999999999,0.7878999999999999,0.1292,10.5092,3.9223,2.3014,40.3551
159,3021.25,12.5596,-5422.25,8.8356,2.2009,17.7991,15.72,-2.128,0.7930999999999999,0.2922,10.2964,1.8615,1.3672,96.3772
160,3182.35,12.5651,-5455.25,9.4336,-6.640900000000001,26.6409,15.81,-3.025,0.8089999999999999,0.1304,8.1453,1.8185000000000002,0.862,163.5266
161,2971.54,12.3578,-5339.0,8.6695,-3.704499999999999,23.7045,15.72,-3.591,0.5949,0.1482,10.4902,2.9395,2.2267,66.83419999999997
162,2974.93,12.5351,-5628.0,8.7897,-2.63,22.63,15.9,-0.7096,0.6802,0.1825,9.9324,2.2448,1.8963,107.2652
163,2950.97,12.5786,-5181.75,9.0942,-2.7282,22.7282,15.76,0.0946000000000002,0.8045999999999999,0.0769,8.9749,1.6463,1.0244,53.4663
164,3000.38,12.4692,-5604.5,8.6772,2.6718,17.3282,15.8,-1.797,0.5662,0.1662,8.6083,1.2209,1.7514,68.4944
165,2973.55,12.448,-5669.75,8.9546,1.0045000000000002,18.9955,15.81,0.7568999999999998,0.7025,0.21339999999999998,11.1602,2.9245999999999994,0.8049,60.1964
166,3051.1,12.6308,-6586.0,8.6384,1.6017999999999997,18.3982,15.63,-0.8042000000000002,0.6534,0.0875,7.7821,1.9208000000000005,2.1633,69.7984
