,feature_15,feature_23,feature_34,feature_54,feature_57,feature_60,feature_64,feature_72,feature_74,feature_88,feature_112,feature_116,feature_118,feature_123,feature_133,feature_134,feature_144,feature_239,feature_335,feature_337,feature_361,feature_391,feature_425,feature_478,feature_563,feature_578,feature_581,feature_584,feature_589
26,3.9040000000000004,3112.5000000000005,9.5713,4.615,0.9278000000000001,1.8173000000000004,13.2882,126.22369999999998,464.22470000000004,0.9715,232.06953330835293,763.2943000000001,59.420300000000005,4.567,2.2728,1008.7232,0.0029,0.0081,0.1277,8.5625,0.0018,0.8981000000000001,2.0292,3.4949,265.908,9.7315,0.004003510840429672,0.0145,0.0048
27,8.7587,2727.25,8.2345,4.583,0.9308,2.792699999999999,9.752799999999999,193.5199046976904,469.3006,0.9829,230.9354,815.9082,58.36010000000001,4.207,2.2474,1009.5254,0.0042,0.0051,0.093,8.674,0.0008,0.5391,2.2516,3.9522,253.31399999999996,12.5176,0.004648122331877988,0.015,0.0053
28,9.035,2691.75,9.1502,4.59,0.9324000000000001,2.110899999999999,12.74,83.4997,467.11504954354984,0.9675,232.4638514744506,806.2734,58.823,2.575,2.3216,995.1991,0.0049,0.0067,0.0725,8.099,0.0011000000000000003,1.1262,2.6365,8.8016,261.97731313396037,8.3645,0.005796572105886966,0.0143,0.0052
29,7.1146,2606.25,8.6544,4.596,0.9309999999999999,-4.4109,9.4055,98.5135,465.09055620993706,0.9868,230.123,730.2174,59.4322,3.467,2.4241,1016.53,0.003,0.0035,0.0636,8.0188,0.0004,0.8773,2.4863,3.706,264.272,14.6455,0.002713515561242087,0.0111,0.0059
30,11.4788,2532.0,10.237029652516307,4.607,0.934,8.9136,21.6236,108.3442,465.7735,0.9838,231.54639185746055,737.8589,59.0911,3.316,2.3684,1004.2506,0.0063,0.0037,0.2818,7.9086,0.0008,0.709,1.5027,7.1799,260.674,17.5068,0.0044,0.0094,0.0044
31,12.240299999999998,3041.75,8.5891,4.637,0.934,-2.076399999999999,15.574600000000002,85.7339,465.5984418824459,0.9876,231.79673432341446,755.3513999999999,59.0644,4.585,2.2937,1005.3318,0.0067,0.0047,0.0597,10.3051,0.0005,1.0441,1.5070000000000001,6.11,261.9999523615861,12.124,0.004208370730590785,0.022,0.0031
32,6.6145,2697.5,8.287,4.601,0.9348000000000001,0.5518000000000012,12.0964,48.5433,465.83641387456373,0.9674000000000001,232.07447555785356,782.4785,55.43999999999999,6.611583300913321,2.2757,1007.2099,0.0033,0.0055,0.08660000000000001,9.738700000000001,0.0024,1.4151,4.5495,6.0246,264.272,11.8225,0.006014437185036692,0.0099,0.0037999999999999996
33,6.8099,2809.0,8.5851,4.588,0.9314,-0.9364000000000005,6.1366,121.37889999999997,465.0063,0.9892,230.0787,682.5904,58.225699999999996,3.03,2.2658,1001.4256,0.0062,0.004,0.08180000000000001,8.7863,0.0006,1.1391,2.556,2.9235,277.55,9.5881,0.0031999999999999997,0.015199999999999998,0.0032000000000000006
34,13.369099999999998,2605.5,8.572,4.549,0.9215000000000001,5.206399999999999,18.3982,108.25049999999999,465.9612000000001,0.9865,231.1416,744.1374,58.622299999999996,3.816,2.3817,1010.6921000000001,0.0028,0.0038,0.1045,9.4316,0.0063,0.7591,1.8675,4.0558,264.272,17.6552,0.0028941089382647288,0.0123,0.0055
35,6.6656,2997.25,9.7836,4.659,0.928,1.2836000000000003,10.1086,63.3815,467.4168873265837,0.9616,231.98367244042706,702.0668,59.1488,4.41,2.2771,1007.4808,0.0037,0.0034,0.3004,13.0936,0.0053,1.0471,2.5616,12.572534636098244,264.47,11.9549,0.0025412435707114836,0.0082,0.006
36,9.1637,2657.75,8.9132,4.591,0.9302,1.0026999999999997,13.425099999999999,193.5199046976904,465.1800392074933,0.9918,230.6949,768.3565,57.54409999999999,3.082,2.2864,1001.4682,0.0049,0.0054,0.1339,9.8985,0.0003,0.7251,3.2894000000000005,7.1443,264.272,16.2693,0.0026254236929176694,0.0184,0.0016999999999999997
37,6.3494,2696.75,9.0447,4.621,0.9327000000000001,-2.6564,11.225499999999998,107.8561,464.9461,0.9845,229.6407,811.2656,58.8339,4.033,2.2434,996.3344,0.0036,0.0037,0.1247,8.1657,0.0012,1.1794,2.076,2.3646,272.572,17.0809,0.0055299960388921834,0.0131,0.0063
38,7.738900000000001,2621.0,8.9191,4.554,0.932,-0.06359999999999882,12.2282,95.9104,462.8862921811099,0.9857,231.2142,827.0727,57.6451,3.265,2.2569,999.8622,0.0054,0.0059,0.074,8.1525,0.0006,1.3454,5.4179,10.0705,256.014,18.3953,0.0067258032803813525,0.0137,0.0026999999999999997
39,12.5444,2642.25,9.2405,4.607,0.934,3.905499999999998,18.7055,123.28619999999997,467.8717,0.9901,231.37249991852954,759.1619,57.7094,3.428,2.3712,1009.6011,0.0073,0.0042,0.2488,7.8787,0.0001,1.7077,1.173,6.1617,263.176,13.0895,0.0050499150779544505,0.013,0.0118
40,12.102099999999998,2530.25,8.7512,4.6,0.9336,2.031800000000001,6.2829,135.73619999999997,464.5727532091415,0.9922,229.5449,791.9736,58.50990000000001,2.431,2.3187,1004.653,0.0044,0.0024,0.0917,12.3178,0.0004,0.9857,1.4316000000000002,4.3582,253.17000000000002,11.8247,0.0028999999999999994,0.0145,0.0028999999999999994
41,5.7692,2732.0,8.9336,4.585,0.933,17.387299999999996,9.389499999999998,193.5199046976904,467.2847,0.9891,231.3641004080533,735.4067,58.6421,3.759,2.2887,1009.9942,0.0031,0.0054,0.2409,8.585,0.0006,1.57,3.2632,5.7628,265.49,10.2289,0.0116,0.0158,0.0116
42,12.3463,2688.25,8.8909,4.582,0.9224,-0.15450000000000116,16.9064,99.0229,466.8650878280431,0.9626,230.3738,787.916,58.7766,2.923,2.4151,1007.1440000000001,0.0031,0.0035,0.183,8.9376,0.0038999999999999994,1.0877,1.8075,4.319,250.206,9.6762,0.005103185722556566,0.0116,0.003
43,9.0615,2626.75,8.7635,4.554,0.932,-0.33089999999999975,14.269099999999998,108.56379999999999,465.2253887057905,0.988,231.2351,714.6349,61.2828,5.952,2.2616,1014.2889,0.0038999999999999994,0.005,0.0348,8.0577,0.0007,1.229,2.4531,3.2036,264.272,13.1553,-0.0008854023720019297,0.0123,0.0022
44,11.080099999999998,2627.5,9.1855,4.61,0.9366000000000001,-5.718200000000001,20.0191,94.79710000000001,462.4653,0.9891,231.2891580329501,740.1718,59.303599999999996,3.165,2.3672,1006.3086,0.0036,0.0066,0.0968,8.9853,0.0008,1.226,1.6609,6.748,264.272,11.3021,0.0008428901162645802,0.0174,0.0037000000000000006
45,9.5055,2665.0,9.0121,4.609,0.9288000000000001,3.6500000000000017,12.174299999999999,79.5691,468.2488295325241,0.97,232.45833558145668,745.5714,56.98559999999999,3.6729999999999996,2.3375,1010.9003,0.0042,0.0046,0.1132,10.256,0.0009000000000000001,1.4481,3.0137,6.053599999999999,250.292,6.9274,0.002022192477028277,0.0101,0.0033999999999999994
46,15.2822,2628.75,9.094,4.551,0.9326,25.512700000000002,12.1563,87.71660000000001,468.0399885570438,0.9882,231.60294408336054,719.0445,57.8978,3.865,2.3756,998.6588,0.0037,0.0034,0.2019,6.0479,0.0004,0.6881,1.618,5.194899999999999,261.542,13.663,0.0032999999999999995,0.0106,0.0032999999999999995
47,8.2275,3433.4259809830564,8.536,4.55,0.9227999999999998,-5.6472999999999995,18.7736,107.73849999999999,468.88100000000003,0.9671,230.6455575938203,839.7342,58.147999999999996,4.184,2.3099000000000003,1000.7826,0.0031,0.0032,0.1991,8.5708,0.003,0.7481,4.2829,6.420400000000001,249.548,15.2177,0.0063465063358746346,0.0126,0.006599999999999999
48,12.3771,2665.25,8.8097,4.582,0.9330999999999999,1.860900000000001,7.1114,118.152,467.92290047554815,0.9917,230.7053,759.6441,59.305,3.029,2.2825999999999995,999.5619,0.0031,0.0057,0.0727,8.8196,0.0002,0.5244,3.2325000000000004,2.582,264.272,21.0996,0.006185862721063452,0.0279,0.0108
49,4.4707,2574.5,8.58,4.547,0.9148,-4.492700000000001,20.2418,118.39890000000001,464.72433346392063,0.9833,231.7058,732.8971,59.0025,3.467,2.4241,1016.53,0.0049,0.0034,0.1618,8.2088,0.003,0.462,2.0445,4.5794999999999995,264.272,11.28,0.006364284449881567,0.0098,0.0026999999999999997
50,6.0457,2661.5,8.8287,4.658,0.9359,17.400000000000002,11.951799999999999,100.6862,469.7191,0.9885000000000002,232.9026686688897,800.7351,57.09139999999999,4.484,2.3275,1003.243,0.0049,0.0072,0.2095,8.854,0.0003,0.7192,3.7937,5.1848,262.938,26.533399999999993,0.010091888188340878,0.028119031123689416,0.0058
51,8.2822,2613.0,8.7219,4.624,0.9329,1.6072999999999984,15.5718,70.459,467.64056702196825,0.9882,232.00327180299692,774.0379,59.3308,3.102,2.3257,1011.5203,0.0042,0.0048,0.0689,7.8666,0.0005,0.6317,1.9606,4.624899999999999,262.0615656709837,37.83043529381285,0.0067153597507859444,0.012,0.0052
52,10.036799999999998,3009.0,8.4092,4.563,0.9364,0.8873000000000006,11.9155,142.3256,464.48320000000007,0.9856000000000001,232.42440605909835,670.0627,58.3741,4.317,2.3132,1003.5673,0.0032,0.003,0.0783,10.7031,0.0017,1.0947,0.8912,3.9097,261.1422303594411,17.177,0.007449824920120848,0.0208,0.0033999999999999994
53,8.9192,2583.75,9.6515,4.638,0.9223,-2.713600000000001,18.4754,110.70689999999999,465.0289,0.9906,231.6601,743.0757,58.3573,4.156,2.2752,1004.9108,0.0033,0.0021,0.1737,8.5178,0.0006,0.7908,2.3545,6.015,257.404,37.83043529381285,0.005624133328678477,0.012900000000000002,0.006400000000000001
54,12.434599999999998,1989.3395997972646,9.1784,4.575,0.9300000000000002,5.338199999999999,28.696950452211325,81.5218,463.43590000000006,0.9897,231.4897347314174,779.8,58.9744,3.937,2.3497,1000.0948,0.0043,0.0024,0.0531,9.7353,0.0003,0.9994,2.3868,6.074799999999999,264.136,20.6127,0.0064,0.0101,0.006400000000000001
55,7.962700000000001,3030.25,8.5987,4.623,0.9251,1.6372999999999995,16.1673,74.3267,467.6885,0.9888,232.6318378965912,811.2332,58.7323,3.494,2.3259,996.2163,0.0031,0.0032,0.11569999999999998,10.2277,0.0007,0.5968,3.6631,6.026,250.0,7.3798,0.0062578543976472,0.013,0.004
56,7.095,2737.75,9.754,4.617,0.929,2.9691000000000005,12.162699999999997,71.1621,464.9791141210798,0.9913,231.72490732601042,744.2807,58.57659999999999,4.92,2.3063,1006.0844,0.0033,0.006,0.1553,9.4876,0.0006,0.5986,2.9625,3.4708,250.698,17.9606,0.005907187025294844,0.0111,0.0049
57,11.2565,2564.0,8.5855,4.588,0.9348000000000001,-1.0991000000000009,14.645400000000002,104.8566,467.25807859427437,0.9901999999999999,231.75275006337316,723.0805,58.31360000000001,4.171,2.4213999999999998,996.2322,0.0045,0.003,0.126,8.0304,0.0003,0.5662,2.0016,6.1979,248.774,12.3363,0.0081,0.0121,0.0081
58,6.0246,2765.75,8.7994,4.623,0.9251,2.9517999999999973,9.901499999999999,51.9428,468.707,0.9892,231.29960938489694,732.0802,59.0601,2.854,2.3573,1008.0704,0.0053,0.005,0.157,10.3095,0.0006,0.942,3.7173,4.885699999999999,262.8702156354793,11.7989,0.004905572572703201,0.013200000000000002,0.0044
59,9.0389,2988.25,8.5177,4.633,0.9227,-10.37,28.048199999999998,112.806,479.78696589061497,0.9901999999999999,231.96229635022837,695.9574,57.9622,4.264,2.295,1014.9178,0.0032,0.0052,0.0453,9.433699999999998,0.0003,0.6839,3.4347,4.4544,263.1829994768264,20.0978,0.013578082474501853,0.0265,0.01282994962957345
60,5.315,2517.0,8.2395,4.601,0.9327000000000001,1.344499999999999,14.983700000000002,99.8105,465.88633881802065,0.9905,231.4772,796.4259000000001,57.3415,3.358,2.2807999999999997,999.3366,0.0057,0.0047,0.1641,13.960448244491886,0.0003,0.9542999999999999,2.5599,3.9991,251.156,23.348799999999997,0.0029912356557894727,0.0145,0.0042
61,8.939946233099143,2707.0,8.1728,4.596,0.9353,1.1664000000000003,10.677299999999999,97.2315,465.75541685886657,0.9869,231.2249,704.2686,59.2046,3.7632316632439715,2.2986328727375582,1004.6957151780554,0.0043,0.0078,0.0705,7.9584,0.0007,1.0546,2.8037763990349367,3.4877999999999996,256.73,17.7267,0.0025,0.0153,0.0025
62,9.1878,2569.75,8.6544,4.534,0.9311,0.18730000000000088,6.4632,119.8033,466.15862367735104,0.9868,230.0474,770.2,59.2204,2.418,2.3922999999999996,1008.2756,0.005,0.0038,0.0789,8.5,0.0004,0.4406,1.0415,3.4793,268.152,22.863599999999998,0.00397492111271016,0.0157,0.0023
63,8.4061,2755.5,8.6397,4.632,0.9231,0.4835999999999998,11.707299999999998,111.81649999999999,468.3165,0.968,231.9185581992999,790.0665,59.4838,3.15,2.3121999999999994,1006.4593999999998,0.0053,0.0053,0.1316,9.5519,0.0027,0.9709,4.7874,3.9691,263.066,13.7941,0.007964833933848274,0.0117,0.0042
64,7.2911,2709.0,8.322,4.593,0.9312,4.080900000000002,13.4254,106.1224,464.80380345071296,0.9875,232.0602,712.0192,58.8463,2.962,2.4079,1003.8907,0.0034,0.0036,0.1315,13.960448244491886,0.0007,1.1606,4.3374,3.2357,264.272,14.5257,0.005048307463412102,0.0091,0.0059
65,11.622899999999998,1989.3395997972646,9.2007,4.558,0.9323,18.3936,13.169099999999998,80.3773,467.6064,0.9663,230.99266182593183,762.9077,56.854499999999994,3.034,2.2936,1010.834,0.0049,0.0065,0.244,7.4833,0.0023,1.1806,3.6984999999999997,4.2732,261.9726800756252,8.4505,0.007700000000000001,0.0099,0.0077
66,7.4457,2700.75,8.3331,4.571,0.9242,1.2809000000000001,12.606199999999998,119.42340000000002,467.2921,0.9679,231.45601475534397,754.992,59.23409999999999,4.754,2.349,1004.5944,0.0048,0.0047,0.0954,8.5052,0.0019,1.3101,2.4846,4.3922,266.8,17.6552,0.0017999999999999997,0.011,0.0018
67,8.2483,2641.5,8.7994,4.623,0.9251,0.5681999999999996,10.610999999999999,82.016,468.8755,0.9850000000000001,231.9983615696938,761.0257999999999,57.1673,2.854,2.3573,1008.0704,0.0063,0.0045,0.1858,10.5813,0.0011000000000000003,0.9852,2.5507,7.684000000000001,261.82516769906323,18.1001,0.0044,0.0147,0.0044
68,10.427399999999999,3064.25,9.5713,4.584,0.9360000000000002,8.0955,4.4283,106.6977,464.92909999999995,0.9849,231.90805219217702,740.0678,59.0927,3.263,2.3865,1002.1998,0.0029,0.0036,0.0827,8.6057,0.0005,1.2161,1.526,6.9474,262.4546363123815,12.4884,0.0034,0.026,0.0033999999999999994
69,6.7802,2511.75,9.088,4.604,0.9347,-1.9700000000000004,11.551799999999998,97.4935,465.42354363676327,0.9916000000000001,234.1873,707.236,59.650499999999994,2.8399999999999994,2.2797,1008.4892,0.0041,0.0031,0.0801,7.5909,0.0004,0.8065,3.6966000000000006,2.8027,256.778,12.6333,0.0065,0.0185,0.0065
70,11.740499999999999,2662.25,8.8249,4.594,0.9318,-8.225500000000002,28.696950452211325,89.8602,465.05539999999996,0.9847999999999999,231.40329006871804,768.9496,57.6821,4.122508181032924,2.331597073373504,1007.3554242801705,0.0073,0.0041,0.1278,7.2231,0.0008,0.6926,2.072,5.229299999999999,261.436,37.83043529381285,0.0034,0.0134,0.0033999999999999994
71,8.8695,2647.75,8.6544,4.601,0.9348000000000001,-0.7499999999999988,13.503699999999998,49.612199999999994,464.6389009992038,0.9659999999999999,230.7885,773.5931000000002,57.23490000000001,6.063,2.2647,1001.8289,0.0031,0.0052,0.1056,8.8828,0.003,1.3375,2.287,5.8268,261.234,11.8225,0.0039,0.0118,0.0038999999999999994
72,5.9385,2599.5,8.6472,4.622,0.9222000000000001,0.1627000000000004,14.619099999999998,183.20950000000002,466.2088,0.9703000000000002,228.9898,673.5806,59.2585,3.029,2.2825999999999995,999.5619,0.0051,0.0033,0.1293,8.5926,0.0012,1.0838,3.3198,3.2662,264.272,9.7546,0.0043,0.0141,0.0043
73,7.3634,3002.25,9.9964,4.588,0.9266,-1.9554999999999987,15.219999999999999,109.37839999999998,464.7533,0.9901999999999999,232.3035814496295,704.7627,57.4722,4.23,2.3161,1003.8773,0.0036,0.0068,0.2973,9.264,0.0003,1.1911,2.5785,7.1548,264.272,9.3484,0.006687078333132514,0.0125,0.0041
74,11.9908,2585.25,8.7538,4.612,0.9203,-1.3017999999999998,8.2146,93.94959999999999,469.8428103709022,0.9891,235.6203,753.7796,59.6445,4.385,2.2915,988.7396,0.0038999999999999994,0.0049,0.1267,8.8514,0.0006,0.7512,2.7777,5.6613999999999995,264.272,12.833,0.0082,0.0123,0.0082
75,8.7773,3433.4259809830564,9.0425,4.614,0.9312999999999999,-0.01909999999999877,14.254500000000002,72.6313,466.9783424969687,0.9905,230.57912911126206,758.1576,58.3868,4.92,2.3063,1006.0844,0.0046,0.0024,0.1043,8.844,0.0002,1.3303,1.7925,6.4234,250.556,15.9361,0.003277349777016582,0.028119031123689416,0.0037000000000000006
76,9.864299999999998,2482.75,9.1526,4.556,0.9167999999999998,-2.0327,11.9366,71.0981,465.42849999999993,0.9896,235.1533,771.077,56.6758,3.959,2.2563,1003.2011,0.0035,0.0041,0.2145,9.203299999999999,0.0007,1.2623,2.4722,4.817199999999999,280.32,17.4117,0.006362867215580595,0.0185,0.0024
77,7.656399999999999,2700.25,8.8546,4.681,0.9314,3.0981999999999976,15.2572,41.8038,466.50618905919225,0.9879000000000001,233.0361,732.2913,58.20140000000001,3.234,2.3883,1012.9822,0.0035,0.0032,0.0851,9.6698,0.0006,1.1412,1.4580000000000002,4.874099999999999,264.272,9.0462,0.0018999999999999998,0.0099,0.0018999999999999998
78,12.873499999999998,2598.0,8.2963,4.601,0.9185,-2.9609000000000014,14.941800000000002,94.0206,464.26270000000005,0.9907,234.4585,779.7144,59.3887,4.289,2.2859,995.0531,0.0056,0.0025,0.3278,10.4322,0.0002,0.7708,3.1463,7.3252,271.75,37.83043529381285,0.008366711463654385,0.015499999999999998,0.0106
79,12.212799999999998,2455.75,8.8519,4.658,0.9157,3.5436000000000027,19.2872,96.6675,466.70211660576626,0.9905,232.4964823359611,722.1561,57.8907,3.008,2.2726,996.6092,0.007783680547928912,0.0063,0.1308,8.4183,0.0002,1.0798,2.6581,4.3696,248.426,17.7634,0.004855889446550576,0.013499999999999998,0.0087
