,feature_60,feature_478,feature_133,feature_148,feature_349,feature_65,feature_435,feature_442,feature_34,feature_332,feature_118,feature_22,feature_3,feature_124
41,-1.9555,7.1548,2.3161,0.025,0.0201,21.9555,13.7654,0.7477,9.9964,0.0241,57.4722,-6453.75,2218.0555,15.89
42,-1.3018,5.6614,2.2915,0.0194,0.0281,21.3018,8.4459,0.8471,8.7538,0.0337,59.6445,-5175.5,2204.6667,15.54
43,-2.0327,4.8172,2.2563,0.0203,0.0229,22.0327,5.6548,0.4254,9.1526,0.03,56.6758,-5305.25,2231.0555,15.83
44,3.0982,4.8741,2.3883,0.0094,0.0192,16.9018,13.9335,0.7337,8.8546,0.0895,58.2014,-5548.25,2114.990560444201,15.91
45,-2.9609,7.3252,2.2859,0.0254,0.0134,22.9609,10.1575,0.8136,8.2963,0.0311,59.3887,-5426.0,2199.3,15.72
46,3.5436,4.3696,2.2726,0.0067,0.0199,16.4564,18.9251,0.6927,8.8519,0.0347,57.8907,-5329.25,2175.1222,15.76
47,1.5127,8.4684,2.3323,0.017,0.0239,18.4873,16.4479,1.0189,8.5779,0.0817,59.4696,-6447.25,2233.1556,15.97
48,1.17,4.533,2.3402,0.0081,0.0234,18.83,9.7785,0.8146,8.8132,0.0871,58.5681,-5545.75,2201.0667,15.88
49,-0.8045,5.2201,2.2472,0.0096,0.0152,20.8045,14.3598,0.7258,8.9979,0.1092,59.6825,-5439.25,2213.9111,15.72
50,0.7,3.952,2.2445,0.0101,0.0175,19.3,15.2516,0.8595,8.1161,0.0858,59.3614,-5339.5,2172.3111,15.79
51,0.9573,5.5044,2.212,0.0176,0.0219,19.0427,11.9272,0.5194,8.8356,0.1067,58.4191,-5663.5,2211.4,15.98
52,-3.3555,6.5896,2.2877,0.0213,0.020155230771957383,23.3555,5.0598,0.7392,8.9607,0.0782,57.102,-6408.75,2198.5667,15.91
53,-2.6109,2.5503,2.3936,0.0071,0.0151,22.6109,8.9998,0.7032,8.5571,0.0841,58.0021,-5621.0,2187.4111,15.87
54,-0.3736,5.7983,2.2937,0.0095,0.0127,20.3736,9.2971,0.7643,8.9635,0.0848,58.0777,-5135.0,2216.4778,15.98
55,-4.99,4.3431,2.2555,0.012,0.01928951487863502,24.99,6.0282,0.8229,10.05432146614536,0.0832,58.3851,-5491.75,2195.4444,15.74
56,0.1227,6.0602,2.3099,0.0181,0.0262,19.8773,9.1776,0.7928,9.5713,0.0998,59.2818,-6391.5,2186.9889,15.84
57,0.8745,5.0466,2.2588,0.0217,0.0125,19.1255,12.9555,0.869,8.5251,0.0264,58.637,-6409.5,2170.9667,15.95
58,-1.0182,6.2631,2.2725,0.0059,0.0142,21.0182,16.2183,0.466,8.7779,0.0858,58.1897,-5966.75,2227.2444,15.82
59,0.3036,6.8782,2.3177,0.0086,0.0189,19.6964,7.6823,1.062,8.8513,0.0969,59.459,-6259.5,2218.0555,15.8
60,2.0509,8.3516,2.2674,0.0207,0.026,17.9491,15.4171,0.6163,8.6556,0.0845,60.2727,-5445.25,2223.0444,15.85
61,4.1464,8.2175,2.4214,0.0181,0.0202,15.8536,5.7493,0.6222,8.5889,0.0865,59.3007,-5618.75,2162.7556,15.62
62,0.3245,8.9509,2.2949,0.0082,0.04999499086751431,19.6755,5.4458,0.6796,8.8973,0.1114,58.5453,-5390.0,2203.1667,15.7
63,-1.6436,7.076,2.4073,0.0143,0.0202,21.6436,7.8761,0.8133,8.2823,0.1071,58.434,-5539.5,2136.4111,15.72
64,2.2982,4.252,2.2821,0.0098,0.0171,17.7018,4.2138,0.593,8.6799,0.0861,58.4667,-5402.0,2227.9778,15.8
65,23.8864,3.626,2.3471,0.006,0.0395,16.1136,9.3799,0.6641,9.1638,0.0785,58.9705,-6599.25,2178.1444,15.75
66,3.8109,5.1132,2.2674,0.0118,0.0146,16.1891,10.6545,0.9274,8.9605,0.15596579239001845,61.0652,-5260.25,2223.0444,15.85
67,-6.74,4.736,2.3079,0.0161,0.0195,26.74,11.4899,0.3973,9.7137,0.0452,57.7747,-5415.25,2213.2889,15.71
68,2.2618,8.7071,2.2789,0.0171,0.0253,17.7382,12.2203,0.7852,9.7571,0.0989,59.3528,-5641.0,2285.905182248416,15.67
69,-0.4409,6.1962,2.2474,0.0143,0.0175,20.4409,12.1517,0.5779,8.3663,0.1187,58.4467,-5125.75,2172.3111,15.77
70,-3.1318977883566,5.622065113158471,2.3883,0.0169,0.0153,20.343964874001713,9.5164,0.7093,8.2981,0.0834,56.173,-5420.25,2192.7208195881644,15.91
71,-17.9336,4.7846,2.3407,0.0167,0.0237,34.62831765032473,7.1685,0.7574,9.043,0.0871,59.8788,-6364.25,2224.4778,15.84
72,-0.7155,2.1779,2.4151,0.0209,0.0245,20.7155,8.3029,0.593,8.6799,0.0939,59.0096,-5729.25,2170.7444,15.84
73,4.1509,5.0601,2.3099,0.0111,0.0285,15.8491,17.1637,0.8343,9.0622,0.084,57.356,-5566.75,2218.5778,15.84
74,3.9673,5.5115,2.2527,0.0061,0.0171,16.0327,7.2727,1.1213,9.0811,0.15596579239001845,57.6435,-6411.0,2215.1778,15.81
75,-3.88,4.8058,2.2711,0.0283,0.0122,23.88,4.6438,0.6268,8.3675,0.0315,58.2965,-5153.5,2205.5,15.77
76,-0.9945,6.5778,2.3883,0.0205,0.0284,20.9945,14.686,1.0541,8.287,0.1065,57.584,-5477.5,2114.990560444201,15.91
77,-4.6636,4.3419,2.2989,0.026,0.0224,24.6636,7.9362,0.7477,9.9964,0.0857,59.3441,-5592.75,2194.5889,15.84
78,-19.1518,3.4781,2.3347361652058716,0.0141,0.0283,34.62831765032473,8.6154,0.9836,8.8388,0.15596579239001845,59.5307,-6563.75,2172.3666,15.807566924080703
79,2.3318,5.6591,2.2877,0.0139,0.025764599918626382,17.6682,4.9712,0.9175,8.1605,0.1051,59.0924,-6416.25,2195.1,15.91
80,5.4018,3.3141,2.3038,0.0336,0.0146,14.5982,12.4288,0.8235,8.6406,0.0848,58.1356,-6565.5,2197.2667,15.85
81,-0.5691,3.3826,2.3978,0.0082,0.0156,20.5691,13.6743,0.811,9.2291,0.0939,57.826,-6420.25,2218.0555,15.76
82,-21.830037722827264,6.0188,2.3073,0.0181,0.0362,34.62831765032473,13.7095,0.7574,9.043,0.0968,59.3717,-5563.5,2205.2222,15.76
83,-6.8764,4.0285,2.2216,0.0172,0.0195,26.8764,5.3435,0.6163,8.6556,0.0452,59.3749,-5729.5,2173.4889,16.0
84,2.8136,5.8022,2.2802,0.0185,0.0164,17.1864,6.6705,0.7139,9.131,0.0897,57.8977,-5195.75,2224.6778,15.8
85,-3.7245,5.1156,2.3021,0.0256,0.0307,23.7245,11.7508,0.9175,8.1605,0.0368,57.9007,-6194.0,2187.9889,15.77
86,-1.2182,5.243,2.3161,0.0203,0.0342,21.2182,8.3418,0.7477,9.9964,0.0938,57.9601,-6411.75,2198.7222,15.89
87,-5.68,8.4634,2.2705,0.0226,0.0245,25.68,16.715,0.573,8.8215,0.0301,57.9296,-5422.75,2207.9555,15.83
88,1.2518,4.0841,2.2931,0.0171,0.0372,18.7482,7.3519,0.7532,8.6384,0.0819,59.948,-6473.25,2207.1,15.71
89,-0.1145,5.2041,2.2705,0.0099,0.0229,20.1145,12.8,0.573,8.8215,0.0323,56.959,-5404.5,2231.0555,15.83
90,19.5609,6.634,2.3128,0.023,0.0243,20.4391,12.2271,0.7507,9.4832,0.0969,56.9238,-6426.5,2177.3222,15.9
91,-3.7673,5.8656,2.2809,0.0185,0.0293,23.7673,9.5832,0.6787,8.3845,0.0304,57.9781,-5656.75,2207.9555,15.79
92,3.3918,5.4606,2.3301,0.011,0.022,16.6082,13.7056,0.3963,8.7696,0.0849,59.1695,-6590.75,2201.0667,16.0
93,8.0636,6.2537,2.3314,0.0234,0.0244,31.9364,7.2643,0.7524,8.872,0.0964,58.6494,-4781.5,2171.8111,15.77
94,3.2655,7.2471,2.4201,0.0219,0.0145,16.7345,11.6345,0.577,9.754,0.0865,58.391,-5636.75,2146.9111,15.56
95,2.2009,3.977,2.2892,0.0133,0.0191,17.7991,13.3617,0.5194,8.8356,0.1067,58.101,-5422.25,2221.3667,15.69
96,-2.63,4.9807,2.2697,0.0181,0.0221,22.63,3.1931,0.5377,8.7897,0.0819,58.0522,-5628.0,2200.7333,15.94
97,-2.7282,2.8666,2.4349,0.01,0.0143,22.7282,5.6402,0.7677,9.0942,0.0939,55.9622,-5181.75,2249.2556,15.77
98,2.6718,2.7091,2.2616,0.017,0.0213,17.3282,13.6712,0.9048,8.6772,0.15596579239001845,59.3171,-5604.5,2191.1333,15.86
99,1.6018,3.6852,2.2859,0.0207,0.0151,18.3982,6.6253,0.7532,8.6384,0.0792,60.2588,-6586.0,2195.1,15.72
100,-3.1255,4.0177,2.4167,0.0067,0.0203,23.1255,8.2055,0.9332,8.5862,0.1088,58.0532,-5870.5,2200.2,15.83
101,4.0991,3.9273,2.3025,0.0223,0.0289,15.9009,9.0308,0.6576,9.396,0.0873,58.2658,-5415.0,2178.0778,15.81
102,-6.3391,2.5684,2.2634,0.0129,0.0158,26.3391,11.9812,0.8859,8.9191,0.1087,58.3058,-4951.25,2211.6,15.76
103,6.2455,5.0709,2.3099,0.008,0.0277,13.7545,13.4393,0.768,8.8384,0.0915,56.7906,-6408.75,2196.8,15.84
104,-0.7245,4.6526,2.4108,0.0146,0.014,20.7245,5.3177,1.0541,8.287,0.0841,59.2772,-5704.5,2189.3556,15.84
105,-0.2709,3.3925,2.2954,0.0055,0.0247,20.2709,4.2496,0.9066,8.7552,0.0324,58.0887,-5394.25,2181.1889,15.59
106,10.8955,4.3312,2.3132,0.0217,0.0328,29.1045,10.3967,0.7524,8.872,0.1004,58.9973,-5593.75,2197.2333,15.84
107,27.65180300987378,12.045415078110173,2.3471,0.018,0.0162,10.8082,10.6416,0.8446,8.7947,0.0786,57.1135,-5653.75,2239.4223,15.75
108,-1.0909,5.7275,2.2596,0.024,0.0177,21.0909,14.5916,0.8859,8.9191,0.0686,58.0356,-5346.25,2218.6223,15.74
109,3.1136,7.6393,2.3078,0.0107,0.0296,34.62831765032473,14.206,0.9059,8.5405,0.0257,59.0588,-6406.25,2178.7333,15.88
110,-7.0082,7.8141,2.292,0.0207,0.0296,27.0082,7.4839,0.9276,8.5298,0.1088,58.7103,-5303.0,2243.8556,15.79
111,3.0718,6.275,2.2826,0.0188,0.0207,16.9282,18.5003,0.6385,8.2914,0.0851,58.6525,-5524.5,2236.1111,15.79
112,-1.5036,2.8462,2.2809,0.0192,0.0269,21.5036,8.2035,0.7852,9.7571,0.0863,59.4692,-5378.0,2209.6667,15.79
113,3.1845,5.4338,2.3453,0.0163,0.0182,16.8155,10.9164,1.0189,8.5779,0.0856,58.446,-6448.25,2236.0667,15.92
114,22.7173,5.3468,2.3194,0.0258,0.0219,17.2827,17.2293,0.8556,8.7879,0.1013,58.1878,-5302.75,2214.7111,15.9
115,2.32,4.7428,2.2569,0.0282,0.0264,17.68,9.8035,0.685,8.7646,0.084,59.3593,-5228.25,2203.4445,15.84
116,0.7864,5.0348,2.2732,0.0192,0.0217,19.2136,6.8992,0.6796,8.8973,0.0323,59.3716,-5307.75,2173.2778,15.73
117,2.0427,8.6072,2.3314,0.0192,0.0316,34.62831765032473,7.6458,0.9087,9.2362,0.0993,59.8751,-5336.5,2139.2667,15.77
118,2.43,3.6629,2.3453,0.0105,0.0163,17.57,7.0539,0.9735,8.4896,0.1017,59.2268,-5397.25,2184.8889,15.92
119,0.2818,4.4168,2.3162,0.0143,0.0261,19.7182,8.6348,0.5888,9.0776,0.0852,58.4977,-6211.25,2141.0667,15.75
120,-0.9236,6.5365,2.2647,0.0151,0.0225,20.9236,12.0312,0.7954,8.7548,0.1062,59.7702,-5759.75,2202.3556,15.83
121,5.3782,5.5785,2.3834,0.0098,0.0326,14.6218,15.3377,0.8235,8.6406,0.0803,59.801,-6401.75,2197.6444,15.83
122,0.42,6.8146,2.3883,0.02,0.0212,19.58,10.2941,0.8616,8.6695,0.0875,55.36453699428091,-5444.75,2228.7222,15.91
123,2.8236,7.9017,2.2959,0.0185,0.0216,17.1764,10.9202,0.9525,9.4749,0.0328,60.114,-5514.75,2180.8889,15.73
124,1.9936,6.7038,2.349,0.015,0.0247,18.0064,8.2886,0.4382,8.5407,0.0662,59.1527,-5611.75,2194.8,15.71
125,2.5855,3.1843,2.2949,0.0204,0.0366,17.4145,7.4233,0.8198,9.3868,0.0328,58.898,-5767.75,2200.1222,15.7
126,7.3164,3.2839,2.2989,0.0109,0.0169,12.6836,7.4868,0.713,8.3588,0.0896,58.439,-5585.25,2188.7111,15.84
127,-2.5436,5.4237,2.2749,0.0204,0.0192,22.5436,11.4566,0.4817,8.8105,0.0814,59.0946,-5305.75,2221.9778,15.79
128,4.6327,3.6741,2.295,0.023,0.04999499086751431,15.3673,13.2949,0.9725,8.5266,0.0977,58.1889,-5469.5,2208.4444,15.88
129,-0.6936,5.2008,2.3289,0.0112,0.0196,20.6936,4.3299,0.832,8.5615,0.0664,57.8466,-5279.5,2200.0666,15.94
130,-5.3264,5.4535,2.2732,0.0089,0.0163,25.3264,9.0909,0.6268,8.3675,0.0356,58.3971,-5636.0,2192.1889,15.71
131,2.8009,4.0832,2.3124,0.0126,0.020032751561044358,17.1991,3.8016,0.7865,8.5494,0.0818,59.9228,-6456.25,2210.3556,15.93
132,-10.6036,6.8752,2.3144,0.0059,0.0176,30.6036,10.9506,0.9059,8.5405,0.0969,57.5227,-6402.75,2197.6778,15.522239040847351
133,-5.9045,6.2047,2.2881,0.0311,0.0272,25.9045,10.1149,0.811,9.2291,0.0747,57.6363,-6367.0,2218.5778,15.87
134,-4.7682,3.8697,2.2982,0.0103,0.0238,24.7682,7.0079,1.026,8.941,0.1005,58.5285,-5552.0,2177.4333,15.57
135,5.65,9.0309,2.2909,0.0094,0.0165,14.35,10.038,1.0393,8.5135,0.0929,58.5894,-5278.0,2235.0556,15.89
136,0.6055,4.2645,2.2982,0.0141,0.0264,19.3945,5.6135,0.9525,9.4749,0.1104,55.9835,-5591.75,2192.7556,15.57
137,-2.5345,2.7794,2.2631,0.0151,0.0228,22.5345,8.6499,0.6373,8.8581,0.1187,58.1223,-5394.75,2210.2778,15.81
138,1.7018,4.1438,2.3138,0.0133,0.0211,18.2982,8.3608,0.7611,8.6472,0.1055,58.4162,-5078.75,2137.6111,15.71
139,0.2336,4.2573,2.2939,0.0134,0.0172,19.7664,3.5769,0.6163,8.6556,0.0935,60.326,-5207.25,2189.6778,15.83
140,-1.79,2.2725,2.2631,0.0147,0.0151,21.79,5.6567,0.7558,8.4278,0.0841,58.4188,-5445.5,2216.5,15.81
141,-0.1882,4.4714,2.2604,0.0079,0.0273,20.1882,12.6799,0.8452,9.065,0.1104,58.2202,-5822.75,2177.0333,15.76
142,-3.9509,4.1335,2.4023,0.0113,0.0236,23.9509,10.6927,0.9075,8.5735,0.1088,58.311,-5535.0,2231.6111,16.04
143,-8.4836,6.9918,2.2881,0.0266,0.0175,28.4836,9.4368,0.8384,8.5177,0.0823,58.9204,-6374.75,2224.0,15.87
144,3.88,4.6953,2.3132,0.007,0.0381,16.12,11.0064,0.687,8.8505,0.097,57.2166,-6279.5,2205.2222,15.84
145,6.8491,4.3849,2.3984,0.0118,0.0272,13.1509,1.6555,0.5374,9.0061,0.0901,57.6585,-5418.75,2208.6556,15.92
146,4.9336,5.8227,2.2729,0.0122,0.0284,15.0664,10.7754,0.4782,9.0744,0.15596579239001845,58.5351,-5519.25,2206.4,15.79
147,-3.8655,6.381,2.2647,0.0178,0.0203,23.8655,10.1236,0.7719,8.6611,0.1033,56.9935,-5554.5,2194.9556,15.83
148,-5.52,3.7167,2.2527,0.0298,0.033,25.52,13.5463,0.684,8.58,0.1017,59.0685,-5834.5,2215.5111,15.91
149,-0.6327,3.0271,2.2445,0.008,0.0197,20.6327,8.4502,0.6373,8.8581,0.084,58.6058,-5352.75,2247.3666,15.79
150,-2.5345,2.8331,2.4167,0.0047,0.0163,22.5345,10.2916,0.9332,8.5862,0.1088,58.3434,-5573.0,2219.7667,15.83
151,0.7,7.0696,2.2674,0.0088,0.0257,19.3,4.9411,0.481,9.088,0.15596579239001845,58.5588,-5311.0,2210.8556,15.85
152,-1.8045,7.2043,2.2544,0.0277,0.0205,21.8045,22.945143813126638,0.5329,8.6024,0.0272,58.5008,-6458.0,2187.3444,15.77
153,27.65180300987378,3.1529,2.3038,0.0255,0.0263,11.5991,14.4516,0.5593,9.5642,0.1004,59.9637,-5657.5,2243.7778,15.85
154,-3.1927,3.0517,2.3079,0.0211,0.0156,23.1927,12.8856,0.9186,8.4537,0.1024,58.1448,-5156.5,2208.9,15.71
155,-0.7036,4.8678,2.2728,0.0146,0.0251,20.7036,4.0297,1.1638,8.3324,0.0806,58.1742,-5473.25,2155.6333,15.99
156,-4.2327,7.7983,2.2474,0.0149,0.0184,24.2327,8.0406,0.7337,8.8546,0.1017,58.0722,-5675.0,2213.9111,15.77
157,6.7391,6.9887,2.4153,0.0138,0.0392,33.2609,7.8312,0.7584,10.05432146614536,0.0779,59.1555,-5493.75,2206.5112,15.75
158,1.1618,10.5293,2.2831,0.0142,0.0276,18.8382,7.0886,0.6805,8.5596,0.0607,58.5398,-5257.75,2188.6,15.8
159,-3.45,5.9053,2.3058,0.0171,0.018,23.45,8.7262,0.9707,8.886,0.0334,58.653,-6254.25,2204.2889,15.59
160,0.7955,2.4776,2.1995,0.0077,0.0224,19.2045,12.973,0.6815,8.8909,0.1045,58.2822,-5241.5,2200.1222,16.09
161,3.5264,6.2851,2.3308,0.012,0.022,16.4736,13.751,0.57,8.7662,0.085,56.2786,-6535.25,2217.8667,15.95
162,1.1782,6.4326,2.3044,0.0138,0.0228,18.8218,11.6311,0.9193,8.7418,0.0804,59.8217,-5372.25,2183.3444,15.9
163,9.5927,4.0186,2.3149,0.0327,0.034,10.4073,9.1085,0.7121,8.9416,0.086,58.4135,-5194.0,2224.0,15.88
164,0.5609,2.8961,2.2868,0.0184,0.02,19.4391,7.3815,0.8716,9.0121,0.0913,57.1032,-6515.25,2199.6334,15.77
165,4.5355,4.1739,2.3932,0.015,0.0145,15.4645,4.7138,0.6644,8.0787,0.0692,58.9506,-5593.5,2260.2222,15.81
166,-2.5682,3.2156,2.4349,0.0074,0.0171,22.5682,9.8216,0.593,8.6799,0.0811,58.5297,-5573.0,2200.2,15.77
167,2.9691,3.4776,2.2886,0.0249,0.029700242503378722,17.0309,9.0043,0.9066,8.7552,0.0312,58.3444,-5073.5,2192.7556,15.73
168,-0.0164,4.2753,2.2474,0.0143,0.0192,20.0164,5.074,0.6903,8.8548,0.0858,58.8089,-5949.25,2172.3111,15.77
169,2.9864,3.95,2.2674,0.0162,0.0327,17.0136,4.9943,0.8089,8.9036,0.1257,58.4186,-5211.0,2200.2282986873565,15.84
170,0.0855,7.3841,2.3323,0.0202,0.0222,19.9145,12.0598,0.9072,9.2016,0.0283,58.8843,-6411.5,2214.9333,15.98
171,0.5764,4.1425,2.2646,0.0124,0.0245,19.4236,11.4223,0.8705,8.3273,0.09,58.2474,-5348.75,2246.5778,15.89
172,-4.9191,5.6678,2.2757,0.0087,0.0204,24.9191,8.4929,0.6787,8.3845,0.0336,57.9331,-5540.0,2217.0,15.71
173,-4.15,3.8611,2.416,0.0087,0.0188,24.15,12.0743,0.714,8.7199,0.0819,59.6345,-6576.0,2200.9940042163207,15.89
174,1.4055,7.1475,2.2671,0.0132,0.0168,18.5945,13.4302,0.8659,8.7597,0.0997,58.1892,-5597.0,2241.1778,15.73
175,4.8018,6.4164,2.3025,0.0211,0.0262,15.1982,9.8228,1.0047,8.5952,0.086,60.0028,-6408.25,2186.9889,15.81
176,5.9155,5.5662,2.3984,0.0167,0.0317,14.0845,11.8631,0.7664,8.2832,0.0895,58.2218,-5344.25,2200.9556,15.92
177,2.28,7.5564,2.2771,0.026,0.0161,17.72,10.4826,0.7153,9.2047,0.1019,57.2015,-6495.25,2124.8444,16.01
178,5.6155,2.9642,2.2797,0.0152,0.0208,14.3845,6.9778,0.7674,8.4891,0.0956,59.1796,-6358.25,2218.8111,15.84
179,-10.8745,3.8138,2.3997,0.0089,0.0155,30.8745,5.2933,0.8384,8.8945,0.0785,58.566,-5529.25,2248.4222,15.77
180,0.1536,7.5974,2.416,0.0092,0.0259,19.8464,10.556,1.1623,9.4336,0.1092,58.2652,-5528.5,2231.9555,15.89
181,4.1591,2.9657,2.2717,0.0083,0.017,15.8409,13.5528,0.7724,8.7402,0.1011,58.3864,-5523.25,2199.6556,15.85
182,-5.0245,8.7115,2.3695,0.0317,0.0309,25.0245,11.4742,0.8962,9.5689,0.0937,59.2184,-6443.5,2203.0445,15.79
183,7.0591,5.8522,2.2588,0.0178,0.0141,12.9409,14.464,0.869,8.5251,0.0856,57.305,-6507.5,2173.4556,15.95
184,2.5491,5.6037,2.349,0.0168,0.0269,17.4509,9.3205,0.8161,8.3006,0.0662,58.7418,-5549.5,2134.7445,15.71
185,0.5982,3.1249,2.2939,0.0155,0.0242,19.4018,9.7144,0.5066,9.2064,0.084,57.9648,-5424.5,2205.2555,15.83
186,3.28,3.5925,2.3314,0.0198,0.0224,34.62831765032473,8.5837,1.0803,8.6324,0.0993,60.168,-5646.5,2139.2667,15.77
187,3.3691,5.0427,2.2729,0.0066,0.0278,16.6309,11.2843,0.5858,9.1637,0.089,59.4554,-5522.0,2206.9667,15.79
188,22.6227,4.5258,2.3216,0.0236,0.0156,17.3773,6.2859,1.1054,8.6789,0.0243,58.72,-5521.25,2195.1222,15.89
