,feature_1,feature_20,feature_22,feature_34,feature_60,feature_91,feature_92,feature_103,feature_104,feature_112,feature_116,feature_122,feature_130,feature_131,feature_154,feature_206,feature_248,feature_288,feature_317,feature_320,feature_337,feature_406,feature_461,feature_519,feature_588
28,3030.27,12.4608,-6154.0,9.1502,2.1109,9238.3601,0.13969999999999996,0.022099999999999995,-0.004200000000000001,231.6176690020599,806.2734,15.83,-0.4730999999999999,0.7589,0.0189,13.41,0.04606114471938281,0.1207,4.9162,5.168499999999999,8.099,0.0113,23.6929,1.787539244195344,0.0151
29,3035.89,12.58,-5341.25,8.6544,-4.4109,8628.6799,-0.028000000000000004,0.0371,-0.0101,230.123,730.2174,15.84,-2.553,0.8014,0.005999999999999999,5.5,0.034440731403531495,0.15409999999999996,6.3011,6.7671,8.0188,0.0368,32.6596,2.4239000000000006,0.0181
30,2943.58,12.5698,-5474.250000000001,8.979165514708328,8.9136,8527.2501,0.1834,-0.0483,-0.0039,231.36501895002212,737.8589,15.740000000000002,-0.3310999999999997,0.7681,0.013099999999999999,10.22,0.03160850027740247,0.1116,4.0809,6.1812,7.9086,0.0188,53.5488,1.9557838664472869,0.0145
31,3006.39,12.5218,-6305.25,8.5891,-2.0763999999999996,8763.57,-0.010900000000000005,-0.05739999999999999,-0.0141,234.2180473547301,755.3514,15.93,-1.655,0.7590999999999999,0.0047,9.35,0.0162,0.1247,6.314,8.1083,10.3051,0.0066,33.3826,0.9364668058441297,0.0102
32,3007.75,12.5488,-5639.749999999999,8.287,0.5518000000000003,8875.2099,-0.0036000000000000064,0.01739999999999999,-0.0123,231.79769681567234,782.4785,15.77,0.04729999999999975,0.6423,0.0091,8.84,0.0225,0.1373,6.4843,8.6604,9.7387,0.0264,56.318000000000005,1.709782310191107,0.013900000000000001
33,2936.51,12.4059,-5977.250000000001,8.5851,-0.9363999999999993,8163.3701,-0.0288,0.033599999999999984,-0.0158,230.0787,682.5904,15.79,-2.222,0.7822,0.009,4.38,0.022530757672264822,0.0877,6.5571,7.3995,8.7863,0.0165,22.4105,1.5396,0.0093
34,3021.83,12.4349,-5466.75,8.572,5.2063999999999995,8812.8499,0.0,0.0,-0.0102,231.1416,744.1374,15.9,0.0,0.8536000000000001,0.0122,5.7,0.018,0.15800000000000003,6.2473,8.0433,9.4316,0.0415,18.8183,1.6398,0.0184
35,3033.29,12.4998,-6279.0,9.7836,1.2835999999999999,8543.74,0.02509999999999998,-0.06039999999999999,-0.012,231.38616363900204,702.0668,15.95,-0.5203999999999996,0.7232000000000001,0.01,10.762745071119397,0.0293,0.1317,7.2355,11.4268,13.093599999999999,0.013500000000000002,14.2191,1.321568143942147,0.0189
36,2993.102175883704,12.56,-5477.0,8.9132,1.0027,8974.0602,0.06359999999999999,-0.015499999999999995,-0.0139,230.6949,768.3565,15.76,0.0,0.8253,0.0053,10.4,0.02398606241470931,0.1034,4.6087,10.3712,9.8985,0.0182,28.108100000000004,1.2376,0.0059
37,2951.06,12.5967,-5371.5,9.0447,-2.6563999999999997,9268.49,-0.029399999999999996,-0.04349999999999999,-0.0083,229.6407,811.2656,15.740000000000002,-0.5203999999999996,0.7154,0.011399999999999999,3.4899999999999998,0.02088129732877889,0.1598,6.3991,7.9876,8.1657,0.0084,18.1961,1.6881,0.0183
38,2994.06,12.505987793223706,-5176.249999999999,8.9191,-0.06360000000000043,9575.3898,0.0,0.0,-0.0106,231.2142,827.0727,15.83,-2.93,0.8145,0.0083,15.35,0.0380182612201006,0.3387,6.3318,7.5094,8.1525,0.0167,46.5021,2.0305,0.0071
39,2955.3,12.4247,-5641.250000000001,9.2405,3.905499999999999,8802.4499,0.0,0.0,-0.0068000000000000005,232.01024962086842,759.1619,15.699999999999998,0.7568999999999998,0.7859999999999999,0.014,8.66,0.0182,0.1051,4.3009,5.9099,7.878700000000001,0.0226,29.5865,1.6911628699582297,0.01493654754422961
40,2996.65,12.649,-5193.25,8.7512,2.0318000000000014,8754.48327150003,-0.1331,0.038900000000000004,-0.0101,229.5449,791.9736,15.740000000000002,0.6622999999999996,0.8781,0.0053,6.369999999999999,0.02225693699297098,0.0827,7.8022,9.0252,12.3178,0.0416,20.8576,2.1018,0.0106
41,2988.99,12.4231,-5369.000000000001,8.9336,7.822048890528892,8608.34,-0.1689,0.038500000000000006,-0.0078,230.90978825269687,735.4067,15.98,-0.04729999999999975,0.6287,0.0123,8.26,0.0332,0.20658437785477624,4.4239,5.722000000000001,8.585,0.012499999999999999,30.435600000000004,1.5021627500250034,0.018119563069418837
42,3054.52,12.612200000000001,-5770.75,8.8909,-0.15449999999999983,8997.84,-0.04349999999999998,0.006100000000000014,-0.0164,230.3738,787.916,15.82,0.04729999999999975,0.8343000000000002,0.0059,6.33,0.0219,0.1299,6.9441,4.795899999999999,8.9376,0.032,28.4535,1.6407,0.0108
43,3044.839430527873,12.550999999999998,-5658.25,8.7635,-0.3309000000000001,7936.6601,-0.03599999999999999,-0.029000000000000005,-0.0118,231.2351,714.6349,15.8,-1.797,0.5662,0.0127,4.78,0.027508772521669785,0.1248,5.7652,7.1902,8.0577,0.025499999999999995,45.2399,1.0659,0.0078
44,2977.43,12.4616,-5282.75,9.1855,-5.7181999999999995,8552.3599,-0.0094,0.03770000000000002,-0.0135,231.64035968857212,740.1718,15.87,-0.23650000000000015,0.8117,0.014800000000000002,9.82,0.03894761289416408,0.1301,4.4785,10.0673,8.9853,0.0277,33.5223,1.3508569335229845,0.0115
45,3017.87,12.5018,-5935.999999999999,9.0121,3.6499999999999986,8672.8999,-0.030199999999999994,0.06850000000000002,-0.01,230.5560955279287,745.5714,15.97,0.0,0.7987,0.0065,9.02,0.019,0.1319,5.774100000000001,10.6621,10.256,0.0105,30.783900000000003,1.679832363929959,0.0106
46,2981.7239181143827,12.5088,-5657.75,9.094,1.388976019221821,8394.1499,0.092,-0.012399999999999993,-0.004400000000000001,233.74782075166436,719.0445,15.699999999999998,-0.14189999999999994,0.6925,0.0203,7.739999999999999,0.0641,0.1348,4.3933,4.615899999999999,6.0479,0.0191,53.855,1.5372419625652443,0.0102
47,3006.055127370407,12.4661,-5226.5,8.536,-5.647300000000001,9839.3898,0.050599999999999985,-0.0706,-0.0119,232.64749366090157,839.7342,15.79,0.23650000000000015,0.6755,0.0061,9.04,0.04549999999999999,0.2493,7.076700000000001,5.726,8.5708,0.0227,45.946,1.670979638079239,0.0191
48,3182.8699999999994,12.612200000000001,-5603.75,8.8097,1.8608999999999996,8901.3802,0.1162,0.014399999999999994,-0.0092,230.7053,759.6441,15.78,1.4190000000000003,0.8209999999999998,0.0058,3.85,0.0219,0.24119999999999997,4.9588,9.7272,8.8196,0.0424,14.495000000000001,1.7113,0.0326
49,3037.2,12.498,-5508.5,8.58,-4.4927,9044.85,0.007699999999999998,0.03770000000000002,-0.01,231.7058,732.8971,15.84,-2.553,0.8014,0.015499999999999998,6.78,0.0162,0.09010000000000001,7.3851,5.4373,8.2088,0.0368,22.1105,2.012,0.0096
50,3024.15,12.6202,-6112.25,8.8287,5.0297003659295,9309.2001,-0.1676,0.06870000000000001,-0.0046,231.45233248260104,800.7351,15.750000000000002,-0.14189999999999994,0.7085,0.0161,7.230000000000001,0.0593,0.08980000000000002,4.9574,11.139000000000001,8.854,0.0316,31.099,1.4155796470183957,0.0191
51,3004.71,12.470599999999997,-5422.0,8.7219,1.6073000000000002,9025.0999,-0.08840000000000002,0.08519999999999997,-0.011,231.92410357258876,774.0379,16.0,-0.0946000000000002,0.7975,0.0167,7.03,0.02556790301670552,0.0688,6.179900000000001,6.4445,7.8666,0.018600000000000002,25.3724,1.6543944023639545,0.014900000000000002
52,2894.04,12.4616,-6280.75,8.4092,0.8872999999999999,9223.0399,0.06889999999999998,-0.08599999999999998,-0.004999999999999999,233.08359122838897,670.0627,15.82,0.8042000000000002,0.6518,0.0058,5.71,0.042165966787295894,0.17763528559132152,6.770599999999999,9.7086,10.7031,0.0212,47.8395,1.2284654029002817,0.0106
53,2997.45,12.6012,-5425.5,9.6515,-2.713600000000001,8835.2399,0.018700000000000015,0.023100000000000006,-0.0129,231.6601,743.0757,15.87,-1.277,0.7222999999999999,0.0065,9.09,0.027882130023874418,0.16489999999999996,7.607099999999999,4.325499999999999,8.5178,0.0115,21.568999999999996,2.6006,0.0203
54,2950.0,12.4743,-5776.407106290344,9.1784,5.338199999999999,8844.5601,-0.001100000000000007,0.0327,-0.004200000000000001,232.14003166254608,779.8,15.719999999999999,-0.04729999999999975,0.7304,0.011899999999999999,9.26,0.05070000000000001,0.18469098602678105,5.4647,10.670600000000002,9.7353,0.0314,25.280799999999996,1.2314960532898651,0.0218
55,2997.15,12.4841,-6310.25,8.5987,1.6373000000000009,9491.1301,0.10139999999999998,-0.041100000000000005,-0.013,232.39312515094048,811.2332,15.740000000000002,-0.04729999999999975,0.6887,0.0055,8.83,0.0154,0.223,5.5742,11.3511,10.2277,0.0143,35.497,1.263252224049675,0.012200000000000003
56,3058.6,12.4618,-5490.25,9.754,2.9691000000000014,8726.7798,0.015199999999999997,0.021099999999999987,-0.0089,232.57505670951886,744.2807,15.92,-0.0946000000000002,0.7435999999999999,0.006299999999999999,5.07,0.020299999999999995,0.0928,5.5332,10.2887,9.4876,0.0112,16.6688,1.0541112891184001,0.0146
57,2940.26,12.4743,-5273.0,8.5855,-1.0990999999999993,8220.8401,0.014500000000000013,0.08139999999999999,-0.0085,232.24708331948892,723.0805,15.62,0.14189999999999994,0.7697,0.0053,8.97,0.051,0.1468,5.4346,6.6419,8.0304,0.0354,18.1084,1.336102258320529,0.0276
58,3053.49,12.5894,-5427.749999999999,8.7994,2.9517999999999986,8588.1999,-0.1999,0.0916,-0.0118,232.15973927982705,732.0802,15.87,-0.9461000000000002,0.8244,0.011399999999999999,7.150000000000001,0.0176,0.23720000000000002,6.778,11.079900000000002,10.3095,0.0328,13.4574,1.3360629396642312,0.0156
59,3035.75,12.470000000000002,-6439.000000000001,8.5177,-10.37,9092.3101,0.0336,0.004499999999999992,-0.0117,232.87186469550036,695.9574,15.82,-0.04729999999999975,0.6751,0.0218,6.910000000000001,0.040092812629639374,0.12689714887298814,5.9763,10.6012,9.4337,0.019800000000000005,42.3395,1.2917128334913295,0.017754276344245503
60,3017.39,12.473184912490238,-5250.75,8.2395,1.3444999999999987,9055.269899999998,0.0,0.0,-0.0136,231.4772,796.4259,15.76,-1.2290000000000003,0.7906000000000001,0.005999999999999999,5.94,0.02326140548598405,0.132,5.6354,10.2987,10.31636860624472,0.0095,20.9694,2.3081,0.013500000000000002
61,2978.81,12.4555,-5153.25,8.1728,1.1664000000000003,8992.6702,-0.022299999999999997,0.0022000000000000006,-0.0142,231.2249,704.2686,15.78665906569898,-1.2902941009409106,0.641594455784007,0.009284854202294026,5.33,0.03115986469551114,0.1885159061678294,6.9172,6.4475999999999996,7.9584,0.023589147306412317,37.7546,1.9592,0.0086
62,2994.22,12.5412,-5359.25,8.6544,0.1873000000000005,8946.8699,-0.2011,0.05059999999999998,-0.0137,230.0474,770.2,15.8,-2.033,0.8826,0.0113,5.2,0.022232949720364055,0.1935,7.5845,7.1809,8.5,0.0323,18.1433,2.0695,0.0072
63,3040.34,12.5222,-5575.25,8.6397,0.48360000000000036,9242.01,-0.0142,0.037299999999999986,-0.0052,230.57226808377987,790.0665,15.87,-0.4258000000000001,0.7784999999999999,0.014200000000000003,5.95,0.023715777033151402,0.1433,6.8608,6.9173,9.5519,0.0108,20.4401,1.4989070668728461,0.0151
64,3171.5399999999995,12.499,-6029.000000000001,8.322,4.080899999999999,8373.9599,0.05710000000000002,-0.002799999999999996,-0.0114,232.0602,712.0192,15.79,-1.986,0.8529,0.0214,4.87,0.02999463122008227,0.0876,6.073300000000001,8.9913,11.13672760450743,0.030400000000000003,30.1043,2.0513,0.0181
65,2884.74,12.476099999999999,-5422.906452861887,9.2007,4.02285381603931,8621.49,0.0,0.0,-0.0108,230.2723721995897,762.9077,15.96,-0.4730999999999999,0.8093000000000001,0.014899999999999998,6.2799999999999985,0.035697054123906884,0.2162856800221985,5.1588,6.9612,7.483300000000001,0.0134,25.904999999999998,1.2905554346377381,0.0213
66,3045.07,12.4349,-5371.25,8.3331,1.2808999999999997,8796.8197,-0.039900000000000005,-0.0016999999999999958,-0.0112,232.69280315127554,754.992,15.65,-0.5677000000000001,0.6697,0.0189,6.47,0.0174,0.127,6.2122,8.7815,8.5052,0.0332,26.564899999999998,1.3341549181846075,0.0058
67,3085.57,12.530200000000002,-5932.0,8.7994,0.5682000000000006,8785.2899,-0.06041851003887371,0.1089,-0.0122,230.52196197800586,761.0258,15.87,-0.9461000000000002,0.8244,0.0112,11.19,0.0359,0.2578,5.931,11.6452,10.5813,0.0328,10.8607,1.4462233921404968,0.0156
68,2954.36,12.4896,-6383.750000000001,9.5713,8.095500000000001,8701.1101,0.0515,-0.0459,-0.0106,231.37148093370223,740.0678,15.740000000000002,0.5203999999999996,0.698,0.0198,10.23,0.042573318715491706,0.2272,5.944799999999999,9.1487,8.6057,0.0278,46.4202,1.9573577674118237,0.0106
69,2908.47,12.572200000000002,-5377.0,9.088,-1.9700000000000004,8362.97,0.0987,0.0195,-0.0111,234.1873,707.236,15.82,1.6550000000000002,0.8136999999999999,0.007199999999999999,4.15,0.02779179606277238,0.2289,5.684799999999999,7.3351,7.5909,0.0461,22.133399999999998,2.866,0.0192
70,3031.9,12.4743,-5393.250000000001,8.8249,-8.2255,8929.2,0.1354,-0.033600000000000005,-0.0053,230.498647149245,768.9496,15.807293847274583,0.08616508377487052,0.767238820341153,0.0133,7.579999999999999,0.034453023013747086,0.2387,4.7156,5.171,7.2231,0.023313285018767314,35.7201,1.966344844940656,0.0083
71,3084.23,12.5488,-5692.5,8.6544,-0.7499999999999994,8854.61,0.030900000000000028,-0.035699999999999996,-0.0091,230.7885,773.5931,15.750000000000002,-3.025,0.562,0.011999999999999999,8.49,0.0181,0.1262,5.4452,8.4755,8.8828,0.0241,43.5382,1.8422,0.0156
72,2914.04,12.464700000000002,-5326.5,8.6472,0.16269999999999998,8646.3799,0.08809999999999998,-0.0437,-0.0093,228.9898,673.5806,15.78,1.4190000000000003,0.8209999999999998,0.014800000000000002,4.89,0.023299999999999998,0.154,7.4082,4.467,8.5926,0.0424,22.222099999999998,1.5409999999999997,0.0152
73,2993.48,12.475899999999998,-6453.75,9.035756604873509,-1.9554999999999996,8842.5401,0.07279999999999999,-0.041,-0.0059,231.58301235701416,704.7627,15.8,-0.23650000000000015,0.7527,0.0047,10.52,0.03850832457711787,0.22180000000000002,6.114,5.0497999999999985,9.264,0.022,20.3639,1.8977510030482125,0.0112
74,2990.46,12.424500000000002,-5175.5,8.7538,-1.3017999999999998,8705.2835871174,-0.10340000000000002,0.04529999999999999,-0.0096,235.6203,753.7796,15.56,-1.088,0.592,0.0139,8.42,0.030054768967124876,0.0958,7.819,4.7613,8.8514,0.030400000000000003,8.6169,0.7811,0.0266
75,3064.81,12.5094,-5336.0,9.0425,-0.019100000000000433,8846.63,-0.1227,-0.014899999999999998,-0.0132,230.77338127118892,758.1576,15.92,-0.0946000000000002,0.7435999999999999,0.0056,9.75,0.0411,0.1281,5.5926,6.8615,8.844,0.0112,31.245299999999997,1.4551709759754514,0.012700000000000001
76,3019.44,12.4363,-5305.25,9.1526,-2.0327,8790.21,-0.217,0.0684,-0.0124,235.1533,771.077,15.81,-1.2290000000000003,0.7189,0.0151,7.01,0.023776705013184365,0.0909,8.1124,4.8461,9.2033,0.0101,42.9683,1.6057,0.0078
77,3058.91,12.5106,-5548.250000000001,8.8546,3.0982,8445.5301,0.08019999999999998,-0.0654,-0.0126,233.0361,732.2913,15.84,-2.647,0.8348999999999999,0.0054,7.050000000000001,0.0435,0.15519999999999998,6.0793,8.9793,9.6698,0.035,15.239799999999999,1.0899,0.0058
78,2963.26,12.5184,-5426.000000000001,8.2963,-2.9608999999999996,8965.11,-0.1031,0.018000000000000002,-0.0141,234.4585,779.7144,15.63,-0.8042000000000002,0.6534,0.0171,10.81,0.029007827028241194,0.2147,7.597,4.688699999999999,10.4322,0.0258,41.0931,2.8104,0.017406008947706907
79,3010.75,12.5145,-5329.25,8.8519,3.5435999999999996,8512.3,0.04330000000000001,-0.0681,-0.0143,231.31601576740343,722.1561,15.76,-2.033,0.8121000000000002,0.0061,6.56,0.0,0.0817,6.6434,4.9575,8.4183,0.0325,36.1226,1.6659970404597615,0.0207
80,2939.6,12.530200000000002,-6447.25,8.5779,1.5127000000000004,8666.5399,-0.0169,0.10670000000000003,-0.0096,231.80138865018327,720.4036,15.96,0.04729999999999975,0.8162,0.0176,12.38,0.025068195538530735,0.0611,6.4961,10.6519,10.7125,0.0122,19.107,1.3172503189982105,0.0277
81,2965.52,12.499,-5545.75,8.8132,1.1699999999999995,8944.2699,-0.103,0.058899999999999994,-0.007000000000000001,232.01447435737688,762.103,15.86,-0.4730999999999999,0.8318,0.0059,6.39,0.024483687145561754,0.3078,6.3433,8.8426,10.4546,0.0114,14.786899999999997,1.3959644085304208,0.0129
82,3188.9,12.408968846770776,-5439.25,8.9979,-0.8045000000000008,8910.68,-0.01950000000000001,0.03520000000000001,-0.0093,230.8775,680.5773,15.719999999999999,-3.779,0.5708,0.0054,7.99,0.03184282065998892,0.1507,5.1675,9.9205,9.96,0.0228,25.1543,0.9154,0.0187
83,3025.81,12.4896,-5513.5,9.754,2.9899999999999998,8700.71,0.06750000000000002,-0.033299999999999996,-0.010256727524357395,231.90952927535915,749.6111,15.86,0.04729999999999975,0.7747,0.018,9.9,0.0168,0.1418,5.0532,9.3046,9.4448,0.014199999999999999,28.116,1.5750436821746199,0.0113
84,3049.19,12.4371,-6472.5,8.6667,1.6345439322261388,8783.97,0.09520000000000003,-0.0018000000000000036,-0.0070999999999999995,232.95104174439123,741.6048,15.699999999999998,0.3310999999999997,0.7635999999999998,0.0204,10.31,0.0427,0.0734,3.6650000000000005,4.3736999999999995,6.2821,0.0302,27.961299999999998,1.9542452708245157,0.0218
85,3033.11,12.3351,-5339.5,8.1161,0.6999999999999994,8943.6502,-0.02260000000000001,0.002699999999999988,-0.0106,229.9405,748.6221,15.740000000000002,-3.5429999999999997,0.6304,0.010199999999999997,5.88,0.021078103691233648,0.09210000000000002,5.0174,8.4733,7.9876000000000005,0.0199,31.0537,1.7314999999999998,0.0191
86,2917.09,12.6278,-5633.25,8.6013,10.995499999999998,8783.23,0.03590000000000003,-0.1327,-0.007700000000000001,231.16363912775367,761.2689,15.77,-0.04729999999999975,0.6586,0.0145,13.970000000000002,0.0334,0.2199,5.4651,9.2144,10.4214,0.0217,27.265499999999996,1.2546566265815409,0.014100000000000001
