,feature_60,feature_478,feature_133,feature_65,feature_349,feature_435,feature_124,feature_34,feature_563,feature_118,feature_442,feature_148
133,3.2509,5.7289,2.2588,16.7491,0.0222,17.0732,15.95,8.6772,264.272,57.8296,0.9048,0.0074
134,2.3318,5.6591,2.2877,17.6682,0.025637242294381208,4.9712,15.91,8.1605,267.712,59.0924,0.9175,0.0139
135,5.4018,3.3141,2.3038,14.5982,0.0146,12.4288,15.85,8.6406,261.5793955772936,58.1356,0.8235,0.0336
136,-0.5691,3.3826,2.3978,20.5691,0.0156,13.6743,15.76,9.2291,248.468,57.826,0.811,0.0082
137,-21.83015303054365,6.0188,2.3073,34.62861705988786,0.0362,13.7095,15.76,9.043,264.272,59.3717,0.7574,0.0181
138,-1.0573,3.3903,2.2771,21.0573,0.024,12.0108,16.01,8.9635,284.73166352931474,58.6458,0.7643,0.037782954220831
139,-6.8764,4.0285,2.2216,26.8764,0.0195,5.3435,16.0,8.6556,279.076,59.3749,0.6163,0.0172
140,2.8136,5.8022,2.2802,17.1864,0.0164,6.6705,15.8,9.131,267.726,57.8977,0.7139,0.0185
141,-3.7245,5.1156,2.3021,23.7245,0.0307,11.7508,15.77,8.1605,274.576,57.9007,0.9175,0.0256
142,-1.2182,5.243,2.3161,21.2182,0.0342,8.3418,15.89,9.9964,267.428,57.9601,0.7477,0.0203
143,-5.68,8.4634,2.2705,25.68,0.0245,16.715,15.83,8.8215,284.73166352931474,57.9296,0.573,0.0226
144,1.2518,4.0841,2.2931,18.7482,0.0372,7.3519,15.71,8.6384,264.272,59.948,0.7532,0.0171
145,-0.1145,5.2041,2.2705,20.1145,0.0229,12.8,15.83,8.8215,252.594,56.959,0.573,0.0099
146,19.5609,6.634,2.3128,20.4391,0.0243,12.2271,15.9,9.4832,261.9223731857147,56.9238,0.7507,0.023
147,-3.7673,5.8656,2.2809,23.7673,0.0293,9.5832,15.79,8.3845,264.272,57.9781,0.6787,0.0185
148,-3.6855,5.7486,2.3063,23.6855,0.0291,12.6008,15.96,8.5855,265.448,59.8959,0.9588,0.013
149,3.3918,5.4606,2.3301,16.6082,0.022,13.7056,16.0,8.7696,264.272,59.1695,0.3963,0.011
150,-2.5036,5.4421,2.4196,22.5036,0.0128,9.2481,15.86,8.7383,264.272,57.1369,1.0186,0.007
151,16.2418,6.1628,2.298,23.7582,0.0293,9.3071,15.86,8.5788,268.064,58.2266,0.9683,0.0265
152,4.6609,4.2114,2.3997,34.62861705988786,0.0386,23.283439254242147,15.77,8.7487,261.2,59.057,1.0459,0.0199
153,1.5882,2.8513,2.3237,34.62861705988786,0.0169,12.6824,15.85,10.056017592522666,262.4883293814981,58.6601,0.7584,0.0248
154,24.14,8.171,2.298,15.86,0.0187,15.1561,15.86,9.1757,262.14732495442297,58.6369,0.7059,0.0297
155,0.1518,3.0125,2.2928,19.8482,0.0239,8.6891,15.91,9.5713,248.276,58.6862,0.7928,0.01
156,8.0636,6.2537,2.3314,31.9364,0.0244,7.2643,15.77,8.872,262.798,58.6494,0.7524,0.0234
157,25.0836,8.3929,2.2764,14.9164,0.037,7.9778,15.89,9.6234,264.188,59.5776,0.5955,0.0327
158,3.2655,7.2471,2.4201,16.7345,0.0145,11.6345,15.56,9.754,264.36,58.391,0.577,0.0219
159,2.2009,3.977,2.2892,17.7991,0.0191,13.3617,15.69,8.8356,273.0,58.101,0.5194,0.0133
160,-6.6409,2.9266,2.3884,26.6409,0.0186,18.1344,15.85,9.4336,264.272,59.2674,1.1623,0.0084
161,-3.7045,6.9715,2.2553,23.7045,0.0264,9.6578,15.76,8.6695,264.272,56.3672,0.8616,0.0213
162,-2.63,4.9807,2.2697,22.63,0.0221,3.1931,15.94,8.7897,261.56108721725525,58.0522,0.5377,0.0181
163,-2.7282,2.8666,2.4349,22.7282,0.0143,5.6402,15.77,9.0942,264.272,55.9622,0.7677,0.01
164,2.6718,2.7091,2.2616,17.3282,0.0213,13.6712,15.86,8.6772,266.568,59.3171,0.9048,0.017
165,1.0045,6.8317,2.2909,18.9955,0.0264,11.2676,15.89,8.9546,249.896,58.8773,0.8883,0.0078
166,1.6018,3.6852,2.2859,18.3982,0.0151,6.6253,15.72,8.6384,264.272,60.2588,0.7532,0.0207
167,20.7209,4.6032,2.3715,19.2791,0.0462,13.3739,15.81,8.6211,263.24348762990394,58.7712,0.7408,0.0322
168,-3.1255,4.0177,2.4167,23.1255,0.0203,8.2055,15.83,8.5862,264.272,58.0532,0.9332,0.0067
169,4.0991,3.9273,2.3025,15.9009,0.0289,9.0308,15.81,9.396,264.272,58.2658,0.6576,0.0223
170,-6.3391,2.5684,2.2634,26.3391,0.0158,11.9812,15.76,8.9191,264.272,58.3058,0.8859,0.0129
171,6.2455,5.0709,2.3099,13.7545,0.0277,13.4393,15.84,8.8384,261.2911295936186,56.7906,0.768,0.008
172,10.2109,4.8214,2.3403,29.7891,0.0405,16.5962,15.85,9.1502,263.22014749024163,59.0759,0.7162,0.0231
173,26.7745,5.7668,2.3403,13.2255,0.0371,12.4561,15.85,8.6667,265.296,57.9642,1.0959,0.0203
174,-0.7245,4.6526,2.4108,20.7245,0.014,5.3177,15.84,8.287,267.526,59.2772,1.0541,0.0146
175,-0.2709,3.3925,2.2954,20.2709,0.0247,4.2496,15.59,8.7552,253.892,58.0887,0.9066,0.0055
176,10.8955,4.3312,2.3132,29.1045,0.0328,10.3967,15.84,8.872,262.65580535200655,58.9973,0.7524,0.0217
177,27.651944607378546,12.050161098801356,2.3471,10.8082,0.0162,10.6416,15.75,8.7947,263.738,57.1135,0.8446,0.018
178,-1.0909,5.7275,2.2596,21.0909,0.0177,14.5916,15.74,8.9191,264.272,58.0356,0.8859,0.024
179,-0.5655,4.8219,2.2711,20.5655,0.0209,8.2409,15.77,9.2036,270.686,61.1938,0.7277,0.0206
180,-2.8818,5.3451,2.2967,22.8818,0.015,3.7139,15.94,8.8132,271.168,58.1892,0.8146,0.0219
181,3.1136,7.6393,2.3078,34.62861705988786,0.0296,14.206,15.88,8.5405,247.164,59.0588,0.9059,0.0107
182,-7.0082,7.8141,2.292,27.0082,0.0296,7.4839,15.79,8.5298,264.272,58.7103,0.9276,0.0207
183,3.0718,6.275,2.2826,16.9282,0.0207,18.5003,15.79,8.2914,270.158,58.6525,0.6385,0.0188
184,-1.5036,2.8462,2.2809,21.5036,0.0269,8.2035,15.79,9.7571,264.272,59.4692,0.7852,0.0192
185,3.1845,5.4338,2.3453,16.8155,0.0182,10.9164,15.92,8.5779,266.496,58.446,1.0189,0.0163
186,22.7173,5.3468,2.3194,17.2827,0.0219,17.2293,15.9,8.7879,250.474,58.1878,0.8556,0.0258
187,-12.1527,5.0961,2.3378,32.1527,0.0132,8.4243,15.81,8.6309,262.136,58.974,1.148,0.0159
188,2.32,4.7428,2.2569,17.68,0.0264,9.8035,15.84,8.7646,272.624,59.3593,0.685,0.0282
189,0.7864,5.0348,2.2732,19.2136,0.0217,6.8992,15.73,8.8973,277.982,59.3716,0.6796,0.0192
190,-2.4818,3.3746,2.212,22.4818,0.0202,8.6837,15.98,8.2914,268.894,58.8897,0.6385,0.0176
191,9.3336,8.5107,2.3313,30.6664,0.0153,4.5545,15.91,9.1784,264.188,59.1544,0.7898,0.0141
192,2.0427,8.6072,2.3314,34.62861705988786,0.0316,7.6458,15.77,9.2362,262.30114372110836,59.8751,0.9087,0.0192
193,2.43,3.6629,2.3453,17.57,0.0163,7.0539,15.92,8.4896,264.272,59.2268,0.9735,0.0105
194,0.3036,7.5994,2.3401,19.6964,0.0216,3.3128,15.94,9.308,267.28,56.5454,1.0078,0.0196
195,0.2464,6.4316,2.4023,19.7536,0.0241,6.0,16.04,8.9191,264.272,58.3508,0.8859,0.0124
196,1.2691,6.5857,2.3207,18.7309,0.0301,15.1735,15.83,8.3179,258.346,58.5549,0.6257,0.012
197,0.2818,4.4168,2.3162,19.7182,0.0261,8.6348,15.75,9.0776,262.98,58.4977,0.5888,0.0143
198,-0.9236,6.5365,2.2647,20.9236,0.0225,12.0312,15.83,8.7548,264.272,59.7702,0.7954,0.0151
199,5.3782,5.5785,2.3834,14.6218,0.0326,15.3377,15.83,8.6406,251.098,59.801,0.8235,0.0098
200,0.8045,7.4993,2.2392,19.1955,0.033,15.5651,15.83,8.9541,264.39,59.0791,0.4749,0.0177
201,0.42,6.8146,2.3883,19.58,0.0212,10.2941,15.91,8.6695,272.358,55.36440966816628,0.8616,0.02
202,2.8236,7.9017,2.2959,17.1764,0.0216,10.9202,15.73,9.4749,264.272,60.114,0.9525,0.0185
203,1.3282,2.8024,2.3479,18.6718,0.0277,11.4441,15.58,8.0787,264.272,55.36440966816628,0.6644,0.0086
204,1.9936,6.7038,2.349,18.0064,0.0247,8.2886,15.71,8.5407,266.33,59.1527,0.4382,0.015
205,2.5855,3.1843,2.2949,17.4145,0.0366,7.4233,15.7,9.3868,271.406,58.898,0.8198,0.0204
206,16.4073,6.6161,2.3038,23.5927,0.0411,12.9262,15.91,8.6829,269.33,59.4864,0.7158,0.0255
207,6.6827,5.5553,2.2989,13.3173,0.0247,11.8804,15.84,8.572,266.086,58.2106,0.9238,0.0178
208,2.8245,4.2813,2.307,17.1755,0.0205,9.3094,15.9,9.5713,261.92500514408874,59.4937,0.7928,0.0078
209,7.3164,3.2839,2.2989,12.6836,0.0169,7.4868,15.84,8.3588,247.666,58.439,0.713,0.0109
210,7.0709,5.7825,2.2773,12.9291,0.0205,11.0769,15.97,8.7851,264.716,58.7687,0.4389,0.0189
211,-2.5436,5.4237,2.2749,22.5436,0.0192,11.4566,15.79,8.8105,267.884,59.0946,0.4817,0.0204
212,4.6327,3.6741,2.295,15.3673,0.04999901438308338,13.2949,15.88,8.5266,249.402,58.1889,0.9725,0.023
213,-0.6936,5.2008,2.3289,20.6936,0.0196,4.3299,15.94,8.5615,251.508,57.8466,0.832,0.0112
214,-0.9409,6.4924,2.3503,20.9409,0.0122,5.3625,15.87,10.056017592522666,249.254,59.3493,0.7681,0.0075
215,-5.3264,5.4535,2.2732,25.3264,0.0163,9.0909,15.71,8.3675,264.272,58.3971,0.6268,0.0089
216,2.8009,4.0832,2.3124,17.1991,0.019526751326819813,3.8016,15.93,8.5494,256.698,59.9228,0.7865,0.0126
217,-10.6036,6.8752,2.3144,30.6036,0.0176,10.9506,15.522239036503423,8.5405,261.2559791581511,57.5227,0.9059,0.0059
218,-5.9045,6.2047,2.2881,25.9045,0.0272,10.1149,15.87,9.2291,264.272,57.6363,0.811,0.0311
219,-4.7682,3.8697,2.2982,24.7682,0.0238,7.0079,15.57,8.941,259.108,58.5285,1.026,0.0103
220,12.8982,8.285,2.3954,27.1018,0.0341,23.283439254242147,15.78,9.2007,243.178,59.1221,0.7015,0.0091
221,5.65,9.0309,2.2909,14.35,0.0165,10.038,15.89,8.5135,260.97382651009843,58.5894,1.0393,0.0094
222,0.6055,4.2645,2.2982,19.3945,0.0264,5.6135,15.57,9.4749,264.272,55.9835,0.9525,0.0141
223,1.0291,6.679,2.3259,18.9709,0.0208,11.0173,15.75,8.7867,264.272,56.281,0.78,0.0169
224,-2.5345,2.7794,2.2631,22.5345,0.0228,8.6499,15.81,8.8581,260.832,58.1223,0.6373,0.0151
225,27.3,8.8334,2.3834,12.7,0.0116,12.7975,15.83,9.3998,262.21898797094514,58.339,0.596,0.0259
226,1.7018,4.1438,2.3138,18.2982,0.0211,8.3608,15.71,8.6472,266.612,58.4162,0.7611,0.0133
