,feature_60,feature_478,feature_133,feature_349,feature_65,feature_124,feature_442,feature_164,feature_34,feature_383
19,1.8609,2.582,2.2826,0.0197,18.1391,15.79,0.9136,0.258,8.8097,0.0006
20,0.8873,3.9097,2.3132,0.0521,19.1127,15.91,0.9251,0.131,8.4092,0.0009397108422155107
21,-2.7136,6.015,2.2752,0.0211,22.7136,15.89,0.5669,0.13,9.6515,0.0003
22,2.9691,3.4708,2.3063,0.0141,17.0309,15.96,0.577,0.095,9.754,0.0007101278127530468
23,-1.0991,6.1979,2.4214,0.0154,21.0991,15.62,0.9588,0.072,8.5855,0.0010925576003265273
24,2.9518,4.8857,2.3573,0.0194,17.0482,15.87,0.8435,0.112,8.7994,0.0005973909785382866
25,1.3445,3.9991,2.2808,0.0208,18.6555,15.82,1.0216,0.174,8.2395,0.0011
26,1.1664,3.4878,2.3009043076829023,0.02231296754782778,18.8336,15.839600805613605,0.7584,0.109,8.1728,0.0002
27,0.1873,3.4793,2.3923,0.0248,19.8127,15.9,0.6641,0.115,8.6544,0.0005
28,0.4836,3.9691,2.3122,0.0185,19.5164,15.87,0.9965,0.109,8.6397,0.0002939315194641825
29,4.0809,3.2357,2.4079,0.0208,15.9191,15.79,0.7506,0.083,8.322,0.0021649405573971226
30,-1.97,2.8027,2.2797,0.0337,21.97,15.86,0.481,0.197,9.088,0.0003
31,-0.75,5.8268,2.2647,0.025,20.75,15.83,0.6641,0.17,8.6544,0.0007
32,0.1627,3.2662,2.2826,0.0215,19.8373,15.79,0.7611,0.029,8.6472,0.0006
33,-1.3018,5.6614,2.2915,0.0281,21.3018,15.54,0.8471,0.111,8.7538,0.0007
34,-0.0191,6.4234,2.3063,0.0149,20.0191,15.96,0.6335,0.212,9.0425,0.00019053100323713178
35,-2.0327,4.8172,2.2563,0.0229,22.0327,15.83,0.4254,0.076,9.1526,0.0004
36,-2.9609,7.3252,2.2859,0.0134,22.9609,15.72,0.8136,0.129,8.2963,0.0005
37,1.5127,8.4684,2.3323,0.0239,18.4873,15.97,1.0189,0.166,8.5779,0.0006082814450765403
38,-0.8045,5.2201,2.2472,0.0152,20.8045,15.72,0.7258,0.18,8.9979,0.0003
39,2.99,6.8674,2.3604,0.0461,17.01,15.86,0.577,0.142,9.754,0.0009484730252573501
40,0.7,3.952,2.2445,0.0175,19.3,15.79,0.8595,0.194,8.1161,0.0009
41,-19.9927,6.6127,2.3375,0.0323,35.591120445653786,15.99,0.8716,0.111,9.0121,-4.7831413808992196e-05
42,-3.3555,6.5896,2.2877,0.018969704601131794,23.3555,15.91,0.7392,0.055,8.9607,0.0006
43,-0.6327,5.515,2.4167,0.0169,20.6327,15.83,1.0143,0.038,8.8078,0.0007198046198611131
44,5.0691,2.7352,2.1996,0.0193,14.9309,16.09,0.745,0.165,8.7782,0.0005
45,-2.6109,2.5503,2.3936,0.0151,22.6109,15.87,0.7032,0.119,8.5571,0.0007
46,-0.3736,5.7983,2.2937,0.0127,20.3736,15.98,0.7643,0.123,8.9635,0.0005301370788392754
47,-1.1391,3.3645,2.3289,0.0204,21.1391,15.94,0.9079,0.098,8.6427,0.0006344938730656977
48,-4.99,4.3431,2.2555,0.016276189992076147,24.99,15.74,0.8229,0.079,13.231945625292855,0.0009
49,-0.9091,4.2125,2.2915,0.0176,20.9091,15.54,0.7611,0.122,8.6472,0.0004
50,1.8164,5.801,2.3481,0.0226,18.1836,15.74,0.9726,0.179,8.2638,0.0009394396486915885
51,0.1227,6.0602,2.3099,0.0262,19.8773,15.84,0.7928,0.089,9.5713,0.001069686361003101
52,0.8745,5.0466,2.2588,0.0125,19.1255,15.95,0.869,0.128,8.5251,0.0006709499562165631
53,-1.0182,6.2631,2.2725,0.0142,21.0182,15.82,0.466,0.214,8.7779,0.0009122089369865225
54,0.3036,6.8782,2.3177,0.0189,19.6964,15.8,1.062,0.074,8.8513,0.0007049991818147919
55,2.0509,8.3516,2.2674,0.026,17.9491,15.85,0.6163,0.201,8.6556,0.0006164759607243421
56,4.1464,8.2175,2.4214,0.0202,15.8536,15.62,0.6222,0.075,8.5889,0.0011526205582291938
57,0.3245,8.9509,2.2949,0.05582851324912265,19.6755,15.7,0.6796,0.071,8.8973,0.0005
58,-1.6436,7.076,2.4073,0.0202,21.6436,15.72,0.8133,0.103,8.2823,0.0008397122780918372
59,2.2982,4.252,2.2821,0.0171,17.7018,15.8,0.593,0.055,8.6799,0.0005361509571598731
60,23.8864,3.626,2.3471,0.0395,16.1136,15.75,0.6641,0.09,9.1638,0.0012024014959111286
61,3.8109,5.1132,2.2674,0.0146,16.1891,15.85,0.9274,0.14,8.9605,0.0007392140647875765
62,2.2618,8.7071,2.2789,0.0253,17.7382,15.67,0.7852,0.157,9.7571,0.0005
63,-0.4409,6.1962,2.2474,0.0175,20.4409,15.77,0.5779,0.157,8.3663,0.0011
64,28.4227,6.5265,2.3596,0.0432,11.5773,15.79,0.8446,0.177,8.7947,0.0011387241109906219
65,-1.5073164549249185,5.681407324279213,2.3883,0.0153,19.975885743407876,15.91,0.7093,0.122,8.2981,0.0009
66,-17.9336,4.7846,2.3407,0.0237,35.591120445653786,15.84,0.7574,0.07,9.043,0.0009920983755077138
67,-0.7155,2.1779,2.4151,0.0245,20.7155,15.84,0.593,0.108,8.6799,0.0010742111141891064
68,3.9673,5.5115,2.2527,0.0171,16.0327,15.81,1.1213,0.073,9.0811,0.0006482179452855976
69,-1.9855,7.9214,2.3495,0.0197,21.9855,15.81,0.8159,0.114,8.7932,0.0005456640810377802
70,5.8045,8.0418,2.4201,0.0248,14.1955,15.56,0.8159,0.093,8.7932,0.0007552214773841274
71,-0.9945,6.5778,2.3883,0.0284,20.9945,15.91,1.0541,0.19,8.287,0.0007780885160908451
72,-19.1518,3.4781,2.319763778825301,0.0283,35.591120445653786,15.851774731741623,0.9836,0.077,8.8388,0.0010808129543281152
73,2.3318,5.6591,2.2877,0.02697114273772807,17.6682,15.91,0.9175,0.054,8.1605,0.0021
74,-0.5691,3.3826,2.3978,0.0156,20.5691,15.76,0.811,0.135,9.2291,0.0008767882840935836
75,-25.7627542486036,6.0188,2.3073,0.0362,35.591120445653786,15.76,0.7574,0.181,9.043,0.00027370148902951773
76,-1.0573,3.3903,2.2771,0.024,21.0573,16.01,0.7643,0.155,8.9635,0.0008079000269160721
77,2.8136,5.8022,2.2802,0.0164,17.1864,15.8,0.7139,0.087,9.131,0.0013
78,-3.7245,5.1156,2.3021,0.0307,23.7245,15.77,0.9175,0.124,8.1605,0.0002
79,-5.68,8.4634,2.2705,0.0245,25.68,15.83,0.573,0.216,8.8215,0.0005
80,-0.1145,5.2041,2.2705,0.0229,20.1145,15.83,0.573,0.172,8.8215,0.0004040994133509019
81,-3.7673,5.8656,2.2809,0.0293,23.7673,15.79,0.6787,0.123,8.3845,0.0005
82,-3.6855,5.7486,2.3063,0.0291,23.6855,15.96,0.9588,0.125,8.5855,0.0005860693661576353
83,-2.5036,5.4421,2.4196,0.0128,22.5036,15.86,1.0186,0.119,8.7383,0.0003
84,0.1518,3.0125,2.2928,0.0239,19.8482,15.91,0.7928,0.116,9.5713,0.001063333634397267
85,3.2655,7.2471,2.4201,0.0145,16.7345,15.56,0.577,0.155,9.754,0.0005995818875111584
86,2.2009,3.977,2.2892,0.0191,17.7991,15.69,0.5194,0.173,8.8356,0.0008
87,-6.6409,2.9266,2.3884,0.0186,26.6409,15.85,1.1623,0.226,9.4336,0.0007
88,-3.7045,6.9715,2.2553,0.0264,23.7045,15.76,0.8616,0.127,8.6695,0.0003
89,-2.63,4.9807,2.2697,0.0221,22.63,15.94,0.5377,0.041,8.7897,0.0011920947265967544
90,-2.7282,2.8666,2.4349,0.0143,22.7282,15.77,0.7677,0.074,9.0942,0.0004
91,2.6718,2.7091,2.2616,0.0213,17.3282,15.86,0.9048,0.174,8.6772,0.0011
92,20.7209,4.6032,2.3715,0.0462,19.2791,15.81,0.7408,0.132,8.6211,0.0013813628701975379
93,-6.3391,2.5684,2.2634,0.0158,26.3391,15.76,0.8859,0.153,8.9191,0.000660541971030007
94,10.2109,4.8214,2.3403,0.0405,29.7891,15.85,0.7162,0.206,9.1502,0.0015643204768200688
95,-0.7245,4.6526,2.4108,0.014,20.7245,15.84,1.0541,0.068,8.287,0.001081273472896327
96,-0.2709,3.3925,2.2954,0.0247,20.2709,15.59,0.9066,0.055,8.7552,0.0004
97,10.8955,4.3312,2.3132,0.0328,29.1045,15.84,0.7524,0.133,8.872,0.001484482599873417
98,29.1918,14.6247,2.3471,0.0162,10.8082,15.75,0.8446,0.136,8.7947,0.001273274811530934
99,-1.0909,5.7275,2.2596,0.0177,21.0909,15.74,0.8859,0.184,8.9191,0.0005
100,-2.8818,5.3451,2.2967,0.015,22.8818,15.94,0.8146,0.047,8.8132,0.0008908385686577751
101,-1.5036,2.8462,2.2809,0.0269,21.5036,15.79,0.7852,0.104,9.7571,0.0004
102,0.7864,5.0348,2.2732,0.0217,19.2136,15.73,0.6796,0.091,8.8973,0.0002
103,-2.4818,3.3746,2.212,0.0202,22.4818,15.98,0.6385,0.111,8.2914,0.0004
104,0.2464,6.4316,2.4023,0.0241,19.7536,16.04,0.8859,0.078,8.9191,0.0006
105,1.2691,6.5857,2.3207,0.0301,18.7309,15.83,0.6257,0.199,8.3179,0.0008494336508455842
106,-0.9236,6.5365,2.2647,0.0225,20.9236,15.83,0.7954,0.154,8.7548,0.0003
107,0.42,6.8146,2.3883,0.0212,19.58,15.91,0.8616,0.133,8.6695,0.0003
108,2.8236,7.9017,2.2959,0.0216,17.1764,15.73,0.9525,0.143,9.4749,0.0005483161915040627
109,1.3282,2.8024,2.3479,0.0277,18.6718,15.58,0.6644,0.147,8.0787,0.0004
110,2.5855,3.1843,2.2949,0.0366,17.4145,15.7,0.8198,0.095,9.3868,0.0003
111,2.8245,4.2813,2.307,0.0205,17.1755,15.9,0.7928,0.092,9.5713,0.001003212845417746
112,-2.5436,5.4237,2.2749,0.0192,22.5436,15.79,0.4817,0.152,8.8105,0.0011
113,-0.6936,5.2008,2.3289,0.0196,20.6936,15.94,0.832,0.055,8.5615,0.0005699046034943443
114,-0.9409,6.4924,2.3503,0.0122,20.9409,15.87,0.7681,0.071,13.231945625292855,0.000645872991762584
115,2.8009,4.0832,2.3124,0.02017494925073219,17.1991,15.93,0.7865,0.041,8.5494,0.0003
116,5.65,9.0309,2.2909,0.0165,14.35,15.89,1.0393,0.132,8.5135,0.0006514428759548194
117,0.6055,4.2645,2.2982,0.0264,19.3945,15.57,0.9525,0.074,9.4749,0.0009
118,-2.5345,2.7794,2.2631,0.0228,22.5345,15.81,0.6373,0.115,8.8581,0.0006
119,-3.01,2.7758,2.4172,0.0243,23.01,15.86,0.9091,0.137,9.0639,0.0006
120,-1.79,2.2725,2.2631,0.0151,21.79,15.81,0.7558,0.073,8.4278,0.0006
121,-3.9509,4.1335,2.4023,0.0236,23.9509,16.04,0.9075,0.137,8.5735,0.0013
122,-3.8655,6.381,2.2647,0.0203,23.8655,15.83,0.7719,0.127,8.6611,0.0005177330814788231
123,-5.52,3.7167,2.2527,0.033,25.52,15.91,0.684,0.176,8.58,0.0006
124,-0.6327,3.0271,2.2445,0.0197,20.6327,15.79,0.6373,0.11,8.8581,0.0009
125,5.1773,4.8457,2.4073,0.0247,14.8227,15.72,0.9726,0.107,8.2638,0.0005082693917134954
126,1.1527,5.4141,2.2697,0.0162,18.8473,15.94,1.1248,0.109,8.6005,0.0006793428791278065
127,-2.5345,2.8331,2.4167,0.0163,22.5345,15.83,0.9332,0.135,8.5862,0.0008548061584702348
128,-3.9618,4.9627,2.2757,0.0132,23.9618,15.71,0.4744,0.085,8.2061,0.0004
129,-1.8045,7.2043,2.2544,0.0205,21.8045,15.77,0.5329,0.206,8.6024,0.0004
130,28.4009,3.1529,2.3038,0.0263,11.5991,15.85,0.5593,0.14,9.5642,0.001475333657168211
131,-3.1927,3.0517,2.3079,0.0156,23.1927,15.71,0.9186,0.165,8.4537,0.0007
132,27.7364,5.9742,2.3592,0.0175,12.2636,15.78,0.8735,0.108,10.9634,0.0013666616327615063
133,-0.7036,4.8678,2.2728,0.0251,20.7036,15.99,1.1638,0.053,8.3324,0.0007507369631652473
134,-4.2327,7.7983,2.2474,0.0184,24.2327,15.77,0.7337,0.103,8.8546,0.0004
135,3.9382,4.8265,2.3796,0.0308,16.0618,15.74,0.9251,0.08,8.4092,0.0008178408819386699
136,-3.45,5.9053,2.3058,0.018,23.45,15.59,0.9707,0.093,8.886,0.0003
137,1.1273,2.8784,2.3038,0.0315,18.8727,15.85,0.9255,0.094,9.2171,0.0006305517976663063
138,0.7955,2.4776,2.1995,0.0224,19.2045,16.09,0.6815,0.174,8.8909,0.0005
139,-2.3891,5.9176,2.2445,0.0255,22.3891,15.79,0.6332,0.134,8.9221,0.0012
140,0.5609,2.8961,2.2868,0.02,19.4391,15.77,0.8716,0.074,9.0121,0.0008813890208721736
141,4.5355,4.1739,2.3932,0.0145,15.4645,15.81,0.6644,0.063,8.0787,0.0008
142,-1.99,5.941,2.2757,0.0157,21.99,15.71,0.7663,0.095,8.1409,0.0003
143,-0.9918,3.4182,2.3341,0.0269,20.9918,15.98,0.768,0.101,8.8384,0.0007800339364581604
144,-2.5682,3.2156,2.4349,0.0171,22.5682,15.77,0.593,0.128,8.6799,0.0006
145,2.9691,3.4776,2.2886,0.02981538284607297,17.0309,15.73,0.9066,0.111,8.7552,0.0002
146,-0.0164,4.2753,2.2474,0.0192,20.0164,15.77,0.6903,0.066,8.8548,0.0007
147,2.9864,3.95,2.2674,0.0327,17.0136,15.84,0.8089,0.066,8.9036,0.0006
148,0.5764,4.1425,2.2646,0.0245,19.4236,15.89,0.8705,0.157,8.3273,0.0006936204425438165
149,-4.9191,5.6678,2.2757,0.0204,24.9191,15.71,0.6787,0.112,8.3845,0.0003
150,-2.3364,3.2527,2.2671,0.0284,22.3364,15.73,0.8571,0.087,8.8355,0.001
151,-2.1155,4.6677,2.2785,0.024,22.1155,15.77,1.0918,0.143,7.6032,0.0006
152,-10.8745,3.8138,2.3997,0.0155,30.8745,15.77,0.8384,0.067,8.8945,0.0007547254835711809
153,4.1591,2.9657,2.2717,0.017,15.8409,15.85,0.7724,0.177,8.7402,0.0015
154,-5.0245,8.7115,2.3695,0.0309,25.0245,15.79,0.8962,0.115,9.5689,0.0005077598304471034
155,7.0591,5.8522,2.2588,0.0141,12.9409,15.95,0.869,0.142,8.5251,0.0007674528668141171
156,2.1045,10.5022,2.2967,0.0308,17.8955,15.94,0.9729,0.131,9.6938,0.0006105634932510786
157,2.5491,5.6037,2.349,0.0269,17.4509,15.71,0.8161,0.119,8.3006,0.0009
158,0.5982,3.1249,2.2939,0.0242,19.4018,15.83,0.5066,0.125,9.2064,0.0003
159,-0.1773,6.41,2.4214,0.0131,20.1773,15.62,0.6222,0.101,8.5889,0.0008980306517653736
160,3.3691,5.0427,2.2729,0.0278,16.6309,15.79,0.5858,0.143,9.1637,0.0003
161,1.3791,9.2809,2.3257,0.05582851324912265,18.6209,16.01,0.9826,0.126,8.5334,0.0008682458438770309
162,-3.1818,6.16,2.2604,0.0239,23.1818,15.76,0.9329,0.175,8.3267,0.0003
163,-4.6173,5.0841,2.2453,0.0208,24.6173,15.8,0.9707,0.046,8.886,0.0005
164,-1.4609,7.3778,2.2711,0.0156,21.4609,15.77,0.9329,0.178,8.3267,0.0005
165,0.9027,3.8619,2.3187,0.0208,19.0973,15.8,0.7532,0.024,8.6384,0.0004
166,0.9591,3.1241,2.2868,0.0247,19.0409,15.77,0.8336,0.164,8.7015,0.0018
167,-3.2509,7.3364,2.3505,0.0272,23.2509,15.85,1.148,0.092,8.6309,0.0005172151120769741
168,3.2591,14.1221,2.3073,0.0264,16.7409,15.76,1.0338,0.125,8.5232,0.0010063230139971489
169,-0.8727,4.3145,2.2553,0.0195,20.8727,15.76,1.0359,0.089,8.6149,0.0014
170,4.4091,6.7011,2.3796,0.0149,15.5909,15.74,1.0323,0.102,8.531,0.000654642623197239
171,1.0218,3.4914,2.2697,0.0168,18.9782,15.94,0.8807,0.14,8.5987,0.0005755152705282738
172,4.0427,5.4374,2.3063,0.0179,15.9573,15.96,0.7643,0.151,8.9635,0.0004967114217127901
173,21.39,3.0761,2.3237,0.0259,18.61,15.85,1.0459,0.5124155910554695,8.7487,0.00015221202502730888
174,4.4564,11.5187,2.3073,0.0289,15.5436,15.76,1.0338,0.078,8.5232,0.0012641811083260474
175,0.2536,5.7431,2.3063,0.0257,19.7464,15.96,0.577,0.067,9.754,0.0007812585503555562
176,0.6573,7.1117,2.1996,0.0242,19.3427,16.09,0.9276,0.134,8.5298,0.0007374507460082766
177,-1.5091,6.8431,2.3301,0.0277,21.5091,15.9,0.8155,0.095,8.3823,0.0007
178,-5.7473,2.6227,2.3797,0.0242,25.7473,15.88,0.7677,0.094,9.0942,0.0006523440762732889
179,7.7745,3.4881,2.31,0.0231,32.2255,15.92,0.7747,0.105,9.2655,0.0010403363075239067
180,1.4373,9.2986,2.3257,0.0232,18.5627,16.01,0.8231,0.149,8.7812,0.0007327940380866538
181,20.7118,4.7381,2.2928,0.0315,19.2882,15.91,0.7507,0.089,9.4832,0.0010907264086070234
182,-3.2373,4.4719,2.3021,0.0305,23.2373,15.77,0.9175,0.064,8.1605,0.0003
183,-9.7682,6.4163,2.2949,0.0154,29.7682,15.7,0.3973,0.11,9.7137,0.0002
184,2.1473,2.5138,2.3978,0.0287,17.8527,15.76,0.8041,0.152,9.2328,0.0008642040903676478
185,-3.1455,8.0986,2.3257,0.0246,23.1455,16.01,1.0189,0.107,8.5779,0.0008001873258415941
186,1.0636,7.3977,2.3695,0.0144,18.9364,15.79,0.8807,0.121,8.5987,0.0012591656736714047
187,-1.968305996416852,6.027500864923616,2.4241,0.0213,23.179223659688343,15.88,0.6644,0.141,8.0787,0.0002
188,-1.1173,5.1698,2.3604,0.0259,21.1173,15.86,0.768,0.13,8.8384,0.00041776666930621806
189,-1.1945,6.4728,2.2553,0.021,21.1945,15.76,1.0631,0.076,8.7932,0.0005
190,3.1764,4.0713,2.4151,0.0183,16.8236,15.84,0.8047,0.093,8.1166,0.0005844091909978939
191,-3.9318,3.8097,2.3503,0.0134,23.9318,15.87,1.0393,0.103,8.5135,0.0003289536298651599
192,-17.3591,6.8912,2.3026,0.0325,35.591120445653786,15.81,0.6302,0.5124155910554695,8.8249,-0.0004080791545785691
193,4.5645,8.1722,2.3672,0.0516,15.4355,15.87,1.0338,0.083,8.5232,0.0007978825549167842
194,-0.5955,2.1151,2.2954,0.0137,20.5955,15.71,0.593,0.086,8.6799,0.0004
195,3.8936,4.8816,2.3099,0.0493,16.1064,15.84,0.687,0.101,8.8505,0.0008191583619475088
196,-0.0073,6.7336,2.4201,0.0208,20.0073,15.9,0.7506,0.284,8.322,0.001
197,-2.3264,3.253,2.2858,0.0238,22.3264,15.8,0.4744,0.145,8.2061,0.0006
198,1.2327,4.0468,2.3036,0.0256,18.7673,15.8,0.713,0.154,8.3588,0.001
199,-2.6655,5.533,2.3378,0.0144,22.6655,15.96,0.5836,0.094,8.6706,0.0011895782014651694
200,0.7655,5.7586,2.2771,0.0162,19.2345,16.01,0.9826,0.104,8.5334,0.0008843380015758368
201,-0.45,5.1544,2.2472,0.0223,20.45,15.72,0.466,0.219,8.7779,0.0011
202,-0.2482,5.6555,2.4073,0.0164,20.2482,15.72,0.6066,0.231,8.7073,0.0007313698061658883
203,22.6936,9.1891,2.3865,0.05582851324912265,17.3064,15.78,1.0323,0.122,8.531,0.0014186221623673587
204,24.26,3.8906,2.3805,0.015,15.74,15.9,1.0323,0.117,8.5218,0.001139130719858026
205,-4.2364,3.5871,2.3883,0.0249,24.2364,15.91,0.7159,0.05,8.7401,0.0007096496253133477
206,-3.4445,4.7695,2.2564,0.0255,23.4445,15.81,1.0541,0.114,8.287,0.0004
207,0.9091,3.4436,2.3244,0.025,19.0909,15.69,0.9251,0.098,8.4092,0.0007298356183650951
208,1.1682,4.7835,2.3044,0.0234,18.8318,15.9,1.0393,0.15,8.5135,0.0007373848539909359
209,-1.3727,5.2717,2.3708,0.0186,21.3727,15.89,0.9735,0.111,8.4896,0.0007501721653234202
210,4.9991,6.7235,2.3078,0.0257,15.0009,15.97771737240528,0.8343,0.13,9.0622,0.0005753244062834308
211,3.6255,12.2951,2.2959,0.0265,16.3745,15.73,0.6796,0.212,8.8973,0.0006
212,-2.9209,1.9674,2.2725,0.0207,22.9209,15.82,1.0541,0.165,8.287,0.0006
213,-3.5727,6.4423,2.212,0.0206,23.5727,15.98,0.7534,0.254,9.0447,0.0001
214,28.1191,3.5796,2.3592,0.0455,11.8809,15.78,0.4221,0.096,9.3851,0.0010228449651880963
215,2.8745,9.7565,2.2909,0.0257,17.1255,15.89,0.8752,0.084,9.7324,0.0010212899756098619
216,0.9736,5.374,2.4723,0.013,19.0264,15.67,0.8229,0.085,13.231945625292855,0.0021649405573971226
217,-3.1827,4.2716,2.3021,0.0121,23.1827,15.77,0.8136,0.224,8.2963,0.0004
218,5.6155,4.7003,2.2802,0.0204,14.3845,15.8,0.713,0.079,8.3588,0.0006895552974923082
219,0.77,3.9462,2.2927,0.0182,19.23,15.8,0.9136,0.154,8.8097,0.0004
220,3.1527,5.1688,2.2216,0.0139,16.8473,16.0,0.4685,0.08,8.897,0.0005984702504269364
221,-1.9891,5.3999,2.4201,0.0248,21.9891,15.56,0.9735,0.144,8.4896,0.0007112838850673129
222,0.9518,5.8937,2.3406,0.0203,19.0482,15.9,0.7681,0.184,13.231945625292855,0.0005067703946478076
223,-0.4682,4.8846,2.3867,0.0184,20.4682,15.89,0.4817,0.157,8.8105,0.0005
224,8.3045,4.665,2.3248,0.0189,31.6955,15.9,0.9368,0.5124155910554695,9.1585,0.0002740326554126118
225,-6.0455,3.5785,2.3914,0.0167,26.0455,15.81,0.6161,0.1,8.598,0.0008
226,-0.2627,2.7083,2.4201,0.0162,20.2627,15.9,0.5284,0.099,8.8424,0.0010417861456603963
227,-1.1836,4.1362,2.2757,0.0184,21.1836,15.86,0.7032,0.172,8.5571,0.0005990731900461805
228,-10.1291,7.7442,2.3505,0.0324,30.1291,15.85,0.6302,0.5124155910554695,8.8249,-0.00025319027327057493
229,-0.8045,4.1344,2.3323,0.0297,20.8045,15.97,0.9588,0.135,8.5855,0.00067761797395453
230,-1.7382,8.3401,2.2915,0.0215,21.7382,15.54,0.4254,0.162,9.1526,0.0005
231,3.0682,4.9841,2.2868,0.0272,16.9318,15.78,0.9274,0.186,8.9605,0.0005
232,-1.4412825029844853,5.887241170618573,2.2689,0.0172,22.670916353575773,16.04,0.714,0.055,8.7199,0.0005584046717231842
233,22.4673,2.5653,2.2564,0.0338,21.38,15.81,1.0216,0.314,8.2395,0.0007
234,-0.1891,2.3933,2.1911,0.0229,20.1891,16.1,0.6385,0.25,8.2914,0.0002
235,-1.1764,2.9801,2.2569,0.0214,21.1764,15.84,0.8163,0.102,9.1287,0.0006819955902996229
236,-7.9627,3.7271,2.3026,0.0135,27.9627,15.81,0.8384,0.116,8.8945,0.000532263303427611
237,-1.9382,4.8264,2.2671,0.0252,21.9382,15.73,0.6611,0.077,9.3181,0.0007089483368166415
238,-2.1309,6.4533,2.2668,0.0177,22.1309,15.81,1.0359,0.169,8.6149,0.0005
239,1.1136,5.5958,2.3331,0.0263,18.8864,15.75,1.0216,0.206,8.2395,0.0008
240,2.3091,5.1075,2.3021,0.0276,17.6909,15.77,0.9175,0.085,8.1605,0.0012
241,0.5536,3.1414,2.2216,0.0223,19.4464,16.0,0.7193,0.102,9.1141,0.0004
242,-1.7818,4.0694,2.2797,0.0302,21.7818,15.86,0.4744,0.15,8.2061,0.0003
243,-3.9927,2.5272,2.2809,0.0257,23.9927,15.79,0.4744,0.078,8.2061,0.0005
244,-2.1173,6.2891,2.4214,0.021,22.1173,15.62,0.6927,0.301,8.8519,0.00083939683200932
245,-6.8555,6.4508,2.3978,0.0159,26.8555,15.76,0.8041,0.095,9.2328,0.0013535786213138036
246,0.7736,7.4113,2.2717,0.0213,19.2264,15.85,0.7506,0.105,8.322,0.0009
247,-2.0291,7.4351,2.4044,0.0248,22.0291,15.67,0.8705,0.153,8.3273,0.00039128930305627925
248,-2.6673,14.977,2.3414,0.0237,22.6673,15.97,0.8231,0.126,8.7812,0.0006977576081473903
249,-5.2427,8.0432,2.2674,0.0167,25.2427,15.85,0.9136,0.08,8.8097,0.0003
250,-1.2336,4.646,2.3312,0.0256,21.2336,15.94,0.9588,0.114,8.5855,0.0006974927131079157
251,0.6327,5.3109,2.2737,0.0207,19.3673,15.84,0.7849,0.15,8.324,0.0008
252,-0.0945,4.0299,2.2954,0.0179,20.0945,15.71,0.7337,0.088,8.8546,0.0003
253,2.0064,5.3257,2.3672,0.0127,17.9936,15.87,0.6576,0.105,9.396,0.000971411786317251
254,-3.1818,2.9339,2.4196,0.0228,23.1818,15.86,0.7719,0.098,8.6611,0.001
255,-0.2227,4.4168,2.2646,0.0262,20.2227,15.89,1.0631,0.177,8.7932,0.0019
256,-2.0209,2.5282,2.2563,0.0182,22.0209,15.75,0.9186,0.154,8.4537,0.0004
257,-1.2209,5.873,2.3259,0.0232,21.2209,15.75,0.5377,0.126,8.7897,0.0009580437409550772
258,29.0264,6.8027,2.3712,0.0385,10.9736,15.75,0.7613,0.106,9.094,0.001148860680353827
259,-0.66,6.6432,2.3495,0.019,20.66,15.81,0.7643,0.153,8.9635,0.0005887700651252391
260,3.4391,13.3974,2.3793,0.0234,16.5609,15.94,1.0478,0.141,8.8889,0.0012957984525768917
