,feature_60,feature_478,feature_133,feature_349,feature_65,feature_435,feature_34
32,-2.7136,6.015,2.2752,0.0211,22.7136,10.1682,9.6515
33,2.9691,3.4708,2.3063,0.0141,17.0309,7.4002,9.754
34,-1.0991,6.1979,2.4214,0.0154,21.0991,5.5035,8.5855
35,2.9518,4.8857,2.3573,0.0194,17.0482,8.5058,8.7994
36,1.3445,3.9991,2.2808,0.0208,18.6555,12.9923,8.2395
37,1.1664,3.4878,2.2954727022611854,0.02248078093223923,18.8336,8.43,8.1728
38,0.4836,3.9691,2.3122,0.0185,19.5164,8.177,8.6397
39,0.5682,7.684,2.3573,0.0183,19.4318,14.9271,8.7994
40,-1.97,2.8027,2.2797,0.0337,21.97,15.6194,9.088
41,-0.75,5.8268,2.2647,0.025,20.75,13.3543,8.6544
42,0.1627,3.2662,2.2826,0.0215,19.8373,2.2511,8.6472
43,-1.9555,7.1548,2.3161,0.0201,21.9555,13.7654,9.9964
44,-2.0327,4.8172,2.2563,0.0229,22.0327,5.6548,9.1526
45,3.0982,4.8741,2.3883,0.0192,16.9018,13.9335,8.8546
46,-2.9609,7.3252,2.2859,0.0134,22.9609,10.1575,8.2963
47,1.5127,8.4684,2.3323,0.0239,18.4873,16.4479,8.5779
48,-0.8045,5.2201,2.2472,0.0152,20.8045,14.3598,8.9979
49,2.99,6.8674,2.3604,0.0461,17.01,10.8833,9.754
50,0.7,3.952,2.2445,0.0175,19.3,15.2516,8.1161
51,-19.9927,6.6127,2.3375,0.0323,34.6363856549799,8.36,9.0121
52,-3.3555,6.5896,2.2877,0.02099884340551659,23.3555,5.0598,8.9607
53,-0.6327,5.515,2.4167,0.0169,20.6327,2.8641,8.8078
54,5.0691,2.7352,2.1996,0.0193,14.9309,12.605,8.7782
55,-2.6109,2.5503,2.3936,0.0151,22.6109,8.9998,8.5571
56,-0.3736,5.7983,2.2937,0.0127,20.3736,9.2971,8.9635
57,-1.1391,3.3645,2.3289,0.0204,21.1391,7.7824,8.6427
58,-4.99,4.3431,2.2555,0.019495160103745406,24.99,6.0282,10.095633903464792
59,-0.9091,4.2125,2.2915,0.0176,20.9091,9.2494,8.6472
60,0.1227,6.0602,2.3099,0.0262,19.8773,9.1776,9.5713
61,-1.0182,6.2631,2.2725,0.0142,21.0182,16.2183,8.7779
62,0.3036,6.8782,2.3177,0.0189,19.6964,7.6823,8.8513
63,2.0509,8.3516,2.2674,0.026,17.9491,15.4171,8.6556
64,22.7927,8.4149,2.4244,0.0352,17.2073,10.6846,9.0998
65,4.1464,8.2175,2.4214,0.0202,15.8536,5.7493,8.5889
66,2.2982,4.252,2.2821,0.0171,17.7018,4.2138,8.6799
67,3.8109,5.1132,2.2674,0.0146,16.1891,10.6545,8.9605
68,-0.4409,6.1962,2.2474,0.0175,20.4409,12.1517,8.3663
69,-0.81,12.159886140272093,2.3296,0.0294,20.81,14.0369,8.6439
70,-3.0960414569062316,5.621353577546492,2.3883,0.0153,20.499271736678466,9.5164,8.2981
71,-17.9336,4.7846,2.3407,0.0237,34.6363856549799,7.1685,9.043
72,-0.7155,2.1779,2.4151,0.0245,20.7155,8.3029,8.6799
73,-1.9855,7.9214,2.3495,0.0197,21.9855,8.8526,8.7932
74,-3.88,4.8058,2.2711,0.0122,23.88,4.6438,8.3675
75,5.8045,8.0418,2.4201,0.0248,14.1955,7.1704,8.7932
76,-0.9945,6.5778,2.3883,0.0284,20.9945,14.686,8.287
77,-19.1518,3.4781,2.330323457901736,0.0283,34.6363856549799,8.6154,8.8388
78,2.3318,5.6591,2.2877,0.025500046322844992,17.6682,4.9712,8.1605
79,5.4018,3.3141,2.3038,0.0146,14.5982,12.4288,8.6406
80,-0.5691,3.3826,2.3978,0.0156,20.5691,13.6743,9.2291
81,-21.835054618050968,6.0188,2.3073,0.0362,34.6363856549799,13.7095,9.043
82,-1.0573,3.3903,2.2771,0.024,21.0573,12.0108,8.9635
83,-6.8764,4.0285,2.2216,0.0195,26.8764,5.3435,8.6556
84,2.8136,5.8022,2.2802,0.0164,17.1864,6.6705,9.131
85,-3.7245,5.1156,2.3021,0.0307,23.7245,11.7508,8.1605
86,-5.68,8.4634,2.2705,0.0245,25.68,16.715,8.8215
87,1.2518,4.0841,2.2931,0.0372,18.7482,7.3519,8.6384
88,19.5609,6.634,2.3128,0.0243,20.4391,12.2271,9.4832
89,-3.7673,5.8656,2.2809,0.0293,23.7673,9.5832,8.3845
90,-3.6855,5.7486,2.3063,0.0291,23.6855,12.6008,8.5855
91,3.3918,5.4606,2.3301,0.022,16.6082,13.7056,8.7696
92,3.2655,7.2471,2.4201,0.0145,16.7345,11.6345,9.754
93,-3.7045,6.9715,2.2553,0.0264,23.7045,9.6578,8.6695
94,-2.63,4.9807,2.2697,0.0221,22.63,3.1931,8.7897
95,-2.7282,2.8666,2.4349,0.0143,22.7282,5.6402,9.0942
96,1.6018,3.6852,2.2859,0.0151,18.3982,6.6253,8.6384
97,20.7209,4.6032,2.3715,0.0462,19.2791,13.3739,8.6211
98,10.2109,4.8214,2.3403,0.0405,29.7891,16.5962,9.1502
99,-0.7245,4.6526,2.4108,0.014,20.7245,5.3177,8.287
100,-0.2709,3.3925,2.2954,0.0247,20.2709,4.2496,8.7552
101,10.8955,4.3312,2.3132,0.0328,29.1045,10.3967,8.872
102,27.65796254974382,12.159886140272093,2.3471,0.0162,10.8082,10.6416,8.7947
103,-1.0909,5.7275,2.2596,0.0177,21.0909,14.5916,8.9191
104,-2.8818,5.3451,2.2967,0.015,22.8818,3.7139,8.8132
105,-7.0082,7.8141,2.292,0.0296,27.0082,7.4839,8.5298
106,2.43,3.6629,2.3453,0.0163,17.57,7.0539,8.4896
107,1.2691,6.5857,2.3207,0.0301,18.7309,15.1735,8.3179
108,-0.9236,6.5365,2.2647,0.0225,20.9236,12.0312,8.7548
109,5.3782,5.5785,2.3834,0.0326,14.6218,15.3377,8.6406
110,0.8045,7.4993,2.2392,0.033,19.1955,15.5651,8.9541
111,0.42,6.8146,2.3883,0.0212,19.58,10.2941,8.6695
112,1.9936,6.7038,2.349,0.0247,18.0064,8.2886,8.5407
113,2.5855,3.1843,2.2949,0.0366,17.4145,7.4233,9.3868
114,2.8245,4.2813,2.307,0.0205,17.1755,9.3094,9.5713
115,-2.5436,5.4237,2.2749,0.0192,22.5436,11.4566,8.8105
116,4.6327,3.6741,2.295,0.05007013477476258,15.3673,13.2949,8.5266
117,-0.6936,5.2008,2.3289,0.0196,20.6936,4.3299,8.5615
118,2.8009,4.0832,2.3124,0.019883316682216455,17.1991,3.8016,8.5494
119,-4.7682,3.8697,2.2982,0.0238,24.7682,7.0079,8.941
120,5.65,9.0309,2.2909,0.0165,14.35,10.038,8.5135
121,1.7018,4.1438,2.3138,0.0211,18.2982,8.3608,8.6472
122,-3.01,2.7758,2.4172,0.0243,23.01,10.3768,9.0639
123,0.2336,4.2573,2.2939,0.0172,19.7664,3.5769,8.6556
124,-1.79,2.2725,2.2631,0.0151,21.79,5.6567,8.4278
125,0.6782,4.7511,2.3179,0.0184,19.3218,9.4233,8.8249
126,5.7945,6.0735,2.418,0.0242,14.2055,4.6779,8.9562
127,1.5645,6.6138,2.2868,0.018934088985675383,18.4355,6.5303,8.7164
128,6.8491,4.3849,2.3984,0.0272,13.1509,1.6555,9.0061
129,-3.8655,6.381,2.2647,0.0203,23.8655,10.1236,8.6611
130,1.7318,3.7079,2.2445,0.028,18.2682,15.1889,8.6544
131,-0.6327,3.0271,2.2445,0.0197,20.6327,8.4502,8.8581
132,-2.5345,2.8331,2.4167,0.0163,22.5345,10.2916,8.5862
133,-3.9618,4.9627,2.2757,0.0132,23.9618,6.3862,8.2061
134,-1.8045,7.2043,2.2544,0.0205,21.8045,27.963788399291673,8.6024
135,27.65796254974382,3.1529,2.3038,0.0263,11.5991,14.4516,9.5642
136,-3.1927,3.0517,2.3079,0.0156,23.1927,12.8856,8.4537
137,27.65796254974382,5.9742,2.3592,0.0175,12.2636,11.012,10.095633903464792
138,-0.7036,4.8678,2.2728,0.0251,20.7036,4.0297,8.3324
139,-4.2327,7.7983,2.2474,0.0184,24.2327,8.0406,8.8546
140,3.2173,5.4916,2.292,0.0192,16.7827,6.1938,8.7597
141,-3.45,5.9053,2.3058,0.018,23.45,8.7262,8.886
142,0.7955,2.4776,2.1995,0.0224,19.2045,12.973,8.8909
143,3.5264,6.2851,2.3308,0.022,16.4736,13.751,8.7662
144,-3.2718,4.0368,2.4012,0.0151,23.2718,11.8376,8.5571
145,-2.3891,5.9176,2.2445,0.0255,22.3891,10.2938,8.9221
146,-0.1545,4.4263,2.2247,0.0183,20.1545,13.9517,9.4749
147,0.3418,4.5494,2.3323,0.0143,19.6582,6.5945,9.4257
148,9.5927,4.0186,2.3149,0.034,10.4073,9.1085,8.9416
149,0.5609,2.8961,2.2868,0.02,19.4391,7.3815,9.0121
150,-0.9918,3.4182,2.3341,0.0269,20.9918,10.2278,8.8384
151,-2.5682,3.2156,2.4349,0.0171,22.5682,9.8216,8.6799
152,-0.0164,4.2753,2.2474,0.0192,20.0164,5.074,8.8548
153,2.9864,3.95,2.2674,0.0327,17.0136,4.9943,8.9036
154,0.5764,4.1425,2.2646,0.0245,19.4236,11.4223,8.3273
155,3.3364,4.5331,2.3625,0.0187,16.6636,8.6737,8.4896
156,1.7082,4.001,2.2647,0.0182,18.2918,6.7146,8.9833
157,1.4055,7.1475,2.2671,0.0168,18.5945,13.4302,8.7597
158,-2.3364,3.2527,2.2671,0.0284,22.3364,6.6022,8.8355
159,-2.1155,4.6677,2.2785,0.024,22.1155,10.9516,7.6032
160,-10.8745,3.8138,2.3997,0.0155,30.8745,5.2933,8.8945
161,4.1591,2.9657,2.2717,0.017,15.8409,13.5528,8.7402
162,-0.1773,6.41,2.4214,0.0131,20.1773,7.863,8.5889
163,-3.1818,6.16,2.2604,0.0239,23.1818,13.2001,8.3267
164,-4.6173,5.0841,2.2453,0.0208,24.6173,4.293,8.886
165,-0.8964,4.4311,2.2965,0.02,20.8964,19.1088,8.7283
166,27.65796254974382,12.159886140272093,2.3296,0.016,16.63,11.4227,8.8505
167,-1.4609,7.3778,2.2711,0.0156,21.4609,13.9827,8.3267
168,0.9027,3.8619,2.3187,0.0208,19.0973,2.2341,8.6384
169,0.9591,3.1241,2.2868,0.0247,19.0409,12.8627,8.7015
170,-3.2509,7.3364,2.3505,0.0272,23.2509,9.3259,8.6309
171,-0.8727,4.3145,2.2553,0.0195,20.8727,6.8925,8.6149
172,4.4091,6.7011,2.3796,0.0149,15.5909,10.5318,8.531
173,-4.6591,5.8666,2.4439,0.0205,24.6591,14.5314,8.8889
174,2.0127,4.571,2.3162,0.0227,17.9873,7.955,8.7994
175,1.0218,3.4914,2.2697,0.0168,18.9782,14.1988,8.5987
176,4.0427,5.4374,2.3063,0.0179,15.9573,11.4698,8.9635
177,4.4564,11.5187,2.3073,0.0289,15.5436,5.9293,8.5232
178,0.6573,7.1117,2.1996,0.0242,19.3427,10.3715,8.5298
179,-5.7473,2.6227,2.3797,0.0242,25.7473,7.3024,9.0942
180,2.4218,5.6564,2.3331,0.0232,17.5782,13.4925,8.5862
181,-3.2373,4.4719,2.3021,0.0305,23.2373,5.8488,8.1605
182,2.2118,3.3887,2.2588,0.0131,17.7882,7.4956,8.5251
183,-3.1455,8.0986,2.3257,0.0246,23.1455,10.6256,8.5779
184,-4.25,5.0001,2.3021,0.021,24.25,14.6037,8.2061
185,-1.8027649733317261,5.65926654368,2.4241,0.0213,22.208476800487382,11.2687,8.0787
186,8.6673,3.5482,2.3403,0.0195,11.3327,27.963788399291673,8.6942
187,-1.4327,3.8467,2.2563,0.0125,21.4327,3.7433,8.7646
188,-5.8564,4.6662,2.2527,0.0153,25.8564,7.1496,8.6611
189,-1.1173,5.1698,2.3604,0.0259,21.1173,12.9708,8.8384
190,-4.8145,5.678,2.3323,0.0238,24.8145,6.2955,8.7932
191,-1.1945,6.4728,2.2553,0.021,21.1945,5.8892,8.7932
192,3.1764,4.0713,2.4151,0.0183,16.8236,7.3634,8.1166
193,1.28,8.226,2.2671,0.0188,18.72,7.8356,8.7782
194,-17.3591,6.8912,2.3026,0.0325,34.6363856549799,27.963788399291673,8.8249
195,4.5645,8.1722,2.3672,0.05007013477476258,15.4355,6.3286,8.5232
196,-0.5955,2.1151,2.2954,0.0137,20.5955,6.6332,8.6799
197,0.3391,8.6037,2.3207,0.0231,19.6609,8.6303,8.5889
198,-2.2636,3.5046,2.2569,0.0198,22.2636,4.5339,8.7373
199,3.8936,4.8816,2.3099,0.0493,16.1064,10.3166,8.8505
200,-2.3264,3.253,2.2858,0.0238,22.3264,11.3837,8.2061
201,1.4745,5.6832,2.2909,0.0401,18.5255,2.5181,8.5288
202,-4.9018,4.0905,2.2756,0.019,24.9018,6.4478,8.7401
203,2.0664,7.1405,2.3144,0.033,17.9336,15.0619,8.8505
204,0.7655,5.7586,2.2771,0.0162,19.2345,10.4313,8.5334
205,-0.45,5.1544,2.2472,0.0223,20.45,16.1892,8.7779
206,-0.2482,5.6555,2.4073,0.0164,20.2482,17.5632,8.7073
207,4.3982,3.2659,2.4012,0.0203,15.6018,11.9586,8.7373
208,-4.2364,3.5871,2.3883,0.0249,24.2364,3.8873,8.7401
209,2.4845,4.0141,2.2588,0.013,17.5155,10.7268,8.8548
210,-1.3727,5.2717,2.3708,0.0186,21.3727,11.1895,8.4896
211,4.9991,6.7235,2.3078,0.0257,15.0009,10.1325,9.0622
212,-2.5418,3.965,2.3025,0.0262,22.5418,11.2084,8.8054
213,-2.9209,1.9674,2.2725,0.0207,22.9209,12.7438,8.287
214,27.65796254974382,3.5796,2.3592,0.0455,11.8809,9.7611,9.3851
215,2.8745,9.7565,2.2909,0.0257,17.1255,6.3396,9.7324
216,-3.1827,4.2716,2.3021,0.0121,23.1827,17.109,8.2963
217,-3.54,4.8902,2.2737,0.027,23.54,6.7214,8.627
218,3.99,4.0074,2.2622,0.0111,16.01,1.3503,8.5251
219,0.77,3.9462,2.2927,0.0182,19.23,11.6402,8.8097
220,-2.4373,3.6829,2.416,0.0154,22.4373,15.6512,8.9979
221,3.1527,5.1688,2.2216,0.0139,16.8473,6.2488,8.897
222,-1.9891,5.3999,2.4201,0.0248,21.9891,11.3453,8.4896
223,-4.9336,5.0456,2.2799,0.0242,24.9336,6.4642,8.7441
224,-0.4682,4.8846,2.3867,0.0184,20.4682,12.2441,8.8105
225,8.3045,4.665,2.3248,0.0189,31.6955,27.963788399291673,9.1585
226,-6.0455,3.5785,2.3914,0.0167,26.0455,7.8802,8.598
227,-0.2627,2.7083,2.4201,0.0162,20.2627,7.6522,8.8424
228,-1.1836,4.1362,2.2757,0.0184,21.1836,13.17,8.5571
229,-1.2955,7.9285,2.2674,0.0322,21.2955,13.5319,8.8215
230,-0.8045,4.1344,2.3323,0.0297,20.8045,13.8213,8.5855
231,-1.7382,8.3401,2.2915,0.0215,21.7382,12.4472,9.1526
232,3.0682,4.9841,2.2868,0.0272,16.9318,14.4074,8.9605
233,-1.5894075011668924,5.601255025662468,2.2689,0.0172,22.146547297048823,5.6701,8.7199
234,-2.4636,3.3684,2.3416,0.0161,22.4636,4.571,9.1502
235,0.9409,4.8856,2.3306,0.0234,19.0591,1.596,9.754
236,-0.1891,2.3933,2.1911,0.0229,20.1891,18.8715,8.2914
237,-1.1764,2.9801,2.2569,0.0214,21.1764,10.4535,9.1287
238,-1.9382,4.8264,2.2671,0.0252,21.9382,6.0298,9.3181
239,-2.1309,6.4533,2.2668,0.0177,22.1309,13.1084,8.6149
240,1.3664,6.4272,2.2689,0.0231,18.6336,13.263,8.659
241,2.3091,5.1075,2.3021,0.0276,17.6909,7.8905,8.1605
242,0.5536,3.1414,2.2216,0.0223,19.4464,7.7892,9.1141
243,-0.3455,12.159886140272093,2.2728,0.0317,20.3455,14.3755,8.7283
244,-1.7818,4.0694,2.2797,0.0302,21.7818,11.5629,8.2061
245,-3.9927,2.5272,2.2809,0.0257,23.9927,6.0807,8.2061
246,-0.28,8.9449,2.2732,0.0231,20.28,9.0411,8.9607
247,-3.8691,5.1033,2.2809,0.0313,23.8691,5.9647,8.9607
248,4.9382,4.6676,2.2826,0.0216,15.0618,12.8258,8.7037
249,0.7736,7.4113,2.2717,0.0213,19.2264,7.9924,8.322
250,-2.0291,7.4351,2.4044,0.0248,22.0291,11.6306,8.3273
251,-2.6673,12.159886140272093,2.3414,0.0237,22.6673,9.8188,8.7812
252,-5.2427,8.0432,2.2674,0.0167,25.2427,6.0083,8.8097
253,-1.2336,4.646,2.3312,0.0256,21.2336,11.3772,8.5855
254,-7.8145,7.7685,2.2757,0.0255,27.8145,5.9368,9.1637
255,-0.0945,4.0299,2.2954,0.0179,20.0945,6.8323,8.8546
256,-5.1655,3.6904,2.3375,0.0252,25.1655,8.4759,8.8384
257,22.8809,5.2902,2.3417,0.0418,17.1191,5.7621,8.7599
258,1.5755,8.0824,2.3297,0.0258,18.4245,6.7148,9.0121
259,-3.1818,2.9339,2.4196,0.0228,23.1818,7.5428,8.6611
260,1.5445,7.4055,2.2793,0.0322,18.4555,9.4344,8.7219
261,-0.2227,4.4168,2.2646,0.0262,20.2227,13.7931,8.7932
262,-2.0209,2.5282,2.2563,0.0182,22.0209,11.8736,8.4537
263,-3.1964,4.4213,2.2809,0.0291,23.1964,5.7982,8.627
264,-1.1236,3.8851,2.3058,0.0182,21.1236,11.9526,9.0355
265,-1.2209,5.873,2.3259,0.0232,21.2209,9.815,8.7897
266,27.65796254974382,6.8027,2.3712,0.0385,10.9736,10.9363,9.094
267,-0.66,6.6432,2.3495,0.019,20.66,11.9089,8.9635
268,3.4391,12.159886140272093,2.3793,0.0234,16.5609,10.6055,8.8889
269,-6.5027,3.3019,2.2729,0.0176,26.5027,11.1474,8.7286
270,6.1727,10.9203,2.349,0.0197,13.8273,8.6989,8.3542
271,0.4527,7.173,2.3938,0.0209,19.5473,10.1002,8.7932
272,-1.6109,5.824,2.292,0.0178,21.6109,9.0197,8.4537
273,1.7618,5.5131,2.3625,0.0137,18.2382,8.7768,8.3436
274,-1.1927,4.5513,2.2689,0.0224,21.1927,8.1097,8.5459
275,1.77,3.7064,2.3144,0.0316,18.23,3.8156,8.7219
276,25.43,9.9046,2.4,0.0129,14.57,10.4108,8.8287
277,-3.4618,2.3936,2.2732,0.024,23.4618,17.2094,8.3808
278,-2.3591,5.7786,2.2671,0.0191,22.3591,16.0405,8.8424
279,0.6855,4.4256,2.1995,0.0309,19.3145,11.476,8.6556
280,3.6809,3.5974,2.3124,0.023512173076075345,16.3191,16.5373,8.6382
281,0.5082,4.7158,2.3406,0.0168,19.4918,13.8093,8.5615
282,6.1882,7.0742,2.3124,0.0194,13.8118,6.8576,8.3273
283,-0.1745,5.68,2.3044,0.0184,20.1745,8.6375,8.8043
284,5.5964,4.8447,2.2831,0.0196,16.067,13.7247,8.272
285,4.9209,5.3264,2.3301,0.0347,15.0791,27.963788399291673,9.152
286,-0.8436,6.6223,2.4196,0.0192,20.8436,12.6027,8.598
287,4.4445,2.9431,2.2802,0.0202,15.5555,13.7285,8.2981
288,-3.8791,5.1665,2.4241,0.0206,23.8791,13.1563,8.9857
289,1.1845,7.7836,2.3991,0.0167,18.8155,5.7537,9.22
290,0.2309,5.9349,2.3403,0.0288,19.7691,10.1334,9.1502
291,-3.6145,3.0022,2.4253,0.0165,23.6145,14.5991,8.5298
292,-1.7909,8.2849,2.2678,0.0177,21.7909,8.4427,8.2345
293,5.78,7.2905,2.3194,0.034,14.22,10.2564,8.6406
294,2.2336,3.9954,2.3817,0.0216,17.7664,7.4174,8.2981
295,1.4791,3.9117,2.2779,0.0355,18.5209,7.7812,9.1526
296,-1.2491,3.8315,2.2927,0.0173,21.2491,14.0258,8.4537
297,-1.02,3.5486,2.3138,0.0193,21.02,11.592,8.8356
298,0.8073,5.8042,2.2932,0.0142,19.1927,8.6336,9.7997
299,3.6664,3.6807,2.319,0.0153,16.3336,3.7149,8.6384
300,-0.2845,6.1134,2.3162,0.0255,20.2845,15.0278,9.2047
301,-2.4609,4.2918,2.3289,0.0206,22.4609,7.141,8.6895
302,-1.7136,4.3599,2.4284,0.0228,21.7136,11.6647,8.5407
303,-3.3864,5.3197,2.3416,0.0311,23.3864,2.812,9.1283
304,21.1082,5.7399,2.3796,0.05007013477476258,18.8918,13.23,8.6211
305,2.6173,5.9411,2.3704,0.0214,17.3827,8.5206,8.8513
306,-1.1727,4.338,2.3867,0.0217,21.1727,11.0557,8.7646
307,0.5373,3.417,2.3715,0.0206,19.4627,6.6358,8.536
308,17.7327,9.9305,2.3167,0.0385,22.2673,11.341,8.6324
309,-0.2491,3.1226,2.2797,0.0256,20.2491,7.4788,9.0744
310,2.9536,4.0489,2.3725,0.0237,17.0464,5.2358,8.3754
311,5.1136,7.7186,2.2647,0.0183,14.8864,11.0694,8.7015
312,3.5336,8.9725,2.3132,0.0429,16.4664,6.4309,8.9416
313,4.8364,9.3323,2.3378,0.0148,15.1636,7.463,8.6706
314,-0.0445,5.4095,2.3308,0.0204,20.0445,11.2164,8.6691
315,8.9418,4.1464,2.3695,0.0121,31.0582,9.1123,9.6272
316,23.0364,5.1101,2.3524,0.0369,16.9636,13.9192,10.095633903464792
317,-0.7418,6.7855,2.2982,0.0415,20.7418,12.6972,8.7164
318,-2.1182,6.421,2.3207,0.0267,22.1182,15.0725,8.5801
319,-1.0445,4.6415,2.2939,0.0151,21.0445,4.4343,8.9036
320,1.4727,5.654,2.2805,0.016,18.5273,6.6991,9.0606
321,-1.1527,5.3217,2.3654,0.0228,21.1527,14.1778,8.5615
322,5.5191,9.4815,2.2797,0.0257,14.4809,6.7595,8.4891
323,1.9491,9.2499,2.3991,0.0146,18.0509,8.7767,8.7932
324,-1.8809,2.3399,2.2392,0.0233,21.8809,6.3591,9.0744
325,-2.2191,3.8687,2.2527,0.0331,22.2191,7.2009,8.6544
326,-3.1909,5.9387,2.2555,0.02331276578188623,23.1909,5.4525,8.7786
327,0.2745,2.8753,2.2588,0.026,19.7255,5.3067,8.6611
328,0.9909,4.2708,2.2647,0.0201,19.0091,9.5072,8.3663
329,-0.9,4.7778,2.2596,0.0183,20.9,13.6251,9.1287
330,18.2809,4.5369,2.3221,0.0125,21.7191,11.4637,8.6324
331,-0.63,2.9179,2.212,0.0265,20.63,3.1195,8.8355
332,1.4982,6.528,2.3308,0.0247,18.5018,9.3023,9.0425
333,-2.5955,7.4952,2.2756,0.0256,22.5955,10.4507,8.897
334,0.4445,5.0272,2.3301,0.029,19.5555,10.972,8.7512
335,-0.17,5.2194,2.3341,0.0158,20.17,9.0318,8.77
336,-1.7336,3.454,2.2434,0.0194,21.7336,19.2185,9.1526
337,2.23,2.0773,2.2445,0.0192,17.77,8.1584,8.7548
338,-0.4109,4.7785,2.2563,0.0393,20.4109,13.8012,8.7383
339,-0.0182,4.277,2.3106,0.0153,20.0182,4.0958,10.095633903464792
340,9.4864,4.1354,2.3162,0.0339,30.5136,13.5422,8.5687
341,-6.8627,7.2038,2.3573,0.0264,26.8627,6.6924,9.3335
342,0.5791,6.8827,2.3375,0.0251,19.4209,7.1156,8.3324
343,2.1982,6.1374,2.3499,0.0219,17.8018,5.133,8.7073
344,-1.31,8.1214,2.2474,0.0174,21.31,14.4984,8.1161
345,5.7309,8.1035,2.2377,0.0229,14.2691,16.8203,9.534
346,1.4845,6.1176,2.319,0.0275,18.5155,13.5466,9.193
347,27.65796254974382,3.7282,2.3592,0.0466,11.2936,7.2987,8.7947
348,-0.8173,4.5853,2.4172,0.0204,20.8173,7.2972,8.942
349,-2.1,6.5737,2.4023,0.0324,22.1,10.7232,8.8546
350,4.4827,4.2433,2.3604,0.017,15.5173,11.0373,8.5855
351,-15.5318,3.3351,2.3171,0.0138,34.6363856549799,12.4031,8.8945
352,1.3555,4.8659,2.2892,0.0209,18.6445,7.6689,8.7782
353,-4.9891,2.4393,2.2927,0.0205,24.9891,10.3886,8.8519
354,-0.3327,5.0396,2.3573,0.0173,20.3327,10.6721,8.8384
355,1.9255,6.0788,2.3402,0.0236,18.0745,8.466,9.0121
356,3.2182,5.0597,2.2948,0.0403,16.7818,8.4827,8.4092
357,27.65796254974382,11.8759,2.3437,0.0216,10.8691,12.1235,8.7289
358,6.3691,3.5094,2.2773,0.0204,13.6309,12.2599,8.7897
359,-0.3518,4.7047,2.3323,0.0218,20.3518,14.8676,9.7836
360,-1.7155,4.2076,2.2527,0.0222,21.7155,9.9782,8.8519
361,18.1782,10.2601,2.3704,0.015,21.8218,8.3499,9.219
362,-0.5718,4.6034,2.3817,0.0227,20.5718,4.6283,9.0121
363,-0.7845,7.7185,2.3063,0.0325,20.7845,13.2491,8.5135
364,-2.1709,4.197,2.3883,0.016,22.1709,15.8431,8.6611
365,-3.2082,8.5892,2.3275,0.0231,23.2082,10.4555,8.3006
366,5.4191,4.3832,2.3834,0.0304,14.5809,12.0587,8.6406
367,-5.1391,4.3478,2.2472,0.0142,25.1391,5.3001,9.2016
368,5.9945,3.4933,2.3704,0.02,14.0055,15.4759,8.8513
369,-1.4409,2.5745,2.2821,0.016,21.4409,14.099,8.942
370,1.7791,8.0368,2.3056,0.0298,18.2209,8.398,8.9607
371,-0.2255,4.012,2.2453,0.0205,20.2255,6.1157,8.941
