,feature_17,feature_20,feature_22,feature_34,feature_60,feature_65,feature_82,feature_92,feature_103,feature_104,feature_116,feature_122,feature_130,feature_131,feature_153,feature_154,feature_206,feature_300,feature_320,feature_337,feature_424,feature_461,feature_511,feature_564
64,9.4268,12.499,-6028.999999999999,8.322,4.080899999999997,15.9191,-0.0162,0.05709999999999998,-0.002799999999999991,-0.0114,712.0192,15.79,-1.986,0.8529,0.24769999999999998,0.0214,4.87,0.0432,8.991300000000003,13.690250349335633,76.5729,30.1043,31.718099999999996,0.5671
65,8.8407,12.4761,-4173.957016448832,9.2007,18.3936,21.6064,-0.0162,0.0,0.0,-0.0108,762.9076999999999,15.959999999999999,-0.4730999999999999,0.8093,1.501023222841332,0.014900000000000002,6.280000000000001,0.09913623964904866,6.9612,7.4833,53.0074,25.905,60.1156,0.6781432261788467
66,9.3875,12.4349,-5371.25,8.3331,1.2809000000000004,18.7191,0.0015000000000000052,-0.039900000000000005,-0.0017000000000000084,-0.011200000000000002,754.992,15.65,-0.5677000000000001,0.6697,0.4404,0.0189,6.47,0.06160000000000001,8.7815,8.5052,72.968,26.5649,41.9175,0.725
67,10.1473,12.5302,-5932.0,8.7994,0.5681999999999993,19.4318,-0.0331,-0.25288858447889784,0.1089,-0.0122,761.0258,15.87,-0.9461000000000002,0.8244000000000001,0.9635000000000001,0.0112,11.19,0.0345,11.645200000000003,10.5813,37.2684,10.8607,36.7722,0.7914152456866459
68,10.2399,12.4896,-6383.75,9.5713,8.095500000000003,11.9045,-0.0291,0.05149999999999997,-0.04590000000000001,-0.010599999999999998,740.0678000000001,15.74,0.5203999999999996,0.698,0.8315000000000001,0.0198,10.23,0.0367,9.1487,8.6057,86.7429,46.4202,33.8425,0.7294618566852623
69,9.7751,12.5722,-5377.0,9.088,-1.9699999999999989,21.970000000000002,-0.015899999999999994,0.09870000000000001,0.019500000000000003,-0.0111,707.2360000000001,15.82,1.6550000000000002,0.8137000000000001,0.8071000000000002,0.0072,4.15,0.0229,7.335100000000001,7.5909,45.736200000000004,22.1334,27.8652,0.6878
70,9.4636,12.4743,-5393.25,8.8249,-8.225500000000002,28.2255,-0.017400000000000002,0.13539999999999996,-0.033600000000000005,-0.005299999999999998,768.9496,15.793168144153215,-0.545891684135593,0.79851933126858,0.8855,0.0133,7.58,0.0264,5.171,7.2231,80.6783,35.7201,76.815,0.904
71,9.7939,12.5488,-5692.5,8.6544,-0.7499999999999994,20.750000000000004,-0.018799999999999997,0.030899999999999973,-0.035699999999999996,-0.0091,773.5931,15.750000000000002,-3.025,0.562,0.43810000000000004,0.012,8.49,0.0553,8.475500000000002,8.8828,77.0389,43.538199999999996,57.1429,0.6753
72,9.9364,12.4647,-5326.5,8.6472,0.16269999999999968,19.8373,-0.013500000000000003,0.08809999999999997,-0.0437,-0.0093,673.5806,15.78,1.4190000000000003,0.8210000000000001,0.5309,0.014799999999999999,4.89,0.0678,4.467,8.5926,86.7216,22.2221,35.2941,0.5671
73,10.3491,12.4759,-6453.750000000001,9.9964,-1.9554999999999991,21.955500000000004,-0.031200000000000002,0.07279999999999999,-0.04100000000000001,-0.0059,704.7627,15.8,-0.23650000000000015,0.7527,0.7480999999999999,0.0047,10.52,0.0429,5.0498,9.264,82.829,20.3639,114.5263,0.5671
74,9.6358,12.4245,-5175.5,8.7538,-1.3018000000000005,21.301800000000004,-0.0276,-0.1034,0.04530000000000002,-0.0096,753.7796,15.56,-1.088,0.592,0.322,0.0139,8.42,0.0421,4.7613,8.8514,52.6653,8.6169,50.9091,0.5671
75,9.8098,12.5094,-5336.0,9.0425,-0.01910000000000047,20.0191,-0.0247,-0.12270000000000002,-0.014899999999999993,-0.0132,758.1576,15.92,-0.0946000000000002,0.7436,0.4034,0.0056,9.75,0.0284,6.8615,8.844,74.3853,31.245300000000004,18.1303,0.625
76,9.8657,12.4363,-5305.25,9.1526,-2.0326999999999993,22.0327,-0.031,-0.217,0.06840000000000003,-0.0124,771.077,15.81,-1.2290000000000003,0.7189,0.2623,0.0151,7.010000000000001,0.0392,4.8461,9.2033,54.59089999999999,42.9683,33.0312,0.7044
77,10.1903,12.5106,-5548.25,8.8546,3.0981999999999994,16.9018,-0.011000000000000001,0.08019999999999997,-0.06540000000000001,-0.0126,732.2913,15.84,-2.647,0.8349,0.5194,0.0054,7.05,0.0431,8.9793,9.669799999999999,43.9243,15.239800000000002,25.3968,0.5671
78,9.9175,12.5184,-5426.0,8.2963,-2.9608999999999996,22.9609,-0.0179,-0.1031,0.017999999999999995,-0.0141,779.7144,15.63,-0.8042000000000002,0.6534,0.7523,0.0171,10.81,0.0665,4.6887,10.4322,98.7296,41.0931,17.6991,0.8643
79,9.9672,12.5145,-5329.25,8.8519,3.543600000000001,16.4564,-0.027300000000000005,0.04329999999999998,-0.0681,-0.0143,722.1560999999999,15.76,-2.033,0.8121,0.2673,0.0060999999999999995,6.56,0.0787,4.9575,8.4183,115.4525,36.1226,43.9407,0.8967000000000002
80,9.595,12.5302,-6447.25,8.5779,1.5126999999999986,18.4873,-0.022000000000000002,-0.016899999999999984,0.10670000000000003,-0.0096,720.4036,15.959999999999999,0.04729999999999975,0.8162,0.1771,0.0176,12.38,0.0528,10.6519,10.7125,65.6385,19.107,40.4669,0.7293736691796046
81,8.7153,12.499,-5545.75,8.8132,1.1700000000000013,18.83,-0.011199999999999996,-0.103,0.05890000000000001,-0.006999999999999998,762.103,15.86,-0.4730999999999999,0.8318,1.0597,0.0059,6.39,0.041,8.8426,10.4546,55.339099999999995,14.7869,45.5516,0.772
82,10.0827,12.2981,-5439.25,8.9979,-0.8044999999999997,20.8045,-0.019400000000000004,-0.019499999999999997,0.03520000000000002,-0.0093,680.5773,15.72,-3.779,0.5708,0.508,0.0054,7.990000000000001,0.0523,9.9205,9.960000000000003,40.509,25.1543,61.2903,0.6207
83,9.3832,12.4896,-5513.5,9.754,2.99,17.01,-0.025,0.06749999999999998,-0.03330000000000001,-0.0011935517250881444,749.6111,15.86,0.04729999999999975,0.7747,0.47740000000000005,0.018,9.9,0.0382,9.3046,9.4448,102.155,28.116,20.6769,0.6790509021669209
84,9.7663,12.4371,-6472.499999999999,8.6667,27.342700000000004,12.6573,-0.0149,0.09520000000000002,-0.0017999999999999995,-0.0070999999999999995,741.6048,15.699999999999998,0.3310999999999997,0.7636,0.2094,0.0204,10.31,0.0319,4.3737,6.2821,121.1641,27.9613,85.7645,0.7955999999999999
85,9.4434,12.3351,-5339.5,8.1161,0.7000000000000013,19.3,-0.0306,-0.022599999999999985,0.0026999999999999993,-0.010599999999999998,748.6221,15.74,-3.5429999999999997,0.6304,0.2996,0.0102,5.88,0.04850000000000001,8.473300000000002,7.9876,65.7748,31.0537,48.9412,0.5671
86,10.3872,12.6278,-5633.25,8.6013,10.995499999999998,29.0045,-0.038,0.03590000000000001,-0.1327,-0.007700000000000001,761.2689000000001,15.77,-0.04729999999999975,0.6586,0.7665000000000001,0.0145,13.97,0.043,9.214400000000001,10.4214,56.978,27.2655,64.6204,0.6769388793520678
87,9.2549,12.5065,-5763.75,9.7324,1.7373000000000005,18.2627,-0.038,0.17410000000000003,-0.0444,-0.008200000000000002,744.1361,15.72,-0.14189999999999994,0.6556,0.8448,0.0076,6.4,0.0735,8.9392,8.3559,74.2308,57.45969999999999,53.4954,0.7911089584669355
88,9.6397,12.5906,-5362.75,9.0121,-19.9927,34.628317650324725,-0.018799999999999997,-0.04040000000000001,0.12059999999999997,-0.0095,727.6517,15.97,0.0,0.7987,0.4592,0.012099999999999998,10.01,0.05450000000000001,7.3131,11.3172,76.38690000000001,36.4153,58.9474,0.6268
89,9.9475,12.4018,-5663.5,8.8356,0.9573000000000007,19.0427,0.023,0.007699999999999987,-0.03309999999999999,-0.0093,695.007,15.95,0.5203999999999996,0.6778,0.2529,0.013500000000000002,8.32,0.0807,9.3746,10.4799,108.1409,33.7616,63.4409,0.5671
90,10.2285,12.402,-6408.749999999999,8.9607,-3.355500000000002,23.3555,-0.02132073162250982,-0.25288858447889784,0.0855,-0.0116,755.7527,15.92,-0.14189999999999994,0.8712000000000001,0.2046,0.0154,9.54,0.0192,8.8413,8.6267,83.2242,18.5401,29.4372,0.6254
91,10.2423,12.5661,-5434.25,8.8078,-0.6326999999999997,20.6327,-0.010100000000000003,-0.01969999999999999,0.001300000000000004,-0.0119,755.753,15.79,-2.08,0.8405,0.42310000000000003,0.0067,8.16,0.0355,9.3188,9.2373,86.1034,33.5782,26.1328,0.5671
92,9.9706,12.4018,-5138.5,8.7782,5.069100000000001,14.9309,-0.0249,-0.01180000000000001,-0.02970000000000001,-0.0111,766.8431,16.03,0.2837999999999999,0.7771999999999998,0.5416,0.0137,4.13,0.0415,9.3547,12.4613,82.938,28.2506,43.9462,0.9805999999999999
