,feature_66,feature_349,feature_442,feature_478,feature_125,feature_34,feature_519,feature_246,feature_60,feature_164,feature_574
46,22.1353,0.0151,0.7613,5.1949,15.64,9.094,1.595967071550039,1.0390704552419179,16.34420875996038,0.098,0.2937
47,32.7577,0.0252,1.1525,6.4204,15.85,8.536,1.5781244430249903,1.4377934405615098,-5.6473,0.211,0.3695
48,22.7275,0.0197,0.9136,2.582,15.75,8.8097,1.7113,0.8141,1.8609,0.258,0.4359
49,33.272,0.0141,0.684,4.5795,15.75,8.58,2.012,1.1924,-4.4927,0.137,0.2234
50,30.1062,0.0256,0.9251,5.1848,15.77,8.8287,1.6322967276302482,0.9094778398859285,17.4,0.184,0.5405
51,25.9809,0.0232,0.7663,4.6249,16.04,8.7219,1.566071802437915,1.42017516594264,1.6073,0.032,0.26603762106945095
52,24.7257,0.037957974827457636,0.9251,3.9097,15.88,8.4092,1.5949476124771156,1.1146394266935262,0.8873,0.131,0.3104
53,30.7182,0.0211,0.5669,6.015,15.78,9.6515,2.6006,1.5991,-2.7136,0.13,0.2852208706364532
54,37.60263527821526,0.0162,0.7898,6.0748,15.74,9.1784,1.616848028263194,0.4740489217178674,5.3382,0.1267518003013675,0.4722
55,26.6305,0.0236,0.8807,6.026,15.75,8.5987,1.5809534680702246,1.1896037665065908,1.6373,0.105,0.1315
56,22.5569,0.0141,0.577,3.4708,15.96,9.754,1.586032215699071,1.0962836570994574,2.9691,0.095,0.3671
57,26.063,0.0154,0.9588,6.1979,15.63,8.5855,1.5974925640644893,1.3715806715978278,-1.0991,0.072,0.2833
58,22.1675,0.0194,0.8435,4.8857,15.88,8.7994,1.5913430190221531,1.3250800075892648,2.9518,0.112,0.2814
59,39.7257,0.02062975911354989,0.8384,4.4544,15.88,8.5177,1.5687624316042554,0.8974979397352627,-10.37,0.072,0.4971
60,26.2833,0.0208,1.0216,3.9991,15.73,8.2395,2.3081,1.4650767037577401,1.3445,0.174,0.5611
61,25.8939,0.02576118830752036,0.7584,3.4878,15.782807077461385,8.1728,1.9592,1.918,1.1664,0.109,0.4154
62,26.0522,0.0248,0.6641,3.4793,15.8,8.6544,2.0695,0.9523,0.1873,0.115,0.4464
63,26.2174,0.0185,0.9965,3.9691,15.84,8.6397,1.5778967470916552,1.4272733332709022,0.4836,0.109,0.3148
64,19.9076,0.0208,0.7506,3.2357,15.73,8.322,2.0513,1.6352,4.0809,0.083,0.2944
65,29.3176,0.0386,0.7015,4.2732,16.03,9.2007,1.607305614040701,0.6623704357052056,18.3936,0.12860742016982118,0.1682
66,23.6041,0.0208,0.9396,4.3922,15.67,8.3331,1.5781610268606927,1.3720023726278452,1.2809,0.143,0.2937
67,24.9899,0.0183,0.8435,7.684,15.88,8.7994,1.6154407477203478,1.6129752533353099,0.5682,0.192,0.3553
68,14.1135,0.035928562571867134,0.7928,6.9474,15.75,9.5713,1.5968667813043207,1.1705181304768089,8.0955,0.129,0.2317
69,27.9713,0.0337,0.481,2.8027,15.75,9.088,2.866,2.784,-1.97,0.197,0.2568
70,37.532,0.0138,0.6302,5.2293,15.765421267598581,8.8249,1.5823623647558263,1.103586910383374,-8.2255,0.194,0.25547462545953414
71,24.5799,0.025,0.6641,5.8268,15.71,8.6544,1.8422,0.8225,-0.75,0.17,0.2775
72,23.4468,0.0215,0.7611,3.2662,15.75,8.6472,1.541,1.5611,0.1627,0.029,0.0956
73,30.0288,0.0201,0.7477,7.1548,15.87,8.762683842440639,1.5843263096542501,1.2459767189090332,-1.9555,0.137,0.1762
74,27.3802,0.0281,0.8471,5.6614,15.51,8.7538,0.7811,1.2708,-1.3018,0.111,0.2039
75,27.3069,0.0149,0.6335,6.4234,15.96,9.0425,1.5841318799034336,1.1760759930412956,-0.0191,0.212,0.3213
76,25.7305,0.0229,0.4254,4.8172,15.84,9.1526,1.6057,1.7954,-2.0327,0.076,0.3692
77,22.0576,0.0192,0.7337,4.8741,15.82,8.8546,1.0899,0.8181,3.0982,0.178,0.1556
78,30.9387,0.0134,0.8136,7.3252,15.57,8.2963,2.8104,3.169,-2.9609,0.129,0.2718497195313634
79,22.3195,0.0199,0.6927,4.3696,15.7,8.8519,1.582506187154873,1.1756625763917787,3.5436,0.25,0.3628
80,23.5326,0.0239,1.0189,8.4684,15.97,8.5779,1.5578814114983617,0.9971040803235498,1.5127,0.166,0.2043
81,24.7337,0.0234,0.8146,4.533,15.88,8.8132,1.5768263087467358,1.2855921629616693,1.17,0.128,0.3213
82,26.2439,0.0152,0.7258,5.2201,15.74,8.9979,0.9154,1.5306,-0.8045,0.18,0.3046
83,23.2157,0.04289205338160554,0.577,6.8674,15.87,9.754,1.5871249793362958,1.185398857898564,2.99,0.142,0.4057
84,20.2591,0.0135,1.0959,6.7229,15.7,8.6667,1.5841196176243695,1.3864887112970634,15.287794297948139,0.108,0.3043
85,26.3407,0.0175,0.8595,3.952,15.65,8.1161,1.7315,1.1712,0.7,0.194,0.2182
86,37.4668,0.0306,1.1815,9.4756,15.75,8.6013,1.6234105241952435,0.611115207178603,10.9955,0.079,0.2784
87,21.2309,0.0269,0.8752,4.3682,15.77,9.7324,1.5886743752104293,1.085179012748746,1.7373,0.203,0.4764
88,31.706277128188297,0.0323,0.8716,6.6127,15.98,9.0121,1.561380359177359,2.2147767666259908,-19.9927,0.111,0.3431
89,28.1684,0.0219,0.5194,5.5044,16.01,8.8356,0.9408,1.3103,0.9573,0.149,0.3068
90,31.4027,0.024926657826408793,0.7392,6.5896,15.87,8.9607,1.5675,2.4209,-3.3555,0.055,0.3891
91,28.9181,0.0169,1.0143,5.515,15.71,8.8078,1.579628639846305,1.3905856060227868,-0.6327,0.038,0.2571
92,18.6295,0.0193,0.745,2.7352,16.07,8.7782,1.0922,1.1208,5.0691,0.165,0.2944
93,13.8957,0.021,0.8435,10.7271,15.91,8.7994,1.5837622907203568,1.3052091659941196,11.2909,0.092,0.247
94,28.0428,0.0151,0.7032,2.5503,15.89,8.5571,1.7022,0.5865,-2.6109,0.119,0.497
95,26.4354,0.0127,0.7643,5.7983,15.95,8.9635,1.5797691692726923,1.3265667172342872,-0.3736,0.123,0.2236
96,29.5723,0.0204,0.9079,3.3645,15.94,8.6427,1.5874247469547846,1.4183542180974442,-1.1391,0.098,0.4334
97,30.6875,0.02117172857755034,0.8229,4.3431,15.72,8.742620927798162,1.4299,2.319,-4.99,0.079,0.3124
98,27.7301,0.0176,0.7611,4.2125,15.51,8.6472,2.1006,3.4292,-0.9091,0.122,0.3368
99,25.4759,0.0226,0.9726,5.801,15.66,8.2638,1.5827923050925463,1.5196312624304793,1.8164,0.179,0.4124
100,25.02,0.0262,0.7928,6.0602,15.85,9.5713,1.6038687057475394,1.356525701804055,0.1227,0.089,0.2417304864012929
101,27.5264,0.0125,0.869,5.0466,15.92,8.5251,1.5825947386868473,1.4346520388018578,0.8745,0.128,0.1887
102,28.5851,0.0142,0.466,6.2631,15.75,8.7779,1.6051608897299827,1.1544948979887582,-1.0182,0.214,0.2182
103,26.336,0.0189,1.062,6.8782,15.76,8.8513,1.5777041069242332,1.3872863784224845,0.3036,0.074,0.3354
104,21.0498,0.026,0.6163,8.3516,15.84,8.6556,1.5829997422654538,1.3807750123145919,2.0509,0.201,0.2619
105,24.8429,0.0352,1.0551,8.4149,15.77,9.0998,1.6087590589466667,0.7767322939510655,22.7927,0.135,0.307
106,20.9393,0.0202,0.6222,8.2175,15.63,8.5889,1.5875430989385864,1.3939058884039985,4.1464,0.075,0.2291
107,23.8674,0.015860253439155175,0.6796,8.9509,15.62,8.8973,1.5926,1.0594,0.3245,0.071,0.2678
108,17.735,0.0183,0.9639,2.6252,15.85,8.6915,1.5780277374674172,1.3392691551648475,6.1527,0.054,0.31314618273693284
109,41.642754413187944,0.0249,0.8556,8.9647,15.83,8.7879,1.6287163107979237,0.8536773300310831,-1.8473,0.139,0.3237
110,26.254,0.0202,0.8133,7.076,15.72,8.2823,1.5811929286099669,1.7998116970464608,-1.6436,0.103,0.2385
111,22.9551,0.0171,0.593,4.252,15.71,8.6799,1.584582372472668,1.3068268532209562,2.2982,0.055,0.3602
112,23.7582,0.0395,0.6641,3.626,15.74,9.1638,1.6051883142684074,0.6021814649868931,23.8864,0.09,0.3447
113,20.0076,0.0146,0.9274,5.1132,15.84,8.9605,1.5727539186687325,1.7226661416377438,3.8109,0.14,0.2456395692789507
114,36.3451,0.0195,0.3973,4.736,15.61,9.7137,1.6008,0.9608,-6.74,0.15,0.3876
115,26.3682,0.0253,0.7852,8.7071,15.71,9.7571,2.6155,1.8034752001606218,2.2618,0.157,0.2619
116,22.7319,0.0136,1.0918,4.6417,15.99,8.5459,1.598083037333284,1.3786406039904784,1.9245,0.134,0.2603
117,23.5781,0.0175,0.5779,6.1962,15.7,8.3663,1.907,1.0712,-0.4409,0.157,0.2967658344901105
118,17.7542,0.0432,0.8446,6.5265,15.76,8.7947,1.6098828607300586,0.8659796108072535,15.429803843689896,0.177,0.3566
119,22.2504,0.0218,0.5478,6.6675,15.82,9.0145,1.8441,1.5947,2.4209,0.04,0.2363
120,29.1501,0.0294,1.0135,5.503973658651471,15.74,8.6439,1.5566247473069321,1.2576267536280277,-0.81,0.139,0.1733
121,25.420647147895913,0.0153,0.7093,5.4653430761763815,15.82,8.2981,1.3352,0.7745,-1.218499928483098,0.122,0.2914
122,41.28290119146037,0.0237,0.7574,4.7846,15.78,9.043,1.5626650490961183,1.0612096819489873,-17.9336,0.07,0.2431
123,25.1172,0.0245,0.593,2.1779,15.73,8.6799,1.5709200565549482,1.671326409776588,-0.7155,0.108,0.2588
124,23.5582,0.0285,0.8343,5.0601,15.85,9.0622,1.581713883679619,1.2087776384262785,4.1509,0.223,0.44
125,22.513,0.0171,1.1213,5.5115,15.7,9.0811,1.6053786403338746,1.202740804831003,3.9673,0.073,0.4214
126,28.6073,0.0261,0.5779,4.6997,15.77,8.3663,2.5773,0.3694,-3.65,0.135,0.264
127,30.1818,0.0197,0.8159,7.9214,15.77,8.7932,1.577837802532363,1.4135481969201975,-1.9855,0.114,0.2269
128,32.1774,0.0122,0.6268,4.8058,15.73,8.3675,1.9034,3.0725,-3.88,0.059,0.3509
129,20.2515,0.0248,0.8159,8.0418,15.61,8.7932,1.583441501969454,1.3270432254850137,5.8045,0.093,0.5659
130,27.0475,0.0284,1.0541,6.5778,15.82,8.287,1.581122702887222,1.4304532530213951,-0.9945,0.19,0.3689
131,33.7771,0.0224,0.7477,4.3419,15.8,8.789698096938643,1.5794895643124391,1.47775011349543,-4.6636,0.102,0.2423
132,46.70378274013463,0.0283,0.9836,3.4781,15.802418057797723,8.8388,1.5445894285788238,1.3320543850421405,-19.1518,0.077,0.2673
133,23.112,0.0222,0.9048,5.7289,15.9,8.6772,2.3661,0.584,3.2509,0.217,0.2994
134,20.9574,0.014196788512146286,0.9175,5.6591,15.87,8.1605,2.4309,3.5483537723730336,2.3318,0.054,0.3368
135,19.9951,0.0146,0.8235,3.3141,15.79,8.6406,1.5803846247846127,1.0508492252548705,5.4018,0.12,0.2088
136,25.2645,0.0156,0.811,3.3826,15.73,9.2291,1.589961091180825,1.3468757818740227,-0.5691,0.135,0.3613
137,28.18989398550671,0.0362,0.7574,6.0188,15.75,9.043,1.600869338232266,1.5337693497192364,-2.355730699355064,0.181,0.3948
138,29.012,0.024,0.7643,3.3903,15.97,8.9635,1.5933849287894195,1.1173351740661779,-1.0573,0.155,0.342
139,36.283,0.0195,0.6163,4.0285,15.98,8.6556,1.2389,1.1807,-6.8764,0.07,0.3876
140,21.9929,0.0164,0.7139,5.8022,15.73,9.131,0.9313,1.0004,2.8136,0.087,0.2662
141,30.9009,0.0307,0.9175,5.1156,15.73,8.1605,1.0058,1.4485,-3.7245,0.124,0.2497
142,26.3771,0.0342,0.7477,5.243,15.87,8.865309611376313,1.586543570021978,1.0328334048623586,-1.2182,0.082,0.1854
143,37.8425,0.0245,0.573,8.4634,15.85,8.8215,0.8703,2.1908,-5.68,0.216,0.2424
144,24.1495,0.0372,0.7532,4.0841,15.61,8.6384,2.3101,3.5686,1.2518,0.081,0.4262
145,24.1581,0.0229,0.573,5.2041,15.85,8.8215,1.5922860867153117,1.2414462026647919,-0.1145,0.172,0.2678
146,27.7378,0.0243,0.7507,6.634,15.87,9.4832,1.614099079773694,0.7245296298229182,19.5609,0.119,0.3658
147,28.7957,0.0293,0.6787,5.8656,15.74,8.3845,1.6298,3.2591,-3.7673,0.123,0.4564
148,28.4754,0.0291,0.9588,5.7486,15.96,8.5855,1.5680811642768435,1.1422305086889872,-3.6855,0.125,0.2812
149,22.8177,0.022,0.3963,5.4606,15.97,8.7696,1.5689830128724849,1.1422346411410138,3.3918,0.135,0.3725
150,28.2316,0.0128,1.0186,5.4421,15.73,8.7383,1.2067,1.1126,-2.5036,0.119,0.2234
151,30.5545,0.0293,0.9683,6.1628,15.85,8.5788,1.5872661726773347,0.8801178885652747,16.2418,0.09,0.3486
152,38.09224083173562,0.0386,1.0459,4.2114,15.8,8.7487,1.6192247768505064,0.7765664515575406,4.6609,0.12986824526197904,0.2431
153,36.45285941604456,0.0169,0.7584,2.8513,15.82,8.85303735230691,1.637602531136237,1.0790007013588876,1.5882,0.163,0.4128
154,22.8392,0.0187,0.7059,8.171,15.85,9.1757,1.6231566833635866,0.7074076086760208,24.14,0.199,0.3547
155,24.7192,0.0239,0.7928,3.0125,15.92,9.5713,1.579525217671081,1.1246831726047348,0.1518,0.116,0.1762
156,39.8719,0.0244,0.7524,6.2537,15.72,8.872,1.634970022923926,0.796621844377454,8.0636,0.094,0.4387
157,21.6833,0.037,0.5955,8.3929,15.86,9.6234,1.621292048476658,0.7708241993113916,25.0836,0.072,0.28
158,21.4549,0.0145,0.577,7.2471,15.61,9.754,1.5843088411312274,1.4568267896351783,3.2655,0.155,0.3747
159,22.4948,0.0191,0.5194,3.977,15.64,8.8356,1.4716,0.8056,2.2009,0.173,0.2824
160,33.5324,0.0186,1.1623,2.9266,15.7,9.4336,1.9328,1.2496,-6.6409,0.226,0.2234
161,31.622,0.0264,0.8616,6.9715,15.7,8.6695,0.8246,0.6454,-3.7045,0.127,0.2282
162,29.1444,0.0221,0.5377,4.9807,15.91,8.7897,1.5933204882826768,1.112134451901723,-2.63,0.041,0.2605
163,27.4264,0.0143,0.7677,2.8666,15.7,9.0942,1.2941,1.1871,-2.7282,0.074,0.3006
164,23.9846,0.0213,0.9048,2.7091,15.8,8.6772,1.5515,0.6463,2.6718,0.174,0.3258
165,23.2147,0.0264,0.8883,6.8317,15.85,8.9546,1.5948178034974951,1.3188977816393803,1.0045,0.144,0.389
166,21.8556,0.0151,0.7532,3.6852,15.57,8.6384,1.4283,2.4046,1.6018,0.072,0.2005
167,27.0269,0.030632919974815598,0.7408,4.6032,15.8,8.6211,1.6092829734167882,0.4458795844356884,20.7209,0.132,0.1699
168,30.4987,0.0203,0.9332,4.0177,15.71,8.5862,1.1827,1.7857,-3.1255,0.107,0.2454
169,18.3248,0.0289,0.6576,3.9273,15.84,9.396,1.5607544775087903,1.0704299081937414,4.0991,0.116,0.2227
170,34.2074,0.0158,0.8859,2.5684,15.72,8.9191,1.5954939870189322,1.2814586137781854,-6.3391,0.153,0.2679
171,20.7886,0.0277,0.768,5.0709,15.85,8.8384,1.5600509910532243,0.9513269126883472,6.2455,0.131,0.2021
172,39.6865,0.0405,0.7162,4.8214,15.8,9.1502,1.6232196099868827,0.6612698188820088,10.2109,0.206,0.31921911446449736
173,20.1161,0.0371,1.0959,5.7668,15.8,8.6667,1.5892894588344932,0.9773927788494599,20.54152113031789,0.124,0.1188
174,25.9809,0.014,1.0541,4.6526,15.74,8.287,1.5802348847314354,1.4479059273831252,-0.7245,0.068,0.2265
175,25.1055,0.0247,0.9066,3.3925,15.56,8.7552,1.2515,1.8517,-0.2709,0.055,0.2497
176,37.5213,0.0328,0.7524,4.3312,15.77,8.872,1.618679219603191,0.623373948761156,10.8955,0.133,0.3161
177,17.4684,0.0162,0.8446,5.50270478339378,15.74,8.7947,1.5837092873425171,1.1209522529739813,16.033841087020818,0.136,0.4406
178,26.7205,0.0177,0.8859,5.7275,15.71,8.9191,0.9327,0.8813,-1.0909,0.184,0.357
179,24.6207,0.0209,0.7277,4.8219,15.73,9.2036,1.8607,1.1278,-0.5655,0.104,0.2616
180,29.7075,0.015,0.8146,5.3451,15.89,8.8132,1.5758279724040056,1.2514722914219154,-2.8818,0.047,0.3213
181,40.262521155993426,0.0296,0.9059,7.6393,15.84,8.5405,1.608107671638882,0.8585685068657067,3.1136,0.14,0.4917
182,34.3077,0.0296,0.9276,7.8141,15.69,8.5298,1.5812281757475635,0.9959882364138903,-7.0082,0.096,0.3364
183,24.0276,0.0207,0.6385,6.275,15.75,8.2914,1.4477,0.8651,3.0718,0.235,0.2796
184,25.5747,0.0269,0.7852,2.8462,15.74,9.7571,2.5116,1.8669,-1.5036,0.104,0.2568
185,22.1925,0.0182,1.0189,5.4338,15.93,8.5779,1.574408819182842,1.1829934060965581,3.1845,0.109,0.2952
186,22.3699,0.0219,0.8556,5.3468,15.9,8.7879,1.6136358964497015,0.8413434562109188,22.7173,0.222,0.2485
187,42.2381,0.0132,1.148,5.0961,15.77,8.6309,1.5795001985730104,1.285434565962981,-12.1527,0.083,0.3094
188,25.6635,0.0264,0.685,4.7428,15.76,8.7646,1.5903282503671021,1.3366456599542205,2.32,0.126,0.3038
189,23.1222,0.0217,0.6796,5.0348,15.69,8.8973,0.8493,0.8857,0.7864,0.091,0.2678
190,30.222,0.0202,0.6385,3.3746,16.01,8.2914,1.4438,0.9479,-2.4818,0.111,0.3561
191,41.5043,0.0153,0.7898,8.5107,15.87,9.1784,1.5850915220119814,0.8484618476728114,9.3336,0.057,0.3184
192,39.00194874161279,0.0316,0.9087,8.6072,15.72,9.2362,1.644523844376538,0.5047456811232796,2.0427,0.098,0.4321
193,22.2242,0.0163,0.9735,3.6629,15.93,8.4896,1.5787531075569063,1.4037281895045264,2.43,0.092,0.3261345653053067
194,24.4119,0.0216,1.0078,7.5994,15.95,9.308,1.5829666979873802,1.2841667981368616,0.3036,0.043,0.2377
195,25.4657,0.0241,0.8859,6.4316,15.93,8.9191,1.3495,1.5118,0.2464,0.078,0.1878
196,26.114,0.0301,0.6257,6.5857,15.78,8.3179,1.5760120759286576,1.5231969998122918,1.2691,0.199,0.2426
197,26.9505,0.0261,0.5888,4.4168,15.77,9.0776,1.5738094744928839,1.0747806729644167,0.2818,0.108,0.3351
198,32.7145,0.0225,0.7954,6.5365,15.71,8.7548,1.6031,0.9965,-0.9236,0.154,0.2182
199,21.6961,0.0326,0.8235,5.5785,15.83,8.6406,1.5654456416705733,1.1797759888384034,5.3782,0.151,0.2041
200,23.7588,0.033,0.4749,7.4993,15.8,8.9541,0.8631,1.7618,0.8045,0.199,0.2919
201,26.5186,0.0212,0.8616,6.8146,15.82,8.6695,1.8541,1.0866,0.42,0.133,0.2441
202,24.5318,0.0216,0.9525,7.9017,15.71,9.4749,1.598963977550658,1.3465058430016077,2.8236,0.143,0.1166
203,22.9188,0.0277,0.6644,2.8024,15.462854554426821,8.0787,1.85,1.0305,1.3282,0.147,0.3435
204,22.1064,0.0247,0.4382,6.7038,15.67,8.5407,1.5944,1.329,1.9936,0.108,0.2363
205,23.8635,0.0366,0.8198,3.1843,15.62,9.3868,1.6528,0.7054,2.5855,0.095,0.275
206,31.6904,0.0411,0.7158,6.6161,15.9,8.6829,1.628759677520143,0.648837562557117,16.4073,0.127,0.2654
207,19.9232,0.0247,0.9238,5.5553,15.8,8.572,1.5946667062781184,1.243068326175802,6.6827,0.154,0.2937
208,23.8635,0.0205,0.7928,4.2813,15.9,9.5713,1.576924399700455,1.08365241754087,2.8245,0.092,0.3104
209,16.8961,0.0169,0.713,3.2839,15.8,8.3588,1.3046,0.5211,7.3164,0.096,0.1638
210,18.8096,0.0205,0.4389,5.7825,15.99,8.7851,1.5759399838010841,1.0119572310719886,7.0709,0.108,0.2759
211,29.6277,0.0192,0.4817,5.4237,15.71,8.8105,0.7027,0.7698,-2.5436,0.152,0.2909
212,22.1063,0.027625819212398456,0.9725,3.6741,15.88,8.5266,1.5908907025390984,1.313377066247627,4.6327,0.173,0.2055
213,28.2022,0.0196,0.832,5.2008,15.94,8.5615,1.5750015238149633,1.3272435319397275,-0.6936,0.055,0.3435
214,29.2332,0.0122,0.7681,6.4924,15.83,8.770903003985218,1.5602012557388374,1.189227564424214,-0.9409,0.071,0.3413
215,36.1696,0.0163,0.6268,5.4535,15.73,8.3675,0.859,1.7713,-5.3264,0.117,0.2456
216,21.0159,0.021576725834948435,0.7865,4.0832,15.93,8.5494,1.005,1.5645,2.8009,0.041,0.4655
217,37.0555,0.0176,0.9059,6.8752,15.82,8.5405,1.5691140421947738,0.9438079847417431,-10.6036,0.108,0.2397
218,34.578,0.0272,0.811,6.2047,15.92,9.2291,1.5862653766872001,1.5095550894410825,-5.9045,0.099,0.1762
219,32.6371,0.0238,1.026,3.8697,15.56,8.941,1.5899,1.4254,-4.7682,0.089,0.4007
220,34.6022,0.0341,0.7015,8.285,15.79,9.2007,1.6183369539876833,0.9290067324509601,12.8982,0.13180649143256368,0.4371
221,20.0533,0.0165,1.0393,9.0309,15.85,8.5135,1.5928035493092403,1.5638853123326852,5.65,0.132,0.2728
222,26.314,0.0264,0.9525,4.2645,15.56,9.4749,2.4022,1.3606159798607331,0.6055,0.074,0.4659
223,26.5379,0.0208,0.78,6.679,15.75,8.7867,1.5790677388721923,1.2476852596367876,1.0291,0.137,0.1517
224,28.3035,0.0228,0.6373,2.7794,15.77,8.8581,1.1046,1.1851,-2.5345,0.115,0.2775
225,19.1593,0.0116,0.596,8.8334,15.83,9.3998,1.5916977426259475,1.051599156362171,17.446095441261434,0.125,0.544
226,24.6278,0.0211,0.7611,4.1438,15.6,8.6472,1.603038481669401,1.8443518729549016,1.7018,0.108,0.1474
227,27.0311,0.0243,0.9091,2.7758,15.69,9.0639,1.9595,0.9631,-3.01,0.137,0.211
228,38.8982,0.013,0.7584,5.4982913230902515,15.83,8.824030410441283,1.6191754556725728,1.197257926308935,5.03,0.068,0.5747
