,feature_1,feature_17,feature_20,feature_22,feature_34,feature_60,feature_65,feature_82,feature_91,feature_92,feature_104,feature_116,feature_122,feature_127,feature_130,feature_131,feature_153,feature_154,feature_162,feature_206,feature_300,feature_337,feature_349,feature_456,feature_461,feature_511
48,3182.87,9.4151,12.6122,-5603.75,8.8097,1.8609000000000009,18.1391,-0.0068000000000000005,8901.3802,0.11620000000000001,-0.0092,759.6441,15.78,3.063,1.4190000000000003,0.821,0.836,0.0058,6297.0,3.85,0.045599999999999995,8.8196,0.0197,4.038399999999999,14.495,61.8725
49,3037.2,9.4495,12.498,-5508.5,8.58,-4.492699999999999,24.4927,-0.015999999999999993,9044.85,0.007699999999999995,-0.009999999999999998,732.8971,15.84,2.917,-2.553,0.8014000000000001,0.2898,0.015499999999999998,15019.814305187396,6.78,0.047499999999999994,8.2088,0.0141,2.7925000000000004,22.1105,34.0852
50,3024.15,10.0974,12.6202,-6112.25,8.8287,17.4,22.6,-0.07160375959574142,9309.2001,-0.1676,-0.0046,800.7351,15.75,2.653,-0.14189999999999994,0.7085,0.2544,0.0161,2523.0,7.23,0.02889999999999999,8.854,0.0256,4.591799999999999,31.099000000000004,133.0074745070932
51,3004.71,10.4994,12.4706,-5422.0,8.7219,1.6073000000000002,18.3927,-0.028300000000000002,9025.0999,-0.08840000000000002,-0.011,774.0379,16.0,2.747,-0.0946000000000002,0.7975000000000001,0.2336,0.0167,2262.0,7.03,0.05480000000000001,7.8666,0.0232,3.0382,25.372400000000003,43.7856
52,2894.04,8.876,12.4616,-6280.75,8.4092,0.8872999999999998,19.1127,-0.0519,9223.0399,0.06890000000000002,-0.005000000000000001,670.0627,15.82,2.521,0.8042000000000002,0.6518,1.5075536898487796,0.0058,904.0,5.71,0.0401,10.703099999999997,0.04999901438308338,4.4513,47.8395,60.3015
53,2997.45,10.055,12.6012,-5425.5,9.6515,-2.713599999999999,22.7136,-0.07160375959574142,8835.2399,0.018700000000000005,-0.0129,743.0757,15.870000000000001,2.673,-1.277,0.7223,0.5468,0.0065,432.0,9.09,0.0677,8.5178,0.021099999999999997,2.2198,21.569,16.3107
54,2950.0,10.6526,12.4743,-4173.894919464572,9.1784,5.338200000000002,34.62861705988786,-0.0292,8844.5601,-0.0010999999999999953,-0.004200000000000001,779.8000000000001,15.719999999999999,2.6660000000000004,-0.04729999999999975,0.7304,1.4114,0.0119,3953.0,9.26,0.0999838819435499,9.7353,0.0162,4.9626,25.2808,56.4706
55,2997.15,10.7136,12.4841,-6310.249999999999,8.5987,1.637299999999999,18.3627,-0.0305,9491.130099999998,0.10140000000000002,-0.013,811.2332,15.74,2.688,-0.04729999999999975,0.6887,0.7913999999999999,0.0055,1396.0,8.83,0.034199999999999994,10.2277,0.0236,5.148699999999999,35.497,24.6154
56,3058.6,9.8139,12.4618,-5490.25,9.754,2.9690999999999996,17.0309,-0.021900000000000003,8726.7798,0.015199999999999991,-0.0089,744.2807,15.92,2.471,-0.0946000000000002,0.7436,0.2972,0.006299999999999999,972.0,5.07,0.04880000000000001,9.4876,0.0141,4.7213,16.6688,67.0391
57,2940.26,10.3125,12.4743,-5273.0,8.5855,-1.099100000000001,21.0991,-0.012799999999999995,8220.8401,0.014500000000000023,-0.008500000000000002,723.0805,15.62,2.9150000000000005,0.14189999999999994,0.7697,0.5425,0.0053,651.0,8.97,0.0345,8.0304,0.015399999999999999,3.1464999999999996,18.1084,35.2423
58,3053.49,10.0805,12.5894,-5427.75,8.7994,2.9517999999999978,17.0482,-0.0313,8588.1999,-0.1999,-0.0118,732.0802,15.870000000000001,2.7680000000000002,-0.9461000000000002,0.8244,0.8914,0.011400000000000002,1591.0,7.15,0.0571,10.3095,0.0194,4.970999999999999,13.4574,42.4178
59,3035.75,8.506397032757855,12.47,-6439.0,8.5177,-10.37,30.37,-0.012799999999999995,9092.3101,0.033600000000000026,-0.0117,695.9574,15.82,2.56,-0.04729999999999975,0.6751,1.5075536898487796,0.0218,13810.0,6.91,0.0171,9.4337,0.04999901438308338,4.8552,42.3395,44.3497
60,3017.39,9.9808,12.27685990738101,-5250.75,8.2395,1.3445,18.6555,-0.027399999999999997,9055.2699,0.0,-0.0136,796.4259,15.76,2.822,-1.2290000000000003,0.7906,0.4427,0.005999999999999999,7567.000000000001,5.94,0.0788,13.691420854040418,0.0208,4.8902,20.9694,34.4322
61,2978.81,9.834260888475441,12.4555,-5153.25,8.1728,1.1664000000000012,18.8336,-0.0206076186826848,8992.6702,-0.02229999999999999,-0.0142,704.2686,15.734343598711408,2.6936844455138798,-1.4189565062142961,0.7004202946284837,0.5994143639449938,0.008008479029727431,3662.0,5.33,0.03199999999999999,7.9584,0.024428110667448863,2.8922000000000003,37.7546,54.833
62,2994.22,10.1854,12.5412,-5359.25,8.6544,0.18730000000000122,19.8127,-0.029,8946.8699,-0.2011,-0.0137,770.2,15.8,3.156,-2.033,0.8826,0.6247,0.0113,7255.0,5.2,0.0246,8.5,0.0248,3.5866,18.1433,27.8134
63,3040.34,9.847,12.5222,-5575.25,8.6397,0.48360000000000025,19.5164,-0.0344,9242.01,-0.014199999999999996,-0.005199999999999999,790.0665,15.870000000000001,2.582,-0.4258000000000001,0.7785,0.40619999999999995,0.0142,3818.0,5.95,0.030699999999999995,9.5519,0.0185,2.7428000000000003,20.4401,102.91259999999998
64,3171.54,9.4268,12.499,-6029.0,8.322,4.080899999999997,15.919099999999998,-0.016200000000000003,8373.9599,0.05710000000000001,-0.011400000000000002,712.0192000000001,15.79,2.868,-1.986,0.8528999999999999,0.24770000000000003,0.0214,3858.9999999999995,4.87,0.0432,13.691420854040418,0.0208,4.192599999999999,30.1043,31.7181
65,2884.74,8.8407,12.4761,-4173.894919464572,9.2007,18.3936,21.6064,-0.016200000000000003,8621.49,0.0,-0.010799999999999999,762.9077,15.96,2.671,-0.4730999999999999,0.8093000000000001,1.5075536898487796,0.014899999999999998,4429.0,6.28,0.0999838819435499,7.4833,0.038600000000000016,3.1906,25.905000000000005,60.1156
66,3045.07,9.3875,12.4349,-5371.25,8.3331,1.2809000000000006,18.7191,0.0015000000000000015,8796.8197,-0.0399,-0.0112,754.992,15.65,2.5000000000000004,-0.5677000000000001,0.6697,0.44039999999999996,0.0189,4693.0,6.47,0.0616,8.5052,0.0208,3.8198,26.564900000000005,41.9175
67,3085.57,10.1473,12.5302,-5932.000000000001,8.7994,0.5681999999999998,19.4318,-0.0331,8785.2899,-0.25288869675119885,-0.0122,761.0258,15.870000000000001,2.7680000000000002,-0.9461000000000002,0.8244,0.9635000000000001,0.0112,2397.0,11.190000000000001,0.0345,10.5813,0.0183,5.223,10.8607,36.772200000000005
68,2954.36,10.2399,12.4896,-6383.749999999999,9.5713,8.095500000000001,11.9045,-0.0291,8701.1101,0.051499999999999976,-0.010600000000000002,740.0678,15.74,3.32,0.5203999999999996,0.698,0.8315,0.0198,4420.0,10.230000000000002,0.0367,8.6057,0.04999901438308338,4.201699999999999,46.4202,33.8425
69,2908.47,9.7751,12.5722,-5377.0,9.088,-1.9700000000000004,21.97,-0.015899999999999997,8362.97,0.0987,-0.011100000000000002,707.236,15.82,3.064,1.6550000000000002,0.8137,0.8071,0.0072,1620.0,4.15,0.0229,7.5909,0.0337,3.1362000000000005,22.1334,27.8652
70,3031.9,9.4636,12.4743,-5393.25,8.8249,-8.225499999999998,28.2255,-0.0174,8929.2,0.1354,-0.005300000000000001,768.9496,15.771994975561688,2.7934908145660953,0.1813966178839946,0.7940731233545165,0.8855,0.0133,508.99999999999994,7.58,0.0264,7.2231,0.0138,2.5398,35.7201,76.815
71,3084.23,9.7939,12.5488,-5692.5,8.6544,-0.7499999999999994,20.75,-0.0188,8854.61,0.030900000000000007,-0.0091,773.5931,15.75,2.393,-3.025,0.562,0.4381,0.011999999999999999,2620.0,8.49,0.05530000000000001,8.8828,0.025,3.8216,43.5382,57.1429
72,2914.04,9.9364,12.4647,-5326.5,8.6472,0.16269999999999943,19.8373,-0.013500000000000003,8646.3799,0.08809999999999998,-0.009299999999999998,673.5806,15.78,3.063,1.4190000000000003,0.821,0.5309,0.0148,182.0,4.89,0.0678,8.592599999999997,0.0215,2.3545,22.2221,35.2941
73,2993.48,10.3491,12.4759,-6453.749999999999,9.9964,-1.9555,21.9555,-0.031200000000000002,8842.5401,0.07279999999999998,-0.0059,704.7627,15.8,2.702,-0.23650000000000015,0.7527,0.7481,0.0047,711.0,10.52,0.042899999999999994,9.264,0.0201,2.5384999999999995,20.3639,114.52629999999999
74,2990.46,9.6358,12.4245,-5175.5,8.7538,-1.301799999999999,21.3018,-0.0276,8841.274051688302,-0.1034,-0.009600000000000001,753.7796,15.56,2.648,-1.088,0.592,0.322,0.0139,2402.0,8.42,0.04209999999999999,8.8514,0.028100000000000003,2.497,8.6169,50.9091
75,3064.81,9.8098,12.5094,-5336.0,9.0425,-0.019100000000000193,20.0191,-0.0247,8846.63,-0.1227,-0.0132,758.1576,15.92,2.471,-0.0946000000000002,0.7436,0.4034,0.0056,5927.0,9.75,0.0284,8.844,0.0149,3.3496,31.2453,18.1303
76,3019.44,9.8657,12.4363,-5305.25,9.1526,-2.032700000000001,22.0327,-0.031,8790.21,-0.217,-0.0124,771.0769999999999,15.81,2.585,-1.2290000000000003,0.7189,0.2623,0.0151,2173.0,7.01,0.0392,9.2033,0.022899999999999997,2.4365,42.9683,33.0312
77,3058.91,10.1903,12.5106,-5548.25,8.8546,3.0981999999999985,16.9018,-0.011000000000000001,8445.5301,0.0802,-0.0126,732.2913,15.84,2.735,-2.647,0.8349,0.5194,0.0054,15019.814305187396,7.05,0.0431,9.6698,0.0192,4.0315,15.2398,25.3968
78,2963.26,9.9175,12.5184,-5426.0,8.2963,-2.960900000000001,22.9609,-0.0179,8965.11,-0.10309999999999998,-0.0141,779.7144,15.63,2.532,-0.8042000000000002,0.6534,0.7523,0.0171,1148.0,10.810000000000002,0.0665,10.4322,0.0134,2.3085,41.0931,17.6991
79,3010.75,9.9672,12.5145,-5329.25,8.8519,3.5435999999999983,16.4564,-0.0273,8512.3,0.04330000000000001,-0.0143,722.1561,15.76,2.873,-2.033,0.8121,0.2673,0.0061,787.0,6.56,0.0787,8.4183,0.0199,2.3525999999999994,36.1226,43.9407
80,2939.6,9.595,12.5302,-6447.249999999999,8.5779,1.512700000000001,18.4873,-0.022000000000000002,8666.5399,-0.016900000000000012,-0.009600000000000001,720.4036,15.96,2.72,0.04729999999999975,0.8162,0.1771,0.0176,2307.0,12.38,0.0528,10.7125,0.0239,4.7214,19.107,40.4669
81,2965.52,8.7153,12.499,-5545.75,8.8132,1.1700000000000002,18.83,-0.011199999999999996,8944.2699,-0.10300000000000001,-0.007,762.103,15.86,2.71,-0.4730999999999999,0.8318,1.0597,0.0059,1943.0,6.39,0.040999999999999995,10.4546,0.0234,4.292,14.7869,45.5516
82,3188.9,10.0827,12.2981,-5439.25,8.9979,-0.8045000000000011,20.8045,-0.0194,8910.68,-0.0195,-0.009299999999999998,680.5773,15.719999999999999,2.415,-3.779,0.5708,0.508,0.0054,2086.0,7.99,0.0523,9.96,0.0152,4.463499999999999,25.154300000000003,61.2903
83,3025.81,9.3832,12.4896,-5513.5,9.754,2.989999999999998,17.01,-0.025000000000000005,8700.71,0.06750000000000002,-0.0011935513167927257,749.6111,15.86,2.841,0.04729999999999975,0.7747,0.4774,0.018,612.0,9.9,0.0382,9.4448,0.04610000000000001,4.3042,28.116000000000003,20.6769
84,3049.19,9.7663,12.4371,-6472.5,8.6667,27.3427,12.6573,-0.014899999999999997,8783.97,0.09519999999999999,-0.0070999999999999995,741.6048,15.7,2.763,0.3310999999999997,0.7636,0.2094,0.0204,5014.0,10.310000000000002,0.03189999999999999,6.2821,0.0135,2.1629,27.961300000000005,85.7645
85,3033.11,9.4434,12.3351,-5339.5,8.1161,0.7000000000000013,19.3,-0.0306,8943.6502,-0.022599999999999988,-0.010600000000000002,748.6221,15.74,2.411,-3.5429999999999997,0.6304,0.2996,0.0102,10884.0,5.88,0.04849999999999999,7.9876,0.0175,3.744099999999999,31.053700000000003,48.9412
86,2917.09,10.3872,12.6278,-5633.25,8.6013,10.995499999999996,29.004500000000004,-0.038,8783.23,0.03589999999999999,-0.007699999999999999,761.2689,15.77,2.486,-0.04729999999999975,0.6586,0.7665,0.0145,3367.0,13.97,0.04299999999999999,10.4214,0.030600000000000006,4.2611,27.2655,64.6204
87,3072.41,9.2549,12.5065,-5763.75,9.7324,1.737300000000001,18.2627,-0.038,8518.33,0.1741,-0.008200000000000002,744.1360999999999,15.719999999999999,2.465,-0.14189999999999994,0.6556,0.8448,0.007599999999999999,7717.0,6.4,0.0735,8.3559,0.0269,3.9947000000000004,57.4597,53.4954
