,feature_60,feature_478,feature_133,feature_349,feature_65,feature_435,feature_442,feature_34,feature_332,feature_118,feature_22
129,5.8045,8.0418,2.4201,0.0248,14.1955,7.1704,0.8159,8.7932,0.0824,58.5312,-5452.75
130,-0.9945,6.5778,2.3883,0.0284,20.9945,14.686,1.0541,8.287,0.1065,57.584,-5477.5
131,-4.6636,4.3419,2.2989,0.0224,24.6636,7.9362,0.7477,9.9964,0.0857,59.3441,-5592.75
132,-19.1518,3.4781,2.334651126795711,0.0283,34.6282528267176,8.6154,0.9836,8.8388,0.15596538777096725,59.5307,-6563.75
133,3.2509,5.7289,2.2588,0.0222,16.7491,17.0732,0.9048,8.6772,0.0932,57.8296,-5508.75
134,2.3318,5.6591,2.2877,0.025710168369988306,17.6682,4.9712,0.9175,8.1605,0.1051,59.0924,-6416.25
135,5.4018,3.3141,2.3038,0.0146,14.5982,12.4288,0.8235,8.6406,0.0848,58.1356,-6565.5
136,-0.5691,3.3826,2.3978,0.0156,20.5691,13.6743,0.811,9.2291,0.0939,57.826,-6420.25
137,-21.83001862824624,6.0188,2.3073,0.0362,34.6282528267176,13.7095,0.7574,9.043,0.0968,59.3717,-5563.5
138,-1.0573,3.3903,2.2771,0.024,21.0573,12.0108,0.7643,8.9635,0.0775,58.6458,-5055.5
139,-6.8764,4.0285,2.2216,0.0195,26.8764,5.3435,0.6163,8.6556,0.0452,59.3749,-5729.5
140,2.8136,5.8022,2.2802,0.0164,17.1864,6.6705,0.7139,9.131,0.0897,57.8977,-5195.75
141,-3.7245,5.1156,2.3021,0.0307,23.7245,11.7508,0.9175,8.1605,0.0368,57.9007,-6194.0
142,-1.2182,5.243,2.3161,0.0342,21.2182,8.3418,0.7477,9.9964,0.0938,57.9601,-6411.75
143,-5.68,8.4634,2.2705,0.0245,25.68,16.715,0.573,8.8215,0.0301,57.9296,-5422.75
144,1.2518,4.0841,2.2931,0.0372,18.7482,7.3519,0.7532,8.6384,0.0819,59.948,-6473.25
145,-0.1145,5.2041,2.2705,0.0229,20.1145,12.8,0.573,8.8215,0.0323,56.959,-5404.5
146,19.5609,6.634,2.3128,0.0243,20.4391,12.2271,0.7507,9.4832,0.0969,56.9238,-6426.5
147,-3.7673,5.8656,2.2809,0.0293,23.7673,9.5832,0.6787,8.3845,0.0304,57.9781,-5656.75
148,-3.6855,5.7486,2.3063,0.0291,23.6855,12.6008,0.9588,8.5855,0.0852,59.8959,-6234.5
149,3.3918,5.4606,2.3301,0.022,16.6082,13.7056,0.3963,8.7696,0.0849,59.1695,-6590.75
150,-2.5036,5.4421,2.4196,0.0128,22.5036,9.2481,1.0186,8.7383,0.0373,57.1369,-5062.25
151,16.2418,6.1628,2.298,0.0293,23.7582,9.3071,0.9683,8.5788,0.0246,58.2266,-6277.75
152,4.6609,4.2114,2.3997,0.0386,34.6282528267176,22.843422195353057,1.0459,8.7487,0.0786,59.057,-5073.25
153,1.5882,2.8513,2.3237,0.0169,34.6282528267176,12.6824,0.7584,10.053910476593831,0.0734,58.6601,-5175.5
154,24.14,8.171,2.298,0.0187,15.86,15.1561,0.7059,9.1757,0.0969,58.6369,-5242.25
155,0.1518,3.0125,2.2928,0.0239,19.8482,8.6891,0.7928,9.5713,0.1003,58.6862,-5064.0
156,8.0636,6.2537,2.3314,0.0244,31.9364,7.2643,0.7524,8.872,0.0964,58.6494,-4781.5
157,25.0836,8.3929,2.2764,0.037,14.9164,7.9778,0.5955,9.6234,0.0789,59.5776,-6097.75
158,3.2655,7.2471,2.4201,0.0145,16.7345,11.6345,0.577,9.754,0.0865,58.391,-5636.75
159,2.2009,3.977,2.2892,0.0191,17.7991,13.3617,0.5194,8.8356,0.1067,58.101,-5422.25
160,-6.6409,2.9266,2.3884,0.0186,26.6409,18.1344,1.1623,9.4336,0.0811,59.2674,-5455.25
161,-3.7045,6.9715,2.2553,0.0264,23.7045,9.6578,0.8616,8.6695,0.1017,56.3672,-5339.0
162,-2.63,4.9807,2.2697,0.0221,22.63,3.1931,0.5377,8.7897,0.0819,58.0522,-5628.0
163,-2.7282,2.8666,2.4349,0.0143,22.7282,5.6402,0.7677,9.0942,0.0939,55.9622,-5181.75
164,2.6718,2.7091,2.2616,0.0213,17.3282,13.6712,0.9048,8.6772,0.15596538777096725,59.3171,-5604.5
165,1.0045,6.8317,2.2909,0.0264,18.9955,11.2676,0.8883,8.9546,0.0932,58.8773,-5669.75
166,1.6018,3.6852,2.2859,0.0151,18.3982,6.6253,0.7532,8.6384,0.0792,60.2588,-6586.0
167,20.7209,4.6032,2.3715,0.0462,19.2791,13.3739,0.7408,8.6211,0.0804,58.7712,-6205.0
168,-3.1255,4.0177,2.4167,0.0203,23.1255,8.2055,0.9332,8.5862,0.1088,58.0532,-5870.5
169,4.0991,3.9273,2.3025,0.0289,15.9009,9.0308,0.6576,9.396,0.0873,58.2658,-5415.0
170,-6.3391,2.5684,2.2634,0.0158,26.3391,11.9812,0.8859,8.9191,0.1087,58.3058,-4951.25
171,6.2455,5.0709,2.3099,0.0277,13.7545,13.4393,0.768,8.8384,0.0915,56.7906,-6408.75
172,10.2109,4.8214,2.3403,0.0405,29.7891,16.5962,0.7162,9.1502,0.0734,59.0759,-5683.75
173,26.7745,5.7668,2.3403,0.0371,13.2255,12.4561,1.0959,8.6667,0.0729,57.9642,-6362.5
174,-0.7245,4.6526,2.4108,0.014,20.7245,5.3177,1.0541,8.287,0.0841,59.2772,-5704.5
175,-0.2709,3.3925,2.2954,0.0247,20.2709,4.2496,0.9066,8.7552,0.0324,58.0887,-5394.25
176,10.8955,4.3312,2.3132,0.0328,29.1045,10.3967,0.7524,8.872,0.1004,58.9973,-5593.75
177,27.651779561699204,12.044310987504188,2.3471,0.0162,10.8082,10.6416,0.8446,8.7947,0.0786,57.1135,-5653.75
178,-1.0909,5.7275,2.2596,0.0177,21.0909,14.5916,0.8859,8.9191,0.0686,58.0356,-5346.25
179,-0.5655,4.8219,2.2711,0.0209,20.5655,8.2409,0.7277,9.2036,0.0315,61.1938,-6106.25
180,-2.8818,5.3451,2.2967,0.015,22.8818,3.7139,0.8146,8.8132,0.065,58.1892,-5389.75
181,3.1136,7.6393,2.3078,0.0296,34.6282528267176,14.206,0.9059,8.5405,0.0257,59.0588,-6406.25
182,-7.0082,7.8141,2.292,0.0296,27.0082,7.4839,0.9276,8.5298,0.1088,58.7103,-5303.0
183,3.0718,6.275,2.2826,0.0207,16.9282,18.5003,0.6385,8.2914,0.0851,58.6525,-5524.5
184,-1.5036,2.8462,2.2809,0.0269,21.5036,8.2035,0.7852,9.7571,0.0863,59.4692,-5378.0
185,3.1845,5.4338,2.3453,0.0182,16.8155,10.9164,1.0189,8.5779,0.0856,58.446,-6448.25
186,22.7173,5.3468,2.3194,0.0219,17.2827,17.2293,0.8556,8.7879,0.1013,58.1878,-5302.75
187,-12.1527,5.0961,2.3378,0.0132,32.1527,8.4243,1.148,8.6309,0.0759,58.974,-6349.5
188,2.32,4.7428,2.2569,0.0264,17.68,9.8035,0.685,8.7646,0.084,59.3593,-5228.25
189,0.7864,5.0348,2.2732,0.0217,19.2136,6.8992,0.6796,8.8973,0.0323,59.3716,-5307.75
190,-2.4818,3.3746,2.212,0.0202,22.4818,8.6837,0.6385,8.2914,0.0824,58.8897,-5719.0
191,9.3336,8.5107,2.3313,0.0153,30.6664,4.5545,0.7898,9.1784,0.0366,59.1544,-5537.5
192,2.0427,8.6072,2.3314,0.0316,34.6282528267176,7.6458,0.9087,9.2362,0.0993,59.8751,-5336.5
193,2.43,3.6629,2.3453,0.0163,17.57,7.0539,0.9735,8.4896,0.1017,59.2268,-5397.25
194,0.3036,7.5994,2.3401,0.0216,19.6964,3.3128,1.0078,9.308,0.0929,56.5454,-5667.75
195,0.2464,6.4316,2.4023,0.0241,19.7536,6.0,0.8859,8.9191,0.1017,58.3508,-5313.5
196,1.2691,6.5857,2.3207,0.0301,18.7309,15.1735,0.6257,8.3179,0.0621,58.5549,-5528.75
197,0.2818,4.4168,2.3162,0.0261,19.7182,8.6348,0.5888,9.0776,0.0852,58.4977,-6211.25
198,-0.9236,6.5365,2.2647,0.0225,20.9236,12.0312,0.7954,8.7548,0.1062,59.7702,-5759.75
199,5.3782,5.5785,2.3834,0.0326,14.6218,15.3377,0.8235,8.6406,0.0803,59.801,-6401.75
200,0.8045,7.4993,2.2392,0.033,19.1955,15.5651,0.4749,8.9541,0.0323,59.0791,-5802.25
201,0.42,6.8146,2.3883,0.0212,19.58,10.2941,0.8616,8.6695,0.0875,55.36455393049866,-5444.75
202,2.8236,7.9017,2.2959,0.0216,17.1764,10.9202,0.9525,9.4749,0.0328,60.114,-5514.75
203,1.3282,2.8024,2.3479,0.0277,18.6718,11.4441,0.6644,8.0787,0.0337,55.36455393049866,-5651.25
204,1.9936,6.7038,2.349,0.0247,18.0064,8.2886,0.4382,8.5407,0.0662,59.1527,-5611.75
205,2.5855,3.1843,2.2949,0.0366,17.4145,7.4233,0.8198,9.3868,0.0328,58.898,-5767.75
206,16.4073,6.6161,2.3038,0.0411,23.5927,12.9262,0.7158,8.6829,0.0823,59.4864,-6425.5
207,6.6827,5.5553,2.2989,0.0247,13.3173,11.8804,0.9238,8.572,0.0871,58.2106,-5505.5
208,2.8245,4.2813,2.307,0.0205,17.1755,9.3094,0.7928,9.5713,0.0848,59.4937,-6273.5
209,7.3164,3.2839,2.2989,0.0169,12.6836,7.4868,0.713,8.3588,0.0896,58.439,-5585.25
210,7.0709,5.7825,2.2773,0.0205,12.9291,11.0769,0.4389,8.7851,0.082,58.7687,-6626.5
211,-2.5436,5.4237,2.2749,0.0192,22.5436,11.4566,0.4817,8.8105,0.0814,59.0946,-5305.75
212,4.6327,3.6741,2.295,0.0499939140056925,15.3673,13.2949,0.9725,8.5266,0.0977,58.1889,-5469.5
213,-0.6936,5.2008,2.3289,0.0196,20.6936,4.3299,0.832,8.5615,0.0664,57.8466,-5279.5
214,-0.9409,6.4924,2.3503,0.0122,20.9409,5.3625,0.7681,10.053910476593831,0.0652,59.3493,-5536.0
215,-5.3264,5.4535,2.2732,0.0163,25.3264,9.0909,0.6268,8.3675,0.0356,58.3971,-5636.0
216,2.8009,4.0832,2.3124,0.020213884828878582,17.1991,3.8016,0.7865,8.5494,0.0818,59.9228,-6456.25
217,-10.6036,6.8752,2.3144,0.0176,30.6036,10.9506,0.9059,8.5405,0.0969,57.5227,-6402.75
218,-5.9045,6.2047,2.2881,0.0272,25.9045,10.1149,0.811,9.2291,0.0747,57.6363,-6367.0
219,-4.7682,3.8697,2.2982,0.0238,24.7682,7.0079,1.026,8.941,0.1005,58.5285,-5552.0
220,12.8982,8.285,2.3954,0.0341,27.1018,22.843422195353057,0.7015,9.2007,0.0746,59.1221,-4173.967771556411
221,5.65,9.0309,2.2909,0.0165,14.35,10.038,1.0393,8.5135,0.0929,58.5894,-5278.0
222,0.6055,4.2645,2.2982,0.0264,19.3945,5.6135,0.9525,9.4749,0.1104,55.9835,-5591.75
223,1.0291,6.679,2.3259,0.0208,18.9709,11.0173,0.78,8.7867,0.0848,56.281,-5711.0
224,-2.5345,2.7794,2.2631,0.0228,22.5345,8.6499,0.6373,8.8581,0.1187,58.1223,-5394.75
225,27.3,8.8334,2.3834,0.0116,12.7,12.7975,0.596,9.3998,0.0946,58.339,-6448.0
226,1.7018,4.1438,2.3138,0.0211,18.2982,8.3608,0.7611,8.6472,0.1055,58.4162,-5078.75
227,-3.01,2.7758,2.4172,0.0243,23.01,10.3768,0.9091,9.0639,0.0851,57.825,-5190.0
228,5.03,12.044310987504188,2.3248,0.013,34.6282528267176,5.2018,0.7584,10.053910476593831,0.0779,57.3774,-5546.5
229,0.2336,4.2573,2.2939,0.0172,19.7664,3.5769,0.6163,8.6556,0.0935,60.326,-5207.25
230,-1.79,2.2725,2.2631,0.0151,21.79,5.6567,0.7558,8.4278,0.0841,58.4188,-5445.5
231,-0.1882,4.4714,2.2604,0.0273,20.1882,12.6799,0.8452,9.065,0.1104,58.2202,-5822.75
232,-3.9509,4.1335,2.4023,0.0236,23.9509,10.6927,0.9075,8.5735,0.1088,58.311,-5535.0
233,-8.4836,6.9918,2.2881,0.0175,28.4836,9.4368,0.8384,8.5177,0.0823,58.9204,-6374.75
234,3.88,4.6953,2.3132,0.0381,16.12,11.0064,0.687,8.8505,0.097,57.2166,-6279.5
235,0.6782,4.7511,2.3179,0.0184,19.3218,9.4233,0.6302,8.8249,0.077,58.6847,-5545.0
236,5.7945,6.0735,2.418,0.0242,14.2055,4.6779,0.9444,8.9562,0.0894,59.4545,-5300.5
237,1.5645,6.6138,2.2868,0.01877674659265945,18.4355,6.5303,0.8569,8.7164,0.1104,58.5492,-5222.0
