,feature_1,feature_2,feature_3,feature_4,feature_5,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_15,feature_16,feature_17,feature_18,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_29,feature_30,feature_33,feature_34,feature_35,feature_36,feature_38,feature_39,feature_40,feature_41,feature_42,feature_44,feature_45,feature_46,feature_48,feature_49,feature_54,feature_56,feature_58,feature_59,feature_60,feature_62,feature_64,feature_65,feature_68,feature_69,feature_72,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_100,feature_101,feature_103,feature_104,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_127,feature_129,feature_130,feature_132,feature_133,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_143,feature_144,feature_145,feature_146,feature_147,feature_149,feature_151,feature_152,feature_153,feature_156,feature_157,feature_160,feature_161,feature_162,feature_163,feature_164,feature_165,feature_166,feature_167,feature_168,feature_169,feature_171,feature_172,feature_173,feature_174,feature_176,feature_177,feature_178,feature_181,feature_182,feature_183,feature_184,feature_185,feature_186,feature_189,feature_196,feature_197,feature_198,feature_199,feature_200,feature_201,feature_205,feature_206,feature_209,feature_211,feature_212,feature_213,feature_214,feature_215,feature_216,feature_217,feature_218,feature_219,feature_220,feature_222,feature_224,feature_225,feature_226,feature_228,feature_229,feature_239,feature_240,feature_245,feature_246,feature_247,feature_248,feature_249,feature_253,feature_254,feature_256,feature_268,feature_269,feature_270,feature_346,feature_347,feature_368,feature_369,feature_419,feature_420,feature_424,feature_433,feature_434,feature_461,feature_469,feature_483,feature_484,feature_485,feature_486,feature_487,feature_488,feature_489,feature_490,feature_500,feature_501,feature_511,feature_512,feature_543,feature_544,feature_545,feature_547,feature_548,feature_549,feature_551,feature_552,feature_559,feature_560,feature_563,feature_564,feature_565,feature_566,feature_571,feature_572,feature_573,feature_574,feature_579,feature_580,feature_582,feature_583,feature_584,feature_587,feature_590
88,3041.23,2487.83,2183.5,1099.0026999999998,1.3593,104.4156,0.12199999999999998,1.5283,-0.002700000000000002,0.0095,0.9672,204.7282,9.1652,426.3737,9.6397,0.9715,12.5906,1.42,-5362.75,2713.5,-4359.25,2389.75,1.3277,66.7556,1.1412175917686298,86.6785,9.0121,50.5767,64.0904,67.07298976521649,86.6797,117.6884,79.05,3.3949999999999996,364.4855,9.9235,159.58828193008983,1.1546,136.5618,4.606,2845.0,0.9459000000000001,4.5065,-19.9927,10.3613,28.514470269261817,34.628317650324725,1.4305,151.3764,192.98320460281312,464.96112,0.0,-0.017099999999999997,-0.0584,-0.009900000000000004,-0.0919,0.008300000000000004,0.009399999999999992,-0.018799999999999997,-0.016899999999999995,8.3009,0.1308,2.4345,0.9903,1805.4202,0.2048,8885.47,-0.04040000000000001,0.0019000000000000009,0.0009000000000000005,-0.00010000000000000002,0.0,0.011199999999999986,0.00010000000000000011,0.12059999999999997,-0.0095,-0.033000000000000015,0.0038999999999999838,0.9826,101.306,232.6703,0.465,0.9491999999999999,0.0,727.6517,0.9908,59.03410000000001,0.5978,0.9769,6.1787,15.97,3.673,3.351,3.5209999999999995,0.0,0.9988000000000001,2.3375,39.6757,86.0,166.2,180.6,41.4001,369.481,0.1662,7.35,0.0058,0.0754,0.0961,0.0965,4.9767,7.001,7.422,0.4592,0.4,0.0339,263.0,527.0,1251.0,491.0,0.111,0.113,0.262,5.408304480808008,2.0,0.19800000000000004,0.7555,0.1141,0.36219999999999997,0.6073,0.6522,0.2826,0.218,17.57,0.267,7.11,25.245,0.1135,10.91,72.058,0.3430000000000001,8.46,22.45,0.522,11.6,20.22,0.1108,10.01,54.73599999999999,0.1,0.0774,0.0292,0.0287,0.087,0.0405,0.1001,0.038,4.9834,0.0029,0.0425,186.47110000000004,0.0345,878.6006,0.011499999999999998,0.0193,0.0056,0.0052,0.00104,1.53988,2.92558,0.014900000000000002,0.014900000000000002,2.1837,0.030699999999999998,0.4652,0.0285,25.037,2.8397,5.85234,2.39532,0.003,0.0025,0.0,0.0,76.38690000000001,28.6976,20.5461,36.4153,42.3154,585.4372,132.4775,294.2065,31.2466,0.0,429.7082,531.0345,224.1888,613.3333,0.0,58.9474,0.0,0.10960000000000002,0.0078,0.0026,1.3534,403.492,78.688,17.9,1.08,0.9697,0.12260000000000001,265.16,0.6268,3.98,0.1132,529.3191,2.0905,11.25,0.3431,0.0235,0.010759999999999999,55.21157999999999,0.5043,0.0155,0.0106,262.1302
89,3225.54,2500.38,2211.4,1511.7842,1.3004,97.47,0.12369999999999999,1.3671,-0.0197,0.005599999999999998,0.9637999999999999,197.6525,11.9039,404.9175,9.9475,0.9707,12.4018,1.3620387509794118,-5663.5,2666.5,-5367.5,-8617.278798558813,1.2492,68.5889,1.7444,86.9779,8.8356,50.6527,63.9719,66.3989,86.3856,118.253,7.74,5.46,346.4936,10.2204,129.4327,1.4432,149.1209,4.544,2837.0,0.9511000000000001,4.5386,0.9573000000000007,10.6292,18.3273,19.0427,0.4801505062848659,151.1527,135.0126,460.0856,0.0,0.013099999999999994,-0.065,0.07149999999999998,0.006000000000000002,-0.005300000000000001,0.013699999999999997,0.023,-0.0066999999999999985,7.931699999999999,0.1278,2.4358,0.9868,1811.3774,0.1669,8548.33,0.007699999999999987,0.00019999999999999955,-0.0015000000000000002,0.0,9.999999999999998e-05,-0.005599999999999993,0.0002,-0.03309999999999999,-0.0093,0.017799999999999996,-0.0032000000000000257,0.9793,101.0635,230.7703,0.45931999999999995,0.9481,0.0,695.007,0.9914,58.4191,0.596,0.975,6.118899999999999,15.95,4.269000000000001,2.58,2.937,0.5203999999999996,0.9982,2.212,41.8011,71.0,176.7,149.6,73.2,1066.9484202337228,0.6226,7.06,0.0048,0.0789,0.0814,0.08119999999999998,11.5952,12.873,9.16,0.2529,0.27,0.1280721362045154,448.0,240.0,4219.0,3987.9999999999995,0.14900000000000002,0.192,0.404,1.8,1.6,0.19400000000000003,0.4517999999999999,0.2188,0.4071,0.8622922588335488,0.7421,0.1619,0.26,18.24,0.246,18.96,32.063,0.2469,9.12,64.149,0.302,8.91,17.87,0.9409999999999998,23.29,23.44,0.0794,8.32,117.266,0.0677,0.0404,0.0174,0.0619,0.10299999999999998,0.0632,0.0721,0.0513,3.9724,0.0019000000000000002,0.0574,156.2982,0.0418,1466.2998,0.0095,0.0097,0.0059,0.0054,0.0041,1.3103,2.171,0.02622,0.0182,4.8582,0.0494,0.3761999999999999,0.0349,26.29,3.9099000000000004,4.6773,3.0249,0.0019,0.0021,413.198,0.0,108.1409,78.6027,39.2172,33.7616,901.4518087408492,515.3187,62.17779999999999,24.3357,0.0,0.0,463.0037,313.4783,761.8812,0.0,657.6271,63.4409,0.0,0.10780000000000002,0.0079,0.0024,0.6617,388.33995459912694,73.59,17.52,1.02,0.9487,0.5028,264.272,0.5671,4.98,0.0877,529.5182,2.113,10.65,0.3068,0.0169,0.011059999999999999,71.14186,0.4985,0.026930232462193754,-0.0047,286.1303
90,3052.31,2522.55,2198.5667,1124.6595,0.8763,98.4689,0.1205,1.4333,-0.006100000000000003,-0.009299999999999998,0.9618000000000001,204.0173,9.162,405.8178,10.2285,0.9696,12.402,1.3949,-6408.749999999999,2277.5,-3675.5000000000005,338.9999999999995,1.087,72.8444,2.0,84.0623,8.9607,50.2067,64.1176,66.1488,86.4051,120.2552,79.43,2.945,351.4055,9.7453,151.0709,0.8566,132.9045,4.585,2829.0,0.9546,4.5305,-3.355500000000002,10.1602,13.2491,23.3555,0.4904,144.7736,131.2343,463.3486,0.0,-0.00404,-0.038340000000000006,-0.022579999999999996,-0.0012399999999999894,-0.01012,-0.015760000000000003,-0.021279999999999997,0.018040000000000004,7.452200000000001,0.1371,2.488,0.9911,1872.5133,0.1949,8624.8599,-0.25288858447889784,-0.0055,0.0025999999999999994,0.0,9.999999999999998e-05,-0.03719999999999999,-0.0004,0.0855,-0.0116,0.03499999999999998,-0.02899999999999999,0.9824,97.5426,235.2582,0.46434000000000003,0.9561,0.0,755.7527,0.9899,57.102,0.59614,0.9806,6.2902,15.92,1.671,2.783,3.7719031493943245,-0.14189999999999994,1.0,2.2877,42.9394,88.0,235.3,219.8,59.2,355.026,0.11190000000000001,6.86,0.0038999999999999994,0.111,0.0468,0.0571,12.7883,7.625,6.953,0.2046,0.28,0.081,504.00000000000006,94.0,315.0,367.0,0.055,0.043,0.268,2.6999999999999997,0.7,0.062,0.6214,0.0961,0.4711000000000001,0.6507,0.6833,0.1082,0.4139999999999999,20.52,0.58,7.24,30.347,0.0736,10.3,29.344,0.249,4.67,19.23,0.595,8.5,24.47,0.1408,9.54,151.826,0.07314,0.05559999999999999,0.04056,0.05682,0.05224,0.08774,0.08718,0.0404,3.3348999999999998,0.006752842452009817,0.0799,171.23010000000002,0.10980000000000002,406.49999999999994,0.042049560870519476,0.0223,0.0034,0.0035,0.0019,2.4209,3.6877999999999997,0.03602,0.0049,2.6542,0.041415208699954305,0.37860000000000005,0.112,24.5,4.5432,6.1216,3.0591,0.007499999999999999,0.0035,764.0816,612.3324,83.2242,8.5703,108.25960000000002,18.5401,139.1762,620.83386,252.86660000000003,199.50562,207.8897,121.38010000000001,173.19376,267.36030000000005,265.44004,816.3636,874.5098,29.4372,700.0,0.112,0.0102,0.0023,0.8273,400.814,73.254,14.53,1.33,0.9671,0.3105,266.832,0.6254,4.56,0.1308,537.9264,2.1814,5.48,0.3891,0.014459999999999999,0.0129,98.29134,0.4975,0.0131,0.0068000000000000005,203.172
91,2978.96,2514.162,2250.3667,1847.0925,2.0218,91.0589,0.1214,1.3809,0.0012999999999999986,-0.012400000000000001,0.9710999999999999,202.6808,3.7118,406.7743,10.2423,0.9802,12.5661,1.4243,-5434.25,2631.75,-2742.0,-1225.5000000000005,1.3268,70.8667,2.4222,84.5333,8.8078,50.23259999999999,63.93999999999999,66.396,86.9208,118.57779999999998,67.142,3.3924,351.6127,10.0737,138.6864,1.3323,142.1855,4.578,2849.0,0.9481,4.7143,-0.6326999999999997,10.3395,13.3636,20.6327,0.8738,147.9591,96.5611,465.4674,0.0,0.015700000000000006,-0.05380000000000001,0.05620000000000001,0.011299999999999994,-0.012699999999999996,-0.0211,-0.010100000000000003,0.04560000000000001,7.5229,0.1271,2.4247,0.9899,1816.3408,0.1621,8908.3701,-0.01969999999999999,0.0020999999999999994,-0.00010000000000000025,9.999999999999996e-05,9.999999999999998e-05,0.053,0.00010000000000000011,0.001300000000000004,-0.0119,-0.09289999999999998,-0.020900000000000005,0.97964,102.06374,231.31556,0.46243999999999996,0.9751,0.0,755.753,0.9657,58.134800000000006,0.6031,0.9802,6.195,15.79,2.632,3.087,3.46,-2.08,0.997,2.4167,38.1808,76.0,82.3,77.47999999999999,61.1001,437.577,0.6089,5.65,0.0031,0.1383,0.0545,0.0732,8.7954,3.196,8.075,0.42310000000000003,0.21000000000000002,0.12419999999999999,857.0,77.0,1945.0,2859.0,0.038,0.085,0.187,3.5999999999999996,1.8,0.119,0.8573999999999999,0.0671,0.3598,0.7442,0.9457999999999999,0.3536,0.149,15.859999999999998,0.307,12.59,30.506999999999998,0.1781,6.3,61.99299999999999,0.31600000000000006,5.27,19.01,0.734,14.219999999999999,18.08,0.1134,8.16,56.502,0.0672,0.0734,0.0691,0.0528,0.055400000000000005,0.028399999999999998,0.0946,0.1186,1.6765999999999999,0.0033000000000000004,0.036,117.05679999999998,0.0377,1036.9004,0.015699999999999995,0.011,0.0031,0.0031,0.0025,1.0222799999999999,3.8153200000000003,0.03344,0.004,3.9452,0.0326,0.5415,0.1041,8.25,4.0856,5.0102,2.7284,0.0025,0.0025,0.0,590.9183,86.1034,70.9336,233.29249999999996,33.5782,832.9023,427.345,136.3679,123.0632,466.2251999999999,436.2205,134.5972,938.9578,260.2304,732.3615,0.0,26.1328,435.0877,0.11659999999999998,0.0103,0.003,1.6137,398.912,76.844,18.77,0.99,0.9718,0.4023,264.272,0.5671,4.98,0.0877,531.0518,1.8932,6.8,0.2571,0.0389,0.0172,44.2355,0.5045,0.0115,0.0389,44.2355
92,3075.05,2572.48,2173.4889,1145.7969999999998,0.9401999999999999,104.0556,0.12470000000000002,1.538,-0.009699999999999999,0.0011999999999999977,0.9618000000000001,199.3306,10.845500000000001,422.0696,9.9706,0.9723,12.4018,1.4034,-5138.5,2474.5,-3424.25,-27.749999999999222,1.309,67.4444,2.4777999999999993,86.901,8.7782,50.6355,63.9707,66.3797,86.4258,118.056,81.4,3.146,345.6691,10.2045,134.0709,0.9971,141.5373,4.584,2833.0,0.9452000000000002,4.5412,5.069100000000001,10.4266,6.5395,14.9309,0.8633,150.9927,104.38699999999999,464.0134,0.0,-0.012400000000000003,-0.024100000000000003,-0.052,0.0049000000000000085,-0.0311,0.022499999999999985,-0.0249,0.013200000000000003,8.2066,0.1287,2.4165,0.9892,1830.5375,0.2023,8905.4999,-0.01180000000000001,-0.0004,0.0010000000000000007,0.0,0.00020000000000000004,0.0,-0.0001,-0.02970000000000001,-0.0111,0.06949999999999999,0.1487,0.9808,101.012,230.0099,0.46048,0.9618,0.0,766.8431,0.9612536224654814,55.46710000000001,0.5782,0.9815,6.2971,16.03,4.137,2.589,2.92,0.2837999999999999,0.9959,2.1996,36.022,133.0,157.8,172.9,54.70000000000001,486.5,0.1361,10.99,0.0033,0.2625501724224074,0.077,0.07009999999999998,11.8297,8.995,6.901,0.5416,0.27,0.031099999999999996,1524.0,203.0,1931.0,1095.0,0.165,0.091,0.115,2.2,1.1,0.139,0.6474,0.13839999999999997,0.36169999999999997,0.8315,0.6842,0.2115,0.4060000000000001,19.81,0.333,17.75,32.328,0.1271,6.16,32.789,0.303,10.56,23.11,0.498,26.01,14.720000000000002,0.2843,4.13,82.859,0.0688,0.0632,0.0409,0.0639,0.0618,0.0996,0.0734,0.0667,3.2041,0.0038000000000000004,0.0765,134.9332,0.0437,754.6992,0.017299999999999996,0.0136,0.0049,0.0029,0.0012,1.1208,2.5122,0.033679999999999995,0.0074,3.1122,0.0344,0.2564,0.031,32.323,4.356200000000001,7.950500000000001,2.541,0.0026,0.0029,795.8656,0.0,82.938,56.3919,0.0,28.2506,208.3214,556.2405,262.513,78.5783,0.0,198.5144,443.1591,294.4835,503.3962,0.0,0.0,43.9462,0.0,0.11309999999999999,0.0094,0.0026,0.8273,400.814,73.254,14.53,1.33,0.9647,0.3064,272.312,0.9805999999999999,8.64,0.2068,530.3364,2.027,9.92,0.2944,0.01892,0.013460000000000001,74.62212,0.4949,0.0107,0.0207,54.1279
93,2949.82,2497.56,2173.4556,1433.6732,1.0304,110.5422,0.1245,1.4031,0.002699999999999997,0.0016999999999999975,0.9543999999999999,204.03,7.3062,402.2922,10.6914,0.9632,12.5553,1.4065,-5343.0,2678.75,-4364.0,-5136.3333,1.3048000000000002,67.4222,2.3,84.6614,8.7994,50.39640000000001,64.1107,66.1349,86.7297,118.92099999999999,2.332,0.9272999999999999,350.6364,9.9477,143.8973,1.3452,139.3945,4.605,2828.0,0.9456999999999999,4.5483,11.2909,9.8475,5.600700000000001,8.7091,0.9051,145.0527,83.8469,470.0934,0.0,0.00010000000000000048,-0.01630000000000001,-0.03470000000000001,-0.061700000000000005,-0.023299999999999998,-0.0024999999999999988,-0.02029999999999999,0.0401,8.0603,0.134,2.3745,0.9904,1768.4421,0.1718,8617.3398,-0.015599999999999992,-0.0005999999999999995,0.0010000000000000007,-0.00010000000000000002,0.0,-0.017700000000000004,-0.0002,-0.0606,-0.0111,0.11030000000000001,0.09979999999999999,0.9803799999999999,101.72936,231.73062,0.4591,0.9335,0.0,748.9609,0.9646,55.764799999999994,0.6129,0.9759,6.4871,15.9,4.062,2.467,2.824,-0.7096,0.9970999999999999,2.2697,42.266,116.0,73.7,77.8,52.5,143.6,0.1972,4.15,0.0029,0.12209999999999999,0.0454,0.0381,8.7553,4.213,10.892,0.4713,0.2,0.0836,460.0000000000001,517.0,2433.0,10428.0,0.09200000000000001,0.072,0.095,1.8,1.4,0.143,0.7141,0.08330000000000001,0.3421,0.4138,0.7448,0.2588,0.354,16.86,0.48299999999999993,9.97,31.759000000000004,0.0763,6.930000000000001,28.759999999999998,0.27,5.66,18.7,0.599,8.54,13.9,0.20779999999999998,15.560000000000002,93.549,0.0908,0.0402,0.0592,0.0534,0.0516,0.0792,0.1068,0.0927,2.7412,0.0037,0.0697,126.1924,0.0369,698.3994,0.02,0.0159,0.0044,0.0038,0.00102,0.9665400000000001,2.46164,0.0312,0.006,3.0534000000000003,0.0365,0.4901,0.0342,37.635,3.2171999999999996,7.1981,3.0443,0.0027,0.002,0.0,0.0,57.6635,55.7516,203.0242,14.2373,50.1289,0.0,246.62579999999997,170.4824,86.5829,221.8758,0.0,526.7571,231.1721,0.0,0.0,39.5062,0.0,0.10960000000000002,0.0078,0.0026,1.5429,409.45,72.944,10.83,0.61,0.9858999999999999,0.1732,265.432,0.8062,7.499999999999999,0.0826,535.8155,2.3326,7.58,0.24699999999999997,0.02316,0.01714,77.29014,0.4961,0.0185,0.0332,65.1043
94,3007.47,2571.18,2187.4111,1942.3069,1.1864,88.09109999999998,0.1245,1.3746,0.0011999999999999986,0.0107,0.9773000000000001,202.7188,8.2783,420.654,9.9886,0.9802,12.5429,1.4169000000000003,-5621.0,2600.5,-3534.25,-1527.2499999999995,1.3222,75.5889,2.6556,83.44480000000001,8.5571,50.39229999999999,64.7149,66.145,87.2353,118.052,78.29,2.791,350.3582,10.1125,136.0836,1.1663,137.0136,4.619,2837.0,0.9486,4.676,-2.6108999999999987,10.4317,9.6634,22.6109,1.0099,150.5682,130.7379,468.51021999999995,0.0,-0.0146,0.0022000000000000075,-0.018599999999999995,0.0565,0.032999999999999995,-0.0018999999999999965,-0.024100000000000003,0.025199999999999993,6.777699999999999,0.1338,2.4116,0.9659999999999999,1880.2885,0.2011,8487.1199,-0.038699999999999984,0.0015999999999999992,0.003099999999999999,0.0,9.999999999999998e-05,0.026000000000000002,-0.0001,0.03470000000000001,-0.0123,0.0563,0.04879999999999998,0.9765999999999999,100.768,231.6966,0.4442065641421844,0.9294,0.0,744.0963,0.9907,58.0021,0.589,0.9781,6.3918,15.85,3.202,2.822,3.398,-1.56,0.9985,2.3936000000000006,41.0626,101.0,71.8,61.49999999999999,48.2998,701.7551,0.3543,7.38,0.0035,0.1108,0.0427,0.0562,8.353,5.258,15.676999999999998,0.36479999999999996,0.22,0.0698,1112.0,306.0,3019.0,4175.0,0.119,0.152,0.169,2.4,0.7,0.125,0.5868,0.1125,0.2945,0.5322,0.8078,0.2199,0.217,18.32,0.676,3.17,25.409,0.1943,5.259999999999999,18.573,0.24700000000000003,7.24,19.79,0.20399999999999996,7.53,16.68,0.1417,3.84,91.132,0.0508,0.0132,0.0399,0.0184,0.0545,0.08400000000000002,0.0627,0.0762,4.0071,0.0016,0.0349,94.255,0.0485,473.6992,0.0166,0.0119,0.0039,0.005,0.002,0.5865,3.944,0.0,0.0072,3.9695,0.0159,0.336,0.12,16.48,5.2848,5.105340000000001,2.7784400000000002,0.0032,0.0031,0.0,523.3993,63.5157,85.4212,273.3672,38.1751,277.2981,348.0942,606.8966,213.94100000000003,32.5808,165.3081,0.0,260.4361,302.6812,0.0,388.5714,31.7073,0.0,0.11130000000000001,0.007,0.0021,0.8035,399.06,73.546,16.23,0.87,1.0063,0.45070000000000005,264.272,0.5671,4.98,0.0877,532.0973,2.1448,9.6,0.497,0.03511841125184036,0.019719999999999998,51.15652,0.501,0.011100000000000002,0.026199999999999998,46.7092
95,3158.88,2462.64,2216.4778,1242.235,0.8379,105.1111,0.1233,1.479,-0.0041,0.0095,0.9689,199.9411,6.6688,409.9817,9.629,0.9735,12.5031,1.4056,-5135.0,2605.5,-3593.9999999999995,3488.6666999999998,1.3230000000000002,68.7667,2.1,84.72259999999999,8.9635,50.5609,64.2798,66.2774,86.9622,118.58860000000001,77.84,3.243,353.7273,10.0763,139.6191,0.9419000000000001,139.4709,4.587,2856.0,0.9495,4.5556,-0.3736000000000005,10.3671,10.6183,20.3736,0.921,149.5255,90.31060000000001,466.64956,0.0,-0.010400000000000001,-0.027700000000000006,0.0014999999999999918,-0.0736,0.0,-0.1003,-0.011599999999999997,-0.0023000000000000047,8.2565,0.1386,2.415,0.9849,1813.14,0.1882,9064.2501,0.06069999999999997,0.0014999999999999998,-0.0044,0.00020000000000000004,-0.0001,0.02419999999999999,0.0002,0.008999999999999998,-0.0107,-0.1331,-0.0929,0.9799399999999999,101.78174,232.22554,0.4592,0.9234,0.0,686.1109,0.9909,58.0777,0.6037,0.9634,6.4622,15.93,4.585000000000001,2.461,2.92,-1.655,0.9967,2.2937,42.9293,89.0,290.4,235.4,53.3,180.863,0.2243,3.78,0.0043,0.088,0.0499,0.04809999999999999,8.3116,3.501,9.767,0.4507999999999999,0.4,0.0347,569.0,666.0,993.0000000000001,22739.0,0.12300000000000001,0.12899999999999998,0.238,2.4999999999999996,1.9,0.116,0.6475,0.072,0.2169,0.5249,0.7847000000000001,0.24360000000000004,0.184,16.81,0.456,12.41,35.172,0.0759,9.99,14.193000000000001,0.271,3.87,17.84,0.334,10.42,16.68,0.18889999999999998,8.67,57.007,0.0487,0.0636,0.0376,0.0149,0.04780000000000001,0.1045,0.1314,0.059,2.573,0.0028,0.0404,104.6329,0.0256,1223.5996,0.0189,0.015600000000000001,0.006700000000000001,0.0045,0.0016600000000000002,0.97896,2.5996600000000005,0.014700000000000001,0.0482,1.8825,0.0249,0.4115,0.021499999999999995,25.494,4.0608,6.102240000000001,3.51482,0.0034,0.0022,0.0,503.9948,52.4981,27.6294,651.7963,9.9594,0.0,469.6805,229.6029,0.0,20.2377,0.0,104.2134,0.0,0.0,0.0,352.5424,62.9108,0.0,0.10960000000000002,0.0078,0.0026,1.4859999999999998,409.328,74.312,17.91,1.17,0.9495,0.11030000000000001,258.9296,0.625,5.223999999999999,0.1006,533.1246,2.1672,9.43,0.22360000000000002,0.029519999999999998,0.012860000000000002,42.77808,0.5011,0.0179,0.0335,36.297
96,2985.38,2542.34,2200.0666,1012.6746999999999,1.3954,103.0644,0.1212,1.4791,-0.011699999999999997,-0.0053,0.9613999999999999,197.9212,11.439900000000002,421.4733,9.5986,0.9798,12.4618,1.4058999999999997,-5750.0,2639.5,-4740.25,-2394.2499999999995,1.2591999999999999,69.9111,2.7556,83.7738,8.6427,50.1799,64.2704,66.3237,86.575,118.5748,78.0,2.4729999999999994,355.4145,10.1997,140.1918,1.3086,148.2836,4.65,2872.0,0.9484,4.6031,-1.139100000000001,10.4996,19.5291,21.1391,1.065,147.1245,103.4205,463.9289,0.0,0.021200000000000004,-0.0346,-0.0143,-0.03470000000000001,0.0037000000000000006,0.0040000000000000036,-0.0242,0.017099999999999997,7.1259,0.1348,2.4254,0.9704,1783.0385,0.1848,8938.6898,-0.1083,0.0031999999999999993,-0.0011,0.0,0.0,-0.0809,0.0004,0.1503,-0.007799999999999999,-0.1508,-0.0356,0.98214,101.89608000000001,231.35988,0.45993999999999996,0.9482999999999999,0.0,761.5121,0.9911,57.4779,0.6016,0.9778,6.3795,15.92,2.951,2.748,3.246,-0.14189999999999994,0.9989,2.3289,37.3966,112.0,196.9,119.5,47.5,281.316,0.255,7.63,0.0054,0.1347,0.1111,0.0845,4.1435,4.806,15.554999999999998,0.9120999999999999,0.6600000000000001,0.0627,596.0,279.0,3424.0,2656.0,0.09800000000000002,0.12899999999999998,0.263,1.9,1.6,0.119,0.7606,0.1471,0.33309999999999995,0.661,0.5729,0.22310000000000002,0.9630000000000001,17.57,0.145,7.95,25.129000000000005,0.2102,8.34,62.522000000000006,0.204,8.75,19.55,0.197,4.39,18.5,0.1335,4.95,80.281,0.0734,0.0323,0.0347,0.0634,0.0908,0.0792,0.094,0.078,4.7096,0.0043,0.0287,75.7468,0.04499999999999999,481.2998,0.0239,0.0189,0.005400000000000001,0.0057,0.0014600000000000001,1.5562999999999998,3.92962,0.02538,0.0198,4.6757,0.0214,0.6173,0.0342,26.453,3.8882,5.3586,1.6372,0.0032,0.0019,946.5389,0.0,42.0108,72.2325,110.9324,32.6244,768.1564,346.8399,93.42010000000002,241.81179999999998,182.446,0.0,0.0,389.234,456.8082,746.875,0.0,69.12,524.1379,0.10960000000000002,0.0078,0.0026,1.1459,409.35,74.264,17.89,1.11,0.9773,0.1882,250.78,0.6272,4.300000000000001,0.1238,535.1145,2.1058,8.9,0.4334,0.02546,0.01326,51.63158,0.5029,0.0152,0.0199,79.77520000000001
97,3183.63,2498.0,2195.4444,2577.3484465787224,1.5978,85.1011,0.1235,1.4129,-0.008100000000000001,-0.0004999999999999998,0.9692,206.1546,9.1213,410.5477,10.3714,0.9766,12.5453,1.4069,-5491.75,2646.0,-3793.5000000000005,815.9999999999998,1.3105,73.2333,2.1222,85.3687,10.05432146614536,50.1519,63.7914,66.4257,86.8485,118.72160000000001,80.27,3.244,350.8118,9.8737,149.4091,0.8693,129.3473,4.657,2821.0,0.9444,4.4844,-4.989999999999999,10.261,7.889099999999999,24.99,0.8408,145.75,96.7501,464.91540000000003,0.0,-0.0025999999999999986,-0.021979999999999996,0.02131999999999999,0.022579999999999982,0.0022000000000000027,-0.02598,-0.030200000000000005,-0.0037199999999999946,7.7181,0.1301,2.3652,0.9858,1719.8538,0.1803,9155.38,0.06169999999999998,0.00029999999999999976,-0.0002000000000000005,-0.00020000000000000004,9.999999999999998e-05,0.006499999999999984,0.0,-0.1203,-0.011,-0.0062999999999999905,0.008199999999999992,0.9820999999999999,98.0068,235.9079,0.45996000000000004,0.9294,8.315992862961208e-06,767.2725,0.9895,58.385099999999994,0.5981,0.9792,6.1454,15.699999999999998,4.7490000000000006,2.499,3.037,-0.8515,0.9977,2.2555,44.5565,106.0,114.7,126.6,22.31967155677373,627.6799,0.1857,5.94,0.002,0.2015,0.0367,0.0681,9.9435,5.384,12.931,0.8347,0.2,0.0215,969.0,169.0,1763.0,10949.0,0.079,0.05800000000000001,0.202,4.0,1.8,0.149,0.7025,0.058,0.2769,0.6831,1.0002,0.2953,0.135,20.389999999999997,0.598,6.29,27.002,0.0608,3.82,20.144,0.23199999999999998,8.53,17.27,0.368,9.27,20.08,0.1539,6.33,79.198,0.07496,0.054240000000000003,0.055600000000000004,0.054580000000000004,0.07934000000000001,0.08696000000000001,0.0638,0.06706000000000001,3.2575,0.0017,0.0419,150.4263,0.0209,1396.7998,0.013,0.0184,0.0035,0.0052,0.0029999999999999996,2.319,3.3734,0.022040000000000004,0.028899999999999995,3.0797,0.041859999999999994,0.3829000000000001,0.0858,12.596000000000002,4.3794,5.422839999999999,2.4331599999999995,0.0042,0.0037,455.1938,0.0,59.0269,46.4742,0.0,17.566,170.9421,205.8332,234.24847075019298,129.57802,199.29557999999997,54.094159999999995,51.534699999999994,273.20988,360.19782000000004,0.0,0.0,31.7101,0.0,0.1142,0.0105,0.0032,1.4142999999999997,411.072,74.932,15.47,1.07,1.0827,0.2327,251.97599999999997,0.6954,7.27,0.0733,534.5864,1.8987,7.46,0.3124,0.016720000000000002,0.018340000000000002,119.6132738767009,0.5037,0.011700000000000002,0.0253,88.58120000000001
