,feature_60,feature_478,feature_65,feature_349,feature_299,feature_34,feature_22,feature_118,feature_283,feature_442,feature_332
76,-2.0327,4.8172,22.0327,0.0229,0.0342,9.1526,-5305.25,56.6758,0.0066,0.4254,0.03
77,3.0982,4.8741,16.9018,0.0192,0.0884,8.8546,-5548.25,58.2014,0.0032,0.7337,0.0895
78,-2.9609,7.3252,22.9609,0.0134,0.0532,8.2963,-5426.0,59.3887,0.0083,0.8136,0.0311
79,3.5436,4.3696,16.4564,0.0199,0.1084,8.8519,-5329.25,57.8907,0.0022,0.6927,0.0347
80,1.5127,8.4684,18.4873,0.0239,0.0678,8.5779,-6447.25,59.4696,0.006,1.0189,0.0817
81,1.17,4.533,18.83,0.0234,0.059,8.8132,-5545.75,58.5681,0.0028,0.8146,0.0871
82,-0.8045,5.2201,20.8045,0.0152,0.0835,8.9979,-5439.25,59.6825,0.0033,0.7258,0.1092
83,2.99,6.8674,17.01,0.0461,0.0654,9.754,-5513.5,57.4551,0.0072,0.577,0.1012
84,27.3427,6.7229,12.6573,0.0135,0.0466,8.6667,-6472.5,56.9211,0.0073,1.0959,0.0754
85,0.7,3.952,19.3,0.0175,0.0849,8.1161,-5339.5,59.3614,0.0037,0.8595,0.0858
86,10.9955,9.4756,29.0045,0.0306,0.0355,8.6013,-5633.25,58.4879,0.0097,1.1815,0.0937
87,1.7373,4.3682,18.2627,0.0269,0.0859,9.7324,-5763.75,57.0942,0.0088,0.8752,0.0909
88,-19.9927,6.6127,34.62823575372056,0.0323,0.0517,9.0121,-5362.75,59.0341,0.0049,0.8716,0.0911
89,0.9573,5.5044,19.0427,0.0219,0.0627,8.8356,-5663.5,58.4191,0.0058,0.5194,0.1067
90,-3.3555,6.5896,23.3555,0.02003996053211362,0.0249,8.9607,-6408.75,57.102,0.0071,0.7392,0.0782
91,-0.6327,5.515,20.6327,0.0169,0.0205,8.8078,-5434.25,58.1348,0.0036,1.0143,0.1087
92,5.0691,2.7352,14.9309,0.0193,0.0697,8.7782,-5138.5,55.4671,0.007,0.745,0.1058
93,11.2909,10.7271,8.7091,0.021,0.038,8.7994,-5343.0,55.7648,0.0076,0.8435,0.0925
94,-2.6109,2.5503,22.6109,0.0151,0.0539,8.5571,-5621.0,58.0021,0.0024,0.7032,0.0841
95,-0.3736,5.7983,20.3736,0.0127,0.0536,8.9635,-5135.0,58.0777,0.0033,0.7643,0.0848
96,-1.1391,3.3645,21.1391,0.0204,0.0413,8.6427,-5750.0,57.4779,0.012576288705580446,0.9079,0.0619
97,-4.99,4.3431,24.99,0.019084998577828128,0.0367,10.053786753896286,-5491.75,58.3851,0.0039,0.8229,0.0832
98,-0.9091,4.2125,20.9091,0.0176,0.0554,8.6472,-5160.75,59.1913,0.0067,0.7611,0.1111
99,1.8164,5.801,18.1836,0.0226,0.0824,8.2638,-5763.0,58.2855,0.0062,0.9726,0.0685
100,0.1227,6.0602,19.8773,0.0262,0.0394,9.5713,-6391.5,59.2818,0.0061,0.7928,0.0998
101,0.8745,5.0466,19.1255,0.0125,0.0525,8.5251,-6409.5,58.637,0.0072,0.869,0.0264
102,-1.0182,6.2631,21.0182,0.0142,0.0921,8.7779,-5966.75,58.1897,0.0019,0.466,0.0858
103,0.3036,6.8782,19.6964,0.0189,0.0307,8.8513,-6259.5,59.459,0.0031,1.062,0.0969
104,2.0509,8.3516,17.9491,0.026,0.0881,8.6556,-5445.25,60.2727,0.0071,0.6163,0.0845
105,22.7927,8.4149,17.2073,0.0352,0.0573,9.0998,-5707.5,59.1327,0.0022,1.0551,0.0529
106,4.1464,8.2175,15.8536,0.0202,0.0338,8.5889,-5618.75,59.3007,0.0061,0.6222,0.0865
107,0.3245,8.9509,19.6755,0.04999354868435307,0.0341,8.8973,-5390.0,58.5453,0.0028,0.6796,0.1114
108,6.1527,2.6252,13.8473,0.0183,0.0231,8.6915,-5487.25,57.434,0.0033,0.9639,0.0915
109,-1.8473,8.9647,34.62823575372056,0.0249,0.0706,8.7879,-5518.0,57.5427,0.0075,0.8556,0.0946
110,-1.6436,7.076,21.6436,0.0202,0.0489,8.2823,-5539.5,58.434,0.0048,0.8133,0.1071
111,2.2982,4.252,17.7018,0.0171,0.0229,8.6799,-5402.0,58.4667,0.0033,0.593,0.0861
112,23.8864,3.626,16.1136,0.0395,0.0438,9.1638,-6599.25,58.9705,0.0021,0.6641,0.0785
113,3.8109,5.1132,16.1891,0.0146,0.0659,8.9605,-5260.25,61.0652,0.004,0.9274,0.15596532520832973
114,-6.74,4.736,26.74,0.0195,0.0661,9.7137,-5415.25,57.7747,0.0055,0.3973,0.0452
115,2.2618,8.7071,17.7382,0.0253,0.077,9.7571,-5641.0,59.3528,0.0054,0.7852,0.0989
116,1.9245,4.6417,18.0755,0.0136,0.0561,8.5459,-5803.0,57.9313,0.0017,1.0918,0.0932
117,-0.4409,6.1962,20.4409,0.0175,0.0666,8.3663,-5125.75,58.4467,0.0048,0.5779,0.1187
118,27.651775035749658,6.5265,11.5773,0.0432,0.0823,8.7947,-5497.75,58.0664,0.0059,0.8446,0.0529
119,2.4209,6.6675,17.5791,0.0218,0.0176,9.0145,-5451.75,59.0937,0.012576288705580446,0.5478,0.1141
120,-0.81,12.043994507974523,20.81,0.0294,0.0572,8.6439,-6310.25,56.2629,0.0085,1.0135,0.0936
121,-3.174900000908192,5.621172186409577,20.3481854744268,0.0153,0.0534,8.2981,-5420.25,56.173,0.0054,0.7093,0.0834
122,-17.9336,4.7846,34.62823575372056,0.0237,0.0332,9.043,-6364.25,59.8788,0.0056,0.7574,0.0871
123,-0.7155,2.1779,20.7155,0.0245,0.0465,8.6799,-5729.25,59.0096,0.0066,0.593,0.0939
124,4.1509,5.0601,15.8491,0.0285,0.0945,9.0622,-5566.75,57.356,0.0038,0.8343,0.084
125,3.9673,5.5115,16.0327,0.0171,0.0305,9.0811,-6411.0,57.6435,0.002,1.1213,0.15596532520832973
126,-3.65,4.6997,23.65,0.0261,0.073,8.3663,-5217.25,57.5845,0.0027,0.5779,0.1103
127,-1.9855,7.9214,21.9855,0.0197,0.0559,8.7932,-5329.0,59.4504,0.0017,0.8159,0.0855
128,-3.88,4.8058,23.88,0.0122,0.0268,8.3675,-5153.5,58.2965,0.0088,0.6268,0.0315
129,5.8045,8.0418,14.1955,0.0248,0.0389,8.7932,-5452.75,58.5312,0.0039,0.8159,0.0824
130,-0.9945,6.5778,20.9945,0.0284,0.0804,8.287,-5477.5,57.584,0.0068,1.0541,0.1065
131,-4.6636,4.3419,24.6636,0.0224,0.0425,9.9964,-5592.75,59.3441,0.0086,0.7477,0.0857
132,-19.1518,3.4781,34.62823575372056,0.0283,0.0344,8.8388,-6563.75,59.5307,0.005,0.9836,0.15596532520832973
133,3.2509,5.7289,16.7491,0.0222,0.1053,8.6772,-5508.75,57.8296,0.0024,0.9048,0.0932
134,2.3318,5.6591,17.6682,0.025546932825200402,0.0225,8.1605,-6416.25,59.0924,0.0045,0.9175,0.1051
135,5.4018,3.3141,14.5982,0.0146,0.0519,8.6406,-6565.5,58.1356,0.0109,0.8235,0.0848
136,-0.5691,3.3826,20.5691,0.0156,0.0559,9.2291,-6420.25,57.826,0.0028,0.811,0.0939
137,-21.83001494262654,6.0188,34.62823575372056,0.0362,0.0828,9.043,-5563.5,59.3717,0.0059,0.7574,0.0968
138,-1.0573,3.3903,21.0573,0.024,0.0653,8.9635,-5055.5,58.6458,0.012576288705580446,0.7643,0.0775
139,-6.8764,4.0285,26.8764,0.0195,0.0295,8.6556,-5729.5,59.3749,0.0055,0.6163,0.0452
140,2.8136,5.8022,17.1864,0.0164,0.0358,9.131,-5195.75,57.8977,0.006,0.7139,0.0897
141,-3.7245,5.1156,23.7245,0.0307,0.0554,8.1605,-6194.0,57.9007,0.0086,0.9175,0.0368
142,-1.2182,5.243,21.2182,0.0342,0.0357,9.9964,-6411.75,57.9601,0.0073,0.7477,0.0938
143,-5.68,8.4634,25.68,0.0245,0.0933,8.8215,-5422.75,57.9296,0.0075,0.573,0.0301
144,1.2518,4.0841,18.7482,0.0372,0.0334,8.6384,-6473.25,59.948,0.0055,0.7532,0.0819
145,-0.1145,5.2041,20.1145,0.0229,0.0767,8.8215,-5404.5,56.959,0.0031,0.573,0.0323
146,19.5609,6.634,20.4391,0.0243,0.0493,9.4832,-6426.5,56.9238,0.0078,0.7507,0.0969
147,-3.7673,5.8656,23.7673,0.0293,0.0522,8.3845,-5656.75,57.9781,0.0063,0.6787,0.0304
148,-3.6855,5.7486,23.6855,0.0291,0.0526,8.5855,-6234.5,59.8959,0.0043,0.9588,0.0852
149,3.3918,5.4606,16.6082,0.022,0.0559,8.7696,-6590.75,59.1695,0.0039,0.3963,0.0849
150,-2.5036,5.4421,22.5036,0.0128,0.0513,8.7383,-5062.25,57.1369,0.0022,1.0186,0.0373
151,16.2418,6.1628,23.7582,0.0293,0.0407,8.5788,-6277.75,58.2266,0.0089,0.9683,0.0246
152,4.6609,4.2114,34.62823575372056,0.0386,0.12570754265494335,8.7487,-5073.25,59.057,0.0066,1.0459,0.0786
153,1.5882,2.8513,34.62823575372056,0.0169,0.0734,10.053786753896286,-5175.5,58.6601,0.0082,0.7584,0.0734
154,24.14,8.171,15.86,0.0187,0.091,9.1757,-5242.25,58.6369,0.01,0.7059,0.0969
155,0.1518,3.0125,19.8482,0.0239,0.0523,9.5713,-5064.0,58.6862,0.0034,0.7928,0.1003
156,8.0636,6.2537,31.9364,0.0244,0.0458,8.872,-4781.5,58.6494,0.0079,0.7524,0.0964
157,25.0836,8.3929,14.9164,0.037,0.03,9.6234,-6097.75,59.5776,0.0109,0.5955,0.0789
158,3.2655,7.2471,16.7345,0.0145,0.0678,9.754,-5636.75,58.391,0.0073,0.577,0.0865
159,2.2009,3.977,17.7991,0.0191,0.0853,8.8356,-5422.25,58.101,0.0044,0.5194,0.1067
160,-6.6409,2.9266,26.6409,0.0186,0.0945,9.4336,-5455.25,59.2674,0.0028,1.1623,0.0811
161,-3.7045,6.9715,23.7045,0.0264,0.0571,8.6695,-5339.0,56.3672,0.0073,0.8616,0.1017
162,-2.63,4.9807,22.63,0.0221,0.0169,8.7897,-5628.0,58.0522,0.0061,0.5377,0.0819
163,-2.7282,2.8666,22.7282,0.0143,0.0362,9.0942,-5181.75,55.9622,0.0033,0.7677,0.0939
164,2.6718,2.7091,17.3282,0.0213,0.0796,8.6772,-5604.5,59.3171,0.0055,0.9048,0.15596532520832973
165,1.0045,6.8317,18.9955,0.0264,0.064,8.9546,-5669.75,58.8773,0.0027,0.8883,0.0932
166,1.6018,3.6852,18.3982,0.0151,0.0321,8.6384,-6586.0,60.2588,0.0071,0.7532,0.0792
167,20.7209,4.6032,19.2791,0.0462,0.0575,8.6211,-6205.0,58.7712,0.0108,0.7408,0.0804
168,-3.1255,4.0177,23.1255,0.0203,0.0501,8.5862,-5870.5,58.0532,0.0023,0.9332,0.1088
169,4.0991,3.9273,15.9009,0.0289,0.0495,9.396,-5415.0,58.2658,0.0073,0.6576,0.0873
170,-6.3391,2.5684,26.3391,0.0158,0.0667,8.9191,-4951.25,58.3058,0.0042,0.8859,0.1087
171,6.2455,5.0709,13.7545,0.0277,0.054,8.8384,-6408.75,56.7906,0.0028,0.768,0.0915
172,10.2109,4.8214,29.7891,0.0405,0.0953,9.1502,-5683.75,59.0759,0.0076,0.7162,0.0734
173,26.7745,5.7668,13.2255,0.0371,0.051,8.6667,-6362.5,57.9642,0.0068,1.0959,0.0729
174,-0.7245,4.6526,20.7245,0.014,0.029,8.287,-5704.5,59.2772,0.0049,1.0541,0.0841
175,-0.2709,3.3925,20.2709,0.0247,0.0243,8.7552,-5394.25,58.0887,0.002,0.9066,0.0324
176,10.8955,4.3312,29.1045,0.0328,0.0601,8.872,-5593.75,58.9973,0.0073,0.7524,0.1004
177,27.651775035749658,12.043994507974523,10.8082,0.0162,0.0636,8.7947,-5653.75,57.1135,0.0059,0.8446,0.0786
178,-1.0909,5.7275,21.0909,0.0177,0.0779,8.9191,-5346.25,58.0356,0.008,0.8859,0.0686
179,-0.5655,4.8219,20.5655,0.0209,0.0478,9.2036,-6106.25,61.1938,0.0065,0.7277,0.0315
180,-2.8818,5.3451,22.8818,0.015,0.0193,8.8132,-5389.75,58.1892,0.0074,0.8146,0.065
181,3.1136,7.6393,34.62823575372056,0.0296,0.0588,8.5405,-6406.25,59.0588,0.0036,0.9059,0.0257
182,-7.0082,7.8141,27.0082,0.0296,0.0412,8.5298,-5303.0,58.7103,0.007,0.9276,0.1088
183,3.0718,6.275,16.9282,0.0207,0.0989,8.2914,-5524.5,58.6525,0.006,0.6385,0.0851
184,-1.5036,2.8462,21.5036,0.0269,0.0435,9.7571,-5378.0,59.4692,0.0062,0.7852,0.0863
185,3.1845,5.4338,16.8155,0.0182,0.0492,8.5779,-6448.25,58.446,0.0055,1.0189,0.0856
186,22.7173,5.3468,17.2827,0.0219,0.1044,8.7879,-5302.75,58.1878,0.0086,0.8556,0.1013
187,-12.1527,5.0961,32.1527,0.0132,0.0367,8.6309,-6349.5,58.974,0.0051,1.148,0.0759
188,2.32,4.7428,17.68,0.0264,0.059,8.7646,-5228.25,59.3593,0.0091,0.685,0.084
189,0.7864,5.0348,19.2136,0.0217,0.0425,8.8973,-5307.75,59.3716,0.0061,0.6796,0.0323
190,-2.4818,3.3746,22.4818,0.0202,0.0456,8.2914,-5719.0,58.8897,0.0056,0.6385,0.0824
191,9.3336,8.5107,30.6664,0.0153,0.026,9.1784,-5537.5,59.1544,0.0045,0.7898,0.0366
192,2.0427,8.6072,34.62823575372056,0.0316,0.0521,9.2362,-5336.5,59.8751,0.0065,0.9087,0.0993
193,2.43,3.6629,17.57,0.0163,0.0405,8.4896,-5397.25,59.2268,0.0033,0.9735,0.1017
194,0.3036,7.5994,19.6964,0.0216,0.018,9.308,-5667.75,56.5454,0.0065,1.0078,0.0929
195,0.2464,6.4316,19.7536,0.0241,0.0322,8.9191,-5313.5,58.3508,0.004,0.8859,0.1017
196,1.2691,6.5857,18.7309,0.0301,0.0834,8.3179,-5528.75,58.5549,0.0039,0.6257,0.0621
197,0.2818,4.4168,19.7182,0.0261,0.0507,9.0776,-6211.25,58.4977,0.0048,0.5888,0.0852
198,-0.9236,6.5365,20.9236,0.0225,0.0682,8.7548,-5759.75,59.7702,0.005,0.7954,0.1062
199,5.3782,5.5785,14.6218,0.0326,0.062,8.6406,-6401.75,59.801,0.0033,0.8235,0.0803
200,0.8045,7.4993,19.1955,0.033,0.0832,8.9541,-5802.25,59.0791,0.0058,0.4749,0.0323
201,0.42,6.8146,19.58,0.0212,0.0618,8.6695,-5444.75,55.36455648285417,0.0066,0.8616,0.0875
202,2.8236,7.9017,17.1764,0.0216,0.0613,9.4749,-5514.75,60.114,0.0059,0.9525,0.0328
203,1.3282,2.8024,18.6718,0.0277,0.0694,8.0787,-5651.25,55.36455648285417,0.0031,0.6644,0.0337
204,1.9936,6.7038,18.0064,0.0247,0.0443,8.5407,-5611.75,59.1527,0.005,0.4382,0.0662
205,2.5855,3.1843,17.4145,0.0366,0.0452,9.3868,-5767.75,58.898,0.0068,0.8198,0.0328
206,16.4073,6.6161,23.5927,0.0411,0.0542,8.6829,-6425.5,59.4864,0.0087,0.7158,0.0823
207,6.6827,5.5553,13.3173,0.0247,0.0678,8.572,-5505.5,58.2106,0.0059,0.9238,0.0871
208,2.8245,4.2813,17.1755,0.0205,0.0443,9.5713,-6273.5,59.4937,0.0026,0.7928,0.0848
209,7.3164,3.2839,12.6836,0.0169,0.0435,8.3588,-5585.25,58.439,0.0037,0.713,0.0896
210,7.0709,5.7825,12.9291,0.0205,0.0484,8.7851,-6626.5,58.7687,0.0065,0.4389,0.082
211,-2.5436,5.4237,22.5436,0.0192,0.0635,8.8105,-5305.75,59.0946,0.0068,0.4817,0.0814
212,4.6327,3.6741,15.3673,0.04999354868435307,0.0772,8.5266,-5469.5,58.1889,0.0079,0.9725,0.0977
213,-0.6936,5.2008,20.6936,0.0196,0.0293,8.5615,-5279.5,57.8466,0.0038,0.832,0.0664
214,-0.9409,6.4924,20.9409,0.0122,0.0349,10.053786753896286,-5536.0,59.3493,0.0024,0.7681,0.0652
215,-5.3264,5.4535,25.3264,0.0163,0.0481,8.3675,-5636.0,58.3971,0.0031,0.6268,0.0356
216,2.8009,4.0832,17.1991,0.020259594823938534,0.0188,8.5494,-6456.25,59.9228,0.004,0.7865,0.0818
217,-10.6036,6.8752,30.6036,0.0176,0.0475,8.5405,-6402.75,57.5227,0.002,0.9059,0.0969
218,-5.9045,6.2047,25.9045,0.0272,0.0447,9.2291,-6367.0,57.6363,0.0104,0.811,0.0747
219,-4.7682,3.8697,24.7682,0.0238,0.0373,8.941,-5552.0,58.5285,0.0034,1.026,0.1005
220,12.8982,8.285,27.1018,0.0341,0.12570754265494335,9.2007,-4173.969956905301,59.1221,0.003,0.7015,0.0746
221,5.65,9.0309,14.35,0.0165,0.0564,8.5135,-5278.0,58.5894,0.0032,1.0393,0.0929
222,0.6055,4.2645,19.3945,0.0264,0.0339,9.4749,-5591.75,55.9835,0.0045,0.9525,0.1104
223,1.0291,6.679,18.9709,0.0208,0.059,8.7867,-5711.0,56.281,0.0058,0.78,0.0848
224,-2.5345,2.7794,22.5345,0.0228,0.0548,8.8581,-5394.75,58.1223,0.005,0.6373,0.1187
225,27.3,8.8334,12.7,0.0116,0.0513,9.3998,-6448.0,58.339,0.0087,0.596,0.0946
226,1.7018,4.1438,18.2982,0.0211,0.0505,8.6472,-5078.75,58.4162,0.0043,0.7611,0.1055
227,-3.01,2.7758,23.01,0.0243,0.0612,9.0639,-5190.0,57.825,0.0021,0.9091,0.0851
228,5.03,12.043994507974523,34.62823575372056,0.013,0.0284,10.053786753896286,-5546.5,57.3774,0.0071,0.7584,0.0779
229,0.2336,4.2573,19.7664,0.0172,0.0194,8.6556,-5207.25,60.326,0.0045,0.6163,0.0935
230,-1.79,2.2725,21.79,0.0151,0.0313,8.4278,-5445.5,58.4188,0.0047,0.7558,0.0841
231,-0.1882,4.4714,20.1882,0.0273,0.0703,9.065,-5822.75,58.2202,0.0025,0.8452,0.1104
232,-3.9509,4.1335,23.9509,0.0236,0.0625,8.5735,-5535.0,58.311,0.0039,0.9075,0.1088
233,-8.4836,6.9918,28.4836,0.0175,0.0401,8.5177,-6374.75,58.9204,0.0091,0.8384,0.0823
234,3.88,4.6953,16.12,0.0381,0.0443,8.8505,-6279.5,57.2166,0.0024,0.687,0.097
235,0.6782,4.7511,19.3218,0.0184,0.0569,8.8249,-5545.0,58.6847,0.0084,0.6302,0.077
236,5.7945,6.0735,14.2055,0.0242,0.0314,8.9562,-5300.5,59.4545,0.0043,0.9444,0.0894
237,1.5645,6.6138,18.4355,0.018808826775268003,0.036,8.7164,-5222.0,58.5492,0.0035,0.8569,0.1104
