,feature_1,feature_17,feature_20,feature_22,feature_34,feature_60,feature_65,feature_82,feature_91,feature_92,feature_104,feature_116,feature_122,feature_130,feature_131,feature_153,feature_206,feature_299,feature_300,feature_317,feature_337,feature_421,feature_424,feature_461,feature_588
12,2990.57,9.407,12.5373,-6623.75,8.1605,-2.5027000000000013,22.5027,-0.012599999999999995,8808.85,-0.1331,-0.0094,801.3997,15.7,0.0,0.7048,0.35540000000000005,9.69,0.0266,0.021599999999999998,8.5495,10.1164,2.5142,58.39549999999999,33.2053,0.0121
13,2986.5,10.5436,12.4849,-5416.0,8.8043,0.3399999999999989,19.66,-0.014299999999999995,8303.47,-0.027199999999999995,-0.013,722.202,15.96,-0.9461000000000002,0.7527,0.3693,10.32,0.048600000000000004,0.0308,5.2238,11.13,0.9559000000000001,64.68739999999997,30.5482,0.027699999999999995
14,3219.75,9.5974,12.5914,-5187.25,8.7556,4.1690999999999985,15.8309,-0.0168,8508.81,0.0425,-0.0121,725.1428,15.82,-0.4258000000000001,0.6888,0.2456,10.110000000000001,0.060700000000000004,0.0444,8.6883,10.0258,0.8173,49.4844,24.0618,0.0121
15,2913.4,9.6284,12.5488,-5153.75,8.5571,-3.7399999999999993,23.74,-0.0341,9303.0001,0.032999999999999995,-0.0098,762.0217999999999,15.75,-3.4960000000000004,0.5638,0.4158,4.12,0.05850000000000001,0.017099999999999997,6.2653,10.0281,1.653,80.66799999999999,55.391000000000005,0.0127
16,3018.8,10.3504,12.27669424820973,-5334.75,9.131,2.302793738564533,17.697206261435458,-0.066,9207.0201,0.0,-0.0108,735.5572,15.8,0.0,0.7865000000000001,0.2308,9.141076474241714,0.0536,0.0341,5.5089,9.146619449203767,0.9921000000000001,85.2863,44.92130000000001,0.0135
17,2942.41,9.778,12.6278,-5410.5,8.5687,1.9482000000000006,34.62999992554279,-0.023,8738.47,0.016000000000000004,-0.007199999999999999,749.6408,15.77,0.0,0.8217,0.8118,13.53,0.0868,0.042,5.8213,10.2062,2.7501,37.1837,20.7031,0.0355
18,2848.46,10.1278,12.4716,-5233.75,8.7187,8.145499999999998,11.8545,-0.010600000000000002,9280.83,0.0636,-0.0114,798.0013,16.02,-0.7568999999999998,0.7403,0.24899999999999997,4.95,0.0359,0.05310000000000001,5.7746,12.8157,0.5649,99.6876,25.4407,0.0159
19,3010.26,10.4363,12.4049,-4173.536428374855,8.441,4.955499999999998,15.0445,-0.014100000000000001,8531.5401,-0.08230000000000001,-0.0097,691.3175,15.59,-0.14189999999999994,0.6847,0.3,14.74,0.12647035144201868,0.10292340670916168,5.7798,8.8046,3.0235,51.5852,14.845300000000002,0.022699999999999994
20,3033.29,10.0634,12.6278,-6363.000000000001,9.5642,9.188200000000002,30.8118,-0.009199999999999996,8981.2399,0.015599999999999973,-0.0086,809.4099,15.83,-0.3784000000000001,0.7463,1.5097,9.02,0.0565,0.030699999999999998,6.9848,8.4756,2.7521,54.5945,26.161,0.014199999999999999
21,2941.23,9.6635,12.58,-6257.5,8.6706,2.285499999999999,17.7145,-0.021299999999999993,8586.1801,-0.1071,-0.0062,730.9317,15.650000000000002,1.0399999999999998,0.657,0.37749999999999995,14.910000000000002,0.0166,0.028100000000000003,6.678,13.5441,2.126,46.8068,16.8406,0.0189
22,3043.22,10.0466,12.4849,-5607.25,8.7867,0.6190999999999987,19.3809,-0.025800000000000003,8881.1499,0.09989999999999999,-0.008,742.3405,15.74,-0.9461000000000002,0.6893,0.8679,11.180000000000001,0.0488,0.052199999999999996,6.413100000000001,11.5569,1.0582,70.9477,28.8304,0.033499999999999995
23,3021.61,9.3651,12.4124,-5720.25,8.8581,-3.7509,23.7509,-0.0203,8562.79,0.1024,-0.0086,710.5846,15.73,-3.449,0.5042,0.9898000000000001,4.95,0.071,0.0648,6.1863,9.9534,1.6264000000000003,104.409,21.7993,0.02
24,3048.76,10.4536,12.512,-5122.5,8.8624,4.911800000000003,15.088199999999999,-0.015599999999999998,9060.0199,0.01179999999999998,-0.0114,782.5507,15.75,0.7096,0.8543,0.2378,7.04,0.045,0.0839,5.1057,9.5915,0.9130999999999999,122.35709999999999,36.519,0.0113
25,2983.902675650305,10.3503,12.4761,-5434.0,8.6397,0.11999999999999994,19.88,-0.0309,9233.7999,-0.1293,-0.0092,804.2368,15.87,-0.4258000000000001,0.7785,0.3507,8.33,0.0601,0.0052,6.7289,9.1303,2.3232,74.1514,31.398699999999998,0.006
26,2943.9,10.4094,12.4753,-6349.750000000001,9.5713,1.8172999999999997,18.1827,-0.0093,8639.07,0.02570000000000003,-0.016,763.2943000000001,15.92,0.23650000000000015,0.7287,0.34579999999999994,5.14,0.053,0.025999999999999995,6.004200000000001,8.5625,2.6912,78.125,66.3273450377527,0.0159
27,2965.41,9.8053,12.7051,-5419.75,8.2345,2.792699999999999,17.2073,-0.0452,8742.2499,0.004999999999999996,-0.0091,815.9082000000001,15.87,-0.8042000000000002,0.7003,0.44820000000000004,6.01,0.0643,0.0327,5.3451,8.674,1.1494,72.29360000000001,19.1756,0.021
28,3030.27,9.999,12.4608,-6154.0,9.1502,2.1109,17.8891,-0.0281,9238.3601,0.1397,-0.004200000000000001,806.2734,15.83,-0.4730999999999999,0.7589,0.4136000000000001,13.41,0.0339,0.0174,4.9162,8.099,2.5678,91.3669,23.6929,0.015099999999999999
29,3035.89,9.3572,12.58,-5341.25,8.6544,-4.4109,24.4109,-0.027200000000000002,8628.6799,-0.027999999999999997,-0.0101,730.2174,15.84,-2.553,0.8014000000000001,0.5288,5.5,0.1043,0.0642,6.301100000000001,8.0188,0.8233,154.9622,32.6596,0.0181
30,2943.58,9.1952,12.5698,-5474.25,10.063204409341335,8.9136,31.0864,-0.005400000000000003,8527.2501,0.1834,-0.0039000000000000003,737.8589,15.74,-0.3310999999999997,0.7681,0.3267,10.220000000000002,0.0254,0.050300000000000004,4.0809,7.9086,1.9598999999999998,95.2363,53.5488,0.0145
31,3006.39,9.4949,12.5218,-6305.250000000001,8.5891,-2.0764000000000014,22.0764,0.0,8763.57,-0.0109,-0.0141,755.3513999999999,15.93,-1.655,0.7591,0.3763000000000001,9.35,0.05870000000000001,0.0411,6.314,10.3051,0.5995,129.9072,33.3826,0.010200000000000002
32,3007.75,9.8632,12.5488,-5639.75,8.287,0.5518000000000001,19.4482,-0.014299999999999995,8875.2099,-0.003600000000000007,-0.0123,782.4784999999999,15.77,0.04729999999999975,0.6423,0.4764999999999999,8.84,0.0286,0.0433,6.4843,9.7387,1.6993,66.6712,56.318,0.0139
33,2936.51,9.9457,12.4059,-5977.249999999999,8.5851,-0.936399999999999,20.9364,-0.0228,8163.3701,-0.0288,-0.0158,682.5904,15.79,-2.222,0.7821999999999999,0.2558,4.38,0.0816,0.059,6.557100000000001,8.7863,1.4106000000000003,51.7334,22.4105,0.0093
34,3021.83,10.6553,12.4349,-5466.75,8.572,5.206400000000001,14.7936,-0.019799999999999998,8812.8499,0.0,-0.0102,744.1374,15.9,0.0,0.8536,0.507,5.7,0.0679,0.0742,6.247299999999998,9.4316,2.4229,109.1323,18.8183,0.0184
35,3033.29,10.5538,12.4998,-6278.999999999999,9.7836,1.2836,18.7164,-0.019099999999999995,8543.74,0.025099999999999983,-0.012,702.0667999999998,15.95,-0.5203999999999996,0.7232,0.451,17.87436398387004,0.047200000000000006,0.0276,7.2355,13.0936,1.9827000000000001,55.3285,14.2191,0.0189
36,3230.125904598164,9.9621,12.56,-5477.0,8.9132,1.002699999999999,18.9973,-0.0664,8974.0602,0.0636,-0.0139,768.3565,15.76,0.0,0.8253000000000001,0.3362,10.4,0.0175,0.0483,4.6087,9.8985,1.9321000000000002,65.3446,28.1081,0.0059
37,2951.06,9.8259,12.5967,-5371.5,9.0447,-2.6564,22.6564,-0.0063999999999999994,9268.49,-0.029400000000000013,-0.0083,811.2656,15.74,-0.5203999999999996,0.7154,0.5614,3.49,0.099,0.0566,6.3991,8.1657,1.5853000000000002,115.0351,18.1961,0.0183
38,2994.06,9.0234,12.2981,-5176.25,8.9191,-0.06359999999999964,20.0636,0.0002000000000000038,9575.3898,0.0,-0.0106,827.0727,15.83,-2.93,0.8144999999999999,1.1641,15.35,0.0257,0.0095,6.3317999999999985,8.1525,1.3856,55.9769,46.502100000000006,0.0070999999999999995
39,2955.3,9.1855,12.4247,-5641.25,9.2405,3.905499999999998,34.62999992554279,-0.0271,8802.4499,0.0,-0.006799999999999999,759.1619,15.7,0.7568999999999998,0.7859999999999999,0.321,8.66,0.038000000000000006,0.05319999999999999,4.3009,7.8787,2.1898,86.7402,29.586499999999997,0.0379
40,2996.65,10.2747,12.649,-5193.25,8.7512,2.0318000000000014,17.9682,-0.004999999999999995,8799.598427249226,-0.1331,-0.0101,791.9736,15.74,0.6622999999999996,0.8780999999999999,0.2515,6.37,0.0327,0.05740000000000001,7.8022,12.3178,0.758,82.9691,20.8576,0.010599999999999998
41,2988.99,10.215,12.4231,-5369.0,8.9336,17.387300000000003,22.6127,-0.0076,8608.34,-0.1689,-0.0078000000000000005,735.4067,15.98,-0.04729999999999975,0.6287,1.5372442544646707,8.26,0.0384,0.049,4.4239,8.585,2.0262,90.9661,30.4356,0.039106045718769675
42,3054.52,10.001,12.6122,-5770.75,8.8909,-0.15449999999999883,20.1545,-0.0088,8997.84,-0.04349999999999999,-0.0164,787.916,15.82,0.04729999999999975,0.8343000000000002,0.4462,6.33,0.039300000000000015,0.0933,6.9441,8.9376,0.8953999999999999,89.7356,28.4535,0.0108
43,3221.21,10.115,12.551,-5658.25,8.7635,-0.3308999999999991,20.3309,-0.0265,7936.6601,-0.03599999999999998,-0.0118,714.6349,15.8,-1.797,0.5662,0.41479999999999995,4.78,0.0805,0.0533,5.7652,8.0577,1.6860000000000002,57.9488,45.239900000000006,0.0078
44,2977.43,11.0543,12.4616,-5282.75,9.1855,-5.7181999999999995,25.7182,-0.022099999999999998,8552.3599,-0.009400000000000004,-0.0135,740.1718,15.87,-0.23650000000000015,0.8117000000000002,0.4452,9.82,0.045,0.0374,4.4785,8.9853,1.9768999999999999,129.5748,33.5223,0.0115
45,3017.87,9.703,12.5018,-5936.000000000001,9.0121,3.649999999999999,16.35,-0.0316,8672.8999,-0.030200000000000015,-0.01,745.5714,15.97,0.0,0.7986999999999999,0.44589999999999996,9.02,0.0351,0.0316,5.7741,10.256,0.8225,62.19589999999999,30.783899999999996,0.010599999999999998
46,2951.9242054243564,10.4161,12.5088,-5657.75,9.094,25.51269999999999,14.4873,-0.0572,8394.1499,0.09199999999999998,-0.0044,719.0445000000001,15.7,-0.14189999999999994,0.6925,0.46070000000000005,7.74,0.043300000000000005,0.0381,4.3933,6.0479,3.0263,55.1427,53.85500000000001,0.010200000000000002
47,3230.125904598164,10.384,12.4661,-5226.5,8.536,-5.647300000000001,25.6473,-0.0186,9839.3898,0.05060000000000003,-0.011899999999999999,839.7342,15.79,0.23650000000000015,0.6755,0.8525,9.04,0.088,0.017199999999999997,7.0767,8.5708,0.9489,48.2409,45.946000000000005,0.0191
48,3182.87,9.4151,12.6122,-5603.75,8.8097,1.860900000000001,18.1391,-0.006799999999999996,8901.3802,0.11619999999999998,-0.0092,759.6441,15.78,1.4190000000000003,0.821,0.836,3.85,0.1198,0.0456,4.9588,8.8196,0.6982,66.0575,14.495,0.0326
49,3037.2,9.4495,12.498,-5508.5,8.58,-4.492699999999999,24.4927,-0.016000000000000004,9044.85,0.007700000000000022,-0.01,732.8970999999999,15.84,-2.553,0.8014000000000001,0.2898,6.78,0.057300000000000004,0.0475,7.385100000000001,8.2088,1.865,114.7241,22.1105,0.009599999999999997
50,3024.15,10.0974,12.6202,-6112.249999999999,8.8287,17.399999999999995,22.6,-0.07160404781624563,9309.2001,-0.1676,-0.004599999999999999,800.7351000000001,15.75,-0.14189999999999994,0.7085,0.2544,7.23,0.0813,0.0289,4.9574,8.853999999999997,2.9276,75.4748,31.099000000000004,0.0191
51,3004.71,10.4994,12.4706,-5422.0,8.7219,1.6072999999999997,18.3927,-0.0283,9025.0999,-0.0884,-0.011,774.0379,16.0,-0.0946000000000002,0.7974999999999999,0.2336,7.03,0.0144,0.054799999999999995,6.179900000000001,7.8666,1.6524,64.52409999999998,25.3724,0.0149
52,2894.04,8.876,12.4616,-6280.749999999999,8.4092,0.8873000000000001,19.1127,-0.0519,9223.0399,0.0689,-0.005000000000000001,670.0627,15.82,0.8042000000000002,0.6518,1.5372442544646707,5.71,0.061000000000000006,0.0401,6.7706,10.7031,2.2843,94.243,47.83950000000001,0.010599999999999998
53,2997.45,10.055,12.6012,-5425.5,9.6515,-2.7136000000000005,22.7136,-0.07160404781624563,8835.2399,0.018699999999999974,-0.0129,743.0757,15.87,-1.277,0.7223,0.5468,9.09,0.0626,0.0677,7.6071,8.517799999999998,0.7504,56.1262,21.569,0.0203
54,2950.0,10.6526,12.4743,-4173.536428374855,9.1784,5.338200000000002,34.62999992554279,-0.0292,8844.5601,-0.001099999999999995,-0.004200000000000001,779.7999999999998,15.72,-0.04729999999999975,0.7304,1.4114,9.26,0.12647035144201868,0.10292340670916168,5.4647,9.7353,0.6393,44.72189999999999,25.2808,0.021799999999999996
55,2997.15,10.7136,12.4841,-6310.250000000001,8.5987,1.6372999999999998,18.3627,-0.030499999999999996,9491.1301,0.10139999999999998,-0.013,811.2332,15.74,-0.04729999999999975,0.6887,0.7914,8.83,0.0454,0.0342,5.5742,10.2277,1.0597,52.3941,35.497,0.0122
56,3058.6,9.8139,12.4618,-5490.25,9.754,2.9690999999999996,17.0309,-0.0219,8726.7798,0.015200000000000002,-0.0089,744.2807,15.92,-0.0946000000000002,0.7436,0.2972,5.07,0.0397,0.0488,5.5332,9.4876,0.7677,60.4369,16.6688,0.014599999999999998
57,2940.26,10.3125,12.4743,-5273.0,8.5855,-1.099100000000001,21.0991,-0.012799999999999999,8220.8401,0.014500000000000006,-0.0085,723.0805,15.62,0.14189999999999994,0.7697,0.5425,8.97,0.0337,0.0345,5.4346,8.0304,0.5105,70.5906,18.1084,0.027599999999999996
58,3053.49,10.0805,12.5894,-5427.75,8.7994,2.9518000000000018,17.0482,-0.0313,8588.1999,-0.1999,-0.0118,732.0802000000001,15.87,-0.9461000000000002,0.8244,0.8914,7.15,0.05000000000000001,0.0571,6.7780000000000005,10.3095,1.9332,70.0125,13.4574,0.0156
59,3035.75,8.50625324281945,12.47,-6438.999999999999,8.5177,-10.37,30.37,-0.012799999999999999,9092.3101,0.03359999999999998,-0.0117,695.9574,15.82,-0.04729999999999975,0.6751,1.5372442544646707,6.91,0.0339,0.017099999999999997,5.976300000000001,9.4337,0.587,67.9396,42.3395,0.039106045718769675
60,3017.39,9.9808,12.27669424820973,-5250.75,8.2395,1.3444999999999991,18.6555,-0.027399999999999997,9055.2699,0.0,-0.013599999999999998,796.4259,15.76,-1.2290000000000003,0.7905999999999999,0.4427,5.94,0.074,0.0788,5.6354,13.698050732242546,0.7364,137.0837,20.9694,0.0135
61,2978.81,9.832294129360266,12.4555,-5153.25,8.1728,1.1663999999999999,18.8336,-0.02062038600503018,8992.6702,-0.022300000000000007,-0.0142,704.2686,15.73414304010687,-1.415055202471897,0.7002095179789417,0.5996777508078349,5.33,0.0452,0.032,6.917200000000001,7.9584,1.2245742283549965,64.1781272183093,37.7546,0.0086
62,2994.22,10.1854,12.5412,-5359.25,8.6544,0.1873000000000013,19.8127,-0.029,8946.8699,-0.2011,-0.0137,770.2,15.8,-2.033,0.8826,0.6247,5.2,0.049400000000000006,0.0246,7.5845,8.5,1.5628,79.834,18.1433,0.0072
63,3040.34,9.847,12.5222,-5575.25,8.6397,0.4835999999999995,19.5164,-0.0344,9242.01,-0.014200000000000013,-0.005200000000000001,790.0665,15.87,-0.4258000000000001,0.7785,0.4062,5.95,0.046700000000000005,0.030699999999999998,6.8608,9.5519,2.2048,62.9543,20.4401,0.015099999999999999
64,3171.54,9.4268,12.499,-6028.999999999999,8.322,4.080899999999997,15.9191,-0.016199999999999996,8373.9599,0.05709999999999999,-0.0114,712.0192000000001,15.79,-1.986,0.8529,0.2477,4.87,0.0387,0.0432,6.0733,13.698050732242546,3.4596,76.5729,30.104299999999995,0.0181
65,2884.74,8.8407,12.4761,-4173.536428374855,9.2007,18.393600000000003,21.6064,-0.016199999999999996,8621.49,0.0,-0.0108,762.9077,15.96,-0.4730999999999999,0.8092999999999999,1.5372442544646707,6.28,0.12647035144201868,0.10292340670916168,5.1588,7.4833,2.1094,53.0074,25.905,0.0213
66,3045.07,9.3875,12.4349,-5371.25,8.3331,1.2808999999999995,18.7191,0.0014999999999999953,8796.8197,-0.039899999999999984,-0.0112,754.9920000000001,15.650000000000002,-0.5677000000000001,0.6697,0.4404,6.47,0.0644,0.0616,6.2122,8.5052,1.8250999999999997,72.968,26.5649,0.0058
67,3085.57,10.1473,12.5302,-5932.0,8.7994,0.5682000000000013,19.4318,-0.0331,8785.2899,-0.25288966230365295,-0.0122,761.0258,15.87,-0.9461000000000002,0.8244,0.9635,11.19,0.0875,0.0345,5.931,10.5813,1.8931,37.2684,10.8607,0.0156
68,2954.36,10.2399,12.4896,-6383.750000000001,9.5713,8.0955,11.9045,-0.029100000000000004,8701.1101,0.051499999999999976,-0.0106,740.0677999999999,15.74,0.5203999999999996,0.698,0.8314999999999999,10.23,0.0535,0.0367,5.9448,8.6057,3.6138999999999997,86.7429,46.42020000000001,0.010599999999999998
69,2908.47,9.7751,12.5722,-5377.0,9.088,-1.97,21.97,-0.0159,8362.97,0.09870000000000001,-0.011099999999999999,707.236,15.82,1.6550000000000002,0.8137,0.8071,4.15,0.0866,0.022899999999999997,5.6848,7.5909,0.7325,45.736200000000004,22.1334,0.019199999999999995
70,3031.9,9.4636,12.4743,-5393.25,8.8249,-8.225500000000002,28.2255,-0.0174,8929.2,0.13539999999999996,-0.0053,768.9496,15.77203750353757,0.18058575060417617,0.7940004413381668,0.8855,7.58,0.0813,0.0264,4.7156,7.2231,1.4955,80.6783,35.7201,0.0083
71,3084.23,9.7939,12.5488,-5692.5,8.6544,-0.7499999999999997,20.75,-0.0188,8854.61,0.03090000000000001,-0.0091,773.5931,15.75,-3.025,0.562,0.4381,8.49,0.0803,0.0553,5.4452,8.8828,1.7461,77.0389,43.53820000000001,0.0156
72,2914.04,9.9364,12.4647,-5326.5,8.6472,0.16269999999999946,19.8373,-0.013500000000000002,8646.3799,0.08809999999999998,-0.0093,673.5806000000001,15.78,1.4190000000000003,0.821,0.5309,4.89,0.0119,0.0678,7.4082,8.5926,2.0227,86.72159999999998,22.2221,0.015200000000000002
73,2993.48,10.3491,12.4759,-6453.750000000001,9.9964,-1.9554999999999993,21.9555,-0.0312,8842.5401,0.0728,-0.005900000000000001,704.7627,15.8,-0.23650000000000015,0.7527,0.7480999999999999,10.52,0.0564,0.0429,6.114,9.264,2.6144,82.829,20.3639,0.0112
74,2990.46,9.6358,12.4245,-5175.5,8.7538,-1.3017999999999996,21.3018,-0.027599999999999996,8841.450672274186,-0.10340000000000002,-0.0096,753.7796,15.56,-1.088,0.592,0.322,8.42,0.0551,0.0421,7.819,8.8514,2.0111,52.6653,8.6169,0.026599999999999995
75,3064.81,9.8098,12.5094,-5336.0,9.0425,-0.01909999999999893,20.0191,-0.024700000000000003,8846.63,-0.1227,-0.0132,758.1576,15.92,-0.0946000000000002,0.7436,0.4034,9.75,0.09,0.0284,5.5926,8.844,0.6356,74.3853,31.245299999999997,0.0127
76,3019.44,9.8657,12.4363,-5305.25,9.1526,-2.0327000000000006,22.0327,-0.031,8790.21,-0.217,-0.0124,771.077,15.81,-1.2290000000000003,0.7189,0.2623,7.01,0.0342,0.0392,8.1124,9.2033,2.107,54.5909,42.9683,0.0078
77,3058.91,10.1903,12.5106,-5548.25,8.8546,3.0981999999999994,16.9018,-0.010999999999999998,8445.5301,0.08020000000000002,-0.0126,732.2913,15.84,-2.647,0.8349,0.5194,7.05,0.0884,0.0431,6.0793,9.6698,0.9782,43.9243,15.239799999999999,0.0058
78,2963.26,9.9175,12.5184,-5426.0,8.2963,-2.9609000000000014,22.9609,-0.017899999999999996,8965.11,-0.1031,-0.0141,779.7144,15.63,-0.8042000000000002,0.6534,0.7523000000000001,10.810000000000002,0.0532,0.0665,7.597,10.4322,2.6642,98.7296,41.09310000000001,0.0373
79,3010.75,9.9672,12.5145,-5329.25,8.8519,3.543599999999998,16.4564,-0.0273,8512.3,0.043300000000000005,-0.0143,722.1561,15.76,-2.033,0.8121000000000002,0.2673,6.56,0.1084,0.0787,6.6434,8.4183,0.6798,115.4525,36.1226,0.020699999999999996
80,2939.6,9.595,12.5302,-6447.25,8.5779,1.5126999999999988,18.4873,-0.021999999999999995,8666.5399,-0.016900000000000012,-0.0096,720.4036,15.96,0.04729999999999975,0.8161999999999999,0.1771,12.380000000000003,0.0678,0.0528,6.4961,10.7125,1.7616000000000003,65.6385,19.107,0.027699999999999995
81,2965.52,8.7153,12.499,-5545.75,8.8132,1.1699999999999995,18.83,-0.011200000000000002,8944.2699,-0.10299999999999998,-0.007,762.103,15.86,-0.4730999999999999,0.8318000000000002,1.0597,6.39,0.059,0.041,6.343300000000001,10.4546,0.8233,55.3391,14.7869,0.0129
82,3188.9,10.0827,12.2981,-5439.25,8.9979,-0.8044999999999994,20.8045,-0.019400000000000004,8910.68,-0.019500000000000003,-0.0093,680.5773,15.72,-3.779,0.5708,0.508,7.990000000000001,0.0835,0.0523,5.1675,9.96,0.9966999999999999,40.509,25.1543,0.0187
83,3025.81,9.3832,12.4896,-5513.5,9.754,2.9899999999999993,17.01,-0.024999999999999998,8700.71,0.0675,-0.0011935444305960904,749.6111,15.86,0.04729999999999975,0.7747,0.4774,9.9,0.0654,0.0382,5.0532,9.4448,2.1239,102.155,28.116,0.0113
84,3049.19,9.7663,12.4371,-6472.500000000002,8.6667,27.3427,12.6573,-0.014900000000000005,8783.97,0.09519999999999998,-0.0070999999999999995,741.6048,15.7,0.3310999999999997,0.7636,0.20940000000000003,10.31,0.0466,0.0319,3.6649999999999996,6.2821,2.2424,121.1641,27.9613,0.021799999999999996
85,3033.11,9.4434,12.3351,-5339.5,8.1161,0.6999999999999987,19.3,-0.0306,8943.6502,-0.022600000000000002,-0.0106,748.6221,15.74,-3.5429999999999997,0.6304,0.2996,5.88,0.0849,0.0485,5.0174,7.9876,1.0328,65.7748,31.0537,0.0191
86,2917.09,10.3872,12.6278,-5633.25,8.6013,10.995500000000002,29.0045,-0.038,8783.23,0.03589999999999998,-0.007700000000000001,761.2689,15.77,-0.04729999999999975,0.6586,0.7665,13.97,0.0355,0.043,5.4651,10.4214,3.0711,56.978,27.2655,0.014099999999999998
87,3072.41,9.2549,12.5065,-5763.75,9.7324,1.7373000000000016,18.2627,-0.038,8518.33,0.1741,-0.0082,744.1361,15.72,-0.14189999999999994,0.6556,0.8448,6.4,0.0859,0.0735,4.9065,8.3559,2.7535,74.2308,57.459700000000005,0.0070999999999999995
88,3041.23,9.6397,12.5906,-5362.75,9.0121,-19.9927,34.62999992554279,-0.0188,8885.47,-0.04039999999999999,-0.009499999999999998,727.6517,15.97,0.0,0.7986999999999999,0.4592,10.01,0.0517,0.0545,5.4082,11.3172,1.558,76.3869,36.4153,0.027699999999999995
89,3225.54,9.9475,12.4018,-5663.5,8.8356,0.9572999999999992,19.0427,0.022999999999999993,8548.33,0.007700000000000022,-0.0093,695.007,15.95,0.5203999999999996,0.6778,0.2529,8.32,0.0627,0.0807,5.8239,10.4799,1.8250999999999997,108.1409,33.7616,0.013399999999999999
90,3052.31,10.2285,12.402,-6408.750000000001,8.9607,-3.3554999999999997,23.3555,-0.023243687031170867,8624.8599,-0.25288966230365295,-0.0116,755.7527,15.92,-0.14189999999999994,0.8711999999999999,0.20459999999999998,9.54,0.0249,0.0192,6.413400000000001,8.6267,2.2185,83.2242,18.5401,0.013799999999999998
