,feature_1,feature_20,feature_22,feature_29,feature_34,feature_60,feature_92,feature_104,feature_112,feature_116,feature_118,feature_122,feature_127,feature_130,feature_131,feature_153,feature_154,feature_228,feature_248,feature_317,feature_320,feature_337,feature_342,feature_489,feature_580
21,2941.23,12.58,-6257.5,70.2667,8.6706,2.2855000000000003,-0.1071,-0.006199999999999999,231.73196,730.9317,59.5427,15.65,2.552,1.0399999999999998,0.657,0.3775,0.0146,0.0256,0.02016,6.678,6.6024,10.39518,3.1716799999999994,420.6573,0.012559999999999998
22,3043.22,12.4849,-5607.25,68.1222,8.7867,0.6190999999999991,0.09989999999999999,-0.008,231.22534,742.3405,58.4837,15.740000000000002,2.452,-0.9461000000000002,0.6893,0.8679,0.007199999999999999,0.0149,0.0444,6.4131,6.2683,11.5569,3.4032,212.4031,0.02086
23,3021.61,12.4124,-5720.25,69.4222,8.8581,-3.7509,0.10239999999999999,-0.0086,230.41254,710.5846,59.3419,15.729999999999999,2.658,-3.449,0.66568,0.9898,0.0123,0.0189,0.02206,6.1863,9.5407,9.9534,1.5594,450.7389,0.02342
24,3048.76,12.512,-5122.5,70.9889,8.8624,4.911799999999999,0.011799999999999988,-0.0114,233.3418,782.5507,57.18690000000001,15.750000000000002,2.783,0.7096,0.8542999999999998,0.23779999999999998,0.0053,0.0121,0.0196,5.1057,8.1451,9.5915,2.5103,450.7223,0.013139999999999999
25,3001.7960000000003,12.4761,-5434.0,65.1667,8.6397,0.11999999999999875,-0.1293,-0.0092,231.77455999999998,804.2368,58.690799999999996,15.87,2.582,-0.4258000000000001,0.7784999999999999,0.3507,0.0167,0.01952,0.027139999999999997,6.7289,7.1292,9.1303,2.9003,351.4956,0.006
26,2943.9,12.4753,-6349.75,67.9889,9.5713,1.8172999999999986,0.025700000000000004,-0.016,232.02362,763.2943,59.4203,15.92,2.803,0.23650000000000015,0.7286999999999999,0.3458,0.0211,0.01398,0.0205,6.004199999999999,9.9673,8.5625,1.9383,0.0,0.01736
27,2965.41,12.7051,-5419.75,73.1222,8.2345,2.7926999999999977,0.004999999999999999,-0.0091,230.9354,815.9082,58.3601,15.87,2.553,-0.8042000000000002,0.7003,0.4482,0.0082,0.0146,0.02312,5.3451,8.8706,8.674,1.8276000000000001,106.7403,0.014439999999999998
28,3030.27,12.4608,-6154.0,60.8,9.1502,2.1108999999999987,0.13969999999999996,-0.004200000000000001,231.87572,806.2734,58.82299999999999,15.83,2.854,-0.4730999999999999,0.7589,0.4136,0.0189,0.0226,0.04264,4.9162,5.168499999999999,8.099,4.1816,355.7932,0.01438
29,3035.89,12.58,-5341.25,68.0444,8.6544,-4.410899999999998,-0.028000000000000004,-0.0101,230.123,730.2174,59.4322,15.84,2.917,-2.553,0.8014,0.5288000000000002,0.005999999999999999,0.0123,0.025079999999999998,6.3011,6.7671,8.0188,1.7378,251.19709999999998,0.01052
30,2943.58,12.5698,-5474.250000000001,65.7778,8.788559999999999,8.913599999999999,0.1834,-0.0039,231.34956,737.8589,59.0911,15.740000000000002,2.675,-0.3310999999999997,0.7681,0.3267,0.013099999999999999,0.0221,0.04978,4.0809,6.1812,7.9086,2.9373,0.0,0.0145
31,3006.39,12.5218,-6305.25,67.4111,8.5891,-2.076399999999999,-0.010900000000000005,-0.0141,234.22209999999998,755.3514,59.06439999999999,15.93,2.461,-1.655,0.7590999999999999,0.3763,0.0047,0.0277,0.0162,6.314,8.1083,10.3051,2.9181,0.0,0.01326
32,3007.75,12.5488,-5639.749999999999,72.6778,8.287,0.5518000000000002,-0.0036000000000000064,-0.0123,231.38228,782.4785,58.1689,15.77,2.5786000000000002,0.04729999999999975,0.6423,0.4765,0.0091,0.0224,0.0225,6.4843,8.6604,9.7387,2.4760000000000004,675.3065,0.018199999999999997
33,2936.51,12.4059,-5977.250000000001,71.8,8.5851,-0.936400000000001,-0.0288,-0.0158,230.0787,682.5904,58.2257,15.79,2.874,-2.222,0.7822,0.2558,0.009,0.0159,0.047499999999999994,6.5571,7.3995,8.7863,1.4554,396.9332,0.0093
34,3021.83,12.4349,-5466.75,73.6111,8.572,5.206399999999997,0.0,-0.0102,231.1416,744.1374,58.6223,15.9,2.911,0.0,0.8536000000000001,0.5070000000000002,0.0122,0.0131,0.018,6.2473,8.0433,9.4316,1.6991,474.0554,0.01472
35,3033.29,12.4998,-6279.0,70.6889,9.7836,1.283600000000001,0.02509999999999998,-0.012,232.20588,702.0668,59.1488,15.95,2.875,-0.5203999999999996,0.7232000000000001,0.45099999999999996,0.01,0.0161,0.0293,7.2355,11.4268,13.0936,2.9263,465.445,0.01534
36,2982.926,12.56,-5477.0,72.2333,8.9132,1.0026999999999995,0.06359999999999999,-0.0139,230.6949,768.3565,57.5441,15.76,2.789,0.0,0.8253,0.3362,0.0053,0.0156,0.032920000000000005,4.6087,10.3712,9.8985,2.7473,58.8634,0.007280000000000001
37,2951.06,12.5967,-5371.5,69.9556,9.0447,-2.6563999999999997,-0.029399999999999996,-0.0083,229.6407,811.2656,58.8339,15.740000000000002,2.521,-0.5203999999999996,0.7154,0.5614000000000002,0.011399999999999999,0.0174,0.021299999999999996,6.3991,7.9876,8.1657,1.0967,889.0625,0.009539999999999998
38,2994.06,12.2981,-5176.249999999999,67.5222,8.9191,-0.06360000000000028,0.0,-0.0106,231.2142,827.0727,57.6451,15.83,2.856,-2.93,0.8145,1.1641,0.0083,0.015400000000000002,0.03942,6.3318,7.5094,8.1525,3.6058,0.0,0.01326
39,2955.3,12.4247,-5641.250000000001,61.8333,9.2405,3.905500000000001,0.0,-0.0068000000000000005,233.04272,759.1619,57.7094,15.699999999999998,2.746,0.7568999999999998,0.7859999999999999,0.321,0.014,0.0164,0.0182,4.3009,5.9099,7.8787,2.822,239.9261,0.017619999999999997
40,2996.65,12.649,-5193.25,72.3,8.7512,2.0317999999999987,-0.1331,-0.0101,229.5449,791.9736,58.5099,15.740000000000002,2.951,0.6622999999999996,0.8781,0.2515,0.0053,0.018,0.019920000000000004,7.8022,9.0252,12.3178,2.1479,0.0,0.0106
41,2988.99,12.4231,-5369.000000000001,62.88889999999999,8.9336,17.387299999999996,-0.1689,-0.0078,231.28333999999998,735.4067,58.6421,15.98,3.002,-0.04729999999999975,0.6287,0.83672,0.0123,0.0289,0.0332,4.4239,5.722000000000001,8.585,2.4997,815.894,0.019439999999999995
42,3054.52,12.6122,-5770.75,69.8,8.8909,-0.15450000000000083,-0.04349999999999998,-0.0164,230.3738,787.916,58.7766,15.82,2.865,0.04729999999999975,0.8343000000000002,0.44619999999999993,0.0059,0.0187,0.0219,6.9441,4.795899999999999,8.9376,2.3749,0.0,0.01322
43,3037.194,12.551,-5658.25,67.8111,8.7635,-0.3309000000000005,-0.03599999999999999,-0.0118,231.2351,714.6349,61.2828,15.8,2.413,-1.797,0.5662,0.4148,0.0127,0.0149,0.030640000000000004,5.7652,7.1902,8.0577,1.5814,689.9152,0.008339999999999998
44,2977.43,12.4616,-5282.75,71.2333,9.1855,-5.718199999999999,-0.0094,-0.0135,231.48612,740.1718,59.3036,15.87,2.746,-0.23650000000000015,0.8117,0.4452,0.014800000000000002,0.0272,0.038579999999999996,4.4785,10.0673,8.9853,2.6755,345.7627,0.01272
45,3017.87,12.5018,-5935.999999999999,68.4111,9.0121,3.649999999999999,-0.030199999999999994,-0.01,231.19324,745.5714,56.9856,15.97,2.7812,0.0,0.7987,0.4459,0.0065,0.0173,0.019,5.774100000000001,10.6621,10.256,2.6408,281.5166,0.018320000000000003
46,2981.296,12.5088,-5657.75,64.7111,9.094,15.008360000000001,0.092,-0.004400000000000001,233.74370000000002,719.0445,57.8978,15.699999999999998,2.931,-0.14189999999999994,0.6925,0.46069999999999994,0.0203,0.0171,0.0641,4.3933,4.615899999999999,6.0479,2.5308,94.7967,0.0102
47,3002.406,12.4661,-5226.5,68.3,8.536,-5.647300000000001,0.050599999999999985,-0.0119,233.49932,839.7342,58.148,15.79,2.512,0.23650000000000015,0.6755,0.8525,0.0061,0.0152,0.04549999999999999,7.076700000000001,5.726,8.5708,2.7356999999999996,568.5061,0.012240000000000001
48,3182.8700000000003,12.6122,-5603.75,74.65560000000002,8.8097,1.8608999999999984,0.1162,-0.0092,230.7053,759.6441,59.305,15.78,3.063,1.4190000000000003,0.8209999999999998,0.836,0.0058,0.0254,0.0219,4.9588,9.7272,8.8196,1.2755,0.0,0.01684
49,3037.2,12.498,-5508.5,67.2222,8.58,-4.492700000000001,0.007699999999999998,-0.01,231.7058,732.8971,59.0025,15.84,2.917,-2.553,0.8014,0.2898,0.015499999999999998,0.0185,0.0162,7.3851,5.4373,8.2088,1.9594000000000003,537.9095,0.011739999999999999
50,3024.15,12.6202,-6112.25,67.4,8.8287,17.400000000000002,-0.1676,-0.0046,231.77964,800.7351,57.0914,15.750000000000002,2.653,-0.14189999999999994,0.7085,0.2544,0.0161,0.022460000000000004,0.0593,4.9574,11.139000000000001,8.854,2.4162,119.6131,0.01558
51,3004.71,12.4706,-5422.0,69.1333,8.7219,1.6072999999999997,-0.08840000000000002,-0.011,231.92586,774.0379,59.3308,16.0,2.747,-0.0946000000000002,0.7975,0.2336,0.0167,0.0109,0.02424,6.179900000000001,6.4445,7.8666,1.9150000000000003,254.54550000000003,0.014879999999999999
52,2894.04,12.4616,-6280.75,70.0778,8.4092,0.8872999999999996,0.06889999999999998,-0.004999999999999999,233.30653999999998,670.0627,58.3741,15.82,2.521,0.8042000000000002,0.6518,0.59944,0.0058,0.0201,0.033479999999999996,6.770599999999999,9.7086,10.7031,1.7009000000000003,159.1915,0.012079999999999999
53,2997.45,12.6012,-5425.5,74.0889,9.6515,-2.7136000000000005,0.018700000000000015,-0.0129,231.6601,743.0757,58.3573,15.87,2.673,-1.277,0.7222999999999999,0.5468000000000001,0.0065,0.0204,0.041420000000000005,7.607099999999999,4.325499999999999,8.5178,2.5378999999999996,37.5878,0.014699999999999998
54,2950.0,12.4743,-5771.0,63.4889,9.1784,5.338200000000001,-0.001100000000000007,-0.004200000000000001,232.14998,779.8,58.97440000000001,15.719999999999999,2.666,-0.04729999999999975,0.7304,1.4114,0.011899999999999999,0.0176,0.05070000000000001,5.4647,10.670600000000002,9.7353,3.2522,314.188,0.0218
55,2997.15,12.4841,-6310.25,67.4889,8.5987,1.6373000000000006,0.10139999999999998,-0.013,232.41772,811.2332,58.732299999999995,15.740000000000002,2.688,-0.04729999999999975,0.6887,0.7914,0.0055,0.0231,0.0154,5.5742,11.3511,10.2277,2.6628000000000003,286.7925,0.012140000000000001
56,3058.6,12.4618,-5490.25,65.6556,9.754,2.9690999999999974,0.015199999999999997,-0.0089,231.65896,744.2807,58.5766,15.92,2.471,-0.0946000000000002,0.7435999999999999,0.2972,0.006299999999999999,0.0105,0.020299999999999995,5.5332,10.2887,9.4876,1.5393,409.1429,0.009460000000000001
57,2940.26,12.4743,-5273.0,68.0556,8.5855,-1.099099999999999,0.014500000000000013,-0.0085,232.24828000000002,723.0805,58.3136,15.62,2.915,0.14189999999999994,0.7697,0.5425,0.0053,0.0268,0.051,5.4346,6.6419,8.0304,2.9541,687.5,0.0276
58,3053.49,12.5894,-5427.749999999999,65.7111,8.7994,2.9517999999999978,-0.1999,-0.0118,232.12341999999998,732.0802,59.0601,15.87,2.768,-0.9461000000000002,0.8244,0.8914,0.011399999999999999,0.0149,0.0176,6.778,11.079900000000002,10.3095,2.386,326.5176,0.01438
59,3035.75,12.47,-6439.000000000001,68.4333,8.5177,-10.37,0.0336,-0.0117,232.51092,695.9574,57.9622,15.82,2.56,-0.04729999999999975,0.6751,0.4928599999999999,0.0218,0.0207,0.053520000000000005,5.9763,10.6012,9.4337,2.3236,627.6803,0.01712
60,3017.39,12.50906,-5250.75,72.9222,8.2395,1.3445000000000005,0.0,-0.0136,231.4772,796.4259,57.3415,15.76,2.822,-1.2290000000000003,0.7906000000000001,0.4427,0.005999999999999999,0.0241,0.023420000000000003,5.6354,10.2987,10.30508,1.9909000000000001,248.1752,0.01486
61,2978.81,12.4555,-5153.25,71.2667,8.1728,1.1664000000000005,-0.022299999999999997,-0.0142,231.2249,704.2686,59.20459999999999,15.772,2.5966,-0.7850399999999998,0.65476,0.46696,0.011840000000000002,0.0153,0.03964,6.9172,6.4475999999999996,7.9584,1.7756000000000003,598.04568,0.0086
62,2994.22,12.5412,-5359.25,69.4222,8.6544,0.18730000000000024,-0.2011,-0.0137,230.0474,770.2,59.2204,15.8,3.156,-2.033,0.8826,0.6247000000000003,0.0113,0.02078,0.01906,7.5845,7.1809,8.5,1.7606,341.136,0.014080000000000002
63,3040.34,12.5222,-5575.25,66.2,8.6397,0.4836000000000009,-0.0142,-0.0052,231.08658,790.0665,59.4838,15.87,2.582,-0.4258000000000001,0.7784999999999999,0.4062,0.014200000000000003,0.0196,0.020700000000000003,6.8608,6.9173,9.5519,1.8126,143.5004,0.01738
64,3171.5400000000004,12.499,-6029.000000000001,75.8667,8.322,4.080899999999998,0.05710000000000002,-0.0114,232.0602,712.0192,58.8463,15.79,2.868,-1.986,0.8529,0.2477,0.0214,0.0141,0.02488,6.073300000000001,8.9913,10.8699,1.1728,467.9012,0.014020000000000001
65,2884.74,12.4761,-5496.15,62.5,9.2007,18.393599999999996,0.0,-0.0108,230.60904,762.9077,56.8545,15.96,2.671,-0.4730999999999999,0.8093000000000001,0.869,0.014899999999999998,0.0229,0.037739999999999996,5.1588,6.9612,7.4833,1.9061000000000001,531.0665,0.0213
66,3045.07,12.4349,-5371.25,72.5444,8.3331,1.2809000000000001,-0.039900000000000005,-0.0112,232.65096,754.992,59.2341,15.65,2.5,-0.5677000000000001,0.6697,0.4404,0.0189,0.011,0.0174,6.2122,8.7815,8.5052,2.2628,0.0,0.0058
67,3085.57,12.5302,-5932.0,67.8222,8.7994,0.5681999999999998,-0.08006,-0.0122,230.56864000000002,761.0258,57.1673,15.87,2.768,-0.9461000000000002,0.8244,0.9635,0.0112,0.016120000000000002,0.0359,5.931,11.6452,10.5813,3.1468,171.0407,0.0156
68,2954.36,12.4896,-6383.750000000001,67.4667,9.5713,8.095499999999998,0.0515,-0.0106,232.41827999999998,740.0678,59.0927,15.740000000000002,3.32,0.5203999999999996,0.698,0.8315,0.0198,0.0162,0.09160000000000001,5.944799999999999,9.1487,8.6057,2.7761,207.9174,0.0106
69,2908.47,12.5722,-5377.0,74.9222,9.088,-1.969999999999999,0.0987,-0.0111,234.1873,707.236,59.6505,15.82,3.064,1.6550000000000002,0.8136999999999999,0.8071,0.007199999999999999,0.0211,0.02772,5.684799999999999,7.3351,7.5909,1.2915,500.6289,0.0192
70,3031.9,12.4743,-5393.250000000001,66.0889,8.8249,-8.2255,0.1354,-0.0053,230.8691,768.9496,57.6821,15.793999999999999,2.7508,0.1892199999999995,0.7469,0.8855,0.0133,0.0174,0.038700000000000005,4.7156,5.171,7.2231,2.0766,521.0904,0.0083
71,3084.23,12.5488,-5692.5,67.7556,8.6544,-0.7500000000000009,0.030900000000000028,-0.0091,230.7885,773.5931,57.2349,15.750000000000002,2.393,-3.025,0.562,0.4381,0.011999999999999999,0.0111,0.0181,5.4452,8.4755,8.8828,2.5434,488.7118,0.0156
72,2914.04,12.4647,-5326.5,68.2444,8.6472,0.16270000000000068,0.08809999999999998,-0.0093,228.9898,673.5806,59.25849999999999,15.78,3.063,1.4190000000000003,0.8209999999999998,0.5309000000000001,0.014800000000000002,0.0138,0.023299999999999998,7.4082,4.467,8.5926,1.7492999999999999,597.026,0.0152
73,2993.48,12.4759,-6453.75,70.1889,9.00384,-1.9555,0.07279999999999999,-0.0059,231.42332000000002,704.7627,57.4722,15.8,2.702,-0.23650000000000015,0.7527,0.7481,0.0047,0.014,0.03868,6.114,5.0497999999999985,9.264,3.1815,244.5513,0.00984
74,2990.46,12.4245,-5175.5,73.4,8.7538,-1.3018000000000012,-0.10340000000000002,-0.0096,235.6203,753.7796,59.644499999999994,15.56,2.648,-1.088,0.592,0.322,0.0139,0.0185,0.03740000000000001,7.819,4.7613,8.8514,3.1852999999999994,239.4928,0.0266
75,3064.81,12.5094,-5336.0,65.9111,9.0425,-0.019100000000000398,-0.1227,-0.0132,231.52978,758.1576,58.3868,15.92,2.471,-0.0946000000000002,0.7435999999999999,0.4034,0.0056,0.0325,0.0411,5.5926,6.8615,8.844,2.7578,360.404,0.013520000000000003
76,3019.44,12.4363,-5305.25,68.4556,9.1526,-2.0326999999999993,-0.217,-0.0124,235.1533,771.077,56.67580000000001,15.81,2.585,-1.2290000000000003,0.7189,0.2623,0.0151,0.014779999999999998,0.02378,8.1124,4.8461,9.2033,2.518,267.8485,0.016300000000000002
77,3058.91,12.5106,-5548.250000000001,67.9778,8.8546,3.0982000000000016,0.08019999999999998,-0.0126,233.0361,732.2913,58.20140000000001,15.84,2.735,-2.647,0.8348999999999999,0.5194,0.0054,0.0115,0.0435,6.0793,8.9793,9.6698,2.2029,0.0,0.0058
78,2963.26,12.5184,-5426.000000000001,72.3222,8.2963,-2.9609,-0.1031,-0.0141,234.4585,779.7144,59.3887,15.63,2.532,-0.8042000000000002,0.6534,0.7522999999999999,0.0171,0.0193,0.04206,7.597,4.688699999999999,10.4322,3.406,567.5978,0.01344
79,3010.75,12.5145,-5329.25,68.3778,8.8519,3.5436000000000014,0.04330000000000001,-0.0143,231.17007999999998,722.1561,57.8907,15.76,2.873,-2.033,0.8121000000000002,0.2673,0.0061,0.0127,0.0,6.6434,4.9575,8.4183,2.2344,331.6271,0.016120000000000002
80,2939.6,12.5302,-6447.25,66.2778,8.5779,1.5127000000000004,-0.0169,-0.0096,232.36562,720.4036,59.4696,15.96,2.72,0.04729999999999975,0.8162,0.1771,0.0176,0.0346,0.02514,6.4961,10.6519,10.7125,3.8356,340.7745,0.0211
81,2965.52,12.499,-5545.75,66.1778,8.8132,1.169999999999999,-0.103,-0.007000000000000001,231.72308,762.103,58.5681,15.86,2.71,-0.4730999999999999,0.8318,1.0597,0.0059,0.0198,0.1454,6.3433,8.8426,10.4546,1.7535999999999998,0.0,0.01406
82,3188.9,12.2981,-5439.25,69.1778,8.9979,-0.8045000000000011,-0.01950000000000001,-0.0093,230.8775,680.5773,59.68249999999999,15.719999999999999,2.415,-3.779,0.5708,0.508,0.0054,0.0211,0.04206,5.1675,9.9205,9.96,2.5895,488.0309,0.0187
83,3025.81,12.4896,-5513.5,65.9111,9.754,2.9899999999999984,0.06750000000000002,-0.01014,231.8222,749.6111,57.4551,15.86,2.841,0.04729999999999975,0.7747,0.4774,0.018,0.0202,0.0168,5.0532,9.3046,9.4448,3.0269,253.30660000000003,0.0113
84,3049.19,12.4371,-6472.5,68.0444,8.6667,18.02636,0.09520000000000003,-0.0070999999999999995,232.19466,741.6048,56.9211,15.699999999999998,2.763,0.3310999999999997,0.7635999999999998,0.2094,0.0204,0.0215,0.0427,3.6650000000000005,4.3736999999999995,6.2821,3.2989,544.7811,0.01264
85,3033.11,12.3351,-5339.5,75.7778,8.1161,0.6999999999999994,-0.02260000000000001,-0.0106,229.9405,748.6221,59.3614,15.740000000000002,2.411,-3.5429999999999997,0.6304,0.2996,0.010199999999999997,0.0178,0.021940000000000005,5.0174,8.4733,7.9876,1.6826,480.3265,0.01652
86,2917.09,12.6278,-5633.25,67.4889,8.6013,10.995499999999998,0.03590000000000003,-0.007700000000000001,231.20304000000002,761.2689,58.4879,15.77,2.486,-0.04729999999999975,0.6586,0.7664999999999998,0.0145,0.0177,0.0334,5.4651,9.2144,10.4214,3.9066,152.8947,0.015820000000000004
87,3072.41,12.5065,-5763.749999999999,67.4444,9.7324,1.7372999999999987,0.17409999999999998,-0.0082,231.72358,744.1361,57.094199999999994,15.719999999999999,2.465,-0.14189999999999994,0.6556,0.8448,0.0076,0.0362,0.1247,4.9065,8.9392,8.3559,2.0352,191.8421,0.01546
88,3041.23,12.5906,-5362.75,66.7556,9.0121,-19.9927,-0.04039999999999999,-0.0095,233.11846,727.6517,59.03410000000001,15.97,2.7236000000000002,0.0,0.7987,0.45920000000000005,0.0121,0.0115,0.0149,5.4082,7.3131,11.3172,3.1078,531.0345,0.012079999999999999
89,3069.222,12.4018,-5663.5,68.5889,8.8356,0.9572999999999993,0.007699999999999998,-0.0093,230.7703,695.007,58.4191,15.95,2.58,0.5203999999999996,0.6778,0.2529,0.0135,0.0095,0.042539999999999994,5.823899999999999,9.3746,10.4799,2.4035,313.4783,0.011479999999999999
90,3052.31,12.402,-6408.75,72.8444,8.9607,-3.355499999999999,0.016179999999999983,-0.0116,235.2582,755.7527,57.102,15.92,2.783,-0.14189999999999994,0.8712,0.2046,0.015400000000000002,0.018119999999999997,0.03649999999999999,6.4134,8.8413,8.6267,2.9632999999999994,271.33808000000005,0.01416
91,2978.96,12.5661,-5434.25,70.8667,8.8078,-0.6327000000000004,-0.019699999999999985,-0.0119,230.24094,755.753,58.134800000000006,15.79,3.087,-2.08,0.8404999999999999,0.4230999999999999,0.0067,0.0157,0.0222,5.1895,9.3188,9.2373,2.2925,938.9578,0.0172
92,3075.05,12.4018,-5138.5,67.4444,8.7782,5.069099999999998,-0.011799999999999988,-0.0111,230.0099,766.8431,58.85396,16.03,2.589,0.2837999999999999,0.7772,0.5416,0.013699999999999999,0.0173,0.0235,6.2114,9.3547,12.4613,1.2139,294.4835,0.0125
