,feature_66,feature_349,feature_332,feature_442,feature_133,feature_478,feature_461,feature_283,feature_34,feature_124,feature_299,feature_342,feature_65,feature_22,feature_60,feature_164,feature_435,feature_206,feature_185
15,29.142900000000004,0.0236,0.0892,0.7032,2.2564,2.7876,55.391,0.0054,8.5571,15.81,0.0585,1.547,23.74,-5153.75,-3.7399999999999984,0.125,9.6358,4.12,0.2708
16,27.24868,0.0148,0.0909,0.7139,2.2784,8.516219999999999,44.9213,0.0033,9.131,15.89,0.0536,3.4748,19.868380000000002,-5334.75,4.1316200000000025,0.112,8.919,12.532000000000002,0.1624
17,45.3921,0.0381,0.094,0.8222,2.3735000000000004,9.1675,20.7031,0.0088,8.5687,15.8,0.0868,3.8318,35.591120445653786,-5410.5,1.9482000000000002,0.18,14.1928,13.530000000000001,0.1237
18,15.047099999999999,0.0253,0.1011,0.6144,2.1911,3.4324,25.4407,0.002,8.7187,16.1,0.0359,1.5118,11.8545,-5233.75,8.145499999999997,0.076,5.9052,4.949999999999999,0.23240000000000002
19,22.1659,0.0184,0.0622,0.9383,2.3499,9.9444,14.8453,0.0094,8.441,15.61,0.26139832709983857,4.0309,15.044500000000001,-3726.665583970241,4.955500000000002,0.5124155910554695,125.4346826501873,14.739999999999998,0.114
20,37.258,0.014000000000000002,0.0968,0.5593,2.2928,5.9269,26.161,0.0089,9.5642,15.91,0.0565,2.903,30.811800000000005,-6363.0,9.188200000000002,0.136,13.8036,9.02,0.10669999999999999
21,21.7095,0.0162,0.0954,0.5836,2.3146,10.1458,16.8406,0.0067,8.6706,15.7,0.0166,4.8332,17.7145,-6257.5,2.285500000000001,0.035,2.7861,14.909999999999998,0.1115
22,23.128699999999995,0.0229,0.0929,0.78,2.3386,7.5571,28.8304,0.0036,8.7867,15.81,0.0488,3.4032000000000004,19.3809,-5607.25,0.6190999999999997,0.118,9.2987,11.179999999999998,0.1393
23,30.759299999999996,0.0209,0.1043,0.6373,2.272,3.369,21.7993,0.0052,8.8581,15.750000000000002,0.071,1.5593999999999997,23.7509,-5720.25,-3.750900000000001,0.168,13.1301,4.949999999999999,0.1628
24,19.2834,0.0154,0.085,0.7655,2.2802,4.8707,36.519,0.003,8.8624,15.8,0.045,2.5103,15.0882,-5122.5,4.9117999999999995,0.107,8.2562,7.04,0.2082
25,27.287599999999998,0.0241,0.0883,0.9964999999999999,2.3121999999999994,5.816999999999999,31.398700000000005,0.0075,8.6397,15.87,0.0601,2.9003,19.88,-5434.0,0.12000000000000104,0.13,9.9237,8.33,0.10970000000000002
26,24.3905,0.0445,0.0848,0.7928,2.2728,3.4949,68.2629253813614,0.0085,9.5713,15.99,0.053,1.9383,18.1827,-6349.75,1.8172999999999997,0.128,13.2642,5.14,0.2222
27,21.2465,0.0245,0.0911,0.7233,2.2474,3.9522,19.1756,0.0036,8.2345,15.92,0.0643,1.8276,17.2073,-5419.75,2.7926999999999995,0.145,10.9953,6.009999999999999,0.11199999999999999
28,26.2754,0.0177,0.0778,0.6667,2.3216,8.8016,23.6929,0.0084,9.1502,15.89,0.0339,4.1816,17.8891,-6154.0,2.1109000000000018,0.078,8.6069,13.41,0.1016
29,29.809000000000005,0.0199,0.0842,0.6641,2.4241,3.706,32.6596,0.0027,8.6544,15.880000000000003,0.1043,1.7378,24.4109,-5341.25,-4.4109,0.213,16.4288,5.5,0.1032
30,41.2374,0.0373,0.0224,0.7584,2.3684,7.1799,53.5488,0.0064,10.6376,15.77,0.0254,2.9373,31.0864,-5474.25,8.913599999999999,0.062000000000000006,4.7491,10.22,0.1266
31,30.4914,0.027800000000000002,0.0652,1.1255,2.2937,6.11,33.3826,0.0021,8.5891,15.980000000000002,0.0587,2.9181,22.0764,-6305.25,-2.0763999999999996,0.142,14.5455,9.35,0.11039999999999998
32,22.963499999999996,0.027299999999999998,0.0875,1.0541,2.2757,6.0246,56.31799999999999,0.0056,8.287,15.86,0.0286,2.476,19.4482,-5639.75,0.5518000000000012,0.062000000000000006,4.7256,8.84,0.2832
33,26.2691,0.017,0.0839,0.442,2.2658,2.9235,22.4105,0.0045,8.5851,15.77,0.0816,1.4553999999999998,20.9364,-5977.25,-0.9363999999999992,0.189,14.3617,4.38,0.06230000000000001
34,21.7926,0.0207,0.0871,0.9237999999999998,2.3817,4.0558,18.8183,0.0075,8.572,15.850000000000001,0.0679,1.6991,14.7936,-5466.75,5.2064,0.158,12.1562,5.7,0.10879999999999998
35,23.8157,0.0319,0.0775,0.6987,2.2771,12.675699999999999,14.2191,0.0065,9.7836,16.01,0.0472,5.4564,18.7164,-6279.0,1.2836000000000007,0.114,11.6714,18.96,0.11460000000000001
36,26.4132,0.0221,0.0812,0.656,2.2864,7.1443,28.1081,0.0073,8.9132,15.79,0.0175,2.7473,18.9973,-5477.0,1.002699999999999,0.034,2.5787,10.400000000000002,0.0764
37,30.3233,0.025600000000000005,0.0824,0.7534,2.2434,2.3646,18.1961,0.005,9.0447,15.78,0.099,1.0967,22.6564,-5371.5,-2.6564,0.241,19.2454,3.4900000000000007,0.0704
38,26.448,0.0253,0.0699,0.8858999999999999,2.2569,10.070500000000001,46.5021,0.0043,8.9191,15.84,0.025699999999999997,3.6058,20.0636,-5176.25,-0.06359999999999875,0.054000000000000006,4.3531,15.35,0.24940000000000004
39,45.77310000000001,0.0164,0.0224,0.6901,2.3712,6.1617,29.5865,0.007,9.2405,15.750000000000002,0.038,2.822,35.591120445653786,-5641.25,3.905500000000002,0.071,5.645,8.66,0.11579999999999999
40,21.6831,0.0227,0.1065,0.5317,2.3187,4.3582,20.8576,0.0025,8.7512,15.8,0.0327,2.1479,17.9682,-5193.25,2.0318,0.068,5.1253,6.37,0.0974
41,27.4102,0.0461,0.0247,1.0644,2.2887,5.7627999999999995,30.4356,0.0063,8.9336,15.99,0.0384,2.4997,22.6127,-5369.0,17.3873,0.088,6.7048,8.26,0.1515
42,26.8979,0.0241,0.0381,0.6815,2.4151,4.319,28.4535,0.0029,8.8909,15.84,0.0393,2.3749,20.1545,-5770.75,-0.1544999999999999,0.084,6.4060999999999995,6.33,0.23260000000000003
43,27.321099999999998,0.0169,0.0699,0.7053,2.2616,3.2036,45.2399,0.0055,8.7635,15.86,0.0805,1.5813999999999997,20.3309,-5658.25,-0.3309,0.175,13.1777,4.78,0.1224
44,31.450100000000003,0.0144,0.0969,0.5632,2.3672,6.748,33.5223,0.0064,9.1855,15.87,0.045,2.6755,25.7182,-5282.75,-5.718200000000002,0.101,7.9905,9.82,0.129
45,23.5578,0.024699999999999996,0.0833,0.8716,2.3375,6.0536,30.7839,0.0025,9.0121,15.99,0.0351,2.6408,16.35,-5936.0,3.650000000000001,0.08,6.3029,9.02,0.1308
46,22.1353,0.0151,0.0778,0.7613,2.3756,5.1949,53.855,0.0093,9.094,15.72,0.0433,2.5308,14.4873,-5657.75,25.5127,0.098,7.6278999999999995,7.739999999999999,0.1467
47,32.7577,0.025199999999999997,0.0254,1.1525,2.3099000000000003,6.4204,45.946,0.0031,8.536,15.84,0.088,2.7357,25.6473,-5226.5,-5.647299999999999,0.211,16.1069,9.04,0.1279
48,22.727499999999996,0.0197,0.0832,0.9136,2.2825999999999995,2.582,14.495,0.0022,8.8097,15.79,0.1198,1.2755,18.1391,-5603.75,1.8609000000000004,0.258,20.1799,3.85,0.114
49,33.272,0.0141,0.0381,0.684,2.4241,4.5795,22.1105,0.0059,8.58,15.880000000000003,0.0573,1.9594,24.4927,-5508.5,-4.492699999999999,0.137,10.4381,6.780000000000001,0.2293
50,30.1062,0.025600000000000005,0.0964,0.9251,2.3275,5.1848,31.099,0.0091,8.8287,15.8,0.0813,2.4162,22.6,-6112.25,17.4,0.184,14.361,7.23,0.1396
51,25.9809,0.0232,0.0623,0.7663,2.3257,4.6249,25.3724,0.0051,8.7219,16.01,0.0144,1.915,18.3927,-5422.0,1.607300000000001,0.032,2.4696,7.03,0.1221
52,24.725699999999996,0.0521,0.1003,0.9251,2.3132,3.9097,47.8395,0.0075,8.4092,15.91,0.061,1.7009,19.1127,-6280.75,0.8873000000000013,0.131,13.239,5.71,0.2526
53,30.7182,0.0211,0.0306,0.5669,2.2752,6.015,21.569,0.0026,9.6515,15.89,0.0626,2.5379,22.7136,-5425.5,-2.7135999999999982,0.13,10.1682,9.09,0.2531
54,45.401199999999996,0.0162,0.0779,0.7898,2.3497,6.0748,25.2808,0.0022,9.1784,15.77,0.26139832709983857,3.2522,34.6618,-3726.665583970241,5.3382000000000005,0.5124155910554695,125.4346826501873,9.26,0.1627
55,26.6305,0.0236,0.0813,0.8807,2.3259,6.026,35.497,0.0032,8.5987,15.750000000000002,0.0454,2.6628,18.3627,-6310.25,1.6373000000000013,0.105,10.6195,8.83,0.1306
56,22.5569,0.0141,0.0817,0.577,2.3063,3.4708,16.6688,0.0025,9.754,15.96,0.0397,1.5393,17.0309,-5490.25,2.9690999999999996,0.095,7.400199999999999,5.07,0.121
57,26.063000000000002,0.0154,0.0658,0.9588,2.4213999999999998,6.1979,18.1084,0.0017,8.5855,15.620000000000001,0.0337,2.9541,21.0991,-5273.0,-1.0991000000000006,0.072,5.5035,8.97,0.0816
58,22.1675,0.0194,0.0813,0.8435,2.3573,4.8857,13.4574,0.0061,8.7994,15.87,0.05,2.386,17.0482,-5427.75,2.9517999999999995,0.112,8.5058,7.1499999999999995,0.1301
59,39.7257,0.0505,0.0823,0.8384,2.295,4.4544,42.3395,0.0022,8.5177,15.880000000000003,0.0339,2.3236,30.37,-6439.0,-10.370000000000001,0.072,7.1982,6.91,0.13
60,26.2833,0.0208,0.1044,1.0216,2.2807999999999997,3.9991000000000003,20.9694,0.0023,8.2395,15.82,0.074,1.9908999999999997,18.6555,-5250.75,1.3445000000000016,0.174,12.9923,5.9399999999999995,0.1336
61,25.8939,0.020499999999999997,0.0706,0.7584,2.3285199999999997,3.4878,37.7546,0.00394,8.1728,15.758,0.0452,1.7756,18.8336,-5153.25,1.166399999999999,0.109,8.43,5.33,0.1666
62,26.052199999999996,0.0248,0.0686,0.6641,2.3922999999999996,3.4793,18.1433,0.0049,8.6544,15.9,0.0494,1.7606,19.8127,-5359.25,0.1872999999999995,0.115,8.8156,5.200000000000001,0.0883
63,26.2174,0.0185,0.0914,0.9964999999999999,2.3121999999999994,3.9691,20.4401,0.0069,8.6397,15.87,0.0467,1.8126000000000002,19.5164,-5575.25,0.4835999999999992,0.109,8.177,5.95,0.12150000000000001
64,19.9076,0.0208,0.1061,0.7506,2.4079,3.2357,30.1043,0.0116,8.322,15.79,0.0387,1.1728,15.919100000000002,-6029.0,4.080900000000001,0.083,6.387099999999999,4.87,0.1501
65,29.3176,0.0386,0.0859,0.7015,2.2936,4.2732,25.905,0.0066,9.2007,16.04,0.26139832709983857,1.9061,21.6064,-3726.665583970241,18.3936,0.5124155910554695,125.4346826501873,6.28,0.117
66,23.6041,0.0208,0.086,0.9396,2.349,4.3922,26.5649,0.0057,8.3331,15.71,0.0644,2.2628,18.7191,-5371.25,1.2808999999999997,0.143,10.8354,6.47,0.0696
67,24.9899,0.0183,0.0813,0.8435,2.3573,7.684,10.8607,0.0061,8.7994,15.87,0.0875,3.1468,19.4318,-5932.0,0.568200000000001,0.192,14.9271,11.19,0.09929999999999999
68,14.1135,0.05582851324912265,0.0998,0.7928,2.3865,6.947399999999999,46.4202,0.0111,9.5713,15.78,0.0535,2.7761,11.9045,-6383.75,8.095500000000001,0.129,13.2003,10.23,0.1433
69,27.971300000000003,0.0337,0.0863,0.481,2.2797,2.8027,22.1334,0.0025,9.088,15.86,0.0866,1.2915,21.97,-5377.0,-1.9699999999999989,0.197,15.619399999999999,4.15,0.1318
70,37.532,0.0138,0.2726789575523948,0.6302,2.31474,5.2293,35.7201,0.0049,8.8249,15.826,0.0813,2.0766,28.2255,-5393.25,-8.225500000000002,0.194,15.2786,7.58,0.1918
71,24.5799,0.025,0.0875,0.6641,2.2647,5.8268,43.5382,0.0055,8.6544,15.83,0.0803,2.5434,20.75,-5692.5,-0.7500000000000001,0.17,13.3543,8.49,0.1536
72,23.4468,0.0215,0.034,0.7611,2.2825999999999995,3.2662,22.2221,0.0062,8.6472,15.79,0.0119,1.7493,19.8373,-5326.5,0.1627000000000014,0.029,2.2511,4.89,0.1606
73,30.0288,0.0201,0.0241,0.7477,2.3161,7.1548,20.3639,0.0083,9.9964,15.89,0.0564,3.1815,21.9555,-6453.75,-1.9555000000000013,0.137,13.7654,10.52,0.1442
74,27.380200000000002,0.0281,0.0337,0.8470999999999999,2.2915,5.6613999999999995,8.6169,0.0064,8.7538,15.54,0.0551,3.1853,21.3018,-5175.5,-1.3018000000000014,0.111,8.4459,8.42,0.11620000000000001
75,27.3069,0.0149,0.0599,0.6335,2.3063,6.4234,31.2453,0.002,9.0425,15.96,0.09,2.7578,20.0191,-5336.0,-0.01910000000000088,0.212,16.5013,9.75,0.1192
76,25.7305,0.0229,0.03,0.4254,2.2563,4.8172,42.9683,0.0066,9.1526,15.83,0.0342,2.518,22.0327,-5305.25,-2.0327000000000006,0.076,5.6548,7.01,0.0862
77,22.0576,0.0192,0.0895,0.7337,2.3883,4.8741,15.2398,0.0032,8.8546,15.91,0.0884,2.2029,16.9018,-5548.25,3.0982000000000025,0.178,13.9335,7.050000000000001,0.10059999999999998
78,30.9387,0.013400000000000002,0.0311,0.8136,2.2859,7.3252,41.09309999999999,0.0083,8.2963,15.72,0.0532,3.406,22.9609,-5426.0,-2.9609000000000014,0.129,10.1575,10.81,0.23329999999999998
79,22.3195,0.0199,0.0347,0.6927,2.2726,4.3696,36.1226,0.0022,8.8519,15.76,0.1084,2.2344,16.4564,-5329.25,3.5436,0.25,18.9251,6.56,0.2226
80,23.5326,0.0239,0.0817,1.0189,2.3322999999999996,8.4684,19.107,0.006,8.5779,15.97,0.0678,3.8356,18.4873,-6447.25,1.5127000000000004,0.166,16.4479,12.380000000000003,0.077
81,24.7337,0.0234,0.0871,0.8146,2.3402,4.533,14.7869,0.0028,8.8132,15.880000000000003,0.059000000000000004,1.7536,18.83,-5545.75,1.1700000000000006,0.128,9.7785,6.39,0.0877
82,26.2439,0.015200000000000002,0.1092,0.7258,2.2472,5.2201,25.1543,0.0033,8.9979,15.72,0.0835,2.5895,20.8045,-5439.25,-0.8045000000000002,0.18,14.3598,7.990000000000001,0.08889999999999999
83,23.2157,0.0461,0.1012,0.577,2.3604,6.8674,28.116,0.0072,9.754,15.86,0.0654,3.0269,17.01,-5513.5,2.9900000000000015,0.142,10.8833,9.9,0.23370000000000002
84,20.2591,0.0135,0.0754,1.0959,2.3524,6.7229,27.9613,0.0073,8.6667,15.74,0.04660000000000001,3.2989,12.6573,-6472.5,27.3427,0.108,10.9924,10.31,0.1468
85,26.3407,0.0175,0.0858,0.8594999999999999,2.2445,3.9520000000000004,31.0537,0.0037,8.1161,15.79,0.0849,1.6826,19.3,-5339.5,0.6999999999999986,0.194,15.2516,5.88,0.1659
86,37.4668,0.0306,0.0937,1.1815,2.3073,9.4756,27.2655,0.0097,8.6013,15.76,0.0355,3.9066,29.0045,-5633.25,10.995499999999998,0.079,6.215599999999999,13.97,0.08449999999999999
87,21.2309,0.0269,0.0909,0.8751999999999999,2.3162,4.3682,57.4597,0.0088,9.7324,15.750000000000002,0.0859,2.0352,18.2627,-5763.75,1.7373000000000012,0.203,15.5645,6.4,0.1755
88,49.01150224566694,0.0323,0.0911,0.8716,2.3375,6.6127,36.4153,0.0049,9.0121,15.99,0.0517,3.1078,35.591120445653786,-5362.75,-19.9927,0.111,8.36,10.01,0.11350000000000002
89,28.1684,0.021900000000000003,0.1067,0.5194,2.212,5.5044,33.7616,0.0058,8.8356,15.980000000000002,0.0627,2.4035,19.0427,-5663.5,0.9573000000000008,0.149,11.9272,8.32,0.2469
90,31.4027,0.019979999999999998,0.0782,0.7392,2.2877,6.5896,18.5401,0.0071,8.9607,15.91,0.0249,2.9633,23.3555,-6408.75,-3.3554999999999984,0.055,5.0598,9.54,0.0736
91,28.9181,0.0169,0.1087,1.0143,2.4167,5.515,33.5782,0.0036,8.8078,15.83,0.0205,2.2925,20.6327,-5434.25,-0.6327000000000002,0.038,2.8641,8.16,0.1781
92,18.6295,0.0193,0.1058,0.745,2.1996,2.7352,28.2506,0.007,8.7782,16.09,0.0697,1.2139,14.930899999999998,-5138.5,5.069099999999999,0.165,12.605,4.13,0.1271
93,13.8957,0.021,0.0925,0.8435,2.2697,10.727099999999998,14.2373,0.0076,8.7994,15.94,0.038,4.45,8.7091,-5343.0,11.290900000000004,0.092,7.0512,15.56,0.0763
94,28.0428,0.0151,0.0841,0.7032,2.3936000000000006,2.5503,38.1751,0.0024,8.5571,15.87,0.0539,1.3464,22.6109,-5621.0,-2.6109000000000004,0.119,8.9998,3.84,0.1943
95,26.435400000000005,0.012700000000000001,0.0848,0.7643,2.2937,5.7983,9.9594,0.0033,8.9635,15.980000000000002,0.0536,2.6553,20.3736,-5135.0,-0.3736000000000004,0.123,9.2971,8.67,0.0759
96,29.5723,0.0204,0.0619,0.9078999999999999,2.3289,3.3645,32.6244,0.033645655233425706,8.6427,15.94,0.0413,1.6454999999999997,21.1391,-5750.0,-1.1391,0.098,7.782399999999999,4.949999999999999,0.2102
97,30.6875,0.019780000000000002,0.0832,0.8229,2.2555,4.3431,17.566,0.0039,13.231945625292857,15.74,0.0367,2.1642,24.99,-5491.75,-4.99,0.079,6.0282,6.33,0.06080000000000001
98,27.7301,0.0176,0.1111,0.7611,2.2915,4.2125,24.7655,0.0067,8.6472,15.54,0.0554,1.6063,20.9091,-5160.75,-0.9091,0.122,9.2494,6.32,0.1183
99,25.4759,0.022600000000000002,0.0685,0.9726000000000001,2.3481,5.801,25.6097,0.0062,8.2638,15.74,0.0824,2.9049,18.1836,-5763.0,1.8163999999999993,0.179,14.0172,8.59,0.11189999999999999
100,25.02,0.0262,0.0998,0.7928,2.3099000000000003,6.0602,48.6567,0.0061,9.5713,15.84,0.0394,2.7719,19.8773,-6391.5,0.12269999999999892,0.089,9.1776,8.98,0.1841
101,27.5264,0.0125,0.0264,0.8689999999999999,2.2588,5.0466,13.3724,0.0072,8.5251,15.950000000000001,0.0525,2.1279,19.1255,-6409.5,0.8744999999999997,0.128,12.9555,7.21,0.1641
102,28.5851,0.0142,0.0858,0.46599999999999997,2.2725,6.2631,21.8978,0.0019,8.7779,15.82,0.0921,2.8934,21.0182,-5966.75,-1.0181999999999984,0.214,16.2183,9.49,0.09009999999999999
103,26.336,0.0189,0.0969,1.062,2.3177,6.8782,44.6147,0.0031,8.8513,15.8,0.030699999999999998,2.8587,19.6964,-6259.5,0.3036000000000008,0.074,7.682299999999999,9.79,0.1154
104,21.0498,0.026,0.0845,0.6163,2.2673999999999994,8.3516,40.55819999999999,0.0071,8.6556,15.850000000000001,0.0881,3.4824,17.9491,-5445.25,2.0509000000000013,0.201,15.4171,12.380000000000003,0.08589999999999999
105,24.8429,0.0352,0.0529,1.0551,2.4244,8.4149,41.80409999999999,0.0022,9.0998,15.78,0.0573,3.2629,17.2073,-5707.5,22.792699999999996,0.135,10.6846,12.74,0.2423
106,20.9393,0.0202,0.0865,0.6222,2.4213999999999998,8.2175,14.7718,0.0061,8.5889,15.620000000000001,0.0338,3.7309,15.853600000000002,-5618.75,4.146400000000002,0.075,5.749299999999999,12.080000000000002,0.08469999999999998
107,23.867399999999996,0.05582851324912265,0.1114,0.6796,2.2949,8.9509,35.9083,0.0028,8.8973,15.7,0.0341,3.6908000000000003,19.6755,-5390.0,0.32449999999999923,0.071,5.445799999999999,12.8,0.1693
108,17.735,0.0183,0.0915,0.9639,2.3672,2.6252,20.4625,0.0033,8.6915,15.87,0.0231,1.0932,13.847299999999999,-5487.25,6.152700000000003,0.054000000000000006,4.1104,3.86,0.136
109,49.01150224566694,0.0249,0.0946,0.8556,2.4,8.9647,17.4387,0.0075,8.7879,15.79,0.0706,3.5894,35.591120445653786,-5518.0,-1.8473,0.139,10.717,13.31,0.08869999999999999
110,26.254,0.0202,0.1071,0.8133,2.4073,7.076,16.3298,0.0048,8.2823,15.72,0.0489,3.2738,21.6436,-5539.5,-1.6436000000000006,0.103,7.876099999999999,10.41,0.0818
111,22.9551,0.0171,0.0861,0.593,2.2821,4.252,17.0104,0.0033,8.6799,15.8,0.0229,2.6086,17.7018,-5402.0,2.298200000000001,0.055,4.2138,6.12,0.1336
112,23.7582,0.0395,0.0785,0.6641,2.3471,3.626,28.6509,0.0021,9.1638,15.750000000000002,0.0438,1.5626999999999998,16.1136,-6599.25,23.8864,0.09,9.3799,5.2700000000000005,0.1637
113,20.0076,0.014600000000000002,0.1853,0.9273999999999999,2.2673999999999994,5.1132,23.5536,0.004,8.9605,15.850000000000001,0.0659,2.4511,16.1891,-5260.25,3.8109000000000015,0.14,10.6545,7.53,0.10489999999999998
114,36.3451,0.0195,0.0452,0.3973,2.3079,4.736,29.2547,0.0055,9.7137,15.71,0.0661,2.5064,26.74,-5415.25,-6.739999999999998,0.15,11.4899,7.3,0.22830000000000003
115,26.3682,0.0253,0.0989,0.7852,2.2789,8.7071,25.2926,0.0054,9.7571,15.67,0.077,3.8378000000000005,17.7382,-5641.0,2.2618,0.157,12.2203,12.5,0.11350000000000002
116,22.7319,0.0136,0.0932,1.0918,2.2728,4.6417,32.1755,0.0017,8.5459,15.99,0.0561,1.8859999999999997,18.0755,-5803.0,1.9244999999999992,0.134,10.3977,6.76,0.22090000000000004
117,23.5781,0.0175,0.1187,0.5779,2.2474,6.1962,50.570699999999995,0.0048,8.3663,15.77,0.0666,2.4829,20.4409,-5125.75,-0.44089999999999885,0.157,12.1517,8.97,0.2148
118,17.7542,0.0432,0.0529,0.8446,2.3596000000000004,6.5265,28.5726,0.0059,8.7947,15.79,0.0823,3.0585,11.5773,-5497.75,28.422700000000003,0.177,13.9178,9.77,0.1961
119,22.2504,0.021800000000000003,0.1141,0.5478,2.3984,6.6675,27.1007,0.0174,9.0145,15.92,0.0176,2.5899,17.5791,-5451.75,2.4209,0.04,3.0036,9.46,0.1138
120,29.1501,0.0294,0.0936,1.0135,2.3296,12.644599999999997,20.4275,0.0085,8.6439,15.71,0.0572,5.0746,20.81,-6310.25,-0.8100000000000006,0.139,14.0369,18.53,0.0739
121,18.289440000000003,0.0153,0.0834,0.7093,2.3883,4.68178,14.3206,0.0054,8.2981,15.91,0.0534,2.29934,14.859799999999998,-5420.25,5.140199999999998,0.122,9.5164,7.007999999999999,0.029699999999999997
122,49.01150224566694,0.0237,0.0871,0.7574,2.3407,4.784600000000001,30.6327,0.0056,9.043,15.84,0.0332,1.8287000000000002,35.591120445653786,-6364.25,-17.9336,0.07,7.168499999999999,7.33,0.2318
123,25.117199999999997,0.0245,0.0939,0.593,2.4151,2.1779,10.4895,0.0066,8.6799,15.84,0.0465,1.0125,20.7155,-5729.25,-0.7155000000000012,0.108,8.3029,3.1899999999999995,0.045
124,23.5582,0.028499999999999998,0.084,0.8342999999999999,2.3099000000000003,5.0601,30.2383,0.0037999999999999996,9.0622,15.84,0.0945,2.2828,15.8491,-5566.75,4.1509,0.223,17.1637,7.54,0.1878
125,22.513,0.0171,0.161,1.1213,2.2527,5.5115,15.934899999999999,0.002,9.0811,15.81,0.030499999999999996,2.0327,16.0327,-6411.0,3.967299999999997,0.073,7.2726999999999995,8.13,0.1313
126,28.6073,0.026099999999999998,0.1103,0.5779,2.2631,4.6997,52.7697,0.0027,8.3663,15.81,0.073,2.5175,23.65,-5217.25,-3.650000000000001,0.135,10.5841,7.34,0.1577
127,30.1818,0.0197,0.0855,0.8159,2.3495,7.9214,35.9372,0.0017,8.7932,15.81,0.0559,3.2271,21.9855,-5329.0,-1.9854999999999985,0.114,8.8526,11.23,0.1071
128,32.1774,0.012200000000000003,0.0315,0.6268,2.2711,4.805799999999999,22.441,0.0088,8.3675,15.77,0.0268,2.05,23.88,-5153.5,-3.880000000000001,0.059,4.6438,7.200000000000001,0.2506
129,20.2515,0.0248,0.0824,0.8159,2.4201,8.0418,19.7246,0.0039,8.7932,15.56,0.0389,3.5343,14.1955,-5452.75,5.8045,0.093,7.170399999999999,11.8,0.1276
130,27.0475,0.0284,0.1065,1.0541,2.3883,6.577799999999999,22.3774,0.0068,8.287,15.91,0.0804,2.5697,20.9945,-5477.5,-0.9945000000000008,0.19,14.686,9.57,0.1268
