,feature_1,feature_15,feature_20,feature_22,feature_23,feature_54,feature_57,feature_60,feature_63,feature_64,feature_76,feature_118,feature_130,feature_132,feature_133,feature_134,feature_161,feature_206,feature_217,feature_239,feature_337,feature_425,feature_437,feature_456,feature_486,feature_563,feature_565,feature_588
10,3028.08,11.745700000000001,12.5967,-5345.25,2529.0,4.621,0.9327,2.928200000000001,122.1618,9.5985,-0.017699999999999997,55.9011,0.5203999999999996,0.9982,2.212,1009.9953,372.99999999999994,6.99,0.0331,0.0045,8.5805,2.1436,2.4037,3.0707000000000004,219.50770000000003,272.796,5.23,0.01
11,3003.82,6.5965,12.4998,-5192.5,2793.25,4.588,0.9260999999999999,5.499100000000002,121.2709,11.9794,-0.014599999999999998,56.4388,-0.5677000000000001,0.9984,2.2773,1009.9188,796.0,7.32,0.0897,0.0031,11.094,3.8456,4.4576,5.1317,94.8809,265.306,6.07,0.0226
12,2990.57,8.7335,12.537300000000002,-6623.750000000001,2269.5,4.63,0.9191,-2.5027000000000004,115.03639999999999,22.3227,0.008100000000000001,56.3776,0.0,0.9975,2.2959,993.8988,105.0,9.689999999999998,0.0903,0.009264010046612692,10.1164,2.5718,7.790099999999999,2.2906,51.1416,270.44,2.86,0.0121
13,2986.5,9.5598,12.484899999999998,-5416.0,2591.5,4.6,0.9314000000000001,0.3400000000000013,110.74450000000002,14.062,-0.001399999999999993,59.09109999999999,-0.9461000000000002,0.9983,2.3322999999999996,1010.1773,506.00000000000006,10.32,0.09589999999999997,0.0071,11.13,2.8638,1.2142,2.8617,41.425,251.61599999999999,8.49,0.0277
14,3219.75,7.4488,12.5914,-5187.25,2438.5,4.601,0.9185,4.169099999999998,123.0982,11.6023,0.0047000000000000045,59.679300000000005,-0.4258000000000001,0.9985,2.2673999999999994,1006.0044,340.0,10.11,0.1133,0.0048,10.0258,3.58,6.3367,2.385,197.2603,256.842,4.15,0.0121
15,2913.4,10.2172,12.5488,-5153.75,2570.25,4.612,0.9337,-3.74,110.2191,12.9827,0.008100000000000001,56.7784,-3.4960000000000004,0.9961,2.2564,1013.7167,305.99999999999994,4.12,0.0698,0.0034,10.0281,2.0912,2.5401,3.6843,210.4179,258.924,7.47,0.0127
16,3018.8,4.7006,12.21949803477214,-5334.75,2654.0,4.646,0.9272,3.979155553671814,110.50170551663815,14.13300824784785,0.013500000000000003,59.0958,0.0,0.9944,2.2784,997.3981,1031.0,8.178701434334297,0.0641,0.0046,9.224454870628167,2.6123000000000003,3.7221,3.8579,296.9313,249.91799999999998,7.180000000000001,0.0135
17,2942.41,7.8206,12.6278,-5410.5,2689.0,4.623,0.9331,1.9482000000000004,109.5491,16.3328,-0.0015000000000000065,57.4901,0.0,0.9983,2.3735000000000004,1003.61,392.0,13.53,0.1108,0.0066,10.2062,3.4416,4.2787,4.685,80.4366,261.168,1.7,0.0355
18,2848.46,4.802,12.4716,-5233.75,2497.25,4.575,0.9329,8.1455,118.0873,11.1593,0.016100000000000003,54.77386843932134,-0.7568999999999998,0.9949,2.1911,1013.4306,270.99999999999994,4.950000000000001,0.09559999999999999,0.0059,12.815700000000001,2.5084,0.679,4.1721,0.0,264.272,4.98,0.0159
19,3010.26,9.6462,12.4049,-4090.620481174927,1955.8557129453468,4.618,0.935,4.955499999999997,112.25450000000001,16.6,0.021199999999999993,58.7458,-0.14189999999999994,0.9988,2.3499,986.0991,1799.3938871317746,14.74,0.0998,0.0047,8.8046,2.2115,56.57027378536582,2.9258000000000006,137.7049,269.366,8.18,0.022700000000000005
20,3033.29,7.3121,12.6278,-6363.0,3017.9999999999995,4.592,0.9348000000000001,9.188200000000002,108.6164,13.3354,0.0029,59.80029999999999,-0.3784000000000001,0.9948,2.2928,1003.5358,562.0,9.02,0.0776,0.0039,8.4756,3.5846,2.665,4.6522,14.689300000000001,262.68864590771835,6.4651028229301675,0.0142
21,2941.23,11.1116,12.58,-6257.5,2595.75,4.577,0.9294999999999999,2.285499999999999,111.37179999999998,10.9018,-0.0422,59.542699999999996,1.0399999999999998,0.9973999999999998,2.3146,991.5424,336.0,14.91,0.0896,0.0026000000000000003,13.5441,1.4151,1.87,2.701,318.9317,264.272,4.98,0.0189
22,3043.22,12.368300000000001,12.484899999999998,-5607.25,2564.5,4.6,0.9314000000000001,0.6190999999999985,108.6945,12.7122,0.012399999999999994,58.4837,-0.9461000000000002,0.9958000000000001,2.3386,994.2346,143.0,11.18,0.0548,0.0057,11.5569,2.165,3.3745,2.655,59.13900000000001,251.03,7.95,0.0335
23,3021.61,10.9837,12.412399999999998,-5720.25,2615.25,4.569,0.9304,-3.7509000000000006,116.18359999999998,14.734499999999999,-0.000999999999999995,59.341899999999995,-3.449,0.9985,2.272,998.8077000000001,225.0,4.950000000000001,0.09149999999999998,0.0034,9.9534,3.4543,4.2677,4.3437,740.176,264.272,4.98,0.02
24,3048.76,9.8057,12.512,-5122.5,2541.5,4.584,0.9314000000000001,4.911799999999999,107.1627,12.68,0.021600000000000005,57.1869,0.7096,0.9962,2.2802,998.0122,339.0,7.040000000000001,0.0702,0.0035,9.5915,1.2061,3.4151,3.7061,59.07829999999999,264.272,4.98,0.0113
25,3011.947290939686,13.6262,12.4761,-5434.0,2617.5,4.668,0.9267000000000001,0.11999999999999963,126.6509,11.5491,0.015699999999999992,58.6908,-0.4258000000000001,0.9996999999999999,2.3121999999999994,1006.4594,429.0,8.33,0.10869999999999999,0.0059,9.1303,0.8581,2.6823,2.7682,279.0528,263.02,3.7500000000000004,0.005999999999999999
26,2943.9,3.904,12.475300000000002,-6349.749999999999,3112.5000000000005,4.615,0.9278,1.8173000000000006,108.9309,13.2882,0.004400000000000006,59.4203,0.23650000000000015,0.9959,2.2728,1008.7232,633.0,5.14,0.141,0.0081,8.5625,2.0292,5.6509,4.4504,283.8194,265.908,10.77,0.0159
27,2965.41,8.7587,12.7051,-5419.75,2727.25,4.583,0.9308,2.792700000000001,122.91819999999998,9.7528,-0.0319,58.3601,-0.8042000000000002,0.9965999999999999,2.2474,1009.5254,877.0,6.01,0.0483,0.0051,8.674,2.2516,4.3207,3.9386,56.6719,253.31400000000002,5.19,0.021000000000000005
28,3030.27,9.035,12.4608,-6154.0,2691.75,4.59,0.9324000000000001,2.110900000000001,114.4564,12.74,0.0227,58.823,-0.4730999999999999,0.9965999999999999,2.3216,995.1991,643.0,13.410000000000002,0.0998,0.0067,8.099,2.6365,4.2602,2.1894,189.4602,261.9937826740632,6.445201242680997,0.0151
29,3035.89,7.1146,12.58,-5341.25,2606.25,4.596,0.9310000000000002,-4.4109,113.68,9.4055,-0.024800000000000003,59.432199999999995,-2.553,0.9973,2.4241,1016.53,495.99999999999994,5.5,0.0682,0.0035,8.0188,2.4863,1.4722,2.9882999999999997,122.03930000000001,264.272,4.98,0.0181
30,2943.58,11.478800000000001,12.5698,-5474.25,2532.0,4.607,0.934,8.913600000000002,124.34180000000002,21.6236,-0.0472,59.09109999999999,-0.3310999999999997,0.998,2.3684,1004.2506,336.0,10.22,0.0682,0.0037,7.9086,1.5027,2.6914,3.0190999999999995,96.2289,260.674,10.17,0.0145
31,3006.39,12.2403,12.5218,-6305.249999999999,3041.75,4.637,0.934,-2.0764,119.9045,15.574599999999998,-0.019500000000000003,59.064400000000006,-1.655,0.9967,2.2937,1005.3318,780.0,9.35,0.0715,0.0047,10.3051,1.507,4.6911,3.7536999999999994,139.7171,262.00100266557627,6.353851448551359,0.0102
32,3007.75,6.6145,12.5488,-5639.75,2697.5,4.601,0.9348000000000001,0.5518,111.4464,12.0964,-0.021800000000000003,55.44,0.04729999999999975,0.9942,2.2757,1007.2099,392.0,8.84,0.09639999999999997,0.0055,9.7387,4.5495,1.8908,3.7263,38.5435,264.272,4.98,0.0139
33,2936.51,6.8099,12.4059,-5977.25,2809.0,4.588,0.9314000000000001,-0.9363999999999995,118.22640000000001,6.1366,-0.002600000000000001,58.2257,-2.222,1.001,2.2658,1001.4256,776.0,4.38,0.09059999999999999,0.004,8.7863,2.556,1.8490999999999997,3.2272999999999996,32.4685,277.55,12.87,0.0093
34,3021.83,13.3691,12.4349,-5466.75,2605.5,4.549,0.9215,5.2063999999999995,110.0009,18.3982,-0.007300000000000006,58.6223,0.0,1.002,2.3817,1010.6921,1012.0000000000001,5.7,0.09409999999999999,0.0038000000000000004,9.4316,1.8675,5.6992,3.6241,0.0,264.272,4.98,0.0184
35,3033.29,6.6656,12.4998,-6279.0,2997.25,4.659,0.928,1.2836000000000007,123.0418,10.1086,0.043899999999999995,59.14880000000001,-0.5203999999999996,0.9961,2.2771,1007.4807999999999,491.0,18.96,0.0889,0.0034,13.0936,2.5616,4.8812,5.0114,55.4944,264.47,5.26,0.0189
36,3230.7290235088244,9.1637,12.56,-5477.0,2657.75,4.591,0.9302000000000001,1.0027000000000008,117.51729999999999,13.4251,-0.0184,57.5441,0.0,0.9979,2.2864,1001.4682,106.0,10.4,0.0391,0.0054,9.8985,3.2894,4.3187,4.5881,0.0,264.272,4.98,0.0059
37,2951.06,6.3494,12.5967,-5371.5,2696.75,4.621,0.9327,-2.6564000000000005,125.8464,11.2255,-0.017,58.8339,-0.5203999999999996,0.9976,2.2434,996.3344,602.0,3.49,0.0569,0.0037,8.1657,2.076,4.2287,3.5501,678.9744,272.572,9.14,0.0183
38,2994.06,7.738900000000001,12.2981,-5176.25,2621.0,4.554,0.9319999999999999,-0.06360000000000128,113.6482,12.2282,-0.015300000000000001,57.6451,-2.93,0.9994,2.2569,999.8622,172.0,15.35,0.0598,0.0059,8.1525,5.4178999999999995,1.4899,3.6577,29.584000000000003,256.014,5.53,0.0071
39,2955.3,12.5444,12.4247,-5641.25,2642.25,4.607,0.934,3.905499999999998,121.2555,18.7055,-0.028300000000000002,57.7094,0.7568999999999998,0.9971,2.3712,1009.6011,472.0,8.66,0.0649,0.0042,7.878700000000001,1.173,0.8325,2.8727,107.1281,263.176,7.529999999999999,0.0379
40,2996.65,12.1021,12.649,-5193.25,2530.25,4.6,0.9336000000000001,2.031799999999999,125.2482,6.2829,-0.012700000000000001,58.5099,0.6622999999999996,0.9964,2.3187,1004.653,46.0,6.37,0.0551,0.0024,12.3178,1.4316,1.8702,4.2078,543.3414,253.17,13.01,0.0106
41,2988.99,5.7692,12.423099999999998,-5369.0,2732.0,4.585,0.9329999999999999,17.387299999999996,128.1745,9.3895,-0.0369,58.6421,-0.04729999999999975,0.9992,2.2887,1009.9942,420.0,8.26,0.0616,0.0054,8.585,3.2632,3.0617,2.7888,77.4273,265.49,10.42,0.039606435566824
42,3054.52,12.346300000000001,12.6122,-5770.75,2688.25,4.582,0.9224,-0.15450000000000033,115.0655,16.9064,0.000399999999999998,58.7766,0.04729999999999975,0.9986,2.4151,1007.144,381.99999999999994,6.33,0.11669999999999998,0.0035,8.9376,1.8075,2.3991,2.4525,35.9053,250.20599999999996,8.8,0.0108
43,3221.21,9.0615,12.551,-5658.25,2626.75,4.554,0.9319999999999999,-0.3309000000000011,111.5436,14.2691,-0.005200000000000002,61.282799999999995,-1.797,0.9963,2.2616,1014.2889,236.99999999999997,4.78,0.15455985724064808,0.005,8.0577,2.4531,4.5303,3.6174,41.3223,264.272,4.98,0.0078
44,2977.43,11.0801,12.4616,-5282.75,2627.5,4.61,0.9365999999999999,-5.718200000000001,105.16,20.0191,-0.0239,59.30360000000001,-0.23650000000000015,0.9998999999999999,2.3672,1006.3086,438.0,9.820000000000002,0.0765,0.0066,8.9853,1.6609,1.8244999999999998,4.7254,257.2161,264.272,4.98,0.0115
45,3017.87,9.5055,12.5018,-5936.0,2665.0,4.609,0.9288,3.6500000000000012,116.2709,12.1743,0.03839999999999999,56.9856,0.0,0.9988,2.3375,1010.9003,389.0,9.02,0.0891,0.0046,10.256,3.0137,3.1158,4.8727,21.8458,250.292,9.46,0.0106
46,3015.786110300159,15.282199999999998,12.5088,-5657.75,2628.75,4.551,0.9326000000000001,25.5127,113.2827,12.1563,-0.0299,57.8978,-0.14189999999999994,0.9988,2.3756,998.6588,467.0,7.740000000000002,0.0542,0.0034,6.0479,1.618,2.5561,2.2445,302.381,261.542,4.1,0.0102
47,3230.7290235088244,8.2275,12.4661,-5226.5,3436.7499999999995,4.55,0.9227999999999998,-5.6472999999999995,120.9855,18.7736,0.03610000000000001,58.148,0.23650000000000015,0.9967,2.3099000000000003,1000.7826,1799.3938871317746,9.04,0.10559999999999999,0.0032,8.5708,4.2829,1.2363,2.7632,99.6692,249.54799999999997,7.260000000000001,0.019099999999999995
48,3182.87,12.377100000000002,12.6122,-5603.75,2665.25,4.582,0.9331,1.8609000000000013,120.13179999999998,7.111400000000001,0.03269999999999999,59.30500000000001,1.4190000000000003,0.9989,2.2825999999999995,999.5619,754.0,3.85,0.10349999999999998,0.0057,8.8196,3.2325,4.1862,4.0384,42.0708,264.272,4.98,0.0326
49,3037.2,4.4707,12.498,-5508.5,2574.5,4.547,0.9148,-4.492699999999999,108.72,20.2418,-0.0101,59.0025,-2.553,0.9973,2.4241,1016.53,175.0,6.78,0.0862,0.0034,8.2088,2.0445,4.4848,2.7924999999999995,0.0,264.272,4.98,0.0096
50,3024.15,6.0457,12.6202,-6112.25,2661.5,4.658,0.9359,17.400000000000002,137.72229765376323,11.9518,0.04070000000000001,57.0914,-0.14189999999999994,0.9967999999999999,2.3275,1003.243,313.0,7.23,0.1113,0.0072,8.854,3.7937,2.3005,4.5918,315.1194,262.938,3.7100000000000004,0.019099999999999995
51,3004.71,8.2822,12.4706,-5422.0,2613.0,4.624,0.9329,1.607299999999999,116.2845,15.5718,0.015399999999999994,59.330799999999996,-0.0946000000000002,0.9991,2.3257,1011.5203,466.00000000000006,7.030000000000001,0.0721,0.0048,7.8666,1.9606,6.8861,3.0382,198.8627,262.0809112496029,6.515303752951325,0.0149
52,2894.04,10.0368,12.4616,-6280.749999999999,3009.0,4.563,0.9364,0.8873000000000012,114.93450000000001,11.9155,-0.0172,58.3741,0.8042000000000002,0.9942,2.3132,1003.5673,816.0,5.71,0.0827,0.003,10.7031,0.8912,2.3295,4.4513,213.9021,261.1499962544905,6.362670147805351,0.0106
53,2997.45,8.9192,12.6012,-5425.5,2583.75,4.638,0.9223,-2.713599999999999,115.1436,18.4754,-0.0116,58.3573,-1.277,0.9984,2.2752,1004.9108,665.0,9.09,0.0321,0.0021,8.5178,2.3545,2.7842,2.2198,207.4074,257.404,5.45,0.0203
54,2950.0,12.4346,12.474299999999998,-4090.620481174927,1955.8557129453468,4.575,0.9300000000000002,5.338200000000002,99.29639999999999,28.871799999999997,-0.024600000000000004,58.9744,-0.04729999999999975,0.9969999999999999,2.3497,1000.0948,1799.3938871317746,9.26,0.09189999999999998,0.0024,9.7353,2.3868,56.57027378536582,4.9626,66.209,264.136,9.58,0.0218
55,2997.15,7.962699999999999,12.4841,-6310.25,3030.25,4.623,0.9250999999999999,1.6372999999999995,116.25999999999999,16.1673,-0.0035999999999999964,58.7323,-0.04729999999999975,0.999,2.3259,996.2163,649.0,8.83,0.08740000000000002,0.0032,10.2277,3.6631,4.7038,5.1487,74.6546,250.0,9.09,0.0122
56,3058.6,7.095,12.4618,-5490.25,2737.75,4.617,0.9290000000000002,2.9691000000000014,118.0055,12.1627,-0.0332,58.5766,-0.0946000000000002,0.9971,2.3063,1006.0844,331.0,5.07,0.08949999999999998,0.006,9.4876,2.9625,2.996,4.7213,145.2594,250.698,7.38,0.0146
57,2940.26,11.256500000000003,12.474299999999998,-5273.0,2564.0,4.588,0.9348000000000001,-1.0991,111.2118,14.645400000000002,-0.013900000000000001,58.3136,0.14189999999999994,1.0,2.4213999999999998,996.2322,191.0,8.97,0.08799999999999998,0.003,8.0304,2.0016,1.1981,3.1465000000000005,97.5107,248.774,7.820000000000001,0.0276
58,3053.49,6.0246,12.5894,-5427.75,2765.75,4.623,0.9250999999999999,2.951799999999998,122.8173,9.9015,-0.004199999999999994,59.060100000000006,-0.9461000000000002,0.9994999999999999,2.3573,1008.0704,660.0,7.15,0.1022,0.005,10.3095,3.7173,1.954,4.971,37.0232,262.877544111302,6.539682449283274,0.0156
59,3035.75,9.0389,12.47,-6439.0,2988.25,4.633,0.9227,-10.37,96.94640000000001,28.0482,0.008200000000000002,57.9622,-0.04729999999999975,0.9958000000000001,2.295,1014.9178000000002,416.0,6.91,0.0805,0.005200000000000001,9.4337,3.4346999999999994,3.5702,4.8552,265.5804,263.1739320345848,6.322033385852133,0.039606435566824
60,3017.39,5.315,12.21949803477214,-5250.75,2517.0,4.601,0.9327,1.3444999999999994,118.98910000000001,14.983699999999999,0.014799999999999997,57.3415,-1.2290000000000003,0.9962,2.2807999999999997,999.3366,376.99999999999994,5.94,0.068,0.0047,14.0708,2.5599,2.1324,4.8902,0.0,251.156,6.2,0.0135
61,2978.81,8.997037659563109,12.4555,-5153.25,2707.0,4.596,0.9353,1.1664000000000012,116.0273,10.6773,0.004646572639332435,59.2046,-0.8542198661072066,0.9974289482219223,2.298590576187113,1004.7337799682034,542.0,5.33,0.08033986879931126,0.0078,7.958399999999999,2.849851107802915,3.7752,2.8922000000000003,193.62703687130804,256.73,11.09,0.0086
62,2994.22,9.1878,12.5412,-5359.25,2569.75,4.534,0.9311,0.187300000000001,118.8727,6.4632,-0.004500000000000006,59.22039999999999,-2.033,0.994,2.3922999999999996,1008.2756,326.0,5.2,0.0991,0.0038000000000000004,8.5,1.0415,1.4014,3.5866000000000002,0.0,268.152,11.33,0.0072
63,3040.34,8.4061,12.5222,-5575.25,2755.5,4.632,0.9231000000000001,0.48359999999999864,123.5555,11.7073,0.020399999999999998,59.48380000000001,-0.4258000000000001,0.9996999999999999,2.3121999999999994,1006.4594,644.0,5.95,0.0494,0.0053,9.5519,4.7874,0.8776,2.7428000000000003,0.0,263.066,3.4699999999999998,0.0151
64,3171.54,7.2911,12.499,-6029.0,2709.0,4.593,0.9312000000000001,4.0809000000000015,115.8473,13.4254,-0.0364,58.8463,-1.986,1.0,2.4079,1003.8907,451.0,4.869999999999999,0.0758,0.0036000000000000003,14.0453,4.3374,1.1962,4.1926,278.1925,264.272,4.98,0.0181
65,2884.74,11.6229,12.4761,-4090.620481174927,1955.8557129453468,4.558,0.9323,18.3936,118.91549999999998,13.1691,-0.0665,56.8545,-0.4730999999999999,0.9949,2.2936,1010.8340000000001,1799.3938871317746,6.28,0.08589999999999998,0.0065,7.4833,3.6985,56.57027378536582,3.1906,96.6979,261.7909326844209,6.333366230631468,0.0213
66,3045.07,7.4457,12.4349,-5371.25,2700.75,4.571,0.9242,1.2809000000000008,113.28,12.6062,-0.021800000000000003,59.234100000000005,-0.5677000000000001,0.9960000000000001,2.349,1004.5944,725.0,6.47,0.0648,0.0047,8.5052,2.4846,1.794,3.8198,278.1651,266.8,4.64,0.0058
67,3085.57,8.2483,12.5302,-5932.0,2641.5,4.623,0.9250999999999999,0.5682000000000004,120.59550000000002,10.611,0.011799999999999998,57.1673,-0.9461000000000002,0.9994999999999999,2.3573,1008.0704,573.0,11.19,0.0567,0.0045,10.5813,2.5507,5.6645,5.223,89.6418,261.8356442175444,6.473594114458469,0.0156
68,2954.36,10.427400000000002,12.4896,-6383.75,3064.25,4.584,0.936,8.0955,120.9727,4.4283,0.007300000000000006,59.092699999999994,0.5203999999999996,0.9979,2.3865,1002.1998,632.0,10.23,0.0604,0.0036000000000000003,8.6057,1.526,3.347,4.2017,177.7355,262.45212689987534,6.444286833786216,0.0106
69,2908.47,6.7802,12.5722,-5377.0,2511.75,4.604,0.9347,-1.9700000000000009,119.4009,11.5518,0.023499999999999997,59.65050000000001,1.6550000000000002,0.9973999999999998,2.2797,1008.4892,792.0,4.15,0.0796,0.0031,7.5909,3.6966000000000006,1.9435,3.1362,301.2278,256.778,12.04,0.0192
70,3031.9,11.7405,12.474299999999998,-5393.25,2662.25,4.594,0.9318,-8.225500000000002,100.46270000000001,29.399999999999995,0.0037999999999999952,57.6821,-0.8710978696150994,0.9973178135207392,2.3284910837299595,1007.1340781063234,551.0,7.580000000000002,0.0908,0.0041,7.223099999999999,2.072,1.3022,2.5398,361.8018,261.436,5.78,0.0083
71,3084.23,8.8695,12.5488,-5692.5,2647.75,4.601,0.9348000000000001,-0.7500000000000012,112.6773,13.5037,0.0023000000000000026,57.2349,-3.025,0.9953,2.2647,1001.8289,570.0,8.49,0.09199999999999998,0.005200000000000001,8.8828,2.287,0.8601,3.8216000000000006,96.5155,261.234,5.2,0.0156
72,2914.04,5.9385,12.464699999999999,-5326.5,2599.5,4.622,0.9222,0.1627000000000005,111.2827,14.6191,0.007700000000000004,59.2585,1.4190000000000003,0.9989,2.2825999999999995,999.5619,393.0,4.890000000000001,0.0803,0.0033000000000000004,8.5926,3.3198,2.3299,2.3545,571.5942,264.272,4.98,0.015199999999999998
73,2993.48,7.3634,12.4759,-6453.75,3002.25,4.588,0.9266,-1.9555000000000005,127.1545,15.219999999999999,0.004299999999999993,57.4722,-0.23650000000000015,0.9945,2.3161,1003.8773,769.0,10.52,0.0763,0.0068,9.264,2.5785000000000005,6.9293,2.5385,233.3553,264.272,4.98,0.0112
74,2990.46,11.990800000000002,12.4245,-5175.5,2585.25,4.612,0.9203,-1.3018000000000012,120.6855,8.2146,0.014,59.6445,-1.088,1.0,2.2915,988.7395999999999,363.99999999999994,8.42,0.0661,0.0049,8.8514,2.7777,3.6726,2.497,44.6494,264.272,4.98,0.0266
75,3064.81,8.7773,12.5094,-5336.0,3463.0445340263896,4.614,0.9313,-0.019100000000000384,119.86639999999998,14.2545,-0.011799999999999998,58.3868,-0.0946000000000002,0.9971,2.3063,1006.0844,1799.3938871317746,9.749999999999998,0.0892,0.0024,8.844,1.7924999999999998,2.094,3.3496,147.0064,250.55600000000004,4.05,0.0127
76,3019.44,9.864300000000002,12.4363,-5305.25,2482.75,4.556,0.9168,-2.0326999999999993,124.7764,11.9366,0.0019000000000000045,56.6758,-1.2290000000000003,0.9988,2.2563,1003.2011,138.0,7.01,0.0831,0.0041,9.2033,2.4722,2.1032,2.4365,61.082899999999995,280.32,11.65,0.0078
77,3058.91,7.6564,12.5106,-5548.25,2700.25,4.681,0.9314000000000001,3.098200000000001,111.8182,15.257200000000001,-0.0008999999999999955,58.2014,-2.647,0.9956000000000002,2.3883,1012.9822,419.0,7.050000000000001,0.11319999999999998,0.0032,9.6698,1.458,3.758,4.0315,0.0,264.272,4.98,0.0058
78,2963.26,12.8735,12.5184,-5426.0,2598.0,4.601,0.9185,-2.9609000000000014,119.9118,14.9418,-0.008100000000000001,59.38869999999999,-0.8042000000000002,0.9947,2.2859,995.0531,191.0,10.81,0.10159999999999998,0.0025,10.4322,3.1463,4.8277,2.3085,461.47540000000004,271.75,10.26,0.0373
79,3010.75,12.2128,12.5145,-5329.25,2455.75,4.658,0.9156999999999998,3.543599999999999,108.1073,19.2872,-0.0456,57.8907,-2.033,0.9996999999999999,2.2726,996.6092,97.0,6.559999999999999,0.0907,0.0063,8.4183,2.6581,2.9557,2.3526,732.0755,248.426,6.31,0.0207
80,2939.6,10.3628,12.5302,-6447.249999999999,2966.75,4.617,0.9290000000000002,1.5127,122.0391,11.6015,-0.026199999999999998,59.46959999999999,0.04729999999999975,0.9998,2.3322999999999996,1008.6706,783.0,12.38,0.07480000000000002,0.0039,10.7125,2.2739,3.0818,4.7214,254.5455,261.6314015105396,6.427559245187752,0.0277
81,2965.52,9.6713,12.499,-5545.75,2637.0,4.63,0.9265000000000001,1.1700000000000013,118.63,11.4049,0.023599999999999996,58.5681,-0.4730999999999999,0.9986,2.3402,1000.2793,265.0,6.39,0.14269999999999997,0.0032,10.4546,2.875,1.9270000000000003,4.292,301.0566,252.932,5.61,0.0129
82,3188.9,9.7509,12.2981,-5439.25,2668.75,4.593,0.9317,-0.8044999999999995,117.57820000000001,8.0645,-0.0035999999999999964,59.6825,-3.779,0.9996999999999999,2.2472,1010.1500000000001,363.99999999999994,7.990000000000001,0.09480000000000001,0.0057,9.96,2.9495,3.1744,4.4635,31.5922,256.832,5.99,0.0187
