,feature_66,feature_349,feature_332,feature_478,feature_489,feature_34,feature_563,feature_125,feature_60,feature_164,feature_442
27,21.2465,0.0245,0.0911,3.9522,106.7403,8.2345,253.314,15.87,2.7927,0.145,0.7233
28,26.2754,0.0177,0.0778,8.8016,355.7932,9.1502,261.7495093956799,15.84,2.1109,0.078,0.6667
29,29.809,0.0199,0.0842,3.706,251.1971,8.6544,264.272,15.75,-4.4109,0.213,0.6641
30,41.2374,0.0373,0.0224,7.1799,0.0,8.857027426897007,260.674,15.73,8.9136,0.062,0.7584
31,30.4914,0.0278,0.0652,6.11,0.0,8.5891,261.7572972399651,15.95,-2.0764,0.142,1.1255
32,22.9635,0.0273,0.0875,6.0246,675.3065,8.287,264.272,15.75,0.5518,0.062,1.0541
33,26.2691,0.017,0.0839,2.9235,396.9332,8.5851,277.55,15.73,-0.9364,0.189,0.442
34,21.7926,0.0207,0.0871,4.0558,474.0554,8.572,264.272,15.92,5.2064,0.158,0.9238
35,23.8157,0.0319,0.0775,5.511940653654619,465.445,9.7836,264.47,15.97,1.2836,0.114,0.6987
36,26.4132,0.0221,0.0812,7.1443,58.8634,8.9132,264.272,15.7,1.0027,0.034,0.656
37,30.3233,0.0256,0.0824,2.3646,889.0625,9.0447,272.572,15.74,-2.6564,0.241,0.7534
38,26.448,0.0253,0.0699,10.0705,0.0,8.9191,256.014,15.76,-0.0636,0.054,0.8859
39,35.40379621400842,0.0164,0.0224,6.1617,239.9261,9.2405,263.176,15.68,3.9055,0.071,0.6901
40,21.6831,0.0227,0.1065,4.3582,0.0,8.7512,253.17,15.77,2.0318,0.068,0.5317
41,27.4102,0.0461,0.0247,5.7628,815.894,8.9336,265.49,16.05,17.3873,0.088,1.0644
42,26.8979,0.0241,0.0381,4.319,0.0,8.8909,250.206,15.73,-0.1545,0.084,0.6815
43,27.3211,0.0169,0.0699,3.2036,689.9152,8.7635,264.272,15.8,-0.3309,0.175,0.7053
44,31.4501,0.0144,0.0969,6.748,345.7627,9.1855,264.272,15.85,-5.7182,0.101,0.5632
45,23.5578,0.0247,0.0833,6.0536,281.5166,9.0121,250.292,15.98,3.65,0.08,0.8716
46,22.1353,0.0151,0.0778,5.1949,94.7967,9.094,261.542,15.64,25.5127,0.098,0.7613
47,32.7577,0.0252,0.0254,6.4204,568.5061,8.536,249.548,15.85,-5.6473,0.211,1.1525
48,22.7275,0.0197,0.0832,2.582,0.0,8.8097,264.272,15.75,1.8609,0.258,0.9136
49,33.272,0.0141,0.0381,4.5795,537.9095,8.58,264.272,15.75,-4.4927,0.137,0.684
50,30.1062,0.0256,0.0964,5.1848,119.6131,8.8287,262.938,15.77,17.4,0.184,0.9251
51,25.9809,0.0232,0.0623,4.6249,254.5455,8.7219,262.60681605235936,16.04,1.6073,0.032,0.7663
52,24.7257,0.03417898561825672,0.1003,3.9097,159.1915,8.4092,260.98643255919393,15.88,0.8873,0.131,0.9251
53,30.7182,0.0211,0.0306,6.015,37.5878,9.6515,257.404,15.78,-2.7136,0.13,0.5669
54,35.25555788407189,0.0162,0.0779,6.0748,314.188,9.1784,264.136,15.74,5.3382,0.12709711099305987,0.7898
55,26.6305,0.0236,0.0813,6.026,286.7925,8.5987,250.0,15.75,1.6373,0.105,0.8807
56,22.5569,0.0141,0.0817,3.4708,409.1429,9.754,250.698,15.96,2.9691,0.095,0.577
57,26.063,0.0154,0.0658,6.1979,687.5,8.5855,248.774,15.63,-1.0991,0.072,0.9588
58,22.1675,0.0194,0.0813,4.8857,326.5176,8.7994,263.57182822938427,15.88,2.9518,0.112,0.8435
59,39.7257,0.026321729320850612,0.0823,4.4544,627.6803,8.5177,263.10886952591306,15.88,-10.37,0.072,0.8384
60,26.2833,0.0208,0.1044,3.9991,248.1752,8.2395,251.156,15.73,1.3445,0.174,1.0216
61,25.8939,0.024167171419509623,0.0706,3.4878,353.7617321492123,8.1728,256.73,15.810452766803982,1.1664,0.109,0.7584
62,26.0522,0.0248,0.0686,3.4793,341.136,8.6544,268.152,15.8,0.1873,0.115,0.6641
63,26.2174,0.0185,0.0914,3.9691,143.5004,8.6397,263.066,15.84,0.4836,0.109,0.9965
64,19.9076,0.0208,0.1061,3.2357,467.9012,8.322,264.272,15.73,4.0809,0.083,0.7506
65,29.3176,0.0386,0.0859,4.2732,531.0665,9.2007,262.21505830989116,16.03,18.3936,0.13102107050965311,0.7015
66,23.6041,0.0208,0.086,4.3922,0.0,8.3331,266.8,15.67,1.2809,0.143,0.9396
67,24.9899,0.0183,0.0813,7.684,171.0407,8.7994,262.3365105572444,15.88,0.5682,0.192,0.8435
68,14.1135,0.03379929480406674,0.0998,6.9474,207.9174,9.5713,262.4464842370918,15.75,8.0955,0.129,0.7928
69,27.9713,0.0337,0.0863,2.8027,500.6289,9.088,256.778,15.75,-1.97,0.197,0.481
70,37.532,0.0138,0.07532971692519413,5.2293,521.0904,8.8249,261.436,15.767418868567578,-8.2255,0.194,0.6302
71,24.5799,0.025,0.0875,5.8268,488.7118,8.6544,261.234,15.71,-0.75,0.17,0.6641
72,23.4468,0.0215,0.034,3.2662,597.026,8.6472,264.272,15.75,0.1627,0.029,0.7611
73,30.0288,0.0201,0.0241,7.1548,244.5513,9.9964,264.272,15.87,-1.9555,0.137,0.7477
74,27.3802,0.0281,0.0337,5.6614,239.4928,8.7538,264.272,15.51,-1.3018,0.111,0.8471
75,27.3069,0.0149,0.0599,6.4234,360.404,9.0425,250.556,15.96,-0.0191,0.212,0.6335
76,25.7305,0.0229,0.03,4.8172,267.8485,9.1526,280.32,15.84,-2.0327,0.076,0.4254
77,22.0576,0.0192,0.0895,4.8741,0.0,8.8546,264.272,15.82,3.0982,0.178,0.7337
78,30.9387,0.0134,0.0311,7.3252,567.5978,8.2963,271.75,15.57,-2.9609,0.129,0.8136
79,22.3195,0.0199,0.0347,4.3696,331.6271,8.8519,248.426,15.7,3.5436,0.25,0.6927
80,23.5326,0.0239,0.0817,8.4684,340.7745,8.5779,261.6636018581915,15.97,1.5127,0.166,1.0189
81,24.7337,0.0234,0.0871,4.533,0.0,8.8132,252.932,15.88,1.17,0.128,0.8146
82,26.2439,0.0152,0.1092,5.2201,488.0309,8.9979,256.832,15.74,-0.8045,0.18,0.7258
83,23.2157,0.0461,0.1012,6.8674,253.3066,9.754,261.05115176563396,15.87,2.99,0.142,0.577
84,20.2591,0.0135,0.0754,6.7229,544.7811,8.6667,260.17,15.7,27.3427,0.108,1.0959
85,26.3407,0.0175,0.0858,3.952,480.3265,8.1161,264.272,15.65,0.7,0.194,0.8595
86,37.4668,0.0306,0.0937,9.4756,152.8947,8.6013,261.84978831155786,15.75,10.9955,0.079,1.1815
87,21.2309,0.0269,0.0909,4.3682,191.8421,9.7324,262.58568446799694,15.77,1.7373,0.203,0.8752
88,30.665841694671865,0.0323,0.0911,6.6127,531.0345,9.0121,265.16,15.98,-19.9927,0.111,0.8716
89,28.1684,0.0219,0.1067,5.5044,313.4783,8.8356,264.272,16.01,0.9573,0.149,0.5194
90,31.4027,0.024434761229279428,0.0782,6.5896,349.4795537502821,8.9607,266.832,15.87,-3.3555,0.055,0.7392
91,28.9181,0.0169,0.1087,5.515,938.9578,8.8078,264.272,15.71,-0.6327,0.038,1.0143
92,18.6295,0.0193,0.1058,2.7352,294.4835,8.7782,272.312,16.07,5.0691,0.165,0.745
93,13.8957,0.021,0.0925,10.7271,526.7571,8.7994,265.432,15.91,11.2909,0.092,0.8435
94,28.0428,0.0151,0.0841,2.5503,260.4361,8.5571,264.272,15.89,-2.6109,0.119,0.7032
95,26.4354,0.0127,0.0848,5.7983,0.0,8.9635,261.9724346254345,15.95,-0.3736,0.123,0.7643
96,29.5723,0.0204,0.0619,3.3645,389.234,8.6427,250.78,15.94,-1.1391,0.098,0.9079
97,30.6875,0.02027631666644225,0.0832,4.3431,353.245433246924,8.75399911801147,251.976,15.72,-4.99,0.079,0.8229
98,27.7301,0.0176,0.1111,4.2125,410.0327,8.6472,272.74,15.51,-0.9091,0.122,0.7611
99,25.4759,0.0226,0.0685,5.801,886.2745,8.2638,263.3361000421831,15.66,1.8164,0.179,0.9726
100,25.02,0.0262,0.0998,6.0602,466.9578,9.5713,261.4562295890324,15.85,0.1227,0.089,0.7928
101,27.5264,0.0125,0.0264,5.0466,175.0207,8.5251,262.510122616178,15.92,0.8745,0.128,0.869
102,28.5851,0.0142,0.0858,6.2631,0.0,8.7779,251.252,15.75,-1.0182,0.214,0.466
103,26.336,0.0189,0.0969,6.8782,286.1842,8.8513,264.272,15.76,0.3036,0.074,1.062
104,21.0498,0.026,0.0845,8.3516,297.1559,8.6556,264.272,15.84,2.0509,0.201,0.6163
105,24.8429,0.0352,0.0529,8.4149,708.142,9.0998,262.13557055214136,15.77,22.7927,0.135,1.0551
106,20.9393,0.0202,0.0865,8.2175,555.6886,8.5889,259.932,15.63,4.1464,0.075,0.6222
107,23.8674,0.01636624858956344,0.1114,8.9509,0.0,8.8973,264.272,15.62,0.3245,0.071,0.6796
108,17.735,0.0183,0.0915,2.6252,548.6111,8.6915,250.676,15.85,6.1527,0.054,0.9639
109,38.55407303688709,0.0249,0.0946,8.9647,296.2366,8.7879,264.774,15.83,-1.8473,0.139,0.8556
110,26.254,0.0202,0.1071,7.076,0.0,8.2823,261.24,15.72,-1.6436,0.103,0.8133
111,22.9551,0.0171,0.0861,4.252,0.0,8.6799,266.644,15.71,2.2982,0.055,0.593
112,23.7582,0.0395,0.0785,3.626,108.9835,9.1638,243.712,15.74,23.8864,0.09,0.6641
113,20.0076,0.0146,0.06011968654822342,5.1132,878.6885,8.9605,264.272,15.84,3.8109,0.14,0.9274
114,36.3451,0.0195,0.0452,4.736,938.6819,9.7137,273.694,15.61,-6.74,0.15,0.3973
115,26.3682,0.0253,0.0989,8.7071,390.2954,9.7571,264.298,15.71,2.2618,0.157,0.7852
116,22.7319,0.0136,0.0932,4.6417,265.5022,8.5459,250.11,15.99,1.9245,0.134,1.0918
117,23.5781,0.0175,0.1187,6.1962,137.3134,8.3663,264.272,15.7,-0.4409,0.157,0.5779
118,17.7542,0.0432,0.0529,6.5265,244.504,8.7947,262.2079646277062,15.76,19.509437203480843,0.177,0.8446
119,22.2504,0.0218,0.1141,6.6675,69.9804,9.0145,261.262,15.82,2.4209,0.04,0.5478
120,29.1501,0.0294,0.0936,12.545723762581593,677.2816,8.6439,262.1174240533338,15.74,-0.81,0.139,1.0135
121,25.909629229448754,0.0153,0.0834,5.547851769132198,648.2972,8.2981,265.378,15.82,-3.0363085763085422,0.122,0.7093
122,37.85789787280038,0.0237,0.0871,4.7846,443.3295,9.043,260.87,15.78,-17.9336,0.07,0.7574
123,25.1172,0.0245,0.0939,2.1779,462.8135,8.6799,266.126,15.73,-0.7155,0.108,0.593
124,23.5582,0.0285,0.084,5.0601,578.3784,9.0622,247.374,15.85,4.1509,0.223,0.8343
125,22.513,0.0171,0.09065496071458956,5.5115,0.0,9.0811,264.272,15.7,3.9673,0.073,1.1213
126,28.6073,0.0261,0.1103,4.6997,945.5378,8.3663,247.772,15.77,-3.65,0.135,0.5779
127,30.1818,0.0197,0.0855,7.9214,124.3471,8.7932,261.99122308663567,15.77,-1.9855,0.114,0.8159
128,32.1774,0.0122,0.0315,4.8058,388.4666,8.3675,264.272,15.73,-3.88,0.059,0.6268
129,20.2515,0.0248,0.0824,8.0418,502.8721,8.7932,260.13,15.61,5.8045,0.093,0.8159
130,27.0475,0.0284,0.1065,6.5778,0.0,8.287,272.668,15.82,-0.9945,0.19,1.0541
131,33.7771,0.0224,0.0857,4.3419,0.0,9.9964,269.484,15.8,-4.6636,0.102,0.7477
132,41.062410004069704,0.0283,0.0692929364652039,3.4781,154.2668,8.8388,265.006,15.652349380455531,-19.1518,0.077,0.9836
133,23.112,0.0222,0.0932,5.7289,579.3991,8.6772,264.272,15.9,3.2509,0.217,0.9048
134,20.9574,0.022973152502119426,0.1051,5.6591,349.8597529559097,8.1605,267.712,15.87,2.3318,0.054,0.9175
135,19.9951,0.0146,0.0848,3.3141,232.7398,8.6406,261.6884248099227,15.79,5.4018,0.12,0.8235
136,25.2645,0.0156,0.0939,3.3826,956.5217,9.2291,248.468,15.73,-0.5691,0.135,0.811
137,28.21638188028736,0.0362,0.0968,6.0188,139.1127,9.043,264.272,15.75,-1.4342811980846903,0.181,0.7574
138,29.012,0.024,0.0775,3.3903,560.1164,8.9635,262.91389570841403,15.97,-1.0573,0.155,0.7643
139,36.283,0.0195,0.0452,4.0285,446.172,8.6556,279.076,15.98,-6.8764,0.07,0.6163
140,21.9929,0.0164,0.0897,5.8022,0.0,9.131,267.726,15.73,2.8136,0.087,0.7139
141,30.9009,0.0307,0.0368,5.1156,289.92,8.1605,274.576,15.73,-3.7245,0.124,0.9175
142,26.3771,0.0342,0.0938,5.243,452.0635,9.9964,267.428,15.87,-1.2182,0.082,0.7477
143,37.8425,0.0245,0.0301,8.4634,961.9048,8.8215,263.1287486404872,15.85,-5.68,0.216,0.573
144,24.1495,0.0372,0.0819,4.0841,854.8315,8.6384,264.272,15.61,1.2518,0.081,0.7532
145,24.1581,0.0229,0.0323,5.2041,605.5215,8.8215,252.594,15.85,-0.1145,0.172,0.573
146,27.7378,0.0243,0.0969,6.634,244.0917,9.4832,261.96663634894566,15.87,19.5609,0.119,0.7507
147,28.7957,0.0293,0.0304,5.8656,379.4118,8.3845,264.272,15.74,-3.7673,0.123,0.6787
148,28.4754,0.0291,0.0852,5.7486,0.0,8.5855,265.448,15.96,-3.6855,0.125,0.9588
149,22.8177,0.022,0.0849,5.4606,436.9686,8.7696,264.272,15.97,3.3918,0.135,0.3963
150,28.2316,0.0128,0.0373,5.4421,477.0252,8.7383,264.272,15.73,-2.5036,0.119,1.0186
151,30.5545,0.0293,0.0246,6.1628,448.2525,8.5788,268.064,15.85,16.2418,0.09,0.9683
152,36.46689627709209,0.0386,0.0786,4.2114,636.8341,8.7487,261.2,15.8,4.6609,0.13056158847599814,1.0459
153,35.34996151468732,0.0169,0.0734,2.8513,400.4802,8.828074922771782,261.8855644288174,15.82,1.5882,0.163,0.7584
154,22.8392,0.0187,0.0969,8.171,489.8522,9.1757,261.68266493078454,15.85,24.14,0.199,0.7059
155,24.7192,0.0239,0.1003,3.0125,533.515,9.5713,248.276,15.92,0.1518,0.116,0.7928
156,39.8719,0.0244,0.0964,6.2537,939.3728,8.872,262.798,15.72,8.0636,0.094,0.7524
157,21.6833,0.037,0.0789,8.3929,141.3793,9.6234,264.188,15.86,25.0836,0.072,0.5955
158,21.4549,0.0145,0.0865,7.2471,462.3145,9.754,264.36,15.61,3.2655,0.155,0.577
159,22.4948,0.0191,0.1067,3.977,385.4401,8.8356,273.0,15.64,2.2009,0.173,0.5194
160,33.5324,0.0186,0.0811,2.9266,408.0508,9.4336,264.272,15.7,-6.6409,0.226,1.1623
161,31.622,0.0264,0.1017,6.9715,398.827,8.6695,264.272,15.7,-3.7045,0.127,0.8616
162,29.1444,0.0221,0.0819,4.9807,600.0,8.7897,262.8898360847371,15.91,-2.63,0.041,0.5377
163,27.4264,0.0143,0.0939,2.8666,0.0,9.0942,264.272,15.7,-2.7282,0.074,0.7677
164,23.9846,0.0213,0.0907124542510952,2.7091,265.1429,8.6772,266.568,15.8,2.6718,0.174,0.9048
165,23.2147,0.0264,0.0932,6.8317,0.0,8.9546,249.896,15.85,1.0045,0.144,0.8883
166,21.8556,0.0151,0.0792,3.6852,789.3805,8.6384,264.272,15.57,1.6018,0.072,0.7532
167,27.0269,0.0462,0.0804,4.6032,179.7998,8.6211,262.1947802323121,15.8,20.7209,0.132,0.7408
168,30.4987,0.0203,0.1088,4.0177,76.6681,8.5862,264.272,15.71,-3.1255,0.107,0.9332
169,18.3248,0.0289,0.0873,3.9273,476.6074,9.396,264.272,15.84,4.0991,0.116,0.6576
170,34.2074,0.0158,0.1087,2.5684,0.0,8.9191,264.272,15.72,-6.3391,0.153,0.8859
171,20.7886,0.0277,0.0915,5.0709,572.067,8.8384,261.44442257699416,15.85,6.2455,0.131,0.768
172,39.6865,0.0405,0.0734,4.8214,387.3211,9.1502,262.9938650937839,15.8,10.2109,0.206,0.7162
173,20.1161,0.0371,0.0729,5.7668,128.3202,8.6667,265.296,15.8,26.7745,0.124,1.0959
174,25.9809,0.014,0.0841,4.6526,119.4937,8.287,267.526,15.74,-0.7245,0.068,1.0541
175,25.1055,0.0247,0.0324,3.3925,380.0312,8.7552,253.892,15.56,-0.2709,0.055,0.9066
176,37.5213,0.0328,0.1004,4.3312,173.262,8.872,262.23332169642833,15.77,10.8955,0.133,0.7524
177,17.4684,0.0162,0.0786,5.610637646476681,0.0,8.7947,263.738,15.74,17.711299601112188,0.136,0.8446
178,26.7205,0.0177,0.0686,5.7275,607.7052,8.9191,264.272,15.71,-1.0909,0.184,0.8859
179,24.6207,0.0209,0.0315,4.8219,466.3265,9.2036,270.686,15.73,-0.5655,0.104,0.7277
180,29.7075,0.015,0.065,5.3451,357.7023,8.8132,271.168,15.89,-2.8818,0.047,0.8146
181,37.309813554128965,0.0296,0.0257,7.6393,302.1026,8.5405,247.164,15.84,3.1136,0.14,0.9059
182,34.3077,0.0296,0.1088,7.8141,917.2742,8.5298,264.272,15.69,-7.0082,0.096,0.9276
183,24.0276,0.0207,0.0851,6.275,409.0377,8.2914,270.158,15.75,3.0718,0.235,0.6385
184,25.5747,0.0269,0.0863,2.8462,35.8291,9.7571,264.272,15.74,-1.5036,0.104,0.7852
185,22.1925,0.0182,0.0856,5.4338,272.6176,8.5779,266.496,15.93,3.1845,0.109,1.0189
186,22.3699,0.0219,0.1013,5.3468,648.8,8.7879,250.474,15.9,22.7173,0.222,0.8556
187,42.2381,0.0132,0.0759,5.0961,383.1325,8.6309,262.136,15.77,-12.1527,0.083,1.148
188,25.6635,0.0264,0.084,4.7428,468.1551,8.7646,272.624,15.76,2.32,0.126,0.685
189,23.1222,0.0217,0.0323,5.0348,574.7573,8.8973,277.982,15.69,0.7864,0.091,0.6796
190,30.222,0.0202,0.0824,3.3746,46.5084,8.2914,268.894,16.01,-2.4818,0.111,0.6385
191,41.5043,0.0153,0.0366,8.5107,76.3533,9.1784,264.188,15.87,9.3336,0.057,0.7898
192,36.741493549895,0.0316,0.0993,8.6072,565.1852,9.2362,262.1988843360208,15.72,2.0427,0.098,0.9087
193,22.2242,0.0163,0.1017,3.6629,960.2041,8.4896,264.272,15.93,2.43,0.092,0.9735
194,24.4119,0.0216,0.0929,7.5994,220.8623,9.308,267.28,15.95,0.3036,0.043,1.0078
195,25.4657,0.0241,0.1017,6.4316,601.8237,8.9191,264.272,15.93,0.2464,0.078,0.8859
196,26.114,0.0301,0.0621,6.5857,408.7193,8.3179,258.346,15.78,1.2691,0.199,0.6257
197,26.9505,0.0261,0.0852,4.4168,97.3585,9.0776,262.98,15.77,0.2818,0.108,0.5888
198,32.7145,0.0225,0.1062,6.5365,0.0,8.7548,264.272,15.71,-0.9236,0.154,0.7954
199,21.6961,0.0326,0.0803,5.5785,328.8317,8.6406,251.098,15.83,5.3782,0.151,0.8235
200,23.7588,0.033,0.0323,7.4993,42.0455,8.9541,264.39,15.8,0.8045,0.199,0.4749
201,26.5186,0.0212,0.0875,6.8146,622.6475,8.6695,272.358,15.82,0.42,0.133,0.8616
202,24.5318,0.0216,0.0328,7.9017,470.6412,9.4749,264.272,15.71,2.8236,0.143,0.9525
203,22.9188,0.0277,0.0337,2.8024,886.2222,8.0787,264.272,15.462468381898525,1.3282,0.147,0.6644
204,22.1064,0.0247,0.0662,6.7038,109.3286,8.5407,266.33,15.67,1.9936,0.108,0.4382
205,23.8635,0.0366,0.0328,3.1843,73.0575,9.3868,271.406,15.62,2.5855,0.095,0.8198
206,31.6904,0.0411,0.0823,6.6161,469.5652,8.6829,269.33,15.9,16.4073,0.127,0.7158
207,19.9232,0.0247,0.0871,5.5553,437.5661,8.572,266.086,15.8,6.6827,0.154,0.9238
208,23.8635,0.0205,0.0848,4.2813,286.1981,9.5713,261.87027360687415,15.9,2.8245,0.092,0.7928
209,16.8961,0.0169,0.0896,3.2839,236.6294,8.3588,247.666,15.8,7.3164,0.096,0.713
210,18.8096,0.0205,0.082,5.7825,534.8624,8.7851,264.716,15.99,7.0709,0.108,0.4389
211,29.6277,0.0192,0.0814,5.4237,334.8837,8.8105,267.884,15.71,-2.5436,0.152,0.4817
212,22.1063,0.025918970155865195,0.0977,3.6741,336.5028,8.5266,249.402,15.88,4.6327,0.173,0.9725
213,28.2022,0.0196,0.0664,5.2008,326.9631,8.5615,251.508,15.94,-0.6936,0.055,0.832
214,29.2332,0.0122,0.0652,6.4924,282.4313,8.742122137654304,249.254,15.83,-0.9409,0.071,0.7681
215,36.1696,0.0163,0.0356,5.4535,54.8991,8.3675,264.272,15.73,-5.3264,0.117,0.6268
216,21.0159,0.020520887430238915,0.0818,4.0832,349.0208192464972,8.5494,256.698,15.93,2.8009,0.041,0.7865
217,37.0555,0.0176,0.0969,6.8752,391.2568,8.5405,261.31326859161874,15.82,-10.6036,0.108,0.9059
218,34.578,0.0272,0.0747,6.2047,656.93,9.2291,264.272,15.92,-5.9045,0.099,0.811
219,32.6371,0.0238,0.1005,3.8697,0.0,8.941,259.108,15.56,-4.7682,0.089,1.026
220,34.6022,0.0341,0.0746,8.285,158.6943,9.2007,243.178,15.79,12.8982,0.13182590929167404,0.7015
221,20.0533,0.0165,0.0929,9.0309,561.0487,8.5135,261.95457684539906,15.85,5.65,0.132,1.0393
222,26.314,0.0264,0.1104,4.2645,0.0,9.4749,264.272,15.56,0.6055,0.074,0.9525
223,26.5379,0.0208,0.0848,6.679,310.4231,8.7867,264.272,15.75,1.0291,0.137,0.78
224,28.3035,0.0228,0.1187,2.7794,0.0,8.8581,260.832,15.77,-2.5345,0.115,0.6373
225,19.1593,0.0116,0.0946,8.8334,314.1104,9.3998,262.30452652658727,15.83,27.3,0.125,0.596
226,24.6278,0.0211,0.1055,4.1438,440.1015,8.6472,266.612,15.6,1.7018,0.108,0.7611
227,27.0311,0.0243,0.0851,2.7758,344.7661,9.0639,264.272,15.69,-3.01,0.137,0.9091
228,38.8982,0.013,0.0779,5.493487605558396,416.6855,8.821581127734186,262.644,15.83,5.03,0.068,0.7584
229,22.8831,0.0172,0.0935,4.2573,691.6479,8.6556,263.936,15.74,0.2336,0.047,0.6163
230,27.6339,0.0151,0.0841,2.2725,343.0178,8.4278,265.89,15.77,-1.79,0.073,0.7558
231,29.5672,0.0273,0.1104,4.4714,0.0,9.065,251.418,15.72,-0.1882,0.163,0.8452
232,31.7775,0.0236,0.1088,4.1335,629.4985,8.5735,264.272,15.93,-3.9509,0.137,0.9075
233,38.0547,0.0175,0.0823,6.9918,447.8873,8.5177,264.802,15.92,-8.4836,0.093,0.8384
234,20.9881,0.0381,0.097,4.6953,582.5933,8.8505,261.49294724494223,15.77,3.88,0.108,0.687
235,27.7301,0.0184,0.077,4.7511,490.3401,8.8249,261.714,15.9,0.6782,0.125,0.6302
236,15.7033,0.0242,0.0894,6.0735,116.2221,8.9562,259.102,15.86,5.7945,0.061,0.9444
237,24.9562,0.023693130340645477,0.1104,6.6138,351.5244792207404,8.7164,264.272,15.76,1.5645,0.087,0.8569
238,13.5705,0.0272,0.0901,4.3849,253.1172,9.0061,268.032,15.82,6.8491,0.021,0.5374
239,24.1408,0.0284,0.07670494336501277,5.8227,204.796,9.0744,264.272,15.73,4.9336,0.14,0.4782
240,30.1925,0.0203,0.1033,6.381,308.4938,8.6611,260.564,15.71,-3.8655,0.127,0.7719
241,21.8247,0.011,0.0776,5.7213,320.0,9.094,242.286,15.8,21.7573,0.09,0.7613
242,23.8107,0.028,0.0686,3.7079,0.0,8.6544,264.272,15.65,1.7318,0.2,0.6641
243,31.8429,0.033,0.1017,3.7167,496.2372,8.58,273.346,15.79,-5.52,0.176,0.684
244,25.0547,0.0197,0.084,3.0271,739.8844,8.8581,264.272,15.65,-0.6327,0.11,0.6373
245,21.0858,0.0247,0.1047,4.8457,248.3803,8.2638,247.852,15.72,5.1773,0.107,0.9726
246,24.6357,0.0162,0.105,5.4141,447.3532,8.6005,263.458,15.91,1.1527,0.109,1.1248
247,29.8877,0.0163,0.1088,2.8331,0.0,8.5862,251.872,15.71,-2.5345,0.135,0.9332
248,31.4055,0.0132,0.0569,4.9627,451.9802,8.2061,281.27,15.66,-3.9618,0.085,0.4744
249,24.3734,0.0257,0.05789863988748012,7.0696,293.1584,9.088,264.272,15.84,0.7,0.065,0.481
250,30.1905,0.0205,0.0272,7.2043,51.2821,8.6024,264.272,15.73,-1.8045,0.206,0.5329
251,14.406,0.0263,0.1004,3.1529,489.7467,9.5642,261.2300680790994,15.79,11.16690778288644,0.14,0.5593
