,feature_66,feature_349,feature_427,feature_442,feature_133,feature_461,feature_3,feature_299,feature_60
92,18.6295,0.0193,1.4069,0.745,2.1996,28.2506,2173.4889,0.0697,5.069099999999999
93,13.8957,0.021,1.6695,0.8435,2.2697,14.2373,2173.4556,0.038,11.290900000000004
94,28.0428,0.0151,0.557,0.7032,2.3936000000000006,38.1751,2187.4111,0.0539,-2.6109000000000004
95,26.435400000000005,0.012700000000000001,0.7473,0.7643,2.2937,9.9594,2216.4778,0.0536,-0.3736000000000004
96,29.5723,0.0204,0.7797,0.9078999999999999,2.3289,32.6244,2200.0666,0.0413,-1.1391
97,30.6875,0.019780000000000002,0.6728,0.8229,2.2555,17.566,2195.4444,0.0367,-4.99
98,27.7301,0.0176,1.4506,0.7611,2.2915,24.7655,2182.4111,0.0554,-0.9091
99,25.4759,0.022600000000000002,0.9417999999999999,0.9726000000000001,2.3481,25.6097,2211.7222,0.0824,1.8163999999999993
100,25.02,0.0262,1.7596999999999998,0.7928,2.3099000000000003,48.6567,2186.9889,0.0394,0.12269999999999892
101,27.5264,0.0125,1.5321,0.8689999999999999,2.2588,13.3724,2170.9667,0.0525,0.8744999999999997
102,28.5851,0.0142,0.4657,0.46599999999999997,2.2725,21.8978,2227.2444,0.0921,-1.0181999999999984
103,26.336,0.0189,0.5311,1.062,2.3177,44.6147,2218.0555,0.030699999999999998,0.3036000000000008
104,21.0498,0.026,1.4331,0.6163,2.2673999999999994,40.55819999999999,2223.0444,0.0881,2.0509000000000013
105,24.8429,0.0352,0.6266,1.0551,2.4244,41.80409999999999,2184.8778,0.0573,22.792699999999996
106,20.9393,0.0202,0.9016999999999998,0.6222,2.4213999999999998,14.7718,2162.7556,0.0338,4.146400000000002
107,23.867399999999996,0.05582851324912265,0.6247,0.6796,2.2949,35.9083,2203.1667,0.0341,0.32449999999999923
108,17.735,0.0183,0.5238,0.9639,2.3672,20.4625,2178.6889,0.0231,6.152700000000003
109,49.01150224566694,0.0249,1.6916,0.8556,2.4,17.4387,2179.0445,0.0706,-1.8473
110,26.254,0.0202,1.2856,0.8133,2.4073,16.3298,2136.4111,0.0489,-1.6436000000000006
111,22.9551,0.0171,0.8812,0.593,2.2821,17.0104,2227.9778,0.0229,2.298200000000001
112,23.7582,0.0395,0.5256,0.6641,2.3471,28.6509,2178.1444,0.0438,23.8864
113,20.0076,0.014600000000000002,0.7915,0.9273999999999999,2.2673999999999994,23.5536,2223.0444,0.0659,3.8109000000000015
114,36.3451,0.0195,1.272,0.3973,2.3079,29.2547,2213.2889,0.0661,-6.739999999999998
115,26.3682,0.0253,1.2353,0.7852,2.2789,25.2926,2290.033600283384,0.077,2.2618
116,22.7319,0.0136,0.4244,1.0918,2.2728,32.1755,2155.6333,0.0561,1.9244999999999992
117,23.5781,0.0175,1.1499,0.5779,2.2474,50.570699999999995,2172.3111,0.0666,-0.44089999999999885
118,17.7542,0.0432,1.4744,0.8446,2.3596000000000004,28.5726,2265.1889,0.0823,28.422700000000003
119,22.2504,0.021800000000000003,2.7748,0.5478,2.3984,27.1007,2199.6334,0.0176,2.4209
120,29.1501,0.0294,1.4873,1.0135,2.3296,20.4275,2183.1,0.0572,-0.8100000000000006
121,18.289440000000003,0.0153,1.2939,0.7093,2.3883,14.3206,2212.2578000000003,0.0534,5.140199999999998
122,49.01150224566694,0.0237,1.6353,0.7574,2.3407,30.6327,2224.4778,0.0332,-17.9336
123,25.117199999999997,0.0245,1.3654,0.593,2.4151,10.4895,2170.7444,0.0465,-0.7155000000000012
124,23.5582,0.028499999999999998,0.5748,0.8342999999999999,2.3099000000000003,30.2383,2218.5778,0.0945,4.1509
125,22.513,0.0171,0.4496,1.1213,2.2527,15.934899999999999,2215.1778,0.030499999999999996,3.967299999999997
126,28.6073,0.026099999999999998,0.4115,0.5779,2.2631,52.7697,2180.5556,0.073,-3.650000000000001
127,30.1818,0.0197,0.8449000000000001,0.8159,2.3495,35.9372,2159.0556,0.0559,-1.9854999999999985
128,32.1774,0.012200000000000003,1.9126999999999998,0.6268,2.2711,22.441,2205.5,0.0268,-3.880000000000001
129,20.2515,0.0248,1.0177,0.8159,2.4201,19.7246,2203.4556,0.0389,5.8045
130,27.0475,0.0284,1.1538,1.0541,2.3883,22.3774,2110.3994505613423,0.0804,-0.9945000000000008
131,33.7771,0.0224,1.3867,0.7477,2.2989,28.9328,2194.5889,0.0425,-4.663599999999999
132,46.922700000000006,0.028299999999999995,0.9767,0.9835999999999999,2.3456799999999998,48.08089999999999,2172.3666,0.0344,-19.1518
133,23.112000000000002,0.0222,0.3917,0.9048,2.2588,22.8954,2210.2778,0.1053,3.250899999999999
134,20.9574,0.03112570264982453,1.0549,0.9174999999999999,2.2877,10.9048,2195.1,0.0225,2.3317999999999994
135,19.9951,0.014600000000000002,2.4481,0.8235,2.3038,49.47679999999999,2197.2667,0.0519,5.401800000000002
136,25.2645,0.0156,0.5565,0.811,2.3978,46.534699999999994,2218.0555,0.0559,-0.5691000000000014
137,49.01150224566694,0.0362,1.4959,0.7574,2.3073,39.3922,2205.2222,0.0828,-25.7627542486036
138,29.012,0.023999999999999997,3.5347,0.7643,2.2771,23.6161,2179.0778,0.0653,-1.0573000000000006
139,36.283,0.0195,1.4018,0.6163,2.2216,24.4516,2173.4889,0.029499999999999995,-6.876399999999999
140,21.9929,0.0164,0.9596999999999999,0.7139,2.2802,14.9653,2224.6778,0.0358,2.8136000000000014
141,30.900900000000004,0.0307,1.6516,0.9174999999999999,2.3021,16.8014,2187.9889,0.0554,-3.724499999999999
142,26.377099999999995,0.0342,1.2486,0.7477,2.3161,56.016099999999994,2198.7222,0.0357,-1.2182000000000013
143,37.8425,0.0245,1.5108,0.573,2.2705,36.8197,2207.9555,0.0933,-5.680000000000001
144,24.149499999999996,0.0372,1.177,0.7532,2.2931,31.673799999999996,2207.1,0.0334,1.2517999999999998
145,24.1581,0.0229,0.6995,0.573,2.2705,12.7454,2231.0555,0.0767,-0.11450000000000062
146,27.7378,0.0243,1.507,0.7507,2.3128,19.3787,2177.3222,0.049300000000000004,19.5609
147,28.7957,0.0293,1.6801,0.6787,2.2809,68.0777,2207.9555,0.0522,-3.7673000000000005
148,28.475399999999997,0.0291,1.0482,0.9588,2.3063,17.8529,2242.8555,0.0526,-3.6855000000000016
149,22.8177,0.022,0.9541000000000001,0.3963,2.3301,14.5404,2201.0667,0.0559,3.3918000000000013
150,28.2316,0.012800000000000002,1.145,1.0186,2.4196000000000004,21.2922,2266.8333,0.0513,-2.5035999999999996
151,30.5545,0.0293,1.687,0.9683,2.298,29.1167,2243.7778,0.0407,16.2418
152,45.4755,0.0386,1.6433,1.0459,2.3997,12.3355,2221.9444,0.26139832709983857,4.660900000000002
153,46.7625,0.0169,1.5114,0.7584,2.3237,28.5384,2166.5222,0.0734,1.5882000000000003
154,22.8392,0.0187,1.8575,0.7059,2.298,19.9947,2177.3222,0.091,24.14
155,24.719199999999997,0.0239,0.7827,0.7928,2.2928,36.2621,2197.2667,0.0523,0.15179999999999882
156,39.8719,0.024400000000000005,1.4282,0.7524,2.3314,39.616299999999995,2171.8111,0.0458,8.0636
157,21.6833,0.037,1.725,0.5955,2.2764,34.1207,2196.2111,0.029999999999999995,25.0836
158,21.4549,0.0145,1.1178,0.577,2.4201,15.739800000000002,2146.9111,0.0678,3.2655000000000007
159,22.4948,0.0191,1.1846,0.5194,2.2892,25.7881,2221.3667,0.0853,2.200899999999999
160,33.5324,0.0186,0.6766,1.1623,2.3884,32.3429,2187.7888,0.0945,-6.640899999999999
161,31.622,0.026399999999999996,1.1462,0.8615999999999999,2.2553,37.1455,2180.5556,0.0571,-3.704500000000001
162,29.1444,0.0221,1.068,0.5377,2.2697,22.8834,2200.7333,0.0169,-2.629999999999998
163,27.4264,0.0143,0.61,0.7677,2.4349,17.3039,2249.2556,0.0362,-2.7282000000000006
164,23.9846,0.0213,0.9771,0.9048,2.2616,22.4885,2191.1333,0.0796,2.6718000000000015
165,23.2147,0.026399999999999996,0.4391,0.8882999999999999,2.2909,23.7894,2235.0556,0.064,1.0044999999999997
166,21.8556,0.0151,1.5403,0.7532,2.2859,12.0051,2195.1,0.0321,1.6018000000000008
167,27.0269,0.0462,2.4842,0.7408,2.3715,24.4849,2238.5444,0.0575,20.7209
168,30.498700000000003,0.0203,0.5555,0.9332,2.4167,26.3999,2200.2,0.0501,-3.125500000000002
169,18.3248,0.0289,1.3887,0.6576,2.3025,31.3137,2178.0778,0.0495,4.099099999999998
170,34.2074,0.0158,1.1199,0.8858999999999999,2.2634,34.943,2211.6,0.0667,-6.339099999999999
171,20.7886,0.0277,0.587,0.768,2.3099000000000003,18.9777,2196.8,0.054,6.245500000000003
172,39.6865,0.0405,1.7284,0.7162,2.3403000000000005,24.1781,2196.6555,0.0953,10.2109
173,20.1161,0.0371,1.261,1.0959,2.3403000000000005,19.0156,2196.6555,0.051,26.7745
174,25.9809,0.014000000000000002,1.126,1.0541,2.4108,28.9769,2189.3556,0.028999999999999998,-0.7244999999999985
175,25.105499999999996,0.024699999999999996,0.5593,0.9066,2.2954,24.2878,2181.1889,0.024299999999999995,-0.2708999999999995
176,37.5213,0.0328,1.3533,0.7524,2.3132,52.376799999999996,2197.2333,0.0601,10.895500000000002
177,17.4684,0.0162,0.5947,0.8446,2.3471,22.5632,2239.4223,0.0636,29.1918
178,26.7205,0.0177,1.2194,0.8858999999999999,2.2596,19.0341,2218.6223,0.0779,-1.090899999999999
179,24.6207,0.0209,1.429,0.7277,2.2711,26.5172,2195.9778,0.0478,-0.5654999999999999
180,29.7075,0.015,1.3251,0.8146,2.2967,16.6937,2167.2,0.0193,-2.8818
181,47.3811,0.0296,0.6224,0.9059,2.3078,29.6847,2178.7333,0.0588,3.1135999999999973
182,34.3077,0.0296,1.3425,0.9276000000000001,2.292,32.7019,2243.8556,0.0412,-7.0082
183,24.027600000000003,0.0207,1.2937,0.6385,2.2825999999999995,11.5422,2236.1111,0.0989,3.0718000000000005
184,25.574699999999996,0.0269,1.3582,0.7852,2.2809,13.0968,2209.6667,0.0435,-1.5036000000000016
185,22.1925,0.0182,1.4507,1.0189,2.3453,8.4841,2236.0667,0.0492,3.1845000000000008
186,22.3699,0.021900000000000003,0.948,0.8556,2.3194,56.8733,2214.7111,0.1044,22.7173
187,42.2381,0.013199999999999998,0.8327,1.148,2.3378,25.3602,2181.5111,0.0367,-12.1527
188,25.6635,0.026399999999999996,1.6932,0.685,2.2569,41.05479999999999,2203.4445,0.059000000000000004,2.32
189,23.122199999999996,0.0217,1.5101,0.6796,2.2732,20.1254,2173.2778,0.0425,0.7864000000000011
190,30.222,0.0202,1.42,0.6385,2.212,31.675399999999996,2173.2778,0.0456,-2.4818000000000007
191,41.5043,0.0153,0.9558,0.7898,2.3313,24.2753,2183.4333,0.026,9.333600000000002
192,48.6919,0.0316,1.4775,0.9087,2.3314,32.8168,2139.2667,0.0521,2.0426999999999995
193,22.2242,0.0163,0.8521000000000001,0.9735,2.3453,28.3738,2184.8889,0.0405,2.429999999999999
194,24.4119,0.0216,1.9183,1.0078,2.3401,40.8202,2233.1556,0.018,0.3036000000000008
195,25.465699999999995,0.0241,1.036,0.8858999999999999,2.4023,29.1183,2226.0667,0.0322,0.24639999999999965
196,26.114,0.0301,0.9145,0.6257,2.3207,41.921099999999996,2181.0444,0.0834,1.2691
197,26.9505,0.026099999999999998,1.1351,0.5888,2.3162,18.6318,2141.0667,0.0507,0.2817999999999989
198,32.7145,0.0225,1.0438,0.7954,2.2647,16.3655,2202.3556,0.0682,-0.9236000000000009
199,21.6961,0.0326,0.49899999999999994,0.8235,2.3834,58.21529999999999,2197.6444,0.062,5.378200000000003
200,23.7588,0.033,1.1126,0.47490000000000004,2.2392,17.0777,2203.1667,0.0832,0.8045000000000002
201,26.518599999999996,0.0212,1.0423,0.8615999999999999,2.3883,29.9729,2228.7222,0.0618,0.42000000000000043
202,24.5318,0.0216,1.4033,0.9525000000000001,2.2959,20.4165,2180.8889,0.0613,2.8236000000000003
203,22.9188,0.0277,0.6153,0.6644,2.3479,28.261,2232.0778,0.0694,1.3282
204,22.1064,0.024699999999999996,1.1443,0.4382,2.349,13.0839,2194.8,0.0443,1.9935999999999985
205,23.8635,0.0366,1.416,0.8197999999999999,2.2949,29.2584,2200.1222,0.0452,2.5855000000000006
206,31.6904,0.0411,1.5751,0.7158,2.3038,35.1736,2185.8111,0.0542,16.4073
207,19.9232,0.024699999999999996,1.1092,0.9237999999999998,2.2989,37.1538,2218.8778,0.0678,6.682700000000002
208,23.8635,0.0205,0.7485,0.7928,2.307,58.2877,2176.6334,0.0443,2.8245000000000005
209,16.8961,0.0169,0.589,0.713,2.2989,35.2149,2188.7111,0.0435,7.316399999999998
210,18.8096,0.0205,1.4645,0.4389,2.2773,25.2232,2234.5222,0.0484,7.070900000000002
211,29.6277,0.0192,1.3408,0.4817,2.2749000000000006,29.7269,2221.9778,0.0635,-2.5435999999999988
212,22.106300000000005,0.05582851324912265,0.6104,0.9725,2.295,25.3517,2208.4444,0.0772,4.632699999999999
213,28.202199999999998,0.0196,0.8961,0.832,2.3289,41.585899999999995,2200.0666,0.029299999999999996,-0.693600000000001
214,29.233200000000004,0.012200000000000003,0.5862,0.7681,2.3503,36.5919,2159.0556,0.0349,-0.9409000000000011
215,36.1696,0.0163,0.7666,0.6268,2.2732,22.2316,2192.1889,0.0481,-5.326400000000001
216,21.0159,0.024279999999999996,0.8832000000000001,0.7865,2.3124,22.3216,2210.3556,0.0188,2.8009000000000013
217,37.0555,0.0176,0.5426,0.9059,2.3144,25.934,2197.6778,0.0475,-10.6036
218,34.578,0.0272,2.3536,0.811,2.2881,16.3975,2218.5778,0.0447,-5.9045
219,32.6371,0.0238,0.7727,1.026,2.2982,43.098,2177.4333,0.0373,-4.768199999999999
220,34.6022,0.0341,0.8832999999999999,0.7015,2.3954000000000004,47.81239999999999,2221.9444,0.26139832709983857,12.898199999999996
221,20.0533,0.0165,0.7133,1.0393,2.2909,26.3366,2235.0556,0.0564,5.650000000000003
222,26.314,0.026399999999999996,0.9055,0.9525000000000001,2.2982,19.1275,2192.7556,0.0339,0.6054999999999993
223,26.5379,0.0208,1.4885,0.78,2.3259,25.725,2230.7555,0.059000000000000004,1.029100000000001
224,28.3035,0.022799999999999997,0.7743,0.6373,2.2631,34.0106,2210.2778,0.0548,-2.5345000000000004
225,19.1593,0.0116,1.5638,0.596,2.3834,21.2653,2185.9333,0.0513,27.3
226,24.6278,0.0211,1.1976,0.7611,2.3138,41.1932,2137.6111,0.0505,1.7018000000000004
227,27.031100000000002,0.0243,0.8222,0.9091,2.4172,20.6644,2178.5889,0.0612,-3.0099999999999993
228,38.8982,0.013,1.7323,0.7584,2.3248,14.6482,2166.5222,0.028399999999999998,5.03
229,22.8831,0.0172,1.2968,0.6163,2.2939,24.8632,2189.6778,0.0194,0.2336000000000013
230,27.633900000000004,0.0151,1.174,0.7558,2.2631,30.217200000000002,2216.5,0.0313,-1.7900000000000005
231,29.5672,0.027299999999999998,0.5358,0.8451999999999998,2.2604,11.786,2177.0333,0.0703,-0.18819999999999987
232,31.7775,0.0236,0.6779,0.9074999999999999,2.4023,21.0376,2231.6111,0.0625,-3.9509000000000003
233,38.0547,0.0175,1.697,0.8384,2.2881,24.9655,2224.0,0.0401,-8.4836
234,20.9881,0.0381,0.4833,0.687,2.3132,32.7596,2205.2222,0.0443,3.8799999999999972
235,27.7301,0.0184,1.2029,0.6302,2.3179,30.8126,2172.9778,0.0569,0.6781999999999998
236,15.7033,0.024200000000000003,0.9953999999999998,0.9444,2.418,57.6061,2192.3778,0.03139999999999999,5.794500000000001
237,24.9562,0.02434,1.0296,0.8569,2.2868,19.8777,2167.4222,0.036,1.5644999999999993
238,13.5705,0.0272,0.9166000000000001,0.5374,2.3984,20.2307,2208.6556,0.0098,6.849099999999997
239,24.1408,0.0284,0.8871,0.4782,2.2729,20.8626,2206.4,0.0603,4.933599999999998
240,30.1925,0.0203,0.9428999999999998,0.7719,2.2647,24.0438,2194.9556,0.0541,-3.8655
241,21.8247,0.011,0.5923,0.7613,2.3997,57.7848,2138.8778,0.039,21.7573
242,23.810699999999997,0.028000000000000004,1.9110000000000003,0.6641,2.2445,36.9884,2192.5556,0.083,1.7318000000000007
243,31.842899999999997,0.033,1.7271,0.684,2.2527,31.3965,2215.5111,0.088,-5.52
244,25.0547,0.0197,0.5866,0.6373,2.2445,31.8031,2247.3666,0.04660000000000001,-0.6327000000000002
245,21.0858,0.024699999999999996,0.45170000000000005,0.9726000000000001,2.4073,32.2595,2189.8778,0.0472,5.1773
246,24.6357,0.0162,1.2765,1.1248,2.2697,24.0418,2163.5889,0.0483,1.1527000000000003
247,29.8877,0.0163,0.5368,0.9332,2.4167,24.2244,2219.7667,0.0571,-2.5345000000000004
248,31.4055,0.013199999999999998,1.6067,0.47439999999999993,2.2757,22.8614,2192.1889,0.0409,-3.9617999999999998
249,24.373399999999997,0.0257,0.87,0.481,2.2673999999999994,32.5922,2210.8556,0.026999999999999996,0.6999999999999986
250,30.1905,0.0205,1.6506,0.5329,2.2544,24.3754,2187.3444,0.0898,-1.8045000000000013
251,14.406000000000002,0.0263,2.0383,0.5593,2.3038,43.51199999999999,2243.7778,0.0576,28.400899999999996
252,30.3384,0.0156,1.33,0.9186,2.3079,23.911,2208.9,0.0679,-3.192699999999999
253,19.7743,0.0175,2.3024,0.8735,2.3592,34.3099,2220.7111,0.0444,27.7364
254,26.841,0.0251,1.0179,1.1638,2.2728,24.5904,2155.6333,0.0249,-0.7036
255,30.0271,0.0184,1.197,0.7337,2.2474,42.86039999999999,2213.9111,0.0442,-4.2326999999999995
256,39.587,0.0392,0.9742,0.7584,2.4153,10.6601,2206.5112,0.0485,6.739100000000001
