,feature_1,feature_20,feature_22,feature_34,feature_60,feature_116,feature_122,feature_130,feature_131,feature_206,feature_320,feature_337,feature_461,feature_511
54,2950.0,12.4743,-4173.970024483161,9.1784,5.338199999999997,779.8,15.72,-0.04729999999999975,0.7304,9.26,10.6706,9.7353,25.2808,56.47059999999999
55,2997.15,12.4841,-6310.25,8.5987,1.6373000000000009,811.2332,15.74,-0.04729999999999975,0.6887,8.83,11.351100000000002,10.2277,35.497,24.6154
56,3058.6,12.4618,-5490.25,9.754,2.969100000000001,744.2807,15.92,-0.0946000000000002,0.7436,5.07,10.288700000000002,9.4876,16.6688,67.0391
57,2940.26,12.4743,-5273.0,8.5855,-1.0991000000000004,723.0805,15.619999999999997,0.14189999999999994,0.7697,8.97,6.6419,8.0304,18.1084,35.2423
58,3053.49,12.5894,-5427.75,8.7994,2.9518,732.0802,15.87,-0.9461000000000002,0.8243999999999999,7.15,11.0799,10.3095,13.4574,42.4178
59,3035.75,12.47,-6439.0,8.5177,-10.37,695.9574,15.820000000000002,-0.04729999999999975,0.6751,6.909999999999999,10.6012,9.4337,42.3395,44.3497
60,3017.39,12.276893646663098,-5250.75,8.2395,1.3444999999999991,796.4259,15.76,-1.2290000000000003,0.7906000000000001,5.94,10.2987,13.689999596311086,20.9694,34.4322
61,2978.81,12.4555,-5153.25,8.1728,1.1664000000000005,704.2686,15.733999999999998,-1.43704,0.70486,5.33,6.447600000000001,7.9584,37.7546,54.833
62,2994.22,12.5412,-5359.25,8.6544,0.18729999999999974,770.2,15.8,-2.033,0.8826,5.2,7.1809,8.5,18.1433,27.8134
63,3040.34,12.5222,-5575.25,8.6397,0.48359999999999936,790.0665,15.87,-0.4258000000000001,0.7784999999999999,5.95,6.917299999999999,9.5519,20.4401,102.9126
64,3171.54,12.499,-6029.0,8.322,4.080900000000001,712.0192,15.790000000000001,-1.986,0.8529,4.87,8.9913,13.689999596311086,30.104300000000002,31.7181
65,2884.74,12.4761,-4173.970024483161,9.2007,18.3936,762.9077,15.96,-0.4730999999999999,0.8093,6.28,6.9612,7.4833,25.904999999999998,60.1156
66,3045.07,12.4349,-5371.25,8.3331,1.2808999999999988,754.992,15.649999999999999,-0.5677000000000001,0.6697,6.47,8.7815,8.5052,26.564899999999998,41.9175
67,3085.57,12.5302,-5932.0,8.7994,0.5682000000000003,761.0258,15.87,-0.9461000000000002,0.8243999999999999,11.19,11.6452,10.5813,10.8607,36.7722
68,2954.36,12.4896,-6383.75,9.5713,8.095500000000003,740.0678,15.74,0.5203999999999996,0.698,10.23,9.1487,8.6057,46.4202,33.8425
69,2908.47,12.5722,-5377.0,9.088,-1.970000000000001,707.236,15.820000000000002,1.6550000000000002,0.8137,4.15,7.335099999999999,7.5909,22.1334,27.8652
70,3031.9,12.4743,-5393.25,8.8249,-8.2255,768.9496,15.791999999999998,-0.5671599999999998,0.7994600000000001,7.58,5.171,7.2231,35.7201,76.815
71,3084.23,12.5488,-5692.5,8.6544,-0.7500000000000014,773.5931,15.749999999999998,-3.025,0.562,8.49,8.4755,8.8828,43.5382,57.1429
72,2914.04,12.4647,-5326.5,8.6472,0.16269999999999873,673.5806,15.780000000000001,1.4190000000000003,0.821,4.89,4.467,8.5926,22.2221,35.2941
73,2993.48,12.4759,-6453.75,9.996400000000001,-1.9555000000000007,704.7626999999999,15.8,-0.23650000000000015,0.7527,10.52,5.049799999999999,9.264,20.3639,114.5263
74,2990.46,12.4245,-5175.5,8.7538,-1.3018,753.7796,15.56,-1.088,0.592,8.42,4.7613,8.8514,8.6169,50.9091
75,3064.81,12.5094,-5336.0,9.0425,-0.019099999999999683,758.1576,15.92,-0.0946000000000002,0.7436,9.75,6.861500000000001,8.844,31.2453,18.1303
76,3019.44,12.4363,-5305.25,9.1526,-2.0326999999999993,771.077,15.809999999999999,-1.2290000000000003,0.7189,7.01,4.8461,9.2033,42.9683,33.0312
77,3058.91,12.5106,-5548.25,8.8546,3.0981999999999994,732.2913,15.840000000000002,-2.647,0.8349000000000001,7.05,8.9793,9.6698,15.2398,25.3968
78,2963.26,12.5184,-5426.0,8.2963,-2.9608999999999988,779.7144,15.63,-0.8042000000000002,0.6534,10.81,4.6887,10.4322,41.0931,17.6991
79,3010.75,12.5145,-5329.25,8.8519,3.5436000000000023,722.1561,15.76,-2.033,0.8121,6.559999999999999,4.957499999999999,8.4183,36.1226,43.9407
80,2939.6,12.5302,-6447.25,8.5779,1.512699999999999,720.4036,15.96,0.04729999999999975,0.8162,12.38,10.651900000000001,10.7125,19.107,40.4669
81,2965.52,12.499,-5545.75,8.8132,1.1700000000000006,762.103,15.86,-0.4730999999999999,0.8318,6.389999999999999,8.842600000000001,10.4546,14.786900000000001,45.5516
82,3188.9,12.2981,-5439.25,8.9979,-0.8045,680.5773,15.72,-3.779,0.5708,7.99,9.9205,9.96,25.1543,61.2903
83,3025.81,12.4896,-5513.5,9.754,2.9899999999999993,749.6111,15.86,0.04729999999999975,0.7747,9.9,9.304600000000002,9.4448,28.115999999999996,20.6769
84,3049.19,12.4371,-6472.500000000001,8.6667,27.3427,741.6048,15.7,0.3310999999999997,0.7636,10.31,4.3737,6.2821,27.9613,85.7645
85,3033.11,12.3351,-5339.5,8.1161,0.6999999999999996,748.6221,15.74,-3.5429999999999997,0.6304,5.88,8.4733,7.9876,31.0537,48.9412
86,2917.09,12.6278,-5633.25,8.6013,10.9955,761.2689000000001,15.77,-0.04729999999999975,0.6586,13.97,9.2144,10.4214,27.265499999999996,64.6204
87,3072.41,12.5065,-5763.75,9.7324,1.7373000000000016,744.1361,15.72,-0.14189999999999994,0.6556,6.4,8.9392,8.3559,57.4597,53.4954
88,3041.23,12.5906,-5362.75,9.0121,-19.9927,727.6517,15.97,0.0,0.7987,10.01,7.3131,11.3172,36.4153,58.9474
89,3225.54,12.4018,-5663.5,8.8356,0.9573000000000002,695.0069999999998,15.95,0.5203999999999996,0.6778,8.32,9.374600000000001,10.4799,33.7616,63.4409
90,3052.31,12.402,-6408.75,8.9607,-3.3555,755.7527,15.92,-0.14189999999999994,0.8712,9.54,8.841300000000002,8.6267,18.5401,29.4372
91,2978.96,12.5661,-5434.25,8.8078,-0.6326999999999997,755.753,15.790000000000001,-2.08,0.8404999999999999,8.16,9.3188,9.2373,33.5782,26.1328
92,3075.05,12.4018,-5138.5,8.7782,5.069099999999997,766.8431,16.03,0.2837999999999999,0.7772,4.13,9.3547,12.461300000000001,28.250599999999995,43.9462
93,2949.82,12.5553,-5343.0,8.7994,11.290899999999999,748.9609,15.900000000000002,-0.7096,0.6802,15.560000000000002,9.1337,9.0149,14.2373,39.5062
94,3007.47,12.5429,-5621.0,8.5571,-2.6109000000000004,744.0963,15.85,-1.56,0.822,3.84,7.9677,8.2633,38.1751,31.7073
95,3158.88,12.5031,-5135.0,8.9635,-0.3736000000000005,686.1108999999999,15.930000000000003,-1.655,0.7591,8.67,10.7483,10.0215,9.9594,62.9108
96,2985.38,12.4618,-5750.0,8.6427,-1.1391000000000013,761.5121,15.92,-0.14189999999999994,0.8079999999999999,4.95,7.347600000000001,8.6943,32.6244,69.12
97,3183.63,12.5453,-5491.75,10.053779039737469,-4.99,767.2725,15.7,-0.8515,0.6102,6.33,8.523800000000001,9.3789,17.566,31.7101
98,3025.04,12.3869,-5160.75,8.6472,-0.9090999999999999,666.0704,15.56,-1.088,0.592,6.32,9.348300000000002,12.3647,24.7655,47.2761
99,3055.66,12.4769,-5763.0,8.2638,1.8164000000000011,710.4381000000001,15.7,0.0,0.7308,8.59,6.3553,7.5606,25.6097,46.0028
100,3037.81,12.4104,-6391.5,9.5713,0.12270000000000063,830.0360000000001,15.790000000000001,0.23650000000000015,0.6755,8.98,8.988200000000003,9.0885,48.6567,51.4745
101,3007.38,12.4724,-6409.5,8.5251,0.8745000000000008,785.3683999999998,15.88,-0.5203999999999996,0.7884,7.209999999999999,4.4974,6.8033,13.3724,47.4506
102,2945.9,12.4996,-5966.750000000001,8.7779,-1.0181999999999995,781.5384,15.749999999999998,-3.4960000000000004,0.5013,9.49,9.2908,7.7131,21.8978,38.6555
103,2940.72,12.448,-6259.5,8.8513,0.3035999999999997,805.4147,15.73,-0.2837999999999999,0.6834,9.79,8.2932,9.6205,44.6147,46.9294
104,2873.83,12.5439,-5445.25,8.6556,2.0508999999999995,849.5395000000001,15.88,-0.6149999999999999,0.7202,12.38,7.6645,9.068299999999999,40.5582,60.6593
105,2949.65,12.5506,-5707.5,9.0998,22.792700000000004,800.7777,15.73,0.0,0.8764,12.74,1.7179,8.0679,41.8041,132.85278293010546
106,3080.89,12.5663,-5618.75,8.5889,4.146400000000002,749.3277,15.619999999999997,0.14189999999999994,0.7697,12.08,9.806000000000001,10.0769,14.7718,62.7054
107,3202.9,12.6149,-5390.0,8.8973,0.32450000000000084,764.4798000000001,15.64,0.9461000000000002,0.7573,12.8,9.034100000000002,11.2336,35.9083,58.8556
108,2933.88,12.4655,-5487.25,8.6915,6.1526999999999985,794.1723,15.87,-0.23650000000000015,0.8116999999999999,3.86,8.793800000000001,8.6472,20.4625,54.8792
109,2954.1,12.6063,-5518.0,8.7879,-1.8473000000000004,635.5314000000001,15.790000000000001,0.0,0.8187000000000001,13.31,9.1161,9.9482,17.4387,108.9974
110,2953.41,12.601,-5539.5,8.2823,-1.643599999999999,730.4535,15.67,0.04729999999999975,0.7639,10.41,6.974800000000001,11.4066,16.3298,47.36
111,3059.68,12.4431,-5402.0,8.6799,2.298199999999999,666.0224,15.77,-2.175,0.8318,6.12,6.869500000000001,8.3461,17.0104,55.7971
112,3044.46,12.5849,-6599.25,9.1638,23.8864,742.1122,15.74,-0.3784000000000001,0.7429,5.27,6.3297,7.0601,28.650899999999996,83.3747
113,2997.84,12.5039,-5260.25,8.9605,3.810899999999998,697.2415,15.88,-0.6149999999999999,0.7202,7.53,4.3598,9.103,23.553599999999996,69.7789
114,2990.66,12.4839,-5415.25,9.7137,-6.740000000000001,739.5797,15.67,0.14189999999999994,0.7131,7.3,5.563999999999999,8.8419,29.2547,41.543
115,3026.86,12.5469,-5641.0,9.7571,2.261800000000001,806.0877,15.7,-0.0946000000000002,0.6815,12.5,9.129300000000002,10.7836,25.2926,39.8804
116,2990.72,12.448,-5803.0,8.5459,1.924499999999999,705.4618,15.92,0.23650000000000015,0.7287,6.76,8.7757,10.4447,32.1755,54.9102
117,3012.68,12.3578,-5125.75,8.3663,-0.4409000000000004,744.1667,15.749999999999998,-3.591,0.5882,8.97,8.3836,10.1734,50.5707,55.0265
118,3049.31,12.4882,-5497.75,8.7947,27.651774908140876,758.1528,15.71,0.04729999999999975,0.7388,9.77,1.7279,7.8403,28.5726,116.5829
119,3085.1,12.5967,-5451.75,9.0145,2.4208999999999996,723.6714,15.88,-0.14189999999999994,0.8106,9.46,9.833600000000002,12.7208,27.100699999999996,38.2222
120,3053.95,12.5351,-6310.25,8.6439,-0.8100000000000013,828.4183000000002,15.71,-0.6623,0.6852,17.847436190549466,9.2016,10.2449,20.4275,132.85278293010546
121,2982.4,12.3996,-5420.25,8.2981,1.68184,773.4788,15.840000000000002,-2.647,0.8349000000000001,6.3260000000000005,8.4086,8.97958,14.3206,24.3013
122,3072.73,12.5816,-6364.25,9.043,-17.9336,777.1834,15.809999999999999,-0.6149999999999999,0.7675,7.329999999999999,10.3165,9.9488,30.6327,103.8674
123,3026.07,12.5008,-5729.25,8.6799,-0.7154999999999991,765.8083999999999,15.820000000000002,0.04729999999999975,0.8343,3.19,7.411800000000001,9.0905,10.4895,34.7032
124,3105.49,12.4492,-5566.75,9.0622,4.150900000000001,625.3835,15.790000000000001,0.23650000000000015,0.6755,7.539999999999999,9.4701,8.926899999999998,30.238300000000002,122.7273
125,3045.11,12.5106,-6411.0,9.0811,3.9672999999999985,702.0264,15.74,-3.732,0.5833,8.13,8.613200000000003,8.8462,15.934899999999999,66.881
126,2978.57,12.5429,-5217.25,8.3663,-3.650000000000001,825.1554,15.77,-1.608,0.5812,7.34,9.8203,9.2383,52.7697,18.7755
127,2898.08,12.5094,-5329.0,8.7932,-1.9855000000000005,737.2486,15.790000000000001,0.7568999999999998,0.6627,11.23,9.6694,10.3473,35.9372,25.3968
128,3031.93,12.5214,-5153.5,8.3675,-3.8799999999999994,757.8104,15.73,-0.9461000000000002,0.7269,7.199999999999999,4.8735,7.3427,22.441,36.999
129,3057.65,12.3639,-5452.75,8.7932,5.804499999999998,776.768,15.59,0.2837999999999999,0.7879,11.8,9.9174,9.5384,19.7246,36.8825
130,3087.24,12.5049,-5477.5,8.287,-0.9945000000000006,641.7353,15.840000000000002,-2.647,0.8349000000000001,9.57,9.533700000000001,10.7729,22.3774,24.3115
131,3103.85,12.4049,-5592.75,9.996400000000001,-4.663599999999998,704.1983,15.790000000000001,-0.4258000000000001,0.7217,6.33,8.6784,7.0587,28.9328,42.6036
132,3023.86,12.4743,-6563.75,8.8388,-19.1518,757.9841999999999,15.834,-0.5390000000000003,0.77078,5.17,4.788,7.6365,48.0809,52.0179
133,2914.86,12.5376,-5508.75,8.6772,3.250900000000003,720.9188,15.92,-1.1349999999999998,0.8390999999999998,8.71,8.917200000000001,9.3674,22.8954,34.5158
134,2939.35,12.452,-6416.249999999999,8.1605,2.331799999999999,779.401,15.92,-0.14189999999999994,0.8712,8.42,11.205,11.6075,10.9048,40.0932
135,2972.78,12.4104,-6565.5,8.6406,5.4018,690.4501,15.83,-0.5677000000000001,0.6887,4.81,9.8302,9.1456,49.4768,94.6565
136,2908.11,12.4273,-6420.249999999999,9.2291,-0.5690999999999996,694.1121,15.7,0.6622999999999996,0.7914,4.89,9.4013,10.217,46.5347,76.6551
137,3048.73,12.6278,-5563.5,9.043,-21.830014838710813,673.1633,15.77,-0.04729999999999975,0.6586,8.89,10.826400000000001,10.3,39.3922,132.85278293010546
138,2984.68,12.276893646663098,-5055.5,8.9635,-1.057300000000001,659.4543,15.95,-0.5203999999999996,0.7232,4.89,10.983500000000001,9.8604,23.6161,62.7615
139,3016.93,12.4614,-5729.5,8.6556,-6.876399999999999,788.4272,15.930000000000003,-0.14189999999999994,0.7284,6.199999999999999,5.296399999999999,9.5795,24.4516,76.1221
140,3084.81,12.4078,-5195.75,9.131,2.8135999999999997,723.0611,15.749999999999998,0.7096,0.8543,8.45,8.5624,8.9504,14.965300000000001,30.7311
141,2976.92,12.521,-6193.999999999999,8.1605,-3.7244999999999986,766.662,15.71,0.0,0.6567,7.31,5.030499999999999,8.1948,16.8014,40.2721
142,3127.07,12.5106,-6411.75,9.996400000000001,-1.2182000000000008,729.0898,15.8,-0.23650000000000015,0.7527,7.780000000000001,9.286400000000002,9.5349,56.0161,54.3689
143,2981.72,12.4363,-5422.75,8.8215,-5.679999999999999,766.1776,15.8,0.04729999999999975,0.743,12.4,4.4051,10.1358,36.8197,26.4901
144,2968.78,12.6308,-6473.250000000001,8.6384,1.2518000000000011,810.743,15.619999999999997,-1.2290000000000003,0.7248,5.79,5.566299999999999,7.664700000000001,31.6738,50.7795
145,3084.17,12.7051,-5404.5,8.8215,-0.11450000000000121,815.1008,15.8,0.04729999999999975,0.743,7.970000000000001,5.0504,7.9019,12.7454,31.9202
146,2850.33,12.4337,-6426.500000000001,9.4832,19.5609,766.4387,15.85,-0.4258000000000001,0.7135,9.98,9.3192,9.1823,19.3787,63.621
147,3093.31,12.3858,-5656.75,8.3845,-3.7672999999999996,757.7294,15.780000000000001,-0.8042000000000002,0.7348,8.56,5.3388,8.7969,66.32594271826702,24.2152
148,3050.22,12.4673,-6234.5,8.5855,-3.6854999999999993,722.9924,15.92,-0.0946000000000002,0.7436,8.41,9.3344,8.6697,17.8529,36.036
149,3108.56,12.488,-6590.75,8.7696,3.391800000000001,717.5174,15.98,0.6149999999999999,0.8261,7.780000000000001,7.8228,7.4113,14.540399999999998,28.0193
150,3016.34,12.4002,-5062.25,8.7383,-2.5035999999999996,794.351,15.83,-2.505,0.7932,7.8999999999999995,5.188699999999999,8.834,21.2922,61.7391
151,3010.71,12.4469,-6277.749999999999,8.5788,16.2418,762.7615,15.8,0.4258000000000001,0.6909,9.07,5.065699999999999,8.3457,29.1167,43.739
152,2954.44,12.5037,-5073.25,8.7487,4.660899999999997,786.9781,15.76,0.14189999999999994,0.8434,6.309999999999999,10.8918,9.6351,12.3355,132.85278293010546
153,2938.41,12.4871,-5175.5,10.053779039737469,1.5882000000000012,759.6985,15.820000000000002,-0.14189999999999994,0.7304,4.34,5.1302,7.6708,28.538399999999992,67.8869
154,3008.84,12.46,-5242.25,9.1757,24.140000000000004,749.1421,15.8,0.4258000000000001,0.6909,12.26,8.870300000000002,8.313,19.9947,32.2078
155,2968.02,12.4492,-5064.0,9.5713,0.1518000000000012,816.0923,15.83,-0.3784000000000001,0.7463,4.32,9.613700000000001,8.8499,36.2621,47.5524
156,3109.01,12.6202,-4781.5,8.872,8.063599999999996,785.8987,15.72,-0.1891999999999997,0.7138,9.01,11.074200000000001,10.350499999999998,39.6163,56.7164
157,2928.84,12.5263,-6097.75,9.6234,25.083600000000004,725.8145,15.88,-0.5677000000000001,0.8038,12.1,10.628900000000002,10.5628,34.1207,67.9406
158,2961.73,12.5163,-5636.75,9.754,3.265500000000003,700.5112,15.59,0.2837999999999999,0.7879,10.49,10.0129,10.5092,15.739800000000002,132.85278293010546
159,3021.25,12.5596,-5422.25,8.8356,2.200899999999999,717.6064,15.72,-2.128,0.7931,6.07,9.4934,10.2964,25.788099999999996,31.8804
160,3182.35,12.5651,-5455.25,9.4336,-6.640899999999999,816.9353,15.809999999999999,-3.025,0.8090000000000002,4.46,7.9296,8.1453,32.3429,22.4168
161,2971.54,12.3578,-5339.0,8.6695,-3.7044999999999995,750.9169,15.72,-3.591,0.5949,10.29,10.1571,10.4902,37.1455,22.6562
162,2974.93,12.5351,-5628.0,8.7897,-2.63,756.3569,15.900000000000002,-0.7096,0.6802,7.3,10.710300000000002,9.9324,22.8834,67.7419
163,2950.97,12.5786,-5181.75,9.0942,-2.7281999999999993,757.7761999999999,15.76,0.0946000000000002,0.8046,4.24,7.351899999999999,8.974900000000002,17.3039,31.8756
164,3000.38,12.4692,-5604.5,8.6772,2.6717999999999993,729.4918,15.8,-1.797,0.5662,4.09,8.369100000000001,8.6083,22.4885,36.534
165,2973.55,12.448,-5669.75,8.9546,1.0044999999999986,641.4075,15.809999999999999,0.7568999999999998,0.7025,9.99,9.114200000000002,11.1602,23.789399999999997,49.5495
166,3051.1,12.6308,-6586.000000000001,8.6384,1.6017999999999994,849.7665,15.63,-0.8042000000000002,0.6534,5.43,7.077700000000001,7.782100000000001,12.0051,28.1938
167,2889.93,12.5078,-6205.0,8.6211,20.7209,747.5515,15.77,1.4190000000000003,0.8284,6.86,10.338300000000002,9.8145,24.484899999999996,63.3782
