,hyperparam,batch_size,epochs,activation,dropout_rate,neurons,train_cf_matrix,train_accuracy,train_f1,train_precision,train_recall,train_auc,train_log_loss,train_cohen_kappa_score,test_cf_matrix,test_accuracy,test_f1,test_precision,test_recall,test_auc,test_log_loss,test_cohen_kappa_score
0,"{'batch_size': 100, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 0.5}",100,10,linear,0.0,0.5,"[[218 540]
 [345 742]]",0.5203252032520326,0.626424651751794,0.5787831513260531,0.6826126954921803,0.48510582004160463,16.567614575668436,-0.030995045263197074,"[[ 78 215]
 [  7  14]]",0.2929936305732484,0.11199999999999999,0.0611353711790393,0.6666666666666666,0.4664391353811148,24.419682398463895,-0.011991521732818367
1,"{'batch_size': 100, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1}",100,10,linear,0.0,1.0,"[[330 428]
 [354 733]]",0.5761517615176152,0.652135231316726,0.6313522825150732,0.6743330266789328,0.5548446136033186,14.639385023588227,0.11133407984744503,"[[121 172]
 [  7  14]]",0.4299363057324841,0.13526570048309178,0.07526881720430108,0.6666666666666666,0.5398179749715586,19.689740463207023,0.017137061518553653
2,"{'batch_size': 100, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1.5}",100,10,linear,0.0,1.5,"[[378 380]
 [465 622]]",0.5420054200542005,0.5955002393489708,0.6207584830339321,0.5722171113155474,0.5354489250509136,15.818737073562602,0.06971477876692345,"[[153 140]
 [ 12   9]]",0.5159235668789809,0.10588235294117647,0.06040268456375839,0.42857142857142855,0.47537786445636276,16.71976419002118,-0.01286023513433232
3,"{'batch_size': 100, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 2}",100,10,linear,0.0,2.0,"[[439 319]
 [360 727]]",0.6319783197831979,0.6816690107829348,0.6950286806883366,0.6688132474701012,0.6239844601466601,12.711156771666442,0.24595562366489077,"[[162 131]
 [ 10  11]]",0.5509554140127388,0.13496932515337423,0.07746478873239436,0.5238095238095238,0.5383552738501545,15.509784136769943,0.02087664204520312
4,"{'batch_size': 100, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 0.5}",100,10,linear,0.1,0.5,"[[445 313]
 [319 768]]",0.6574525745257452,0.7084870848708487,0.7104532839962997,0.7065317387304508,0.6468014894179959,11.831304582969755,0.2932516943800284,"[[162 131]
 [  7  14]]",0.5605095541401274,0.16867469879518074,0.09655172413793103,0.6666666666666666,0.6097838452787258,15.179795827264424,0.058695746622062006
5,"{'batch_size': 100, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1}",100,10,linear,0.1,1.0,"[[403 355]
 [218 869]]",0.6894308943089431,0.7520553872782345,0.7099673202614379,0.7994480220791168,0.6655551456042021,10.726830748710862,0.34042146992267996,"[[142 151]
 [  6  15]]",0.5,0.16042780748663102,0.09036144578313253,0.7142857142857143,0.5994636762554851,17.269772717238652,0.047308004483438415
6,"{'batch_size': 100, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1.5}",100,10,linear,0.1,1.5,"[[348 410]
 [278 809]]",0.62710027100271,0.7016478751084128,0.6636587366694011,0.7442502299908004,0.6016765661827352,12.879678045878013,0.20885728816601679,"[[128 165]
 [  8  13]]",0.44904458598726116,0.1306532663316583,0.07303370786516854,0.6190476190476191,0.5279538436535023,19.029746018775572,0.01250681694237421
7,"{'batch_size': 100, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 2}",100,10,linear,0.1,2.0,"[[436 322]
 [266 821]]",0.6813008130081301,0.736322869955157,0.7182852143482065,0.7552897884084636,0.6652438387952608,11.007619507089434,0.33422442171309896,"[[155 138]
 [  6  15]]",0.5414012738853503,0.1724137931034483,0.09803921568627451,0.7142857142857143,0.6216479765967821,15.839790271695877,0.06210329807093973
8,"{'batch_size': 100, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 0.5}",100,10,linear,0.3,0.5,"[[280 478]
 [357 730]]",0.5474254742547425,0.6361655773420479,0.6043046357615894,0.671573137074517,0.5204831384581028,15.631577505323607,0.04198042016487946,"[[ 97 196]
 [  5  16]]",0.35987261146496813,0.13733905579399142,0.07547169811320754,0.7619047619047619,0.5464813911912888,22.109715848641287,0.017803230726135433
9,"{'batch_size': 100, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1}",100,10,linear,0.3,1.0,"[[   4  754]
 [   0 1087]]",0.5913279132791328,0.7424863387978142,0.5904399782726779,1.0,0.5026385224274406,14.115360595243914,0.006212200659224787,"[[  1 292]
 [  0  21]]",0.07006369426751592,0.12574850299401197,0.0670926517571885,1.0,0.5017064846416383,32.11960569988387,0.0004578654747628974
10,"{'batch_size': 100, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1.5}",100,10,linear,0.3,1.5,"[[  20  738]
 [  10 1077]]",0.5945799457994579,0.7422467263955892,0.5933884297520661,0.9908003679852806,0.5085927961298435,14.003032437017167,0.020108209432113333,"[[  9 284]
 [  1  20]]",0.09235668789808917,0.12307692307692307,0.06578947368421052,0.9523809523809523,0.4915488379652202,31.349612605795283,-0.0023296969153916436
11,"{'batch_size': 100, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 2}",100,10,linear,0.3,2.0,"[[260 498]
 [176 911]]",0.6346883468834689,0.7299679487179488,0.6465578424414479,0.8380864765409384,0.5905471960541103,12.617633327745278,0.19353625335126723,"[[ 94 199]
 [  4  17]]",0.3535031847133758,0.14345991561181434,0.0787037037037037,0.8095238095238095,0.565171461075898,22.329715694444193,0.024546261439108763
12,"{'batch_size': 100, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 0.5}",100,10,linear,0.5,0.5,"[[395 363]
 [337 750]]",0.6205962059620597,0.6818181818181819,0.6738544474393531,0.6899724011039559,0.6055402902617406,13.104300124826365,0.2121819905352038,"[[156 137]
 [  8  13]]",0.5382165605095541,0.152046783625731,0.08666666666666667,0.6190476190476191,0.5757354136193726,15.949783828375754,0.03932987297970203
13,"{'batch_size': 100, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1}",100,10,linear,0.5,1.0,"[[422 336]
 [344 743]]",0.6314363143631436,0.6860572483841182,0.6886005560704356,0.6835326586936522,0.6201304454418128,12.72988434323892,0.23987776003257144,"[[160 133]
 [  9  12]]",0.5477707006369427,0.14457831325301207,0.08275862068965517,0.5714285714285714,0.5587518283764017,15.619785332915711,0.03141156536473044
14,"{'batch_size': 100, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1.5}",100,10,linear,0.5,1.5,"[[301 457]
 [199 888]]",0.6444444444444445,0.7302631578947368,0.6602230483271375,0.8169273229070837,0.6070124741184495,12.280651886768027,0.22564794850960646,"[[120 173]
 [  4  17]]",0.43630573248407645,0.16113744075829384,0.08947368421052632,0.8095238095238095,0.6095400617584918,19.469750803358643,0.04626420015787491
15,"{'batch_size': 100, 'epochs': 10, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 2}",100,10,linear,0.5,2.0,"[[ 122  636]
 [  40 1047]]",0.6336043360433604,0.755956678700361,0.6221033868092691,0.9632014719411224,0.5620756700075005,12.655133543048901,0.14091946042451908,"[[ 40 253]
 [  2  19]]",0.18789808917197454,0.1296928327645051,0.06985294117647059,0.9047619047619048,0.5206403380464815,28.049650569592554,0.006304450346248269
16,"{'batch_size': 100, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 0.5}",100,10,softmax,0.0,0.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
17,"{'batch_size': 100, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1}",100,10,softmax,0.0,1.0,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
18,"{'batch_size': 100, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 1.5}",100,10,softmax,0.0,1.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
19,"{'batch_size': 100, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0, 'neurons': 2}",100,10,softmax,0.0,2.0,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
20,"{'batch_size': 100, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 0.5}",100,10,softmax,0.1,0.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
21,"{'batch_size': 100, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1}",100,10,softmax,0.1,1.0,"[[621 137]
 [458 629]]",0.6775067750677507,0.6788990825688073,0.8211488250652742,0.578656853725851,0.6989590337230838,11.138580758709915,0.37395245283578393,"[[227  66]
 [ 10  11]]",0.7579617834394905,0.22448979591836732,0.14285714285714285,0.5238095238095238,0.649276775556639,8.359871909056066,0.13341564383760607
22,"{'batch_size': 100, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 1.5}",100,10,softmax,0.1,1.5,"[[441 317]
 [215 872]]",0.7116531165311654,0.7662565905096661,0.7333894028595458,0.8022079116835327,0.6920010534670962,9.959285915706156,0.3919845583379895,"[[156 137]
 [  8  13]]",0.5382165605095541,0.152046783625731,0.08666666666666667,0.6190476190476191,0.5757354136193726,15.949783828375754,0.03932987297970203
23,"{'batch_size': 100, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.1, 'neurons': 2}",100,10,softmax,0.1,2.0,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
24,"{'batch_size': 100, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 0.5}",100,10,softmax,0.3,0.5,"[[ 758    0]
 [1087    0]]",0.41084010840108404,0.0,0.0,0.0,0.5,20.34886175678477,0.0,"[[293   0]
 [ 21   0]]",0.9331210191082803,0.0,0.0,0.0,0.5,2.3099181665386137,0.0
25,"{'batch_size': 100, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1}",100,10,softmax,0.3,1.0,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
26,"{'batch_size': 100, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 1.5}",100,10,softmax,0.3,1.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
27,"{'batch_size': 100, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.3, 'neurons': 2}",100,10,softmax,0.3,2.0,"[[281 477]
 [118 969]]",0.6775067750677507,0.7651006711409395,0.6701244813278008,0.891444342226311,0.6310783716408599,11.138728109997865,0.28239728431716704,"[[ 93 200]
 [  3  18]]",0.3535031847133758,0.1506276150627615,0.08256880733944955,0.8571428571428571,0.5872745002437836,22.329718240932827,0.032599787524662416
28,"{'batch_size': 100, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 0.5}",100,10,softmax,0.5,0.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
29,"{'batch_size': 100, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1}",100,10,softmax,0.5,1.0,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
30,"{'batch_size': 100, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 1.5}",100,10,softmax,0.5,1.5,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  2 291]
 [  0  21]]",0.0732484076433121,0.12612612612612611,0.0673076923076923,1.0,0.5034129692832765,32.009607050226734,0.0009184543724988226
31,"{'batch_size': 100, 'epochs': 10, 'activation': 'softmax', 'dropout_rate': 0.5, 'neurons': 2}",100,10,softmax,0.5,2.0,"[[   0  758]
 [   0 1087]]",0.589159891598916,0.7414733969986358,0.589159891598916,1.0,0.5,14.190243144820805,0.0,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.5,32.229604349541006,0.0
32,"{'batch_size': 100, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 0.5}",100,10,relu,0.0,0.5,"[[443 315]
 [365 722]]",0.6314363143631436,0.67984934086629,0.6962391513982642,0.6642134314627415,0.6243230745704209,12.729875242129959,0.24618858383673548,"[[168 125]
 [  6  15]]",0.5828025477707006,0.1863354037267081,0.10714285714285714,0.7142857142857143,0.6438322769380791,14.409807826153104,0.07924072167256135
33,"{'batch_size': 100, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1}",100,10,relu,0.0,1.0,"[[187 571]
 [305 782]]",0.5252032520325203,0.6409836065573771,0.5779748706577975,0.7194112235510579,0.48305653525837855,16.39914617456607,-0.03578748226391304,"[[ 73 220]
 [  5  16]]",0.28343949044585987,0.1245136186770428,0.06779661016949153,0.7619047619047619,0.5055257597919713,24.749683440412568,0.0019212838696918144
34,"{'batch_size': 100, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 1.5}",100,10,relu,0.0,1.5,"[[289 469]
 [536 551]]",0.45528455284552843,0.5230185097294731,0.5401960784313725,0.5068997240110396,0.4440831073881055,18.81400828622222,-0.11035758876842516,"[[119 174]
 [ 10  11]]",0.4140127388535032,0.10679611650485438,0.05945945945945946,0.5238095238095238,0.4649764342597107,20.239726072026812,-0.015145658361738645
35,"{'batch_size': 100, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0, 'neurons': 2}",100,10,relu,0.0,2.0,"[[448 310]
 [322 765]]",0.6574525745257452,0.7076780758556892,0.7116279069767442,0.703771849126035,0.6474004364363684,11.831303282811334,0.29409628051142966,"[[158 135]
 [  9  12]]",0.5414012738853503,0.14285714285714285,0.08163265306122448,0.5714285714285714,0.5553388590931253,15.839782632229984,0.029241272703851795
36,"{'batch_size': 100, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 0.5}",100,10,relu,0.1,0.5,"[[227 531]
 [564 523]]",0.4065040650406504,0.4885567491826249,0.49620493358633777,0.48114075436982523,0.3903065249421685,20.498853516890314,-0.2179509980111518,"[[ 98 195]
 [  8  13]]",0.3535031847133758,0.11353711790393013,0.0625,0.6190476190476191,0.47675930440435565,22.32970550848967,-0.009054931138198663
37,"{'batch_size': 100, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1}",100,10,relu,0.1,1.0,"[[410 348]
 [308 779]]",0.6444444444444445,0.7037037037037036,0.6912156166814551,0.7166513339466422,0.6287742157859859,12.280604647678652,0.25962176063110043,"[[149 144]
 [  7  14]]",0.5191082802547771,0.1564245810055866,0.08860759493670886,0.6666666666666666,0.5875995449374289,16.609778272807198,0.04349404881985075
38,"{'batch_size': 100, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 1.5}",100,10,relu,0.1,1.5,"[[339 419]
 [230 857]]",0.6482384823848238,0.7253491324587389,0.6716300940438872,0.7884084636614536,0.6178190075563205,12.149593990038095,0.24487816506286464,"[[128 165]
 [  5  16]]",0.4585987261146497,0.1584158415841584,0.08839779005524862,0.7619047619047619,0.5993824150820737,18.699757709270056,0.04381470999175996
39,"{'batch_size': 100, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.1, 'neurons': 2}",100,10,relu,0.1,2.0,"[[417 341]
 [360 727]]",0.6200542005420054,0.6747099767981438,0.6807116104868914,0.6688132474701012,0.6094725867957366,13.123010794339342,0.21811778062718878,"[[158 135]
 [  9  12]]",0.5414012738853503,0.14285714285714285,0.08163265306122448,0.5714285714285714,0.5553388590931253,15.839782632229984,0.029241272703851795
40,"{'batch_size': 100, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 0.5}",100,10,relu,0.3,0.5,"[[619 139]
 [821 266]]",0.4796747967479675,0.35656836461126007,0.6567901234567901,0.24471021159153633,0.5306664514422061,17.971456088432006,0.05398259866365429,"[[236  57]
 [ 17   4]]",0.7643312101910829,0.0975609756097561,0.06557377049180328,0.19047619047619047,0.4979684706647164,8.139856784321376,-0.002156473734149955
41,"{'batch_size': 100, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1}",100,10,relu,0.3,1.0,"[[355 403]
 [284 803]]",0.6276422764227643,0.7003924989097253,0.6658374792703151,0.7387304507819688,0.6035340908263406,12.860954808166943,0.21210748032156823,"[[139 154]
 [  3  18]]",0.5,0.18652849740932645,0.10465116279069768,0.8571428571428571,0.6657727937591419,17.269780356704544,0.07643598486267755
42,"{'batch_size': 100, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 1.5}",100,10,relu,0.3,1.5,"[[334 424]
 [287 800]]",0.6146341463414634,0.6923409779316314,0.6535947712418301,0.7359705611775529,0.5883019032800694,13.310248805469865,0.18157009618678088,"[[121 172]
 [  7  14]]",0.4299363057324841,0.13526570048309178,0.07526881720430108,0.6666666666666666,0.5398179749715586,19.689740463207023,0.017137061518553653
43,"{'batch_size': 100, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.3, 'neurons': 2}",100,10,relu,0.3,2.0,"[[  27  731]
 [  10 1077]]",0.5983739837398374,0.7440414507772021,0.5956858407079646,0.9908003679852806,0.5132102103778646,13.871987975257607,0.030863064203651813,"[[ 11 282]
 [  1  20]]",0.09872611464968153,0.1238390092879257,0.06622516556291391,0.9523809523809523,0.49496180724849664,31.129615306481014,-0.0013973720390363376
44,"{'batch_size': 100, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 0.5}",100,10,relu,0.5,0.5,"[[ 758    0]
 [1087    0]]",0.41084010840108404,0.0,0.0,0.0,0.5,20.34886175678477,0.0,"[[293   0]
 [ 21   0]]",0.9331210191082803,0.0,0.0,0.0,0.5,2.3099181665386137,0.0
45,"{'batch_size': 100, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1}",100,10,relu,0.5,1.0,"[[371 387]
 [480 607]]",0.5300813008130081,0.5833733781835656,0.6106639839034205,0.5584176632934683,0.5239317867918529,16.230584595443386,0.04699107351909959,"[[140 153]
 [  8  13]]",0.4872611464968153,0.13903743315508024,0.0783132530120482,0.6190476190476191,0.5484316593531611,17.709762222889935,0.023035596954354087
46,"{'batch_size': 100, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 1.5}",100,10,relu,0.5,1.5,"[[ 82 676]
 [129 958]]",0.5636856368563685,0.7041528849687615,0.5862913096695227,0.8813247470101196,0.4947520832675928,15.07005719553708,-0.011782586215000723,"[[ 20 273]
 [  1  20]]",0.12738853503184713,0.12738853503184716,0.06825938566552901,0.9523809523809523,0.5103201690232407,30.139627459566785,0.002943562405840927
47,"{'batch_size': 100, 'epochs': 10, 'activation': 'relu', 'dropout_rate': 0.5, 'neurons': 2}",100,10,relu,0.5,2.0,"[[126 632]
 [290 797]]",0.5002710027100271,0.6335453100158984,0.5577326801959412,0.7332106715731371,0.4497187922509485,17.260301995492426,-0.10793200874835729,"[[ 53 240]
 [  3  18]]",0.22611464968152867,0.12903225806451613,0.06976744186046512,0.8571428571428571,0.5190151145782546,26.72966422721829,0.00609613130128972
48,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 0.5}",100,20,linear,0.0,0.5,"[[332 426]
 [288 799]]",0.6130081300813008,0.6911764705882353,0.6522448979591837,0.735050597976081,0.586522660465613,13.36641028426639,0.17794806831867904,"[[118 175]
 [  7  14]]",0.42038216560509556,0.13333333333333333,0.07407407407407407,0.6666666666666666,0.534698521046644,20.019736412178435,0.014723630219647621
49,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1}",100,20,linear,0.0,1.0,"[[423 335]
 [303 784]]",0.6542005420054201,0.7107887579329102,0.7006255585344057,0.7212511499540019,0.6396493216788478,11.943635341513351,0.28109449090122907,"[[162 131]
 [  8  13]]",0.5573248407643312,0.15757575757575756,0.09027777777777778,0.6190476190476191,0.585974321469202,15.289791930432932,0.04623923779555095
50,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 1.5}",100,20,linear,0.0,1.5,"[[379 379]
 [228 859]]",0.6710027100271003,0.7389247311827957,0.6938610662358643,0.7902483900643974,0.6451241950321986,11.363328086253023,0.2992704977371602,"[[139 154]
 [  9  12]]",0.48089171974522293,0.1283422459893048,0.07228915662650602,0.5714285714285714,0.522915650901999,17.929756975715577,0.010899393189811923
51,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0, 'neurons': 2}",100,20,linear,0.0,2.0,"[[486 272]
 [330 757]]",0.6737127371273712,0.7155009451795842,0.7356656948493683,0.6964121435142594,0.6687865466911668,11.269680693895525,0.33370886408546263,"[[171 122]
 [  8  13]]",0.5859872611464968,0.16666666666666666,0.0962962962962963,0.6190476190476191,0.6013326832439461,14.299804083518701,0.05757953548506267
52,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 0.5}",100,20,linear,0.1,0.5,"[[348 410]
 [376 711]]",0.5739837398373984,0.6440217391304347,0.6342551293487957,0.6540938362465502,0.5565983693106102,14.714258038670016,0.11397037708666058,"[[132 161]
 [  6  15]]",0.4681528662420382,0.15228426395939088,0.08522727272727272,0.7142857142857143,0.582398829839103,18.369759213810017,0.037234237873168596
53,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1}",100,20,linear,0.1,1.0,"[[342 416]
 [233 854]]",0.6482384823848238,0.7246499787865931,0.6724409448818898,0.7856485740570377,0.618417954574693,12.149592689879672,0.24581702289811902,"[[120 173]
 [  5  16]]",0.43312101910828027,0.15238095238095237,0.08465608465608465,0.7619047619047619,0.5857305379489679,19.57974690652715,0.03637805592910581
54,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 1.5}",100,20,linear,0.1,1.5,"[[449 309]
 [278 809]]",0.6818428184281843,0.7337868480725624,0.723613595706619,0.7442502299908004,0.6682992574756113,10.988893669061518,0.3386947370477862,"[[159 134]
 [  6  15]]",0.554140127388535,0.17647058823529413,0.10067114093959731,0.7142857142857143,0.6284739151633351,15.399795673067333,0.06710241500785186
55,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.1, 'neurons': 2}",100,20,linear,0.1,2.0,"[[623 135]
 [448 639]]",0.6840108401084011,0.6867275658248253,0.8255813953488372,0.5878564857405704,0.7048781109441637,10.913937443840654,0.3856564940038347,"[[228  65]
 [  9  12]]",0.7643312101910829,0.24489795918367346,0.15584415584415584,0.5714285714285714,0.6747927840078011,8.139877156230424,0.1562204953155638
56,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 0.5}",100,20,linear,0.3,0.5,"[[417 341]
 [370 717]]",0.6146341463414634,0.6685314685314685,0.6776937618147448,0.6596136154553818,0.6048727707883769,13.31021283442016,0.2085381430199591,"[[158 135]
 [  9  12]]",0.5414012738853503,0.14285714285714285,0.08163265306122448,0.5714285714285714,0.5553388590931253,15.839782632229984,0.029241272703851795
57,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1}",100,20,linear,0.3,1.0,"[[399 359]
 [280 807]]",0.6536585365853659,0.7163781624500666,0.6921097770154374,0.7424103035878565,0.6343977639311313,11.962365946788816,0.27310298224120955,"[[141 152]
 [  5  16]]",0.5,0.1693121693121693,0.09523809523809523,0.7619047619047619,0.6215667154233707,17.269775263727283,0.05721935360489572
58,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 1.5}",100,20,linear,0.3,1.5,"[[540 218]
 [362 725]]",0.6856368563685636,0.7142857142857143,0.7688229056203606,0.6669733210671573,0.6896871882380642,10.857812802866112,0.36877237109412786,"[[190 103]
 [  9  12]]",0.643312101910828,0.1764705882352941,0.10434782608695652,0.5714285714285714,0.6099463676255484,12.319825843201613,0.07144743095527273
59,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.3, 'neurons': 2}",100,20,linear,0.3,2.0,"[[611 147]
 [409 678]]",0.6986449864498645,0.7092050209205022,0.8218181818181818,0.6237350505979761,0.7149018260905448,10.40849713625614,0.4084390083559678,"[[220  73]
 [ 10  11]]",0.7356687898089171,0.20952380952380953,0.13095238095238096,0.5238095238095238,0.6373313830651715,9.129862456656022,0.11480198356089932
60,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 0.5}",100,20,linear,0.5,0.5,"[[337 421]
 [188 899]]",0.6699186991869919,0.7469879518072289,0.681060606060606,0.827046918123275,0.6358189735735108,11.400786696487112,0.2848905478811252,"[[114 179]
 [  5  16]]",0.4140127388535032,0.14814814814814814,0.08205128205128205,0.7619047619047619,0.5754916300991386,20.23973880446997,0.03115672267498404
61,"{'batch_size': 100, 'epochs': 20, 'activation': 'linear', 'dropout_rate': 0.5, 'neurons': 1}",100,20,linear,0.5,1.0,"[[432 326]
 [289 798]]",0.6666666666666666,0.7218453188602444,0.7099644128113879,0.734130634774609,0.6520257395508929,11.513066748852202,0.30631422634327776,"[[148 145]
 [  7  14]]",0.5159235668789809,0.15555555555555556,0.0880503144654088,0.6666666666666666,0.5858930602957906,16.719776922464337,0.04241402832952135
