,feature_60,feature_478,feature_133,feature_349,feature_65,feature_206,feature_342,feature_435,feature_66,feature_299,feature_124,feature_461,feature_283,feature_442,feature_164,feature_34,feature_332,feature_22,feature_185
15,-3.7399999999999984,2.7876,2.2564,0.0236,23.74,4.12,1.547,9.6358,29.142900000000004,0.0585,15.81,55.391,0.0054,0.7032,0.125,8.5571,0.0892,-5153.75,0.2708
16,4.1316200000000025,8.516219999999999,2.2784,0.0148,19.868380000000002,12.532000000000002,3.4748,8.919,27.24868,0.0536,15.89,44.9213,0.0033,0.7139,0.112,9.131,0.0909,-5334.75,0.1624
17,1.9482000000000002,9.1675,2.3735000000000004,0.0381,35.591120445653786,13.530000000000001,3.8318,14.1928,45.3921,0.0868,15.8,20.7031,0.0088,0.8222,0.18,8.5687,0.094,-5410.5,0.1237
18,8.145499999999997,3.4324,2.1911,0.0253,11.8545,4.949999999999999,1.5118,5.9052,15.047099999999999,0.0359,16.1,25.4407,0.002,0.6144,0.076,8.7187,0.1011,-5233.75,0.23240000000000002
19,4.955500000000002,9.9444,2.3499,0.0184,15.044500000000001,14.739999999999998,4.0309,125.4346826501873,22.1659,0.26139832709983857,15.61,14.8453,0.0094,0.9383,0.5124155910554695,8.441,0.0622,-3726.665583970241,0.114
20,9.188200000000002,5.9269,2.2928,0.014000000000000002,30.811800000000005,9.02,2.903,13.8036,37.258,0.0565,15.91,26.161,0.0089,0.5593,0.136,9.5642,0.0968,-6363.0,0.10669999999999999
21,2.285500000000001,10.1458,2.3146,0.0162,17.7145,14.909999999999998,4.8332,2.7861,21.7095,0.0166,15.7,16.8406,0.0067,0.5836,0.035,8.6706,0.0954,-6257.5,0.1115
22,0.6190999999999997,7.5571,2.3386,0.0229,19.3809,11.179999999999998,3.4032000000000004,9.2987,23.128699999999995,0.0488,15.81,28.8304,0.0036,0.78,0.118,8.7867,0.0929,-5607.25,0.1393
23,-3.750900000000001,3.369,2.272,0.0209,23.7509,4.949999999999999,1.5593999999999997,13.1301,30.759299999999996,0.071,15.750000000000002,21.7993,0.0052,0.6373,0.168,8.8581,0.1043,-5720.25,0.1628
24,4.9117999999999995,4.8707,2.2802,0.0154,15.0882,7.04,2.5103,8.2562,19.2834,0.045,15.8,36.519,0.003,0.7655,0.107,8.8624,0.085,-5122.5,0.2082
25,0.12000000000000104,5.816999999999999,2.3121999999999994,0.0241,19.88,8.33,2.9003,9.9237,27.287599999999998,0.0601,15.87,31.398700000000005,0.0075,0.9964999999999999,0.13,8.6397,0.0883,-5434.0,0.10970000000000002
26,1.8172999999999997,3.4949,2.2728,0.0445,18.1827,5.14,1.9383,13.2642,24.3905,0.053,15.99,68.2629253813614,0.0085,0.7928,0.128,9.5713,0.0848,-6349.75,0.2222
27,2.7926999999999995,3.9522,2.2474,0.0245,17.2073,6.009999999999999,1.8276,10.9953,21.2465,0.0643,15.92,19.1756,0.0036,0.7233,0.145,8.2345,0.0911,-5419.75,0.11199999999999999
28,2.1109000000000018,8.8016,2.3216,0.0177,17.8891,13.41,4.1816,8.6069,26.2754,0.0339,15.89,23.6929,0.0084,0.6667,0.078,9.1502,0.0778,-6154.0,0.1016
29,-4.4109,3.706,2.4241,0.0199,24.4109,5.5,1.7378,16.4288,29.809000000000005,0.1043,15.880000000000003,32.6596,0.0027,0.6641,0.213,8.6544,0.0842,-5341.25,0.1032
30,8.913599999999999,7.1799,2.3684,0.0373,31.0864,10.22,2.9373,4.7491,41.2374,0.0254,15.77,53.5488,0.0064,0.7584,0.062000000000000006,10.6376,0.0224,-5474.25,0.1266
31,-2.0763999999999996,6.11,2.2937,0.027800000000000002,22.0764,9.35,2.9181,14.5455,30.4914,0.0587,15.980000000000002,33.3826,0.0021,1.1255,0.142,8.5891,0.0652,-6305.25,0.11039999999999998
32,0.5518000000000012,6.0246,2.2757,0.027299999999999998,19.4482,8.84,2.476,4.7256,22.963499999999996,0.0286,15.86,56.31799999999999,0.0056,1.0541,0.062000000000000006,8.287,0.0875,-5639.75,0.2832
33,-0.9363999999999992,2.9235,2.2658,0.017,20.9364,4.38,1.4553999999999998,14.3617,26.2691,0.0816,15.77,22.4105,0.0045,0.442,0.189,8.5851,0.0839,-5977.25,0.06230000000000001
34,5.2064,4.0558,2.3817,0.0207,14.7936,5.7,1.6991,12.1562,21.7926,0.0679,15.850000000000001,18.8183,0.0075,0.9237999999999998,0.158,8.572,0.0871,-5466.75,0.10879999999999998
35,1.2836000000000007,12.675699999999999,2.2771,0.0319,18.7164,18.96,5.4564,11.6714,23.8157,0.0472,16.01,14.2191,0.0065,0.6987,0.114,9.7836,0.0775,-6279.0,0.11460000000000001
36,1.002699999999999,7.1443,2.2864,0.0221,18.9973,10.400000000000002,2.7473,2.5787,26.4132,0.0175,15.79,28.1081,0.0073,0.656,0.034,8.9132,0.0812,-5477.0,0.0764
37,-2.6564,2.3646,2.2434,0.025600000000000005,22.6564,3.4900000000000007,1.0967,19.2454,30.3233,0.099,15.78,18.1961,0.005,0.7534,0.241,9.0447,0.0824,-5371.5,0.0704
38,-0.06359999999999875,10.070500000000001,2.2569,0.0253,20.0636,15.35,3.6058,4.3531,26.448,0.025699999999999997,15.84,46.5021,0.0043,0.8858999999999999,0.054000000000000006,8.9191,0.0699,-5176.25,0.24940000000000004
39,3.905500000000002,6.1617,2.3712,0.0164,35.591120445653786,8.66,2.822,5.645,45.77310000000001,0.038,15.750000000000002,29.5865,0.007,0.6901,0.071,9.2405,0.0224,-5641.25,0.11579999999999999
40,2.0318,4.3582,2.3187,0.0227,17.9682,6.37,2.1479,5.1253,21.6831,0.0327,15.8,20.8576,0.0025,0.5317,0.068,8.7512,0.1065,-5193.25,0.0974
41,17.3873,5.7627999999999995,2.2887,0.0461,22.6127,8.26,2.4997,6.7048,27.4102,0.0384,15.99,30.4356,0.0063,1.0644,0.088,8.9336,0.0247,-5369.0,0.1515
42,-0.1544999999999999,4.319,2.4151,0.0241,20.1545,6.33,2.3749,6.4060999999999995,26.8979,0.0393,15.84,28.4535,0.0029,0.6815,0.084,8.8909,0.0381,-5770.75,0.23260000000000003
43,-0.3309,3.2036,2.2616,0.0169,20.3309,4.78,1.5813999999999997,13.1777,27.321099999999998,0.0805,15.86,45.2399,0.0055,0.7053,0.175,8.7635,0.0699,-5658.25,0.1224
44,-5.718200000000002,6.748,2.3672,0.0144,25.7182,9.82,2.6755,7.9905,31.450100000000003,0.045,15.87,33.5223,0.0064,0.5632,0.101,9.1855,0.0969,-5282.75,0.129
45,3.650000000000001,6.0536,2.3375,0.024699999999999996,16.35,9.02,2.6408,6.3029,23.5578,0.0351,15.99,30.7839,0.0025,0.8716,0.08,9.0121,0.0833,-5936.0,0.1308
46,25.5127,5.1949,2.3756,0.0151,14.4873,7.739999999999999,2.5308,7.6278999999999995,22.1353,0.0433,15.72,53.855,0.0093,0.7613,0.098,9.094,0.0778,-5657.75,0.1467
47,-5.647299999999999,6.4204,2.3099000000000003,0.025199999999999997,25.6473,9.04,2.7357,16.1069,32.7577,0.088,15.84,45.946,0.0031,1.1525,0.211,8.536,0.0254,-5226.5,0.1279
48,1.8609000000000004,2.582,2.2825999999999995,0.0197,18.1391,3.85,1.2755,20.1799,22.727499999999996,0.1198,15.79,14.495,0.0022,0.9136,0.258,8.8097,0.0832,-5603.75,0.114
49,-4.492699999999999,4.5795,2.4241,0.0141,24.4927,6.780000000000001,1.9594,10.4381,33.272,0.0573,15.880000000000003,22.1105,0.0059,0.684,0.137,8.58,0.0381,-5508.5,0.2293
50,17.4,5.1848,2.3275,0.025600000000000005,22.6,7.23,2.4162,14.361,30.1062,0.0813,15.8,31.099,0.0091,0.9251,0.184,8.8287,0.0964,-6112.25,0.1396
51,1.607300000000001,4.6249,2.3257,0.0232,18.3927,7.03,1.915,2.4696,25.9809,0.0144,16.01,25.3724,0.0051,0.7663,0.032,8.7219,0.0623,-5422.0,0.1221
52,0.8873000000000013,3.9097,2.3132,0.0521,19.1127,5.71,1.7009,13.239,24.725699999999996,0.061,15.91,47.8395,0.0075,0.9251,0.131,8.4092,0.1003,-6280.75,0.2526
53,-2.7135999999999982,6.015,2.2752,0.0211,22.7136,9.09,2.5379,10.1682,30.7182,0.0626,15.89,21.569,0.0026,0.5669,0.13,9.6515,0.0306,-5425.5,0.2531
54,5.3382000000000005,6.0748,2.3497,0.0162,34.6618,9.26,3.2522,125.4346826501873,45.401199999999996,0.26139832709983857,15.77,25.2808,0.0022,0.7898,0.5124155910554695,9.1784,0.0779,-3726.665583970241,0.1627
55,1.6373000000000013,6.026,2.3259,0.0236,18.3627,8.83,2.6628,10.6195,26.6305,0.0454,15.750000000000002,35.497,0.0032,0.8807,0.105,8.5987,0.0813,-6310.25,0.1306
56,2.9690999999999996,3.4708,2.3063,0.0141,17.0309,5.07,1.5393,7.400199999999999,22.5569,0.0397,15.96,16.6688,0.0025,0.577,0.095,9.754,0.0817,-5490.25,0.121
57,-1.0991000000000006,6.1979,2.4213999999999998,0.0154,21.0991,8.97,2.9541,5.5035,26.063000000000002,0.0337,15.620000000000001,18.1084,0.0017,0.9588,0.072,8.5855,0.0658,-5273.0,0.0816
58,2.9517999999999995,4.8857,2.3573,0.0194,17.0482,7.1499999999999995,2.386,8.5058,22.1675,0.05,15.87,13.4574,0.0061,0.8435,0.112,8.7994,0.0813,-5427.75,0.1301
59,-10.370000000000001,4.4544,2.295,0.0505,30.37,6.91,2.3236,7.1982,39.7257,0.0339,15.880000000000003,42.3395,0.0022,0.8384,0.072,8.5177,0.0823,-6439.0,0.13
60,1.3445000000000016,3.9991000000000003,2.2807999999999997,0.0208,18.6555,5.9399999999999995,1.9908999999999997,12.9923,26.2833,0.074,15.82,20.9694,0.0023,1.0216,0.174,8.2395,0.1044,-5250.75,0.1336
61,1.166399999999999,3.4878,2.3285199999999997,0.020499999999999997,18.8336,5.33,1.7756,8.43,25.8939,0.0452,15.758,37.7546,0.00394,0.7584,0.109,8.1728,0.0706,-5153.25,0.1666
62,0.1872999999999995,3.4793,2.3922999999999996,0.0248,19.8127,5.200000000000001,1.7606,8.8156,26.052199999999996,0.0494,15.9,18.1433,0.0049,0.6641,0.115,8.6544,0.0686,-5359.25,0.0883
63,0.4835999999999992,3.9691,2.3121999999999994,0.0185,19.5164,5.95,1.8126000000000002,8.177,26.2174,0.0467,15.87,20.4401,0.0069,0.9964999999999999,0.109,8.6397,0.0914,-5575.25,0.12150000000000001
64,4.080900000000001,3.2357,2.4079,0.0208,15.919100000000002,4.87,1.1728,6.387099999999999,19.9076,0.0387,15.79,30.1043,0.0116,0.7506,0.083,8.322,0.1061,-6029.0,0.1501
65,18.3936,4.2732,2.2936,0.0386,21.6064,6.28,1.9061,125.4346826501873,29.3176,0.26139832709983857,16.04,25.905,0.0066,0.7015,0.5124155910554695,9.2007,0.0859,-3726.665583970241,0.117
66,1.2808999999999997,4.3922,2.349,0.0208,18.7191,6.47,2.2628,10.8354,23.6041,0.0644,15.71,26.5649,0.0057,0.9396,0.143,8.3331,0.086,-5371.25,0.0696
67,0.568200000000001,7.684,2.3573,0.0183,19.4318,11.19,3.1468,14.9271,24.9899,0.0875,15.87,10.8607,0.0061,0.8435,0.192,8.7994,0.0813,-5932.0,0.09929999999999999
68,8.095500000000001,6.947399999999999,2.3865,0.05582851324912265,11.9045,10.23,2.7761,13.2003,14.1135,0.0535,15.78,46.4202,0.0111,0.7928,0.129,9.5713,0.0998,-6383.75,0.1433
69,-1.9699999999999989,2.8027,2.2797,0.0337,21.97,4.15,1.2915,15.619399999999999,27.971300000000003,0.0866,15.86,22.1334,0.0025,0.481,0.197,9.088,0.0863,-5377.0,0.1318
70,-8.225500000000002,5.2293,2.31474,0.0138,28.2255,7.58,2.0766,15.2786,37.532,0.0813,15.826,35.7201,0.0049,0.6302,0.194,8.8249,0.2726789575523948,-5393.25,0.1918
71,-0.7500000000000001,5.8268,2.2647,0.025,20.75,8.49,2.5434,13.3543,24.5799,0.0803,15.83,43.5382,0.0055,0.6641,0.17,8.6544,0.0875,-5692.5,0.1536
72,0.1627000000000014,3.2662,2.2825999999999995,0.0215,19.8373,4.89,1.7493,2.2511,23.4468,0.0119,15.79,22.2221,0.0062,0.7611,0.029,8.6472,0.034,-5326.5,0.1606
73,-1.9555000000000013,7.1548,2.3161,0.0201,21.9555,10.52,3.1815,13.7654,30.0288,0.0564,15.89,20.3639,0.0083,0.7477,0.137,9.9964,0.0241,-6453.75,0.1442
74,-1.3018000000000014,5.6613999999999995,2.2915,0.0281,21.3018,8.42,3.1853,8.4459,27.380200000000002,0.0551,15.54,8.6169,0.0064,0.8470999999999999,0.111,8.7538,0.0337,-5175.5,0.11620000000000001
75,-0.01910000000000088,6.4234,2.3063,0.0149,20.0191,9.75,2.7578,16.5013,27.3069,0.09,15.96,31.2453,0.002,0.6335,0.212,9.0425,0.0599,-5336.0,0.1192
76,-2.0327000000000006,4.8172,2.2563,0.0229,22.0327,7.01,2.518,5.6548,25.7305,0.0342,15.83,42.9683,0.0066,0.4254,0.076,9.1526,0.03,-5305.25,0.0862
77,3.0982000000000025,4.8741,2.3883,0.0192,16.9018,7.050000000000001,2.2029,13.9335,22.0576,0.0884,15.91,15.2398,0.0032,0.7337,0.178,8.8546,0.0895,-5548.25,0.10059999999999998
78,-2.9609000000000014,7.3252,2.2859,0.013400000000000002,22.9609,10.81,3.406,10.1575,30.9387,0.0532,15.72,41.09309999999999,0.0083,0.8136,0.129,8.2963,0.0311,-5426.0,0.23329999999999998
79,3.5436,4.3696,2.2726,0.0199,16.4564,6.56,2.2344,18.9251,22.3195,0.1084,15.76,36.1226,0.0022,0.6927,0.25,8.8519,0.0347,-5329.25,0.2226
80,1.5127000000000004,8.4684,2.3322999999999996,0.0239,18.4873,12.380000000000003,3.8356,16.4479,23.5326,0.0678,15.97,19.107,0.006,1.0189,0.166,8.5779,0.0817,-6447.25,0.077
81,1.1700000000000006,4.533,2.3402,0.0234,18.83,6.39,1.7536,9.7785,24.7337,0.059000000000000004,15.880000000000003,14.7869,0.0028,0.8146,0.128,8.8132,0.0871,-5545.75,0.0877
82,-0.8045000000000002,5.2201,2.2472,0.015200000000000002,20.8045,7.990000000000001,2.5895,14.3598,26.2439,0.0835,15.72,25.1543,0.0033,0.7258,0.18,8.9979,0.1092,-5439.25,0.08889999999999999
83,2.9900000000000015,6.8674,2.3604,0.0461,17.01,9.9,3.0269,10.8833,23.2157,0.0654,15.86,28.116,0.0072,0.577,0.142,9.754,0.1012,-5513.5,0.23370000000000002
84,27.3427,6.7229,2.3524,0.0135,12.6573,10.31,3.2989,10.9924,20.2591,0.04660000000000001,15.74,27.9613,0.0073,1.0959,0.108,8.6667,0.0754,-6472.5,0.1468
85,0.6999999999999986,3.9520000000000004,2.2445,0.0175,19.3,5.88,1.6826,15.2516,26.3407,0.0849,15.79,31.0537,0.0037,0.8594999999999999,0.194,8.1161,0.0858,-5339.5,0.1659
86,10.995499999999998,9.4756,2.3073,0.0306,29.0045,13.97,3.9066,6.215599999999999,37.4668,0.0355,15.76,27.2655,0.0097,1.1815,0.079,8.6013,0.0937,-5633.25,0.08449999999999999
87,1.7373000000000012,4.3682,2.3162,0.0269,18.2627,6.4,2.0352,15.5645,21.2309,0.0859,15.750000000000002,57.4597,0.0088,0.8751999999999999,0.203,9.7324,0.0909,-5763.75,0.1755
88,-19.9927,6.6127,2.3375,0.0323,35.591120445653786,10.01,3.1078,8.36,49.01150224566694,0.0517,15.99,36.4153,0.0049,0.8716,0.111,9.0121,0.0911,-5362.75,0.11350000000000002
89,0.9573000000000008,5.5044,2.212,0.021900000000000003,19.0427,8.32,2.4035,11.9272,28.1684,0.0627,15.980000000000002,33.7616,0.0058,0.5194,0.149,8.8356,0.1067,-5663.5,0.2469
90,-3.3554999999999984,6.5896,2.2877,0.019979999999999998,23.3555,9.54,2.9633,5.0598,31.4027,0.0249,15.91,18.5401,0.0071,0.7392,0.055,8.9607,0.0782,-6408.75,0.0736
91,-0.6327000000000002,5.515,2.4167,0.0169,20.6327,8.16,2.2925,2.8641,28.9181,0.0205,15.83,33.5782,0.0036,1.0143,0.038,8.8078,0.1087,-5434.25,0.1781
92,5.069099999999999,2.7352,2.1996,0.0193,14.930899999999998,4.13,1.2139,12.605,18.6295,0.0697,16.09,28.2506,0.007,0.745,0.165,8.7782,0.1058,-5138.5,0.1271
93,11.290900000000004,10.727099999999998,2.2697,0.021,8.7091,15.56,4.45,7.0512,13.8957,0.038,15.94,14.2373,0.0076,0.8435,0.092,8.7994,0.0925,-5343.0,0.0763
94,-2.6109000000000004,2.5503,2.3936000000000006,0.0151,22.6109,3.84,1.3464,8.9998,28.0428,0.0539,15.87,38.1751,0.0024,0.7032,0.119,8.5571,0.0841,-5621.0,0.1943
95,-0.3736000000000004,5.7983,2.2937,0.012700000000000001,20.3736,8.67,2.6553,9.2971,26.435400000000005,0.0536,15.980000000000002,9.9594,0.0033,0.7643,0.123,8.9635,0.0848,-5135.0,0.0759
96,-1.1391,3.3645,2.3289,0.0204,21.1391,4.949999999999999,1.6454999999999997,7.782399999999999,29.5723,0.0413,15.94,32.6244,0.033645655233425706,0.9078999999999999,0.098,8.6427,0.0619,-5750.0,0.2102
97,-4.99,4.3431,2.2555,0.019780000000000002,24.99,6.33,2.1642,6.0282,30.6875,0.0367,15.74,17.566,0.0039,0.8229,0.079,13.231945625292857,0.0832,-5491.75,0.06080000000000001
98,-0.9091,4.2125,2.2915,0.0176,20.9091,6.32,1.6063,9.2494,27.7301,0.0554,15.54,24.7655,0.0067,0.7611,0.122,8.6472,0.1111,-5160.75,0.1183
99,1.8163999999999993,5.801,2.3481,0.022600000000000002,18.1836,8.59,2.9049,14.0172,25.4759,0.0824,15.74,25.6097,0.0062,0.9726000000000001,0.179,8.2638,0.0685,-5763.0,0.11189999999999999
100,0.12269999999999892,6.0602,2.3099000000000003,0.0262,19.8773,8.98,2.7719,9.1776,25.02,0.0394,15.84,48.6567,0.0061,0.7928,0.089,9.5713,0.0998,-6391.5,0.1841
101,0.8744999999999997,5.0466,2.2588,0.0125,19.1255,7.21,2.1279,12.9555,27.5264,0.0525,15.950000000000001,13.3724,0.0072,0.8689999999999999,0.128,8.5251,0.0264,-6409.5,0.1641
102,-1.0181999999999984,6.2631,2.2725,0.0142,21.0182,9.49,2.8934,16.2183,28.5851,0.0921,15.82,21.8978,0.0019,0.46599999999999997,0.214,8.7779,0.0858,-5966.75,0.09009999999999999
103,0.3036000000000008,6.8782,2.3177,0.0189,19.6964,9.79,2.8587,7.682299999999999,26.336,0.030699999999999998,15.8,44.6147,0.0031,1.062,0.074,8.8513,0.0969,-6259.5,0.1154
104,2.0509000000000013,8.3516,2.2673999999999994,0.026,17.9491,12.380000000000003,3.4824,15.4171,21.0498,0.0881,15.850000000000001,40.55819999999999,0.0071,0.6163,0.201,8.6556,0.0845,-5445.25,0.08589999999999999
105,22.792699999999996,8.4149,2.4244,0.0352,17.2073,12.74,3.2629,10.6846,24.8429,0.0573,15.78,41.80409999999999,0.0022,1.0551,0.135,9.0998,0.0529,-5707.5,0.2423
106,4.146400000000002,8.2175,2.4213999999999998,0.0202,15.853600000000002,12.080000000000002,3.7309,5.749299999999999,20.9393,0.0338,15.620000000000001,14.7718,0.0061,0.6222,0.075,8.5889,0.0865,-5618.75,0.08469999999999998
107,0.32449999999999923,8.9509,2.2949,0.05582851324912265,19.6755,12.8,3.6908000000000003,5.445799999999999,23.867399999999996,0.0341,15.7,35.9083,0.0028,0.6796,0.071,8.8973,0.1114,-5390.0,0.1693
108,6.152700000000003,2.6252,2.3672,0.0183,13.847299999999999,3.86,1.0932,4.1104,17.735,0.0231,15.87,20.4625,0.0033,0.9639,0.054000000000000006,8.6915,0.0915,-5487.25,0.136
109,-1.8473,8.9647,2.4,0.0249,35.591120445653786,13.31,3.5894,10.717,49.01150224566694,0.0706,15.79,17.4387,0.0075,0.8556,0.139,8.7879,0.0946,-5518.0,0.08869999999999999
110,-1.6436000000000006,7.076,2.4073,0.0202,21.6436,10.41,3.2738,7.876099999999999,26.254,0.0489,15.72,16.3298,0.0048,0.8133,0.103,8.2823,0.1071,-5539.5,0.0818
111,2.298200000000001,4.252,2.2821,0.0171,17.7018,6.12,2.6086,4.2138,22.9551,0.0229,15.8,17.0104,0.0033,0.593,0.055,8.6799,0.0861,-5402.0,0.1336
112,23.8864,3.626,2.3471,0.0395,16.1136,5.2700000000000005,1.5626999999999998,9.3799,23.7582,0.0438,15.750000000000002,28.6509,0.0021,0.6641,0.09,9.1638,0.0785,-6599.25,0.1637
113,3.8109000000000015,5.1132,2.2673999999999994,0.014600000000000002,16.1891,7.53,2.4511,10.6545,20.0076,0.0659,15.850000000000001,23.5536,0.004,0.9273999999999999,0.14,8.9605,0.1853,-5260.25,0.10489999999999998
114,-6.739999999999998,4.736,2.3079,0.0195,26.74,7.3,2.5064,11.4899,36.3451,0.0661,15.71,29.2547,0.0055,0.3973,0.15,9.7137,0.0452,-5415.25,0.22830000000000003
115,2.2618,8.7071,2.2789,0.0253,17.7382,12.5,3.8378000000000005,12.2203,26.3682,0.077,15.67,25.2926,0.0054,0.7852,0.157,9.7571,0.0989,-5641.0,0.11350000000000002
116,1.9244999999999992,4.6417,2.2728,0.0136,18.0755,6.76,1.8859999999999997,10.3977,22.7319,0.0561,15.99,32.1755,0.0017,1.0918,0.134,8.5459,0.0932,-5803.0,0.22090000000000004
117,-0.44089999999999885,6.1962,2.2474,0.0175,20.4409,8.97,2.4829,12.1517,23.5781,0.0666,15.77,50.570699999999995,0.0048,0.5779,0.157,8.3663,0.1187,-5125.75,0.2148
118,28.422700000000003,6.5265,2.3596000000000004,0.0432,11.5773,9.77,3.0585,13.9178,17.7542,0.0823,15.79,28.5726,0.0059,0.8446,0.177,8.7947,0.0529,-5497.75,0.1961
119,2.4209,6.6675,2.3984,0.021800000000000003,17.5791,9.46,2.5899,3.0036,22.2504,0.0176,15.92,27.1007,0.0174,0.5478,0.04,9.0145,0.1141,-5451.75,0.1138
120,-0.8100000000000006,12.644599999999997,2.3296,0.0294,20.81,18.53,5.0746,14.0369,29.1501,0.0572,15.71,20.4275,0.0085,1.0135,0.139,8.6439,0.0936,-6310.25,0.0739
121,5.140199999999998,4.68178,2.3883,0.0153,14.859799999999998,7.007999999999999,2.29934,9.5164,18.289440000000003,0.0534,15.91,14.3206,0.0054,0.7093,0.122,8.2981,0.0834,-5420.25,0.029699999999999997
122,-17.9336,4.784600000000001,2.3407,0.0237,35.591120445653786,7.33,1.8287000000000002,7.168499999999999,49.01150224566694,0.0332,15.84,30.6327,0.0056,0.7574,0.07,9.043,0.0871,-6364.25,0.2318
123,-0.7155000000000012,2.1779,2.4151,0.0245,20.7155,3.1899999999999995,1.0125,8.3029,25.117199999999997,0.0465,15.84,10.4895,0.0066,0.593,0.108,8.6799,0.0939,-5729.25,0.045
124,4.1509,5.0601,2.3099000000000003,0.028499999999999998,15.8491,7.54,2.2828,17.1637,23.5582,0.0945,15.84,30.2383,0.0037999999999999996,0.8342999999999999,0.223,9.0622,0.084,-5566.75,0.1878
125,3.967299999999997,5.5115,2.2527,0.0171,16.0327,8.13,2.0327,7.2726999999999995,22.513,0.030499999999999996,15.81,15.934899999999999,0.002,1.1213,0.073,9.0811,0.161,-6411.0,0.1313
126,-3.650000000000001,4.6997,2.2631,0.026099999999999998,23.65,7.34,2.5175,10.5841,28.6073,0.073,15.81,52.7697,0.0027,0.5779,0.135,8.3663,0.1103,-5217.25,0.1577
127,-1.9854999999999985,7.9214,2.3495,0.0197,21.9855,11.23,3.2271,8.8526,30.1818,0.0559,15.81,35.9372,0.0017,0.8159,0.114,8.7932,0.0855,-5329.0,0.1071
128,-3.880000000000001,4.805799999999999,2.2711,0.012200000000000003,23.88,7.200000000000001,2.05,4.6438,32.1774,0.0268,15.77,22.441,0.0088,0.6268,0.059,8.3675,0.0315,-5153.5,0.2506
129,5.8045,8.0418,2.4201,0.0248,14.1955,11.8,3.5343,7.170399999999999,20.2515,0.0389,15.56,19.7246,0.0039,0.8159,0.093,8.7932,0.0824,-5452.75,0.1276
130,-0.9945000000000008,6.577799999999999,2.3883,0.0284,20.9945,9.57,2.5697,14.686,27.0475,0.0804,15.91,22.3774,0.0068,1.0541,0.19,8.287,0.1065,-5477.5,0.1268
