,feature_148,feature_206,feature_342,feature_461,feature_133,feature_299,feature_34,feature_60,feature_349,feature_442,feature_22,feature_118,feature_478,feature_65,feature_435,feature_66,feature_124,feature_164,feature_332
21,0.0189,18.421428200122122,5.233659006424407,14.2191,2.2771,0.0472,9.7836,1.2836000000000003,0.031900000000000005,0.6987,-6278.999999999999,59.1488,12.572534636098244,18.7164,11.6714,23.8157,16.01,0.114,0.07749999999999999
22,0.0153,3.49,1.0967,18.1961,2.2434,0.099,9.0447,-2.6564,0.0256,0.7534,-5371.5,58.8339,2.3646,22.6564,19.2454,30.3233,15.78,0.241,0.0824
23,0.0074,6.37,2.1479,20.8576,2.3187,0.0327,8.7512,2.031800000000001,0.0227,0.5317,-5193.25,58.50990000000001,4.3582,17.9682,5.1253,21.6831,15.8,0.068,0.1065
24,0.0163,4.78,1.5814,45.2399,2.2616,0.0805,8.7635,-0.33089999999999975,0.0169,0.7053,-5658.25,61.2828,3.2036,20.3309,13.1777,27.321100000000005,15.86,0.175,0.0699
25,0.008,9.02,2.6408,30.783900000000003,2.3375,0.0351,9.0121,3.6500000000000017,0.024699999999999996,0.8716,-5936.0,56.98559999999999,6.053599999999999,16.35,6.3029,23.5578,15.99,0.08,0.0833
26,0.0287,7.74,2.5308,53.855,2.3756,0.0433,9.094,25.512700000000002,0.0151,0.7613,-5657.75,57.8978,5.194899999999999,14.487299999999998,7.6279,22.1353,15.72,0.098,0.0778
27,0.0092,9.04,2.7357,45.946,2.3099000000000003,0.088,8.536,-5.6472999999999995,0.0252,1.1525,-5226.5,58.147999999999996,6.420400000000001,25.6473,16.1069,32.7577,15.84,0.211,0.0254
28,0.0068,3.85,1.2754999999999999,14.495,2.2825999999999995,0.1198,8.8097,1.860900000000001,0.0197,0.9136,-5603.75,59.305,2.582,18.1391,20.1799,22.7275,15.79,0.258,0.0832
29,0.018,6.78,1.9594000000000003,22.1105,2.4241,0.0573,8.58,-4.492700000000001,0.0141,0.684,-5508.5,59.0025,4.5794999999999995,24.4927,10.4381,33.272,15.88,0.137,0.0381
30,0.016,7.03,1.915,25.372400000000003,2.3257,0.0144,8.7219,1.6072999999999984,0.0232,0.7663,-5422.0,59.3308,4.624899999999999,18.3927,2.4696,25.9809,16.01,0.032,0.0623
31,0.021900000000000003,5.71,1.7009,47.8395,2.3132,0.061,8.4092,0.8873000000000006,0.0502899482824211,0.9251,-6280.749999999999,58.3741,3.9097,19.1127,13.239000000000003,24.7257,15.909999999999998,0.131,0.1003
32,0.0073,9.09,2.5379000000000005,21.569,2.2752,0.0626,9.6515,-2.713600000000001,0.021099999999999997,0.5669,-5425.5,58.3573,6.015,22.7136,10.1682,30.7182,15.89,0.13,0.0306
33,0.0103,8.83,2.6628,35.497,2.3259,0.0454,8.5987,1.6372999999999995,0.0236,0.8807,-6310.25,58.7323,6.026,18.3627,10.619500000000002,26.6305,15.749999999999998,0.105,0.0813
34,0.0075,5.07,1.5393,16.6688,2.3063,0.0397,9.754,2.9691000000000005,0.0141,0.577,-5490.25,58.57659999999999,3.4708,17.0309,7.4002,22.5569,15.96,0.095,0.0817
35,0.005,8.97,2.9541,18.1084,2.4213999999999998,0.0337,8.5855,-1.0991000000000009,0.0154,0.9588,-5273.0,58.31360000000001,6.1979,21.0991,5.5035,26.063,15.62,0.072,0.0658
36,0.0185,7.15,2.386,13.4574,2.3573,0.05,8.7994,2.9517999999999973,0.0194,0.8435,-5427.75,59.0601,4.885699999999999,17.0482,8.5058,22.1675,15.87,0.112,0.0813
37,0.0057,6.91,2.3236,42.3395,2.295,0.0339,8.5177,-10.37,0.0502899482824211,0.8384,-6439.000000000001,57.9622,4.4544,30.37,7.198200000000001,39.7257,15.88,0.072,0.08230000000000001
38,0.0072,5.94,1.9909,20.9694,2.2807999999999997,0.074,8.2395,1.344499999999999,0.0208,1.0216,-5250.75,57.3415,3.9991,18.6555,12.9923,26.2833,15.82,0.17400000000000002,0.1044
39,0.0151,5.2,1.7606000000000002,18.1433,2.3922999999999996,0.0494,8.6544,0.18730000000000088,0.0248,0.6641,-5359.25,59.2204,3.4793,19.8127,8.8156,26.0522,15.9,0.115,0.0686
40,0.0212,5.95,1.8126000000000002,20.4401,2.3121999999999994,0.0467,8.6397,0.4835999999999998,0.0185,0.9964999999999999,-5575.25,59.4838,3.9691,19.5164,8.177,26.2174,15.87,0.109,0.0914
41,0.0176,6.47,2.2628000000000004,26.564900000000005,2.349,0.0644,8.3331,1.2809000000000001,0.0208,0.9396,-5371.25,59.23409999999999,4.3922,18.7191,10.835399999999998,23.6041,15.71,0.143,0.086
42,0.0181,11.190000000000001,3.1468,10.8607,2.3573,0.0875,8.7994,0.5681999999999996,0.0183,0.8435,-5932.0,57.1673,7.684000000000001,19.4318,14.9271,24.9899,15.87,0.192,0.0813
43,0.0072,4.15,1.2915,22.1334,2.2797,0.0866,9.088,-1.9700000000000004,0.0337,0.481,-5377.0,59.650499999999994,2.8027,21.97,15.6194,27.9713,15.86,0.197,0.0863
44,0.0169,8.49,2.5434,43.5382,2.2647,0.0803,8.6544,-0.7499999999999988,0.025,0.6641,-5692.5,57.23490000000001,5.8268,20.75,13.3543,24.5799,15.83,0.17,0.0875
45,0.025,10.52,3.1815000000000007,20.3639,2.3161,0.0564,9.9964,-1.9554999999999987,0.020099999999999996,0.7477,-6453.75,57.4722,7.1548,21.9555,13.7654,30.0288,15.89,0.137,0.0241
46,0.0194,8.42,3.1853,8.6169,2.2915,0.0551,8.7538,-1.3017999999999998,0.0281,0.8470999999999999,-5175.5,59.6445,5.6613999999999995,21.3018,8.4459,27.3802,15.54,0.111,0.0337
47,0.0203,7.01,2.518,42.9683,2.2563,0.0342,9.1526,-2.0327,0.0229,0.4254,-5305.25,56.6758,4.817199999999999,22.0327,5.6548,25.7305,15.83,0.076,0.03
48,0.0094,7.05,2.2029,15.239800000000002,2.3883,0.0884,8.8546,3.0981999999999976,0.0192,0.7337,-5548.25,58.20140000000001,4.874099999999999,16.9018,13.9335,22.0576,15.909999999999998,0.178,0.0895
49,0.0254,10.810000000000002,3.406,41.0931,2.2859,0.0532,8.2963,-2.9609000000000014,0.0134,0.8136,-5426.0,59.3887,7.3252,22.9609,10.1575,30.9387,15.72,0.129,0.0311
50,0.0067,6.56,2.2344000000000004,36.1226,2.2726,0.1084,8.8519,3.5436000000000027,0.0199,0.6927,-5329.25,57.8907,4.3696,16.4564,18.9251,22.319499999999998,15.760000000000002,0.25,0.0347
51,0.017,12.380000000000003,3.8355999999999995,19.107,2.3322999999999996,0.0678,8.5779,1.512700000000001,0.0239,1.0189,-6447.25,59.4696,8.4684,18.4873,16.4479,23.5326,15.97,0.166,0.0817
52,0.0081,6.39,1.7536000000000003,14.786899999999997,2.3402,0.059,8.8132,1.1699999999999997,0.023399999999999997,0.8146,-5545.75,58.56810000000001,4.533,18.83,9.7785,24.7337,15.88,0.128,0.0871
53,0.0096,7.99,2.5895,25.154300000000003,2.2472,0.0835,8.9979,-0.8044999999999992,0.0152,0.7258,-5439.25,59.68249999999999,5.2201,20.8045,14.3598,26.2439,15.72,0.18,0.1092
54,0.021600000000000005,10.31,3.2988999999999997,27.961300000000005,2.3524,0.0466,8.6667,27.3427,0.013500000000000002,1.0959,-6472.500000000001,56.9211,6.7229,12.6573,10.9924,20.2591,15.74,0.108,0.0754
55,0.010100000000000001,5.88,1.6826000000000003,31.053700000000003,2.2445,0.0849,8.1161,0.6999999999999998,0.0175,0.8594999999999999,-5339.5,59.3614,3.952,19.3,15.2516,26.3407,15.79,0.19399999999999998,0.0858
56,0.0151,10.01,3.1078,36.4153,2.3375,0.0517,9.0121,-19.9927,0.0323,0.8716,-5362.75,59.0341,6.612700000000001,34.666002787332104,8.36,44.9459616831798,15.99,0.111,0.0911
57,0.0213,9.54,2.9633,18.5401,2.2877,0.0249,8.9607,-3.355500000000001,0.01994,0.7392,-6408.749999999999,57.10199999999999,6.5896,23.3555,5.0598,31.4027,15.909999999999998,0.055,0.0782
58,0.011,8.16,2.2925,33.5782,2.4167,0.0205,8.8078,-0.6327000000000004,0.0169,1.0143,-5434.25,58.1348,5.515,20.6327,2.8640999999999996,28.9181,15.83,0.038,0.1087
59,0.0071,3.84,1.3464,38.1751,2.3936000000000006,0.0539,8.5571,-2.6109,0.0151,0.7032,-5621.0,58.00209999999999,2.5503,22.6109,8.9998,28.0428,15.87,0.119,0.0841
60,0.0095,8.67,2.6552999999999995,9.9594,2.2937,0.0536,8.9635,-0.3735999999999987,0.0127,0.7643,-5135.0,58.07769999999999,5.7983,20.3736,9.2971,26.4354,15.98,0.123,0.0848
61,0.011999999999999999,6.33,2.1642,17.566,2.2555,0.0367,10.237029652516307,-4.989999999999999,0.021020000000000004,0.8229,-5491.75,58.385099999999994,4.3431,24.99,6.028199999999999,30.6875,15.74,0.079,0.0832
62,0.0205,6.32,1.6063,24.7655,2.2915,0.0554,8.6472,-0.9090999999999997,0.0176,0.7611,-5160.75,59.1913,4.2125,20.9091,9.2494,27.7301,15.54,0.122,0.1111
63,0.0217,7.21,2.1279000000000003,13.3724,2.2588,0.0525,8.5251,0.874499999999999,0.0125,0.8689999999999999,-6409.5,58.63700000000001,5.046599999999999,19.1255,12.9555,27.5264,15.95,0.128,0.0264
64,0.0059,9.49,2.8934000000000006,21.8978,2.2725,0.0921,8.7779,-1.0181999999999989,0.0142,0.46599999999999997,-5966.75,58.18970000000001,6.2631,21.0182,16.2183,28.5851,15.82,0.21400000000000002,0.0858
65,0.0086,9.79,2.8587,44.6147,2.3177,0.0307,8.8513,0.303599999999999,0.0189,1.062,-6259.5,59.459,6.8782,19.6964,7.6823,26.336,15.8,0.07400000000000001,0.0969
66,0.0207,12.380000000000003,3.4823999999999997,40.5582,2.2673999999999994,0.0881,8.6556,2.0508999999999995,0.026000000000000002,0.6163,-5445.25,60.2727,8.3516,17.9491,15.4171,21.0498,15.85,0.201,0.0845
67,0.0057,12.74,3.2629,41.8041,2.4244,0.0573,9.0998,22.7927,0.0352,1.0551,-5707.5,59.13270000000001,8.4149,17.2073,10.6846,24.8429,15.78,0.135,0.0529
68,0.0181,12.080000000000002,3.7308999999999997,14.7718,2.4213999999999998,0.0338,8.5889,4.1464,0.0202,0.6222,-5618.75,59.3007,8.2175,15.853600000000002,5.749300000000001,20.9393,15.62,0.075,0.0865
69,0.0143,10.410000000000002,3.2738,16.3298,2.4073,0.0489,8.2823,-1.6435999999999993,0.0202,0.8133,-5539.5,58.434000000000005,7.076,21.6436,7.8761,26.254000000000005,15.72,0.103,0.1071
70,0.0118,7.53,2.4511,23.5536,2.2673999999999994,0.0659,8.9605,3.8109000000000006,0.0146,0.9273999999999999,-5260.25,61.065200000000004,5.1132,16.1891,10.6545,20.0076,15.85,0.14,0.15731969736607296
71,0.0161,7.3,2.5064,29.2547,2.3079,0.0661,9.7137,-6.74,0.0195,0.3973,-5415.25,57.7747,4.736,26.74,11.4899,36.3451,15.71,0.15,0.0452
72,0.025700000000000004,18.421428200122122,5.074599999999999,20.4275,2.3296,0.0572,8.6439,-0.8100000000000009,0.0294,1.0135,-6310.25,56.2629,12.572534636098244,20.81,14.0369,29.150100000000002,15.71,0.139,0.0936
73,0.0169,6.626,2.0392400000000004,14.3206,2.3883,0.0534,8.2981,3.609480000000002,0.015300000000000001,0.7093,-5420.25,56.17300000000001,4.490499999999999,16.39052,9.5164,20.93396,15.909999999999998,0.122,0.0834
74,0.0209,3.19,1.0125,10.4895,2.4151,0.0465,8.6799,-0.7154999999999991,0.0245,0.593,-5729.25,59.0096,2.1779,20.7155,8.3029,25.1172,15.84,0.108,0.0939
75,0.011100000000000002,7.54,2.2828,30.2383,2.3099000000000003,0.0945,9.0622,4.150900000000002,0.0285,0.8342999999999999,-5566.75,57.356,5.060099999999999,15.8491,17.1637,23.5582,15.84,0.223,0.084
76,0.0061,8.13,2.0327,15.934899999999999,2.2527,0.0305,9.0811,3.9672999999999985,0.0171,1.1213,-6411.0,57.64350000000001,5.5115,16.0327,7.2727,22.513,15.81,0.073,0.15731969736607296
77,0.0079,7.34,2.5175,52.7697,2.2631,0.073,8.3663,-3.6500000000000017,0.0261,0.5779,-5217.25,57.5845,4.699699999999999,23.65,10.5841,28.6073,15.81,0.135,0.1103
78,0.0046,11.23,3.2271,35.9372,2.3495,0.0559,8.7932,-1.9854999999999996,0.0197,0.8159,-5329.0,59.4504,7.9214,21.9855,8.8526,30.1818,15.81,0.114,0.08550000000000002
79,0.028300000000000002,7.2,2.0500000000000003,22.441,2.2711,0.0268,8.3675,-3.8800000000000012,0.012199999999999999,0.6268,-5153.5,58.29650000000001,4.805799999999999,23.88,4.6438,32.1774,15.77,0.059,0.0315
80,0.026000000000000006,6.33,2.0231000000000003,28.9328,2.2989,0.0425,9.9964,-4.663600000000001,0.022399999999999996,0.7477,-5592.75,59.3441,4.3419,24.6636,7.9362,33.7771,15.84,0.102,0.0857
81,0.0141,5.17,1.6552999999999998,48.0809,2.3495999999999997,0.0344,8.8388,-19.1518,0.028300000000000002,0.9835999999999999,-6563.75,59.53070000000001,3.4781,34.666002787332104,8.6154,44.9459616831798,15.824,0.077,0.15731969736607296
82,0.013899999999999997,8.42,2.0412,10.9048,2.2877,0.0225,8.1605,2.3318000000000003,0.03127798965648422,0.9174999999999999,-6416.25,59.0924,5.6591,17.6682,4.9712,20.9574,15.909999999999998,0.054,0.1051
83,0.0336,4.81,1.503,49.4768,2.3038,0.0519,8.6406,5.401799999999998,0.0146,0.8235,-6565.5,58.13559999999999,3.3141,14.598200000000002,12.4288,19.9951,15.85,0.12000000000000001,0.0848
84,0.0082,4.89,1.495,46.5347,2.3978,0.0559,9.2291,-0.5690999999999988,0.015599999999999998,0.811,-6420.249999999999,57.826,3.3826000000000005,20.5691,13.6743,25.2645,15.760000000000002,0.135,0.0939
85,0.0181,8.89,2.417,39.3922,2.3073,0.0828,9.043,-21.860544284358642,0.0362,0.7574,-5563.5,59.371700000000004,6.0188,34.666002787332104,13.7095,44.9459616831798,15.760000000000002,0.181,0.0968
86,0.03815377803030759,4.89,1.3666,23.616100000000003,2.2771,0.0653,8.9635,-1.0573000000000012,0.024,0.7643,-5055.5,58.645799999999994,3.3903,21.0573,12.0108,29.012,16.01,0.155,0.07749999999999999
87,0.0172,6.2,1.8514,24.451600000000003,2.2216,0.0295,8.6556,-6.876399999999999,0.0195,0.6163,-5729.5,59.374900000000004,4.0285,26.8764,5.3435,36.283,16.0,0.07,0.0452
88,0.0185,8.45,2.4509,14.9653,2.2802,0.0358,9.131,2.813599999999999,0.0164,0.7139,-5195.75,57.89769999999999,5.8022,17.1864,6.6705,21.9929,15.8,0.08700000000000001,0.0897
89,0.0256,7.31,2.4056999999999995,16.8014,2.3021,0.0554,8.1605,-3.7245,0.0307,0.9174999999999999,-6194.0,57.90070000000001,5.1156,23.7245,11.7508,30.9009,15.77,0.124,0.036800000000000006
90,0.0203,7.78,2.36,56.0161,2.3161,0.0357,9.9964,-1.2182000000000004,0.0342,0.7477,-6411.75,57.9601,5.242999999999999,21.2182,8.3418,26.3771,15.89,0.082,0.0938
91,0.0226,12.400000000000002,3.6995,36.8197,2.2705,0.0933,8.8215,-5.679999999999999,0.0245,0.573,-5422.75,57.9296,8.4634,25.68,16.715,37.8425,15.83,0.216,0.0301
92,0.0171,5.79,1.7128,31.6738,2.2931,0.0334,8.6384,1.251800000000001,0.0372,0.7532,-6473.249999999999,59.948,4.0841,18.7482,7.3519,24.1495,15.71,0.081,0.0819
93,0.023000000000000003,9.98,2.6272,19.3787,2.3128,0.0493,9.4832,19.5609,0.0243,0.7507,-6426.499999999999,56.9238,6.634,20.4391,12.2271,27.7378,15.9,0.119,0.0969
94,0.0185,8.56,2.5016,66.37576594608113,2.2809,0.0522,8.3845,-3.7673,0.029300000000000003,0.6787,-5656.75,57.978100000000005,5.865599999999999,23.7673,9.5832,28.7957,15.79,0.123,0.0304
95,0.013,8.41,2.1545000000000005,17.8529,2.3063,0.0526,8.5855,-3.6855000000000016,0.0291,0.9588,-6234.5,59.89589999999999,5.7486,23.6855,12.6008,28.4754,15.96,0.125,0.0852
96,0.011,7.78,2.4601000000000006,14.5404,2.3301,0.0559,8.7696,3.3918000000000017,0.022,0.3963,-6590.749999999999,59.16949999999999,5.460600000000001,16.6082,13.7056,22.8177,16.0,0.135,0.0849
97,0.007,7.9,2.3285000000000005,21.2922,2.4196000000000004,0.0513,8.7383,-2.503599999999999,0.0128,1.0186,-5062.25,57.1369,5.4421,22.5036,9.2481,28.2316,15.86,0.119,0.0373
98,0.0265,9.07,2.9196,29.1167,2.298,0.0407,8.5788,16.241800000000005,0.029300000000000003,0.9683,-6277.75,58.2266,6.1628,23.7582,9.3071,30.5545,15.86,0.09,0.0246
99,0.0248,4.34,1.2342,28.5384,2.3237,0.0734,10.237029652516307,1.5881999999999996,0.0169,0.7584,-5175.5,58.6601,2.8513,34.666002787332104,12.6824,44.9459616831798,15.85,0.163,0.0734
100,0.0234,9.01,2.4236,39.6163,2.3314,0.0458,8.872,8.063599999999996,0.024399999999999998,0.7524,-4781.5,58.6494,6.2537,31.9364,7.2643,39.8719,15.77,0.094,0.0964
101,0.021900000000000003,10.490000000000002,3.9223,15.7398,2.4201,0.0678,9.754,3.2654999999999976,0.014500000000000002,0.577,-5636.75,58.391000000000005,7.2471,16.7345,11.6345,21.4549,15.56,0.155,0.0865
102,0.0133,6.07,1.8615,25.7881,2.2892,0.0853,8.8356,2.2008999999999994,0.0191,0.5194,-5422.25,58.101,3.977,17.7991,13.3617,22.4948,15.69,0.173,0.1067
103,0.0084,4.46,1.8185,32.3429,2.3884,0.0945,9.4336,-6.6408999999999985,0.0186,1.1623,-5455.25,59.2674,2.9266,26.6409,18.1344,33.5324,15.85,0.226,0.0811
104,0.0181,7.3,2.2448,22.883400000000005,2.2697,0.0169,8.7897,-2.6299999999999986,0.022099999999999998,0.5377,-5628.0,58.0522,4.9807,22.63,3.1931,29.1444,15.94,0.041,0.0819
105,0.01,4.24,1.6463,17.3039,2.4349,0.0362,9.0942,-2.728200000000001,0.0143,0.7677,-5181.75,55.962199999999996,2.8666,22.7282,5.6402,27.4264,15.77,0.07400000000000001,0.0939
106,0.017,4.09,1.2209,22.4885,2.2616,0.0796,8.6772,2.671800000000001,0.0213,0.9048,-5604.5,59.3171,2.7091,17.3282,13.671199999999999,23.984600000000004,15.86,0.17400000000000002,0.15731969736607296
107,0.0207,5.43,1.9208,12.0051,2.2859,0.0321,8.6384,1.6017999999999994,0.0151,0.7532,-6586.0,60.2588,3.6852,18.3982,6.6253,21.8556,15.72,0.072,0.0792
108,0.0322,6.86,2.1692000000000005,24.4849,2.3715,0.0575,8.6211,20.720900000000004,0.0462,0.7408,-6205.000000000001,58.7712,4.6032,19.2791,13.3739,27.0269,15.81,0.132,0.0804
109,0.0067,5.98,1.8023,26.399900000000002,2.4167,0.0501,8.5862,-3.125500000000001,0.0203,0.9332,-5870.5,58.0532,4.0177,23.1255,8.2055,30.498700000000003,15.83,0.10700000000000001,0.1088
110,0.0223,5.71,1.9976,31.313700000000004,2.3025,0.0495,9.396,4.099099999999999,0.028899999999999995,0.6576,-5415.0,58.2658,3.9272999999999993,15.900899999999998,9.0308,18.3248,15.81,0.116,0.0873
111,0.008,7.32,2.0910000000000006,18.9777,2.3099000000000003,0.054,8.8384,6.245499999999998,0.0277,0.768,-6408.749999999999,56.79059999999999,5.0709,13.7545,13.4393,20.7886,15.84,0.131,0.0915
112,0.018,18.421428200122122,5.233659006424407,22.5632,2.3471,0.0636,8.7947,27.68911468303499,0.0162,0.8446,-5653.75,57.1135,12.572534636098244,10.8082,10.6416,17.4684,15.749999999999998,0.136,0.0786
113,0.023999999999999997,8.59,2.3853,19.0341,2.2596,0.0779,8.9191,-1.0908999999999989,0.0177,0.8858999999999999,-5346.25,58.03560000000001,5.7275,21.0909,14.5916,26.7205,15.74,0.184,0.0686
114,0.0107,11.47,3.3214,29.684699999999996,2.3078,0.0588,8.5405,3.1136000000000013,0.0296,0.9059,-6406.250000000001,59.0588,7.6393,34.666002787332104,14.206,44.9459616831798,15.88,0.14,0.0257
115,0.0207,11.940000000000001,2.8904,32.7019,2.292,0.0412,8.5298,-7.0081999999999995,0.0296,0.9276000000000001,-5303.0,58.7103,7.8141,27.0082,7.4839,34.3077,15.79,0.096,0.1088
116,0.0188,9.16,2.6898,11.5422,2.2825999999999995,0.0989,8.2914,3.0718000000000014,0.0207,0.6385,-5524.5,58.652499999999996,6.275,16.9282,18.5003,24.0276,15.79,0.235,0.0851
117,0.0192,4.16,1.3435,13.0968,2.2809,0.0435,9.7571,-1.5035999999999998,0.0269,0.7852,-5378.0,59.46920000000001,2.8462,21.5036,8.2035,25.5747,15.79,0.104,0.0863
118,0.0163,7.98,2.4628,8.4841,2.3453,0.0492,8.5779,3.1845000000000003,0.0182,1.0189,-6448.25,58.446000000000005,5.4338,16.8155,10.916399999999998,22.1925,15.920000000000002,0.109,0.0856
119,0.025800000000000003,8.02,2.3362,56.8733,2.3194,0.1044,8.7879,22.717299999999998,0.0219,0.8556,-5302.75,58.18780000000001,5.3468,17.2827,17.2293,22.3699,15.9,0.222,0.10130000000000002
120,0.028200000000000003,6.81,1.7957,41.0548,2.2569,0.059,8.7646,2.319999999999999,0.0264,0.685,-5228.25,59.3593,4.742799999999999,17.68,9.8035,25.6635,15.84,0.126,0.084
121,0.0176,4.96,1.5416,31.675399999999996,2.212,0.045599999999999995,8.2914,-2.4818000000000002,0.0202,0.6385,-5719.0,58.8897,3.3746,22.4818,8.6837,30.222,15.98,0.111,0.0824
122,0.0196,11.32,3.2029,40.8202,2.3401,0.018,9.308,0.303599999999999,0.0216,1.0078,-5667.75,56.5454,7.5994,19.6964,3.3128,24.4119,15.94,0.043,0.0929
123,0.0124,9.52,2.597,29.118299999999998,2.4023,0.0322,8.9191,0.24640000000000106,0.0241,0.8858999999999999,-5313.5,58.3508,6.4316,19.7536,6.0,25.4657,16.04,0.078,0.1017
124,0.0143,6.29,1.995,18.6318,2.3162,0.050699999999999995,9.0776,0.28179999999999994,0.0261,0.5888,-6211.25,58.4977,4.416799999999999,19.7182,8.6348,26.9505,15.749999999999998,0.108,0.0852
125,0.0151,9.56,2.8475,16.3655,2.2647,0.0682,8.7548,-0.9235999999999988,0.0225,0.7954,-5759.75,59.770199999999996,6.5365,20.9236,12.0312,32.7145,15.83,0.154,0.1062
126,0.02,10.38,3.2833,29.972900000000003,2.3883,0.0618,8.6695,0.420000000000001,0.0212,0.8615999999999999,-5444.75,55.30217167498311,6.8145999999999995,19.58,10.2941,26.5186,15.909999999999998,0.133,0.0875
127,0.0185,11.74,3.3135,20.4165,2.2959,0.0613,9.4749,2.8235999999999994,0.0216,0.9525000000000001,-5514.75,60.114,7.901700000000001,17.1764,10.9202,24.5318,15.73,0.143,0.0328
128,0.015,9.93,3.3449,13.0839,2.349,0.0443,8.5407,1.9936000000000005,0.024699999999999996,0.4382,-5611.75,59.152699999999996,6.7038,18.0064,8.2886,22.1064,15.71,0.108,0.0662
