,feature_60,feature_478,feature_133,feature_148,feature_349,feature_65,feature_206,feature_435,feature_342,feature_66,feature_299,feature_164,feature_34,feature_22,feature_118,feature_154,feature_442,feature_511
48,1.8609000000000013,2.582,2.2825999999999995,0.0068,0.0197,18.1391,3.85,20.1799,1.2755000000000003,22.7275,0.1198,0.258,8.8097,-5603.75,59.30500000000001,0.0058,0.9136,61.8725
49,-4.492699999999998,4.5795,2.4241,0.018,0.0141,24.4927,6.78,10.4381,1.9594,33.272,0.0573,0.137,8.58,-5508.5,59.0025,0.0155,0.684,34.08520000000001
50,17.400000000000002,5.1848,2.3275,0.027700000000000002,0.0256,22.6,7.23,14.360999999999999,2.4162000000000003,30.106200000000005,0.0813,0.184,8.8287,-6112.249999999999,57.0914,0.0161,0.9251,134.09580822620637
51,1.6072999999999995,4.6249,2.3257,0.016,0.0232,18.3927,7.03,2.4696,1.915,25.9809,0.0144,0.032,8.7219,-5422.0,59.3308,0.0167,0.7663,43.7856
52,0.8873000000000001,3.9097,2.3132,0.0219,0.05007013477476258,19.1127,5.71,13.239,1.7009,24.7257,0.06099999999999999,0.131,8.4092,-6280.75,58.3741,0.0058,0.9251,60.3015
53,-2.7135999999999996,6.015,2.2752,0.007300000000000001,0.0211,22.7136,9.09,10.1682,2.5379,30.7182,0.0626,0.13,9.6515,-5425.5,58.35730000000001,0.0065,0.5669,16.3107
54,5.3382,6.0748,2.3497,0.0062,0.0162,34.6363856549799,9.26,27.963788399291673,3.2522,44.82200571028819,0.1287386231974043,0.2880802187967866,9.1784,-4171.468130683397,58.9744,0.0119,0.7898,56.4706
55,1.6372999999999995,6.026,2.3259,0.0103,0.0236,18.3627,8.83,10.6195,2.6628,26.630499999999998,0.0454,0.105,8.5987,-6310.249999999999,58.73230000000001,0.0055,0.8807,24.6154
56,2.9691000000000023,3.4708,2.3063,0.007499999999999999,0.0141,17.0309,5.07,7.400200000000001,1.5393,22.5569,0.0397,0.095,9.754,-5490.25,58.5766,0.006300000000000001,0.577,67.0391
57,-1.0991000000000006,6.1979,2.4213999999999998,0.005,0.0154,21.0991,8.97,5.5035,2.9541,26.063,0.0337,0.072,8.5855,-5273.0,58.3136,0.0053,0.9588,35.2423
58,2.9517999999999986,4.8857,2.3573,0.018500000000000003,0.0194,17.0482,7.15,8.5058,2.386,22.1675,0.05,0.11199999999999999,8.7994,-5427.75,59.0601,0.0114,0.8435,42.4178
59,-10.37,4.4544,2.295,0.0057,0.05007013477476258,30.37,6.91,7.1982,2.3236,39.7257,0.0339,0.072,8.5177,-6439.0,57.9622,0.0218,0.8384,44.3497
60,1.3444999999999994,3.9991,2.2807999999999997,0.0072,0.0208,18.6555,5.94,12.9923,1.9909,26.2833,0.074,0.174,8.2395,-5250.75,57.3415,0.006,1.0216,34.432199999999995
61,1.1664000000000005,3.4878,2.3285199999999997,0.01182,0.0205,18.8336,5.33,8.43,1.7756,25.8939,0.0452,0.109,8.1728,-5153.25,59.2046,0.007940000000000001,0.7584,54.833
62,0.18729999999999983,3.4793,2.3922999999999996,0.0151,0.0248,19.8127,5.2,8.8156,1.7606,26.0522,0.0494,0.115,8.6544,-5359.25,59.2204,0.011300000000000001,0.6641,27.8134
63,0.48360000000000075,3.9691,2.3121999999999994,0.0212,0.0185,19.5164,5.95,8.177,1.8126,26.2174,0.0467,0.109,8.6397,-5575.25,59.48380000000001,0.0142,0.9964999999999999,102.9126
64,4.0809,3.2357,2.4079,0.0326,0.0208,15.9191,4.87,6.3871,1.1728,19.9076,0.0387,0.083,8.322,-6029.0,58.8463,0.0214,0.7506,31.7181
65,18.3936,4.2732,2.2936,0.0203,0.03860000000000001,21.6064,6.28,27.963788399291673,1.9061,29.317599999999995,0.1287386231974043,0.2880802187967866,9.2007,-4171.468130683397,56.85450000000001,0.014900000000000002,0.7015,60.1156
66,1.280900000000001,4.3922,2.349,0.0176,0.0208,18.7191,6.47,10.8354,2.2628,23.6041,0.0644,0.143,8.3331,-5371.25,59.2341,0.0189,0.9396,41.9175
67,0.5681999999999989,7.684000000000001,2.3573,0.0181,0.0183,19.4318,11.19,14.927099999999998,3.1468,24.9899,0.0875,0.192,8.7994,-5932.0,57.167300000000004,0.0112,0.8435,36.7722
68,8.0955,6.9474,2.3865,0.0342,0.05007013477476258,11.9045,10.23,13.2003,2.7761,14.1135,0.0535,0.129,9.5713,-6383.75,59.0927,0.0198,0.7928,33.8425
69,-1.97,2.8027,2.2797,0.0072,0.03370000000000001,21.97,4.15,15.6194,1.2915,27.9713,0.0866,0.197,9.088,-5377.0,59.65050000000001,0.0072,0.481,27.8652
70,-8.2255,5.2293,2.3394,0.0145,0.013800000000000002,28.2255,7.58,15.2786,2.0766,37.532,0.0813,0.194,8.8249,-5393.25,57.682100000000005,0.013299999999999998,0.6302,76.81500000000001
71,-0.7499999999999993,5.8268,2.2647,0.0169,0.025,20.75,8.49,13.354300000000002,2.5434,24.5799,0.0803,0.17,8.6544,-5692.5,57.23490000000001,0.012,0.6641,57.1429
72,0.16269999999999893,3.2662,2.2825999999999995,0.0195,0.0215,19.8373,4.89,2.2511,1.7493,23.4468,0.0119,0.029,8.6472,-5326.5,59.258500000000005,0.0148,0.7611,35.2941
73,-1.9555000000000005,7.154800000000001,2.3161,0.025,0.020099999999999996,21.9555,10.52,13.765400000000001,3.1815,30.028799999999997,0.0564,0.137,9.9964,-6453.75,57.4722,0.0047,0.7477,114.5263
74,-1.3018000000000003,5.6614,2.2915,0.0194,0.0281,21.3018,8.42,8.4459,3.1853,27.380200000000002,0.0551,0.111,8.7538,-5175.5,59.6445,0.0139,0.8470999999999999,50.9091
75,-0.019099999999998764,6.4234,2.3063,0.0062,0.0149,20.0191,9.75,16.5013,2.7578000000000005,27.3069,0.09,0.212,9.0425,-5336.0,58.386799999999994,0.0056,0.6335,18.1303
76,-2.032700000000001,4.8172,2.2563,0.0203,0.0229,22.0327,7.01,5.6548,2.518,25.7305,0.0342,0.076,9.1526,-5305.25,56.675799999999995,0.0151,0.4254,33.0312
77,3.0982000000000003,4.8741,2.3883,0.0094,0.0192,16.9018,7.05,13.9335,2.2029,22.0576,0.0884,0.178,8.8546,-5548.25,58.2014,0.0054,0.7337,25.3968
78,-2.9608999999999996,7.325200000000001,2.2859,0.025400000000000002,0.013400000000000002,22.9609,10.81,10.1575,3.406,30.9387,0.0532,0.129,8.2963,-5426.0,59.3887,0.0171,0.8136,17.6991
79,3.543599999999998,4.3696,2.2726,0.0067,0.0199,16.4564,6.56,18.9251,2.2344,22.3195,0.1084,0.25,8.8519,-5329.25,57.8907,0.0061,0.6927,43.9407
80,1.5127000000000004,8.4684,2.3322999999999996,0.017,0.0239,18.4873,12.38,16.4479,3.8355999999999995,23.5326,0.0678,0.166,8.5779,-6447.249999999999,59.4696,0.0176,1.0189,40.4669
81,1.1699999999999988,4.533,2.3402,0.0081,0.023399999999999997,18.83,6.39,9.7785,1.7536,24.7337,0.059,0.128,8.8132,-5545.75,58.56810000000001,0.005899999999999999,0.8146,45.5516
82,-0.8044999999999999,5.2201,2.2472,0.0096,0.0152,20.8045,7.989999999999999,14.359799999999998,2.5895,26.2439,0.0835,0.18,8.9979,-5439.25,59.682500000000005,0.0054,0.7258,61.2903
83,2.990000000000002,6.8674,2.3604,0.0205,0.0461,17.01,9.9,10.8833,3.0269,23.2157,0.0654,0.142,9.754,-5513.5,57.4551,0.018,0.577,20.6769
84,27.342699999999997,6.7229,2.3524,0.0216,0.0135,12.6573,10.309999999999999,10.9924,3.2989,20.2591,0.0466,0.108,8.6667,-6472.499999999999,56.9211,0.0204,1.0959,85.7645
85,0.7000000000000003,3.9520000000000004,2.2445,0.0101,0.0175,19.3,5.88,15.251599999999998,1.6826,26.340699999999995,0.0849,0.194,8.1161,-5339.5,59.3614,0.0102,0.8594999999999999,48.9412
86,10.995499999999998,9.475600000000002,2.3073,0.029200000000000007,0.0306,29.0045,13.969999999999999,6.2156,3.9066,37.46679999999999,0.0355,0.079,8.6013,-5633.25,58.48790000000001,0.0145,1.1815,64.6204
87,1.7373000000000003,4.3682,2.3162,0.026100000000000005,0.0269,18.2627,6.4,15.564500000000002,2.0352,21.2309,0.0859,0.203,9.7324,-5763.75,57.0942,0.0076,0.8751999999999999,53.4954
88,-19.9927,6.612699999999999,2.3375,0.0151,0.03230000000000001,34.6363856549799,10.01,8.36,3.1078,44.82200571028819,0.0517,0.111,9.0121,-5362.75,59.0341,0.0121,0.8716,58.9474
89,0.9573000000000009,5.504400000000001,2.212,0.0176,0.0219,19.0427,8.32,11.9272,2.4035,28.168399999999995,0.0627,0.149,8.8356,-5663.5,58.41909999999999,0.0135,0.5194,63.4409
90,-3.355500000000001,6.5896,2.2877,0.0213,0.01994,23.3555,9.54,5.0598,2.9633,31.4027,0.0249,0.055,8.9607,-6408.75,57.102,0.015400000000000002,0.7392,29.4372
91,-0.6327000000000004,5.514999999999999,2.4167,0.011,0.0169,20.6327,8.16,2.8641,2.2925,28.918099999999995,0.0205,0.038,8.8078,-5434.25,58.1348,0.0067,1.0143,26.1328
92,5.069100000000001,2.7352,2.1996,0.021400000000000002,0.0193,14.930899999999998,4.13,12.605,1.2139,18.6295,0.0697,0.165,8.7782,-5138.5,55.4671,0.0137,0.745,43.9462
93,11.290899999999999,10.7271,2.2697,0.0222,0.020999999999999998,8.7091,15.56,7.0512,4.45,13.8957,0.038,0.092,8.7994,-5343.0,55.7648,0.0161,0.8435,39.5062
94,-2.6109000000000004,2.5503,2.3936000000000006,0.007100000000000001,0.0151,22.6109,3.84,8.9998,1.3464,28.0428,0.0539,0.119,8.5571,-5621.0,58.0021,0.0055,0.7032,31.7073
95,-0.37359999999999904,5.7983,2.2937,0.0095,0.0127,20.3736,8.67,9.2971,2.6553,26.4354,0.0536,0.123,8.9635,-5135.0,58.07769999999999,0.007299999999999999,0.7643,62.9108
96,-1.1391000000000013,3.3645,2.3289,0.03780969336627811,0.0204,21.1391,4.95,7.7824,1.6455,29.5723,0.0413,0.098,8.6427,-5750.0,57.4779,0.0076,0.9078999999999999,69.11999999999999
97,-4.990000000000002,4.3431,2.2555,0.012,0.021019999999999997,24.99,6.33,6.0282,2.1642,30.687499999999996,0.0367,0.079,10.095633903464792,-5491.75,58.3851,0.0066,0.8229,31.7101
98,-0.9090999999999998,4.2125,2.2915,0.0205,0.0176,20.9091,6.32,9.2494,1.6062999999999998,27.730099999999997,0.0554,0.122,8.6472,-5160.75,59.1913,0.014100000000000001,0.7611,47.2761
99,1.816399999999999,5.801,2.3481,0.0183,0.022600000000000002,18.1836,8.59,14.0172,2.9049,25.4759,0.0824,0.179,8.2638,-5763.0,58.2855,0.0092,0.9726000000000001,46.0028
100,0.1227000000000008,6.060200000000001,2.3099000000000003,0.0181,0.0262,19.8773,8.98,9.1776,2.7719,25.02,0.0394,0.089,9.5713,-6391.5,59.2818,0.017,0.7928,51.4745
101,0.8745000000000007,5.0466,2.2588,0.021700000000000004,0.0125,19.1255,7.21,12.9555,2.1279,27.526399999999995,0.0525,0.128,8.5251,-6409.499999999999,58.637,0.0148,0.8689999999999999,47.4506
102,-1.018200000000001,6.2631000000000006,2.2725,0.0059,0.014199999999999999,21.0182,9.49,16.2183,2.8933999999999997,28.5851,0.0921,0.214,8.7779,-5966.75,58.1897,0.0046,0.46599999999999997,38.6555
103,0.3036000000000009,6.8782,2.3177,0.0086,0.0189,19.6964,9.79,7.682300000000001,2.8587,26.336,0.030700000000000005,0.074,8.8513,-6259.5,59.458999999999996,0.0052,1.062,46.9294
104,2.0508999999999995,8.3516,2.2673999999999994,0.0207,0.026,17.9491,12.38,15.417100000000001,3.4824,21.0498,0.0881,0.201,8.6556,-5445.25,60.2727,0.0139,0.6163,60.6593
105,22.7927,8.414900000000001,2.4244,0.0057,0.03520000000000001,17.2073,12.739999999999998,10.6846,3.2629,24.842900000000004,0.0573,0.135,9.0998,-5707.5,59.1327,0.0061,1.0551,134.09580822620637
106,4.146400000000002,8.2175,2.4213999999999998,0.0181,0.0202,15.853599999999998,12.079999999999998,5.7493,3.7309,20.9393,0.0338,0.075,8.5889,-5618.75,59.3007,0.0088,0.6222,62.7054
107,0.3245000000000003,8.9509,2.2949,0.0082,0.05007013477476258,19.6755,12.8,5.4458,3.6908,23.8674,0.0341,0.071,8.8973,-5390.0,58.5453,0.0061,0.6796,58.8556
108,6.152700000000001,2.6252,2.3672,0.0095,0.0183,13.8473,3.86,4.1104,1.0932,17.735,0.023100000000000002,0.054,8.6915,-5487.25,57.434,0.0051,0.9639,54.8792
109,-1.8472999999999993,8.9647,2.4,0.0222,0.0249,34.6363856549799,13.31,10.717,3.5894,44.82200571028819,0.0706,0.139,8.7879,-5518.0,57.54270000000001,0.0163,0.8556,108.9974
110,-1.6435999999999988,7.076,2.4073,0.0143,0.0202,21.6436,10.409999999999998,7.8761,3.2738,26.254,0.0489,0.103,8.2823,-5539.5,58.434,0.0125,0.8133,47.36000000000001
111,2.298199999999999,4.252,2.2821,0.0098,0.0171,17.7018,6.12,4.2138,2.6086,22.9551,0.0229,0.055,8.6799,-5402.0,58.4667,0.0086,0.593,55.7971
112,23.886399999999995,3.626,2.3471,0.006,0.0395,16.1136,5.27,9.3799,1.5627,23.758199999999995,0.0438,0.09,9.1638,-6599.25,58.9705,0.0051,0.6641,83.3747
113,3.8109000000000024,5.1132,2.2673999999999994,0.0118,0.014599999999999998,16.1891,7.53,10.6545,2.4511,20.0076,0.0659,0.14,8.9605,-5260.25,61.0652,0.007700000000000001,0.9273999999999999,69.7789
114,-6.740000000000001,4.736,2.3079,0.0161,0.0195,26.74,7.3,11.4899,2.5064000000000006,36.3451,0.0661,0.15,9.7137,-5415.25,57.7747,0.0124,0.3973,41.543
115,2.2617999999999996,8.707100000000002,2.2789,0.0171,0.0253,17.7382,12.5,12.2203,3.8378,26.3682,0.077,0.157,9.7571,-5641.0,59.352799999999995,0.012,0.7852,39.8804
116,1.9244999999999997,4.6417,2.2728,0.0048,0.0136,18.0755,6.76,10.3977,1.886,22.7319,0.0561,0.134,8.5459,-5803.0,57.9313,0.0042,1.0918,54.9102
117,-0.44089999999999896,6.1962,2.2474,0.0143,0.0175,20.4409,8.97,12.1517,2.4829,23.5781,0.0666,0.157,8.3663,-5125.75,58.4467,0.0112,0.5779,55.0265
118,27.65796254974382,6.526500000000001,2.3596000000000004,0.017700000000000004,0.0432,11.5773,9.77,13.9178,3.0585,17.7542,0.0823,0.17700000000000002,8.7947,-5497.75,58.06640000000001,0.0143,0.8446,116.5829
119,2.4209,6.6675,2.3984,0.03780969336627811,0.021800000000000003,17.5791,9.46,3.0036,2.5899,22.2504,0.0176,0.04,9.0145,-5451.75,59.0937,0.026363299289934517,0.5478,38.2222
120,-0.8099999999999993,12.159886140272093,2.3296,0.025700000000000004,0.0294,20.81,17.971246840653443,14.0369,5.0746,29.150099999999995,0.0572,0.139,8.6439,-6310.249999999999,56.2629,0.0144,1.0135,134.09580822620637
121,1.681840000000002,4.257639999999999,2.3883,0.0169,0.0153,18.318160000000002,6.3260000000000005,9.5164,1.9924000000000002,23.23742,0.0534,0.122,8.2981,-5420.25,56.17300000000001,0.012600000000000002,0.7093,24.3013
122,-17.9336,4.7846,2.3407,0.0167,0.0237,34.6363856549799,7.33,7.1685,1.8287,44.82200571028819,0.0332,0.07,9.043,-6364.25,59.8788,0.0157,0.7574,103.8674
123,-0.7155000000000006,2.1779,2.4151,0.0209,0.0245,20.7155,3.19,8.3029,1.0125,25.1172,0.0465,0.108,8.6799,-5729.25,59.0096,0.013299999999999998,0.593,34.7032
124,4.1509,5.0601,2.3099000000000003,0.0111,0.028500000000000004,15.849100000000002,7.54,17.1637,2.2828,23.5582,0.0945,0.223,9.0622,-5566.75,57.355999999999995,0.0056,0.8342999999999999,122.7273
125,3.967299999999999,5.5115,2.2527,0.0061,0.0171,16.0327,8.13,7.2726999999999995,2.0327,22.513,0.030499999999999996,0.073,9.0811,-6411.000000000001,57.64350000000001,0.0044,1.1213,66.881
126,-3.6500000000000012,4.6997,2.2631,0.0079,0.0261,23.65,7.34,10.5841,2.5174999999999996,28.607299999999995,0.073,0.135,8.3663,-5217.25,57.5845,0.004,0.5779,18.7755
127,-1.9855000000000003,7.921400000000001,2.3495,0.0046,0.0197,21.9855,11.23,8.8526,3.2271,30.181799999999996,0.0559,0.114,8.7932,-5329.0,59.4504,0.0082,0.8159,25.3968
128,-3.88,4.8058,2.2711,0.0283,0.012200000000000003,23.88,7.2,4.6438,2.05,32.1774,0.0268,0.05899999999999999,8.3675,-5153.5,58.29650000000001,0.0185,0.6268,36.999
129,5.804500000000003,8.041800000000002,2.4201,0.0122,0.0248,14.195499999999997,11.8,7.170400000000001,3.5343,20.2515,0.0389,0.093,8.7932,-5452.75,58.5312,0.0099,0.8159,36.8825
130,-0.9945000000000006,6.5778,2.3883,0.0205,0.028399999999999998,20.9945,9.57,14.686,2.5697,27.0475,0.0804,0.19,8.287,-5477.5,57.58400000000001,0.0112,1.0541,24.3115
131,-4.663600000000001,4.3419,2.2989,0.026000000000000002,0.0224,24.6636,6.33,7.9362,2.0231,33.77709999999999,0.0425,0.102,9.9964,-5592.75,59.3441,0.0134,0.7477,42.6036
132,-19.1518,3.4781,2.3412599999999997,0.0141,0.028299999999999995,34.6363856549799,5.17,8.6154,1.6553,44.82200571028819,0.0344,0.077,8.8388,-6563.75,59.5307,0.009500000000000001,0.9835999999999999,52.0179
133,3.250900000000001,5.7289,2.2588,0.0074,0.0222,16.7491,8.71,17.0732,3.0807,23.112,0.1053,0.217,8.6772,-5508.75,57.8296,0.0038,0.9048,34.5158
134,2.3318000000000003,5.6591,2.2877,0.0139,0.031234026954952518,17.6682,8.42,4.9712,2.0412,20.9574,0.0225,0.054,8.1605,-6416.25,59.0924,0.010300000000000002,0.9174999999999999,40.0932
